actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
282,PT03M52.00S,2021-10-23T00:38:05.3Z,2,REGULAR,freethrow,1 of 2,[],201933,,,1610612751,53,43,2021-10-23T00:38:05Z,2810000,,,0,,MISS B. Griffin Free Throw 1 of 2,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT03M52.00S,2021-10-23T00:38:05.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,53,43,2021-10-23T00:38:05Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,282.0,,,,,,
284,PT03M52.00S,2021-10-23T00:38:06.3Z,2,REGULAR,substitution,out,[],200794,,,1610612751,53,43,2021-10-23T00:38:11Z,2830000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M52.00S,2021-10-23T00:38:06.3Z,2,REGULAR,substitution,in,[],203925,,,1610612751,53,43,2021-10-23T00:38:11Z,2840000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M52.00S,2021-10-23T00:38:21.3Z,2,REGULAR,freethrow,2 of 2,[],201933,,,1610612751,53,44,2021-10-23T00:38:21Z,2850000,,,0,,B. Griffin Free Throw 2 of 2 (1 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
287,PT03M41.00S,2021-10-23T00:38:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,4.5499342969776615,50.0,1610612755,55,44,2021-10-23T00:38:43Z,2860000,0.0,-10.0,1,left,T. Maxey driving finger roll Layup (2 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,0.97,Made,2.0,,,,,,,,,,,,,,,,,
288,PT03M30.00S,2021-10-23T00:39:02.0Z,2,REGULAR,3pt,Jump Shot,[],201988,71.56701708278581,21.07843137254902,1610612751,55,47,2021-10-23T00:39:07Z,2870000,-145.0,215.0,1,right,P. Mills 25' 3PT  (6 PTS) (K. Durant 6 AST),"[201988, 201142]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.89,Made,6.0,K. Durant,201142.0,6.0,,,,,,,,,,,,,,
290,PT03M12.00S,2021-10-23T00:39:22.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201988,,,1610612755,55,47,2021-10-23T00:39:28Z,2890000,,,0,,P. Mills personal FOUL (1 PF) (Embiid 2 FT),"[201988, 203954]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,2714.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
292,PT03M12.00S,2021-10-23T00:39:55.6Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,56,47,2021-10-23T00:39:55Z,2910000,,,0,,J. Embiid Free Throw 1 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
293,PT03M12.00S,2021-10-23T00:39:57.7Z,2,REGULAR,substitution,out,[],201980,,,1610612755,56,47,2021-10-23T00:40:01Z,2920000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M12.00S,2021-10-23T00:39:57.7Z,2,REGULAR,substitution,in,[],1629680,,,1610612755,56,47,2021-10-23T00:40:01Z,2930000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M12.00S,2021-10-23T00:40:14.1Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,57,47,2021-10-23T00:40:14Z,2940000,,,0,,J. Embiid Free Throw 2 of 2 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
296,PT02M59.00S,2021-10-23T00:40:30.1Z,2,REGULAR,3pt,Jump Shot,[],201933,92.46057818659659,3.9215686274509802,1610612751,57,47,2021-10-23T00:40:37Z,2950000,-230.0,18.0,1,right,MISS B. Griffin 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,
297,PT02M55.00S,2021-10-23T00:40:34.1Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,57,47,2021-10-23T00:40:37Z,2960000,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,296.0,3.0,3.0,0.0,,,
298,PT02M46.00S,2021-10-23T00:40:42.5Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,57,47,2021-10-23T00:40:46Z,2970000,,,0,,J. Embiid lost ball TURNOVER (2 TO),"[203954, 201933]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,2.0,Griffin,201933.0
299,PT02M46.00S,2021-10-23T00:40:42.5Z,2,REGULAR,steal,,[],201933,,,1610612751,57,47,2021-10-23T00:40:44Z,2980000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M34.00S,2021-10-23T00:40:54.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201142,76.16622864651774,32.1078431372549,1610612751,57,47,2021-10-23T00:40:58Z,2990000,-89.0,172.0,1,right,MISS K. Durant 19' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,19.34,Missed,,,,,,,,,,,,,,,,,,
301,PT02M32.00S,2021-10-23T00:40:56.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,57,47,2021-10-23T00:40:58Z,3000000,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,300.0,4.0,4.0,0.0,,,
302,PT02M25.00S,2021-10-23T00:41:03.8Z,2,REGULAR,2pt,Jump Shot,[],203552,27.677398160315374,48.529411764705884,1610612755,57,47,2021-10-23T00:41:09Z,3010000,7.0,208.0,1,left,MISS S. Curry 20' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,20.78,Missed,,,,,,,,,,,,,,,,,,
303,PT02M21.00S,2021-10-23T00:41:06.8Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,57,47,2021-10-23T00:41:06Z,3020000,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,302.0,5.0,4.0,1.0,,,
304,PT02M17.00S,2021-10-23T00:41:11.6Z,2,REGULAR,turnover,bad pass,[],203954,,,1610612755,57,47,2021-10-23T00:41:15Z,3030000,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 201142]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,3.0,Durant,201142.0
305,PT02M17.00S,2021-10-23T00:41:11.6Z,2,REGULAR,steal,,[],201142,,,1610612751,57,47,2021-10-23T00:41:13Z,3040000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M15.00S,2021-10-23T00:41:16.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201142,89.04402102496715,48.28431372549019,1610612751,57,49,2021-10-23T00:42:15Z,3050000,-9.0,50.0,1,right,K. Durant driving floating Jump Shot (13 PTS),[201142],1610612751.0,BKN,driving floating,,,Durant,K. Durant,,,,,5.12,Made,13.0,,,,,,,,,,,,,,,,,
307,PT02M15.00S,2021-10-23T00:41:19.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630178,,,1610612751,57,49,2021-10-23T00:41:33Z,3060000,,,0,,T. Maxey shooting personal FOUL (2 PF) (Durant 1 FT),"[1630178, 201142]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,2714.0,2.0,0.0,Durant,201142.0,,,,,,,,,
309,PT02M15.00S,2021-10-23T00:41:27.7Z,2,REGULAR,substitution,out,[],1628975,,,1610612751,57,49,2021-10-23T00:42:15Z,3080000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M15.00S,2021-10-23T00:41:27.7Z,2,REGULAR,substitution,in,[],201935,,,1610612751,57,49,2021-10-23T00:42:15Z,3090000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M15.00S,2021-10-23T00:41:58.2Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",201142,,,1610612751,57,50,2021-10-23T00:41:58Z,3100000,,,0,,K. Durant Free Throw 1 of 1 (14 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
312,PT01M53.00S,2021-10-23T00:42:21.9Z,2,REGULAR,3pt,Jump Shot,[],202699,30.56833114323259,38.23529411764706,1610612755,57,50,2021-10-23T00:42:28Z,3110000,59.0,235.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,
313,PT01M50.00S,2021-10-23T00:42:24.9Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,57,50,2021-10-23T00:42:28Z,3120000,,,0,,J. Embiid REBOUND (Off:2 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,312.0,6.0,4.0,2.0,,,
314,PT01M48.00S,2021-10-23T00:42:26.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,23.47240473061761,87.5,1610612755,57,50,2021-10-23T00:42:32Z,3130000,-188.0,168.0,1,left,MISS M. Thybulle 25' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,
315,PT01M44.00S,2021-10-23T00:42:30.4Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,57,50,2021-10-23T00:42:32Z,3140000,,,0,,K. Durant REBOUND (Off:2 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,314.0,4.0,2.0,2.0,,,
316,PT01M41.00S,2021-10-23T00:42:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201933,92.72339027595268,44.85294117647059,1610612751,57,52,2021-10-23T00:42:43Z,3150000,-26.0,16.0,1,right,B. Griffin running finger roll Layup (3 PTS) (K. Durant 7 AST),"[201933, 201142]",1610612751.0,BKN,running finger roll,,,Griffin,B. Griffin,,,,,3.02,Made,3.0,K. Durant,201142.0,7.0,,,,,,,,,,,,,,
318,PT01M22.00S,2021-10-23T00:42:51.7Z,2,REGULAR,3pt,Jump Shot,[],202699,27.94021024967148,77.69607843137256,1610612755,60,52,2021-10-23T00:42:56Z,3170000,-138.0,210.0,1,left,T. Harris 25' 3PT  (19 PTS) (T. Maxey 2 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.16,Made,19.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,
320,PT00M58.70S,2021-10-23T00:43:16.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203925,92.85479632063075,49.50980392156863,1610612751,60,52,2021-10-23T00:43:22Z,3190000,-2.0,15.0,1,right,MISS J. Harris driving Layup - blocked,"[203925, 203954]",1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,1.49,Missed,,,,,,,,,,Embiid,203954.0,,,,,,,
321,PT00M58.70S,2021-10-23T00:43:16.7Z,2,REGULAR,block,,[],203954,,,1610612751,60,52,2021-10-23T00:43:18Z,3200000,,,0,,J. Embiid BLOCK (3 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M56.10S,2021-10-23T00:43:19.3Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,60,52,2021-10-23T00:43:22Z,3210000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,320.0,5.0,5.0,0.0,,,
323,PT00M54.00S,2021-10-23T00:43:22.5Z,2,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,60,52,2021-10-23T00:43:30Z,3220000,,,0,,T. Harris lost ball out-of-bounds TURNOVER (1 TO),[202699],1610612755.0,PHI,lost ball,,,Harris,T. Harris,,,,,,,,,,,2714.0,,,,,,,,,,,1.0,,
324,PT00M54.00S,2021-10-23T00:43:27.4Z,2,REGULAR,substitution,out,[],203954,,,1610612751,60,52,2021-10-23T00:43:33Z,3230000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M54.00S,2021-10-23T00:43:27.4Z,2,REGULAR,substitution,in,[],203083,,,1610612751,60,52,2021-10-23T00:43:33Z,3240000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M39.00S,2021-10-23T00:44:03.7Z,2,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,60,52,2021-10-23T00:44:09Z,3250000,,,0,,K. Durant lost ball out-of-bounds TURNOVER (1 TO),[201142],1610612751.0,BKN,lost ball,,,Durant,K. Durant,,,,,,,,,,,202027.0,,,,,,,,,,,1.0,,
327,PT00M33.00S,2021-10-23T00:44:22.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,12.434296977660972,58.57843137254902,1610612755,60,52,2021-10-23T00:44:29Z,3260000,-43.0,64.0,1,left,MISS T. Maxey 7' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,7.74,Missed,,,,,,,,,,,,,,,,,,
328,PT00M31.60S,2021-10-23T00:44:23.9Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,60,52,2021-10-23T00:44:29Z,3270000,,,0,,K. Durant REBOUND (Off:2 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,327.0,5.0,3.0,2.0,,,
329,PT00M14.40S,2021-10-23T00:44:41.2Z,2,REGULAR,turnover,lost ball,[],201935,,,1610612751,60,52,2021-10-23T00:44:45Z,3280000,,,0,,J. Harden lost ball TURNOVER (4 TO),"[201935, 1629680]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,4.0,Thybulle,1629680.0
330,PT00M14.40S,2021-10-23T00:44:41.2Z,2,REGULAR,steal,,[],1629680,,,1610612755,60,52,2021-10-23T00:44:43Z,3290000,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M10.80S,2021-10-23T00:44:45.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,5.075558475689881,49.01960784313725,1610612755,62,52,2021-10-23T00:44:54Z,3300000,5.0,-5.0,1,left,T. Maxey running finger roll Layup (4 PTS) (M. Thybulle 1 AST),"[1630178, 1629680]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,0.69,Made,4.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,,,,
333,PT00M02.90S,2021-10-23T00:44:56.1Z,2,REGULAR,3pt,Jump Shot,[],201142,66.44218134034165,52.450980392156865,1610612751,62,55,2021-10-23T00:45:00Z,3320000,12.0,263.0,1,right,K. Durant 26' 3PT pullup (17 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,26.32,Made,17.0,,,,,,,,,,,,,,,,,
334,PT00M00.20S,2021-10-23T00:45:07.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,53.56438896189225,70.83333333333334,1610612755,62,55,2021-10-23T00:45:15Z,3330000,-104.0,451.0,1,left,MISS T. Maxey 46' running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,46.29,Missed,,,,,,,,,,,,,,,,,,
335,PT00M00.20S,2021-10-23T00:45:07.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,62,55,2021-10-23T00:45:15Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,334.0,,,,,,
336,PT00M00.00S,2021-10-23T00:45:18.2Z,2,REGULAR,period,end,[],0,,,1610612755,62,55,2021-10-23T00:45:18Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-10-23T01:00:21.7Z,3,REGULAR,substitution,out,['startperiod'],1629680,,,1610612755,62,55,2021-10-23T01:00:35Z,3360000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-10-23T01:00:21.7Z,3,REGULAR,substitution,out,['startperiod'],203083,,,1610612755,62,55,2021-10-23T01:00:35Z,3370000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-10-23T01:00:21.7Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612755,62,55,2021-10-23T01:00:35Z,3380000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-10-23T01:00:21.7Z,3,REGULAR,substitution,in,['startperiod'],201980,,,1610612755,62,55,2021-10-23T01:00:35Z,3390000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-10-23T01:00:21.7Z,3,REGULAR,substitution,in,['startperiod'],203954,,,1610612755,62,55,2021-10-23T01:00:35Z,3400000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-10-23T01:00:21.7Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612755,62,55,2021-10-23T01:00:35Z,3410000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-10-23T01:00:47.4Z,3,REGULAR,period,start,[],0,,,1610612751,62,55,2021-10-23T01:00:47Z,3420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M50.00S,2021-10-23T01:00:56.7Z,3,REGULAR,turnover,lost ball,[],201935,,,1610612751,62,55,2021-10-23T01:01:57Z,3430000,,,0,,J. Harden lost ball TURNOVER (5 TO),"[201935, 1630178]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,5.0,Maxey,1630178.0
345,PT11M50.00S,2021-10-23T01:00:56.7Z,3,REGULAR,steal,,[],1630178,,,1610612755,62,55,2021-10-23T01:00:58Z,3440000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M47.00S,2021-10-23T01:01:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,93.9060446780552,48.529411764705884,1610612755,64,55,2021-10-23T01:01:17Z,3450000,-7.0,5.0,1,right,T. Maxey running Layup (6 PTS),[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,0.88,Made,6.0,,,,,,,,,,,,,,,,,
347,PT11M32.00S,2021-10-23T01:01:17.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,64,55,2021-10-23T01:01:17Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M20.00S,2021-10-23T01:01:38.4Z,3,REGULAR,3pt,Jump Shot,[],201933,19.92444152431012,93.38235294117648,1610612751,64,55,2021-10-23T01:01:45Z,3470000,-217.0,135.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,
349,PT11M17.00S,2021-10-23T01:01:41.4Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,64,55,2021-10-23T01:01:45Z,3480000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,348.0,2.0,2.0,0.0,,,
350,PT11M11.00S,2021-10-23T01:01:47.3Z,3,REGULAR,3pt,Jump Shot,[],203954,72.7496714848883,17.15686274509804,1610612755,64,55,2021-10-23T01:01:51Z,3490000,-164.0,204.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,
351,PT11M08.00S,2021-10-23T01:01:50.3Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,64,55,2021-10-23T01:01:51Z,3500000,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,350.0,2.0,2.0,0.0,,,
352,PT11M01.00S,2021-10-23T01:01:56.9Z,3,REGULAR,2pt,Jump Shot,[],201142,20.97568988173456,32.1078431372549,1610612751,64,57,2021-10-23T01:02:02Z,3510000,89.0,145.0,1,left,K. Durant 17' Jump Shot (19 PTS) (N. Claxton 1 AST),"[201142, 1629651]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,17.01,Made,19.0,N. Claxton,1629651.0,1.0,,,,,,,,,,,,,,
354,PT10M36.00S,2021-10-23T01:02:23.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,83.39356110381078,52.20588235294118,1610612755,64,57,2021-10-23T01:02:27Z,3530000,11.0,104.0,1,right,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,10.42,Missed,,,,,,,,,,,,,,,,,,
355,PT10M34.00S,2021-10-23T01:02:25.5Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,64,57,2021-10-23T01:02:27Z,3540000,,,0,,K. Durant REBOUND (Off:2 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,354.0,6.0,4.0,2.0,,,
356,PT10M14.00S,2021-10-23T01:02:44.4Z,3,REGULAR,turnover,lost ball,[],1629651,,,1610612751,64,57,2021-10-23T01:02:49Z,3550000,,,0,,N. Claxton lost ball TURNOVER (1 TO),"[1629651, 201980]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,1.0,Green,201980.0
357,PT10M14.00S,2021-10-23T01:02:44.4Z,3,REGULAR,steal,,[],201980,,,1610612755,64,57,2021-10-23T01:02:47Z,3560000,,,0,,D. Green STEAL (1 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
358,PT10M06.00S,2021-10-23T01:02:53.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,83.78777923784494,52.20588235294118,1610612755,66,57,2021-10-23T01:02:58Z,3570000,11.0,100.0,1,right,T. Harris 10' driving floating Jump Shot (21 PTS),[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,10.05,Made,21.0,,,,,,,,,,,,,,,,,
359,PT09M50.00S,2021-10-23T01:03:09.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203925,8.229303547963205,50.98039215686274,1610612751,66,57,2021-10-23T01:03:21Z,3580000,-5.0,25.0,1,left,MISS J. Harris Layup - blocked,"[203925, 203552]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,2.54,Missed,,,,,,,,,,Curry,203552.0,,,,,,,
360,PT09M50.00S,2021-10-23T01:03:09.7Z,3,REGULAR,block,,[],203552,,,1610612751,66,57,2021-10-23T01:03:12Z,3590000,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
361,PT09M50.00S,2021-10-23T01:03:09.7Z,3,REGULAR,rebound,offensive,[],203925,,,1610612751,66,57,2021-10-23T01:03:21Z,3600000,,,0,,J. Harris REBOUND (Off:1 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,359.0,4.0,3.0,1.0,,,
362,PT09M50.00S,2021-10-23T01:03:19.4Z,3,REGULAR,turnover,out-of-bounds,[],203925,,,1610612751,66,57,2021-10-23T01:03:34Z,3610000,,,0,,J. Harris step out-of-bounds TURNOVER (3 TO),[203925],1610612751.0,BKN,step,,,Harris,J. Harris,,,,,,,,,,,202027.0,,,,,,,,,,,3.0,,
363,PT09M33.00S,2021-10-23T01:03:37.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,88.38699080157687,95.83333333333334,1610612755,66,57,2021-10-23T01:03:42Z,3620000,229.0,57.0,1,right,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,23.61,Missed,,,,,,,,,,,,,,,,,,
364,PT09M30.00S,2021-10-23T01:03:40.9Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,66,57,2021-10-23T01:03:42Z,3630000,,,0,,K. Durant REBOUND (Off:2 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,363.0,7.0,5.0,2.0,,,
365,PT09M21.00S,2021-10-23T01:03:50.1Z,3,REGULAR,3pt,Jump Shot,[],201935,27.94021024967148,78.92156862745098,1610612751,66,60,2021-10-23T01:03:54Z,3640000,-145.0,210.0,1,left,J. Harden 25' 3PT step back (12 PTS) (K. Durant 8 AST),"[201935, 201142]",1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.51,Made,12.0,K. Durant,201142.0,8.0,,,,,,,,,,,,,,
