actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
353,PT08M51.00S,2021-12-10T01:28:32.2Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,61,63,2021-12-10T01:28:34Z,3510000,,,0,,T. Harris REBOUND (Off:1 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,352.0,7.0,6.0,1.0,,,,,,,,,,,,,
354,PT08M43.00S,2021-12-10T01:28:40.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202699,95.58147174770039,45.58823529411765,1610612755,61,63,2021-12-10T01:28:46Z,3520000,-22.0,-11.0,1,right,MISS T. Harris driving Hook,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,
355,PT08M40.00S,2021-12-10T01:28:43.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,61,63,2021-12-10T01:28:46Z,3530000,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,354.0,10.0,7.0,3.0,,,,,,,,,,,,,
356,PT08M37.00S,2021-12-10T01:28:49.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.8823915900131425,49.26470588235294,1610612762,61,63,2021-12-10T01:30:26Z,3540000,4.0,12.0,1,left,MISS D. Mitchell driving Layup - blocked,"[1628378, 201980]",1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,1.27,Missed,,,,,,,,,,,,,,,,,Green,201980.0
357,PT08M37.00S,2021-12-10T01:28:49.0Z,3,REGULAR,block,,[],201980,,,1610612762,61,63,2021-12-10T01:28:53Z,3550000,,,0,,D. Green BLOCK (1 BLK),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
358,PT08M37.00S,2021-12-10T01:28:49.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,61,63,2021-12-10T01:29:18Z,3560000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,
359,PT08M37.00S,2021-12-10T01:28:56.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,61,63,2021-12-10T01:28:56Z,3570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT08M37.00S,2021-12-10T01:28:59.5Z,3,REGULAR,foul,personal,[],1628378,,,1610612755,61,63,2021-12-10T01:29:07Z,3580000,,,0,,D. Mitchell loose ball personal FOUL (2 PF),"[1628378, 201980]",1610612762.0,UTA,loose ball,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1179.0,2.0,0.0,Green,201980.0,,,,,
362,PT08M23.00S,2021-12-10T01:29:15.2Z,3,REGULAR,2pt,Jump Shot,[],203954,93.2161629434954,31.862745098039213,1610612755,61,63,2021-12-10T01:29:22Z,3600000,-91.0,11.0,1,right,MISS J. Embiid 9' pullup Shot - blocked,"[203954, 203497]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,9.14,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
363,PT08M23.00S,2021-12-10T01:29:15.2Z,3,REGULAR,block,,[],203497,,,1610612755,61,63,2021-12-10T01:29:17Z,3610000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M21.00S,2021-12-10T01:29:17.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,61,63,2021-12-10T01:29:22Z,3620000,,,0,,R. Gobert REBOUND (Off:3 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,362.0,11.0,8.0,3.0,,,,,,,,,,,,,
365,PT08M16.00S,2021-12-10T01:29:22.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,32.50657030223391,44.85294117647059,1610612762,61,66,2021-12-10T01:29:30Z,3630000,26.0,253.0,1,left,R. O'Neale 25' 3PT  (7 PTS) (M. Conley 4 AST),"[1626220, 201144]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.44,Made,7.0,,,,,M. Conley,201144.0,4.0,,,,,,,,,,
367,PT07M51.00S,2021-12-10T01:29:47.8Z,3,REGULAR,3pt,Jump Shot,[],201980,93.2161629434954,94.6078431372549,1610612755,61,66,2021-12-10T01:29:53Z,3650000,223.0,11.0,1,right,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,22.33,Missed,,,,,,,,,,,,,,,,,,
368,PT07M48.00S,2021-12-10T01:29:50.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,61,66,2021-12-10T01:30:16Z,3660000,,,0,,R. Gobert REBOUND (Off:3 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,367.0,12.0,9.0,3.0,,,,,,,,,,,,,
369,PT07M39.00S,2021-12-10T01:30:00.1Z,3,REGULAR,3pt,Jump Shot,[],201144,28.301576872536145,76.9607843137255,1610612762,61,69,2021-12-10T01:30:05Z,3670000,-135.0,214.0,1,left,M. Conley 25' 3PT pullup (8 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.25,Made,8.0,,,,,,,,,,,,,,,,,
370,PT07M16.00S,2021-12-10T01:30:28.2Z,3,REGULAR,foul,personal,[],203497,,,1610612755,61,69,2021-12-10T01:31:02Z,3680000,,,0,,R. Gobert personal FOUL (3 PF),"[203497, 203954]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,1201.0,3.0,0.0,Embiid,203954.0,,,,,
372,PT07M16.00S,2021-12-10T01:30:41.9Z,3,REGULAR,substitution,out,[],201144,,,1610612755,61,69,2021-12-10T01:30:48Z,3700000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M16.00S,2021-12-10T01:30:41.9Z,3,REGULAR,substitution,out,[],203497,,,1610612755,61,69,2021-12-10T01:30:48Z,3710000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M16.00S,2021-12-10T01:30:41.9Z,3,REGULAR,substitution,in,[],202355,,,1610612755,61,69,2021-12-10T01:30:48Z,3720000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M16.00S,2021-12-10T01:30:41.9Z,3,REGULAR,substitution,in,[],204060,,,1610612755,61,69,2021-12-10T01:30:48Z,3730000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M09.00S,2021-12-10T01:31:07.3Z,3,REGULAR,2pt,Jump Shot,[],202699,78.76149802890933,60.53921568627451,1610612755,63,69,2021-12-10T01:31:11Z,3740000,53.0,147.0,1,right,T. Harris 15' pullup Jump Shot (15 PTS) (D. Green 1 AST),"[202699, 201980]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,15.63,Made,15.0,,,,,D. Green,201980.0,1.0,,,,,,,,,,
378,PT06M46.00S,2021-12-10T01:31:51.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,63,69,2021-12-10T01:31:51Z,3760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M46.00S,2021-12-10T01:31:55.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,63,69,2021-12-10T01:31:55Z,3770000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M45.00S,2021-12-10T01:34:46.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612762,63,69,2021-12-10T01:35:09Z,3780000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,1201.0,,,,,,,,,
381,PT06M33.00S,2021-12-10T01:35:15.2Z,3,REGULAR,foul,offensive,[],1630178,,,1610612755,63,69,2021-12-10T01:35:22Z,3790000,,,0,,T. Maxey charge offensive FOUL (1 PF),"[1630178, 1628378]",1610612755.0,PHI,charge,,,Maxey,T. Maxey,,,,,,,,,,,,,,,201638.0,1.0,0.0,Mitchell,1628378.0,,,,,
383,PT06M33.00S,2021-12-10T01:35:15.2Z,3,REGULAR,turnover,offensive foul,[],1630178,,,1610612755,63,69,2021-12-10T01:35:15Z,3810000,,,0,,T. Maxey offensive foul TURNOVER (1 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,201638.0,,,,,1.0,,,,
384,PT06M33.00S,2021-12-10T01:35:23.5Z,3,REGULAR,substitution,out,[],201980,,,1610612762,63,69,2021-12-10T01:35:26Z,3820000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M33.00S,2021-12-10T01:35:23.5Z,3,REGULAR,substitution,in,[],1629680,,,1610612762,63,69,2021-12-10T01:35:26Z,3830000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M21.00S,2021-12-10T01:35:41.4Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612762,63,69,2021-12-10T01:35:45Z,3840000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 203954]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,1.0,Embiid,203954.0,,
387,PT06M21.00S,2021-12-10T01:35:41.4Z,3,REGULAR,steal,,[],203954,,,1610612755,63,69,2021-12-10T01:35:43Z,3850000,,,0,,J. Embiid STEAL (2 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M10.00S,2021-12-10T01:35:51.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,87.43429697766098,56.127450980392155,1610612755,65,69,2021-12-10T01:35:57Z,3860000,31.0,66.0,1,right,J. Embiid 7' turnaround fadeaway Jump Shot (17 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,7.24,Made,17.0,,,,,,,,,,,,,,,,,
389,PT05M57.00S,2021-12-10T01:36:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.619579500657039,49.26470588235294,1610612762,65,71,2021-12-10T01:36:10Z,3870000,4.0,10.0,1,left,B. Bogdanovic driving Layup (10 PTS) (H. Whiteside 1 AST),"[202711, 202355]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.04,Made,10.0,,,,,H. Whiteside,202355.0,1.0,,,,,,,,,,
391,PT05M34.00S,2021-12-10T01:36:27.0Z,3,REGULAR,3pt,Jump Shot,[],1629680,92.55913272010513,94.36274509803921,1610612755,65,71,2021-12-10T01:36:32Z,3890000,222.0,17.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,22.25,Missed,,,,,,,,,,,,,,,,,,
392,PT05M31.00S,2021-12-10T01:36:30.0Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,65,71,2021-12-10T01:36:32Z,3900000,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,391.0,3.0,3.0,0.0,,,,,,,,,,,,,
393,PT05M19.00S,2021-12-10T01:36:49.8Z,3,REGULAR,foul,personal,[],203552,,,1610612762,65,71,2021-12-10T01:36:55Z,3910000,,,0,,S. Curry personal FOUL (3 PF),"[203552, 202355]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,1201.0,3.0,0.0,Whiteside,202355.0,,,,,
395,PT05M19.00S,2021-12-10T01:36:54.2Z,3,REGULAR,substitution,out,[],1630178,,,1610612762,65,71,2021-12-10T01:36:56Z,3930000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M19.00S,2021-12-10T01:36:54.2Z,3,REGULAR,substitution,in,[],1629003,,,1610612762,65,71,2021-12-10T01:36:56Z,3940000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M10.00S,2021-12-10T01:37:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202355,18.183311432325894,57.59803921568628,1610612762,65,73,2021-12-10T01:37:20Z,3950000,-38.0,118.0,1,left,H. Whiteside 12' floating Jump Shot (4 PTS) (D. Mitchell 5 AST),"[202355, 1628378]",1610612762.0,UTA,floating,,,Whiteside,H. Whiteside,,,,,12.43,Made,4.0,,,,,D. Mitchell,1628378.0,5.0,,,,,,,,,,
399,PT04M53.00S,2021-12-10T01:37:31.5Z,3,REGULAR,2pt,Jump Shot,[],203552,91.77069645203679,83.57843137254902,1610612755,65,73,2021-12-10T01:37:39Z,3970000,168.0,25.0,1,right,MISS S. Curry 16' fadeaway Shot,[203552],1610612755.0,PHI,fadeaway,,,Curry,S. Curry,,,,,16.97,Missed,,,,,,,,,,,,,,,,,,
400,PT04M52.00S,2021-12-10T01:37:32.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,65,73,2021-12-10T01:37:39Z,3980000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,
401,PT04M52.00S,2021-12-10T01:37:40.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,65,73,2021-12-10T01:37:40Z,3990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M38.00S,2021-12-10T01:38:06.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629003,76.13337713534823,8.82352941176471,1610612755,65,73,2021-12-10T01:38:12Z,4000000,-206.0,172.0,1,right,MISS S. Milton 26' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,
403,PT04M35.00S,2021-12-10T01:38:09.9Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,65,73,2021-12-10T01:38:12Z,4010000,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,402.0,4.0,4.0,0.0,,,,,,,,,,,,,
405,PT04M32.00S,2021-12-10T01:38:16.5Z,3,REGULAR,violation,kicked ball,[],202699,,,1610612762,65,73,2021-12-10T01:38:32Z,4030000,,,0,,T. Harris kicked ball VIOLATION,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,1179.0,,,,,,,,,
406,PT04M19.00S,2021-12-10T01:38:39.0Z,3,REGULAR,turnover,bad pass,[],204060,,,1610612762,65,73,2021-12-10T01:38:42Z,4040000,,,0,,J. Ingles bad pass TURNOVER (1 TO),"[204060, 203954]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,1.0,Embiid,203954.0,,
407,PT04M19.00S,2021-12-10T01:38:39.0Z,3,REGULAR,steal,,[],203954,,,1610612755,65,73,2021-12-10T01:38:40Z,4050000,,,0,,J. Embiid STEAL (3 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M15.00S,2021-12-10T01:38:43.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203552,77.84165571616295,90.19607843137254,1610612755,68,73,2021-12-10T01:38:49Z,4060000,201.0,156.0,1,right,S. Curry 25' 3PT  (15 PTS) (J. Embiid 2 AST),"[203552, 203954]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,25.43,Made,15.0,,,,,J. Embiid,203954.0,2.0,,,,,,,,,,
410,PT03M59.00S,2021-12-10T01:38:58.9Z,3,REGULAR,2pt,Jump Shot,[],1628378,23.96517739816032,49.50980392156863,1610612762,68,73,2021-12-10T01:39:03Z,4080000,2.0,173.0,1,left,MISS D. Mitchell 17' pullup Shot,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,17.28,Missed,,,,,,,,,,,,,,,,,,
411,PT03M56.00S,2021-12-10T01:39:01.5Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,68,73,2021-12-10T01:39:01Z,4090000,,,0,,H. Whiteside REBOUND (Off:3 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,410.0,6.0,3.0,3.0,,,,,,,,,,,,,
412,PT03M55.00S,2021-12-10T01:39:03.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202355,10.82457293035479,56.61764705882353,1610612762,68,75,2021-12-10T01:39:07Z,4100000,-33.0,49.0,1,left,H. Whiteside turnaround Hook (6 PTS),[202355],1610612762.0,UTA,turnaround,,,Whiteside,H. Whiteside,,,,,5.94,Made,6.0,,,,,,,,,,,,,,,,,
413,PT03M38.00S,2021-12-10T01:39:20.8Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,68,75,2021-12-10T01:39:24Z,4110000,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 204060]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,1.0,Ingles,204060.0,,
414,PT03M38.00S,2021-12-10T01:39:20.8Z,3,REGULAR,steal,,[],204060,,,1610612762,68,75,2021-12-10T01:39:22Z,4120000,,,0,,J. Ingles STEAL (1 STL),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M31.00S,2021-12-10T01:39:27.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,21.59986859395532,11.274509803921575,1610612762,68,75,2021-12-10T01:39:33Z,4130000,194.0,151.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,
416,PT03M28.00S,2021-12-10T01:39:30.1Z,3,REGULAR,rebound,defensive,[],203552,,,1610612755,68,75,2021-12-10T01:43:23Z,4140000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,415.0,1.0,1.0,0.0,,,,,,,,,,,,,
417,PT03M18.00S,2021-12-10T01:39:40.0Z,3,REGULAR,turnover,bad pass,[],1629680,,,1610612755,68,75,2021-12-10T01:39:43Z,4150000,,,0,,M. Thybulle bad pass TURNOVER (1 TO),"[1629680, 1628378]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,
418,PT03M18.00S,2021-12-10T01:39:40.0Z,3,REGULAR,steal,,[],1628378,,,1610612762,68,75,2021-12-10T01:39:42Z,4160000,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M13.00S,2021-12-10T01:39:47.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202355,6.4881734559789805,52.205882352941174,1610612762,68,77,2021-12-10T01:39:59Z,4170000,-11.0,8.0,1,left,H. Whiteside running alley-oop Layup (8 PTS) (D. Mitchell 6 AST),"[202355, 1628378]",1610612762.0,UTA,running alley-oop,,,Whiteside,H. Whiteside,,,,,1.39,Made,8.0,,,,,D. Mitchell,1628378.0,6.0,,,,,,,,,,
421,PT03M13.00S,2021-12-10T01:39:50.3Z,3,REGULAR,foul,personal,['1freethrow'],203552,,,1610612762,68,77,2021-12-10T01:39:59Z,4190000,,,0,,S. Curry shooting personal FOUL (4 PF) (Whiteside 1 FT),"[203552, 202355]",1610612755.0,PHI,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,201638.0,4.0,0.0,Whiteside,202355.0,,,,,
423,PT03M13.00S,2021-12-10T01:40:00.2Z,3,REGULAR,substitution,out,[],202699,,,1610612762,68,77,2021-12-10T01:40:45Z,4210000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M13.00S,2021-12-10T01:40:00.2Z,3,REGULAR,substitution,out,[],203954,,,1610612762,68,77,2021-12-10T01:40:45Z,4220000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M13.00S,2021-12-10T01:40:00.2Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,68,77,2021-12-10T01:40:45Z,4230000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M13.00S,2021-12-10T01:40:00.2Z,3,REGULAR,substitution,out,[],202711,,,1610612762,68,77,2021-12-10T01:40:45Z,4240000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M13.00S,2021-12-10T01:40:00.2Z,3,REGULAR,substitution,out,[],1628378,,,1610612762,68,77,2021-12-10T01:40:45Z,4250000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M13.00S,2021-12-10T01:40:00.2Z,3,REGULAR,substitution,in,[],203083,,,1610612762,68,77,2021-12-10T01:40:45Z,4260000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M13.00S,2021-12-10T01:40:00.2Z,3,REGULAR,substitution,in,[],1627777,,,1610612762,68,77,2021-12-10T01:40:45Z,4270000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M13.00S,2021-12-10T01:40:00.2Z,3,REGULAR,substitution,in,[],200752,,,1610612762,68,77,2021-12-10T01:40:45Z,4280000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M13.00S,2021-12-10T01:40:00.2Z,3,REGULAR,substitution,in,[],201144,,,1610612762,68,77,2021-12-10T01:40:45Z,4290000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M13.00S,2021-12-10T01:40:00.2Z,3,REGULAR,substitution,in,[],203903,,,1610612762,68,77,2021-12-10T01:40:45Z,4300000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M13.00S,2021-12-10T01:40:30.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],202355,,,1610612762,68,78,2021-12-10T01:40:30Z,4310000,,,0,,H. Whiteside Free Throw 1 of 1 (9 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
434,PT03M01.00S,2021-12-10T01:40:43.5Z,3,REGULAR,3pt,Jump Shot,[],1629680,75.607752956636,85.5392156862745,1610612755,68,78,2021-12-10T01:40:47Z,4320000,178.0,177.0,1,right,MISS M. Thybulle 25' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
435,PT02M59.00S,2021-12-10T01:40:45.5Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,68,78,2021-12-10T01:40:47Z,4330000,,,0,,H. Whiteside REBOUND (Off:3 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,434.0,7.0,4.0,3.0,,,,,,,,,,,,,
436,PT02M53.00S,2021-12-10T01:40:51.4Z,3,REGULAR,3pt,Jump Shot,[],204060,32.90078843626807,36.274509803921575,1610612762,68,78,2021-12-10T01:40:56Z,4340000,69.0,257.0,1,left,MISS J. Ingles 26' pullup 3PT,[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,
437,PT02M50.00S,2021-12-10T01:40:54.4Z,3,REGULAR,rebound,defensive,[],203552,,,1610612755,68,78,2021-12-10T01:40:56Z,4350000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,436.0,2.0,2.0,0.0,,,,,,,,,,,,,
438,PT02M34.00S,2021-12-10T01:41:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,95.31865965834429,52.205882352941174,1610612755,68,78,2021-12-10T01:41:15Z,4360000,11.0,-8.0,1,right,MISS S. Milton driving Layup,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,1.39,Missed,,,,,,,,,,,,,,,,,,
439,PT02M32.00S,2021-12-10T01:41:12.8Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,68,78,2021-12-10T01:41:15Z,4370000,,,0,,R. Gay REBOUND (Off:0 Def:4),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,438.0,4.0,4.0,0.0,,,,,,,,,,,,,
440,PT02M27.00S,2021-12-10T01:41:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200752,5.831143232588701,50.245098039215684,1610612762,68,80,2021-12-10T01:41:26Z,4380000,-1.0,2.0,1,left,R. Gay driving finger roll Layup (7 PTS),[200752],1610612762.0,UTA,driving finger roll,,,Gay,R. Gay,,,,,0.26,Made,7.0,,,,,,,,,,,,,,,,,
441,PT02M27.00S,2021-12-10T01:41:25.5Z,3,REGULAR,foul,personal,['1freethrow'],1629003,,,1610612762,68,80,2021-12-10T01:41:48Z,4390000,,,0,,S. Milton shooting personal FOUL (1 PF) (Gay 1 FT),"[1629003, 200752]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,,1179.0,1.0,0.0,Gay,200752.0,,,,,
443,PT02M27.00S,2021-12-10T01:41:51.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,68,80,2021-12-10T01:43:23Z,4410000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
