actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
358,PT10M58.00S,2022-01-04T01:24:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,94.53022339027595,50.245098039215684,1610612745,68,67,2022-01-04T01:24:13Z,3560000,1.0,-1.0,1,right,G. Mathews cutting Layup (19 PTS) (E. Gordon 2 AST),"[1629726, 201569]",1610612745.0,HOU,cutting,,,Mathews,G. Mathews,,,,,0.16,Made,,,,,19.0,,,,,,,,,E. Gordon,201569.0,2.0,,
360,PT10M45.00S,2022-01-04T01:24:21.7Z,3,REGULAR,2pt,Jump Shot,[],203954,27.513140604467807,58.088235294117645,1610612755,68,67,2022-01-04T01:24:25Z,3580000,-40.0,206.0,1,left,MISS J. Embiid 21' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,21.0,Missed,,,,,,,,,,,,,,,,,,
361,PT10M42.00S,2022-01-04T01:24:24.7Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,68,67,2022-01-04T01:24:25Z,3590000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,360.0,2.0,2.0,0.0,,,,,,,,,,,,,,
362,PT10M36.00S,2022-01-04T01:24:30.8Z,3,REGULAR,3pt,Jump Shot,[],1630256,67.85479632063075,65.19607843137254,1610612745,68,67,2022-01-04T01:24:36Z,3600000,76.0,250.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
363,PT10M34.00S,2022-01-04T01:24:32.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,68,67,2022-01-04T01:24:36Z,3610000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,,
364,PT10M34.00S,2022-01-04T01:24:35.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,68,67,2022-01-04T01:24:35Z,3620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT10M20.00S,2022-01-04T01:24:53.7Z,3,REGULAR,2pt,Jump Shot,[],203552,24.6222076215506,45.09803921568627,1610612755,70,67,2022-01-04T01:24:57Z,3630000,25.0,179.0,1,left,S. Curry 18' pullup Jump Shot (2 PTS) (J. Embiid 5 AST),"[203552, 203954]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,18.06,Made,,,,,2.0,,,,,,,,,J. Embiid,203954.0,5.0,,
367,PT10M08.00S,2022-01-04T01:25:04.3Z,3,REGULAR,3pt,Jump Shot,[],1629726,68.64323258869908,28.431372549019613,1610612745,70,70,2022-01-04T01:25:08Z,3650000,-108.0,242.0,1,right,G. Mathews 26' 3PT  (22 PTS) (J. Tate 5 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.52,Made,,,,,22.0,,,,,,,,,J. Tate,1630256.0,5.0,,
369,PT09M43.00S,2022-01-04T01:25:30.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627788,9.773324572930349,60.78431372549019,1610612755,72,70,2022-01-04T01:25:34Z,3670000,-54.0,39.0,1,left,F. Korkmaz 6' turnaround Hook (16 PTS) (J. Embiid 6 AST),"[1627788, 203954]",1610612755.0,PHI,turnaround,,,Korkmaz,F. Korkmaz,,,,,6.68,Made,,,,,16.0,,,,,,,,,J. Embiid,203954.0,6.0,,
371,PT09M34.00S,2022-01-04T01:25:40.1Z,3,REGULAR,foul,personal,['2freethrow'],201980,,,1610612745,72,70,2022-01-04T01:25:50Z,3690000,,,0,,D. Green shooting personal FOUL (2 PF) (Tate 2 FT),"[201980, 1630256]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,,,,,1627961.0,2.0,0.0,Tate,1630256.0,,,,,,,,
373,PT09M34.00S,2022-01-04T01:26:08.9Z,3,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,72,71,2022-01-04T01:26:25Z,3710000,,,0,,J. Tate Free Throw 1 of 2 (8 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
374,PT09M34.00S,2022-01-04T01:26:08.9Z,3,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,72,71,2022-01-04T01:26:25Z,3720000,,,0,,MISS J. Tate Free Throw 2 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Missed,,,,,,,,,,,,,,,,,,
375,PT09M31.00S,2022-01-04T01:26:11.9Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,72,71,2022-01-04T01:26:25Z,3730000,,,0,,F. Korkmaz REBOUND (Off:1 Def:3),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,374.0,4.0,3.0,1.0,,,,,,,,,,,,,,
376,PT09M25.00S,2022-01-04T01:26:33.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,72,71,2022-01-04T01:26:33Z,3740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M14.00S,2022-01-04T01:26:58.7Z,3,REGULAR,2pt,Jump Shot,[],203552,5.962549277266746,28.186274509803923,1610612755,74,71,2022-01-04T01:27:02Z,3750000,109.0,4.0,1,left,S. Curry 10' pullup Jump Shot (4 PTS) (T. Harris 5 AST),"[203552, 202699]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,10.92,Made,,,,,4.0,,,,,,,,,T. Harris,202699.0,5.0,,
379,PT09M04.00S,2022-01-04T01:27:09.1Z,3,REGULAR,3pt,Jump Shot,[],201569,67.19776609724047,41.666666666666664,1610612745,74,71,2022-01-04T01:27:14Z,3770000,-42.0,256.0,1,right,MISS E. Gordon 25' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
380,PT09M02.00S,2022-01-04T01:27:11.1Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,74,71,2022-01-04T01:27:14Z,3780000,,,0,,J. Embiid REBOUND (Off:4 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,379.0,11.0,7.0,4.0,,,,,,,,,,,,,,
381,PT08M55.00S,2022-01-04T01:27:18.2Z,3,REGULAR,2pt,Jump Shot,[],203954,22.519710906701704,53.67647058823529,1610612755,76,71,2022-01-04T01:27:23Z,3790000,-18.0,159.0,1,left,J. Embiid 16' turnaround fadeaway Jump Shot (24 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,16.03,Made,,,,,24.0,,,,,,,,,,,,,
382,PT08M43.00S,2022-01-04T01:27:30.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.2161629434954,47.79411764705882,1610612745,76,71,2022-01-04T01:27:36Z,3800000,-11.0,11.0,1,right,MISS J. Green driving reverse Layup - blocked,"[1630224, 203954]",1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,1.58,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
383,PT08M43.00S,2022-01-04T01:27:30.1Z,3,REGULAR,block,,[],203954,,,1610612745,76,71,2022-01-04T01:27:32Z,3810000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M42.00S,2022-01-04T01:27:31.1Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,76,71,2022-01-04T01:27:36Z,3820000,,,0,,J. Embiid REBOUND (Off:4 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,382.0,12.0,8.0,4.0,,,,,,,,,,,,,,
385,PT08M42.00S,2022-01-04T01:27:36.3Z,3,REGULAR,foul,personal,[],1630256,,,1610612755,76,71,2022-01-04T01:27:43Z,3830000,,,0,,J. Tate take personal FOUL (2 PF),"[1630256, 203954]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,,201246.0,2.0,0.0,Embiid,203954.0,,,,,,,,
387,PT08M36.00S,2022-01-04T01:28:02.2Z,3,REGULAR,foul,offensive,[],203954,,,1610612755,76,71,2022-01-04T01:28:12Z,3850000,,,0,,J. Embiid offensive FOUL (1 PF),"[203954, 1629726]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,1627534.0,1.0,0.0,Mathews,1629726.0,,,,,,,,
389,PT08M36.00S,2022-01-04T01:28:02.2Z,3,REGULAR,turnover,offensive foul,[],203954,,,1610612755,76,71,2022-01-04T01:28:02Z,3870000,,,0,,J. Embiid offensive foul TURNOVER (2 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,1627534.0,,,,,2.0,,,,,,,
390,PT08M26.00S,2022-01-04T01:28:28.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628464,66.5407358738502,52.450980392156865,1610612745,76,71,2022-01-04T01:28:34Z,3880000,12.0,262.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
391,PT08M22.00S,2022-01-04T01:28:32.7Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,76,71,2022-01-04T01:28:34Z,3890000,,,0,,F. Korkmaz REBOUND (Off:1 Def:4),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,390.0,5.0,4.0,1.0,,,,,,,,,,,,,,
392,PT08M09.00S,2022-01-04T01:28:47.8Z,3,REGULAR,foul,personal,[],1628464,,,1610612755,76,71,2022-01-04T01:29:14Z,3900000,,,0,,D. Theis personal FOUL (3 PF),"[1628464, 203954]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,1627961.0,3.0,0.0,Embiid,203954.0,,,,,,,,
394,PT08M09.00S,2022-01-04T01:29:01.7Z,3,REGULAR,substitution,out,[],201980,,,1610612755,76,71,2022-01-04T01:29:04Z,3920000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M09.00S,2022-01-04T01:29:01.7Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,76,71,2022-01-04T01:29:04Z,3930000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M01.00S,2022-01-04T01:29:19.8Z,3,REGULAR,2pt,Jump Shot,[],203954,26.330486202365307,50.73529411764706,1610612755,78,71,2022-01-04T01:29:28Z,3940000,-4.0,195.0,1,left,J. Embiid 19' Jump Shot (26 PTS) (T. Harris 6 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,19.5,Made,,,,,26.0,,,,,,,,,T. Harris,202699.0,6.0,,
398,PT08M01.00S,2022-01-04T01:29:23.7Z,3,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612755,78,71,2022-01-04T01:29:32Z,3960000,,,0,,D. Theis shooting personal FOUL (4 PF) (Embiid 1 FT),"[1628464, 203954]",1610612745.0,HOU,shooting,,,Theis,D. Theis,,,,,,,,,,,,1627534.0,4.0,0.0,Embiid,203954.0,,,,,,,,
400,PT08M01.00S,2022-01-04T01:30:02.0Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,79,71,2022-01-04T01:30:02Z,3980000,,,0,,J. Embiid Free Throw 1 of 1 (27 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
401,PT07M48.00S,2022-01-04T01:30:17.1Z,3,REGULAR,3pt,Jump Shot,[],1630256,72.58541392904074,82.84313725490196,1610612745,79,71,2022-01-04T01:30:22Z,3990000,164.0,205.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,
402,PT07M45.00S,2022-01-04T01:30:20.1Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,79,71,2022-01-04T01:30:22Z,4000000,,,0,,F. Korkmaz REBOUND (Off:1 Def:5),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,401.0,6.0,5.0,1.0,,,,,,,,,,,,,,
403,PT07M37.00S,2022-01-04T01:30:28.1Z,3,REGULAR,3pt,Jump Shot,[],203552,34.477660972404735,53.431372549019606,1610612755,82,71,2022-01-04T01:30:32Z,4010000,-17.0,272.0,1,left,S. Curry 27' 3PT pullup (7 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,27.21,Made,,,,,7.0,,,,,,,,,,,,,
404,PT07M36.00S,2022-01-04T01:30:37.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,82,71,2022-01-04T01:30:37Z,4020000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M12.00S,2022-01-04T01:33:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,94.53022339027595,47.05882352941176,1610612745,82,73,2022-01-04T01:34:01Z,4030000,-15.0,-1.0,1,right,J. Tate driving Layup (10 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,1.47,Made,,,,,10.0,,,,,,,,,,,,,
406,PT06M53.00S,2022-01-04T01:34:18.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612755,82,73,2022-01-04T01:34:29Z,4040000,,,0,,G. Mathews shooting personal FOUL (3 PF) (Korkmaz 2 FT),"[1629726, 1627788]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,1627534.0,3.0,0.0,Korkmaz,1627788.0,,,,,,,,
408,PT06M53.00S,2022-01-04T01:34:47.5Z,3,REGULAR,freethrow,1 of 2,[],1627788,,,1610612755,83,73,2022-01-04T01:34:47Z,4060000,,,0,,F. Korkmaz Free Throw 1 of 2 (17 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
409,PT06M53.00S,2022-01-04T01:35:02.4Z,3,REGULAR,freethrow,2 of 2,[],1627788,,,1610612755,84,73,2022-01-04T01:35:02Z,4070000,,,0,,F. Korkmaz Free Throw 2 of 2 (18 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
410,PT06M42.00S,2022-01-04T01:35:15.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,91.77069645203679,48.0392156862745,1610612745,84,75,2022-01-04T01:35:18Z,4080000,-10.0,25.0,1,right,J. Tate driving floating Jump Shot (12 PTS),[1630256],1610612745.0,HOU,driving floating,,,Tate,J. Tate,,,,,2.68,Made,,,,,12.0,,,,,,,,,,,,,
411,PT06M25.00S,2022-01-04T01:35:34.3Z,3,REGULAR,foul,offensive,[],203954,,,1610612755,84,75,2022-01-04T01:35:48Z,4090000,,,0,,J. Embiid charge offensive FOUL (2 PF),"[203954, 1630256]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,,,,,,,,201246.0,2.0,0.0,Tate,1630256.0,,,,,,,,
413,PT06M25.00S,2022-01-04T01:35:34.3Z,3,REGULAR,turnover,offensive foul,[],203954,,,1610612755,84,75,2022-01-04T01:35:34Z,4110000,,,0,,J. Embiid offensive foul TURNOVER (3 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,201246.0,,,,,3.0,,,,,,,
414,PT06M25.00S,2022-01-04T01:35:50.9Z,3,REGULAR,substitution,out,[],202699,,,1610612745,84,75,2022-01-04T01:35:53Z,4120000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M25.00S,2022-01-04T01:35:50.9Z,3,REGULAR,substitution,in,[],1630198,,,1610612745,84,75,2022-01-04T01:35:53Z,4130000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M15.00S,2022-01-04T01:36:13.0Z,3,REGULAR,foul,personal,[],1627777,,,1610612745,84,75,2022-01-04T01:36:18Z,4140000,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 1628464]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,1627534.0,1.0,0.0,Theis,1628464.0,,,,,,,,
418,PT06M09.00S,2022-01-04T01:36:33.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,68.64323258869908,34.31372549019608,1610612745,84,75,2022-01-04T01:36:41Z,4160000,-78.0,242.0,1,right,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,
419,PT06M06.00S,2022-01-04T01:36:36.5Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,84,75,2022-01-04T01:36:41Z,4170000,,,0,,F. Korkmaz REBOUND (Off:1 Def:6),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,418.0,7.0,6.0,1.0,,,,,,,,,,,,,,
420,PT06M04.00S,2022-01-04T01:36:41.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,84,75,2022-01-04T01:36:41Z,4180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M56.00S,2022-01-04T01:37:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,9.773324572930349,51.96078431372549,1610612755,84,75,2022-01-04T01:37:09Z,4190000,-10.0,39.0,1,left,MISS J. Embiid driving Layup - blocked,"[203954, 1628464]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,4.06,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0
422,PT05M56.00S,2022-01-04T01:37:04.1Z,3,REGULAR,block,,[],1628464,,,1610612755,84,75,2022-01-04T01:37:06Z,4200000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M53.00S,2022-01-04T01:37:07.1Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,84,75,2022-01-04T01:37:09Z,4210000,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,421.0,3.0,3.0,0.0,,,,,,,,,,,,,,
424,PT05M49.00S,2022-01-04T01:37:11.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201569,69.56307490144546,31.127450980392155,1610612745,84,75,2022-01-04T01:37:16Z,4220000,-94.0,234.0,1,right,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
425,PT05M46.00S,2022-01-04T01:37:14.1Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,84,75,2022-01-04T01:37:16Z,4230000,,,0,,J. Embiid REBOUND (Off:4 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,424.0,13.0,9.0,4.0,,,,,,,,,,,,,,
426,PT05M34.00S,2022-01-04T01:37:26.3Z,3,REGULAR,3pt,Jump Shot,[],1627777,8.196452036793687,96.81372549019608,1610612755,87,75,2022-01-04T01:37:30Z,4240000,-234.0,25.0,1,left,G. Niang 3PT  (6 PTS) (J. Embiid 7 AST),"[1627777, 203954]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,23.54,Made,,,,,6.0,,,,,,,,,J. Embiid,203954.0,7.0,,
428,PT05M20.00S,2022-01-04T01:37:40.1Z,3,REGULAR,3pt,Jump Shot,[],1630224,76.65900131406045,11.029411764705884,1610612745,87,75,2022-01-04T01:38:27Z,4260000,-195.0,167.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
429,PT05M19.00S,2022-01-04T01:37:41.1Z,3,REGULAR,rebound,defensive,[],203552,,,1610612755,87,75,2022-01-04T01:38:28Z,4270000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,428.0,2.0,2.0,0.0,,,,,,,,,,,,,,
431,PT05M18.00S,2022-01-04T01:37:48.9Z,3,REGULAR,turnover,out-of-bounds,[],203552,,,1610612755,87,75,2022-01-04T01:37:55Z,4290000,,,0,,S. Curry step out-of-bounds TURNOVER (2 TO),[203552],1610612755.0,PHI,step,,,Curry,S. Curry,,,,,,,,,,,,201246.0,,,,,2.0,,,,,,,
432,PT05M18.00S,2022-01-04T01:37:51.7Z,3,REGULAR,substitution,out,[],203552,,,1610612745,87,75,2022-01-04T01:38:07Z,4300000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M18.00S,2022-01-04T01:37:51.7Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,87,75,2022-01-04T01:38:07Z,4310000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M18.00S,2022-01-04T01:37:51.7Z,3,REGULAR,substitution,out,[],201569,,,1610612745,87,75,2022-01-04T01:38:07Z,4320000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M18.00S,2022-01-04T01:37:51.7Z,3,REGULAR,substitution,in,[],1629003,,,1610612745,87,75,2022-01-04T01:38:07Z,4330000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M18.00S,2022-01-04T01:37:51.7Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,87,75,2022-01-04T01:38:07Z,4340000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M18.00S,2022-01-04T01:37:51.7Z,3,REGULAR,substitution,in,[],1630528,,,1610612745,87,75,2022-01-04T01:38:07Z,4350000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M17.00S,2022-01-04T01:38:15.6Z,3,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612745,87,75,2022-01-04T01:38:31Z,4360000,,,0,,G. Niang shooting personal FOUL (2 PF) (Mathews 2 FT),"[1627777, 1629726]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,201246.0,2.0,0.0,Mathews,1629726.0,,,,,,,,
440,PT05M17.00S,2022-01-04T01:38:41.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629726,,,1610612745,87,75,2022-01-04T01:38:41Z,4380000,,,0,,MISS G. Mathews Free Throw 1 of 2,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Missed,,,,,,,,,,,,,,,,,,
441,PT05M17.00S,2022-01-04T01:38:41.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,87,75,2022-01-04T01:38:41Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,440.0,,,,,,,,,,,,,,,,,
442,PT05M17.00S,2022-01-04T01:39:03.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629726,,,1610612745,87,76,2022-01-04T01:39:03Z,4400000,,,0,,G. Mathews Free Throw 2 of 2 (23 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
443,PT05M09.00S,2022-01-04T01:39:14.0Z,3,REGULAR,2pt,Jump Shot,[],203954,9.247700394218143,69.6078431372549,1610612755,89,76,2022-01-04T01:39:18Z,4410000,-98.0,34.0,1,left,J. Embiid 10' fadeaway Jump Shot (29 PTS) (S. Milton 2 AST),"[203954, 1629003]",1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,10.39,Made,,,,,29.0,,,,,,,,,S. Milton,1629003.0,2.0,,
445,PT04M48.00S,2022-01-04T01:39:34.6Z,3,REGULAR,3pt,Jump Shot,[],1628464,69.82588699080158,69.6078431372549,1610612745,89,79,2022-01-04T01:39:39Z,4430000,98.0,231.0,1,right,D. Theis 25' 3PT  (5 PTS) (K. Martin Jr. 2 AST),"[1628464, 1630231]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,25.1,Made,,,,,5.0,,,,,,,,,K. Martin Jr.,1630231.0,2.0,,
447,PT04M33.00S,2022-01-04T01:39:49.4Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,89,79,2022-01-04T01:39:57Z,4450000,,,0,,J. Embiid lost ball TURNOVER (4 TO),"[203954, 1630528]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,4.0,Christopher,1630528.0,,,,,
448,PT04M33.00S,2022-01-04T01:39:49.4Z,3,REGULAR,steal,,[],1630528,,,1610612745,89,79,2022-01-04T01:39:51Z,4460000,,,0,,J. Christopher STEAL (2 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M27.00S,2022-01-04T01:39:56.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,94.3988173455979,49.50980392156863,1610612745,89,81,2022-01-04T01:40:03Z,4470000,-2.0,0.0,1,right,K. Martin Jr. Layup (11 PTS) (J. Christopher 2 AST),"[1630231, 1630528]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,0.25,Made,,,,,11.0,,,,,,,,,J. Christopher,1630528.0,2.0,,
451,PT04M07.00S,2022-01-04T01:40:15.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,7.670827858081481,55.3921568627451,1610612755,91,81,2022-01-04T01:41:55Z,4490000,-27.0,20.0,1,left,G. Niang driving Layup (8 PTS) (J. Embiid 8 AST),"[1627777, 203954]",1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,3.34,Made,,,,,8.0,,,,,,,,,J. Embiid,203954.0,8.0,,
453,PT03M46.00S,2022-01-04T01:40:36.4Z,3,REGULAR,3pt,Jump Shot,[],1630528,69.4316688567674,72.05882352941177,1610612745,91,81,2022-01-04T01:40:40Z,4510000,110.0,235.0,1,right,MISS J. Christopher 25' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,
