actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
546,PT08M46.00S,2022-03-03T02:40:31.6Z,4,REGULAR,foul,offensive,[],1629628,,,1610612752,100,90,2022-03-03T02:40:39Z,5440000,,,0,,R. Barrett offensive FOUL (2 PF),"[1629628, 201980]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,202037.0,2.0,0.0,Green,201980.0,,,,,,,,,
548,PT08M46.00S,2022-03-03T02:40:31.6Z,4,REGULAR,turnover,offensive foul,[],1629628,,,1610612752,100,90,2022-03-03T02:40:31Z,5460000,,,0,,R. Barrett offensive foul TURNOVER (3 TO),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,202037.0,,,,,,,,,,,3.0,,
549,PT08M33.00S,2022-03-03T02:40:56.8Z,4,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612755,100,90,2022-03-03T02:41:05Z,5470000,,,0,,O. Toppin shooting personal FOUL (1 PF) (Harris 2 FT),"[1630167, 202699]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,202037.0,1.0,0.0,Harris,202699.0,,,,,,,,,
551,PT08M33.00S,2022-03-03T02:41:21.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202699,,,1610612755,101,90,2022-03-03T02:41:21Z,5490000,,,0,,T. Harris Free Throw 1 of 2 (13 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
552,PT08M33.00S,2022-03-03T02:41:37.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202699,,,1610612755,102,90,2022-03-03T02:41:37Z,5500000,,,0,,T. Harris Free Throw 2 of 2 (14 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
553,PT08M18.00S,2022-03-03T02:41:53.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.732588699080158,49.26470588235294,1610612752,102,92,2022-03-03T02:41:58Z,5510000,4.0,1.0,1,left,M. Robinson DUNK (10 PTS) (R. Barrett 6 AST),"[1629011, 1629628]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.4,Made,10.0,R. Barrett,1629628.0,6.0,,,,,,,,,,,,,,
555,PT08M05.00S,2022-03-03T02:42:07.1Z,4,REGULAR,3pt,Jump Shot,[],1630178,67.7562417871222,34.55882352941176,1610612755,105,92,2022-03-03T02:42:14Z,5530000,-77.0,251.0,1,right,T. Maxey 26' 3PT step back (20 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,26.22,Made,20.0,,,,,,,,,,,,,,,,,
556,PT07M48.00S,2022-03-03T02:42:23.5Z,4,REGULAR,3pt,Jump Shot,[],1630193,34.37910643889619,43.13725490196079,1610612752,105,92,2022-03-03T02:42:32Z,5540000,34.0,271.0,1,left,MISS I. Quickley 27' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,
557,PT07M46.00S,2022-03-03T02:42:25.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,105,92,2022-03-03T02:42:32Z,5550000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,556.0,,,,,,
558,PT07M46.00S,2022-03-03T02:42:29.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,105,92,2022-03-03T02:42:29Z,5560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M24.00S,2022-03-03T02:42:59.1Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612755,105,92,2022-03-03T02:43:05Z,5570000,,,0,,M. Robinson shooting personal FOUL (4 PF) (Maxey 2 FT),"[1629011, 1630178]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,202037.0,4.0,0.0,Maxey,1630178.0,,,,,,,,,
561,PT07M24.00S,2022-03-03T02:43:24.4Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,106,92,2022-03-03T02:43:24Z,5590000,,,0,,T. Maxey Free Throw 1 of 2 (21 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
562,PT07M24.00S,2022-03-03T02:43:25.1Z,4,REGULAR,substitution,out,[],1630167,,,1610612755,106,92,2022-03-03T02:43:32Z,5600000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M24.00S,2022-03-03T02:43:25.1Z,4,REGULAR,substitution,out,[],1630193,,,1610612755,106,92,2022-03-03T02:43:32Z,5610000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M24.00S,2022-03-03T02:43:25.1Z,4,REGULAR,substitution,out,[],1629011,,,1610612755,106,92,2022-03-03T02:43:32Z,5620000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M24.00S,2022-03-03T02:43:25.1Z,4,REGULAR,substitution,in,[],203944,,,1610612755,106,92,2022-03-03T02:43:32Z,5630000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M24.00S,2022-03-03T02:43:25.1Z,4,REGULAR,substitution,in,[],202692,,,1610612755,106,92,2022-03-03T02:43:32Z,5640000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M24.00S,2022-03-03T02:43:25.1Z,4,REGULAR,substitution,in,[],201959,,,1610612755,106,92,2022-03-03T02:43:32Z,5650000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M24.00S,2022-03-03T02:43:44.8Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,107,92,2022-03-03T02:43:44Z,5660000,,,0,,T. Maxey Free Throw 2 of 2 (22 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
569,PT07M19.00S,2022-03-03T02:43:55.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,107,92,2022-03-03T02:43:55Z,5670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M01.00S,2022-03-03T02:44:22.5Z,4,REGULAR,3pt,Jump Shot,[],202692,27.677398160315374,16.42156862745098,1610612752,107,95,2022-03-03T02:44:27Z,5680000,168.0,208.0,1,left,A. Burks 26' 3PT  (9 PTS) (R. Barrett 7 AST),"[202692, 1629628]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.71,Made,9.0,R. Barrett,1629628.0,7.0,,,,,,,,,,,,,,
572,PT06M38.00S,2022-03-03T02:44:47.2Z,4,REGULAR,foul,offensive,[],202699,,,1610612755,107,95,2022-03-03T02:44:54Z,5700000,,,0,,T. Harris offensive FOUL (4 PF),"[202699, 202692]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,1148.0,4.0,0.0,Burks,202692.0,,,,,,,,,
574,PT06M38.00S,2022-03-03T02:44:47.2Z,4,REGULAR,turnover,offensive foul,[],202699,,,1610612755,107,95,2022-03-03T02:44:47Z,5720000,,,0,,T. Harris offensive foul TURNOVER (2 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,1148.0,,,,,,,,,,,2.0,,
575,PT06M38.00S,2022-03-03T02:45:00.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,107,95,2022-03-03T02:45:00Z,5730000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M38.00S,2022-03-03T02:47:45.4Z,4,REGULAR,substitution,out,[],200794,,,1610612752,107,95,2022-03-03T02:47:54Z,5740000,,,0,,SUB out: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M38.00S,2022-03-03T02:47:45.4Z,4,REGULAR,substitution,in,[],203954,,,1610612752,107,95,2022-03-03T02:47:54Z,5750000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M38.00S,2022-03-03T02:47:45.4Z,4,REGULAR,substitution,out,[],201935,,,1610612752,107,95,2022-03-03T02:48:03Z,5760000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M38.00S,2022-03-03T02:47:45.4Z,4,REGULAR,substitution,in,[],1629003,,,1610612752,107,95,2022-03-03T02:48:03Z,5770000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M27.00S,2022-03-03T02:48:26.3Z,4,REGULAR,foul,personal,['2freethrow'],202699,,,1610612752,107,95,2022-03-03T02:48:36Z,5780000,,,0,,T. Harris shooting personal FOUL (5 PF) (Randle 2 FT),"[202699, 203944]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,1148.0,5.0,0.0,Randle,203944.0,,,,,,,,,
582,PT06M27.00S,2022-03-03T02:48:58.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,107,96,2022-03-03T02:48:58Z,5800000,,,0,,J. Randle Free Throw 1 of 2 (20 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
583,PT06M27.00S,2022-03-03T02:49:21.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,107,97,2022-03-03T02:49:21Z,5810000,,,0,,J. Randle Free Throw 2 of 2 (21 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
584,PT06M16.00S,2022-03-03T02:49:37.2Z,4,REGULAR,foul,offensive,[],203954,,,1610612755,107,97,2022-03-03T02:49:54Z,5820000,,,0,,J. Embiid offensive FOUL (1 PF),"[203954, 202692]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,101283.0,1.0,1.0,Burks,202692.0,,,,,,,,,
586,PT06M16.00S,2022-03-03T02:49:37.2Z,4,REGULAR,turnover,offensive foul,[],203954,,,1610612755,107,97,2022-03-03T02:49:37Z,5840000,,,0,,J. Embiid offensive foul TURNOVER (4 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,101283.0,,,,,,,,,,,4.0,,
587,PT06M16.00S,2022-03-03T02:49:44.8Z,4,REGULAR,substitution,out,[],202699,,,1610612752,107,97,2022-03-03T02:49:47Z,5850000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M16.00S,2022-03-03T02:49:44.8Z,4,REGULAR,substitution,in,[],1627777,,,1610612752,107,97,2022-03-03T02:49:47Z,5860000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M05.00S,2022-03-03T02:50:03.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629628,21.76412614980289,64.70588235294117,1610612752,107,97,2022-03-03T02:50:09Z,5870000,-74.0,152.0,1,left,MISS R. Barrett 16' step back Shot,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,16.89,Missed,,,,,,,,,,,,,,,,,,
590,PT06M02.00S,2022-03-03T02:50:06.8Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,107,97,2022-03-03T02:50:09Z,5880000,,,0,,J. Embiid REBOUND (Off:1 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,589.0,12.0,11.0,1.0,,,
591,PT05M45.00S,2022-03-03T02:50:23.3Z,4,REGULAR,2pt,Jump Shot,[],203954,73.40670170827858,42.64705882352941,1610612755,107,97,2022-03-03T02:50:30Z,5890000,-37.0,197.0,1,right,MISS J. Embiid 20' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,20.09,Missed,,,,,,,,,,,,,,,,,,
592,PT05M40.00S,2022-03-03T02:50:28.3Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,107,97,2022-03-03T02:50:30Z,5900000,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,591.0,6.0,5.0,1.0,,,
593,PT05M32.00S,2022-03-03T02:50:36.4Z,4,REGULAR,3pt,Jump Shot,[],203944,32.14520367936925,66.17647058823529,1610612752,107,97,2022-03-03T02:50:41Z,5910000,-81.0,250.0,1,left,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
594,PT05M28.00S,2022-03-03T02:50:40.4Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,107,97,2022-03-03T02:50:41Z,5920000,,,0,,S. Milton REBOUND (Off:1 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,593.0,2.0,1.0,1.0,,,
595,PT05M24.00S,2022-03-03T02:50:45.3Z,4,REGULAR,turnover,bad pass,[],201980,,,1610612755,107,97,2022-03-03T02:50:51Z,5930000,,,0,,D. Green bad pass TURNOVER (2 TO),"[201980, 1629629]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,2.0,Reddish,1629629.0
596,PT05M24.00S,2022-03-03T02:50:45.3Z,4,REGULAR,steal,,[],1629629,,,1610612752,107,97,2022-03-03T02:50:47Z,5940000,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M19.00S,2022-03-03T02:50:50.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,8.09789750328515,51.225490196078425,1610612752,107,99,2022-03-03T02:50:57Z,5950000,-6.0,24.0,1,left,R. Barrett running finger roll Layup (28 PTS),[1629628],1610612752.0,NYK,running finger roll,,,Barrett,R. Barrett,,,,,2.44,Made,28.0,,,,,,,,,,,,,,,,,
599,PT04M56.00S,2022-03-03T02:51:13.1Z,4,REGULAR,2pt,Jump Shot,[],203954,81.15965834428384,22.794117647058822,1610612755,109,99,2022-03-03T02:51:18Z,5970000,-136.0,125.0,1,right,J. Embiid 18' Jump Shot (25 PTS) (D. Green 3 AST),"[203954, 201980]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,18.44,Made,25.0,D. Green,201980.0,3.0,,,,,,,,,,,,,,
600,PT04M40.00S,2022-03-03T02:51:28.7Z,4,REGULAR,2pt,Jump Shot,[],1629628,25.706307490144546,26.225490196078432,1610612752,109,99,2022-03-03T02:56:06Z,5980000,119.0,189.0,1,left,MISS R. Barrett 22' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,22.34,Missed,,,,,,,,,,,,,,,,,,
601,PT04M35.00S,2022-03-03T02:51:33.7Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,109,99,2022-03-03T02:51:35Z,5990000,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,600.0,3.0,2.0,1.0,,,
602,PT04M24.00S,2022-03-03T02:51:44.4Z,4,REGULAR,3pt,Jump Shot,[],201980,75.77201051248358,9.558823529411764,1610612755,109,99,2022-03-03T02:51:49Z,6000000,-202.0,175.0,1,right,MISS D. Green 26' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
603,PT04M21.00S,2022-03-03T02:51:47.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,109,99,2022-03-03T02:51:49Z,6010000,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,602.0,6.0,5.0,1.0,,,
604,PT04M14.00S,2022-03-03T02:51:54.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,4.812746386333772,62.99019607843137,1610612752,109,99,2022-03-03T02:52:16Z,6020000,-65.0,-7.0,1,left,MISS A. Burks 6' driving finger roll Layup - blocked,"[202692, 203954]",1610612752.0,NYK,driving finger roll,,,Burks,A. Burks,,,,,6.54,Missed,,,,,,,,,,Embiid,203954.0,,,,,,,
605,PT04M14.00S,2022-03-03T02:51:54.9Z,4,REGULAR,block,,[],203954,,,1610612752,109,99,2022-03-03T02:51:58Z,6030000,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M14.00S,2022-03-03T02:51:54.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,109,99,2022-03-03T02:52:16Z,6040000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,604.0,,,,,,
607,PT04M14.00S,2022-03-03T02:52:03.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,109,99,2022-03-03T02:52:03Z,6050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M14.00S,2022-03-03T02:52:04.8Z,4,REGULAR,substitution,out,[],201980,,,1610612752,109,99,2022-03-03T02:52:12Z,6060000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M14.00S,2022-03-03T02:52:04.8Z,4,REGULAR,substitution,out,[],1629003,,,1610612752,109,99,2022-03-03T02:52:12Z,6070000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M14.00S,2022-03-03T02:52:04.8Z,4,REGULAR,substitution,in,[],1629680,,,1610612752,109,99,2022-03-03T02:52:12Z,6080000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M14.00S,2022-03-03T02:52:04.8Z,4,REGULAR,substitution,in,[],201935,,,1610612752,109,99,2022-03-03T02:52:12Z,6090000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M07.00S,2022-03-03T02:52:30.7Z,4,REGULAR,foul,personal,[],1627777,,,1610612752,109,99,2022-03-03T02:52:36Z,6100000,,,0,,G. Niang personal FOUL (3 PF),"[1627777, 203944]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,202037.0,3.0,0.0,Randle,203944.0,,,,,,,,,
615,PT03M59.00S,2022-03-03T02:52:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,7.30946123521682,55.14705882352941,1610612752,109,99,2022-03-03T02:53:19Z,6120000,-26.0,16.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,
616,PT03M59.00S,2022-03-03T02:52:55.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,109,99,2022-03-03T02:53:25Z,6130000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,615.0,,,,,,
617,PT03M59.00S,2022-03-03T02:52:59.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,109,99,2022-03-03T02:53:25Z,6140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M47.00S,2022-03-03T02:53:21.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,109,99,2022-03-03T02:57:26Z,6150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M47.00S,2022-03-03T02:53:43.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,109,99,2022-03-03T02:53:43Z,6160000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M47.00S,2022-03-03T02:56:44.8Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,109,99,2022-03-03T02:56:47Z,6170000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M47.00S,2022-03-03T02:56:44.8Z,4,REGULAR,substitution,in,[],202699,,,1610612755,109,99,2022-03-03T02:56:47Z,6180000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M34.00S,2022-03-03T02:57:19.2Z,4,REGULAR,3pt,Jump Shot,[],1630178,75.64060446780552,87.25490196078431,1610612755,112,99,2022-03-03T02:57:26Z,6190000,186.0,176.0,1,right,T. Maxey 25' 3PT turnaround (25 PTS),[1630178],1610612755.0,PHI,turnaround,,,Maxey,T. Maxey,,,,,25.66,Made,25.0,,,,,,,,,,,,,,,,,
624,PT03M17.00S,2022-03-03T02:57:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.046649145860711,63.725490196078425,1610612752,112,99,2022-03-03T02:57:44Z,6200000,-69.0,14.0,1,left,MISS R. Barrett 7' driving Layup - blocked,"[1629628, 1629680]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,7.0,Missed,,,,,,,,,,Thybulle,1629680.0,,,,,,,
629,PT03M17.00S,2022-03-03T02:57:37.7Z,4,REGULAR,block,,[],1629680,,,1610612752,112,99,2022-03-03T02:58:20Z,6205000,,,0,,M. Thybulle BLOCK (3 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M14.00S,2022-03-03T02:57:40.7Z,4,REGULAR,rebound,defensive,[],1629680,,,1610612755,112,99,2022-03-03T02:57:44Z,6210000,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,624.0,1.0,1.0,0.0,,,
626,PT03M11.00S,2022-03-03T02:57:46.1Z,4,REGULAR,foul,personal,[],202692,,,1610612755,112,99,2022-03-03T03:02:09Z,6220000,,,0,,A. Burks take personal FOUL (3 PF),"[202692, 202699]",1610612752.0,NYK,take,,,Burks,A. Burks,,,,,,,,,,,101283.0,3.0,0.0,Harris,202699.0,,,,,,,,,
628,PT03M11.00S,2022-03-03T02:58:05.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,112,99,2022-03-03T02:58:05Z,6240000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M05.00S,2022-03-03T02:59:34.7Z,4,REGULAR,3pt,Jump Shot,[],203954,67.23061760840999,37.5,1610612755,112,99,2022-03-03T02:59:39Z,6250000,-62.0,256.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
631,PT03M01.00S,2022-03-03T02:59:38.7Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,112,99,2022-03-03T02:59:39Z,6260000,,,0,,A. Burks REBOUND (Off:1 Def:6),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,630.0,7.0,6.0,1.0,,,
632,PT02M52.00S,2022-03-03T02:59:49.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,9.543363994743759,54.90196078431373,1610612752,112,101,2022-03-03T02:59:56Z,6270000,-25.0,37.0,1,left,J. Randle turnaround Jump Shot (23 PTS),[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,4.45,Made,23.0,,,,,,,,,,,,,,,,,
633,PT02M52.00S,2022-03-03T02:59:52.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203954,,,1610612752,112,101,2022-03-03T02:59:59Z,6280000,,,0,,J. Embiid shooting personal FOUL (2 PF) (Randle 1 FT),"[203954, 203944]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,101283.0,2.0,1.0,Randle,203944.0,,,,,,,,,
635,PT02M52.00S,2022-03-03T03:00:23.1Z,4,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,112,102,2022-03-03T03:00:23Z,6300000,,,0,,J. Randle Free Throw 1 of 1 (24 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
636,PT02M40.00S,2022-03-03T03:00:42.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612755,112,102,2022-03-03T03:00:50Z,6310000,,,0,,C. Reddish shooting personal FOUL (5 PF) (Embiid 2 FT),"[1629629, 203954]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,,,,,,,1148.0,5.0,0.0,Embiid,203954.0,,,,,,,,,
638,PT02M40.00S,2022-03-03T03:01:10.1Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,113,102,2022-03-03T03:01:10Z,6330000,,,0,,J. Embiid Free Throw 1 of 2 (26 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
639,PT02M40.00S,2022-03-03T03:01:27.2Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,114,102,2022-03-03T03:01:27Z,6340000,,,0,,J. Embiid Free Throw 2 of 2 (27 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
640,PT02M29.00S,2022-03-03T03:01:42.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,18.084756898817346,58.08823529411765,1610612752,114,102,2022-03-03T03:01:47Z,6350000,-40.0,117.0,1,left,MISS A. Burks 12' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,12.43,Missed,,,,,,,,,,,,,,,,,,
