actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
441,PT05M34.00S,2022-02-12T01:37:13.0Z,3,REGULAR,foul,personal,[],1627788,,,1610612760,64,53,2022-02-12T01:37:21Z,4360000,,,0,,F. Korkmaz take personal FOUL (1 PF),"[1627788, 1630581]",1610612755.0,PHI,take,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Giddey,1630581.0,,,
443,PT05M34.00S,2022-02-12T01:37:21.2Z,3,REGULAR,substitution,out,[],1630178,,,1610612760,64,53,2022-02-12T01:37:23Z,4380000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M34.00S,2022-02-12T01:37:21.2Z,3,REGULAR,substitution,in,[],1629003,,,1610612760,64,53,2022-02-12T01:37:23Z,4390000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M18.00S,2022-02-12T01:37:45.9Z,3,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612760,64,53,2022-02-12T01:37:50Z,4400000,,,0,,S. Milton shooting personal FOUL (2 PF) (Giddey 2 FT),"[1629003, 1630581]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Giddey,1630581.0,,,
447,PT05M18.00S,2022-02-12T01:38:10.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630581,,,1610612760,64,54,2022-02-12T01:38:10Z,4420000,,,0,,J. Giddey Free Throw 1 of 2 (8 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
448,PT05M18.00S,2022-02-12T01:38:23.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630581,,,1610612760,64,55,2022-02-12T01:38:23Z,4430000,,,0,,J. Giddey Free Throw 2 of 2 (9 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
449,PT05M12.00S,2022-02-12T01:38:32.4Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612755,64,55,2022-02-12T01:38:40Z,4440000,,,0,,L. Dort shooting personal FOUL (3 PF) (Thybulle 2 FT),"[1629652, 1629680]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Thybulle,1629680.0,,,
451,PT05M12.00S,2022-02-12T01:39:01.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629680,,,1610612755,65,55,2022-02-12T01:39:01Z,4460000,,,0,,M. Thybulle Free Throw 1 of 2 (7 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
452,PT05M12.00S,2022-02-12T01:39:13.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629680,,,1610612755,66,55,2022-02-12T01:39:13Z,4470000,,,0,,M. Thybulle Free Throw 2 of 2 (8 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
453,PT04M57.00S,2022-02-12T01:39:29.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.1268068331143235,53.431372549019606,1610612760,66,57,2022-02-12T01:39:35Z,4480000,-17.0,5.0,1,left,A. Pokusevski driving Layup (6 PTS),[1630197],1610612760.0,OKC,driving,,,Pokusevski,A. Pokusevski,,,,,1.79,Made,,,,,6.0,,,,,,,,,,,,,
454,PT04M46.00S,2022-02-12T01:39:43.1Z,3,REGULAR,foul,personal,[],1630197,,,1610612755,66,57,2022-02-12T01:41:44Z,4490000,,,0,,A. Pokusevski personal FOUL (1 PF),"[1630197, 1627788]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Korkmaz,1627788.0,,,
456,PT04M46.00S,2022-02-12T01:39:56.5Z,3,REGULAR,substitution,out,[],1627788,,,1610612755,66,57,2022-02-12T01:39:59Z,4510000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M46.00S,2022-02-12T01:39:56.5Z,3,REGULAR,substitution,in,[],201980,,,1610612755,66,57,2022-02-12T01:39:59Z,4520000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M36.00S,2022-02-12T01:40:12.9Z,3,REGULAR,3pt,Jump Shot,[],1629003,72.35545335085413,17.15686274509804,1610612755,66,57,2022-02-12T01:40:18Z,4530000,-164.0,207.0,1,right,MISS S. Milton 26' step back 3PT,[1629003],1610612755.0,PHI,step back,,,Milton,S. Milton,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,
459,PT04M33.00S,2022-02-12T01:40:14.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,66,57,2022-02-12T01:40:14Z,4540000,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,458.0,6.0,6.0,0.0,,,,,,,,,,,,,,
460,PT04M17.00S,2022-02-12T01:40:31.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,8.492115637319317,46.32352941176471,1610612760,66,57,2022-02-12T01:40:35Z,4550000,18.0,27.0,1,left,MISS L. Dort driving floating Shot - blocked,"[1629652, 202699]",1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,3.29,Missed,,,,,,Harris,202699.0,,,,,,,,,,,
461,PT04M17.00S,2022-02-12T01:40:31.4Z,3,REGULAR,block,,[],202699,,,1610612760,66,57,2022-02-12T01:40:33Z,4560000,,,0,,T. Harris BLOCK (3 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M15.00S,2022-02-12T01:40:33.4Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,66,57,2022-02-12T01:40:35Z,4570000,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,460.0,3.0,2.0,1.0,,,,,,,,,,,,,,
463,PT04M09.00S,2022-02-12T01:40:39.4Z,3,REGULAR,2pt,Jump Shot,[],201980,90.22667542706965,93.38235294117648,1610612755,66,57,2022-02-12T01:40:44Z,4580000,217.0,39.0,1,right,MISS D. Green 22' Jump Shot,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,22.04,Missed,,,,,,,,,,,,,,,,,,
464,PT04M05.00S,2022-02-12T01:40:43.4Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,66,57,2022-02-12T01:40:44Z,4590000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,463.0,3.0,3.0,0.0,,,,,,,,,,,,,,
465,PT03M57.00S,2022-02-12T01:40:51.1Z,3,REGULAR,3pt,Jump Shot,[],1630197,6.652431011826544,95.58823529411765,1610612760,66,57,2022-02-12T01:40:55Z,4600000,-228.0,10.0,1,left,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,
466,PT03M55.00S,2022-02-12T01:40:53.1Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,66,57,2022-02-12T01:40:55Z,4610000,,,0,,T. Harris REBOUND (Off:2 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,465.0,9.0,7.0,2.0,,,,,,,,,,,,,,
467,PT03M50.00S,2022-02-12T01:41:00.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,90.09526938239159,51.9607843137255,1610612755,68,57,2022-02-12T01:42:33Z,4620000,10.0,41.0,1,right,T. Harris driving Layup (8 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,4.18,Made,,,,,8.0,,,,,,,,,,,,,
468,PT03M50.00S,2022-02-12T01:41:05.4Z,3,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612755,68,57,2022-02-12T01:41:12Z,4630000,,,0,,J. Giddey shooting personal FOUL (1 PF) (Harris 1 FT),"[1630581, 202699]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Harris,202699.0,,,
470,PT03M50.00S,2022-02-12T01:41:14.6Z,3,REGULAR,substitution,out,[],1630581,,,1610612755,68,57,2022-02-12T01:41:44Z,4650000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M50.00S,2022-02-12T01:41:14.6Z,3,REGULAR,substitution,out,[],1629647,,,1610612755,68,57,2022-02-12T01:41:44Z,4660000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M50.00S,2022-02-12T01:41:14.6Z,3,REGULAR,substitution,in,[],1629660,,,1610612755,68,57,2022-02-12T01:41:44Z,4670000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M50.00S,2022-02-12T01:41:14.6Z,3,REGULAR,substitution,in,[],1629026,,,1610612755,68,57,2022-02-12T01:41:44Z,4680000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M50.00S,2022-02-12T01:41:35.3Z,3,REGULAR,freethrow,1 of 1,[],202699,,,1610612755,69,57,2022-02-12T01:41:35Z,4690000,,,0,,T. Harris Free Throw 1 of 1 (9 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
475,PT03M40.00S,2022-02-12T01:41:47.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,6.783837056504599,45.83333333333333,1610612760,69,57,2022-02-12T01:42:58Z,4700000,21.0,11.0,1,left,MISS L. Dort cutting Layup,[1629652],1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,
476,PT03M38.00S,2022-02-12T01:41:49.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,69,57,2022-02-12T01:41:52Z,4710000,,,0,,J. Embiid REBOUND (Off:4 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,475.0,15.0,11.0,4.0,,,,,,,,,,,,,,
477,PT03M33.00S,2022-02-12T01:41:54.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202699,73.53810775295663,15.441176470588236,1610612755,72,57,2022-02-12T01:42:03Z,4720000,-173.0,196.0,1,right,T. Harris 26' 3PT  (12 PTS) (J. Embiid 4 AST),"[202699, 203954]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.14,Made,,,,,12.0,,,J. Embiid,203954.0,4.0,,,,,,,,
479,PT03M14.00S,2022-02-12T01:42:13.6Z,3,REGULAR,2pt,Jump Shot,[],202324,5.863994743758213,23.52941176470588,1610612760,72,59,2022-02-12T01:42:18Z,4740000,132.0,3.0,1,left,D. Favors 13' Jump Shot (14 PTS) (T. Jerome 3 AST),"[202324, 1629660]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,13.24,Made,,,,,14.0,,,T. Jerome,1629660.0,3.0,,,,,,,,
481,PT02M47.00S,2022-02-12T01:42:40.7Z,3,REGULAR,3pt,Jump Shot,[],201980,73.9323258869908,13.480392156862745,1610612755,72,59,2022-02-12T01:42:45Z,4760000,-183.0,193.0,1,right,MISS D. Green 26' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
482,PT02M44.00S,2022-02-12T01:42:43.4Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,72,59,2022-02-12T01:42:43Z,4770000,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,481.0,4.0,4.0,0.0,,,,,,,,,,,,,,
483,PT02M27.00S,2022-02-12T01:43:00.9Z,3,REGULAR,3pt,Jump Shot,[],202324,9.411957950065702,2.2058823529411766,1610612760,72,59,2022-02-12T01:43:06Z,4780000,239.0,36.0,1,left,MISS D. Favors 24' 3PT,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,
484,PT02M24.00S,2022-02-12T01:43:03.9Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,72,59,2022-02-12T01:43:06Z,4790000,,,0,,K. Williams REBOUND (Off:2 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,483.0,6.0,4.0,2.0,,,,,,,,,,,,,,
485,PT02M13.00S,2022-02-12T01:43:15.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629026,10.988830486202366,31.127450980392158,1610612760,72,61,2022-02-12T01:43:19Z,4800000,94.0,51.0,1,left,K. Williams 10' pullup Jump Shot (4 PTS),[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,10.72,Made,,,,,4.0,,,,,,,,,,,,,
486,PT01M48.00S,2022-02-12T01:43:39.1Z,3,REGULAR,3pt,Jump Shot,[],203954,72.09264126149803,18.38235294117647,1610612755,72,61,2022-02-12T01:43:44Z,4810000,-158.0,210.0,1,right,MISS J. Embiid 26' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
487,PT01M46.00S,2022-02-12T01:43:41.1Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,72,61,2022-02-12T01:43:44Z,4820000,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,486.0,4.0,4.0,0.0,,,,,,,,,,,,,,
488,PT01M37.00S,2022-02-12T01:43:50.0Z,3,REGULAR,3pt,Jump Shot,[],1629026,34.247700394218136,55.392156862745104,1610612760,72,61,2022-02-12T01:43:56Z,4830000,-27.0,269.0,1,left,MISS K. Williams 27' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,
489,PT01M35.00S,2022-02-12T01:43:52.0Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,72,61,2022-02-12T01:43:56Z,4840000,,,0,,J. Embiid REBOUND (Off:4 Def:12),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,488.0,16.0,12.0,4.0,,,,,,,,,,,,,,
490,PT01M26.00S,2022-02-12T01:44:02.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629003,93.77463863337714,45.83333333333333,1610612755,72,61,2022-02-12T01:44:07Z,4850000,-21.0,6.0,1,right,MISS S. Milton driving DUNK,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,2.16,Missed,,,,,,,,,,,,,,,,,,
491,PT01M24.00S,2022-02-12T01:44:04.1Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,72,61,2022-02-12T01:44:07Z,4860000,,,0,,A. Pokusevski REBOUND (Off:0 Def:5),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,490.0,5.0,5.0,0.0,,,,,,,,,,,,,,
492,PT01M19.00S,2022-02-12T01:44:09.3Z,3,REGULAR,3pt,Jump Shot,[],1629652,18.873193166885677,93.38235294117648,1610612760,72,61,2022-02-12T01:44:19Z,4870000,-217.0,125.0,1,left,MISS L. Dort 25' step back 3PT,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,
493,PT01M15.00S,2022-02-12T01:44:13.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,72,61,2022-02-12T01:44:19Z,4880000,,,0,,J. Embiid REBOUND (Off:4 Def:13),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,492.0,17.0,13.0,4.0,,,,,,,,,,,,,,
494,PT01M09.00S,2022-02-12T01:44:18.1Z,3,REGULAR,2pt,Jump Shot,[],203954,78.26872536136662,52.69607843137255,1610612755,74,61,2022-02-12T01:44:24Z,4890000,13.0,152.0,1,right,J. Embiid 15' Jump Shot (21 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,15.24,Made,,,,,21.0,,,,,,,,,,,,,
495,PT01M09.00S,2022-02-12T01:44:26.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,74,61,2022-02-12T01:44:26Z,4900000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M09.00S,2022-02-12T01:45:01.0Z,3,REGULAR,substitution,out,[],202699,,,1610612760,74,61,2022-02-12T01:45:47Z,4910000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M09.00S,2022-02-12T01:45:01.0Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,74,61,2022-02-12T01:45:47Z,4920000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M09.00S,2022-02-12T01:45:01.0Z,3,REGULAR,substitution,out,[],202324,,,1610612760,74,61,2022-02-12T01:45:47Z,4930000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M09.00S,2022-02-12T01:45:01.0Z,3,REGULAR,substitution,out,[],1630197,,,1610612760,74,61,2022-02-12T01:45:47Z,4940000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M09.00S,2022-02-12T01:45:01.0Z,3,REGULAR,substitution,in,[],1627777,,,1610612760,74,61,2022-02-12T01:45:47Z,4950000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M09.00S,2022-02-12T01:45:01.0Z,3,REGULAR,substitution,in,[],1629676,,,1610612760,74,61,2022-02-12T01:45:47Z,4960000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M09.00S,2022-02-12T01:45:01.0Z,3,REGULAR,substitution,in,[],1630581,,,1610612760,74,61,2022-02-12T01:45:47Z,4970000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M09.00S,2022-02-12T01:45:01.0Z,3,REGULAR,substitution,in,[],1630544,,,1610612760,74,61,2022-02-12T01:45:47Z,4980000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M09.00S,2022-02-12T01:45:01.0Z,3,REGULAR,substitution,out,[],1629680,,,1610612760,74,61,2022-02-12T01:46:07Z,4990000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M09.00S,2022-02-12T01:45:01.0Z,3,REGULAR,substitution,in,[],1630178,,,1610612760,74,61,2022-02-12T01:46:07Z,5000000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M57.70S,2022-02-12T01:46:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,8.360709592641262,51.225490196078425,1610612760,74,61,2022-02-12T01:46:19Z,5010000,-6.0,26.0,1,left,MISS J. Giddey driving reverse Layup,[1630581],1610612760.0,OKC,driving reverse,,,Giddey,J. Giddey,,,,,2.68,Missed,,,,,,,,,,,,,,,,,,
507,PT00M55.10S,2022-02-12T01:46:13.4Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,74,61,2022-02-12T01:46:19Z,5020000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,506.0,2.0,2.0,0.0,,,,,,,,,,,,,,
508,PT00M42.60S,2022-02-12T01:46:27.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,94.1688567674113,44.6078431372549,1610612755,76,61,2022-02-12T01:46:32Z,5030000,-27.0,2.0,1,right,J. Embiid Layup (23 PTS) (G. Niang 2 AST),"[203954, 1627777]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,2.71,Made,,,,,23.0,,,G. Niang,1627777.0,2.0,,,,,,,,
510,PT00M42.60S,2022-02-12T01:46:33.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630581,,,1610612755,76,61,2022-02-12T01:46:40Z,5050000,,,0,,J. Giddey shooting personal FOUL (2 PF) (Embiid 1 FT),"[1630581, 203954]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Embiid,203954.0,,,
512,PT00M42.60S,2022-02-12T01:46:54.2Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,77,61,2022-02-12T01:46:54Z,5070000,,,0,,J. Embiid Free Throw 1 of 1 (24 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
513,PT00M27.10S,2022-02-12T01:47:11.7Z,3,REGULAR,3pt,Jump Shot,[],1629660,25.969119579500656,86.51960784313727,1610612760,77,61,2022-02-12T01:47:23Z,5080000,-183.0,192.0,1,left,MISS T. Jerome 26' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,
514,PT00M20.50S,2022-02-12T01:47:18.3Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,77,61,2022-02-12T01:47:23Z,5090000,,,0,,J. Giddey REBOUND (Off:1 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,513.0,7.0,6.0,1.0,,,,,,,,,,,,,,
515,PT00M20.50S,2022-02-12T01:47:18.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,5.590000152587891,50.0,1610612760,77,61,2022-02-12T01:47:18Z,5100000,0.0,0.0,1,left,MISS J. Giddey tip Layup,[1630581],1610612760.0,OKC,tip,,,Giddey,J. Giddey,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
516,PT00M19.70S,2022-02-12T01:47:19.0Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,77,61,2022-02-12T01:47:19Z,5110000,,,0,,J. Embiid REBOUND (Off:4 Def:14),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,515.0,18.0,14.0,4.0,,,,,,,,,,,,,,
517,PT00M03.80S,2022-02-12T01:47:34.9Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,77,61,2022-02-12T01:47:40Z,5120000,,,0,,J. Embiid lost ball TURNOVER (4 TO),"[203954, 1629676]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,4.0,Roby,1629676.0
518,PT00M03.80S,2022-02-12T01:47:34.9Z,3,REGULAR,steal,,[],1629676,,,1610612760,77,61,2022-02-12T01:47:37Z,5130000,,,0,,I. Roby STEAL (2 STL),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M01.00S,2022-02-12T01:47:38.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,23.47240473061761,85.7843137254902,1610612760,77,61,2022-02-12T01:48:55Z,5140000,-179.0,168.0,1,left,MISS T. Jerome 24' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
520,PT00M01.00S,2022-02-12T01:47:38.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,77,61,2022-02-12T01:48:55Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,519.0,,,,,,,,,,,,,,,,,
521,PT00M00.00S,2022-02-12T01:47:46.5Z,3,REGULAR,period,end,[],0,,,1610612760,77,61,2022-02-12T01:47:46Z,5160000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-02-12T01:49:07.5Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612760,77,61,2022-02-12T01:50:10Z,5170000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-02-12T01:49:07.5Z,4,REGULAR,substitution,out,['startperiod'],1630581,,,1610612760,77,61,2022-02-12T01:50:10Z,5180000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-02-12T01:49:07.5Z,4,REGULAR,substitution,in,['startperiod'],1630194,,,1610612760,77,61,2022-02-12T01:50:10Z,5190000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-02-12T01:49:07.5Z,4,REGULAR,substitution,in,['startperiod'],1630197,,,1610612760,77,61,2022-02-12T01:50:10Z,5200000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-02-12T01:50:27.5Z,4,REGULAR,period,start,[],0,,,1610612755,77,61,2022-02-12T01:50:27Z,5210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT11M50.00S,2022-02-12T01:50:40.4Z,4,REGULAR,turnover,out-of-bounds,[],1627777,,,1610612755,77,61,2022-02-12T01:50:51Z,5220000,,,0,,G. Niang step out-of-bounds TURNOVER (1 TO),[1627777],1610612755.0,PHI,step,,,Niang,G. Niang,,,,,,,,,,,,,,,,,1193.0,,,,,1.0,,
