actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
448,PT00M48.00S,2021-12-24T01:46:51.6Z,3,REGULAR,substitution,out,[],1629629,,,1610612755,73,76,2021-12-24T01:46:59Z,4440000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT00M48.00S,2021-12-24T01:46:51.6Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,73,76,2021-12-24T01:46:59Z,4450000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT00M48.00S,2021-12-24T01:46:51.6Z,3,REGULAR,substitution,in,[],1630219,,,1610612755,73,76,2021-12-24T01:46:59Z,4460000,,,0,,SUB in: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT00M46.80S,2021-12-24T01:47:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,94.30026281208936,51.470588235294116,1610612755,75,76,2021-12-24T01:47:22Z,4470000,7.0,1.0,1,right,F. Korkmaz Layup (6 PTS) (T. Maxey 2 AST),"[1627788, 1630178]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,0.75,Made,,,,,,,6.0,T. Maxey,1630178.0,2.0,,,,,,
453,PT00M34.10S,2021-12-24T01:47:35.6Z,3,REGULAR,3pt,Jump Shot,[],203476,29.38567674113009,29.166666666666668,1610612737,75,76,2021-12-24T01:47:40Z,4490000,104.0,224.0,1,left,MISS G. Dieng 24' 3PT,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,24.68,Missed,,,,,,,,,,,,,,,,
454,PT00M31.20S,2021-12-24T01:47:38.5Z,3,REGULAR,rebound,defensive,[],1629646,,,1610612755,75,76,2021-12-24T01:47:40Z,4500000,,,0,,C. Bassey REBOUND (Off:1 Def:5),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,453.0,6.0,5.0,1.0,,,,,,,,,,,,
455,PT00M24.50S,2021-12-24T01:47:45.2Z,3,REGULAR,2pt,Jump Shot,[],1630198,74.32654402102497,40.68627450980392,1610612755,75,76,2021-12-24T01:47:50Z,4510000,-47.0,189.0,1,right,MISS I. Joe 19' pullup Shot,[1630198],1610612755.0,PHI,pullup,,,Joe,I. Joe,,,,,,,,19.45,Missed,,,,,,,,,,,,,,,,
456,PT00M21.60S,2021-12-24T01:47:48.1Z,3,REGULAR,rebound,defensive,[],203476,,,1610612737,75,76,2021-12-24T01:47:50Z,4520000,,,0,,G. Dieng REBOUND (Off:1 Def:3),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,455.0,4.0,3.0,1.0,,,,,,,,,,,,
457,PT00M01.60S,2021-12-24T01:48:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,7.30946123521682,52.69607843137255,1610612737,75,78,2021-12-24T01:48:33Z,4530000,-13.0,16.0,1,left,S. Mays cutting finger roll Layup (7 PTS) (D. Wright 6 AST),"[1630219, 1626153]",1610612737.0,ATL,cutting finger roll,,,Mays,S. Mays,,,,,,,,2.11,Made,,,,,,,7.0,D. Wright,1626153.0,6.0,,,,,,
459,PT00M01.60S,2021-12-24T01:48:12.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627788,,,1610612737,75,78,2021-12-24T01:48:19Z,4550000,,,0,,F. Korkmaz shooting personal FOUL (1 PF) (Mays 1 FT),"[1627788, 1630219]",1610612755.0,PHI,shooting,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Mays,1630219.0,
461,PT00M01.60S,2021-12-24T01:48:38.4Z,3,REGULAR,freethrow,1 of 1,[],1630219,,,1610612737,75,79,2021-12-24T01:48:38Z,4570000,,,0,,S. Mays Free Throw 1 of 1 (8 PTS),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,Made,,,,,,,8.0,,,,,,,,,
462,PT00M00.00S,2021-12-24T01:48:43.9Z,3,REGULAR,period,end,[],0,,,1610612755,75,79,2021-12-24T01:48:43Z,4580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2021-12-24T01:50:53.5Z,4,REGULAR,substitution,out,['startperiod'],1626153,,,1610612755,75,79,2021-12-24T01:51:23Z,4590000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2021-12-24T01:50:53.5Z,4,REGULAR,substitution,in,['startperiod'],1628381,,,1610612755,75,79,2021-12-24T01:51:23Z,4600000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2021-12-24T01:51:32.0Z,4,REGULAR,period,start,[],0,,,1610612755,75,79,2021-12-24T01:51:32Z,4610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT11M44.00S,2021-12-24T01:52:13.7Z,4,REGULAR,3pt,Jump Shot,[],1630198,68.9388961892247,72.79411764705883,1610612755,75,79,2021-12-24T01:52:21Z,4620000,114.0,239.0,1,right,MISS I. Joe 26' 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,26.52,Missed,,,,,,,,,,,,,,,,
467,PT11M38.00S,2021-12-24T01:52:19.7Z,4,REGULAR,rebound,defensive,[],203476,,,1610612737,75,79,2021-12-24T01:52:21Z,4630000,,,0,,G. Dieng REBOUND (Off:1 Def:4),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,466.0,5.0,4.0,1.0,,,,,,,,,,,,
468,PT11M31.00S,2021-12-24T01:52:26.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,5.338370565045992,46.81372549019608,1610612737,75,81,2021-12-24T01:52:31Z,4640000,16.0,-2.0,1,left,S. Mays cutting Layup (10 PTS) (G. Dieng 2 AST),"[1630219, 203476]",1610612737.0,ATL,cutting,,,Mays,S. Mays,,,,,,,,1.61,Made,,,,,,,10.0,G. Dieng,203476.0,2.0,,,,,,
470,PT11M20.00S,2021-12-24T01:52:39.3Z,4,REGULAR,foul,personal,[],202362,,,1610612755,75,81,2021-12-24T01:52:44Z,4660000,,,0,,L. Stephenson personal FOUL (3 PF),"[202362, 1630198]",1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Joe,1630198.0,
472,PT11M20.00S,2021-12-24T01:52:47.7Z,4,REGULAR,substitution,out,[],1630198,,,1610612755,75,81,2021-12-24T01:52:50Z,4680000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT11M20.00S,2021-12-24T01:52:47.7Z,4,REGULAR,substitution,in,[],202699,,,1610612755,75,81,2021-12-24T01:52:50Z,4690000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT11M11.00S,2021-12-24T01:53:07.1Z,4,REGULAR,turnover,lost ball,[],202699,,,1610612755,75,81,2021-12-24T01:53:13Z,4700000,,,0,,T. Harris lost ball TURNOVER (2 TO),"[202699, 203476]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,2.0,Dieng,203476.0,,,,,,,,,,,,,,,,,,
475,PT11M11.00S,2021-12-24T01:53:07.1Z,4,REGULAR,steal,,[],203476,,,1610612737,75,81,2021-12-24T01:53:09Z,4710000,,,0,,G. Dieng STEAL (1 STL),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT10M54.00S,2021-12-24T01:53:26.2Z,4,REGULAR,foul,personal,[],204020,,,1610612737,75,81,2021-12-24T01:53:33Z,4720000,,,0,,T. Johnson personal FOUL (1 PF),"[204020, 1628381]",1610612755.0,PHI,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Collins,1628381.0,
478,PT10M43.00S,2021-12-24T01:53:51.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628381,4.681340341655716,34.80392156862745,1610612737,75,81,2021-12-24T01:54:31Z,4740000,76.0,-8.0,1,left,MISS J. Collins 7' floating Shot,[1628381],1610612737.0,ATL,floating,,,Collins,J. Collins,,,,,,,,7.65,Missed,,,,,,,,,,,,,,,,
479,PT10M41.00S,2021-12-24T01:53:53.2Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,75,81,2021-12-24T01:53:58Z,4750000,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,478.0,3.0,3.0,0.0,,,,,,,,,,,,
480,PT10M36.00S,2021-12-24T01:54:00.4Z,4,REGULAR,foul,personal,[],202362,,,1610612755,75,81,2021-12-24T01:54:19Z,4760000,,,0,,L. Stephenson personal FOUL (4 PF),"[202362, 1629646]",1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,202058.0,4.0,0.0,Bassey,1629646.0,
482,PT10M32.00S,2021-12-24T01:54:24.4Z,4,REGULAR,foul,personal,[],1628411,,,1610612755,75,81,2021-12-24T01:54:33Z,4780000,,,0,,W. Iwundu personal FOUL (1 PF),"[1628411, 204020]",1610612737.0,ATL,,,,Iwundu,W. Iwundu,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Johnson,204020.0,
485,PT10M32.00S,2021-12-24T01:55:08.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612755,75,81,2021-12-24T01:55:28Z,4810000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,,,,,,202058.0,,,,,Common Foul Upheld
486,PT10M21.00S,2021-12-24T01:56:08.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,94.03745072273325,54.166666666666664,1610612755,75,81,2021-12-24T01:56:16Z,4820000,21.0,4.0,1,right,MISS F. Korkmaz alley-oop Layup,[1627788],1610612755.0,PHI,alley-oop,,,Korkmaz,F. Korkmaz,,,,,,,,2.11,Missed,,,,,,,,,,,,,,,,
487,PT10M17.00S,2021-12-24T01:56:12.4Z,4,REGULAR,rebound,offensive,[],1629646,,,1610612755,75,81,2021-12-24T01:56:12Z,4830000,,,0,,C. Bassey REBOUND (Off:2 Def:5),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,486.0,7.0,5.0,2.0,,,,,,,,,,,,
488,PT10M17.00S,2021-12-24T01:56:12.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629646,94.40999984741211,50.0,1610612755,77,81,2021-12-24T01:56:12Z,4840000,0.0,0.0,1,right,C. Bassey tip DUNK (6 PTS),[1629646],1610612755.0,PHI,tip,,,Bassey,C. Bassey,,,,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,
489,PT10M02.00S,2021-12-24T01:56:27.3Z,4,REGULAR,2pt,Jump Shot,[],1628381,13.87976346911958,29.411764705882355,1610612737,77,83,2021-12-24T01:56:35Z,4850000,103.0,78.0,1,left,J. Collins 12' fadeaway Jump Shot (16 PTS),[1628381],1610612737.0,ATL,fadeaway,,,Collins,J. Collins,,,,,,,,12.91,Made,,,,,,,16.0,,,,,,,,,
490,PT09M46.00S,2021-12-24T01:56:43.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,85.75886990801577,40.931372549019606,1610612755,77,83,2021-12-24T01:56:49Z,4860000,-45.0,81.0,1,right,MISS T. Harris 9' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,,,,9.32,Missed,,,,,,,,,,,,,,,,
491,PT09M42.00S,2021-12-24T01:56:47.7Z,4,REGULAR,rebound,offensive,[],1629646,,,1610612755,77,83,2021-12-24T01:56:49Z,4870000,,,0,,C. Bassey REBOUND (Off:3 Def:5),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,490.0,8.0,5.0,3.0,,,,,,,,,,,,
492,PT09M42.00S,2021-12-24T01:56:47.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629646,94.40999984741211,50.0,1610612755,79,83,2021-12-24T01:56:47Z,4880000,0.0,0.0,1,right,C. Bassey tip Layup (8 PTS),[1629646],1610612755.0,PHI,tip,,,Bassey,C. Bassey,,,,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,
493,PT09M33.00S,2021-12-24T01:56:56.7Z,4,REGULAR,2pt,Jump Shot,[],202362,12.828515111695138,68.62745098039215,1610612737,79,83,2021-12-24T01:57:01Z,4890000,-93.0,68.0,1,left,MISS L. Stephenson 11' pullup Shot,[202362],1610612737.0,ATL,pullup,,,Stephenson,L. Stephenson,,,,,,,,11.53,Missed,,,,,,,,,,,,,,,,
494,PT09M30.00S,2021-12-24T01:56:59.7Z,4,REGULAR,rebound,defensive,[],204020,,,1610612755,79,83,2021-12-24T01:57:01Z,4900000,,,0,,T. Johnson REBOUND (Off:1 Def:3),[204020],1610612755.0,PHI,,,,Johnson,T. Johnson,,,,,,,,,,493.0,4.0,3.0,1.0,,,,,,,,,,,,
495,PT09M21.00S,2021-12-24T01:57:09.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,91.5407358738502,54.41176470588235,1610612755,81,83,2021-12-24T01:57:17Z,4910000,22.0,27.0,1,right,T. Harris driving Layup (14 PTS) (T. Maxey 3 AST),"[202699, 1630178]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,,,,3.49,Made,,,,,,,14.0,T. Maxey,1630178.0,3.0,,,,,,
497,PT09M20.00S,2021-12-24T01:57:20.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,81,83,2021-12-24T01:57:20Z,4930000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M20.00S,2021-12-24T01:59:41.5Z,4,REGULAR,substitution,out,[],204020,,,1610612737,81,83,2021-12-24T01:59:56Z,4940000,,,0,,SUB out: T. Johnson,[204020],1610612755.0,PHI,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M20.00S,2021-12-24T01:59:41.5Z,4,REGULAR,substitution,out,[],1629646,,,1610612737,81,83,2021-12-24T01:59:56Z,4950000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M20.00S,2021-12-24T01:59:41.5Z,4,REGULAR,substitution,out,[],1630219,,,1610612737,81,83,2021-12-24T01:59:56Z,4960000,,,0,,SUB out: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M20.00S,2021-12-24T01:59:41.5Z,4,REGULAR,substitution,out,[],203476,,,1610612737,81,83,2021-12-24T01:59:56Z,4970000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M20.00S,2021-12-24T01:59:41.5Z,4,REGULAR,substitution,out,[],202362,,,1610612737,81,83,2021-12-24T01:59:56Z,4980000,,,0,,SUB out: L. Stephenson,[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M20.00S,2021-12-24T01:59:41.5Z,4,REGULAR,substitution,in,[],203954,,,1610612737,81,83,2021-12-24T01:59:56Z,4990000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M20.00S,2021-12-24T01:59:41.5Z,4,REGULAR,substitution,in,[],1629680,,,1610612737,81,83,2021-12-24T01:59:56Z,5000000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M20.00S,2021-12-24T01:59:41.5Z,4,REGULAR,substitution,in,[],1626153,,,1610612737,81,83,2021-12-24T01:59:56Z,5010000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M20.00S,2021-12-24T01:59:41.5Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,81,83,2021-12-24T01:59:56Z,5020000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M20.00S,2021-12-24T01:59:41.5Z,4,REGULAR,substitution,in,[],203992,,,1610612737,81,83,2021-12-24T01:59:56Z,5030000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M55.00S,2021-12-24T02:00:29.8Z,4,REGULAR,2pt,Hook,[],1630168,13.61695137976347,75.0,1610612737,81,83,2021-12-24T02:00:36Z,5040000,-125.0,75.0,1,left,MISS O. Okongwu 14' Hook,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,14.6,Missed,,,,,,,,,,,,,,,,
509,PT08M52.00S,2021-12-24T02:00:32.8Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,81,83,2021-12-24T02:00:36Z,5050000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,508.0,4.0,4.0,0.0,,,,,,,,,,,,
510,PT08M34.00S,2021-12-24T02:00:51.1Z,4,REGULAR,2pt,Jump Shot,[],203954,86.67871222076215,22.794117647058822,1610612755,81,83,2021-12-24T02:00:57Z,5060000,-136.0,73.0,1,right,MISS J. Embiid 15' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,15.42,Missed,,,,,,,,,,,,,,,,
511,PT08M29.00S,2021-12-24T02:00:56.1Z,4,REGULAR,rebound,offensive,[],1629680,,,1610612755,81,83,2021-12-24T02:00:57Z,5070000,,,0,,M. Thybulle REBOUND (Off:1 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,510.0,2.0,1.0,1.0,,,,,,,,,,,,
512,PT08M29.00S,2021-12-24T02:00:56.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629680,94.40999984741211,50.0,1610612755,81,83,2021-12-24T02:00:56Z,5080000,0.0,0.0,1,right,MISS M. Thybulle tip Layup,[1629680],1610612755.0,PHI,tip,,,Thybulle,M. Thybulle,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
513,PT08M28.00S,2021-12-24T02:00:56.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,81,83,2021-12-24T02:00:56Z,5090000,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,512.0,6.0,3.0,3.0,,,,,,,,,,,,
514,PT08M19.00S,2021-12-24T02:01:05.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,4.28712220762155,54.65686274509803,1610612737,81,83,2021-12-24T02:01:10Z,5100000,-23.0,-12.0,1,left,MISS B. Bogdanovic driving Layup,[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,2.63,Missed,,,,,,,,,,,,,,,,
515,PT08M18.00S,2021-12-24T02:01:06.6Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,81,83,2021-12-24T02:01:10Z,5110000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,514.0,5.0,5.0,0.0,,,,,,,,,,,,
516,PT08M03.00S,2021-12-24T02:01:21.3Z,4,REGULAR,2pt,Jump Shot,[],202699,76.95466491458606,35.53921568627451,1610612755,83,83,2021-12-24T02:01:26Z,5120000,-72.0,164.0,1,right,T. Harris 17' pullup Jump Shot (16 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,,,,17.93,Made,,,,,,,16.0,,,,,,,,,
517,PT07M42.00S,2021-12-24T02:01:43.6Z,4,REGULAR,foul,personal,['2freethrow'],202699,,,1610612737,83,83,2021-12-24T02:01:49Z,5130000,,,0,,T. Harris shooting personal FOUL (3 PF) (Collins 2 FT),"[202699, 1628381]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,1193.0,3.0,1.0,Collins,1628381.0,
519,PT07M42.00S,2021-12-24T02:02:12.3Z,4,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,83,84,2021-12-24T02:02:35Z,5150000,,,0,,J. Collins Free Throw 1 of 2 (17 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,Made,,,,,,,17.0,,,,,,,,,
520,PT07M42.00S,2021-12-24T02:02:13.6Z,4,REGULAR,substitution,out,[],1627788,,,1610612737,83,84,2021-12-24T02:02:16Z,5160000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M42.00S,2021-12-24T02:02:13.6Z,4,REGULAR,substitution,in,[],203552,,,1610612737,83,84,2021-12-24T02:02:16Z,5170000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M42.00S,2021-12-24T02:02:18.7Z,4,REGULAR,substitution,out,[],1628411,,,1610612737,83,84,2021-12-24T02:02:23Z,5180000,,,0,,SUB out: W. Iwundu,[1628411],1610612737.0,ATL,,,,Iwundu,W. Iwundu,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M42.00S,2021-12-24T02:02:18.7Z,4,REGULAR,substitution,in,[],1630219,,,1610612737,83,84,2021-12-24T02:02:23Z,5190000,,,0,,SUB in: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M42.00S,2021-12-24T02:02:12.3Z,4,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,83,84,2021-12-24T02:02:35Z,5200000,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,Missed,,,,,,,,,,,,,,,,
525,PT07M41.00S,2021-12-24T02:02:13.3Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,83,84,2021-12-24T02:02:35Z,5210000,,,0,,J. Embiid REBOUND (Off:2 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,524.0,9.0,7.0,2.0,,,,,,,,,,,,
526,PT07M28.00S,2021-12-24T02:02:47.7Z,4,REGULAR,3pt,Jump Shot,[],1629680,92.19776609724047,95.34313725490196,1610612755,83,84,2021-12-24T02:02:53Z,5220000,227.0,21.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,22.77,Missed,,,,,,,,,,,,,,,,
527,PT07M25.00S,2021-12-24T02:02:50.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,83,84,2021-12-24T02:02:53Z,5230000,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,526.0,7.0,4.0,3.0,,,,,,,,,,,,
529,PT07M07.00S,2021-12-24T02:03:08.9Z,4,REGULAR,3pt,Jump Shot,[],203992,30.962549277266753,74.75490196078431,1610612737,83,84,2021-12-24T02:03:13Z,5250000,-124.0,239.0,1,left,MISS B. Bogdanovic 26' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,,26.87,Missed,,,,,,,,,,,,,,,,
530,PT07M05.00S,2021-12-24T02:03:10.9Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,83,84,2021-12-24T02:03:13Z,5260000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,529.0,6.0,6.0,0.0,,,,,,,,,,,,
531,PT07M03.00S,2021-12-24T02:03:11.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629680,93.64323258869908,53.92156862745098,1610612755,85,84,2021-12-24T02:03:20Z,5270000,20.0,7.0,1,right,M. Thybulle alley-oop DUNK (6 PTS) (T. Harris 5 AST),"[1629680, 202699]",1610612755.0,PHI,alley-oop,,,Thybulle,M. Thybulle,,,,,,,,2.09,Made,,,,,,,6.0,T. Harris,202699.0,5.0,,,,,,
533,PT06M40.00S,2021-12-24T02:03:35.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,5.469776609724048,46.81372549019608,1610612737,85,84,2021-12-24T02:03:45Z,5290000,16.0,-1.0,1,left,MISS S. Mays Layup - blocked,"[1630219, 1629680]",1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,1.59,Missed,,,,,Thybulle,1629680.0,,,,,,,,,,
534,PT06M40.00S,2021-12-24T02:03:35.4Z,4,REGULAR,block,,[],1629680,,,1610612737,85,84,2021-12-24T02:04:34Z,5300000,,,0,,M. Thybulle BLOCK (2 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT06M37.00S,2021-12-24T02:03:38.4Z,4,REGULAR,rebound,offensive,[],1630219,,,1610612737,85,84,2021-12-24T02:03:45Z,5310000,,,0,,S. Mays REBOUND (Off:3 Def:6),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,533.0,9.0,6.0,3.0,,,,,,,,,,,,
536,PT06M37.00S,2021-12-24T02:03:38.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630219,5.338370565045992,50.0,1610612737,85,84,2021-12-24T02:03:53Z,5320000,0.0,-2.0,1,left,MISS S. Mays Layup,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,0.23,Missed,,,,,,,,,,,,,,,,
537,PT06M36.00S,2021-12-24T02:03:42.9Z,4,REGULAR,rebound,offensive,[],1630219,,,1610612737,85,84,2021-12-24T02:03:42Z,5330000,,,0,,S. Mays REBOUND (Off:4 Def:6),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,536.0,10.0,6.0,4.0,,,,,,,,,,,,
