actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
277,PT05M39.00S,2022-03-11T01:37:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,9.806176084099869,58.57843137254902,1610612755,38,54,2022-03-11T01:37:43Z,2700000,-43.0,40.0,1,left,MISS M. Thybulle cutting Layup - blocked,"[1629680, 1629651]",1610612755.0,PHI,cutting,,,Thybulle,M. Thybulle,,,,,5.85,Missed,,,,,,,,,,Claxton,1629651.0,,,,,,,
278,PT05M39.00S,2022-03-11T01:37:36.1Z,2,REGULAR,block,,[],1629651,,,1610612755,38,54,2022-03-11T01:37:38Z,2710000,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M35.00S,2022-03-11T01:37:40.1Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,38,54,2022-03-11T01:37:43Z,2720000,,,0,,J. Embiid REBOUND (Off:3 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,277.0,5.0,2.0,3.0,,,,,,,,,,,,,,
280,PT05M31.00S,2022-03-11T01:37:46.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612755,38,54,2022-03-11T01:37:53Z,2730000,,,0,,B. Brown shooting personal FOUL (4 PF) (Embiid 2 FT),"[1628971, 203954]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,202027.0,,,4.0,0.0,Embiid,203954.0,,,
282,PT05M31.00S,2022-03-11T01:38:15.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,39,54,2022-03-11T01:38:15Z,2750000,,,0,,J. Embiid Free Throw 1 of 2 (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
283,PT05M31.00S,2022-03-11T01:38:16.6Z,2,REGULAR,substitution,out,[],1628971,,,1610612755,39,54,2022-03-11T01:38:26Z,2760000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M31.00S,2022-03-11T01:38:16.6Z,2,REGULAR,substitution,in,[],201949,,,1610612755,39,54,2022-03-11T01:38:26Z,2770000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M31.00S,2022-03-11T01:38:37.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,40,54,2022-03-11T01:38:37Z,2780000,,,0,,J. Embiid Free Throw 2 of 2 (18 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,18.0,,,,,,,,,,
286,PT05M11.00S,2022-03-11T01:39:03.6Z,2,REGULAR,foul,personal,[],201935,,,1610612751,40,54,2022-03-11T01:39:14Z,2790000,,,0,,J. Harden personal FOUL (2 PF),"[201935, 201142]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,101284.0,,,2.0,0.0,Durant,201142.0,,,
288,PT05M07.00S,2022-03-11T01:39:26.7Z,2,REGULAR,3pt,Jump Shot,[],203552,65.65374507227332,43.627450980392155,1610612751,40,57,2022-03-11T01:39:31Z,2810000,-32.0,270.0,1,right,S. Curry 27' 3PT  (12 PTS) (K. Durant 5 AST),"[203552, 201142]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,27.23,Made,,,,,,,,12.0,,,,,,,,K. Durant,201142.0,5.0
290,PT04M45.00S,2022-03-11T01:39:47.6Z,2,REGULAR,3pt,Jump Shot,[],201935,32.276609724047304,64.4607843137255,1610612755,40,57,2022-03-11T01:39:52Z,2830000,-72.0,251.0,1,left,MISS J. Harden 26' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
291,PT04M42.00S,2022-03-11T01:39:50.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,40,57,2022-03-11T01:39:50Z,2840000,,,0,,K. Durant REBOUND (Off:1 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,290.0,7.0,6.0,1.0,,,,,,,,,,,,,,
292,PT04M39.00S,2022-03-11T01:39:55.1Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612751,40,57,2022-03-11T01:40:01Z,2850000,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 201935]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,3.0,Harden,201935.0,,,,,,,,,,,
293,PT04M39.00S,2022-03-11T01:39:55.1Z,2,REGULAR,steal,,[],201935,,,1610612755,40,57,2022-03-11T01:39:57Z,2860000,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M39.00S,2022-03-11T01:40:06.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202681,,,1610612755,40,57,2022-03-11T01:40:15Z,2870000,,,0,,K. Irving take personal FOUL (3 PF) (Thybulle 2 FT),"[202681, 1629680]",1610612751.0,BKN,take,,,Irving,K. Irving,,,,,,,,,,,,,,,101284.0,,,3.0,0.0,Thybulle,1629680.0,,,
296,PT04M39.00S,2022-03-11T01:40:36.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629680,,,1610612755,41,57,2022-03-11T01:40:36Z,2890000,,,0,,M. Thybulle Free Throw 1 of 2 (1 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
297,PT04M39.00S,2022-03-11T01:40:48.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629680,,,1610612755,42,57,2022-03-11T01:40:48Z,2900000,,,0,,M. Thybulle Free Throw 2 of 2 (2 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
298,PT04M27.00S,2022-03-11T01:41:01.2Z,2,REGULAR,3pt,Jump Shot,[],202681,69.59592641261499,74.75490196078431,1610612751,42,57,2022-03-11T01:41:05Z,2910000,124.0,233.0,1,right,MISS K. Irving 26' step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,
299,PT04M25.00S,2022-03-11T01:41:03.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,42,57,2022-03-11T01:41:05Z,2920000,,,0,,J. Embiid REBOUND (Off:3 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,298.0,6.0,3.0,3.0,,,,,,,,,,,,,,
300,PT04M13.00S,2022-03-11T01:41:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.783837056504599,47.549019607843135,1610612755,42,57,2022-03-11T01:41:20Z,2930000,12.0,11.0,1,left,MISS T. Harris cutting Layup,[202699],1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,
301,PT04M11.00S,2022-03-11T01:41:17.0Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,42,57,2022-03-11T01:41:20Z,2940000,,,0,,K. Durant REBOUND (Off:1 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,300.0,8.0,7.0,1.0,,,,,,,,,,,,,,
302,PT04M09.00S,2022-03-11T01:41:20.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201142,94.03745072273325,46.07843137254902,1610612751,42,59,2022-03-11T01:41:34Z,2950000,-20.0,4.0,1,right,K. Durant running reverse Layup (16 PTS),[201142],1610612751.0,BKN,running reverse,,,Durant,K. Durant,,,,,1.99,Made,,,,,,,,16.0,,,,,,,,,,
303,PT04M09.00S,2022-03-11T01:41:23.4Z,2,REGULAR,foul,personal,['1freethrow'],203954,,,1610612751,42,59,2022-03-11T01:41:31Z,2960000,,,0,,J. Embiid shooting personal FOUL (1 PF) (Durant 1 FT),"[203954, 201142]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,1627961.0,,,1.0,0.0,Durant,201142.0,,,
305,PT04M09.00S,2022-03-11T01:41:34.7Z,2,REGULAR,substitution,out,[],202699,,,1610612751,42,59,2022-03-11T01:41:58Z,2980000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M09.00S,2022-03-11T01:41:34.7Z,2,REGULAR,substitution,in,[],1627777,,,1610612751,42,59,2022-03-11T01:41:58Z,2990000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M09.00S,2022-03-11T01:41:56.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],201142,,,1610612751,42,59,2022-03-11T01:41:58Z,3000000,,,0,,MISS K. Durant Free Throw 1 of 1,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Missed,,,,,,,,,,,,,,,,,,
308,PT04M06.00S,2022-03-11T01:41:59.9Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,42,59,2022-03-11T01:41:58Z,3010000,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,307.0,3.0,3.0,0.0,,,,,,,,,,,,,,
309,PT03M55.00S,2022-03-11T01:42:09.7Z,2,REGULAR,turnover,lost ball,[],1630178,,,1610612755,42,59,2022-03-11T01:42:14Z,3020000,,,0,,T. Maxey lost ball TURNOVER (1 TO),"[1630178, 203552]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,1.0,Curry,203552.0,,,,,,,,,,,
310,PT03M55.00S,2022-03-11T01:42:09.7Z,2,REGULAR,steal,,[],203552,,,1610612751,42,59,2022-03-11T01:42:11Z,3030000,,,0,,S. Curry STEAL (2 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M51.00S,2022-03-11T01:42:13.6Z,2,REGULAR,turnover,bad pass,[],203552,,,1610612751,42,59,2022-03-11T01:42:20Z,3040000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 201935]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,1.0,Harden,201935.0,,,,,,,,,,,
312,PT03M51.00S,2022-03-11T01:42:13.6Z,2,REGULAR,steal,,[],201935,,,1610612755,42,59,2022-03-11T01:42:16Z,3050000,,,0,,J. Harden STEAL (2 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M47.00S,2022-03-11T01:42:17.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,33.85348226018397,45.09803921568628,1610612755,42,59,2022-03-11T01:42:24Z,3060000,25.0,266.0,1,left,MISS M. Thybulle 26' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,
314,PT03M42.00S,2022-03-11T01:42:22.9Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,42,59,2022-03-11T01:42:24Z,3070000,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,313.0,2.0,2.0,0.0,,,,,,,,,,,,,,
315,PT03M33.00S,2022-03-11T01:42:34.6Z,2,REGULAR,foul,personal,[],1627777,,,1610612751,42,59,2022-03-11T01:42:41Z,3080000,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 203552]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,202027.0,,,1.0,0.0,Curry,203552.0,,,
317,PT03M26.00S,2022-03-11T01:42:57.8Z,2,REGULAR,3pt,Jump Shot,[],202681,87.72996057818659,94.11764705882352,1610612751,42,62,2022-03-11T01:43:03Z,3100000,221.0,63.0,1,right,K. Irving 3PT  (16 PTS) (J. Johnson 3 AST),"[202681, 201949]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,22.94,Made,,,,,,,,16.0,,,,,,,,J. Johnson,201949.0,3.0
319,PT02M59.00S,2022-03-11T01:43:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,9.937582128777924,45.34313725490196,1610612755,42,62,2022-03-11T01:43:30Z,3120000,23.0,41.0,1,left,MISS J. Embiid driving Layup - blocked,"[203954, 201949]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,4.71,Missed,,,,,,,,,,Johnson,201949.0,,,,,,,
320,PT02M59.00S,2022-03-11T01:43:24.8Z,2,REGULAR,block,,[],201949,,,1610612755,42,62,2022-03-11T01:43:27Z,3130000,,,0,,J. Johnson BLOCK (4 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M59.00S,2022-03-11T01:43:24.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,42,62,2022-03-11T01:43:30Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,
322,PT02M59.00S,2022-03-11T01:43:30.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,42,62,2022-03-11T01:43:30Z,3150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M59.00S,2022-03-11T01:43:33.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,42,62,2022-03-11T01:43:33Z,3160000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M59.00S,2022-03-11T01:46:27.9Z,2,REGULAR,substitution,out,[],202681,,,1610612755,42,62,2022-03-11T01:46:42Z,3170000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M59.00S,2022-03-11T01:46:27.9Z,2,REGULAR,substitution,in,[],201609,,,1610612755,42,62,2022-03-11T01:46:42Z,3180000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M56.00S,2022-03-11T01:47:11.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203954,13.222733245729303,12.009803921568627,1610612755,42,62,2022-03-11T01:47:16Z,3190000,190.0,72.0,1,left,MISS J. Embiid 20' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,20.31,Missed,,,,,,,,,,,,,,,,,,
327,PT02M56.00S,2022-03-11T01:47:11.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,42,62,2022-03-11T01:47:16Z,3200000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,326.0,,,,,,,,,,,,,,,,,
328,PT02M56.00S,2022-03-11T01:47:17.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612755,42,62,2022-03-11T01:47:23Z,3210000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,
329,PT02M41.00S,2022-03-11T01:47:36.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612751,42,62,2022-03-11T01:47:42Z,3220000,,,0,,J. Embiid personal FOUL (2 PF) (Durant 2 FT),"[203954, 201142]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,202027.0,,,2.0,0.0,Durant,201142.0,,,
331,PT02M41.00S,2022-03-11T01:48:03.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,42,63,2022-03-11T01:48:03Z,3240000,,,0,,K. Durant Free Throw 1 of 2 (17 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
332,PT02M41.00S,2022-03-11T01:48:19.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,42,64,2022-03-11T01:48:19Z,3250000,,,0,,K. Durant Free Throw 2 of 2 (18 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,18.0,,,,,,,,,,
333,PT02M30.00S,2022-03-11T01:48:31.1Z,2,REGULAR,3pt,Jump Shot,[],201935,29.122864651773984,70.83333333333334,1610612755,45,64,2022-03-11T01:48:35Z,3260000,-104.0,221.0,1,left,J. Harden 24' 3PT pullup (8 PTS) (T. Maxey 1 AST),"[201935, 1630178]",1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,24.46,Made,,,,,,,,8.0,,,,,,,,T. Maxey,1630178.0,1.0
334,PT02M16.00S,2022-03-11T01:48:45.0Z,2,REGULAR,3pt,Jump Shot,[],203552,91.14651773981603,2.696078431372549,1610612751,45,67,2022-03-11T01:48:49Z,3270000,-237.0,31.0,1,right,S. Curry 3PT  (15 PTS) (N. Claxton 2 AST),"[203552, 1629651]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,23.85,Made,,,,,,,,15.0,,,,,,,,N. Claxton,1629651.0,2.0
336,PT02M02.00S,2022-03-11T01:49:02.5Z,2,REGULAR,turnover,traveling,[],201935,,,1610612755,45,67,2022-03-11T01:49:08Z,3290000,,,0,,J. Harden traveling TURNOVER (2 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,2.0,,,,101284.0,,,,,,,,,
337,PT01M41.00S,2022-03-11T01:49:32.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201142,95.6143232588699,12.254901960784313,1610612751,45,67,2022-03-11T01:49:38Z,3300000,-189.0,-11.0,1,right,MISS K. Durant 18' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,18.9,Missed,,,,,,,,,,,,,,,,,,
338,PT01M38.00S,2022-03-11T01:49:35.9Z,2,REGULAR,rebound,offensive,[],201949,,,1610612751,45,67,2022-03-11T01:49:38Z,3310000,,,0,,J. Johnson REBOUND (Off:1 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,337.0,2.0,1.0,1.0,,,,,,,,,,,,,,
339,PT01M36.00S,2022-03-11T01:49:37.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201949,92.59198423127464,42.64705882352941,1610612751,45,69,2022-03-11T01:53:08Z,3320000,-37.0,17.0,1,right,J. Johnson bank Jump Shot (4 PTS),[201949],1610612751.0,BKN,bank,,,Johnson,J. Johnson,,,,,4.06,Made,,,,,,,,4.0,,,,,,,,,,
340,PT01M23.00S,2022-03-11T01:49:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,7.178055190538765,54.166666666666664,1610612755,45,69,2022-03-11T01:49:58Z,3330000,-21.0,15.0,1,left,MISS J. Harden driving reverse Layup - blocked,"[201935, 201142]",1610612755.0,PHI,driving reverse,,,Harden,J. Harden,,,,,2.56,Missed,,,,,,,,,,Durant,201142.0,,,,,,,
341,PT01M23.00S,2022-03-11T01:49:51.3Z,2,REGULAR,block,,[],201142,,,1610612755,45,69,2022-03-11T01:49:53Z,3340000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M19.00S,2022-03-11T01:49:55.3Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,45,69,2022-03-11T01:49:58Z,3350000,,,0,,K. Durant REBOUND (Off:1 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,340.0,9.0,8.0,1.0,,,,,,,,,,,,,,
343,PT01M17.00S,2022-03-11T01:49:56.7Z,2,REGULAR,3pt,Jump Shot,[],203552,76.03482260183968,9.068627450980392,1610612751,45,69,2022-03-11T01:55:10Z,3360000,-205.0,173.0,1,right,MISS S. Curry 26' running 3PT,[203552],1610612751.0,BKN,running,,,Curry,S. Curry,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,
344,PT01M13.00S,2022-03-11T01:50:00.7Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,45,69,2022-03-11T01:50:04Z,3370000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,343.0,1.0,1.0,0.0,,,,,,,,,,,,,,
346,PT01M07.00S,2022-03-11T01:50:07.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,9.280551905387648,59.55882352941176,1610612755,45,69,2022-03-11T01:50:13Z,3380000,-48.0,35.0,1,left,MISS G. Niang turnaround Hook,[1627777],1610612755.0,PHI,turnaround,,,Niang,G. Niang,,,,,5.91,Missed,,,,,,,,,,,,,,,,,,
347,PT01M07.00S,2022-03-11T01:50:07.0Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,45,69,2022-03-11T01:50:13Z,3390000,,,0,,J. Embiid REBOUND (Off:4 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,346.0,7.0,3.0,4.0,,,,,,,,,,,,,,
348,PT01M07.00S,2022-03-11T01:50:15.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612755,45,69,2022-03-11T01:50:23Z,3400000,,,0,,N. Claxton shooting personal FOUL (1 PF) (Embiid 2 FT),"[1629651, 203954]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,,,,,202027.0,,,1.0,0.0,Embiid,203954.0,,,
350,PT01M07.00S,2022-03-11T01:50:39.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,46,69,2022-03-11T01:50:39Z,3420000,,,0,,J. Embiid Free Throw 1 of 2 (19 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
351,PT01M07.00S,2022-03-11T01:50:42.8Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,46,69,2022-03-11T01:50:46Z,3430000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M07.00S,2022-03-11T01:50:42.8Z,2,REGULAR,substitution,in,[],202699,,,1610612755,46,69,2022-03-11T01:50:46Z,3440000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M07.00S,2022-03-11T01:51:06.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,47,69,2022-03-11T01:51:07Z,3450000,,,0,,J. Embiid Free Throw 2 of 2 (20 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,20.0,,,,,,,,,,
354,PT00M56.70S,2022-03-11T01:51:24.2Z,2,REGULAR,turnover,lost ball,[],201142,,,1610612751,47,69,2022-03-11T01:51:37Z,3460000,,,0,,K. Durant lost ball TURNOVER (4 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,4.0,,,,,,,,,,,,,
355,PT00M56.70S,2022-03-11T01:51:31.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612755,47,69,2022-03-11T01:51:46Z,3470000,,,0,,N. Claxton loose ball personal FOUL (2 PF) (Embiid 2 FT),"[1629651, 203954]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,,,,,,,,,,,202027.0,,,2.0,0.0,Embiid,203954.0,,,
357,PT00M56.70S,2022-03-11T01:52:14.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,48,69,2022-03-11T01:52:14Z,3490000,,,0,,J. Embiid Free Throw 1 of 2 (21 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,21.0,,,,,,,,,,
358,PT00M56.70S,2022-03-11T01:52:14.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,48,69,2022-03-11T01:52:37Z,3500000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
359,PT00M54.70S,2022-03-11T01:52:16.6Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,48,69,2022-03-11T01:52:37Z,3510000,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,358.0,3.0,3.0,0.0,,,,,,,,,,,,,,
360,PT00M38.70S,2022-03-11T01:52:52.4Z,2,REGULAR,3pt,Jump Shot,[],201609,75.50919842312747,85.29411764705883,1610612751,48,72,2022-03-11T01:52:57Z,3520000,176.0,178.0,1,right,G. Dragic 25' 3PT  (3 PTS) (S. Curry 2 AST),"[201609, 203552]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,25.05,Made,,,,,,,,3.0,,,,,,,,S. Curry,203552.0,2.0
362,PT00M32.70S,2022-03-11T01:53:06.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201935,31.35676741130092,30.637254901960787,1610612755,51,72,2022-03-11T01:53:17Z,3540000,97.0,242.0,1,left,J. Harden 26' 3PT step back (11 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,26.09,Made,,,,,,,,11.0,,,,,,,,,,
363,PT00M09.30S,2022-03-11T01:53:32.3Z,2,REGULAR,3pt,Jump Shot,[],201609,66.5735873850197,20.098039215686274,1610612751,51,72,2022-03-11T01:53:45Z,3550000,-150.0,262.0,1,right,MISS G. Dragic 30' pullup bank 3PT,[201609],1610612751.0,BKN,pullup bank,,,Dragic,G. Dragic,,,,,30.14,Missed,,,,,,,,,,,,,,,,,,
364,PT00M06.20S,2022-03-11T01:53:35.4Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,51,72,2022-03-11T01:53:45Z,3560000,,,0,,J. Embiid REBOUND (Off:4 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,363.0,8.0,4.0,4.0,,,,,,,,,,,,,,
365,PT00M02.30S,2022-03-11T01:53:42.1Z,2,REGULAR,foul,offensive,['inpenalty'],203954,,,1610612755,51,72,2022-03-11T01:53:47Z,3570000,,,0,,J. Embiid charge offensive FOUL (3 PF),"[203954, 201609]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,,,,,,,,,,,101284.0,,,3.0,0.0,Dragic,201609.0,,,
