actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
381,PT06M12.00S,2022-03-22T01:00:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,90.71944809461235,48.774509803921575,1610612748,69,68,2022-03-22T01:00:38Z,3720000,-6.0,35.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,,,,3.52,Missed,,,,,,,,,,,,,,,,
382,PT06M10.00S,2022-03-22T01:00:36.3Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,69,68,2022-03-22T01:00:38Z,3730000,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,381.0,3.0,3.0,0.0,,,,,,,,,,,
383,PT05M58.00S,2022-03-22T01:00:47.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,13.978318002628114,57.35294117647059,1610612755,69,68,2022-03-22T01:00:51Z,3740000,-37.0,79.0,1,left,MISS G. Niang 8' driving floating Shot,[1627777],1610612755.0,PHI,driving floating,,,Niang,G. Niang,,,,,,,,8.71,Missed,,,,,,,,,,,,,,,,
384,PT05M56.00S,2022-03-22T01:00:49.8Z,3,REGULAR,rebound,offensive,[],1629680,,,1610612755,69,68,2022-03-22T01:00:51Z,3750000,,,0,,M. Thybulle REBOUND (Off:2 Def:0),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,383.0,2.0,0.0,2.0,,,,,,,,,,,
385,PT05M54.00S,2022-03-22T01:00:52.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200794,8.590670170827863,97.54901960784314,1610612755,69,68,2022-03-22T01:01:00Z,3760000,-238.0,28.0,1,left,MISS P. Millsap 3PT,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,23.94,Missed,,,,,,,,,,,,,,,,
386,PT05M50.00S,2022-03-22T01:00:56.0Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,69,68,2022-03-22T01:00:57Z,3770000,,,0,,K. Lowry REBOUND (Off:0 Def:5),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,385.0,5.0,5.0,0.0,,,,,,,,,,,
387,PT05M46.00S,2022-03-22T01:01:00.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1628389,92.55913272010513,51.470588235294116,1610612748,69,70,2022-03-22T01:01:05Z,3780000,7.0,17.0,1,right,B. Adebayo driving Hook (16 PTS) (K. Lowry 4 AST),"[1628389, 200768]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,,,,1.89,Made,16.0,,,,,,,,,,K. Lowry,200768.0,4.0,,,
389,PT05M46.00S,2022-03-22T01:01:05.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,69,70,2022-03-22T01:01:05Z,3800000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M46.00S,2022-03-22T01:03:39.2Z,3,REGULAR,substitution,out,[],200794,,,1610612755,69,70,2022-03-22T01:03:57Z,3810000,,,0,,SUB out: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M46.00S,2022-03-22T01:03:39.2Z,3,REGULAR,substitution,out,[],1627777,,,1610612755,69,70,2022-03-22T01:03:57Z,3820000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M46.00S,2022-03-22T01:03:39.2Z,3,REGULAR,substitution,out,[],1629680,,,1610612755,69,70,2022-03-22T01:03:57Z,3830000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M46.00S,2022-03-22T01:03:39.2Z,3,REGULAR,substitution,out,[],200768,,,1610612755,69,70,2022-03-22T01:03:57Z,3840000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M46.00S,2022-03-22T01:03:39.2Z,3,REGULAR,substitution,out,[],1628389,,,1610612755,69,70,2022-03-22T01:03:57Z,3850000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M46.00S,2022-03-22T01:03:39.2Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,69,70,2022-03-22T01:03:57Z,3860000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M46.00S,2022-03-22T01:03:39.2Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,69,70,2022-03-22T01:03:57Z,3870000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M46.00S,2022-03-22T01:03:39.2Z,3,REGULAR,substitution,in,[],201599,,,1610612755,69,70,2022-03-22T01:03:57Z,3880000,,,0,,SUB in: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M46.00S,2022-03-22T01:03:39.2Z,3,REGULAR,substitution,in,[],202693,,,1610612755,69,70,2022-03-22T01:03:57Z,3890000,,,0,,SUB in: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M46.00S,2022-03-22T01:03:39.2Z,3,REGULAR,substitution,in,[],1629639,,,1610612755,69,70,2022-03-22T01:03:57Z,3900000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M23.00S,2022-03-22T01:04:27.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,14.241130091984232,53.431372549019606,1610612755,69,70,2022-03-22T01:04:32Z,3910000,-17.0,81.0,1,left,MISS S. Milton 8' driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,,,,8.32,Missed,,,,,,,,,,,,,,,,
401,PT05M20.00S,2022-03-22T01:04:30.9Z,3,REGULAR,rebound,offensive,[],201599,,,1610612755,69,70,2022-03-22T01:04:32Z,3920000,,,0,,D. Jordan REBOUND (Off:4 Def:1),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,400.0,5.0,1.0,4.0,,,,,,,,,,,
402,PT05M20.00S,2022-03-22T01:04:31.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,5.590000152587891,50.0,1610612755,69,70,2022-03-22T01:04:31Z,3930000,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612755.0,PHI,tip,,,Jordan,D. Jordan,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
403,PT05M19.00S,2022-03-22T01:04:32.0Z,3,REGULAR,rebound,defensive,[],202693,,,1610612748,69,70,2022-03-22T01:04:32Z,3940000,,,0,,M. Morris REBOUND (Off:0 Def:1),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,402.0,1.0,1.0,0.0,,,,,,,,,,,
404,PT05M07.00S,2022-03-22T01:04:43.7Z,3,REGULAR,turnover,bad pass,[],202710,,,1610612748,69,70,2022-03-22T01:04:47Z,3950000,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 1629003]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,1.0,Milton,1629003.0,,,,,,,,,,,,,,,,,,
405,PT05M07.00S,2022-03-22T01:04:43.7Z,3,REGULAR,steal,,[],1629003,,,1610612755,69,70,2022-03-22T01:04:46Z,3960000,,,0,,S. Milton STEAL (1 STL),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M56.00S,2022-03-22T01:04:58.5Z,3,REGULAR,foul,offensive,[],1630178,,,1610612755,69,70,2022-03-22T01:05:04Z,3980000,,,0,,T. Maxey charge offensive FOUL (4 PF),"[1630178, 1629130]",1610612755.0,PHI,charge,,,Maxey,T. Maxey,,,,,,,,,,,,,,,2534.0,4.0,0.0,Robinson,1629130.0,,,,,,
409,PT04M56.00S,2022-03-22T01:04:58.5Z,3,REGULAR,turnover,offensive foul,[],1630178,,,1610612755,69,70,2022-03-22T01:04:58Z,4000000,,,0,,T. Maxey offensive foul TURNOVER (2 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,2.0,,,,,,,,,,2534.0,,,,,,,,,,
410,PT04M39.00S,2022-03-22T01:05:36.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],200782,86.25164257555848,96.32352941176471,1610612748,69,70,2022-03-22T01:05:40Z,4010000,232.0,77.0,1,right,MISS P. Tucker 24' 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,24.4,Missed,,,,,,,,,,,,,,,,
411,PT04M37.00S,2022-03-22T01:05:38.3Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,69,70,2022-03-22T01:05:40Z,4020000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,410.0,1.0,1.0,0.0,,,,,,,,,,,
412,PT04M30.00S,2022-03-22T01:05:46.9Z,3,REGULAR,turnover,out-of-bounds,[],201599,,,1610612755,69,70,2022-03-22T01:05:53Z,4030000,,,0,,D. Jordan lost ball out-of-bounds TURNOVER (2 TO),[201599],1610612755.0,PHI,lost ball,,,Jordan,D. Jordan,,,,,2.0,,,,,,,,,,2534.0,,,,,,,,,,
413,PT04M13.00S,2022-03-22T01:06:06.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202693,68.9060446780552,73.77450980392157,1610612748,69,70,2022-03-22T01:06:15Z,4040000,119.0,240.0,1,right,MISS M. Morris 26' 3PT,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,26.77,Missed,,,,,,,,,,,,,,,,
414,PT04M08.00S,2022-03-22T01:06:11.8Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,69,70,2022-03-22T01:06:15Z,4050000,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,413.0,3.0,2.0,1.0,,,,,,,,,,,
415,PT04M07.00S,2022-03-22T01:06:12.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629130,69.4316688567674,24.264705882352942,1610612748,69,70,2022-03-22T01:06:21Z,4060000,-129.0,235.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,26.78,Missed,,,,,,,,,,,,,,,,
416,PT04M07.00S,2022-03-22T01:06:12.5Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,69,70,2022-03-22T01:06:21Z,4070000,,,0,,J. Butler REBOUND (Off:1 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,415.0,5.0,4.0,1.0,,,,,,,,,,,
417,PT04M07.00S,2022-03-22T01:06:17.6Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612748,69,70,2022-03-22T01:06:23Z,4080000,,,0,,T. Harris shooting personal FOUL (2 PF) (Butler 2 FT),"[202699, 202710]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,202053.0,2.0,1.0,Butler,202710.0,,,,,,
419,PT04M07.00S,2022-03-22T01:06:34.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202710,,,1610612748,69,71,2022-03-22T01:06:34Z,4100000,,,0,,J. Butler Free Throw 1 of 2 (20 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
420,PT04M07.00S,2022-03-22T01:06:48.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202710,,,1610612748,69,72,2022-03-22T01:06:48Z,4110000,,,0,,J. Butler Free Throw 2 of 2 (21 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
421,PT03M52.00S,2022-03-22T01:07:05.8Z,3,REGULAR,3pt,Jump Shot,[],1627788,14.109724047306173,6.127450980392155,1610612755,69,72,2022-03-22T01:07:10Z,4120000,219.0,80.0,1,left,MISS F. Korkmaz 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,23.36,Missed,,,,,,,,,,,,,,,,
422,PT03M49.00S,2022-03-22T01:07:08.8Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,69,72,2022-03-22T01:07:10Z,4130000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,421.0,3.0,3.0,0.0,,,,,,,,,,,
423,PT03M42.00S,2022-03-22T01:07:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,92.16491458607096,51.22549019607843,1610612748,69,74,2022-03-22T01:07:29Z,4140000,6.0,21.0,1,right,T. Herro driving finger roll Layup (6 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,,,,2.2,Made,6.0,,,,,,,,,,,,,,,
424,PT03M17.00S,2022-03-22T01:07:40.9Z,3,REGULAR,3pt,Jump Shot,[],1630178,26.72470433639947,13.480392156862735,1610612755,72,74,2022-03-22T01:07:45Z,4150000,183.0,199.0,1,left,T. Maxey 26' 3PT  (15 PTS) (T. Harris 4 AST),"[1630178, 202699]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,26.99,Made,15.0,,,,,,,,,,T. Harris,202699.0,4.0,,,
426,PT03M04.00S,2022-03-22T01:07:53.6Z,3,REGULAR,3pt,Jump Shot,[],1629639,64.70105124835743,36.76470588235294,1610612748,72,74,2022-03-22T01:08:00Z,4170000,-66.0,279.0,1,right,MISS T. Herro 28' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,28.7,Missed,,,,,,,,,,,,,,,,
427,PT03M01.00S,2022-03-22T01:07:56.6Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,72,74,2022-03-22T01:08:00Z,4180000,,,0,,F. Korkmaz REBOUND (Off:0 Def:4),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,426.0,4.0,4.0,0.0,,,,,,,,,,,
428,PT02M49.00S,2022-03-22T01:08:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,7.670827858081481,53.67647058823529,1610612755,74,74,2022-03-22T01:08:13Z,4190000,-18.0,20.0,1,left,T. Harris driving finger roll Layup (9 PTS),[202699],1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,,,,2.69,Made,9.0,,,,,,,,,,,,,,,
429,PT02M38.00S,2022-03-22T01:08:18.8Z,3,REGULAR,3pt,Jump Shot,[],202693,74.1622864651774,16.17647058823529,1610612748,74,74,2022-03-22T01:08:24Z,4200000,-169.0,190.0,1,right,MISS M. Morris 25' 3PT,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,25.47,Missed,,,,,,,,,,,,,,,,
430,PT02M35.00S,2022-03-22T01:08:23.2Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,74,74,2022-03-22T01:08:23Z,4210000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,429.0,2.0,2.0,0.0,,,,,,,,,,,
431,PT02M26.00S,2022-03-22T01:08:32.3Z,3,REGULAR,turnover,bad pass,[],1630178,,,1610612755,74,74,2022-03-22T01:08:37Z,4220000,,,0,,T. Maxey bad pass TURNOVER (3 TO),"[1630178, 202710]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,3.0,Butler,202710.0,,,,,,,,,,,,,,,,,,
432,PT02M26.00S,2022-03-22T01:08:32.3Z,3,REGULAR,steal,,[],202710,,,1610612748,74,74,2022-03-22T01:08:33Z,4230000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M22.00S,2022-03-22T01:08:35.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202710,93.08475689881735,50.49019607843137,1610612748,74,76,2022-03-22T01:55:13Z,4240000,2.0,13.0,1,right,J. Butler running Layup (23 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,,,,1.27,Made,23.0,,,,,,,,,,,,,,,
434,PT02M00.00S,2022-03-22T01:08:57.7Z,3,REGULAR,3pt,Jump Shot,[],1629003,21.337056504599218,9.068627450980387,1610612755,74,76,2022-03-22T01:09:04Z,4250000,205.0,148.0,1,left,MISS S. Milton 25' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,25.27,Missed,,,,,,,,,,,,,,,,
435,PT01M57.00S,2022-03-22T01:09:00.7Z,3,REGULAR,rebound,offensive,[],1627788,,,1610612755,74,76,2022-03-22T01:09:04Z,4260000,,,0,,F. Korkmaz REBOUND (Off:1 Def:4),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,434.0,5.0,4.0,1.0,,,,,,,,,,,
436,PT01M57.00S,2022-03-22T01:09:02.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202693,,,1610612755,74,76,2022-03-22T01:09:11Z,4270000,,,0,,M. Morris shooting personal FOUL (2 PF) (Milton 2 FT),"[202693, 1629003]",1610612748.0,MIA,shooting,,,Morris,M. Morris,,,,,,,,,,,,,,,202053.0,2.0,0.0,Milton,1629003.0,,,,,,
438,PT01M57.00S,2022-03-22T01:09:15.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,74,76,2022-03-22T01:09:15Z,4290000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M57.00S,2022-03-22T01:11:53.1Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,74,76,2022-03-22T01:12:15Z,4300000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M57.00S,2022-03-22T01:11:53.1Z,3,REGULAR,substitution,out,[],202699,,,1610612755,74,76,2022-03-22T01:12:15Z,4310000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M57.00S,2022-03-22T01:11:53.1Z,3,REGULAR,substitution,out,[],1629130,,,1610612755,74,76,2022-03-22T01:12:15Z,4320000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M57.00S,2022-03-22T01:11:53.1Z,3,REGULAR,substitution,in,[],201980,,,1610612755,74,76,2022-03-22T01:12:15Z,4330000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M57.00S,2022-03-22T01:11:53.1Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,74,76,2022-03-22T01:12:15Z,4340000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M57.00S,2022-03-22T01:11:53.1Z,3,REGULAR,substitution,in,[],1629622,,,1610612755,74,76,2022-03-22T01:12:15Z,4350000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M57.00S,2022-03-22T01:12:28.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629003,,,1610612755,74,76,2022-03-22T01:12:28Z,4360000,,,0,,MISS S. Milton Free Throw 1 of 2,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,Missed,,,,,,,,,,,,,,,,
446,PT01M57.00S,2022-03-22T01:12:28.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,74,76,2022-03-22T01:12:28Z,4370000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,445.0,,,,,,,,,,,,,,
447,PT01M57.00S,2022-03-22T01:12:42.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629003,,,1610612755,75,76,2022-03-22T01:12:42Z,4380000,,,0,,S. Milton Free Throw 2 of 2 (10 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
448,PT01M35.00S,2022-03-22T01:13:06.3Z,3,REGULAR,3pt,Jump Shot,[],1629622,67.59198423127464,76.7156862745098,1610612748,75,76,2022-03-22T01:13:11Z,4390000,134.0,252.0,1,right,MISS M. Strus 28' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,28.53,Missed,,,,,,,,,,,,,,,,
449,PT01M32.00S,2022-03-22T01:13:09.3Z,3,REGULAR,rebound,defensive,[],201599,,,1610612755,75,76,2022-03-22T01:13:11Z,4400000,,,0,,D. Jordan REBOUND (Off:4 Def:2),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,448.0,6.0,2.0,4.0,,,,,,,,,,,
450,PT01M13.00S,2022-03-22T01:13:28.2Z,3,REGULAR,3pt,Jump Shot,[],201980,20.942838370565042,9.068627450980387,1610612755,75,76,2022-03-22T01:13:33Z,4410000,205.0,144.0,1,left,MISS D. Green 25' step back 3PT,[201980],1610612755.0,PHI,step back,,,Green,D. Green,,,,,,,,25.05,Missed,,,,,,,,,,,,,,,,
451,PT01M10.00S,2022-03-22T01:13:31.2Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,75,76,2022-03-22T01:13:33Z,4420000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,450.0,4.0,4.0,0.0,,,,,,,,,,,
452,PT01M05.00S,2022-03-22T01:13:37.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202710,93.2161629434954,50.49019607843137,1610612748,75,78,2022-03-22T01:13:45Z,4430000,2.0,11.0,1,right,J. Butler driving DUNK (25 PTS) (M. Morris 1 AST),"[202710, 202693]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,,,,1.16,Made,25.0,,,,,,,,,,M. Morris,202693.0,1.0,,,
454,PT00M47.60S,2022-03-22T01:13:53.6Z,3,REGULAR,3pt,Jump Shot,[],1627788,33.295006570302235,66.17647058823529,1610612755,78,78,2022-03-22T01:13:57Z,4450000,-81.0,260.0,1,left,F. Korkmaz 27' 3PT  (13 PTS) (S. Milton 5 AST),"[1627788, 1629003]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,27.28,Made,13.0,,,,,,,,,,S. Milton,1629003.0,5.0,,,
456,PT00M40.90S,2022-03-22T01:14:07.1Z,3,REGULAR,3pt,Jump Shot,[],1629622,69.4316688567674,29.90196078431373,1610612748,78,78,2022-03-22T01:14:11Z,4470000,-100.0,235.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,25.54,Missed,,,,,,,,,,,,,,,,
457,PT00M38.00S,2022-03-22T01:14:10.0Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,78,78,2022-03-22T01:14:11Z,4480000,,,0,,S. Milton REBOUND (Off:1 Def:3),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,456.0,4.0,3.0,1.0,,,,,,,,,,,
458,PT00M35.40S,2022-03-22T01:14:14.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202693,,,1610612755,78,78,2022-03-22T01:14:20Z,4490000,,,0,,M. Morris personal FOUL (3 PF) (Korkmaz 2 FT),"[202693, 1627788]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,201246.0,3.0,0.0,Korkmaz,1627788.0,,,,,,
460,PT00M35.40S,2022-03-22T01:14:41.5Z,3,REGULAR,freethrow,1 of 2,[],1627788,,,1610612755,78,78,2022-03-22T01:15:12Z,4510000,,,0,,MISS F. Korkmaz Free Throw 1 of 2,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,Missed,,,,,,,,,,,,,,,,
461,PT00M35.40S,2022-03-22T01:14:41.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,78,78,2022-03-22T01:15:12Z,4520000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,
462,PT00M35.40S,2022-03-22T01:14:45.0Z,3,REGULAR,substitution,out,[],202693,,,1610612755,78,78,2022-03-22T01:14:54Z,4530000,,,0,,SUB out: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M35.40S,2022-03-22T01:14:45.0Z,3,REGULAR,substitution,out,[],200782,,,1610612755,78,78,2022-03-22T01:14:54Z,4540000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M35.40S,2022-03-22T01:14:45.0Z,3,REGULAR,substitution,out,[],202710,,,1610612755,78,78,2022-03-22T01:14:54Z,4550000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M35.40S,2022-03-22T01:14:45.0Z,3,REGULAR,substitution,in,[],200768,,,1610612755,78,78,2022-03-22T01:14:54Z,4560000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M35.40S,2022-03-22T01:14:45.0Z,3,REGULAR,substitution,in,[],1628389,,,1610612755,78,78,2022-03-22T01:14:54Z,4570000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M35.40S,2022-03-22T01:14:45.0Z,3,REGULAR,substitution,in,[],1628997,,,1610612755,78,78,2022-03-22T01:14:54Z,4580000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
