actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
534,PT09M07.00S,2023-11-09T02:57:20.6Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,94,93,2023-11-09T02:57:24Z,5190000,False,,,0,,G. Allen REBOUND (Off:0 Def:7),[1628960],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Allen,G. Allen,,,,532.0,7.0,7.0,0.0,,,,,,,,,,,
535,PT09M06.00S,2023-11-09T02:57:22.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630692,24.52365308804205,14.705882352941178,1610612756,94,96,2023-11-09T03:05:59Z,5200000,False,176.0,178.0,1,left,J. Goodwin 25' 3PT running (6 PTS) (G. Allen 4 AST),"[1630692, 1628960]",1610612756.0,PHX,running,,,,,,Above the Break 3,24+ Right Center,25.07,Made,6.0,Goodwin,J. Goodwin,G. Allen,1628960.0,4.0,,,,,,,,,,,,,,,
537,PT09M04.00S,2023-11-09T02:57:30.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,94,96,2023-11-09T02:57:30Z,5220000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M55.00S,2023-11-09T03:00:32.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,89.56964520367937,58.82352941176471,1610612741,94,96,2023-11-09T03:00:36Z,5230000,False,44.0,46.0,1,right,MISS D. DeRozan 6' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
540,PT08M53.00S,2023-11-09T03:00:34.5Z,4,REGULAR,rebound,defensive,[],203078,,,1610612756,94,96,2023-11-09T03:00:36Z,5240000,False,,,0,,B. Beal REBOUND (Off:0 Def:4),[203078],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Beal,B. Beal,,,,539.0,4.0,4.0,0.0,,,,,,,,,,,
541,PT08M50.00S,2023-11-09T03:00:40.8Z,4,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612756,94,96,2023-11-09T03:00:48Z,5250000,False,,,0,,J. Carter shooting personal FOUL (2 PF) (Beal 2 FT),"[1628975, 203078]",1610612741.0,CHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Carter,J. Carter,,,,,,,,,,1629178.0,2.0,0.0,Beal,203078.0,,,,
543,PT08M50.00S,2023-11-09T03:01:03.5Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,94,97,2023-11-09T03:06:42Z,5270000,False,,,0,,B. Beal Free Throw 1 of 2 (12 PTS),[203078],1610612756.0,PHX,,,,,,,,,,Made,12.0,Beal,B. Beal,,,,,,,,,,,,,,,,,,
544,PT08M50.00S,2023-11-09T03:01:04.7Z,4,REGULAR,substitution,out,[],1628975,,,1610612756,94,97,2023-11-09T03:01:09Z,5280000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,
545,PT08M50.00S,2023-11-09T03:01:04.7Z,4,REGULAR,substitution,in,[],203897,,,1610612756,94,97,2023-11-09T03:01:09Z,5290000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
546,PT08M50.00S,2023-11-09T03:01:03.5Z,4,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,94,98,2023-11-09T03:06:42Z,5300000,False,,,0,,B. Beal Free Throw 2 of 2 (13 PTS),[203078],1610612756.0,PHX,,,,,,,,,,Made,13.0,Beal,B. Beal,,,,,,,,,,,,,,,,,,
548,PT08M28.00S,2023-11-09T03:02:00.5Z,4,REGULAR,3pt,Jump Shot,[],203897,65.39093298291722,58.08823529411765,1610612741,94,98,2023-11-09T03:07:12Z,5320000,False,40.0,273.0,1,right,MISS Z. LaVine 27' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,,,,Above the Break 3,24+ Center,27.58,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
549,PT08M26.00S,2023-11-09T03:02:02.9Z,4,REGULAR,rebound,offensive,[],1630245,,,1610612741,94,98,2023-11-09T03:02:02Z,5330000,False,,,0,,A. Dosunmu REBOUND (Off:2 Def:0),[1630245],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,,Dosunmu,A. Dosunmu,,,,548.0,2.0,0.0,2.0,,,,,,,,,,,
550,PT08M19.00S,2023-11-09T03:02:13.6Z,4,REGULAR,turnover,offensive goaltending,[],203083,,,1610612741,94,98,2023-11-09T03:02:25Z,5340000,False,,,0,,A. Drummond offensive goaltending TURNOVER (2 TO),[203083],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,,,,1155.0,,,,,2.0,,,
552,PT07M59.00S,2023-11-09T03:02:48.0Z,4,REGULAR,turnover,backcourt,[],203078,,,1610612756,94,98,2023-11-09T03:03:00Z,5360000,False,,,0,,B. Beal backcourt TURNOVER (2 TO),[203078],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,Beal,B. Beal,,,,,,,,,,201246.0,,,,,2.0,,,
553,PT07M59.00S,2023-11-09T03:02:54.5Z,4,REGULAR,substitution,out,[],203083,,,1610612741,94,98,2023-11-09T03:02:58Z,5370000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
554,PT07M59.00S,2023-11-09T03:02:54.5Z,4,REGULAR,substitution,in,[],202696,,,1610612741,94,98,2023-11-09T03:02:58Z,5380000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
567,PT07M59.00S,2023-11-09T03:02:54.5Z,4,REGULAR,substitution,out,[],203078,,,1610612741,94,98,2023-11-09T03:04:39Z,5385000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,,,,,,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,
568,PT07M59.00S,2023-11-09T03:02:54.5Z,4,REGULAR,substitution,in,[],201142,,,1610612741,94,98,2023-11-09T03:04:39Z,5387500,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,,,,,,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,
555,PT07M37.00S,2023-11-09T03:03:25.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630172,71.30420499342969,58.57843137254902,1610612741,94,98,2023-11-09T03:03:29Z,5390000,False,43.0,217.0,1,right,MISS P. Williams 22' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,,,,Mid-Range,16-24 Center,22.14,Missed,,Williams,P. Williams,,,,,,,,,,,,,,,,,,
556,PT07M35.00S,2023-11-09T03:03:27.1Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612756,94,98,2023-11-09T03:03:29Z,5400000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612756.0,PHX,,,,,,,Mid-Range,16-24 Center,,,,Goodwin,J. Goodwin,,,,555.0,2.0,1.0,1.0,,,,,,,,,,,
557,PT07M16.00S,2023-11-09T03:03:46.2Z,4,REGULAR,3pt,Jump Shot,[],203994,29.6484888304862,21.813725490196077,1610612756,94,98,2023-11-09T03:03:52Z,5410000,False,141.0,226.0,1,left,MISS J. Nurkic 26' 3PT,[203994],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,
558,PT07M12.00S,2023-11-09T03:03:50.2Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,94,98,2023-11-09T03:03:52Z,5420000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:2),[203897],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,,LaVine,Z. LaVine,,,,557.0,3.0,2.0,1.0,,,,,,,,,,,
562,PT07M04.00S,2023-11-09T03:04:04.4Z,4,REGULAR,2pt,Jump Shot,[],201942,72.61826544021025,28.431372549019606,1610612741,94,98,2023-11-09T03:18:11Z,5460000,False,-108.0,205.0,1,right,MISS D. DeRozan 23' Jump Shot,[201942],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Left Center,23.15,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
563,PT07M02.00S,2023-11-09T03:04:06.4Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,94,98,2023-11-09T03:10:57Z,5470000,False,,,0,,G. Allen REBOUND (Off:0 Def:8),[1628960],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,Allen,G. Allen,,,,562.0,8.0,8.0,0.0,,,,,,,,,,,
564,PT06M51.00S,2023-11-09T03:04:12.0Z,4,REGULAR,3pt,Jump Shot,[],201142,22.28975032851511,9.313725490196079,1610612756,94,98,2023-11-09T03:12:29Z,5480000,False,203.0,157.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,Durant,K. Durant,,,,,,,,,,,,,,,,,,
565,PT06M49.00S,2023-11-09T03:04:14.0Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,94,98,2023-11-09T03:13:27Z,5490000,False,,,0,,A. Dosunmu REBOUND (Off:2 Def:1),[1630245],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,,Dosunmu,A. Dosunmu,,,,564.0,3.0,1.0,2.0,,,,,,,,,,,
566,PT06M44.00S,2023-11-09T03:04:23.6Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1630245,82.7365308804205,66.17647058823529,1610612741,96,98,2023-11-09T03:13:53Z,5500000,False,81.0,110.0,1,right,A. Dosunmu 13' running pullup Jump Shot (2 PTS),[1630245],1610612741.0,CHI,running pullup,,,,,,Mid-Range,8-16 Right,13.64,Made,2.0,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
569,PT06M23.00S,2023-11-09T03:04:39.2Z,4,REGULAR,3pt,Jump Shot,[],1628960,21.632720105124836,88.72549019607843,1610612756,96,98,2023-11-09T03:04:45Z,5510000,False,-194.0,151.0,1,left,MISS G. Allen 24' 3PT,[1628960],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,24.54,Missed,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
570,PT06M19.00S,2023-11-09T03:04:43.2Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,96,98,2023-11-09T03:04:45Z,5520000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:3),[203897],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,,LaVine,Z. LaVine,,,,569.0,4.0,3.0,1.0,,,,,,,,,,,
571,PT06M11.00S,2023-11-09T03:04:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.24901445466492,48.529411764705884,1610612741,96,98,2023-11-09T03:04:56Z,5530000,False,-7.0,11.0,1,right,MISS D. DeRozan driving Layup - blocked,"[201942, 1628966]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,1.33,Missed,,DeRozan,D. DeRozan,,,,,,,,Bates-Diop,1628966.0,,,,,,,,,
572,PT06M11.00S,2023-11-09T03:04:51.2Z,4,REGULAR,block,,[],1628966,,,1610612741,96,98,2023-11-09T03:04:53Z,5540000,False,,,0,,K. Bates-Diop BLOCK (3 BLK),[1628966],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,
573,PT06M08.00S,2023-11-09T03:04:54.2Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612756,96,98,2023-11-09T03:04:56Z,5550000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:3),[1628966],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Bates-Diop,K. Bates-Diop,,,,571.0,4.0,3.0,1.0,,,,,,,,,,,
574,PT06M03.00S,2023-11-09T03:04:59.5Z,4,REGULAR,3pt,Jump Shot,[],1628960,28.597240473061763,23.284313725490197,1610612756,96,98,2023-11-09T03:15:43Z,5560000,False,134.0,216.0,1,left,MISS G. Allen 25' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
575,PT06M03.00S,2023-11-09T03:05:02.7Z,4,REGULAR,rebound,offensive,[],203994,,,1610612756,96,98,2023-11-09T03:05:02Z,5570000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:5),[203994],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,Nurkic,J. Nurkic,,,,574.0,8.0,5.0,3.0,,,,,,,,,,,
576,PT06M03.00S,2023-11-09T03:05:02.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,5.590000152587891,50.0,1610612756,96,100,2023-11-09T03:05:02Z,5580000,False,0.0,0.0,1,left,J. Nurkic putback Layup (14 PTS),[203994],1610612756.0,PHX,putback,,,,,,Mid-Range,8-16 Left,0.0,Made,14.0,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,
577,PT06M03.00S,2023-11-09T03:05:07.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,96,100,2023-11-09T03:05:07Z,5590000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M03.00S,2023-11-09T03:06:01.2Z,4,REGULAR,substitution,out,[],201942,,,1610612741,96,100,2023-11-09T03:08:16Z,5595000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
587,PT06M03.00S,2023-11-09T03:06:01.2Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,96,100,2023-11-09T03:08:16Z,5597500,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
588,PT06M03.00S,2023-11-09T03:06:01.2Z,4,REGULAR,substitution,out,[],1628960,,,1610612741,96,100,2023-11-09T03:08:16Z,5598750,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
589,PT06M03.00S,2023-11-09T03:06:01.2Z,4,REGULAR,substitution,out,[],1628966,,,1610612741,96,100,2023-11-09T03:08:16Z,5599375,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,
590,PT06M03.00S,2023-11-09T03:06:01.2Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,96,100,2023-11-09T03:08:16Z,5599687,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
591,PT06M03.00S,2023-11-09T03:06:01.2Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,96,100,2023-11-09T03:08:16Z,5599843,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
592,PT06M03.00S,2023-11-09T03:06:01.2Z,4,REGULAR,substitution,in,[],201569,,,1610612741,96,100,2023-11-09T03:08:16Z,5599921,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
593,PT06M03.00S,2023-11-09T03:06:01.2Z,4,REGULAR,substitution,in,[],1629006,,,1610612741,96,100,2023-11-09T03:08:16Z,5599960,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,,,,,,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,
578,PT05M46.00S,2023-11-09T03:06:54.8Z,4,REGULAR,3pt,Jump Shot,[],203897,70.25295663600527,20.34313725490196,1610612741,96,100,2023-11-09T03:18:47Z,5600000,False,-148.0,227.0,1,right,MISS Z. LaVine 27' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
579,PT05M41.00S,2023-11-09T03:06:59.8Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,96,100,2023-11-09T03:07:00Z,5610000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,Nurkic,J. Nurkic,,,,578.0,9.0,6.0,3.0,,,,,,,,,,,
580,PT05M28.00S,2023-11-09T03:07:16.9Z,4,REGULAR,foul,personal,[],1627936,,,1610612756,96,100,2023-11-09T03:07:26Z,5620000,False,,,0,,A. Caruso personal FOUL (2 PF),"[1627936, 1629006]",1610612741.0,CHI,,,,,,,Mid-Range,8-16 Right,,,,Caruso,A. Caruso,,,,,,,,,,201246.0,2.0,0.0,Okogie,1629006.0,,,,
606,PT05M28.00S,2023-11-09T03:07:31.1Z,4,REGULAR,substitution,out,[],1630172,,,1610612756,96,100,2023-11-09T03:09:58Z,5635000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,
607,PT05M28.00S,2023-11-09T03:07:31.1Z,4,REGULAR,substitution,in,[],201942,,,1610612756,96,100,2023-11-09T03:09:58Z,5637500,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
582,PT05M26.00S,2023-11-09T03:07:45.4Z,4,REGULAR,foul,offensive,[],201569,,,1610612756,96,100,2023-11-09T03:10:40Z,5640000,False,,,0,,E. Gordon off-the-ball offensive FOUL (1 PF),"[201569, 1627936]",1610612756.0,PHX,off-the-ball,,,,,,Above the Break 3,24+ Right Center,,,,Gordon,E. Gordon,,,,,,,,,,201246.0,1.0,0.0,Caruso,1627936.0,,,,
584,PT05M26.00S,2023-11-09T03:07:45.4Z,4,REGULAR,turnover,offensive foul,[],201569,,,1610612756,96,100,2023-11-09T03:07:45Z,5660000,False,,,0,,E. Gordon offensive foul TURNOVER (3 TO),[201569],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,Gordon,E. Gordon,,,,,,,,,,201246.0,,,,,3.0,,,
585,PT05M10.00S,2023-11-09T03:08:06.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,93.9060446780552,47.794117647058826,1610612741,98,100,2023-11-09T03:19:25Z,5670000,False,-11.0,5.0,1,right,N. Vucevic driving finger roll Layup (21 PTS),[202696],1610612741.0,CHI,driving finger roll,,,,,,Restricted Area,0-8 Center,1.2,Made,21.0,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
680,PT04M54.00S,2023-11-09T03:09:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,16.90210249671485,54.65686274509803,1610612756,98,100,2023-11-09T03:30:05Z,5675000,False,-23.0,106.0,1,left,MISS J. Okogie 10' driving floating Shot - blocked,"[1629006, 1629632]",1610612756.0,PHX,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,10.89,Missed,,Okogie,J. Okogie,,,,,,,,White,1629632.0,,,,,,,,,
681,PT04M54.00S,2023-11-09T03:09:13.3Z,4,REGULAR,block,,[],1629632,,,1610612756,98,100,2023-11-09T03:27:42Z,5677500,False,,,0,,C. White BLOCK (1 BLK),[1629632],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,White,C. White,,,,,,,,,,,,,,,,,,
682,PT04M52.00S,2023-11-09T03:09:15.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,98,100,2023-11-09T03:30:05Z,5678750,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,680.0,,,,,,,,,,,,,,
594,PT04M52.00S,2023-11-09T03:09:14.7Z,4,REGULAR,substitution,out,[],1630692,,,1610612756,98,100,2023-11-09T03:08:48Z,5680000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,,,,,,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,
595,PT04M52.00S,2023-11-09T03:09:14.7Z,4,REGULAR,substitution,in,[],1628960,,,1610612756,98,100,2023-11-09T03:08:48Z,5690000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
596,PT04M52.00S,2023-11-09T03:09:15.0Z,4,REGULAR,jumpball,recovered,[],203994,,,1610612756,98,100,2023-11-09T03:21:33Z,5700000,False,,,0,,Jump Ball J. Okogie vs. C. White: Tip to J. Nurkic,"[203994, 1629006, 1629632]",1610612756.0,PHX,heldball,J. Nurkic,Okogie,1629006.0,White,1629632.0,,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,203994.0
599,PT04M45.00S,2023-11-09T03:09:17.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,32.670827858081466,40.44117647058824,1610612756,98,103,2023-11-09T03:27:42Z,5730000,False,48.0,255.0,1,left,G. Allen 25' 3PT  (26 PTS) (K. Durant 8 AST),"[1628960, 201142]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,25.9,Made,26.0,Allen,G. Allen,K. Durant,201142.0,8.0,,,,,,,,,,,,,,,
601,PT04M29.00S,2023-11-09T03:09:35.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,93.51182654402102,52.20588235294118,1610612741,100,103,2023-11-09T03:22:18Z,5750000,False,11.0,8.0,1,right,D. DeRozan driving floating bank Jump Shot (17 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,driving floating bank,,,,,,Restricted Area,0-8 Center,1.39,Made,17.0,DeRozan,D. DeRozan,N. Vucevic,202696.0,2.0,,,,,,,,,,,,,,,
604,PT04M29.00S,2023-11-09T03:09:46.8Z,4,REGULAR,foul,personal,['1freethrow'],203994,,,1610612741,100,103,2023-11-09T03:10:01Z,5780000,False,,,0,,J. Nurkic shooting personal FOUL (3 PF) (DeRozan 1 FT),"[203994, 201942]",1610612756.0,PHX,shooting,,,,,,Restricted Area,0-8 Center,,,,Nurkic,J. Nurkic,,,,,,,,,,1155.0,3.0,0.0,DeRozan,201942.0,,,,
608,PT04M29.00S,2023-11-09T03:10:11.9Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,101,103,2023-11-09T03:10:11Z,5800000,False,,,0,,D. DeRozan Free Throw 1 of 1 (18 PTS),[201942],1610612741.0,CHI,,,,,,,,,,Made,18.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
610,PT04M13.00S,2023-11-09T03:10:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,8.09789750328515,47.30392156862745,1610612756,101,103,2023-11-09T03:11:10Z,5820000,False,13.0,24.0,1,left,MISS J. Nurkic Layup - blocked,"[203994, 201942]",1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,2.72,Missed,,Nurkic,J. Nurkic,,,,,,,,DeRozan,201942.0,,,,,,,,,
611,PT04M13.00S,2023-11-09T03:10:51.9Z,4,REGULAR,block,,[],201942,,,1610612756,101,103,2023-11-09T03:10:54Z,5830000,False,,,0,,D. DeRozan BLOCK (2 BLK),[201942],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
612,PT04M13.00S,2023-11-09T03:10:51.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,101,103,2023-11-09T03:11:10Z,5840000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,,,,,,,610.0,,,,,,,,,,,,,,
614,PT03M59.00S,2023-11-09T03:11:21.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,93.9060446780552,52.94117647058824,1610612741,103,103,2023-11-09T03:11:34Z,5860000,False,15.0,5.0,1,right,A. Caruso driving finger roll Layup (16 PTS) (Z. LaVine 5 AST),"[1627936, 203897]",1610612741.0,CHI,driving finger roll,,,,,,Restricted Area,0-8 Center,1.55,Made,16.0,Caruso,A. Caruso,Z. LaVine,203897.0,5.0,,,,,,,,,,,,,,,
616,PT03M58.00S,2023-11-09T03:11:27.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,103,103,2023-11-09T03:11:27Z,5880000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M58.00S,2023-11-09T03:12:33.4Z,4,REGULAR,substitution,out,[],1629006,,,1610612756,103,103,2023-11-09T03:12:46Z,5890000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,,,,,,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,
618,PT03M58.00S,2023-11-09T03:12:33.4Z,4,REGULAR,substitution,in,[],1628966,,,1610612756,103,103,2023-11-09T03:12:46Z,5900000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,
619,PT03M51.00S,2023-11-09T03:13:24.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612756,103,103,2023-11-09T03:13:54Z,5910000,False,,,0,,A. Caruso personal FOUL (3 PF) (Durant 2 FT),"[1627936, 201142]",1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,,Caruso,A. Caruso,,,,,,,,,,1155.0,3.0,0.0,Durant,201142.0,,,,
621,PT03M51.00S,2023-11-09T03:13:57.8Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,103,104,2023-11-09T03:13:57Z,5930000,False,,,0,,K. Durant Free Throw 1 of 2 (22 PTS),[201142],1610612756.0,PHX,,,,,,,,,,Made,22.0,Durant,K. Durant,,,,,,,,,,,,,,,,,,
622,PT03M51.00S,2023-11-09T03:14:12.7Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,103,105,2023-11-09T03:14:12Z,5940000,False,,,0,,K. Durant Free Throw 2 of 2 (23 PTS),[201142],1610612756.0,PHX,,,,,,,,,,Made,23.0,Durant,K. Durant,,,,,,,,,,,,,,,,,,
