actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
519,PT09M32.00S,2023-12-03T02:50:42.6Z,4,REGULAR,turnover,bad pass,[],1628975,,,1610612741,95,90,2023-12-03T02:52:57Z,4965000,False,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1629627]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Williamson,1629627.0
520,PT09M32.00S,2023-12-03T02:50:42.6Z,4,REGULAR,steal,,[],1629627,,,1610612740,95,90,2023-12-03T02:52:12Z,4967500,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
523,PT09M30.00S,2023-12-03T02:50:46.9Z,4,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,95,90,2023-12-03T02:52:47Z,4968750,False,,,0,,Z. Williamson step out-of-bounds TURNOVER (5 TO),[1629627],1610612740.0,NOP,step,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,202035.0,,,,,,,,,,,,,,,,,5.0,,
510,PT09M30.00S,2023-12-03T02:50:56.5Z,4,REGULAR,substitution,out,[],1628975,,,1610612741,95,90,2023-12-03T02:52:47Z,4980000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M30.00S,2023-12-03T02:50:56.5Z,4,REGULAR,substitution,out,[],1630700,,,1610612741,95,90,2023-12-03T02:52:47Z,4990000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M30.00S,2023-12-03T02:50:56.5Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,95,90,2023-12-03T02:52:47Z,5000000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M30.00S,2023-12-03T02:50:56.5Z,4,REGULAR,substitution,in,[],1630529,,,1610612741,95,90,2023-12-03T02:52:47Z,5010000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M18.00S,2023-12-03T02:51:32.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201942,13.485545335085414,21.07843137254902,1610612741,97,90,2023-12-03T02:52:47Z,5020000,False,145.0,74.0,1,left,D. DeRozan 16' pullup Jump Shot (17 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,,,,,,Made,17.0,,,,,16.26,,,,,,,,
517,PT09M04.00S,2023-12-03T02:51:52.6Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612740,97,90,2023-12-03T02:52:01Z,5030000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Williamson 2 FT),"[203083, 1629627]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,202035.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
521,PT09M04.00S,2023-12-03T02:52:19.4Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,97,91,2023-12-03T02:52:19Z,5050000,False,,,0,,Z. Williamson Free Throw 1 of 2 (18 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
522,PT09M04.00S,2023-12-03T02:52:43.1Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,97,92,2023-12-03T02:52:43Z,5060000,False,,,0,,Z. Williamson Free Throw 2 of 2 (19 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
524,PT08M43.00S,2023-12-03T02:53:08.2Z,4,REGULAR,foul,personal,['2freethrow'],1641722,,,1610612741,97,92,2023-12-03T02:53:16Z,5070000,False,,,0,,J. Hawkins shooting personal FOUL (2 PF) (Williams 2 FT),"[1641722, 1630172]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,2534.0,2.0,0.0,Williams,1630172.0,,,,,,,,,,,,,,,
526,PT08M43.00S,2023-12-03T02:53:39.4Z,4,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,97,92,2023-12-03T02:53:39Z,5090000,False,,,0,,MISS P. Williams Free Throw 1 of 2,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
527,PT08M43.00S,2023-12-03T02:53:39.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,97,92,2023-12-03T02:53:39Z,5100000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,526.0,,,,,,,,,,,,
528,PT08M43.00S,2023-12-03T02:53:40.3Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,97,92,2023-12-03T02:54:06Z,5110000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M43.00S,2023-12-03T02:53:40.3Z,4,REGULAR,substitution,out,[],1629627,,,1610612741,97,92,2023-12-03T02:54:06Z,5120000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M43.00S,2023-12-03T02:53:40.3Z,4,REGULAR,substitution,in,[],1628470,,,1610612741,97,92,2023-12-03T02:54:06Z,5130000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M43.00S,2023-12-03T02:53:40.3Z,4,REGULAR,substitution,in,[],1627742,,,1610612741,97,92,2023-12-03T02:54:06Z,5140000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M43.00S,2023-12-03T02:54:07.4Z,4,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,98,92,2023-12-03T02:54:07Z,5150000,False,,,0,,P. Williams Free Throw 2 of 2 (12 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
533,PT08M28.00S,2023-12-03T02:54:22.1Z,4,REGULAR,3pt,Jump Shot,[],202685,65.78515111695138,41.42156862745098,1610612740,98,95,2023-12-03T02:54:27Z,5160000,False,-43.0,269.0,1,right,J. Valanciunas 27' 3PT  (15 PTS) (B. Ingram 5 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,Made,15.0,,,,,27.25,B. Ingram,1627742.0,5.0,,,,,
535,PT08M00.00S,2023-12-03T02:54:51.9Z,4,REGULAR,2pt,Jump Shot,[],201942,24.78646517739816,27.696078431372552,1610612741,98,95,2023-12-03T02:55:05Z,5180000,False,112.0,180.0,1,left,MISS D. DeRozan 21' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,21.22,,,,,,,,
536,PT07M58.00S,2023-12-03T02:54:53.9Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,98,95,2023-12-03T02:55:05Z,5190000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right Center,,,,,,,,535.0,8.0,6.0,2.0,,,,,,,,,
537,PT07M54.00S,2023-12-03T02:54:58.9Z,4,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612740,98,95,2023-12-03T02:55:06Z,5200000,False,,,0,,P. Williams shooting personal FOUL (3 PF) (Jones 2 FT),"[1630172, 1630529]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,2534.0,3.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,
539,PT07M54.00S,2023-12-03T02:55:26.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630529,,,1610612740,98,96,2023-12-03T02:55:26Z,5220000,False,,,0,,H. Jones Free Throw 1 of 2 (11 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
540,PT07M54.00S,2023-12-03T02:55:26.8Z,4,REGULAR,substitution,out,[],203083,,,1610612740,98,96,2023-12-03T02:55:31Z,5230000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M54.00S,2023-12-03T02:55:26.8Z,4,REGULAR,substitution,out,[],201942,,,1610612740,98,96,2023-12-03T02:55:31Z,5240000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M54.00S,2023-12-03T02:55:26.8Z,4,REGULAR,substitution,in,[],202696,,,1610612740,98,96,2023-12-03T02:55:31Z,5250000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M54.00S,2023-12-03T02:55:26.8Z,4,REGULAR,substitution,in,[],1629632,,,1610612740,98,96,2023-12-03T02:55:31Z,5260000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M54.00S,2023-12-03T02:55:46.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630529,,,1610612740,98,97,2023-12-03T02:55:46Z,5270000,False,,,0,,H. Jones Free Throw 2 of 2 (12 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
545,PT07M39.00S,2023-12-03T02:56:04.2Z,4,REGULAR,turnover,bad pass,[],1629632,,,1610612741,98,97,2023-12-03T02:56:12Z,5280000,False,,,0,,C. White bad pass TURNOVER (3 TO),"[1629632, 1630529]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,3.0,Jones,1630529.0
546,PT07M39.00S,2023-12-03T02:56:04.2Z,4,REGULAR,steal,,[],1630529,,,1610612740,98,97,2023-12-03T02:56:05Z,5290000,False,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
547,PT07M35.00S,2023-12-03T02:56:11.3Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612740,98,97,2023-12-03T02:56:19Z,5300000,False,,,0,,C. White shooting personal FOUL (2 PF) (Jones 2 FT),"[1629632, 1630529]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,202035.0,2.0,1.0,Jones,1630529.0,,,,,,,,,,,,,,,
549,PT07M35.00S,2023-12-03T02:56:38.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630529,,,1610612740,98,98,2023-12-03T02:56:59Z,5320000,False,,,0,,H. Jones Free Throw 1 of 2 (13 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
550,PT07M35.00S,2023-12-03T02:56:38.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630529,,,1610612740,98,98,2023-12-03T02:56:59Z,5330000,False,,,0,,MISS H. Jones Free Throw 2 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
551,PT07M32.00S,2023-12-03T02:56:41.2Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612741,98,98,2023-12-03T02:56:59Z,5340000,False,,,0,,T. Craig REBOUND (Off:2 Def:2),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,550.0,4.0,2.0,2.0,,,,,,,,,
552,PT07M22.00S,2023-12-03T02:57:08.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,15.062417871222076,49.754901960784316,1610612741,98,98,2023-12-03T02:57:18Z,5350000,False,1.0,89.0,1,left,MISS N. Vucevic 8' driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,8.91,,,,,,,,
553,PT07M20.00S,2023-12-03T02:57:10.0Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,98,98,2023-12-03T02:57:12Z,5360000,False,,,0,,N. Marshall REBOUND (Off:2 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,552.0,3.0,1.0,2.0,,,,,,,,,
554,PT07M14.00S,2023-12-03T02:57:17.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.03745072273325,53.18627450980392,1610612740,98,98,2023-12-03T02:58:56Z,5370000,False,16.0,4.0,1,right,MISS H. Jones cutting Layup - blocked,"[1630529, 1628470]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.63,,,,Craig,1628470.0,,,
555,PT07M14.00S,2023-12-03T02:57:17.4Z,4,REGULAR,block,,[],1628470,,,1610612740,98,98,2023-12-03T02:59:17Z,5380000,False,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT07M12.00S,2023-12-03T02:57:19.4Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,98,98,2023-12-03T02:59:22Z,5390000,False,,,0,,H. Jones REBOUND (Off:4 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,554.0,5.0,1.0,4.0,,,,,,,,,
557,PT07M09.00S,2023-12-03T02:57:24.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641722,73.9323258869908,13.970588235294118,1610612740,98,98,2023-12-03T02:59:29Z,5400000,False,-180.0,193.0,1,right,MISS J. Hawkins 26' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.36,,,,,,,,
558,PT07M08.00S,2023-12-03T02:57:25.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,98,98,2023-12-03T02:57:45Z,5410000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,557.0,,,,,,,,,,,,
559,PT07M08.00S,2023-12-03T02:57:29.5Z,4,REGULAR,foul,personal,[],202685,,,1610612741,98,98,2023-12-03T02:57:35Z,5420000,False,,,0,,J. Valanciunas loose ball personal FOUL (3 PF),"[202685, 1629632]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,2534.0,3.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
561,PT07M08.00S,2023-12-03T02:57:49.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,98,98,2023-12-03T02:57:49Z,5440000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M08.00S,2023-12-03T03:00:34.9Z,4,REGULAR,substitution,out,[],202685,,,1610612741,98,98,2023-12-03T03:00:40Z,5450000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M08.00S,2023-12-03T03:00:34.9Z,4,REGULAR,substitution,in,[],203469,,,1610612741,98,98,2023-12-03T03:00:40Z,5460000,False,,,0,,SUB in: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M51.00S,2023-12-03T03:01:04.6Z,4,REGULAR,2pt,Jump Shot,[],202696,20.45006570302234,33.57843137254902,1610612741,98,98,2023-12-03T03:01:13Z,5470000,False,82.0,140.0,1,left,MISS N. Vucevic 16' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,16.2,,,,,,,,
565,PT06M49.00S,2023-12-03T03:01:06.6Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612741,98,98,2023-12-03T03:01:13Z,5480000,False,,,0,,T. Craig REBOUND (Off:3 Def:2),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Right Center,,,,,,,,564.0,5.0,2.0,3.0,,,,,,,,,
566,PT06M45.00S,2023-12-03T03:01:07.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,31.61957950065703,50.73529411764706,1610612741,101,98,2023-12-03T03:01:16Z,5490000,False,-4.0,245.0,1,left,C. White 24' 3PT pullup bank (22 PTS) (T. Craig 2 AST),"[1629632, 1628470]",1610612741.0,CHI,pullup bank,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,Made,22.0,,,,,24.47,T. Craig,1628470.0,2.0,,,,,
568,PT06M23.00S,2023-12-03T03:01:29.5Z,4,REGULAR,3pt,Jump Shot,[],1630230,70.77858081471747,78.67647058823529,1610612740,101,98,2023-12-03T03:01:38Z,5510000,False,143.0,222.0,1,right,MISS N. Marshall 26' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.45,,,,,,,,
569,PT06M20.00S,2023-12-03T03:01:32.5Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,101,98,2023-12-03T03:01:38Z,5520000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,,,,,568.0,7.0,4.0,3.0,,,,,,,,,
570,PT06M13.00S,2023-12-03T03:01:39.2Z,4,REGULAR,3pt,Jump Shot,[],1629632,25.04927726675427,82.84313725490196,1610612741,104,98,2023-12-03T03:01:45Z,5530000,False,-164.0,183.0,1,left,C. White 24' 3PT  (25 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Made,25.0,,,,,24.59,,,,,,,,
571,PT05M55.00S,2023-12-03T03:01:59.3Z,4,REGULAR,2pt,Jump Shot,[],1627742,77.66097240473061,42.81173406862745,1610612740,104,100,2023-12-03T03:02:05Z,5540000,False,-36.0,157.0,1,right,B. Ingram 16' pullup Jump Shot (17 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,,,Made,17.0,,,,,16.15,,,,,,,,
572,PT05M39.00S,2023-12-03T03:02:13.4Z,4,REGULAR,3pt,Jump Shot,[],202696,32.933639947437584,51.225490196078425,1610612741,104,100,2023-12-03T03:02:17Z,5550000,False,-6.0,257.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.72,,,,,,,,
573,PT05M37.00S,2023-12-03T03:02:15.4Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,104,100,2023-12-03T03:02:17Z,5560000,False,,,0,,B. Ingram REBOUND (Off:0 Def:6),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,,,572.0,6.0,6.0,0.0,,,,,,,,,
574,PT05M32.00S,2023-12-03T03:02:21.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627742,82.34231274638634,50.98039215686274,1610612740,104,102,2023-12-03T03:02:27Z,5570000,False,5.0,113.0,1,right,B. Ingram 11' pullup Jump Shot (19 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,19.0,,,,,11.36,,,,,,,,
575,PT05M17.00S,2023-12-03T03:02:34.8Z,4,REGULAR,3pt,Jump Shot,[],1629632,34.641918528252305,47.794117647058826,1610612741,104,102,2023-12-03T03:02:42Z,5580000,False,11.0,273.0,1,left,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.33,,,,,,,,
576,PT05M14.00S,2023-12-03T03:02:38.3Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,104,102,2023-12-03T03:02:38Z,5590000,False,,,0,,H. Jones REBOUND (Off:4 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,575.0,6.0,2.0,4.0,,,,,,,,,
577,PT05M12.00S,2023-12-03T03:02:42.4Z,4,REGULAR,turnover,bad pass,[],1630529,,,1610612740,104,102,2023-12-03T03:02:50Z,5600000,False,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 1630172]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Williams,1630172.0
578,PT05M12.00S,2023-12-03T03:02:42.4Z,4,REGULAR,steal,,[],1630172,,,1610612741,104,102,2023-12-03T03:11:14Z,5610000,False,,,0,,P. Williams STEAL (2 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
579,PT05M09.00S,2023-12-03T03:02:54.5Z,4,REGULAR,foul,personal,[],203469,,,1610612741,104,102,2023-12-03T03:03:01Z,5620000,False,,,0,,C. Zeller personal FOUL (2 PF),"[203469, 1628470]",1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,In The Paint (Non-RA),0-8 Center,1151.0,2.0,1.0,Craig,1628470.0,,,,,,,,,,,,,,,
581,PT05M09.00S,2023-12-03T03:03:00.7Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,104,102,2023-12-03T03:03:08Z,5640000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M09.00S,2023-12-03T03:03:00.7Z,4,REGULAR,substitution,out,[],203469,,,1610612741,104,102,2023-12-03T03:03:08Z,5650000,False,,,0,,SUB out: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M09.00S,2023-12-03T03:03:00.7Z,4,REGULAR,substitution,in,[],201942,,,1610612741,104,102,2023-12-03T03:03:08Z,5660000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M09.00S,2023-12-03T03:03:00.7Z,4,REGULAR,substitution,in,[],202685,,,1610612741,104,102,2023-12-03T03:03:08Z,5670000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M58.00S,2023-12-03T03:03:26.0Z,4,REGULAR,turnover,bad pass,[],201942,,,1610612741,104,102,2023-12-03T03:03:33Z,5680000,False,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 1627742]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Ingram,1627742.0
586,PT04M58.00S,2023-12-03T03:03:26.0Z,4,REGULAR,steal,,[],1627742,,,1610612740,104,102,2023-12-03T03:03:27Z,5690000,False,,,0,,B. Ingram STEAL (3 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
587,PT04M52.00S,2023-12-03T03:03:34.2Z,4,REGULAR,turnover,traveling,[],1627742,,,1610612740,104,102,2023-12-03T03:03:38Z,5700000,False,,,0,,B. Ingram traveling TURNOVER (2 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,1151.0,,,,,,,,,,,,,,,,,2.0,,
588,PT04M52.00S,2023-12-03T03:03:38.5Z,4,REGULAR,substitution,out,[],1641722,,,1610612741,104,102,2023-12-03T03:03:42Z,5710000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M52.00S,2023-12-03T03:03:38.5Z,4,REGULAR,substitution,in,[],1629627,,,1610612741,104,102,2023-12-03T03:03:42Z,5720000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M44.00S,2023-12-03T03:04:08.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,5.732588699080158,48.529411764705884,1610612741,106,102,2023-12-03T03:04:32Z,5730000,False,7.0,1.0,1,left,C. White running finger roll Layup (27 PTS),[1629632],1610612741.0,CHI,running finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,Made,27.0,,,,,0.75,,,,,,,,
591,PT04M44.00S,2023-12-03T03:04:12.9Z,4,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612741,106,102,2023-12-03T03:04:53Z,5740000,False,,,0,,N. Marshall shooting personal FOUL (2 PF) (White 1 FT),"[1630230, 1629632]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1151.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
593,PT04M44.00S,2023-12-03T03:04:54.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629632,,,1610612741,107,102,2023-12-03T03:04:54Z,5760000,False,,,0,,C. White Free Throw 1 of 1 (28 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,
