actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
425,PT00M08.80S,2024-03-15T01:41:39.8Z,3,REGULAR,foul,personal,[],1626181,,,1610612741,78,92,2024-03-15T01:46:03Z,4200000,False,,,0,,N. Powell personal FOUL (3 PF),"[1626181, 201942]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,1193.0,,,,,,,,,,,3.0,0.0,DeRozan,201942.0,,
427,PT00M02.20S,2024-03-15T01:42:21.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203083,5.601182654402102,49.50980392156863,1610612741,80,92,2024-03-15T01:42:43Z,4220000,False,2.0,0.0,1,left,A. Drummond driving Layup (9 PTS),[203083],1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.25,Made,9.0,,,,,,,,,,,,,,,,,
428,PT00M02.20S,2024-03-15T01:42:25.3Z,3,REGULAR,violation,defensive goaltending,[],1628464,,,1610612741,80,92,2024-03-15T01:42:43Z,4230000,False,,,0,,D. Theis defensive goaltending VIOLATION,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,1193.0,,,,,,,,,,,,,,,,
429,PT00M00.00S,2024-03-15T01:42:40.5Z,3,REGULAR,3pt,Jump Shot,[],202695,52.644546649145866,41.42156862745098,1610612746,80,92,2024-03-15T01:42:47Z,4240000,False,-43.0,393.0,1,right,MISS K. Leonard 39' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,39.49,Missed,,,,,,,,,,,,,,,,,,
430,PT00M00.00S,2024-03-15T01:42:42.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,80,92,2024-03-15T01:42:42Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,429.0,,,,,,,,,,,
431,PT00M00.00S,2024-03-15T01:42:43.4Z,3,REGULAR,period,end,[],0,,,1610612746,80,92,2024-03-15T01:42:43Z,4260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2024-03-15T01:44:35.7Z,4,REGULAR,substitution,out,['startperiod'],1628470,,,1610612746,80,92,2024-03-15T01:45:18Z,4270000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2024-03-15T01:44:35.7Z,4,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,80,92,2024-03-15T01:45:18Z,4280000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2024-03-15T01:44:35.7Z,4,REGULAR,substitution,in,['startperiod'],202696,,,1610612746,80,92,2024-03-15T01:45:18Z,4290000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2024-03-15T01:44:35.7Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,80,92,2024-03-15T01:45:18Z,4300000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2024-03-15T01:45:29.8Z,4,REGULAR,period,start,[],0,,,1610612741,80,92,2024-03-15T01:45:29Z,4310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT11M48.00S,2024-03-15T01:45:40.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,14.799605781865965,49.01960784313725,1610612741,80,92,2024-03-15T01:45:44Z,4320000,False,5.0,87.0,1,left,MISS D. DeRozan 8' floating Shot,[201942],1610612741.0,CHI,floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,8.67,Missed,,,,,,,,,,,,,,,,,,
438,PT11M47.00S,2024-03-15T01:45:42.6Z,4,REGULAR,rebound,offensive,[],1628975,,,1610612741,80,92,2024-03-15T01:45:42Z,4330000,False,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,437.0,2.0,1.0,1.0,,,,,,,,
439,PT11M36.00S,2024-03-15T01:45:52.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,7.046649145860711,45.83333333333333,1610612741,82,92,2024-03-15T01:49:37Z,4340000,False,21.0,14.0,1,left,A. Drummond Layup (11 PTS) (N. Vucevic 5 AST),"[203083, 202696]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.49,Made,11.0,,,N. Vucevic,202696.0,5.0,,,,,,,,,,,,
441,PT11M17.00S,2024-03-15T01:46:11.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.32917214191852,60.049019607843135,1610612746,82,92,2024-03-15T01:46:18Z,4360000,False,50.0,20.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
442,PT11M15.00S,2024-03-15T01:46:13.6Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612746,82,92,2024-03-15T01:46:13Z,4370000,False,,,0,,D. Theis REBOUND (Off:2 Def:0),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,441.0,2.0,0.0,2.0,,,,,,,,
443,PT11M13.00S,2024-03-15T01:46:15.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,95.6143232588699,95.83333333333334,1610612746,82,95,2024-03-15T01:46:20Z,4380000,False,229.0,-11.0,1,right,N. Powell 3PT  (11 PTS) (D. Theis 3 AST),"[1626181, 1628464]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,22.95,Made,11.0,,,D. Theis,1628464.0,3.0,,,,,,,,,,,,
445,PT10M47.00S,2024-03-15T01:46:41.8Z,4,REGULAR,3pt,Jump Shot,[],201942,31.225361366622867,64.2156862745098,1610612741,85,95,2024-03-15T01:46:46Z,4400000,False,-71.0,241.0,1,left,D. DeRozan 25' 3PT  (16 PTS) (J. Carter 2 AST),"[201942, 1628975]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,25.13,Made,16.0,,,J. Carter,1628975.0,2.0,,,,,,,,,,,,
447,PT10M20.00S,2024-03-15T01:47:08.8Z,4,REGULAR,3pt,Jump Shot,[],1629611,76.03482260183968,87.00980392156863,1610612746,85,98,2024-03-15T01:49:26Z,4420000,False,185.0,173.0,1,right,T. Mann 25' 3PT pullup (12 PTS),[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.31,Made,12.0,,,,,,,,,,,,,,,,,
448,PT10M08.00S,2024-03-15T01:47:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.863994743758213,47.05882352941176,1610612741,87,98,2024-03-15T01:47:26Z,4430000,False,15.0,3.0,1,left,D. DeRozan driving finger roll Layup (18 PTS),[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.49,Made,18.0,,,,,,,,,,,,,,,,,
449,PT09M50.00S,2024-03-15T01:47:38.6Z,4,REGULAR,3pt,Jump Shot,[],1629611,89.83245729303549,93.87254901960785,1610612746,87,98,2024-03-15T01:47:44Z,4440000,False,219.0,43.0,1,right,MISS T. Mann step back 3PT,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,22.36,Missed,,,,,,,,,,,,,,,,,,
450,PT09M47.00S,2024-03-15T01:47:41.6Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612741,87,98,2024-03-15T01:47:44Z,4450000,False,,,0,,J. Carter REBOUND (Off:1 Def:2),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,,,,,,,449.0,3.0,2.0,1.0,,,,,,,,
451,PT09M39.00S,2024-03-15T01:47:50.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,6.521024967148489,46.07843137254902,1610612741,87,98,2024-03-15T01:50:06Z,4460000,False,20.0,9.0,1,left,MISS A. Caruso driving Layup,[1627936],1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,,,,,,,,,,,,,
452,PT09M37.00S,2024-03-15T01:47:52.2Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,87,98,2024-03-15T01:47:56Z,4470000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,451.0,1.0,1.0,0.0,,,,,,,,
453,PT09M30.00S,2024-03-15T01:47:58.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,70.12155059132719,23.774509803921568,1610612746,87,98,2024-03-15T01:50:28Z,4480000,False,-131.0,228.0,1,right,MISS N. Powell 26' running 3PT,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
454,PT09M28.00S,2024-03-15T01:48:00.6Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,87,98,2024-03-15T01:48:00Z,4490000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,453.0,5.0,4.0,1.0,,,,,,,,
455,PT09M13.00S,2024-03-15T01:48:15.4Z,4,REGULAR,3pt,Jump Shot,[],201942,31.750985545335087,46.81372549019608,1610612741,90,98,2024-03-15T01:50:49Z,4500000,False,16.0,246.0,1,left,D. DeRozan 24' 3PT pullup (21 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,24.65,Made,21.0,,,,,,,,,,,,,,,,,
457,PT09M12.00S,2024-03-15T01:48:25.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,90,98,2024-03-15T01:48:25Z,4520000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT09M12.00S,2024-03-15T01:50:30.2Z,4,REGULAR,substitution,out,[],1628975,,,1610612746,90,98,2024-03-15T01:51:06Z,4530000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT09M12.00S,2024-03-15T01:50:30.2Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,90,98,2024-03-15T01:51:06Z,4540000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT09M12.00S,2024-03-15T01:50:30.2Z,4,REGULAR,substitution,in,[],1630245,,,1610612746,90,98,2024-03-15T01:51:06Z,4550000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT09M12.00S,2024-03-15T01:50:30.2Z,4,REGULAR,substitution,in,[],1630538,,,1610612746,90,98,2024-03-15T01:51:06Z,4560000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT08M57.00S,2024-03-15T01:51:30.0Z,4,REGULAR,3pt,Jump Shot,[],1629599,93.77463863337714,2.941176470588235,1610612746,90,101,2024-03-15T01:51:34Z,4570000,False,-235.0,6.0,1,right,A. Coffey 3PT  (9 PTS) (B. Hyland 9 AST),"[1629599, 1630538]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,23.54,Made,9.0,,,B. Hyland,1630538.0,9.0,,,,,,,,,,,,
464,PT08M30.00S,2024-03-15T01:51:56.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,6.521024967148489,50.0,1610612741,92,101,2024-03-15T01:52:02Z,4590000,False,0.0,9.0,1,left,N. Vucevic driving reverse Layup (16 PTS) (A. Drummond 1 AST),"[202696, 203083]",1610612741.0,CHI,driving reverse,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.88,Made,16.0,,,A. Drummond,203083.0,1.0,,,,,,,,,,,,
466,PT08M19.00S,2024-03-15T01:52:08.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,86.81011826544021,44.6078431372549,1610612746,92,103,2024-03-15T01:52:12Z,4610000,False,-27.0,71.0,1,right,N. Powell 7' driving floating Jump Shot (13 PTS) (B. Hyland 10 AST),"[1626181, 1630538]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.64,Made,13.0,,,B. Hyland,1630538.0,10.0,,,,,,,,,,,,
468,PT08M09.00S,2024-03-15T01:52:18.2Z,4,REGULAR,3pt,Jump Shot,[],202696,30.56833114323259,39.950980392156865,1610612741,92,103,2024-03-15T01:52:40Z,4630000,False,50.0,235.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,24.01,Missed,,,,,,,,,,,,,,,,,,
469,PT08M07.00S,2024-03-15T01:52:20.2Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,92,103,2024-03-15T04:04:23Z,4640000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,468.0,6.0,4.0,2.0,,,,,,,,
470,PT08M03.00S,2024-03-15T01:52:35.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630245,11.251642575558476,49.26470588235294,1610612741,92,103,2024-03-15T04:04:34Z,4650000,False,4.0,53.0,1,left,MISS A. Dosunmu floating Shot,[1630245],1610612741.0,CHI,floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
471,PT08M00.00S,2024-03-15T01:52:38.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,92,103,2024-03-15T04:04:34Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,470.0,,,,,,,,,,,
472,PT08M00.00S,2024-03-15T01:52:39.6Z,4,REGULAR,foul,personal,[],1628464,,,1610612741,92,103,2024-03-15T01:52:44Z,4670000,False,,,0,,D. Theis loose ball personal FOUL (2 PF),"[1628464, 203083]",1610612746.0,LAC,loose ball,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,201246.0,,,,,,,,,,,2.0,0.0,Drummond,203083.0,,
474,PT08M00.00S,2024-03-15T01:52:46.2Z,4,REGULAR,substitution,out,[],1628464,,,1610612741,92,103,2024-03-15T01:52:48Z,4690000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT08M00.00S,2024-03-15T01:52:46.2Z,4,REGULAR,substitution,in,[],1627826,,,1610612741,92,103,2024-03-15T01:52:48Z,4700000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT07M48.00S,2024-03-15T01:53:06.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203083,9.806176084099869,40.68627450980392,1610612741,94,103,2024-03-15T01:53:15Z,4710000,False,47.0,40.0,1,left,A. Drummond 6' turnaround Hook (13 PTS) (A. Caruso 5 AST),"[203083, 1627936]",1610612741.0,CHI,turnaround,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,6.12,Made,13.0,,,A. Caruso,1627936.0,5.0,,,,,,,,,,,,
478,PT07M32.00S,2024-03-15T01:53:22.9Z,4,REGULAR,2pt,Jump Shot,[],202331,94.1688567674113,68.87254901960785,1610612746,94,105,2024-03-15T01:53:28Z,4730000,False,94.0,2.0,1,right,P. George 9' step back Jump Shot (22 PTS) (B. Hyland 11 AST),"[202331, 1630538]",1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,8-16 Right,9.44,Made,22.0,,,B. Hyland,1630538.0,11.0,,,,,,,,,,,,
480,PT07M21.00S,2024-03-15T01:53:33.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,5.995400788436268,59.068627450980394,1610612741,94,105,2024-03-15T01:53:42Z,4750000,False,-45.0,4.0,1,left,MISS A. Caruso driving Layup,[1627936],1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,4.55,Missed,,,,,,,,,,,,,,,,,,
481,PT07M19.00S,2024-03-15T01:53:35.8Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,94,105,2024-03-15T01:53:49Z,4760000,False,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,480.0,7.0,4.0,3.0,,,,,,,,
482,PT07M19.00S,2024-03-15T01:53:36.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,96,105,2024-03-15T01:53:36Z,4770000,False,0.0,0.0,1,left,A. Drummond tip Layup (15 PTS),[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,15.0,,,,,,,,,,,,,,,,,
484,PT07M01.00S,2024-03-15T01:53:53.6Z,4,REGULAR,3pt,Jump Shot,[],202331,73.40670170827858,82.1078431372549,1610612746,96,108,2024-03-15T01:53:58Z,4780000,False,161.0,197.0,1,right,P. George 25' 3PT  (25 PTS) (A. Coffey 1 AST),"[202331, 1629599]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.45,Made,25.0,,,A. Coffey,1629599.0,1.0,,,,,,,,,,,,
486,PT06M49.00S,2024-03-15T01:54:06.1Z,4,REGULAR,3pt,Jump Shot,[],1627936,25.706307490144546,82.1078431372549,1610612741,99,108,2024-03-15T01:54:09Z,4800000,False,-161.0,189.0,1,left,A. Caruso 24' 3PT  (17 PTS) (A. Dosunmu 4 AST),"[1627936, 1630245]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,24.8,Made,17.0,,,A. Dosunmu,1630245.0,4.0,,,,,,,,,,,,
488,PT06M31.00S,2024-03-15T01:54:30.3Z,4,REGULAR,turnover,backcourt,[],202331,,,1610612746,99,108,2024-03-15T01:54:48Z,4820000,False,,,0,,P. George backcourt TURNOVER (1 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,1662.0,1.0,,,,,,,,,,,,,,,
489,PT06M31.00S,2024-03-15T01:54:41.5Z,4,REGULAR,substitution,out,[],1629599,,,1610612741,99,108,2024-03-15T01:54:45Z,4830000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT06M31.00S,2024-03-15T01:54:41.5Z,4,REGULAR,substitution,in,[],202695,,,1610612741,99,108,2024-03-15T01:54:45Z,4840000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT06M14.00S,2024-03-15T01:55:13.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630245,11.251642575558476,22.30392156862745,1610612741,99,108,2024-03-15T01:55:17Z,4850000,False,138.0,53.0,1,left,MISS A. Dosunmu 14' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,14.84,Missed,,,,,,,,,,,,,,,,,,
492,PT06M12.00S,2024-03-15T01:55:15.0Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,99,108,2024-03-15T01:55:15Z,4860000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,,491.0,2.0,2.0,0.0,,,,,,,,
493,PT05M59.00S,2024-03-15T01:55:28.1Z,4,REGULAR,3pt,Jump Shot,[],1630538,76.69185282522996,87.99019607843137,1610612746,99,111,2024-03-15T01:55:34Z,4870000,False,190.0,167.0,1,right,B. Hyland 25' 3PT step back (17 PTS),[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,25.27,Made,17.0,,,,,,,,,,,,,,,,,
494,PT05M45.00S,2024-03-15T01:55:42.1Z,4,REGULAR,turnover,bad pass,[],202696,,,1610612741,99,111,2024-03-15T01:55:51Z,4880000,False,,,0,,N. Vucevic bad pass TURNOVER (1 TO),"[202696, 1630538]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,1.0,,,,,,,,Hyland,1630538.0,,,,,,
495,PT05M45.00S,2024-03-15T01:55:42.1Z,4,REGULAR,steal,,[],1630538,,,1610612746,99,111,2024-03-15T01:55:44Z,4890000,False,,,0,,B. Hyland STEAL (4 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT05M30.00S,2024-03-15T01:55:57.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202695,90.48948751642575,96.32352941176471,1610612746,99,111,2024-03-15T01:56:05Z,4900000,False,232.0,37.0,1,right,MISS K. Leonard 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,23.45,Missed,,,,,,,,,,,,,,,,,,
497,PT05M27.00S,2024-03-15T01:56:00.2Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,99,111,2024-03-15T01:56:05Z,4910000,False,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,,,,,,496.0,6.0,4.0,2.0,,,,,,,,
498,PT05M27.00S,2024-03-15T01:56:03.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,99,113,2024-03-15T01:56:03Z,4920000,False,0.0,0.0,1,right,I. Zubac tip Layup (6 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
499,PT05M27.00S,2024-03-15T01:56:09.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,99,113,2024-03-15T01:56:09Z,4930000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT05M27.00S,2024-03-15T01:58:17.8Z,4,REGULAR,substitution,out,[],203083,,,1610612741,99,113,2024-03-15T01:58:44Z,4940000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT05M27.00S,2024-03-15T01:58:17.8Z,4,REGULAR,substitution,in,[],1628470,,,1610612741,99,113,2024-03-15T01:58:44Z,4950000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT05M15.00S,2024-03-15T01:59:19.5Z,4,REGULAR,2pt,Jump Shot,[],201942,22.28975032851511,48.529411764705884,1610612741,99,113,2024-03-15T01:59:23Z,4960000,False,7.0,157.0,1,left,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,15.72,Missed,,,,,,,,,,,,,,,,,,
503,PT05M14.00S,2024-03-15T01:59:20.5Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,99,113,2024-03-15T01:59:23Z,4970000,False,,,0,,B. Hyland REBOUND (Off:0 Def:4),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Center,,,,,,,,,502.0,4.0,4.0,0.0,,,,,,,,
504,PT04M58.00S,2024-03-15T01:59:36.6Z,4,REGULAR,turnover,lost ball,[],1627826,,,1610612746,99,113,2024-03-15T01:59:43Z,4980000,False,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 1627936]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,2.0,,,,,,,,Caruso,1627936.0,,,,,,
505,PT04M58.00S,2024-03-15T01:59:36.6Z,4,REGULAR,steal,,[],1627936,,,1610612741,99,113,2024-03-15T01:59:40Z,4990000,False,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT04M44.00S,2024-03-15T01:59:51.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,28.33442838370565,75.49019607843137,1610612741,99,113,2024-03-15T02:00:01Z,5000000,False,-127.0,214.0,1,left,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
507,PT04M44.00S,2024-03-15T01:59:58.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,99,113,2024-03-15T01:59:58Z,5010000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,506.0,,,,,,,,,,,
508,PT04M44.00S,2024-03-15T01:59:59.0Z,4,REGULAR,foul,personal,[],202331,,,1610612741,99,113,2024-03-15T02:00:05Z,5020000,False,,,0,,P. George loose ball personal FOUL (3 PF),"[202331, 1628470]",1610612746.0,LAC,loose ball,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,1193.0,,,,,,,,,,,3.0,0.0,Craig,1628470.0,,
