actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
505,PT09M27.00S,2024-03-02T05:11:31.6Z,4,REGULAR,substitution,out,[],202696,,,1610612749,76,88,2024-03-02T05:11:34Z,4970000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M27.00S,2024-03-02T05:11:31.6Z,4,REGULAR,substitution,in,[],203083,,,1610612749,76,88,2024-03-02T05:11:34Z,4980000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M27.00S,2024-03-02T05:11:31.6Z,4,REGULAR,substitution,out,[],1627936,,,1610612749,76,88,2024-03-02T05:11:50Z,4990000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M27.00S,2024-03-02T05:11:31.6Z,4,REGULAR,substitution,in,[],1630678,,,1610612749,76,88,2024-03-02T05:11:50Z,5000000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M27.00S,2024-03-02T05:11:55.2Z,4,REGULAR,freethrow,1 of 2,[],1631260,,,1610612749,76,89,2024-03-02T05:12:02Z,5010000,False,,,0,,A. Green flagrant Free Throw 1 of 2 (4 PTS),[1631260],1610612749.0,MIL,flagrant,,,Green,A. Green,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
510,PT09M27.00S,2024-03-02T05:11:55.2Z,4,REGULAR,freethrow,2 of 2,[],1631260,,,1610612749,76,90,2024-03-02T05:12:02Z,5020000,False,,,0,,A. Green flagrant Free Throw 2 of 2 (5 PTS),[1631260],1610612749.0,MIL,flagrant,,,Green,A. Green,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
511,PT09M17.00S,2024-03-02T05:12:23.9Z,4,REGULAR,3pt,Jump Shot,[],1626192,28.203022339027594,75.73529411764706,1610612749,76,90,2024-03-02T05:12:30Z,5030000,False,-129.0,213.0,1,left,MISS P. Connaughton 24' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
512,PT09M14.00S,2024-03-02T05:12:28.1Z,4,REGULAR,rebound,offensive,[],201976,,,1610612749,76,90,2024-03-02T05:12:28Z,5040000,False,,,0,,P. Beverley REBOUND (Off:1 Def:3),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,,511.0,4.0,3.0,1.0,,,,,,,,,
513,PT09M12.00S,2024-03-02T05:12:29.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201976,11.038107752956636,50.857843137254896,1610612749,76,92,2024-03-02T05:12:54Z,5050000,False,-4.0,51.0,1,left,P. Beverley floating Jump Shot (2 PTS),[201976],1610612749.0,MIL,floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,2.0,,,,,,,,,,,,,,,,,
514,PT09M00.00S,2024-03-02T05:12:41.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,87.46714848883047,45.09803921568628,1610612741,76,92,2024-03-02T05:13:01Z,5060000,False,-25.0,65.0,1,right,MISS C. White 6' floating Shot,[1629632],1610612741.0,CHI,floating,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
515,PT08M55.00S,2024-03-02T05:12:45.8Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,76,92,2024-03-02T05:12:45Z,5070000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,514.0,1.0,1.0,0.0,,,,,,,,,
516,PT08M43.00S,2024-03-02T05:13:00.6Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612749,76,92,2024-03-02T05:13:12Z,5080000,False,,,0,,A. Drummond shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[203083, 203507]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,,,,,,,,3.0,0.0,Antetokounmpo,203507.0,,
518,PT08M43.00S,2024-03-02T05:13:43.1Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,76,93,2024-03-02T05:14:12Z,5100000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (40 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,40.0,,,,,,,,,,,,,,,,,
519,PT08M43.00S,2024-03-02T05:13:43.9Z,4,REGULAR,substitution,out,[],1641931,,,1610612749,76,93,2024-03-02T05:13:52Z,5110000,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M43.00S,2024-03-02T05:13:43.9Z,4,REGULAR,substitution,out,[],1641763,,,1610612749,76,93,2024-03-02T05:13:52Z,5120000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M43.00S,2024-03-02T05:13:43.9Z,4,REGULAR,substitution,in,[],201942,,,1610612749,76,93,2024-03-02T05:13:52Z,5130000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M43.00S,2024-03-02T05:13:43.9Z,4,REGULAR,substitution,in,[],1630245,,,1610612749,76,93,2024-03-02T05:13:52Z,5140000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M43.00S,2024-03-02T05:13:43.1Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,76,93,2024-03-02T05:14:12Z,5150000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
524,PT08M40.00S,2024-03-02T05:13:46.1Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,76,93,2024-03-02T05:14:12Z,5160000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:5),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,523.0,5.0,5.0,0.0,,,,,,,,,
525,PT08M35.00S,2024-03-02T05:14:16.9Z,4,REGULAR,3pt,Jump Shot,[],1629632,67.7562417871222,29.166666666666668,1610612741,76,93,2024-03-02T05:14:53Z,5170000,False,-104.0,251.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.14,Missed,,,,,,,,,,,,,,,,,,
526,PT08M33.00S,2024-03-02T05:14:18.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,76,93,2024-03-02T05:14:26Z,5180000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,525.0,13.0,9.0,4.0,,,,,,,,,
527,PT08M17.00S,2024-03-02T05:14:34.1Z,4,REGULAR,3pt,Jump Shot,[],201976,5.075558475689881,95.34313725490196,1610612749,76,96,2024-03-02T05:14:38Z,5190000,False,-227.0,-5.0,1,left,P. Beverley 3PT  (5 PTS) (G. Antetokounmpo 5 AST),"[201976, 203507]",1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,22.68,Made,5.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,,,,
529,PT07M52.00S,2024-03-02T05:15:00.9Z,4,REGULAR,2pt,Jump Shot,[],1630245,89.09329829172142,22.571997549019606,1610612741,76,96,2024-03-02T05:15:11Z,5210000,False,-137.0,50.0,1,right,MISS A. Dosunmu 14' driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,14.59,Missed,,,,,,,,,,,,,,,,,,
530,PT07M48.00S,2024-03-02T05:15:04.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,76,96,2024-03-02T05:15:11Z,5220000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,,529.0,14.0,10.0,4.0,,,,,,,,,
531,PT07M24.00S,2024-03-02T05:15:26.3Z,4,REGULAR,3pt,Jump Shot,[],201976,7.178055190538765,3.9215686274509802,1610612749,76,99,2024-03-02T05:15:31Z,5230000,False,230.0,15.0,1,left,P. Beverley 3PT  (8 PTS) (P. Connaughton 1 AST),"[201976, 1626192]",1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,23.09,Made,8.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,,,,,
533,PT07M04.00S,2024-03-02T05:15:49.0Z,4,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,76,99,2024-03-02T05:16:13Z,5250000,False,,,0,,A. Dosunmu lost ball out-of-bounds TURNOVER (3 TO),[1630245],1610612741.0,CHI,lost ball,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,,,,,3.0,,,,,,,,
534,PT06M48.00S,2024-03-02T05:16:17.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201976,7.178055190538765,49.26470588235294,1610612749,76,101,2024-03-02T05:18:56Z,5260000,False,4.0,15.0,1,left,P. Beverley driving floating Jump Shot (10 PTS) (G. Antetokounmpo 6 AST),"[201976, 203507]",1610612749.0,MIL,driving floating,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,1.54,Made,10.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,,,,
535,PT06M48.00S,2024-03-02T05:16:28.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,76,101,2024-03-02T05:16:28Z,5270000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M48.00S,2024-03-02T05:19:22.2Z,4,REGULAR,substitution,out,[],201942,,,1610612741,76,101,2024-03-02T05:19:36Z,5280000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M48.00S,2024-03-02T05:19:22.2Z,4,REGULAR,substitution,in,[],1641763,,,1610612741,76,101,2024-03-02T05:19:36Z,5290000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M38.00S,2024-03-02T05:19:52.7Z,4,REGULAR,3pt,Jump Shot,[],1629632,67.23061760840999,28.921568627450984,1610612741,79,101,2024-03-02T05:20:37Z,5300000,False,-105.0,256.0,1,right,C. White 27' 3PT pullup (18 PTS) (A. Dosunmu 4 AST),"[1629632, 1630245]",1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.64,Made,18.0,A. Dosunmu,1630245.0,4.0,,,,,,,,,,,,,,
541,PT06M21.00S,2024-03-02T05:20:09.6Z,4,REGULAR,3pt,Jump Shot,[],203507,28.597240473061763,74.26470588235294,1610612749,79,101,2024-03-02T05:20:58Z,5320000,False,-121.0,216.0,1,left,MISS G. Antetokounmpo 24' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
542,PT06M19.00S,2024-03-02T05:20:11.6Z,4,REGULAR,rebound,defensive,[],1641763,,,1610612741,79,101,2024-03-02T05:20:15Z,5330000,False,,,0,,J. Phillips REBOUND (Off:0 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Left Center,,,,,,,,541.0,1.0,1.0,0.0,,,,,,,,,
543,PT06M09.00S,2024-03-02T05:20:21.9Z,4,REGULAR,3pt,Jump Shot,[],1630245,76.95466491458606,88.97058823529412,1610612741,82,101,2024-03-02T05:20:26Z,5340000,False,195.0,164.0,1,right,A. Dosunmu 25' 3PT  (10 PTS) (J. Phillips 1 AST),"[1630245, 1641763]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,25.48,Made,10.0,J. Phillips,1641763.0,1.0,,,,,,,,,,,,,,
545,PT05M57.00S,2024-03-02T05:20:37.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641763,,,1610612749,82,101,2024-03-02T05:20:44Z,5360000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Beverley 2 FT),"[1641763, 201976]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,,,,,,,,1.0,0.0,Beverley,201976.0,,
547,PT05M57.00S,2024-03-02T05:21:04.4Z,4,REGULAR,freethrow,1 of 2,[],201976,,,1610612749,82,102,2024-03-02T05:21:04Z,5380000,False,,,0,,P. Beverley Free Throw 1 of 2 (11 PTS),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
548,PT05M57.00S,2024-03-02T05:21:22.6Z,4,REGULAR,freethrow,2 of 2,[],201976,,,1610612749,82,103,2024-03-02T05:21:22Z,5390000,False,,,0,,P. Beverley Free Throw 2 of 2 (12 PTS),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
549,PT05M47.00S,2024-03-02T05:21:34.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.77463863337714,51.470588235294116,1610612741,84,103,2024-03-02T05:21:39Z,5400000,False,7.0,6.0,1,right,C. White driving finger roll Layup (20 PTS) (A. Dosunmu 5 AST),"[1629632, 1630245]",1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,0.95,Made,20.0,A. Dosunmu,1630245.0,5.0,,,,,,,,,,,,,,
551,PT05M33.00S,2024-03-02T05:21:47.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,12.828515111695138,37.5,1610612749,84,105,2024-03-02T05:21:52Z,5420000,False,62.0,68.0,1,left,P. Beverley 9' turnaround fadeaway Jump Shot (14 PTS),[201976],1610612749.0,MIL,turnaround fadeaway,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Right,9.24,Made,14.0,,,,,,,,,,,,,,,,,
552,PT05M26.00S,2024-03-02T05:21:55.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.64323258869908,47.30392156862745,1610612741,86,105,2024-03-02T05:22:29Z,5430000,False,-13.0,7.0,1,right,A. Dosunmu driving finger roll Layup (12 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.53,Made,12.0,,,,,,,,,,,,,,,,,
553,PT05M11.00S,2024-03-02T05:22:09.7Z,4,REGULAR,3pt,Jump Shot,[],201976,29.6484888304862,70.58823529411765,1610612749,86,105,2024-03-02T05:22:58Z,5440000,False,-103.0,226.0,1,left,MISS P. Beverley 24' pullup 3PT,[201976],1610612749.0,MIL,pullup,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
554,PT05M09.00S,2024-03-02T05:22:11.7Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,86,105,2024-03-02T05:22:14Z,5450000,False,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,553.0,9.0,6.0,3.0,,,,,,,,,
555,PT04M59.00S,2024-03-02T05:22:23.4Z,4,REGULAR,3pt,Jump Shot,[],1630678,93.64323258869908,2.696078431372549,1610612741,89,105,2024-03-02T05:22:31Z,5460000,False,-237.0,7.0,1,right,T. Taylor 3PT  (4 PTS) (C. White 1 AST),"[1630678, 1629632]",1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Left Corner 3,24+ Left,23.66,Made,4.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
557,PT04M58.00S,2024-03-02T05:22:27.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,89,105,2024-03-02T05:22:27Z,5480000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT04M58.00S,2024-03-02T05:24:26.2Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,89,105,2024-03-02T05:24:42Z,5490000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M58.00S,2024-03-02T05:24:26.2Z,4,REGULAR,substitution,out,[],201976,,,1610612749,89,105,2024-03-02T05:24:42Z,5500000,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M58.00S,2024-03-02T05:24:26.2Z,4,REGULAR,substitution,in,[],203081,,,1610612749,89,105,2024-03-02T05:24:42Z,5510000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M58.00S,2024-03-02T05:24:26.2Z,4,REGULAR,substitution,in,[],1627736,,,1610612749,89,105,2024-03-02T05:24:42Z,5520000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT04M46.00S,2024-03-02T05:26:03.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630678,,,1610612749,89,105,2024-03-02T05:26:10Z,5530000,False,,,0,,T. Taylor shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630678, 203507]",1610612741.0,CHI,shooting,,,Taylor,T. Taylor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
564,PT04M46.00S,2024-03-02T05:26:39.7Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,89,106,2024-03-02T05:26:39Z,5550000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (41 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,41.0,,,,,,,,,,,,,,,,,
565,PT04M46.00S,2024-03-02T05:27:03.9Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,89,107,2024-03-02T05:27:03Z,5560000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (42 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,42.0,,,,,,,,,,,,,,,,,
566,PT04M28.00S,2024-03-02T05:27:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641763,92.85479632063075,54.65686274509803,1610612741,89,107,2024-03-02T05:27:31Z,5570000,False,23.0,15.0,1,right,MISS J. Phillips driving reverse Layup,[1641763],1610612741.0,CHI,driving reverse,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
567,PT04M26.00S,2024-03-02T05:27:28.3Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,89,107,2024-03-02T05:27:31Z,5580000,False,,,0,,B. Portis REBOUND (Off:2 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,566.0,8.0,6.0,2.0,,,,,,,,,
568,PT04M20.00S,2024-03-02T05:27:34.2Z,4,REGULAR,3pt,Jump Shot,[],203081,31.61957950065703,38.23529411764706,1610612749,89,107,2024-03-02T05:27:40Z,5590000,False,59.0,245.0,1,left,MISS D. Lillard 25' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
569,PT04M17.00S,2024-03-02T05:27:37.9Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,89,107,2024-03-02T05:27:37Z,5600000,False,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,568.0,15.0,10.0,5.0,,,,,,,,,
570,PT04M15.00S,2024-03-02T05:27:39.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,5.732588699080158,49.50980392156863,1610612749,89,109,2024-03-02T05:28:10Z,5610000,False,2.0,1.0,1,left,G. Antetokounmpo DUNK (44 PTS) (M. Beasley 2 AST),"[203507, 1627736]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.29,Made,44.0,M. Beasley,1627736.0,2.0,,,,,,,,,,,,,,
572,PT04M06.00S,2024-03-02T05:27:48.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,94.03745072273325,49.50980392156863,1610612741,91,109,2024-03-02T05:27:52Z,5630000,False,-2.0,4.0,1,right,A. Drummond cutting DUNK (9 PTS) (C. White 2 AST),"[203083, 1629632]",1610612741.0,CHI,cutting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.43,Made,9.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
574,PT03M40.00S,2024-03-02T05:28:14.5Z,4,REGULAR,3pt,Jump Shot,[],1626171,5.650459921156373,96.1014093137255,1610612749,91,109,2024-03-02T05:28:22Z,5650000,False,-231.0,1.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
575,PT03M36.00S,2024-03-02T05:28:18.5Z,4,REGULAR,rebound,defensive,[],1630678,,,1610612741,91,109,2024-03-02T05:28:22Z,5660000,False,,,0,,T. Taylor REBOUND (Off:0 Def:2),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Left Corner 3,24+ Left,,,,,,,,574.0,2.0,2.0,0.0,,,,,,,,,
576,PT03M25.00S,2024-03-02T05:28:31.4Z,4,REGULAR,foul,personal,[],203081,,,1610612741,91,109,2024-03-02T05:28:39Z,5670000,False,,,0,,D. Lillard personal FOUL (2 PF),"[203081, 1630245]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,,,,,,,,2.0,0.0,Dosunmu,1630245.0,,
578,PT03M21.00S,2024-03-02T05:28:55.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.24901445466492,50.73529411764706,1610612741,93,109,2024-03-02T05:29:02Z,5690000,False,4.0,11.0,1,right,A. Dosunmu driving Layup (14 PTS) (J. Phillips 2 AST),"[1630245, 1641763]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.16,Made,14.0,J. Phillips,1641763.0,2.0,,,,,,,,,,,,,,
580,PT03M21.00S,2024-03-02T05:28:59.4Z,4,REGULAR,foul,personal,['1freethrow'],1626192,,,1610612741,93,109,2024-03-02T05:29:04Z,5710000,False,,,0,,P. Connaughton shooting personal FOUL (3 PF) (Dosunmu 1 FT),"[1626192, 1630245]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,,,,,,,,3.0,0.0,Dosunmu,1630245.0,,
582,PT03M21.00S,2024-03-02T05:29:13.4Z,4,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,94,109,2024-03-02T05:29:13Z,5730000,False,,,0,,A. Dosunmu Free Throw 1 of 1 (15 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
583,PT03M02.00S,2024-03-02T05:29:36.5Z,4,REGULAR,turnover,lost ball,[],203081,,,1610612749,94,109,2024-03-02T05:29:40Z,5740000,False,,,0,,D. Lillard lost ball TURNOVER (3 TO),"[203081, 203083]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,3.0,Drummond,203083.0,,,,,,
584,PT03M02.00S,2024-03-02T05:29:36.5Z,4,REGULAR,steal,,[],203083,,,1610612741,94,109,2024-03-02T05:29:38Z,5750000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
585,PT02M46.00S,2024-03-02T05:29:56.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630678,88.38699080157687,39.950980392156865,1610612741,94,109,2024-03-02T05:30:32Z,5760000,False,-50.0,57.0,1,right,MISS T. Taylor 7' driving bank Hook,[1630678],1610612741.0,CHI,driving bank,,,Taylor,T. Taylor,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,,
586,PT02M44.00S,2024-03-02T05:29:58.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,94,109,2024-03-02T05:30:07Z,5770000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,585.0,,,,,,,,,,,,
588,PT02M40.00S,2024-03-02T05:30:10.6Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629632,92.46057818659659,24.509803921568626,1610612741,96,109,2024-03-02T05:30:15Z,5790000,False,-127.0,18.0,1,right,C. White 12' floating Jump Shot (22 PTS) (A. Dosunmu 6 AST),"[1629632, 1630245]",1610612741.0,CHI,floating,,,White,C. White,,,,,Mid-Range,8-16 Left,12.88,Made,22.0,A. Dosunmu,1630245.0,6.0,,,,,,,,,,,,,,
