actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT04M25.00S,2023-10-28T00:24:25.3Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,10,16,2023-10-28T00:24:26Z,840000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
85,PT04M17.00S,2023-10-28T00:24:32.5Z,1,REGULAR,2pt,Hook,[],202696,93.11760840998686,67.40196078431373,1610612741,10,16,2023-10-28T00:24:44Z,850000,False,87.0,12.0,1,right,MISS N. Vucevic 8' Hook,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,8.79,Missed,,,,,,,,,,,,,,,,,,
86,PT04M17.00S,2023-10-28T00:24:35.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,10,16,2023-10-28T00:24:35Z,860000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Right,,,85.0,,,,,,,,,,,,,,,,,
88,PT04M10.00S,2023-10-28T00:24:57.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202696,66.70499342969777,30.392156862745097,1610612741,10,16,2023-10-28T00:25:06Z,880000,False,-98.0,260.0,1,right,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
89,PT04M06.00S,2023-10-28T00:25:01.1Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612741,10,16,2023-10-28T00:25:06Z,890000,False,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,88.0,1.0,0.0,1.0,,,,,,,,,,,,,,
90,PT04M02.00S,2023-10-28T00:25:04.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628470,94.1688567674113,5.147058823529411,1610612741,13,16,2023-10-28T00:25:08Z,900000,False,-224.0,2.0,1,right,T. Craig 3PT  (3 PTS),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,22.43,Made,,,,,3.0,,,,,,,,,,,,,
91,PT03M46.00S,2023-10-28T00:25:26.9Z,1,REGULAR,foul,offensive,[],1630173,,,1610612761,13,16,2023-10-28T00:25:33Z,910000,False,,,0,,P. Achiuwa off-the-ball offensive FOUL (1 PF),"[1630173, 1627936]",1610612761.0,TOR,off-the-ball,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627529.0,,,,,,1.0,0.0,Caruso,1627936.0
93,PT03M46.00S,2023-10-28T00:25:26.9Z,1,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,13,16,2023-10-28T00:25:26Z,930000,False,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,1627529.0,,,,,,,,,
94,PT03M46.00S,2023-10-28T00:25:33.4Z,1,REGULAR,substitution,out,[],1629632,,,1610612741,13,16,2023-10-28T00:25:36Z,940000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M46.00S,2023-10-28T00:25:33.4Z,1,REGULAR,substitution,in,[],1628975,,,1610612741,13,16,2023-10-28T00:25:36Z,950000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M26.00S,2023-10-28T00:26:03.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201942,79.05716162943496,7.8431372549019605,1610612741,16,16,2023-10-28T00:26:10Z,960000,False,-211.0,144.0,1,right,D. DeRozan 25' 3PT  (5 PTS) (J. Carter 1 AST),"[201942, 1628975]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,25.55,Made,,,,,5.0,,,,,J. Carter,1628975.0,1.0,,,,,,
98,PT03M26.00S,2023-10-28T00:26:10.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,16,16,2023-10-28T00:26:10Z,980000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M26.00S,2023-10-28T00:28:50.3Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,16,16,2023-10-28T00:29:00Z,990000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M26.00S,2023-10-28T00:28:50.3Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,16,16,2023-10-28T00:29:00Z,1000000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M02.00S,2023-10-28T00:29:26.1Z,1,REGULAR,3pt,Jump Shot,[],1630201,27.283180026281208,78.67647058823529,1610612761,16,16,2023-10-28T00:29:31Z,1010000,False,-143.0,204.0,1,left,MISS M. Flynn 24' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
102,PT03M00.00S,2023-10-28T00:29:28.1Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,16,16,2023-10-28T00:29:31Z,1020000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,101.0,2.0,2.0,0.0,,,,,,,,,,,,,,
103,PT03M00.00S,2023-10-28T00:29:33.1Z,1,REGULAR,foul,personal,[],1630567,,,1610612741,16,16,2023-10-28T00:29:39Z,1030000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1627936]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627529.0,,,,,,1.0,0.0,Caruso,1627936.0
105,PT02M46.00S,2023-10-28T00:29:56.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,88.38699080157687,49.01960784313725,1610612741,16,16,2023-10-28T00:30:02Z,1050000,False,-5.0,57.0,1,right,MISS N. Vucevic Hook,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
106,PT02M44.00S,2023-10-28T00:29:58.0Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,16,16,2023-10-28T00:30:02Z,1060000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT02M38.00S,2023-10-28T00:30:09.6Z,1,REGULAR,foul,offensive,[],1630173,,,1610612761,16,16,2023-10-28T00:30:17Z,1070000,False,,,0,,P. Achiuwa off-the-ball offensive FOUL (2 PF),"[1630173, 1627936]",1610612761.0,TOR,off-the-ball,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627529.0,,,,,,2.0,0.0,Caruso,1627936.0
109,PT02M38.00S,2023-10-28T00:30:09.6Z,1,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,16,16,2023-10-28T00:30:09Z,1090000,False,,,0,,P. Achiuwa offensive foul TURNOVER (2 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,,,1627529.0,,,,,,,,,
110,PT02M38.00S,2023-10-28T00:30:17.5Z,1,REGULAR,substitution,out,[],202696,,,1610612741,16,16,2023-10-28T00:30:23Z,1100000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M38.00S,2023-10-28T00:30:17.5Z,1,REGULAR,substitution,out,[],201942,,,1610612741,16,16,2023-10-28T00:30:23Z,1110000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M38.00S,2023-10-28T00:30:17.5Z,1,REGULAR,substitution,in,[],203897,,,1610612741,16,16,2023-10-28T00:30:23Z,1120000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M38.00S,2023-10-28T00:30:17.5Z,1,REGULAR,substitution,in,[],203083,,,1610612741,16,16,2023-10-28T00:30:23Z,1130000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M22.00S,2023-10-28T00:30:41.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203897,69.99014454664915,74.50980392156863,1610612741,16,16,2023-10-28T00:30:48Z,1140000,False,123.0,230.0,1,right,MISS Z. LaVine 26' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
115,PT02M19.00S,2023-10-28T00:30:44.3Z,1,REGULAR,rebound,offensive,[],1627936,,,1610612741,16,16,2023-10-28T00:30:44Z,1150000,False,,,0,,A. Caruso REBOUND (Off:1 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,114.0,3.0,2.0,1.0,,,,,,,,,,,,,,
116,PT02M17.00S,2023-10-28T00:30:46.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627936,73.40670170827858,79.90196078431373,1610612741,16,16,2023-10-28T00:30:51Z,1160000,False,150.0,197.0,1,right,MISS A. Caruso 24' pullup 3PT,[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
117,PT02M17.00S,2023-10-28T00:30:46.7Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612761,16,16,2023-10-28T00:30:51Z,1170000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
118,PT01M59.00S,2023-10-28T00:31:05.0Z,1,REGULAR,3pt,Jump Shot,[],1630173,5.338370565045992,94.85294117647058,1610612761,16,16,2023-10-28T00:31:08Z,1180000,False,-224.0,-2.0,1,left,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
119,PT01M56.00S,2023-10-28T00:31:08.0Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,16,16,2023-10-28T00:31:08Z,1190000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT01M49.00S,2023-10-28T00:31:15.2Z,1,REGULAR,2pt,Jump Shot,[],203897,95.0886990801577,87.74509803921569,1610612741,18,16,2023-10-28T00:31:20Z,1200000,False,189.0,-6.0,1,right,Z. LaVine 18' step back Jump Shot (2 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,18.88,Made,,,,,2.0,,,,,,,,,,,,,
121,PT01M22.00S,2023-10-28T00:31:43.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,18,16,2023-10-28T00:31:49Z,1210000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627962.0,,,,,,,,,
122,PT01M09.00S,2023-10-28T00:32:08.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,94.1688567674113,52.94117647058824,1610612741,18,16,2023-10-28T00:32:13Z,1220000,False,15.0,2.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
123,PT01M06.00S,2023-10-28T00:32:11.7Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,18,16,2023-10-28T00:32:11Z,1230000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,122.0,1.0,0.0,1.0,,,,,,,,,,,,,,
124,PT01M06.00S,2023-10-28T00:32:11.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,94.40999984741211,50.0,1610612741,20,16,2023-10-28T00:32:11Z,1240000,False,0.0,0.0,1,right,A. Drummond putback DUNK (2 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
125,PT01M01.00S,2023-10-28T00:32:19.0Z,1,REGULAR,foul,personal,[],1627936,,,1610612761,20,16,2023-10-28T00:32:25Z,1250000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1629018]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627962.0,,,,,,1.0,0.0,Trent Jr.,1629018.0
127,PT01M01.00S,2023-10-28T00:32:25.5Z,1,REGULAR,substitution,out,[],1630201,,,1610612761,20,16,2023-10-28T00:32:29Z,1270000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M01.00S,2023-10-28T00:32:25.5Z,1,REGULAR,substitution,in,[],1628384,,,1610612761,20,16,2023-10-28T00:32:29Z,1280000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT00M58.20S,2023-10-28T00:32:45.3Z,1,REGULAR,turnover,lost ball,[],1629018,,,1610612761,20,16,2023-10-28T00:33:13Z,1290000,False,,,0,,G. Trent Jr. lost ball TURNOVER (1 TO),"[1629018, 1628470]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Craig,1628470.0,,,,,,,,,,
130,PT00M58.20S,2023-10-28T00:32:45.3Z,1,REGULAR,steal,,[],1628470,,,1610612741,20,16,2023-10-28T00:32:47Z,1300000,False,,,0,,T. Craig STEAL (1 STL),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
132,PT00M51.90S,2023-10-28T00:33:09.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203083,92.46057818659659,49.50980392156863,1610612741,20,16,2023-10-28T00:33:17Z,1320000,False,-2.0,18.0,1,right,MISS A. Drummond DUNK,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
133,PT00M49.50S,2023-10-28T00:33:11.7Z,1,REGULAR,rebound,offensive,[],1627936,,,1610612741,20,16,2023-10-28T00:33:11Z,1330000,False,,,0,,A. Caruso REBOUND (Off:2 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,132.0,4.0,2.0,2.0,,,,,,,,,,,,,,
134,PT00M44.20S,2023-10-28T00:33:17.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627936,87.07293035479631,49.50980392156863,1610612741,22,16,2023-10-28T00:34:58Z,1340000,False,-2.0,69.0,1,right,A. Caruso 6' turnaround fadeaway Jump Shot (2 PTS),[1627936],1610612741.0,CHI,turnaround fadeaway,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,,,,,2.0,,,,,,,,,,,,,
135,PT00M36.50S,2023-10-28T00:33:31.7Z,1,REGULAR,foul,offensive,[],1630567,,,1610612761,22,16,2023-10-28T00:33:41Z,1350000,False,,,0,,S. Barnes charge offensive FOUL (2 PF),"[1630567, 1627936]",1610612761.0,TOR,charge,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,,,,,,2.0,0.0,Caruso,1627936.0
137,PT00M36.50S,2023-10-28T00:33:31.7Z,1,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,22,16,2023-10-28T00:33:31Z,1370000,False,,,0,,S. Barnes offensive foul TURNOVER (2 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,201638.0,,,,,,,,,
138,PT00M29.80S,2023-10-28T00:33:57.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203897,70.12155059132719,69.11764705882352,1610612741,22,16,2023-10-28T00:34:02Z,1380000,False,96.0,228.0,1,right,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,24.76,Missed,,,,,,,,,,,,,,,,,,
139,PT00M27.50S,2023-10-28T00:33:59.8Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,22,16,2023-10-28T00:33:59Z,1390000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,,,
140,PT00M12.10S,2023-10-28T00:34:15.2Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,22,16,2023-10-28T00:34:19Z,1400000,False,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 1627936]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,3.0,Caruso,1627936.0,,,,,,,,,,
141,PT00M12.10S,2023-10-28T00:34:15.2Z,1,REGULAR,steal,,[],1627936,,,1610612741,22,16,2023-10-28T00:34:17Z,1410000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
142,PT00M09.10S,2023-10-28T00:34:19.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627936,93.77463863337714,50.98039215686274,1610612741,24,16,2023-10-28T00:34:25Z,1420000,False,5.0,6.0,1,right,A. Caruso running Layup (4 PTS),[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,4.0,,,,,,,,,,,,,
143,PT00M00.10S,2023-10-28T00:34:33.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,5.601182654402102,50.0,1610612761,24,18,2023-10-28T00:36:03Z,1430000,False,0.0,0.0,1,left,O. Anunoby DUNK (4 PTS) (G. Trent Jr. 1 AST),"[1628384, 1629018]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.02,Made,,,,,4.0,,,,,G. Trent Jr.,1629018.0,1.0,,,,,,
145,PT00M00.00S,2023-10-28T00:34:44.4Z,1,REGULAR,period,end,[],0,,,1610612741,24,18,2023-10-28T00:34:44Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-10-28T00:36:49.0Z,2,REGULAR,substitution,out,['startperiod'],1630567,,,1610612741,24,18,2023-10-28T00:37:07Z,1460000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-10-28T00:36:49.0Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612741,24,18,2023-10-28T00:37:07Z,1470000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-10-28T00:36:49.0Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612741,24,18,2023-10-28T00:37:07Z,1480000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-10-28T00:36:49.0Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612741,24,18,2023-10-28T00:37:07Z,1490000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-10-28T00:36:49.0Z,2,REGULAR,substitution,in,['startperiod'],1641711,,,1610612741,24,18,2023-10-28T00:37:07Z,1500000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-10-28T00:36:49.0Z,2,REGULAR,substitution,in,['startperiod'],203471,,,1610612741,24,18,2023-10-28T00:37:07Z,1510000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-10-28T00:37:14.1Z,2,REGULAR,period,start,[],0,,,1610612761,24,18,2023-10-28T00:37:14Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M41.00S,2023-10-28T00:37:32.5Z,2,REGULAR,3pt,Jump Shot,[],1629667,23.73521681997372,87.00980392156863,1610612761,24,18,2023-10-28T00:37:38Z,1530000,False,-185.0,171.0,1,left,MISS J. McDaniels 25' 3PT,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
155,PT11M38.00S,2023-10-28T00:37:35.5Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612741,24,18,2023-10-28T00:37:38Z,1540000,False,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,154.0,2.0,1.0,1.0,,,,,,,,,,,,,,
156,PT11M18.00S,2023-10-28T00:37:54.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.24901445466492,47.549019607843135,1610612741,24,18,2023-10-28T00:37:58Z,1550000,False,-12.0,11.0,1,right,MISS A. Drummond driving Layup,[203083],1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
157,PT11M16.00S,2023-10-28T00:37:56.3Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612761,24,18,2023-10-28T00:37:58Z,1560000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,,,
158,PT11M11.00S,2023-10-28T00:38:02.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,27.94021024967148,18.627450980392158,1610612761,24,21,2023-10-28T00:38:09Z,1570000,False,157.0,210.0,1,left,O. Anunoby 26' 3PT  (7 PTS) (D. Schroder 3 AST),"[1628384, 203471]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,26.22,Made,,,,,7.0,,,,,D. Schroder,203471.0,3.0,,,,,,
160,PT10M50.00S,2023-10-28T00:38:23.5Z,2,REGULAR,3pt,Jump Shot,[],203897,70.51576872536137,25.98039215686275,1610612741,24,21,2023-10-28T00:38:28Z,1590000,False,-120.0,225.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
161,PT10M48.00S,2023-10-28T00:38:25.5Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,24,21,2023-10-28T00:38:28Z,1600000,False,,,0,,A. Drummond REBOUND (Off:2 Def:0),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,160.0,2.0,0.0,2.0,,,,,,,,,,,,,,
162,PT10M48.00S,2023-10-28T00:38:27.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612741,26,21,2023-10-28T00:38:27Z,1610000,False,0.0,0.0,1,right,A. Drummond putback DUNK (4 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
163,PT10M23.00S,2023-10-28T00:39:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,10.5946123521682,45.588235294117645,1610612761,26,23,2023-10-28T00:39:10Z,1620000,False,22.0,47.0,1,left,J. Poeltl floating Jump Shot (8 PTS),[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,5.2,Made,,,,,8.0,,,,,,,,,,,,,
165,PT10M05.00S,2023-10-28T00:39:21.2Z,2,REGULAR,3pt,Jump Shot,[],1628470,74.85216819973719,15.931372549019606,1610612741,26,23,2023-10-28T00:39:26Z,1640000,False,-170.0,184.0,1,right,MISS T. Craig 25' 3PT,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
166,PT10M02.00S,2023-10-28T00:39:24.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,26,23,2023-10-28T00:39:26Z,1650000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,,
