actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
254,PT05M32.00S,2024-03-17T00:57:22.4Z,2,REGULAR,substitution,in,[],202696,,,1610612764,55,32,2024-03-17T00:57:36Z,2520000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M32.00S,2024-03-17T00:57:22.4Z,2,REGULAR,substitution,in,[],1630215,,,1610612764,55,32,2024-03-17T00:57:36Z,2530000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M17.00S,2024-03-17T00:57:57.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630215,92.59198423127464,54.90196078431373,1610612764,55,34,2024-03-17T00:58:01Z,2540000,False,25.0,17.0,1,right,J. Butler driving finger roll Layup (2 PTS),[1630215],1610612764.0,WAS,driving finger roll,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,2.0,,,,,,,,,,,,,
257,PT04M53.00S,2024-03-17T00:58:22.1Z,2,REGULAR,turnover,lost ball,[],202696,,,1610612741,55,34,2024-03-17T00:59:20Z,2550000,False,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 1641731]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Coulibaly,1641731.0,,
258,PT04M53.00S,2024-03-17T00:58:22.1Z,2,REGULAR,steal,,[],1641731,,,1610612764,55,34,2024-03-17T00:59:38Z,2560000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
259,PT04M48.00S,2024-03-17T00:58:26.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,93.38042049934296,50.0,1610612764,55,36,2024-03-17T00:58:30Z,2570000,False,0.0,10.0,1,right,K. Kuzma running DUNK (2 PTS) (B. Coulibaly 1 AST),"[1628398, 1641731]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,2.0,,B. Coulibaly,1641731.0,1.0,,,,,,,,,
261,PT04M36.00S,2024-03-17T00:58:42.3Z,2,REGULAR,foul,personal,[],1626158,,,1610612741,55,36,2024-03-17T00:58:50Z,2590000,False,,,0,,R. Holmes personal FOUL (3 PF),"[1626158, 202696]",1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,,,,3.0,0.0,Vucevic,202696.0,,,,,
263,PT04M36.00S,2024-03-17T00:58:50.0Z,2,REGULAR,substitution,out,[],1626158,,,1610612741,55,36,2024-03-17T00:58:57Z,2610000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M36.00S,2024-03-17T00:58:50.0Z,2,REGULAR,substitution,in,[],1630264,,,1610612741,55,36,2024-03-17T00:58:57Z,2620000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M29.00S,2024-03-17T00:59:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641931,5.601182654402102,47.794117647058826,1610612741,57,36,2024-03-17T00:59:16Z,2630000,False,11.0,0.0,1,left,O. Bitim cutting Layup (2 PTS) (D. DeRozan 4 AST),"[1641931, 201942]",1610612741.0,CHI,cutting,,,Bitim,O. Bitim,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,2.0,,D. DeRozan,201942.0,4.0,,,,,,,,,
267,PT04M10.00S,2024-03-17T00:59:28.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,89.96386333771353,48.03921568627451,1610612764,57,36,2024-03-17T00:59:33Z,2650000,False,-10.0,42.0,1,right,MISS K. Kuzma driving DUNK - blocked,"[1628398, 201942]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,DeRozan,201942.0
268,PT04M10.00S,2024-03-17T00:59:28.9Z,2,REGULAR,block,,[],201942,,,1610612764,57,36,2024-03-17T00:59:31Z,2660000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT04M07.00S,2024-03-17T00:59:31.9Z,2,REGULAR,rebound,offensive,[],1630264,,,1610612764,57,36,2024-03-17T00:59:33Z,2670000,False,,,0,,A. Gill REBOUND (Off:1 Def:0),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,267.0,1.0,0.0,1.0,,,,,,,,,,,,,,
270,PT04M05.00S,2024-03-17T00:59:38.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628398,83.919185282523,81.37254901960785,1610612764,57,36,2024-03-17T01:01:17Z,2680000,False,157.0,99.0,1,right,MISS K. Kuzma 18' fadeaway bank Shot,[1628398],1610612764.0,WAS,fadeaway bank,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right,18.54,Missed,,,,,,,,,,,,,,,,,,
271,PT04M01.00S,2024-03-17T00:59:42.2Z,2,REGULAR,rebound,defensive,[],1641931,,,1610612741,57,36,2024-03-17T01:01:17Z,2690000,False,,,0,,O. Bitim REBOUND (Off:0 Def:4),[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Mid-Range,16-24 Right,,,270.0,4.0,4.0,0.0,,,,,,,,,,,,,,
272,PT03M55.00S,2024-03-17T00:59:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,7.835085413929041,46.32352941176471,1610612741,57,36,2024-03-17T00:59:50Z,2700000,False,18.0,21.0,1,left,MISS A. Dosunmu running Layup - blocked,"[1630245, 1630557]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,Kispert,1630557.0
273,PT03M55.00S,2024-03-17T00:59:44.6Z,2,REGULAR,block,,[],1630557,,,1610612741,57,36,2024-03-17T00:59:47Z,2710000,False,,,0,,C. Kispert BLOCK (2 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
274,PT03M51.00S,2024-03-17T00:59:48.6Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,57,36,2024-03-17T00:59:50Z,2720000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,272.0,2.0,1.0,1.0,,,,,,,,,,,,,,
275,PT03M50.00S,2024-03-17T00:59:49.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,5.732588699080158,49.50980392156863,1610612741,59,36,2024-03-17T00:59:54Z,2730000,False,2.0,1.0,1,left,D. DeRozan driving Layup (3 PTS) (A. Dosunmu 4 AST),"[201942, 1630245]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,3.0,,A. Dosunmu,1630245.0,4.0,,,,,,,,,
277,PT03M34.00S,2024-03-17T01:00:06.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,89.70105124835742,56.61764705882353,1610612764,59,38,2024-03-17T01:00:12Z,2750000,False,33.0,44.0,1,right,K. Kuzma turnaround Hook (4 PTS),[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.53,Made,,,,,4.0,,,,,,,,,,,,,
279,PT03M06.00S,2024-03-17T01:00:34.0Z,2,REGULAR,2pt,Jump Shot,[],202696,8.09789750328515,69.85294117647058,1610612741,59,38,2024-03-17T01:00:37Z,2770000,False,-99.0,24.0,1,left,MISS N. Vucevic 10' turnaround Shot,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,10.21,Missed,,,,,,,,,,,,,,,,,,
280,PT03M02.00S,2024-03-17T01:00:38.0Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612741,59,38,2024-03-17T01:00:37Z,2780000,False,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,,,279.0,1.0,0.0,1.0,,,,,,,,,,,,,,
281,PT03M02.00S,2024-03-17T01:00:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,5.590000152587891,50.0,1610612741,61,38,2024-03-17T01:00:36Z,2790000,False,0.0,0.0,1,left,T. Craig putback Layup (2 PTS),[1628470],1610612741.0,CHI,putback,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
282,PT02M50.00S,2024-03-17T01:00:49.4Z,2,REGULAR,3pt,Jump Shot,[],1630264,68.80749014454665,31.61764705882353,1610612764,61,38,2024-03-17T01:00:56Z,2800000,False,-92.0,241.0,1,right,MISS A. Gill 25' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
283,PT02M46.00S,2024-03-17T01:00:53.4Z,2,REGULAR,rebound,defensive,[],1641931,,,1610612741,61,38,2024-03-17T01:00:56Z,2810000,False,,,0,,O. Bitim REBOUND (Off:0 Def:5),[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Above the Break 3,24+ Left Center,,,282.0,5.0,5.0,0.0,,,,,,,,,,,,,,
284,PT02M37.00S,2024-03-17T01:01:01.7Z,2,REGULAR,3pt,Jump Shot,[],201942,10.988830486202366,5.392156862745098,1610612741,61,38,2024-03-17T01:01:10Z,2820000,False,223.0,51.0,1,left,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,22.87,Missed,,,,,,,,,,,,,,,,,,
285,PT02M35.00S,2024-03-17T01:01:03.7Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,61,38,2024-03-17T01:01:15Z,2830000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,284.0,1.0,1.0,0.0,,,,,,,,,,,,,,
286,PT02M31.00S,2024-03-17T01:01:19.6Z,2,REGULAR,foul,personal,['2freethrow'],201942,,,1610612764,61,38,2024-03-17T01:03:32Z,2840000,False,,,0,,D. DeRozan flagrant-type-1 personal FOUL (2 PF) (Coulibaly 2 FT),"[201942, 1641731]",1610612741.0,CHI,flagrant-type-1,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,2002.0,,,,2.0,0.0,Coulibaly,1641731.0,,,,,
289,PT02M31.00S,2024-03-17T01:04:01.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641731,,,1610612764,61,38,2024-03-17T01:04:37Z,2870000,False,,,0,,MISS B. Coulibaly flagrant Free Throw 1 of 2,[1641731],1610612764.0,WAS,flagrant,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
290,PT02M31.00S,2024-03-17T01:04:01.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,61,38,2024-03-17T01:04:35Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,
291,PT02M31.00S,2024-03-17T01:04:01.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641731,,,1610612764,61,38,2024-03-17T01:04:37Z,2890000,False,,,0,,MISS B. Coulibaly flagrant Free Throw 2 of 2,[1641731],1610612764.0,WAS,flagrant,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
296,PT02M31.00S,2024-03-17T01:04:01.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,61,38,2024-03-17T01:04:37Z,2895000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,
292,PT02M31.00S,2024-03-17T01:04:19.7Z,2,REGULAR,substitution,out,[],1628470,,,1610612764,61,38,2024-03-17T01:04:32Z,2900000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M31.00S,2024-03-17T01:04:19.7Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,61,38,2024-03-17T01:04:32Z,2910000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M31.00S,2024-03-17T01:04:19.7Z,2,REGULAR,substitution,in,[],1627936,,,1610612764,61,38,2024-03-17T01:04:32Z,2920000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M31.00S,2024-03-17T01:04:19.7Z,2,REGULAR,substitution,in,[],1630551,,,1610612764,61,38,2024-03-17T01:04:32Z,2930000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M27.00S,2024-03-17T01:04:43.9Z,2,REGULAR,foul,personal,['2freethrow'],1641931,,,1610612764,61,38,2024-03-17T01:04:54Z,2940000,False,,,0,,O. Bitim shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1641931, 1628398]",1610612741.0,CHI,shooting,,,Bitim,O. Bitim,,,,,Restricted Area,0-8 Center,,,,,,,,2002.0,,,,2.0,0.0,Kuzma,1628398.0,,,,,
299,PT02M27.00S,2024-03-17T01:05:05.7Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,61,39,2024-03-17T01:05:05Z,2960000,False,,,0,,K. Kuzma Free Throw 1 of 2 (5 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
300,PT02M27.00S,2024-03-17T01:05:05.7Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,61,39,2024-03-17T01:05:30Z,2970000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT02M27.00S,2024-03-17T01:05:05.7Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,61,39,2024-03-17T01:05:30Z,2980000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,300.0,3.0,2.0,1.0,,,,,,,,,,,,,,
302,PT02M18.00S,2024-03-17T01:05:33.7Z,2,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,61,39,2024-03-17T01:05:38Z,2990000,False,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,,,1627962.0,,,,,,,,1.0,,,,
303,PT02M02.00S,2024-03-17T01:05:55.9Z,2,REGULAR,2pt,Hook,['fromturnover'],202696,6.652431011826544,28.921568627450984,1610612741,63,39,2024-03-17T01:05:59Z,3000000,False,105.0,10.0,1,left,N. Vucevic 10' turnaround Hook (18 PTS) (A. Caruso 3 AST),"[202696, 1627936]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,10.59,Made,,,,,18.0,,A. Caruso,1627936.0,3.0,,,,,,,,,
305,PT01M46.00S,2024-03-17T01:06:11.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,94.30026281208936,54.90196078431373,1610612764,63,41,2024-03-17T01:06:21Z,3020000,False,25.0,1.0,1,right,K. Kuzma driving bank Jump Shot (7 PTS),[1628398],1610612764.0,WAS,driving bank,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,7.0,,,,,,,,,,,,,
306,PT01M36.00S,2024-03-17T01:06:22.1Z,2,REGULAR,3pt,Jump Shot,[],202696,30.436925098554536,63.970588235294116,1610612741,63,41,2024-03-17T01:06:26Z,3030000,False,-70.0,234.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,24.38,Missed,,,,,,,,,,,,,,,,,,
307,PT01M33.00S,2024-03-17T01:06:25.1Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,63,41,2024-03-17T01:06:26Z,3040000,False,,,0,,B. Coulibaly REBOUND (Off:2 Def:5),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,306.0,7.0,5.0,2.0,,,,,,,,,,,,,,
308,PT01M27.00S,2024-03-17T01:06:34.5Z,2,REGULAR,foul,offensive,[],1628398,,,1610612764,63,41,2024-03-17T01:06:40Z,3050000,False,,,0,,K. Kuzma charge offensive FOUL (2 PF),"[1628398, 1627936]",1610612764.0,WAS,charge,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2002.0,,,,2.0,0.0,Caruso,1627936.0,,,,,
310,PT01M27.00S,2024-03-17T01:06:34.5Z,2,REGULAR,turnover,offensive foul,[],1628398,,,1610612764,63,41,2024-03-17T01:06:34Z,3070000,False,,,0,,K. Kuzma offensive foul TURNOVER (2 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2002.0,,,,,,,,2.0,,,,
311,PT01M06.00S,2024-03-17T01:07:11.0Z,2,REGULAR,turnover,bad pass,[],202696,,,1610612741,63,41,2024-03-17T01:07:14Z,3080000,False,,,0,,N. Vucevic bad pass TURNOVER (2 TO),"[202696, 1630551]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,2.0,Champagnie,1630551.0,,
312,PT01M06.00S,2024-03-17T01:07:11.0Z,2,REGULAR,steal,,[],1630551,,,1610612764,63,41,2024-03-17T01:07:12Z,3090000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
313,PT01M01.00S,2024-03-17T01:07:15.9Z,2,REGULAR,turnover,bad pass,[],1630551,,,1610612764,63,41,2024-03-17T01:07:20Z,3100000,False,,,0,,J. Champagnie bad pass TURNOVER (2 TO),"[1630551, 202696]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Vucevic,202696.0,,
314,PT01M01.00S,2024-03-17T01:07:15.9Z,2,REGULAR,steal,,[],202696,,,1610612741,63,41,2024-03-17T01:07:23Z,3110000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
315,PT00M53.20S,2024-03-17T01:07:24.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,31.750985545335087,31.372549019607842,1610612741,63,41,2024-03-17T01:07:28Z,3120000,False,93.0,246.0,1,left,MISS A. Dosunmu 26' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
316,PT00M50.10S,2024-03-17T01:07:27.8Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,63,41,2024-03-17T01:07:28Z,3130000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,315.0,6.0,5.0,1.0,,,,,,,,,,,,,,
317,PT00M50.10S,2024-03-17T01:07:27.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202696,5.590000152587891,50.0,1610612741,63,41,2024-03-17T01:07:35Z,3140000,False,0.0,0.0,1,left,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
318,PT00M50.10S,2024-03-17T01:07:27.8Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,63,41,2024-03-17T01:07:35Z,3150000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,317.0,7.0,5.0,2.0,,,,,,,,,,,,,,
319,PT00M48.60S,2024-03-17T01:07:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,5.590000152587891,50.0,1610612741,63,41,2024-03-17T01:07:29Z,3160000,False,0.0,0.0,1,left,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
320,PT00M48.00S,2024-03-17T01:07:29.9Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,63,41,2024-03-17T01:07:29Z,3170000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,319.0,2.0,2.0,0.0,,,,,,,,,,,,,,
321,PT00M43.30S,2024-03-17T01:07:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,93.11760840998686,46.07843137254902,1610612764,63,41,2024-03-17T01:07:40Z,3180000,False,-20.0,12.0,1,right,MISS B. Coulibaly Layup - blocked,"[1641731, 1641931]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,Bitim,1641931.0
328,PT00M43.30S,2024-03-17T01:07:34.6Z,2,REGULAR,block,,[],1641931,,,1610612764,63,41,2024-03-17T01:26:33Z,3185000,False,,,0,,O. Bitim BLOCK (1 BLK),[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT00M43.10S,2024-03-17T01:07:34.8Z,2,REGULAR,rebound,offensive,[],1630264,,,1610612764,63,41,2024-03-17T01:07:40Z,3190000,False,,,0,,A. Gill REBOUND (Off:2 Def:0),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,321.0,2.0,0.0,2.0,,,,,,,,,,,,,,
323,PT00M43.10S,2024-03-17T01:07:37.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630264,94.40999984741211,50.0,1610612764,63,43,2024-03-17T01:07:37Z,3200000,False,0.0,0.0,1,right,A. Gill putback Layup (2 PTS),[1630264],1610612764.0,WAS,putback,,,Gill,A. Gill,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
324,PT00M30.60S,2024-03-17T01:07:51.4Z,2,REGULAR,2pt,Jump Shot,[],201942,4.944152431011826,77.69607843137256,1610612741,65,43,2024-03-17T01:07:54Z,3210000,False,-138.0,-6.0,1,left,D. DeRozan 13' turnaround Jump Shot (5 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.86,Made,,,,,5.0,,,,,,,,,,,,,
326,PT00M08.90S,2024-03-17T01:08:37.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612764,65,43,2024-03-17T01:09:08Z,3230000,False,,,0,,D. DeRozan shooting personal FOUL (3 PF) (Coulibaly 2 FT),"[201942, 1641731]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,,,,3.0,0.0,Coulibaly,1641731.0,,,,,
329,PT00M08.90S,2024-03-17T01:09:09.1Z,2,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,65,44,2024-03-17T01:09:09Z,3250000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (7 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
330,PT00M08.90S,2024-03-17T01:09:30.2Z,2,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,65,45,2024-03-17T01:09:30Z,3260000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (8 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
331,PT00M04.10S,2024-03-17T01:09:39.3Z,2,REGULAR,foul,personal,['2freethrow'],1630215,,,1610612741,65,45,2024-03-17T01:09:53Z,3270000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (Dosunmu 2 FT),"[1630215, 1630245]",1610612764.0,WAS,shooting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,,,,1.0,0.0,Dosunmu,1630245.0,,,,,
333,PT00M04.10S,2024-03-17T01:10:07.5Z,2,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,66,45,2024-03-17T01:10:07Z,3290000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (17 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
334,PT00M04.10S,2024-03-17T01:10:08.4Z,2,REGULAR,substitution,out,[],201942,,,1610612741,66,45,2024-03-17T01:10:16Z,3300000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M04.10S,2024-03-17T01:10:08.4Z,2,REGULAR,substitution,out,[],1630215,,,1610612741,66,45,2024-03-17T01:10:16Z,3310000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
