actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT07M02.00S,2023-11-13T00:47:28.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,5.590000152587891,50.0,1610612765,35,38,2023-11-13T00:47:28Z,2430000,False,0.0,0.0,1,left,M. Bagley III tip Layup (6 PTS),[1628963],1610612765.0,DET,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,Bagley III,M. Bagley III,,,,,6.0,,,,,,,,,,,,,
256,PT06M56.00S,2023-11-13T00:47:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628975,91.80354796320631,52.20588235294118,1610612741,35,38,2023-11-13T00:47:39Z,2440000,False,11.0,25.0,1,right,MISS J. Carter driving Layup - blocked,"[1628975, 1641709]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,2.69,Missed,Carter,J. Carter,,,,,,,,,Thompson,1641709.0,,,,,,,,
257,PT06M56.00S,2023-11-13T00:47:34.2Z,2,REGULAR,block,,[],1641709,,,1610612741,35,38,2023-11-13T01:39:01Z,2450000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641709],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
258,PT06M56.00S,2023-11-13T00:47:34.2Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,35,38,2023-11-13T00:47:39Z,2460000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:3),[1628963],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Bagley III,M. Bagley III,256.0,5.0,3.0,2.0,,,,,,,,,,,,,,
259,PT06M47.00S,2023-11-13T00:47:50.6Z,2,REGULAR,foul,personal,[],1629632,,,1610612765,35,38,2023-11-13T00:47:57Z,2470000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1630165]",1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,White,C. White,,,,,,,,,,,,,,203177.0,1.0,0.0,Hayes,1630165.0
261,PT06M47.00S,2023-11-13T00:48:06.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,35,38,2023-11-13T00:48:06Z,2490000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M47.00S,2023-11-13T00:50:19.1Z,2,REGULAR,substitution,out,[],1628975,,,1610612765,35,38,2023-11-13T00:50:30Z,2500000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,
263,PT06M47.00S,2023-11-13T00:50:19.1Z,2,REGULAR,substitution,in,[],1630245,,,1610612765,35,38,2023-11-13T00:50:30Z,2510000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
264,PT06M35.00S,2023-11-13T00:51:01.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,6.258212877792378,63.725490196078425,1610612765,35,38,2023-11-13T00:51:05Z,2520000,False,-69.0,6.0,1,left,MISS M. Bagley III 6' driving Hook,[1628963],1610612765.0,DET,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.89,Missed,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
265,PT06M33.00S,2023-11-13T00:51:03.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,35,38,2023-11-13T00:51:05Z,2530000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Vucevic,N. Vucevic,264.0,6.0,5.0,1.0,,,,,,,,,,,,,,
266,PT06M14.00S,2023-11-13T00:51:22.6Z,2,REGULAR,3pt,Jump Shot,[],1628470,93.64323258869908,97.79411764705883,1610612741,35,38,2023-11-13T00:51:29Z,2540000,False,239.0,7.0,1,right,MISS T. Craig 3PT,[1628470],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,23.91,Missed,Craig,T. Craig,,,,,,,,,,,,,,,,,,
267,PT06M12.00S,2023-11-13T00:51:24.6Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,35,38,2023-11-13T00:51:29Z,2550000,False,,,0,,A. Thompson REBOUND (Off:4 Def:7),[1641709],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,Thompson,A. Thompson,266.0,11.0,7.0,4.0,,,,,,,,,,,,,,
268,PT06M01.00S,2023-11-13T00:51:35.1Z,2,REGULAR,turnover,lost ball,[],1641709,,,1610612765,35,38,2023-11-13T00:51:40Z,2560000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641709, 1629632]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Thompson,A. Thompson,,,,,,,,,,,2.0,White,1629632.0,,,,,
269,PT06M01.00S,2023-11-13T00:51:35.1Z,2,REGULAR,steal,,[],1629632,,,1610612741,35,38,2023-11-13T02:35:31Z,2570000,False,,,0,,C. White STEAL (2 STL),[1629632],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,White,C. White,,,,,,,,,,,,,,,,,,
270,PT05M58.00S,2023-11-13T00:51:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1630245,93.51182654402102,53.18627450980392,1610612741,37,38,2023-11-13T00:51:52Z,2580000,False,16.0,8.0,1,right,A. Dosunmu running finger roll Layup (6 PTS),[1630245],1610612741.0,CHI,running finger roll,,,,,,Restricted Area,0-8 Center,1.8,Made,Dosunmu,A. Dosunmu,,,,,6.0,,,,,,,,,,,,,
271,PT05M58.00S,2023-11-13T00:51:43.7Z,2,REGULAR,violation,defensive goaltending,[],1628963,,,1610612741,37,38,2023-11-13T00:51:52Z,2590000,False,,,0,,M. Bagley III defensive goaltending VIOLATION,[1628963],1610612765.0,DET,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,2534.0,,,,
272,PT05M46.00S,2023-11-13T00:52:05.6Z,2,REGULAR,foul,offensive,[],1628963,,,1610612765,37,38,2023-11-13T00:52:32Z,2600000,False,,,0,,M. Bagley III off-the-ball offensive FOUL (1 PF),"[1628963, 1629632]",1610612765.0,DET,off-the-ball,,,,,,Mid-Range,8-16 Right,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,203177.0,1.0,0.0,White,1629632.0
274,PT05M46.00S,2023-11-13T00:52:05.6Z,2,REGULAR,turnover,offensive foul,[],1628963,,,1610612765,37,38,2023-11-13T00:52:05Z,2620000,False,,,0,,M. Bagley III offensive foul TURNOVER (2 TO),[1628963],1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,Bagley III,M. Bagley III,,,,,,,,,,,2.0,,,203177.0,,,,
275,PT05M36.00S,2023-11-13T00:52:23.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202696,66.5735873850197,44.36274509803921,1610612741,40,38,2023-11-13T00:52:29Z,2630000,False,-28.0,262.0,1,right,N. Vucevic 26' 3PT  (5 PTS) (C. White 2 AST),"[202696, 1629632]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,26.32,Made,Vucevic,N. Vucevic,,,,,5.0,C. White,1629632.0,2.0,,,,,,,,,,
277,PT05M13.00S,2023-11-13T00:52:46.9Z,2,REGULAR,2pt,Jump Shot,[],1641709,21.632720105124836,83.08823529411765,1610612765,40,38,2023-11-13T00:52:57Z,2650000,False,-165.0,151.0,1,left,MISS A. Thompson 22' Jump Shot,[1641709],1610612765.0,DET,,,,,,,Mid-Range,16-24 Left Center,22.38,Missed,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
278,PT05M10.00S,2023-11-13T00:52:49.9Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,40,38,2023-11-13T00:52:57Z,2660000,False,,,0,,I. Stewart REBOUND (Off:4 Def:1),[1630191],1610612765.0,DET,,,,,,,Mid-Range,16-24 Left Center,,,Stewart,I. Stewart,277.0,5.0,1.0,4.0,,,,,,,,,,,,,,
279,PT05M10.00S,2023-11-13T00:52:51.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,5.590000152587891,50.0,1610612765,40,38,2023-11-13T00:53:11Z,2670000,False,0.0,0.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,
280,PT05M08.00S,2023-11-13T00:52:53.7Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,40,38,2023-11-13T00:53:11Z,2680000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Vucevic,N. Vucevic,279.0,7.0,6.0,1.0,,,,,,,,,,,,,,
281,PT05M04.00S,2023-11-13T00:52:55.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629632,93.9060446780552,48.77450980392157,1610612741,42,38,2023-11-13T00:53:06Z,2690000,False,-6.0,5.0,1,right,C. White driving Layup (8 PTS),[1629632],1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,0.78,Made,White,C. White,,,,,8.0,,,,,,,,,,,,,
282,PT04M49.00S,2023-11-13T00:53:09.7Z,2,REGULAR,3pt,Jump Shot,[],1630165,24.129434954007884,12.745098039215685,1610612765,42,38,2023-11-13T00:53:16Z,2700000,False,186.0,174.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,25.51,Missed,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
283,PT04M48.00S,2023-11-13T00:53:10.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,42,38,2023-11-13T00:53:16Z,2710000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,,,282.0,,,,,,,,,,,,,,,,,
285,PT04M48.00S,2023-11-13T00:53:16.1Z,2,REGULAR,substitution,out,[],1630165,,,1610612741,42,38,2023-11-13T00:53:24Z,2730000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
286,PT04M48.00S,2023-11-13T00:53:16.1Z,2,REGULAR,substitution,out,[],1628963,,,1610612741,42,38,2023-11-13T00:53:24Z,2740000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
287,PT04M48.00S,2023-11-13T00:53:16.1Z,2,REGULAR,substitution,in,[],1628995,,,1610612741,42,38,2023-11-13T00:53:24Z,2750000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,,,,,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
288,PT04M48.00S,2023-11-13T00:53:16.1Z,2,REGULAR,substitution,in,[],202692,,,1610612741,42,38,2023-11-13T00:53:24Z,2760000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
289,PT04M34.00S,2023-11-13T00:54:08.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,87.3850197109067,44.57337622549019,1610612741,44,38,2023-11-13T00:54:15Z,2770000,False,-27.0,66.0,1,right,N. Vucevic 7' driving floating Jump Shot (7 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.14,Made,Vucevic,N. Vucevic,,,,,7.0,C. White,1629632.0,3.0,,,,,,,,,,
291,PT04M18.00S,2023-11-13T00:54:26.1Z,2,REGULAR,3pt,Jump Shot,[],1630595,7.178055190538765,4.411764705882353,1610612765,44,38,2023-11-13T00:54:29Z,2790000,False,228.0,15.0,1,left,MISS C. Cunningham 3PT,[1630595],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,22.84,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
292,PT04M16.00S,2023-11-13T00:54:28.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,44,38,2023-11-13T00:54:29Z,2800000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Vucevic,N. Vucevic,291.0,8.0,7.0,1.0,,,,,,,,,,,,,,
293,PT04M03.00S,2023-11-13T00:54:40.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,93.24901445466492,62.99019607843137,1610612741,44,38,2023-11-13T00:54:54Z,2810000,False,65.0,11.0,1,right,MISS C. White 6' turnaround fadeaway bank Shot,[1629632],1610612741.0,CHI,turnaround fadeaway bank,,,,,,In The Paint (Non-RA),0-8 Center,6.59,Missed,White,C. White,,,,,,,,,,,,,,,,,,
294,PT04M01.00S,2023-11-13T00:54:42.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,44,38,2023-11-13T00:54:54Z,2820000,False,,,0,,I. Stewart REBOUND (Off:4 Def:2),[1630191],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Stewart,I. Stewart,293.0,6.0,2.0,4.0,,,,,,,,,,,,,,
295,PT03M46.00S,2023-11-13T00:54:57.4Z,2,REGULAR,3pt,Jump Shot,[],202692,5.995400788436268,3.1862745098039214,1610612765,44,38,2023-11-13T00:55:05Z,2830000,False,234.0,4.0,1,left,MISS A. Burks 3PT,[202692],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,23.41,Missed,Burks,A. Burks,,,,,,,,,,,,,,,,,,
296,PT03M41.00S,2023-11-13T00:55:02.4Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612741,44,38,2023-11-13T00:55:05Z,2840000,False,,,0,,T. Craig REBOUND (Off:1 Def:4),[1628470],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Craig,T. Craig,295.0,5.0,4.0,1.0,,,,,,,,,,,,,,
297,PT03M38.00S,2023-11-13T00:55:06.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203897,93.77463863337714,49.26470588235294,1610612741,46,38,2023-11-13T00:55:11Z,2850000,False,-4.0,6.0,1,right,Z. LaVine alley-oop DUNK (4 PTS) (A. Dosunmu 1 AST),"[203897, 1630245]",1610612741.0,CHI,alley-oop,,,,,,Restricted Area,0-8 Center,0.7,Made,LaVine,Z. LaVine,,,,,4.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,
299,PT03M38.00S,2023-11-13T00:55:11.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,46,38,2023-11-13T00:55:11Z,2870000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M38.00S,2023-11-13T00:57:10.8Z,2,REGULAR,substitution,out,[],1630245,,,1610612765,46,38,2023-11-13T00:57:33Z,2880000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
301,PT03M38.00S,2023-11-13T00:57:10.8Z,2,REGULAR,substitution,in,[],201942,,,1610612765,46,38,2023-11-13T00:57:33Z,2890000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
302,PT03M17.00S,2023-11-13T00:58:21.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628995,5.206964520367937,49.50980392156863,1610612765,46,40,2023-11-13T00:58:26Z,2900000,False,2.0,-4.0,1,left,K. Knox II driving finger roll Layup (5 PTS) (A. Burks 3 AST),"[1628995, 202692]",1610612765.0,DET,driving finger roll,,,,,,Restricted Area,0-8 Center,0.44,Made,Knox II,K. Knox II,,,,,5.0,A. Burks,202692.0,3.0,,,,,,,,,,
304,PT02M51.00S,2023-11-13T00:58:47.4Z,2,REGULAR,3pt,Jump Shot,[],1629632,73.80091984231275,83.08823529411765,1610612741,46,40,2023-11-13T00:58:52Z,2920000,False,165.0,194.0,1,right,MISS C. White 25' step back 3PT,[1629632],1610612741.0,CHI,step back,,,,,,Above the Break 3,24+ Right Center,25.48,Missed,White,C. White,,,,,,,,,,,,,,,,,,
305,PT02M49.00S,2023-11-13T00:58:50.0Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612741,46,40,2023-11-13T00:58:50Z,2930000,False,,,0,,T. Craig REBOUND (Off:2 Def:4),[1628470],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Craig,T. Craig,304.0,6.0,4.0,2.0,,,,,,,,,,,,,,
306,PT02M48.00S,2023-11-13T00:58:53.6Z,2,REGULAR,foul,personal,[],1641709,,,1610612741,46,40,2023-11-13T00:59:00Z,2940000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 203897]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Thompson,A. Thompson,,,,,,,,,,,,,,203177.0,1.0,0.0,LaVine,203897.0
308,PT02M40.00S,2023-11-13T00:59:20.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201942,76.82325886990802,67.8921568627451,1610612741,48,40,2023-11-13T00:59:25Z,2960000,False,89.0,165.0,1,right,D. DeRozan 18' step back Jump Shot (12 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,step back,,,,,,Mid-Range,16-24 Right Center,18.81,Made,DeRozan,D. DeRozan,,,,,12.0,N. Vucevic,202696.0,2.0,,,,,,,,,,
310,PT02M24.00S,2023-11-13T00:59:39.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612765,48,40,2023-11-13T00:59:47Z,2980000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Burks 2 FT),"[202696, 202692]",1610612741.0,CHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,203177.0,1.0,0.0,Burks,202692.0
312,PT02M24.00S,2023-11-13T01:00:10.1Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,48,41,2023-11-13T01:00:10Z,3000000,False,,,0,,A. Burks Free Throw 1 of 2 (11 PTS),[202692],1610612765.0,DET,,,,,,,,,,Made,Burks,A. Burks,,,,,11.0,,,,,,,,,,,,,
313,PT02M24.00S,2023-11-13T01:00:17.9Z,2,REGULAR,substitution,out,[],1641709,,,1610612765,48,41,2023-11-13T01:00:21Z,3010000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
314,PT02M24.00S,2023-11-13T01:00:17.9Z,2,REGULAR,substitution,in,[],1631204,,,1610612765,48,41,2023-11-13T01:00:21Z,3020000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
315,PT02M24.00S,2023-11-13T01:00:40.2Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,48,42,2023-11-13T01:00:40Z,3030000,False,,,0,,A. Burks Free Throw 2 of 2 (12 PTS),[202692],1610612765.0,DET,,,,,,,,,,Made,Burks,A. Burks,,,,,12.0,,,,,,,,,,,,,
316,PT02M13.00S,2023-11-13T01:00:53.4Z,2,REGULAR,3pt,Jump Shot,[],202696,66.5735873850197,39.950980392156865,1610612741,48,42,2023-11-13T01:00:59Z,3040000,False,-50.0,262.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,26.65,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
317,PT02M10.00S,2023-11-13T01:00:56.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,48,42,2023-11-13T01:00:59Z,3050000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,Burks,A. Burks,316.0,1.0,1.0,0.0,,,,,,,,,,,,,,
318,PT01M49.00S,2023-11-13T01:01:17.3Z,2,REGULAR,3pt,Jump Shot,[],202692,33.590670170827856,59.80392156862745,1610612765,48,42,2023-11-13T01:01:23Z,3060000,False,-49.0,263.0,1,left,MISS A. Burks 26' 3PT,[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,26.78,Missed,Burks,A. Burks,,,,,,,,,,,,,,,,,,
319,PT01M45.00S,2023-11-13T01:01:21.3Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,48,42,2023-11-13T01:01:23Z,3070000,False,,,0,,I. Stewart REBOUND (Off:5 Def:2),[1630191],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,Stewart,I. Stewart,318.0,7.0,2.0,5.0,,,,,,,,,,,,,,
320,PT01M44.00S,2023-11-13T01:01:23.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628995,28.33442838370565,21.323529411764707,1610612765,48,45,2023-11-13T01:01:27Z,3080000,False,143.0,214.0,1,left,K. Knox II 25' 3PT  (8 PTS) (M. Sasser 3 AST),"[1628995, 1631204]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,25.74,Made,Knox II,K. Knox II,,,,,8.0,M. Sasser,1631204.0,3.0,,,,,,,,,,
322,PT01M29.00S,2023-11-13T01:01:40.8Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612741,48,45,2023-11-13T01:01:47Z,3100000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (LaVine 2 FT),"[1630191, 203897]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Stewart,I. Stewart,,,,,,,,,,,,,,203177.0,1.0,0.0,LaVine,203897.0
324,PT01M29.00S,2023-11-13T01:02:07.0Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,49,45,2023-11-13T01:02:07Z,3120000,False,,,0,,Z. LaVine Free Throw 1 of 2 (5 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,5.0,,,,,,,,,,,,,
325,PT01M29.00S,2023-11-13T01:02:22.4Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,50,45,2023-11-13T01:02:22Z,3130000,False,,,0,,Z. LaVine Free Throw 2 of 2 (6 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,6.0,,,,,,,,,,,,,
326,PT01M14.00S,2023-11-13T01:02:38.4Z,2,REGULAR,3pt,Jump Shot,[],1630191,30.56833114323259,65.19607843137256,1610612765,50,48,2023-11-13T01:02:47Z,3140000,False,-76.0,235.0,1,left,I. Stewart 24' 3PT  (9 PTS) (A. Burks 4 AST),"[1630191, 202692]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,24.68,Made,Stewart,I. Stewart,,,,,9.0,A. Burks,202692.0,4.0,,,,,,,,,,
328,PT00M58.00S,2023-11-13T01:02:54.4Z,2,REGULAR,3pt,Jump Shot,[],203897,70.12155059132719,21.07843137254902,1610612741,50,48,2023-11-13T01:03:01Z,3160000,False,-145.0,228.0,1,right,MISS Z. LaVine 27' 3PT,[203897],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,27.03,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
329,PT00M55.70S,2023-11-13T01:02:56.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,50,48,2023-11-13T01:03:01Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,,,328.0,,,,,,,,,,,,,,,,,
331,PT00M43.80S,2023-11-13T01:03:33.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201942,95.22010512483574,3.9215686274509802,1610612741,53,48,2023-11-13T01:04:12Z,3190000,False,-230.0,-8.0,1,right,D. DeRozan 3PT  (15 PTS) (C. White 4 AST),"[201942, 1629632]",1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,23.05,Made,DeRozan,D. DeRozan,,,,,15.0,C. White,1629632.0,4.0,,,,,,,,,,
333,PT00M34.20S,2023-11-13T01:03:49.6Z,2,REGULAR,turnover,lost ball,[],1630191,,,1610612765,53,48,2023-11-13T01:04:16Z,3210000,False,,,0,,I. Stewart lost ball TURNOVER (2 TO),"[1630191, 202696]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Stewart,I. Stewart,,,,,,,,,,,2.0,Vucevic,202696.0,,,,,
336,PT00M34.20S,2023-11-13T01:03:49.6Z,2,REGULAR,steal,,[],202696,,,1610612741,53,48,2023-11-13T01:03:55Z,3220000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
337,PT00M31.90S,2023-11-13T01:03:56.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612741,53,48,2023-11-13T01:04:05Z,3230000,False,,,0,,C. Cunningham shooting personal FOUL (3 PF) (LaVine 2 FT),"[1630595, 203897]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,2534.0,3.0,0.0,LaVine,203897.0
339,PT00M31.90S,2023-11-13T01:04:32.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203897,,,1610612741,54,48,2023-11-13T01:04:32Z,3250000,False,,,0,,Z. LaVine Free Throw 1 of 2 (7 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,7.0,,,,,,,,,,,,,
340,PT00M31.90S,2023-11-13T01:04:51.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203897,,,1610612741,55,48,2023-11-13T01:04:51Z,3260000,False,,,0,,Z. LaVine Free Throw 2 of 2 (8 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,8.0,,,,,,,,,,,,,
341,PT00M15.70S,2023-11-13T01:05:10.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,4.681340341655716,50.73529411764706,1610612765,55,50,2023-11-13T01:05:14Z,3270000,False,-4.0,-8.0,1,left,C. Cunningham driving Layup (2 PTS),[1630595],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,0.93,Made,Cunningham,C. Cunningham,,,,,2.0,,,,,,,,,,,,,
342,PT00M02.40S,2023-11-13T01:05:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,81.49227989487517,63.25827205882353,1610612741,55,50,2023-11-13T01:05:31Z,3280000,False,66.0,121.0,1,right,MISS D. DeRozan 13' pullup Shot,[201942],1610612741.0,CHI,pullup,,,,,,In The Paint (Non-RA),8-16 Center,13.84,Missed,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
