actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
327,PT08M50.00S,2025-04-11T01:18:50.0Z,3,REGULAR,rebound,defensive,[],1631232,,,1610612740,67,61,2025-04-11T01:18:57Z,3250000,False,,,0,,K. Brooks Jr. REBOUND (Off:1 Def:3),[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,326.0,4.0,3.0,1.0,,,,,,,,,,,,,
328,PT08M45.00S,2025-04-11T01:18:54.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,92.85479632063075,49.01960784313725,1610612740,67,63,2025-04-11T01:19:09Z,3260000,False,-5.0,15.0,1,right,K. Matković alley-oop DUNK (15 PTS) (E. Payton 13 AST),"[1631255, 203901]",1610612740.0,NOP,alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.55,Made,15.0,,,,,E. Payton,203901.0,13.0,,,,,,,,,,
330,PT08M21.00S,2025-04-11T01:19:17.5Z,3,REGULAR,3pt,Jump Shot,[],1631157,9.017739816031538,95.34313725490196,1610612749,70,63,2025-04-11T01:19:27Z,3280000,False,-227.0,32.0,1,left,R. Rollins 3PT  (8 PTS) (G. Antetokounmpo 5 AST),"[1631157, 203507]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,22.9,Made,8.0,,,,,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,
332,PT08M16.00S,2025-04-11T01:19:24.0Z,3,REGULAR,3pt,Jump Shot,[],1631232,75.42706964520369,11.052389705882353,1610612740,70,66,2025-04-11T01:19:36Z,3300000,False,-195.0,178.0,1,right,K. Brooks Jr. 26' 3PT pullup (10 PTS) (E. Payton 14 AST),"[1631232, 203901]",1610612740.0,NOP,pullup,,,Brooks Jr.,K. Brooks Jr.,,,,,Above the Break 3,24+ Left Center,26.41,Made,10.0,,,,,E. Payton,203901.0,14.0,,,,,,,,,,
334,PT07M47.00S,2025-04-11T01:19:51.5Z,3,REGULAR,3pt,Jump Shot,[],1628398,29.38567674113009,76.47058823529412,1610612749,73,66,2025-04-11T01:19:56Z,3320000,False,-132.0,224.0,1,left,K. Kuzma 25' 3PT  (17 PTS) (R. Rollins 1 AST),"[1628398, 1631157]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,25.99,Made,17.0,,,,,R. Rollins,1631157.0,1.0,,,,,,,,,,
336,PT07M27.00S,2025-04-11T01:20:12.0Z,3,REGULAR,3pt,Jump Shot,[],203901,73.27529566360053,8.823529411764707,1610612740,73,66,2025-04-11T01:22:22Z,3340000,False,-206.0,199.0,1,right,MISS E. Payton 28' pullup 3PT,[203901],1610612740.0,NOP,pullup,,,Payton,E. Payton,,,,,Above the Break 3,24+ Left Center,28.61,Missed,,,,,,,,,,,,,,,,,,
337,PT07M23.00S,2025-04-11T01:20:16.0Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,73,66,2025-04-11T01:20:21Z,3350000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,336.0,1.0,1.0,0.0,,,,,,,,,,,,,
338,PT07M09.00S,2025-04-11T01:20:33.5Z,3,REGULAR,foul,personal,['2freethrow'],1631232,,,1610612749,73,66,2025-04-11T01:20:47Z,3360000,False,,,0,,K. Brooks Jr. shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1631232, 203507]",1610612740.0,NOP,shooting,,,Brooks Jr.,K. Brooks Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,,2.0,0.0,Antetokounmpo,203507.0,,,,
340,PT07M09.00S,2025-04-11T01:21:18.8Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,74,66,2025-04-11T01:21:47Z,3380000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
341,PT07M09.00S,2025-04-11T01:21:18.8Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,74,66,2025-04-11T01:21:47Z,3390000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
342,PT07M08.00S,2025-04-11T01:21:19.8Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,74,66,2025-04-11T01:22:53Z,3400000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,341.0,9.0,7.0,2.0,,,,,,,,,,,,,
343,PT07M06.00S,2025-04-11T01:21:46.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,6.783837056504599,52.450980392156865,1610612749,76,66,2025-04-11T01:23:02Z,3410000,False,-12.0,11.0,1,left,G. Antetokounmpo finger roll Layup (19 PTS),[203507],1610612749.0,MIL,finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.67,Made,19.0,,,,,,,,,,,,,,,,,
344,PT06M45.00S,2025-04-11T01:22:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641810,93.9060446780552,48.529411764705884,1610612740,76,68,2025-04-11T01:22:10Z,3420000,False,-7.0,5.0,1,right,A. Reeves driving finger roll Layup (10 PTS),[1641810],1610612740.0,NOP,driving finger roll,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,0.88,Made,10.0,,,,,,,,,,,,,,,,,
345,PT06M38.00S,2025-04-11T01:22:13.7Z,3,REGULAR,turnover,bad pass,[],1631157,,,1610612749,76,68,2025-04-11T01:22:22Z,3430000,False,,,0,,R. Rollins bad pass TURNOVER (2 TO),"[1631157, 1641810]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,Reeves,1641810.0,,
346,PT06M38.00S,2025-04-11T01:22:13.7Z,3,REGULAR,steal,,[],1641810,,,1610612740,76,68,2025-04-11T01:27:43Z,3440000,False,,,0,,A. Reeves STEAL (2 STL),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT06M35.00S,2025-04-11T01:22:20.1Z,3,REGULAR,foul,personal,[],203507,,,1610612740,76,68,2025-04-11T01:22:27Z,3450000,False,,,0,,G. Antetokounmpo personal FOUL (1 PF),"[203507, 203901]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627529.0,,1.0,0.0,Payton,203901.0,,,,
349,PT06M35.00S,2025-04-11T01:22:31.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,76,68,2025-04-11T01:22:31Z,3470000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT06M35.00S,2025-04-11T01:24:11.3Z,3,REGULAR,substitution,out,[],201572,,,1610612740,76,68,2025-04-11T01:25:10Z,3480000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT06M35.00S,2025-04-11T01:24:11.3Z,3,REGULAR,substitution,in,[],1626171,,,1610612740,76,68,2025-04-11T01:25:10Z,3490000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT06M10.00S,2025-04-11T01:25:46.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631232,95.3515111695138,3.6764705882352944,1610612740,76,71,2025-04-11T01:25:52Z,3500000,False,-232.0,-9.0,1,right,K. Brooks Jr. 3PT  (13 PTS) (J. Robinson-Earl 2 AST),"[1631232, 1630526]",1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Left Corner 3,24+ Left,23.18,Made,13.0,,,,,J. Robinson-Earl,1630526.0,2.0,,,,,,,,,,
354,PT05M55.00S,2025-04-11T01:26:01.0Z,3,REGULAR,2pt,Jump Shot,[],203507,20.367936925098554,75.51317401960785,1610612749,78,71,2025-04-11T01:28:11Z,3520000,False,-128.0,139.0,1,left,G. Antetokounmpo 18' pullup Jump Shot (21 PTS) (R. Rollins 2 AST),"[203507, 1631157]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,18.87,Made,21.0,,,,,R. Rollins,1631157.0,2.0,,,,,,,,,,
357,PT05M39.00S,2025-04-11T01:26:22.0Z,3,REGULAR,substitution,out,[],1628398,,,1610612740,78,71,2025-04-11T01:26:33Z,3550000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT05M39.00S,2025-04-11T01:26:22.0Z,3,REGULAR,substitution,out,[],1631255,,,1610612740,78,71,2025-04-11T01:26:33Z,3560000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT05M39.00S,2025-04-11T01:26:22.0Z,3,REGULAR,substitution,in,[],1629018,,,1610612740,78,71,2025-04-11T01:26:33Z,3570000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT05M39.00S,2025-04-11T01:26:22.0Z,3,REGULAR,substitution,in,[],1630283,,,1610612740,78,71,2025-04-11T01:26:33Z,3580000,False,,,0,,SUB in: K. Kelley,[1630283],1610612740.0,NOP,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT05M33.00S,2025-04-11T01:26:41.9Z,3,REGULAR,3pt,Jump Shot,[],1631232,69.33311432325887,22.058823529411764,1610612740,78,71,2025-04-11T01:26:47Z,3590000,False,-140.0,236.0,1,right,MISS K. Brooks Jr. 27' 3PT,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
362,PT05M29.00S,2025-04-11T01:26:45.9Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,78,71,2025-04-11T01:26:47Z,3600000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,361.0,10.0,8.0,2.0,,,,,,,,,,,,,
363,PT05M26.00S,2025-04-11T01:26:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.995400788436268,49.01960784313725,1610612749,80,71,2025-04-11T01:26:57Z,3610000,False,5.0,4.0,1,left,G. Antetokounmpo driving Layup (23 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.63,Made,23.0,,,,,,,,,,,,,,,,,
364,PT05M26.00S,2025-04-11T01:26:55.5Z,3,REGULAR,foul,personal,['1freethrow'],1630283,,,1610612749,80,71,2025-04-11T01:27:20Z,3620000,False,,,0,,K. Kelley shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[1630283, 203507]",1610612740.0,NOP,shooting,,,Kelley,K. Kelley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,,3.0,0.0,Antetokounmpo,203507.0,,,,
366,PT05M26.00S,2025-04-11T01:27:22.0Z,3,REGULAR,substitution,out,[],203901,,,1610612749,80,71,2025-04-11T01:27:27Z,3640000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M26.00S,2025-04-11T01:27:22.0Z,3,REGULAR,substitution,in,[],1631311,,,1610612749,80,71,2025-04-11T01:27:27Z,3650000,False,,,0,,SUB in: L. Quinones,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M26.00S,2025-04-11T01:27:35.2Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,80,71,2025-04-11T01:27:40Z,3660000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
369,PT05M21.00S,2025-04-11T01:27:40.2Z,3,REGULAR,rebound,defensive,[],1630283,,,1610612740,80,71,2025-04-11T01:27:40Z,3670000,False,,,0,,K. Kelley REBOUND (Off:2 Def:4),[1630283],1610612740.0,NOP,,,,Kelley,K. Kelley,,,,,,,,,,368.0,6.0,4.0,2.0,,,,,,,,,,,,,
370,PT05M05.00S,2025-04-11T01:27:53.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631311,86.67871222076215,53.67647058823529,1610612740,80,73,2025-04-11T01:27:59Z,3680000,False,18.0,73.0,1,right,L. Quinones 7' turnaround fadeaway Jump Shot (15 PTS),[1631311],1610612740.0,NOP,turnaround fadeaway,,,Quinones,L. Quinones,,,,,In The Paint (Non-RA),0-8 Center,7.5,Made,15.0,,,,,,,,,,,,,,,,,
371,PT04M55.00S,2025-04-11T01:28:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.995400788436268,49.754901960784316,1610612749,82,73,2025-04-11T01:28:13Z,3690000,False,1.0,4.0,1,left,G. Antetokounmpo driving reverse Layup (25 PTS),[203507],1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.41,Made,25.0,,,,,,,,,,,,,,,,,
372,PT04M55.00S,2025-04-11T01:28:10.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630283,,,1610612749,82,73,2025-04-11T01:28:21Z,3700000,False,,,0,,K. Kelley shooting personal FOUL (4 PF) (Antetokounmpo 1 FT),"[1630283, 203507]",1610612740.0,NOP,shooting,,,Kelley,K. Kelley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,4.0,0.0,Antetokounmpo,203507.0,,,,
374,PT04M55.00S,2025-04-11T01:28:23.5Z,3,REGULAR,substitution,out,[],1631232,,,1610612749,82,73,2025-04-11T01:28:30Z,3720000,False,,,0,,SUB out: K. Brooks Jr.,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT04M55.00S,2025-04-11T01:28:23.5Z,3,REGULAR,substitution,in,[],1631288,,,1610612749,82,73,2025-04-11T01:28:30Z,3730000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT04M55.00S,2025-04-11T01:28:50.0Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,83,73,2025-04-11T01:28:50Z,3740000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
377,PT04M43.00S,2025-04-11T01:29:05.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1641810,92.72339027595268,50.49019607843137,1610612740,83,75,2025-04-11T01:29:18Z,3750000,False,2.0,16.0,1,right,A. Reeves driving Layup (12 PTS),[1641810],1610612740.0,NOP,driving,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,1.61,Made,12.0,,,,,,,,,,,,,,,,,
378,PT04M43.00S,2025-04-11T01:29:10.6Z,3,REGULAR,violation,defensive goaltending,[],203507,,,1610612740,83,75,2025-04-11T01:29:18Z,3760000,False,,,0,,G. Antetokounmpo defensive goaltending VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,
379,PT04M32.00S,2025-04-11T01:29:29.7Z,3,REGULAR,2pt,Jump Shot,[],1631157,20.97568988173456,49.26470588235294,1610612749,85,75,2025-04-11T01:30:00Z,3770000,False,4.0,145.0,1,left,R. Rollins 14' step back Jump Shot (10 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Center,14.47,Made,10.0,,,,,,,,,,,,,,,,,
380,PT04M26.00S,2025-04-11T01:29:37.9Z,3,REGULAR,foul,personal,[],1627752,,,1610612740,85,75,2025-04-11T01:29:48Z,3780000,False,,,0,,T. Prince personal FOUL (2 PF),"[1627752, 1631288]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201639.0,,2.0,0.0,Cain,1631288.0,,,,
382,PT04M26.00S,2025-04-11T01:29:46.9Z,3,REGULAR,substitution,out,[],1627752,,,1610612740,85,75,2025-04-11T01:29:52Z,3800000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M26.00S,2025-04-11T01:29:46.9Z,3,REGULAR,substitution,in,[],1631260,,,1610612740,85,75,2025-04-11T01:29:52Z,3810000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M21.00S,2025-04-11T01:30:05.0Z,3,REGULAR,3pt,Jump Shot,[],1631311,69.85873850197109,23.284313725490197,1610612740,85,78,2025-04-11T01:30:40Z,3820000,False,-134.0,231.0,1,right,L. Quinones 26' 3PT pullup (18 PTS),[1631311],1610612740.0,NOP,pullup,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Left Center,26.67,Made,18.0,,,,,,,,,,,,,,,,,
385,PT04M11.00S,2025-04-11T01:30:17.0Z,3,REGULAR,2pt,Jump Shot,[],1631157,21.50131406044678,25.98039215686275,1610612749,87,78,2025-04-11T01:31:04Z,3830000,False,120.0,150.0,1,left,R. Rollins 19' pullup Jump Shot (12 PTS),[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Right Center,19.18,Made,12.0,,,,,,,,,,,,,,,,,
386,PT03M58.00S,2025-04-11T01:30:31.0Z,3,REGULAR,foul,personal,[],1631260,,,1610612740,87,78,2025-04-11T01:30:42Z,3840000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 1631311]",1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627529.0,,1.0,0.0,Quinones,1631311.0,,,,
388,PT03M54.00S,2025-04-11T01:30:53.8Z,3,REGULAR,turnover,bad pass,[],1630526,,,1610612740,87,78,2025-04-11T01:31:00Z,3860000,False,,,0,,J. Robinson-Earl bad pass TURNOVER (3 TO),"[1630526, 1626171]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,3.0,,,,,Portis,1626171.0,,
389,PT03M54.00S,2025-04-11T01:30:53.8Z,3,REGULAR,steal,,[],1626171,,,1610612749,87,78,2025-04-11T01:30:57Z,3870000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
390,PT03M51.00S,2025-04-11T01:30:58.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,6.915243101182654,49.26470588235294,1610612749,89,78,2025-04-11T01:31:09Z,3880000,False,4.0,13.0,1,left,G. Antetokounmpo running alley-oop DUNK (28 PTS) (G. Trent Jr. 1 AST),"[203507, 1629018]",1610612749.0,MIL,running alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.3,Made,28.0,,,,,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,
392,PT03M51.00S,2025-04-11T01:31:06.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,89,78,2025-04-11T01:31:06Z,3900000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT03M51.00S,2025-04-11T01:33:26.0Z,3,REGULAR,substitution,out,[],1631157,,,1610612740,89,78,2025-04-11T01:33:48Z,3910000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M51.00S,2025-04-11T01:33:26.0Z,3,REGULAR,substitution,in,[],1629645,,,1610612740,89,78,2025-04-11T01:33:48Z,3920000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M33.00S,2025-04-11T01:34:14.0Z,3,REGULAR,3pt,Jump Shot,[],1631311,90.40735873850197,95.12101715686273,1610612740,89,78,2025-04-11T01:34:24Z,3930000,False,226.0,38.0,1,right,MISS L. Quinones 3PT,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Right Corner 3,24+ Right,22.87,Missed,,,,,,,,,,,,,,,,,,
396,PT03M32.00S,2025-04-11T01:34:15.0Z,3,REGULAR,rebound,offensive,[],1631311,,,1610612740,89,78,2025-04-11T01:34:52Z,3940000,False,,,0,,L. Quinones REBOUND (Off:1 Def:1),[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Right Corner 3,24+ Right,,,,395.0,2.0,1.0,1.0,,,,,,,,,,,,,
397,PT03M28.00S,2025-04-11T01:34:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631311,92.59198423127464,49.26470588235294,1610612740,89,78,2025-04-11T01:34:29Z,3950000,False,-4.0,17.0,1,right,MISS L. Quinones driving Layup - blocked,"[1631311, 203507]",1610612740.0,NOP,driving,,,Quinones,L. Quinones,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
398,PT03M28.00S,2025-04-11T01:34:19.0Z,3,REGULAR,block,,[],203507,,,1610612740,89,78,2025-04-11T01:34:26Z,3960000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT03M28.00S,2025-04-11T01:34:19.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,89,78,2025-04-11T01:34:29Z,3970000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,397.0,11.0,9.0,2.0,,,,,,,,,,,,,
400,PT03M18.00S,2025-04-11T01:34:29.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,13.87976346911958,47.05882352941176,1610612749,89,78,2025-04-11T01:34:35Z,3980000,False,15.0,78.0,1,left,MISS G. Antetokounmpo 7' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,,,,,,,,,,,,,
401,PT03M16.00S,2025-04-11T01:34:31.2Z,3,REGULAR,rebound,defensive,[],1631311,,,1610612740,89,78,2025-04-11T01:36:27Z,3990000,False,,,0,,L. Quinones REBOUND (Off:1 Def:2),[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,In The Paint (Non-RA),0-8 Center,,,,400.0,3.0,2.0,1.0,,,,,,,,,,,,,
402,PT03M13.00S,2025-04-11T01:34:35.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630526,93.77463863337714,50.49019607843137,1610612740,89,80,2025-04-11T01:35:38Z,4000000,False,2.0,6.0,1,right,J. Robinson-Earl running Layup (13 PTS) (L. Quinones 5 AST),"[1630526, 1631311]",1610612740.0,NOP,running,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.65,Made,13.0,,,,,L. Quinones,1631311.0,5.0,,,,,,,,,,
403,PT02M56.00S,2025-04-11T01:34:50.8Z,3,REGULAR,3pt,Jump Shot,[],1629018,25.962959921156376,82.13082107843137,1610612749,92,80,2025-04-11T01:34:58Z,4010000,False,-161.0,192.0,1,left,G. Trent Jr. 25' 3PT  (12 PTS) (K. Porter Jr. 6 AST),"[1629018, 1629645]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,25.01,Made,12.0,,,,,K. Porter Jr.,1629645.0,6.0,,,,,,,,,,
405,PT02M41.00S,2025-04-11T01:35:09.6Z,3,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612740,92,80,2025-04-11T01:35:36Z,4030000,False,,,0,,A. Green shooting personal FOUL (2 PF) (Reeves 2 FT),"[1631260, 1641810]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1628951.0,,2.0,0.0,Reeves,1641810.0,,,,
408,PT02M41.00S,2025-04-11T01:35:37.8Z,3,REGULAR,freethrow,1 of 2,[],1641810,,,1610612740,92,80,2025-04-11T01:35:37Z,4050000,False,,,0,,MISS A. Reeves Free Throw 1 of 2,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
409,PT02M41.00S,2025-04-11T01:35:37.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,92,80,2025-04-11T01:35:37Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,408.0,,,,,,,,,,,,,,,,
410,PT02M41.00S,2025-04-11T01:35:39.0Z,3,REGULAR,substitution,out,[],203507,,,1610612740,92,80,2025-04-11T01:35:53Z,4070000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M41.00S,2025-04-11T01:35:39.0Z,3,REGULAR,substitution,out,[],1630283,,,1610612740,92,80,2025-04-11T01:35:53Z,4080000,False,,,0,,SUB out: K. Kelley,[1630283],1610612740.0,NOP,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
