actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
526,PT01M02.00S,2025-01-18T02:56:08.4Z,3,REGULAR,steal,,[],1629018,,,1610612749,106,87,2025-01-18T02:57:08Z,5090000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
527,PT00M49.80S,2025-01-18T02:56:21.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612749,106,87,2025-01-18T02:56:48Z,5100000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628971, 203507]",1610612761.0,TOR,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
529,PT00M49.80S,2025-01-18T02:56:56.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,107,87,2025-01-18T02:56:56Z,5120000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (30 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,30.0,,,,,,,,
530,PT00M49.80S,2025-01-18T02:56:56.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,107,87,2025-01-18T02:57:18Z,5130000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
531,PT00M47.10S,2025-01-18T02:56:59.6Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,107,87,2025-01-18T02:57:18Z,5140000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:3),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,530.0,4.0,3.0,1.0,,,,,,,,,,,,,,
532,PT00M30.30S,2025-01-18T02:57:39.1Z,3,REGULAR,foul,personal,[],1629018,,,1610612761,107,87,2025-01-18T02:57:58Z,5150000,False,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 1642347]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Right,,,,,,,1628480.0,1.0,0.0,Shead,1642347.0,,,,,,,,,
534,PT00M26.40S,2025-01-18T02:58:02.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612761,107,87,2025-01-18T02:58:10Z,5170000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Barnes 2 FT),"[1626171, 1630567]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202056.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,
536,PT00M26.40S,2025-01-18T02:58:22.6Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,107,88,2025-01-18T02:58:22Z,5190000,False,,,0,,S. Barnes Free Throw 1 of 2 (7 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
537,PT00M26.40S,2025-01-18T02:58:35.7Z,3,REGULAR,substitution,out,[],203482,,,1610612761,107,88,2025-01-18T02:58:40Z,5200000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT00M26.40S,2025-01-18T02:58:35.7Z,3,REGULAR,substitution,in,[],1642367,,,1610612761,107,88,2025-01-18T02:58:40Z,5210000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT00M26.40S,2025-01-18T02:58:50.0Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,107,89,2025-01-18T02:58:50Z,5220000,False,,,0,,S. Barnes Free Throw 2 of 2 (8 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
540,PT00M07.70S,2025-01-18T02:59:15.7Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,107,89,2025-01-18T02:59:57Z,5230000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (5 TO),"[203507, 1630567]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,5.0,,,,Barnes,1630567.0
541,PT00M07.70S,2025-01-18T02:59:15.7Z,3,REGULAR,steal,,[],1630567,,,1610612761,107,89,2025-01-18T02:59:18Z,5240000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
542,PT00M02.20S,2025-01-18T02:59:20.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628449,92.59198423127464,49.754901960784316,1610612761,107,91,2025-01-18T02:59:26Z,5250000,False,-1.0,17.0,1,right,C. Boucher running Layup (6 PTS) (S. Barnes 9 AST),"[1628449, 1630567]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,,6.0,,,,S. Barnes,1630567.0,9.0,,
544,PT00M00.70S,2025-01-18T02:59:29.6Z,3,REGULAR,3pt,Jump Shot,[],1631260,33.54549934296978,10.071997549019608,1610612749,107,91,2025-01-18T03:00:13Z,5270000,False,200.0,263.0,1,left,MISS A. Green 33' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,33.0,Missed,,,,,,,,,,,,,,,,,,
545,PT00M00.70S,2025-01-18T02:59:29.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,107,91,2025-01-18T03:00:13Z,5280000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,544.0,,,,,,,,,,,,,,,,,
546,PT00M00.00S,2025-01-18T02:59:38.3Z,3,REGULAR,period,end,[],0,,,1610612749,107,91,2025-01-18T02:59:38Z,5290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2025-01-18T03:01:33.3Z,4,REGULAR,substitution,out,['startperiod'],1631260,,,1610612749,107,91,2025-01-18T03:02:01Z,5300000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2025-01-18T03:01:33.3Z,4,REGULAR,substitution,out,['startperiod'],203507,,,1610612749,107,91,2025-01-18T03:02:01Z,5310000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2025-01-18T03:01:33.3Z,4,REGULAR,substitution,out,['startperiod'],1642347,,,1610612749,107,91,2025-01-18T03:02:01Z,5320000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2025-01-18T03:01:33.3Z,4,REGULAR,substitution,out,['startperiod'],1642367,,,1610612749,107,91,2025-01-18T03:02:01Z,5330000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2025-01-18T03:01:33.3Z,4,REGULAR,substitution,in,['startperiod'],203081,,,1610612749,107,91,2025-01-18T03:02:01Z,5340000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2025-01-18T03:01:33.3Z,4,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,107,91,2025-01-18T03:02:01Z,5350000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2025-01-18T03:01:33.3Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612749,107,91,2025-01-18T03:02:01Z,5360000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2025-01-18T03:01:33.3Z,4,REGULAR,substitution,in,['startperiod'],1630558,,,1610612749,107,91,2025-01-18T03:02:01Z,5370000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2025-01-18T03:02:13.0Z,4,REGULAR,period,start,[],0,,,1610612761,107,91,2025-01-18T03:02:13Z,5380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT11M38.00S,2025-01-18T03:02:50.3Z,4,REGULAR,foul,personal,['2freethrow'],203081,,,1610612761,107,91,2025-01-18T03:03:04Z,5400000,False,,,0,,D. Lillard shooting personal FOUL (3 PF) (Brown 2 FT),"[203081, 1628971]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,3.0,0.0,Brown,1628971.0,,,,,,,,,
560,PT11M38.00S,2025-01-18T03:03:06.2Z,4,REGULAR,freethrow,1 of 2,[],1628971,,,1610612761,107,92,2025-01-18T03:03:06Z,5420000,False,,,0,,B. Brown Free Throw 1 of 2 (14 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
561,PT11M38.00S,2025-01-18T03:03:16.1Z,4,REGULAR,freethrow,2 of 2,[],1628971,,,1610612761,107,93,2025-01-18T03:03:16Z,5430000,False,,,0,,B. Brown Free Throw 2 of 2 (15 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
562,PT11M20.00S,2025-01-18T03:03:34.6Z,4,REGULAR,3pt,Jump Shot,[],1626171,34.247700394218136,47.794117647058826,1610612749,107,93,2025-01-18T03:03:39Z,5440000,False,11.0,269.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,26.96,Missed,,,,,,,,,,,,,,,,,,
563,PT11M17.00S,2025-01-18T03:03:37.6Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612761,107,93,2025-01-18T03:03:39Z,5450000,False,,,0,,B. Brown REBOUND (Off:1 Def:4),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,562.0,5.0,4.0,1.0,,,,,,,,,,,,,,
564,PT11M09.00S,2025-01-18T03:03:46.1Z,4,REGULAR,2pt,Jump Shot,[],1627751,94.95729303547962,73.77450980392157,1610612761,107,95,2025-01-18T03:03:51Z,5460000,False,119.0,-5.0,1,right,J. Poeltl 11' floating Jump Shot (8 PTS) (S. Barnes 10 AST),"[1627751, 1630567]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,11.9,Made,,,,,,,,,,8.0,,,,S. Barnes,1630567.0,10.0,,
566,PT10M39.00S,2025-01-18T03:04:16.4Z,4,REGULAR,2pt,Jump Shot,[],203081,23.47240473061761,62.99019607843137,1610612749,107,95,2025-01-18T03:04:20Z,5480000,False,-65.0,168.0,1,left,MISS D. Lillard 18' pullup Shot,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,18.02,Missed,,,,,,,,,,,,,,,,,,
567,PT10M36.00S,2025-01-18T03:04:19.4Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,107,95,2025-01-18T03:04:20Z,5490000,False,,,0,,C. Boucher REBOUND (Off:1 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Left Center,,,566.0,4.0,3.0,1.0,,,,,,,,,,,,,,
568,PT10M31.00S,2025-01-18T03:04:24.2Z,4,REGULAR,3pt,Jump Shot,[],1628971,91.93495400788436,2.696078431372549,1610612761,107,95,2025-01-18T03:04:36Z,5500000,False,-237.0,23.0,1,right,MISS B. Brown 3PT,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
569,PT10M26.00S,2025-01-18T03:04:29.0Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,107,95,2025-01-18T03:04:29Z,5510000,False,,,0,,C. Boucher REBOUND (Off:2 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,568.0,5.0,3.0,2.0,,,,,,,,,,,,,,
570,PT10M22.00S,2025-01-18T03:04:32.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,67.23061760840999,59.55882352941176,1610612761,107,95,2025-01-18T03:04:39Z,5520000,False,48.0,256.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.99,Missed,,,,,,,,,,,,,,,,,,
571,PT10M22.00S,2025-01-18T03:04:32.7Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,107,95,2025-01-18T03:04:39Z,5530000,False,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,570.0,6.0,5.0,1.0,,,,,,,,,,,,,,
572,PT10M21.00S,2025-01-18T03:04:38.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,94.40999984741211,50.0,1610612761,107,97,2025-01-18T03:04:38Z,5540000,False,0.0,0.0,1,right,S. Barnes tip Layup (10 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,10.0,,,,,,,,
573,PT10M21.00S,2025-01-18T03:04:47.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,107,97,2025-01-18T03:04:47Z,5550000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT10M02.00S,2025-01-18T03:07:51.5Z,4,REGULAR,2pt,Jump Shot,[],1626171,22.601839684625492,43.91850490196079,1610612749,107,97,2025-01-18T03:08:00Z,5560000,False,30.0,160.0,1,left,MISS B. Portis 16' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,16.29,Missed,,,,,,,,,,,,,,,,,,
575,PT09M58.00S,2025-01-18T03:07:55.5Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,107,97,2025-01-18T03:08:00Z,5570000,False,,,0,,C. Boucher REBOUND (Off:2 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Center,,,574.0,6.0,4.0,2.0,,,,,,,,,,,,,,
576,PT09M45.00S,2025-01-18T03:08:08.3Z,4,REGULAR,2pt,Jump Shot,[],1630567,86.67871222076215,19.607843137254903,1610612761,107,97,2025-01-18T03:09:42Z,5580000,False,-152.0,73.0,1,right,MISS S. Barnes 16' fadeaway Shot,[1630567],1610612761.0,TOR,fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,16.85,Missed,,,,,,,,,,,,,,,,,,
577,PT09M42.00S,2025-01-18T03:08:11.3Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,107,97,2025-01-18T03:08:13Z,5590000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,,,576.0,6.0,5.0,1.0,,,,,,,,,,,,,,
578,PT09M41.00S,2025-01-18T03:08:12.3Z,4,REGULAR,turnover,bad pass,[],1626171,,,1610612749,107,97,2025-01-18T03:08:21Z,5600000,False,,,0,,B. Portis bad pass TURNOVER (3 TO),"[1626171, 1627751]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,3.0,,,,Poeltl,1627751.0
579,PT09M41.00S,2025-01-18T03:08:12.3Z,4,REGULAR,steal,,[],1627751,,,1610612761,107,97,2025-01-18T03:08:17Z,5610000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
580,PT09M33.00S,2025-01-18T03:08:20.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628449,75.89725689881735,13.013174019607842,1610612761,107,97,2025-01-18T03:09:41Z,5620000,False,-185.0,174.0,1,right,MISS C. Boucher 25' running 3PT,[1628449],1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
581,PT09M29.00S,2025-01-18T03:08:24.9Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,107,97,2025-01-18T03:08:32Z,5630000,False,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,580.0,3.0,2.0,1.0,,,,,,,,,,,,,,
582,PT09M25.00S,2025-01-18T03:08:28.2Z,4,REGULAR,3pt,Jump Shot,[],201572,22.946780551905388,6.127450980392156,1610612749,110,97,2025-01-18T03:09:57Z,5640000,False,219.0,163.0,1,left,B. Lopez 27' 3PT  (9 PTS) (K. Middleton 5 AST),"[201572, 203114]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,27.34,Made,,,,,,,,,,9.0,,,,K. Middleton,203114.0,5.0,,
584,PT09M02.00S,2025-01-18T03:08:53.9Z,4,REGULAR,3pt,Jump Shot,[],1630567,68.41327201051249,75.49019607843137,1610612761,110,97,2025-01-18T03:10:27Z,5660000,False,127.0,244.0,1,right,MISS S. Barnes 27' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,27.57,Missed,,,,,,,,,,,,,,,,,,
585,PT09M01.00S,2025-01-18T03:08:54.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,110,97,2025-01-18T03:10:35Z,5670000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,584.0,,,,,,,,,,,,,,,,,
586,PT09M01.00S,2025-01-18T03:09:01.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612761,110,97,2025-01-18T03:09:08Z,5680000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,201246.0,,,,,,,,,,,,,
587,PT09M01.00S,2025-01-18T03:09:06.3Z,4,REGULAR,substitution,out,[],203114,,,1610612749,110,97,2025-01-18T03:09:11Z,5690000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT09M01.00S,2025-01-18T03:09:06.3Z,4,REGULAR,substitution,in,[],1627752,,,1610612749,110,97,2025-01-18T03:09:11Z,5700000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M43.00S,2025-01-18T03:09:31.9Z,4,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612749,110,97,2025-01-18T03:09:51Z,5710000,False,,,0,,S. Barnes shooting personal FOUL (5 PF) (Lillard 2 FT),"[1630567, 203081]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628480.0,5.0,0.0,Lillard,203081.0,,,,,,,,,
591,PT08M43.00S,2025-01-18T03:09:57.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203081,,,1610612749,111,97,2025-01-18T03:09:57Z,5730000,False,,,0,,D. Lillard Free Throw 1 of 2 (25 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,25.0,,,,,,,,
592,PT08M43.00S,2025-01-18T03:10:02.0Z,4,REGULAR,substitution,out,[],1630567,,,1610612749,111,97,2025-01-18T03:10:11Z,5740000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M43.00S,2025-01-18T03:10:02.0Z,4,REGULAR,substitution,in,[],1629628,,,1610612749,111,97,2025-01-18T03:10:11Z,5750000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M43.00S,2025-01-18T03:10:25.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203081,,,1610612749,112,97,2025-01-18T03:10:25Z,5760000,False,,,0,,D. Lillard Free Throw 2 of 2 (26 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,26.0,,,,,,,,
595,PT08M23.00S,2025-01-18T03:10:49.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,91.80354796320631,51.9607843137255,1610612761,112,97,2025-01-18T03:11:01Z,5770000,False,10.0,25.0,1,right,MISS J. Poeltl driving Layup - blocked,"[1627751, 201572]",1610612761.0,TOR,driving,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,Lopez,201572.0,,,,,,
596,PT08M23.00S,2025-01-18T03:10:49.3Z,4,REGULAR,block,,[],201572,,,1610612761,112,97,2025-01-18T03:10:52Z,5780000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
597,PT08M22.00S,2025-01-18T03:10:50.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,112,97,2025-01-18T03:11:01Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,595.0,,,,,,,,,,,,,,,,,
599,PT08M17.00S,2025-01-18T03:11:16.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,92.9862023653088,49.26470588235294,1610612761,112,99,2025-01-18T03:11:22Z,5810000,False,-4.0,13.0,1,right,B. Brown driving finger roll Layup (17 PTS) (D. Mitchell 2 AST),"[1628971, 1630558]",1610612761.0,TOR,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,,,,17.0,,,,D. Mitchell,1630558.0,2.0,,
601,PT08M08.00S,2025-01-18T03:11:29.5Z,4,REGULAR,foul,offensive,[],201572,,,1610612749,112,99,2025-01-18T03:11:40Z,5830000,False,,,0,,B. Lopez offensive FOUL (2 PF),"[201572, 1630558]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,1628480.0,2.0,0.0,Mitchell,1630558.0,,,,,,,,,
603,PT08M08.00S,2025-01-18T03:11:29.5Z,4,REGULAR,turnover,offensive foul,[],201572,,,1610612749,112,99,2025-01-18T03:11:29Z,5850000,False,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,1628480.0,,,,,,,,1.0,,,,,
604,PT08M02.00S,2025-01-18T03:11:46.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,70.25295663600527,19.362745098039216,1610612761,112,99,2025-01-18T03:11:51Z,5860000,False,-153.0,227.0,1,right,MISS R. Barrett 27' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,27.39,Missed,,,,,,,,,,,,,,,,,,
605,PT08M02.00S,2025-01-18T03:11:46.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,112,99,2025-01-18T03:11:51Z,5870000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,604.0,,,,,,,,,,,,,,,,,
607,PT07M52.00S,2025-01-18T03:12:04.9Z,4,REGULAR,foul,offensive,[],201572,,,1610612749,112,99,2025-01-18T03:12:13Z,5890000,False,,,0,,B. Lopez offensive FOUL (3 PF),"[201572, 1630558]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,202056.0,3.0,0.0,Mitchell,1630558.0,,,,,,,,,
609,PT07M52.00S,2025-01-18T03:12:04.9Z,4,REGULAR,turnover,offensive foul,[],201572,,,1610612749,112,99,2025-01-18T03:12:04Z,5910000,False,,,0,,B. Lopez offensive foul TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,202056.0,,,,,,,,2.0,,,,,
610,PT07M44.00S,2025-01-18T03:12:25.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,75.3777923784494,7.107843137254902,1610612761,112,99,2025-01-18T03:12:30Z,5920000,False,-214.0,179.0,1,right,MISS B. Brown 27' 3PT,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,27.93,Missed,,,,,,,,,,,,,,,,,,
611,PT07M41.00S,2025-01-18T03:12:28.0Z,4,REGULAR,rebound,defensive,[],1629018,,,1610612749,112,99,2025-01-18T03:12:30Z,5930000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,610.0,3.0,3.0,0.0,,,,,,,,,,,,,,
612,PT07M25.00S,2025-01-18T03:12:44.2Z,4,REGULAR,2pt,Jump Shot,[],1629018,10.988830486202366,28.676470588235293,1610612749,114,99,2025-01-18T03:13:38Z,5940000,False,107.0,51.0,1,left,G. Trent Jr. 11' fadeaway bank Jump Shot (7 PTS),[1629018],1610612749.0,MIL,fadeaway bank,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Right,11.81,Made,,,,,,,,,,7.0,,,,,,,,
