actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
257,PT03M01.00S,2025-03-09T01:59:04.7Z,2,REGULAR,substitution,in,[],1628371,,,1610612749,39,54,2025-03-09T01:59:08Z,2550000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT02M57.00S,2025-03-09T01:59:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,8.754927726675426,51.71568627450981,1610612749,41,54,2025-03-09T02:00:12Z,2560000,False,-9.0,30.0,1,left,B. Lopez cutting finger roll Layup (2 PTS) (G. Antetokounmpo 3 AST),"[201572, 203507]",1610612749.0,MIL,cutting finger roll,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,2.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,
260,PT02M44.00S,2025-03-09T01:59:28.3Z,2,REGULAR,turnover,bad pass,[],203484,,,1610612753,41,54,2025-03-09T01:59:35Z,2580000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 1631260]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,Green,1631260.0,,,,
261,PT02M44.00S,2025-03-09T01:59:28.3Z,2,REGULAR,steal,,[],1631260,,,1610612749,41,54,2025-03-09T01:59:31Z,2590000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
262,PT02M37.00S,2025-03-09T01:59:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,7.966491458607096,50.73529411764706,1610612749,41,54,2025-03-09T01:59:42Z,2600000,False,-4.0,22.0,1,left,MISS G. Antetokounmpo running Layup - blocked,"[203507, 1630175]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,Anthony,1630175.0
263,PT02M37.00S,2025-03-09T01:59:34.7Z,2,REGULAR,block,,[],1630175,,,1610612749,41,54,2025-03-09T01:59:38Z,2610000,False,,,0,,C. Anthony BLOCK (2 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT02M36.00S,2025-03-09T01:59:35.7Z,2,REGULAR,rebound,defensive,[],203484,,,1610612753,41,54,2025-03-09T02:01:26Z,2620000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,262.0,2.0,2.0,0.0,,,,,,,,,,,,,,
265,PT02M32.00S,2025-03-09T01:59:39.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,93.9060446780552,51.225490196078425,1610612753,41,56,2025-03-09T01:59:46Z,2630000,False,6.0,5.0,1,right,F. Wagner running Layup (4 PTS) (K. Caldwell-Pope 1 AST),"[1630532, 203484]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,4.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,
267,PT02M24.00S,2025-03-09T01:59:51.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628371,,,1610612749,41,56,2025-03-09T02:03:15Z,2650000,False,,,0,,J. Isaac personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628371, 203507]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,101284.0,1.0,0.0,,,,Antetokounmpo,203507.0,,
269,PT02M24.00S,2025-03-09T02:00:05.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,41,56,2025-03-09T02:00:05Z,2670000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M24.00S,2025-03-09T02:03:26.4Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,42,56,2025-03-09T02:03:53Z,2680000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
271,PT02M24.00S,2025-03-09T02:03:26.4Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,42,56,2025-03-09T02:03:53Z,2690000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT02M21.00S,2025-03-09T02:03:29.4Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,42,56,2025-03-09T02:03:53Z,2700000,False,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,271.0,3.0,2.0,1.0,,,,,,,,,,,,,,
273,PT02M06.00S,2025-03-09T02:04:06.8Z,2,REGULAR,turnover,lost ball,[],1628371,,,1610612753,42,56,2025-03-09T02:04:12Z,2710000,False,,,0,,J. Isaac lost ball TURNOVER (1 TO),"[1628371, 201572]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Lopez,201572.0,,,,
274,PT02M06.00S,2025-03-09T02:04:06.8Z,2,REGULAR,steal,,[],201572,,,1610612749,42,56,2025-03-09T02:04:10Z,2720000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
275,PT01M49.00S,2025-03-09T02:04:23.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,6.258212877792378,51.71568627450981,1610612749,44,56,2025-03-09T02:04:28Z,2730000,False,-9.0,6.0,1,left,G. Antetokounmpo driving Layup (15 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,15.0,,,,,,,,,,,,,
276,PT01M33.00S,2025-03-09T02:04:40.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,83.39356110381078,41.911764705882355,1610612753,44,58,2025-03-09T02:06:02Z,2740000,False,-40.0,104.0,1,right,F. Wagner 11' driving floating Jump Shot (6 PTS) (C. Anthony 6 AST),"[1630532, 1630175]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,11.12,Made,,,,,6.0,C. Anthony,1630175.0,6.0,,,,,,,,,,
278,PT01M17.00S,2025-03-09T02:05:00.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612749,44,58,2025-03-09T02:05:13Z,2760000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630532, 203507]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,2.0,0.0,,,,Antetokounmpo,203507.0,,
280,PT01M17.00S,2025-03-09T02:05:37.3Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,45,58,2025-03-09T02:06:09Z,2780000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
281,PT01M17.00S,2025-03-09T02:05:37.3Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,45,58,2025-03-09T02:06:09Z,2790000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT01M13.00S,2025-03-09T02:05:41.3Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,45,58,2025-03-09T02:06:09Z,2800000,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,281.0,4.0,3.0,1.0,,,,,,,,,,,,,,
283,PT00M55.50S,2025-03-09T02:06:25.6Z,2,REGULAR,3pt,Jump Shot,[],203484,77.61169513797634,91.17647058823529,1610612753,45,58,2025-03-09T02:06:41Z,2810000,False,206.0,158.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
284,PT00M54.00S,2025-03-09T02:06:27.1Z,2,REGULAR,rebound,offensive,[],1630175,,,1610612753,45,58,2025-03-09T02:06:41Z,2820000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,283.0,2.0,1.0,1.0,,,,,,,,,,,,,,
285,PT00M54.00S,2025-03-09T02:06:31.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203081,,,1610612753,45,58,2025-03-09T02:07:02Z,2830000,False,,,0,,D. Lillard shooting personal FOUL (1 PF) (Anthony 2 FT),"[203081, 1630175]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,,,,Anthony,1630175.0,,
287,PT00M54.00S,2025-03-09T02:07:03.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630175,,,1610612753,45,59,2025-03-09T02:07:03Z,2850000,False,,,0,,C. Anthony Free Throw 1 of 2 (9 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
288,PT00M54.00S,2025-03-09T02:07:19.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630175,,,1610612753,45,60,2025-03-09T02:07:19Z,2860000,False,,,0,,C. Anthony Free Throw 2 of 2 (10 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
289,PT00M38.50S,2025-03-09T02:07:36.3Z,2,REGULAR,2pt,Jump Shot,[],203507,22.28975032851511,52.20588235294118,1610612749,45,60,2025-03-09T02:07:41Z,2870000,False,-11.0,157.0,1,left,MISS G. Antetokounmpo 15' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,15.74,Missed,,,,,,,,,,,,,,,,,,
290,PT00M36.90S,2025-03-09T02:07:37.9Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,45,60,2025-03-09T02:08:24Z,2880000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,289.0,3.0,3.0,0.0,,,,,,,,,,,,,,
291,PT00M31.30S,2025-03-09T02:07:43.5Z,2,REGULAR,3pt,Jump Shot,[],1631094,66.3107752956636,54.41176470588235,1610612753,45,60,2025-03-09T02:08:35Z,2890000,False,22.0,264.0,1,right,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
292,PT00M29.00S,2025-03-09T02:07:45.8Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,45,60,2025-03-09T02:07:51Z,2900000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,291.0,2.0,2.0,0.0,,,,,,,,,,,,,,
293,PT00M29.00S,2025-03-09T02:07:49.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612749,45,60,2025-03-09T02:08:21Z,2910000,False,,,0,,C. Anthony personal FOUL (2 PF) (Lillard 2 FT),"[1630175, 203081]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202007.0,2.0,0.0,,,,Lillard,203081.0,,
295,PT00M29.00S,2025-03-09T02:08:22.7Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,46,60,2025-03-09T02:08:22Z,2930000,False,,,0,,D. Lillard Free Throw 1 of 2 (9 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
296,PT00M29.00S,2025-03-09T02:08:23.8Z,2,REGULAR,substitution,out,[],1628371,,,1610612749,46,60,2025-03-09T02:08:28Z,2940000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M29.00S,2025-03-09T02:08:23.8Z,2,REGULAR,substitution,in,[],1631216,,,1610612749,46,60,2025-03-09T02:08:28Z,2950000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M29.00S,2025-03-09T02:08:40.7Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,47,60,2025-03-09T02:08:40Z,2960000,False,,,0,,D. Lillard Free Throw 2 of 2 (10 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
299,PT00M09.10S,2025-03-09T02:09:07.8Z,2,REGULAR,3pt,Jump Shot,[],1631216,96.00854139290408,95.09803921568627,1610612753,47,60,2025-03-09T02:09:18Z,2970000,False,225.0,-15.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,22.6,Missed,,,,,,,,,,,,,,,,,,
300,PT00M05.40S,2025-03-09T02:09:11.5Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,47,60,2025-03-09T02:09:11Z,2980000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,299.0,5.0,4.0,1.0,,,,,,,,,,,,,,
301,PT00M04.40S,2025-03-09T02:09:16.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612749,47,60,2025-03-09T02:09:57Z,2990000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203484, 203507]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,202007.0,1.0,0.0,,,,Antetokounmpo,203507.0,,
303,PT00M04.40S,2025-03-09T02:09:58.5Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,47,60,2025-03-09T02:09:58Z,3010000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT00M04.40S,2025-03-09T02:09:58.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,47,60,2025-03-09T02:09:58Z,3020000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,
305,PT00M04.40S,2025-03-09T02:09:58.5Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,47,60,2025-03-09T02:10:25Z,3030000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT00M03.80S,2025-03-09T02:09:59.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,47,60,2025-03-09T02:10:25Z,3040000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,305.0,,,,,,,,,,,,,,,,,
308,PT00M00.50S,2025-03-09T02:10:38.9Z,2,REGULAR,3pt,Jump Shot,[],1630532,65.39093298291722,14.215686274509803,1610612753,47,60,2025-03-09T02:26:28Z,3060000,False,-179.0,273.0,1,right,MISS F. Wagner 32' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,32.62,Missed,,,,,,,,,,,,,,,,,,
309,PT00M00.10S,2025-03-09T02:10:39.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,47,60,2025-03-09T02:10:54Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,308.0,,,,,,,,,,,,,,,,,
310,PT00M00.00S,2025-03-09T02:10:49.0Z,2,REGULAR,period,end,[],0,,,1610612753,47,60,2025-03-09T02:10:49Z,3080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2025-03-09T02:25:26.8Z,3,REGULAR,substitution,out,['startperiod'],1631260,,,1610612753,47,60,2025-03-09T02:25:58Z,3090000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2025-03-09T02:25:26.8Z,3,REGULAR,substitution,out,['startperiod'],1631216,,,1610612753,47,60,2025-03-09T02:25:58Z,3100000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2025-03-09T02:25:26.8Z,3,REGULAR,substitution,in,['startperiod'],1628398,,,1610612753,47,60,2025-03-09T02:25:58Z,3110000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-03-09T02:25:26.8Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,47,60,2025-03-09T02:25:58Z,3120000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-03-09T02:25:54.4Z,3,REGULAR,period,start,[],0,,,1610612753,47,60,2025-03-09T02:25:58Z,3130000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M35.00S,2025-03-09T02:26:18.2Z,3,REGULAR,2pt,Hook,[],1630532,16.376478318002626,66.91176470588235,1610612753,47,62,2025-03-09T02:26:23Z,3140000,False,-85.0,101.0,1,left,F. Wagner 13' driving Hook (8 PTS) (C. Anthony 7 AST),"[1630532, 1630175]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,13.21,Made,,,,,8.0,C. Anthony,1630175.0,7.0,,,,,,,,,,
321,PT11M29.00S,2025-03-09T02:26:30.1Z,3,REGULAR,foul,personal,[],1630532,,,1610612749,47,62,2025-03-09T02:26:40Z,3160000,False,,,0,,F. Wagner personal FOUL (3 PF),"[1630532, 203081]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,3.0,0.0,,,,Lillard,203081.0,,
323,PT11M19.00S,2025-03-09T02:26:53.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,91.40932982917214,57.107843137254896,1610612749,47,62,2025-03-09T02:27:04Z,3180000,False,36.0,28.0,1,right,MISS K. Kuzma driving Hook,[1628398],1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
324,PT11M16.00S,2025-03-09T02:26:56.8Z,3,REGULAR,rebound,defensive,[],203484,,,1610612753,47,62,2025-03-09T03:09:52Z,3190000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,323.0,3.0,3.0,0.0,,,,,,,,,,,,,,
325,PT11M11.00S,2025-03-09T02:27:02.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,17.296320630749015,42.15686274509804,1610612753,47,64,2025-03-09T02:27:10Z,3200000,False,39.0,110.0,1,left,C. Anthony 11' pullup Jump Shot (12 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,11.69,Made,,,,,12.0,,,,,,,,,,,,,
326,PT10M58.00S,2025-03-09T02:27:14.3Z,3,REGULAR,3pt,Jump Shot,[],201572,75.3777923784494,83.82352941176471,1610612749,50,64,2025-03-09T02:27:25Z,3210000,False,169.0,179.0,1,right,B. Lopez 24' 3PT  (5 PTS) (D. Lillard 2 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,24.62,Made,,,,,5.0,D. Lillard,203081.0,2.0,,,,,,,,,,
328,PT10M43.00S,2025-03-09T02:27:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.229303547963205,49.50980392156863,1610612753,50,66,2025-03-09T02:27:41Z,3230000,False,2.0,25.0,1,left,F. Wagner driving reverse Layup (10 PTS),[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,10.0,,,,,,,,,,,,,
329,PT10M43.00S,2025-03-09T02:27:37.4Z,3,REGULAR,foul,personal,['1freethrow'],201572,,,1610612753,50,66,2025-03-09T02:27:47Z,3240000,False,,,0,,B. Lopez shooting personal FOUL (3 PF) (Wagner 1 FT),"[201572, 1630532]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,3.0,1.0,,,,Wagner,1630532.0,,
331,PT10M43.00S,2025-03-09T02:28:00.5Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,50,67,2025-03-09T02:28:00Z,3260000,False,,,0,,F. Wagner Free Throw 1 of 1 (11 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
332,PT10M28.00S,2025-03-09T02:28:15.0Z,3,REGULAR,3pt,Jump Shot,[],203081,69.46452036793693,78.43137254901961,1610612749,53,67,2025-03-09T02:28:19Z,3270000,False,142.0,235.0,1,right,D. Lillard 27' 3PT  (13 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,27.42,Made,,,,,13.0,,,,,,,,,,,,,
334,PT10M11.00S,2025-03-09T02:28:32.8Z,3,REGULAR,2pt,Jump Shot,[],1631094,15.062417871222076,69.36274509803921,1610612753,53,69,2025-03-09T02:28:37Z,3290000,False,-97.0,89.0,1,left,P. Banchero 13' fadeaway Jump Shot (14 PTS),[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,13.16,Made,,,,,14.0,,,,,,,,,,,,,
335,PT10M04.00S,2025-03-09T02:28:42.1Z,3,REGULAR,foul,personal,[],1631094,,,1610612749,53,69,2025-03-09T02:28:54Z,3300000,False,,,0,,P. Banchero personal FOUL (2 PF),"[1631094, 203081]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101284.0,2.0,0.0,,,,Lillard,203081.0,,
337,PT09M49.00S,2025-03-09T02:29:16.3Z,3,REGULAR,2pt,Jump Shot,[],1627752,87.86136662286465,25.0,1610612749,53,69,2025-03-09T02:29:53Z,3320000,False,-125.0,62.0,1,right,MISS T. Prince 13' turnaround fadeaway Shot,[1627752],1610612749.0,MIL,turnaround fadeaway,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,13.94,Missed,,,,,,,,,,,,,,,,,,
338,PT09M45.00S,2025-03-09T02:29:20.3Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,53,69,2025-03-09T02:29:21Z,3330000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,337.0,6.0,4.0,2.0,,,,,,,,,,,,,,
339,PT09M44.00S,2025-03-09T02:29:20.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,93.9060446780552,48.77450980392157,1610612749,55,69,2025-03-09T02:29:25Z,3340000,False,-6.0,5.0,1,right,G. Antetokounmpo putback DUNK (18 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,18.0,,,,,,,,,,,,,
340,PT09M39.00S,2025-03-09T02:29:31.4Z,3,REGULAR,foul,personal,[],1627752,,,1610612753,55,69,2025-03-09T02:29:41Z,3350000,False,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 1630175]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202007.0,1.0,1.0,,,,Anthony,1630175.0,,
342,PT09M30.00S,2025-03-09T02:30:02.6Z,3,REGULAR,foul,personal,[],203507,,,1610612753,55,69,2025-03-09T02:30:15Z,3370000,False,,,0,,G. Antetokounmpo personal FOUL (1 PF),"[203507, 1628976]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202007.0,1.0,0.0,,,,Carter Jr.,1628976.0,,
344,PT09M16.00S,2025-03-09T02:30:35.0Z,3,REGULAR,2pt,Jump Shot,[],1630532,20.45006570302234,43.627450980392155,1610612753,55,69,2025-03-09T02:30:39Z,3390000,False,32.0,140.0,1,left,MISS F. Wagner 14' turnaround fadeaway Shot,[1630532],1610612753.0,ORL,turnaround fadeaway,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Center,14.33,Missed,,,,,,,,,,,,,,,,,,
345,PT09M12.00S,2025-03-09T02:30:39.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,55,69,2025-03-09T02:30:39Z,3400000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,344.0,7.0,5.0,2.0,,,,,,,,,,,,,,
