actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
252,PT06M27.00S,2026-02-07T20:55:17.4Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,60,26,2026-02-07T20:55:19Z,2500000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Left Corner 3,24+ Left,,,,,,,251.0,,,1.0,1.0,0.0,,,,,,,,
255,PT06M17.00S,2026-02-07T20:55:28.0Z,2,REGULAR,turnover,bad pass,[],1642267,,,1610612764,60,26,2026-02-07T20:55:32Z,2510000,False,,,0,,B. Carrington bad pass TURNOVER (3 TO),"[1642267, 1642856]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Dëmin,1642856.0,,
256,PT06M17.00S,2026-02-07T20:55:28.0Z,2,REGULAR,steal,,[],1642856,,,1610612751,60,26,2026-02-07T20:55:30Z,2520000,False,,,0,,E. Dëmin STEAL (1 STL),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT06M10.00S,2026-02-07T20:55:34.8Z,2,REGULAR,turnover,bad pass,[],1642856,,,1610612751,60,26,2026-02-07T20:55:40Z,2530000,False,,,0,,E. Dëmin bad pass TURNOVER (1 TO),"[1642856, 1642860]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Riley,1642860.0,,
258,PT06M10.00S,2026-02-07T20:55:34.8Z,2,REGULAR,steal,,[],1642860,,,1610612764,60,26,2026-02-07T20:55:36Z,2540000,False,,,0,,W. Riley STEAL (1 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT06M09.00S,2026-02-07T20:55:39.9Z,2,REGULAR,foul,personal,['2freethrow'],1642849,,,1610612764,60,26,2026-02-07T20:55:50Z,2550000,False,,,0,,N. Traore shooting personal FOUL (3 PF) (Champagnie 2 FT),"[1642849, 1630551]",1610612751.0,BKN,shooting,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,1626302.0,3.0,0.0,Champagnie,1630551.0,,,,,,,,,,,,,,,
261,PT06M09.00S,2026-02-07T20:56:04.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630551,,,1610612764,60,27,2026-02-07T21:18:11Z,2570000,False,,,0,,J. Champagnie Free Throw 1 of 2 (12 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
262,PT06M09.00S,2026-02-07T20:56:05.5Z,2,REGULAR,substitution,out,[],1641774,,,1610612764,60,27,2026-02-07T20:56:09Z,2580000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M09.00S,2026-02-07T20:56:05.5Z,2,REGULAR,substitution,in,[],1630264,,,1610612764,60,27,2026-02-07T20:56:09Z,2590000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M09.00S,2026-02-07T20:56:04.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630551,,,1610612764,60,28,2026-02-07T21:18:11Z,2600000,False,,,0,,J. Champagnie Free Throw 2 of 2 (13 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
265,PT05M54.00S,2026-02-07T20:56:38.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642856,89.70105124835742,50.98039215686274,1610612751,60,28,2026-02-07T20:56:43Z,2610000,False,5.0,44.0,1,right,MISS E. Dëmin driving Layup - blocked,"[1642856, 1630551]",1610612751.0,BKN,driving,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.46,,,,,,,,,,Champagnie,1630551.0
266,PT05M54.00S,2026-02-07T20:56:38.5Z,2,REGULAR,block,,[],1630551,,,1610612751,60,28,2026-02-07T20:56:41Z,2620000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT05M51.00S,2026-02-07T20:56:41.5Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,60,28,2026-02-07T20:56:43Z,2630000,False,,,0,,J. Watkins REBOUND (Off:0 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,265.0,,,1.0,1.0,0.0,,,,,,,,
268,PT05M51.00S,2026-02-07T20:56:43.8Z,2,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612764,60,28,2026-02-07T20:56:55Z,2640000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Champagnie 2 FT),"[1629008, 1630551]",1610612751.0,BKN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1627529.0,1.0,0.0,Champagnie,1630551.0,,,,,,,,,,,,,,,
270,PT05M51.00S,2026-02-07T20:57:09.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630551,,,1610612764,60,29,2026-02-07T20:57:09Z,2660000,False,,,0,,J. Champagnie Free Throw 1 of 2 (14 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
271,PT05M51.00S,2026-02-07T20:57:30.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630551,,,1610612764,60,30,2026-02-07T20:57:30Z,2670000,False,,,0,,J. Champagnie Free Throw 2 of 2 (15 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
272,PT05M38.00S,2026-02-07T20:57:47.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,93.51182654402102,50.98039215686274,1610612751,62,30,2026-02-07T20:57:51Z,2680000,False,5.0,8.0,1,right,M. Porter Jr. Layup (11 PTS) (N. Claxton 1 AST),"[1629008, 1629651]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,0.98,,,,N. Claxton,1629651.0,1.0,,,,,
274,PT05M24.00S,2026-02-07T20:58:00.4Z,2,REGULAR,3pt,Jump Shot,[],1630551,31.750985545335087,25.735294117647058,1610612764,62,30,2026-02-07T20:58:04Z,2700000,False,121.0,246.0,1,left,MISS J. Champagnie 27' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.43,,,,,,,,,,,
275,PT05M20.00S,2026-02-07T20:58:04.4Z,2,REGULAR,rebound,defensive,[],1642856,,,1610612751,62,30,2026-02-07T20:58:04Z,2710000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:2),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,,274.0,,,2.0,2.0,0.0,,,,,,,,
276,PT05M08.00S,2026-02-07T20:58:16.6Z,2,REGULAR,3pt,Jump Shot,[],1641730,92.46057818659659,3.431372549019608,1610612751,62,30,2026-02-07T20:58:21Z,2720000,False,-233.0,18.0,1,right,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.35,,,,,,,,,,,
277,PT05M04.00S,2026-02-07T20:58:20.6Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,62,30,2026-02-07T20:58:21Z,2730000,False,,,0,,A. Gill REBOUND (Off:0 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Left Corner 3,24+ Left,,,,,,,276.0,,,2.0,2.0,0.0,,,,,,,,
278,PT04M57.00S,2026-02-07T20:58:31.5Z,2,REGULAR,foul,personal,[],1629008,,,1610612764,62,30,2026-02-07T20:58:41Z,2740000,False,,,0,,M. Porter Jr. personal FOUL (2 PF),"[1629008, 1630264]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,101284.0,2.0,0.0,Gill,1630264.0,,,,,,,,,,,,,,,
280,PT04M46.00S,2026-02-07T20:58:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,7.30946123521682,48.28431372549019,1610612764,62,32,2026-02-07T20:59:04Z,2760000,False,9.0,16.0,1,left,A. Gill cutting Layup (3 PTS) (B. Carrington 2 AST),"[1630264, 1642267]",1610612764.0,WAS,cutting,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,Made,,3.0,1.83,,,,B. Carrington,1642267.0,2.0,,,,,
282,PT04M39.00S,2026-02-07T20:59:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642849,94.1688567674113,62.745098039215684,1610612751,64,32,2026-02-07T20:59:14Z,2780000,False,64.0,2.0,1,right,N. Traore 6' driving floating bank Jump Shot (4 PTS),[1642849],1610612751.0,BKN,driving floating bank,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,4.0,6.37,,,,,,,,,,,
283,PT04M39.00S,2026-02-07T20:59:14.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630264,,,1610612751,64,32,2026-02-07T20:59:22Z,2790000,False,,,0,,A. Gill shooting personal FOUL (2 PF) (Traore 1 FT),"[1630264, 1642849]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,2.0,0.0,Traore,1642849.0,,,,,,,,,,,,,,,
285,PT04M39.00S,2026-02-07T20:59:36.4Z,2,REGULAR,freethrow,1 of 1,[],1642849,,,1610612751,65,32,2026-02-07T20:59:36Z,2810000,False,,,0,,N. Traore Free Throw 1 of 1 (5 PTS),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
286,PT04M21.00S,2026-02-07T20:59:56.9Z,2,REGULAR,2pt,Jump Shot,[],1642364,7.703679369250986,31.61764705882353,1610612764,65,32,2026-02-07T21:00:04Z,2820000,False,92.0,20.0,1,left,MISS J. Watkins 9' fadeaway Shot,[1642364],1610612764.0,WAS,fadeaway,,,Watkins,J. Watkins,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,9.4,,,,,,,,,,,
287,PT04M21.00S,2026-02-07T20:59:56.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,65,32,2026-02-07T21:00:04Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,286.0,,,,,,,,,,,,,
288,PT04M21.00S,2026-02-07T21:00:01.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612764,65,32,2026-02-07T21:00:21Z,2840000,False,,,0,,N. Clowney loose ball personal FOUL (1 PF) (Gill 2 FT),"[1641730, 1630264]",1610612751.0,BKN,loose ball,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,101284.0,1.0,0.0,Gill,1630264.0,,,,,,,,,,,,,,,
290,PT04M21.00S,2026-02-07T21:00:28.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630264,,,1610612764,65,33,2026-02-07T21:00:28Z,2860000,False,,,0,,A. Gill Free Throw 1 of 2 (4 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
291,PT04M21.00S,2026-02-07T21:00:44.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630264,,,1610612764,65,34,2026-02-07T21:00:44Z,2870000,False,,,0,,A. Gill Free Throw 2 of 2 (5 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
292,PT04M13.00S,2026-02-07T21:00:54.1Z,2,REGULAR,2pt,Jump Shot,[],1629008,93.51182654402102,92.15686274509804,1610612751,67,34,2026-02-07T21:01:06Z,2880000,False,211.0,8.0,1,right,M. Porter Jr. 21' Jump Shot (13 PTS) (N. Traore 3 AST),"[1629008, 1642849]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right,,,,,,Made,,13.0,21.1,,,,N. Traore,1642849.0,3.0,,,,,
294,PT04M03.00S,2026-02-07T21:01:03.4Z,2,REGULAR,3pt,Jump Shot,[],1642267,30.831143232588698,32.59803921568628,1610612764,67,37,2026-02-07T21:01:08Z,2900000,False,87.0,237.0,1,left,B. Carrington 25' 3PT pullup (3 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,3.0,25.27,,,,,,,,,,,
295,PT03M47.00S,2026-02-07T21:01:20.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612751,67,37,2026-02-07T21:01:29Z,2910000,False,,,0,,B. Carrington shooting personal FOUL (1 PF) (Claxton 2 FT),"[1642267, 1629651]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
298,PT03M47.00S,2026-02-07T21:01:50.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,67,37,2026-02-07T21:01:50Z,2940000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M47.00S,2026-02-07T21:04:21.4Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,67,37,2026-02-07T21:04:21Z,2960000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
301,PT03M47.00S,2026-02-07T21:04:21.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,67,37,2026-02-07T21:04:21Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
302,PT03M47.00S,2026-02-07T21:04:34.0Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,68,37,2026-02-07T21:04:34Z,2980000,False,,,0,,N. Claxton Free Throw 2 of 2 (11 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
303,PT03M23.00S,2026-02-07T21:05:00.0Z,2,REGULAR,3pt,Jump Shot,[],1642860,2.578843626806833,96.07843137254902,1610612764,68,37,2026-02-07T21:05:05Z,2990000,False,-230.0,-28.0,1,left,MISS W. Riley 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.21,,,,,,,,,,,
304,PT03M19.00S,2026-02-07T21:05:04.0Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,68,37,2026-02-07T21:05:05Z,3000000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,303.0,,,2.0,1.0,1.0,,,,,,,,
305,PT03M12.00S,2026-02-07T21:05:11.4Z,2,REGULAR,3pt,Jump Shot,[],1642856,66.17936925098554,48.03921568627451,1610612751,68,37,2026-02-07T21:05:16Z,3010000,False,-10.0,265.0,1,right,MISS E. Dëmin 26' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.56,,,,,,,,,,,
306,PT03M09.00S,2026-02-07T21:05:14.4Z,2,REGULAR,rebound,defensive,[],1642860,,,1610612764,68,37,2026-02-07T21:05:16Z,3020000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Center,,,,,,,305.0,,,1.0,1.0,0.0,,,,,,,,
307,PT03M01.00S,2026-02-07T21:05:22.5Z,2,REGULAR,3pt,Jump Shot,[],1642267,32.53942181340342,43.872549019607845,1610612764,68,37,2026-02-07T21:05:27Z,3030000,False,31.0,253.0,1,left,MISS B. Carrington 25' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.52,,,,,,,,,,,
308,PT02M58.00S,2026-02-07T21:05:25.5Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,68,37,2026-02-07T21:05:27Z,3040000,False,,,0,,N. Clowney REBOUND (Off:1 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,,307.0,,,2.0,1.0,1.0,,,,,,,,
309,PT02M53.00S,2026-02-07T21:05:31.1Z,2,REGULAR,turnover,lost ball,[],1641730,,,1610612751,68,37,2026-02-07T21:05:36Z,3050000,False,,,0,,N. Clowney lost ball TURNOVER (1 TO),"[1641730, 1642860]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Riley,1642860.0,,
310,PT02M53.00S,2026-02-07T21:05:31.1Z,2,REGULAR,steal,,[],1642860,,,1610612764,68,37,2026-02-07T21:05:32Z,3060000,False,,,0,,W. Riley STEAL (2 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
314,PT02M49.00S,2026-02-07T21:05:33.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642860,12.302890932982917,45.09803921568628,1610612764,68,37,2026-02-07T21:06:27Z,3065000,False,25.0,63.0,1,left,MISS W. Riley 6' running Layup,[1642860],1610612764.0,WAS,running,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.77,,,,,,,,,,,
315,PT02M48.00S,2026-02-07T21:05:34.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,68,37,2026-02-07T21:06:27Z,3067500,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,314.0,,,,,,,,,,,,,
311,PT02M48.00S,2026-02-07T21:05:35.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642849,,,1610612764,68,37,2026-02-07T21:09:47Z,3070000,False,,,0,,N. Traore loose ball personal FOUL (4 PF) (Champagnie 2 FT),"[1642849, 1630551]",1610612751.0,BKN,loose ball,,,Traore,N. Traore,,,,,In The Paint (Non-RA),8-16 Right,1626302.0,4.0,0.0,Champagnie,1630551.0,,,,,,,,,,,,,,,
313,PT02M48.00S,2026-02-07T21:06:02.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630551,,,1610612764,68,38,2026-02-07T21:09:44Z,3090000,False,,,0,,J. Champagnie Free Throw 1 of 2 (16 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
316,PT02M48.00S,2026-02-07T21:06:20.0Z,2,REGULAR,substitution,out,[],1642849,,,1610612764,68,38,2026-02-07T21:06:42Z,3100000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M48.00S,2026-02-07T21:06:20.0Z,2,REGULAR,substitution,in,[],1642879,,,1610612764,68,38,2026-02-07T21:06:42Z,3110000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M48.00S,2026-02-07T21:06:02.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630551,,,1610612764,68,39,2026-02-07T21:09:44Z,3120000,False,,,0,,J. Champagnie Free Throw 2 of 2 (17 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
319,PT02M30.00S,2026-02-07T21:07:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,94.43166885676742,53.18627450980392,1610612751,70,39,2026-02-07T21:07:18Z,3130000,False,16.0,0.0,1,right,M. Porter Jr. driving finger roll Layup (15 PTS),[1629008],1610612751.0,BKN,driving finger roll,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,1.59,,,,,,,,,,,
320,PT02M15.00S,2026-02-07T21:07:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,6.521024967148489,46.568627450980394,1610612764,70,41,2026-02-07T21:07:33Z,3140000,False,17.0,9.0,1,left,W. Riley driving finger roll Layup (6 PTS),[1642860],1610612764.0,WAS,driving finger roll,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,1.93,,,,,,,,,,,
321,PT02M07.00S,2026-02-07T21:07:36.3Z,2,REGULAR,2pt,Jump Shot,[],1641730,78.9257555847569,15.441176470588236,1610612751,72,41,2026-02-07T21:07:46Z,3150000,False,-173.0,146.0,1,right,N. Clowney 22' Jump Shot (5 PTS) (B. Saraf 4 AST),"[1641730, 1642879]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,5.0,22.6,,,,B. Saraf,1642879.0,4.0,,,,,
323,PT01M56.00S,2026-02-07T21:07:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,5.995400788436268,47.30392156862745,1610612764,72,43,2026-02-07T21:07:55Z,3170000,False,13.0,4.0,1,left,A. Gill Layup (7 PTS) (B. Carrington 3 AST),"[1630264, 1642267]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,1.41,,,,B. Carrington,1642267.0,3.0,,,,,
325,PT01M34.00S,2026-02-07T21:08:08.9Z,2,REGULAR,3pt,Jump Shot,[],1641730,96.7969776609724,96.81372549019608,1610612751,75,43,2026-02-07T21:08:12Z,3190000,False,234.0,-22.0,1,right,N. Clowney 3PT  (8 PTS) (N. Claxton 2 AST),"[1641730, 1629651]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,,,,Made,,8.0,23.52,,,,N. Claxton,1629651.0,2.0,,,,,
327,PT01M24.00S,2026-02-07T21:08:19.8Z,2,REGULAR,turnover,lost ball,[],1630551,,,1610612764,75,43,2026-02-07T21:08:43Z,3210000,False,,,0,,J. Champagnie lost ball TURNOVER (3 TO),"[1630551, 1629008]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,3.0,Porter Jr.,1629008.0,,
328,PT01M24.00S,2026-02-07T21:08:19.8Z,2,REGULAR,steal,,[],1629008,,,1610612751,75,43,2026-02-07T21:08:22Z,3220000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
329,PT01M19.00S,2026-02-07T21:08:24.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629008,94.69448094612353,48.28431372549019,1610612751,77,43,2026-02-07T21:08:28Z,3230000,False,-9.0,-3.0,1,right,M. Porter Jr. running Layup (17 PTS),[1629008],1610612751.0,BKN,running,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,17.0,0.9,,,,,,,,,,,
330,PT01M02.00S,2026-02-07T21:08:41.5Z,2,REGULAR,2pt,Jump Shot,[],1642267,20.18725361366623,28.676470588235293,1610612764,77,45,2026-02-07T21:08:48Z,3240000,False,107.0,137.0,1,left,B. Carrington 17' step back Jump Shot (5 PTS),[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,5.0,17.38,,,,,,,,,,,
331,PT00M43.90S,2026-02-07T21:09:00.6Z,2,REGULAR,3pt,Jump Shot,[],1641730,95.87713534822602,97.30392156862744,1610612751,77,45,2026-02-07T21:09:04Z,3250000,False,237.0,-14.0,1,right,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.69,,,,,,,,,,,
332,PT00M41.40S,2026-02-07T21:09:03.1Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,77,45,2026-02-07T21:09:04Z,3260000,False,,,0,,A. Gill REBOUND (Off:0 Def:3),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Right Corner 3,24+ Right,,,,,,,331.0,,,3.0,3.0,0.0,,,,,,,,
333,PT00M30.90S,2026-02-07T21:09:14.4Z,2,REGULAR,2pt,Jump Shot,[],1642267,18.347568988173457,18.627450980392158,1610612764,77,47,2026-02-07T21:09:39Z,3270000,False,157.0,120.0,1,left,B. Carrington 19' fadeaway Jump Shot (7 PTS),[1642267],1610612764.0,WAS,fadeaway,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,7.0,19.75,,,,,,,,,,,
334,PT00M07.30S,2026-02-07T21:09:42.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,73.01248357424441,82.35294117647058,1610612751,80,47,2026-02-07T21:30:26Z,3280000,False,162.0,201.0,1,right,M. Porter Jr. 25' 3PT pullup (20 PTS),[1629008],1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,20.0,25.82,,,,,,,,,,,
335,PT00M00.80S,2026-02-07T21:09:58.9Z,2,REGULAR,3pt,Jump Shot,[],1630264,29.517082785808146,28.676470588235293,1610612764,80,47,2026-02-07T21:10:10Z,3290000,False,107.0,225.0,1,left,MISS A. Gill 24' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.9,,,,,,,,,,,
336,PT00M00.10S,2026-02-07T21:09:59.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,80,47,2026-02-07T21:10:14Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,335.0,,,,,,,,,,,,,
