actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
611,PT05M44.00S,2026-02-04T02:39:31.4Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,90,114,2026-02-04T02:39:46Z,6050000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M44.00S,2026-02-04T02:39:31.4Z,4,REGULAR,substitution,out,[],1642879,,,1610612751,90,114,2026-02-04T02:39:46Z,6060000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M44.00S,2026-02-04T02:39:31.4Z,4,REGULAR,substitution,out,[],1629028,,,1610612751,90,114,2026-02-04T02:39:46Z,6070000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M44.00S,2026-02-04T02:39:31.4Z,4,REGULAR,substitution,in,[],1642856,,,1610612751,90,114,2026-02-04T02:39:46Z,6080000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M44.00S,2026-02-04T02:39:31.4Z,4,REGULAR,substitution,in,[],1642849,,,1610612751,90,114,2026-02-04T02:39:46Z,6090000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M44.00S,2026-02-04T02:39:31.4Z,4,REGULAR,substitution,in,[],1631166,,,1610612751,90,114,2026-02-04T02:39:46Z,6100000,False,,,0,,SUB in: D. Timme,[1631166],1610612747.0,LAL,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M37.00S,2026-02-04T02:40:06.5Z,4,REGULAR,3pt,Jump Shot,[],1629008,30.962549277266753,65.19607843137256,1610612751,90,114,2026-02-04T02:40:48Z,6110000,False,-76.0,239.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612751.0,BKN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.03,Missed,,,,,,,,,,,,,,,,
618,PT05M33.00S,2026-02-04T02:40:10.5Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612747,90,114,2026-02-04T02:40:11Z,6120000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,617.0,4.0,3.0,1.0,,,
619,PT05M30.00S,2026-02-04T02:40:13.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631166,94.30026281208936,47.30392156862745,1610612747,90,116,2026-02-04T02:42:14Z,6130000,False,-13.0,1.0,1,right,D. Timme running Layup (2 PTS) (J. Vanderbilt 2 AST),"[1631166, 1629020]",1610612747.0,LAL,running,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,1.35,Made,2.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,,,,,
622,PT05M28.00S,2026-02-04T02:40:24.1Z,4,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612751,90,116,2026-02-04T02:40:30Z,6160000,False,,,0,,M. Porter Jr. bad pass out-of-bounds TURNOVER (3 TO),[1629008],1610612751.0,BKN,bad pass,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,202007.0,,,,,,,,,3.0,,
623,PT05M20.00S,2026-02-04T02:40:33.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631222,77.21747700394218,9.068627450980392,1610612747,90,116,2026-02-04T02:40:37Z,6170000,False,-205.0,162.0,1,right,MISS J. LaRavia 26' 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,
624,PT05M17.00S,2026-02-04T02:40:36.3Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612751,90,116,2026-02-04T02:40:37Z,6180000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:9),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,623.0,10.0,9.0,1.0,,,
625,PT05M08.00S,2026-02-04T02:40:45.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,16.63929040735874,38.72549019607843,1610612751,90,116,2026-02-04T02:41:07Z,6190000,False,56.0,104.0,1,left,MISS M. Porter Jr. 11' pullup Shot,[1629008],1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.82,Missed,,,,,,,,,,,,,,,,
626,PT05M02.00S,2026-02-04T02:40:51.7Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,90,116,2026-02-04T02:41:07Z,6200000,False,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,625.0,5.0,2.0,3.0,,,
627,PT05M02.00S,2026-02-04T02:40:51.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,92,116,2026-02-04T02:40:51Z,6210000,False,0.0,0.0,1,left,N. Claxton tip Layup (10 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,
628,PT04M51.00S,2026-02-04T02:41:02.4Z,4,REGULAR,3pt,Jump Shot,[],1629020,94.95729303547962,98.52941176470588,1610612747,92,116,2026-02-04T02:41:09Z,6220000,False,243.0,-5.0,1,right,MISS J. Vanderbilt 24' 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,24.27,Missed,,,,,,,,,,,,,,,,
629,PT04M46.00S,2026-02-04T02:41:07.4Z,4,REGULAR,rebound,defensive,[],1642874,,,1610612751,92,116,2026-02-04T02:41:09Z,6230000,False,,,0,,D. Wolf REBOUND (Off:0 Def:3),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,628.0,3.0,3.0,0.0,,,
630,PT04M42.00S,2026-02-04T02:41:11.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642849,6.652431011826544,5.147058823529411,1610612751,92,116,2026-02-04T02:44:39Z,6240000,False,224.0,10.0,1,left,MISS N. Traore running 3PT,[1642849],1610612751.0,BKN,running,,,Traore,N. Traore,,,,,Right Corner 3,24+ Right,22.45,Missed,,,,,,,,,,,,,,,,
631,PT04M38.00S,2026-02-04T02:41:15.2Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612747,92,116,2026-02-04T02:41:16Z,6250000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,630.0,5.0,4.0,1.0,,,
632,PT04M36.00S,2026-02-04T02:41:20.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642849,,,1610612747,92,116,2026-02-04T02:41:34Z,6260000,False,,,0,,N. Traore shooting personal FOUL (1 PF) (Vanderbilt 2 FT),"[1642849, 1629020]",1610612751.0,BKN,shooting,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,,1630886.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,,
634,PT04M36.00S,2026-02-04T02:41:50.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629020,,,1610612747,92,117,2026-02-04T02:42:19Z,6280000,False,,,0,,J. Vanderbilt Free Throw 1 of 2 (6 PTS),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
635,PT04M36.00S,2026-02-04T02:41:51.2Z,4,REGULAR,substitution,out,[],1629008,,,1610612747,92,117,2026-02-04T02:42:04Z,6290000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M36.00S,2026-02-04T02:41:51.2Z,4,REGULAR,substitution,out,[],1629651,,,1610612747,92,117,2026-02-04T02:42:04Z,6300000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M36.00S,2026-02-04T02:41:51.2Z,4,REGULAR,substitution,out,[],1631222,,,1610612747,92,117,2026-02-04T02:42:04Z,6310000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M36.00S,2026-02-04T02:41:51.2Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,92,117,2026-02-04T02:42:04Z,6320000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M36.00S,2026-02-04T02:41:51.2Z,4,REGULAR,substitution,in,[],1630549,,,1610612747,92,117,2026-02-04T02:42:04Z,6330000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M36.00S,2026-02-04T02:41:51.2Z,4,REGULAR,substitution,in,[],1630533,,,1610612747,92,117,2026-02-04T02:42:04Z,6340000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M36.00S,2026-02-04T02:41:51.2Z,4,REGULAR,substitution,in,[],1642355,,,1610612747,92,117,2026-02-04T02:42:04Z,6350000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M36.00S,2026-02-04T02:41:51.2Z,4,REGULAR,substitution,in,[],1642261,,,1610612747,92,117,2026-02-04T02:42:04Z,6360000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M36.00S,2026-02-04T02:41:50.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629020,,,1610612747,92,117,2026-02-04T02:42:19Z,6370000,False,,,0,,MISS J. Vanderbilt Free Throw 2 of 2,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Missed,,,,,,,,,,,,,,,,
644,PT04M33.00S,2026-02-04T02:41:53.5Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,92,117,2026-02-04T02:42:19Z,6380000,False,,,0,,D. Sharpe REBOUND (Off:8 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,643.0,11.0,3.0,8.0,,,
645,PT04M25.00S,2026-02-04T02:42:26.4Z,4,REGULAR,turnover,bad pass,[],1642856,,,1610612751,92,117,2026-02-04T02:42:31Z,6390000,False,,,0,,E. Dëmin bad pass TURNOVER (6 TO),"[1642856, 1629216]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,6.0,Vincent,1629216.0
646,PT04M25.00S,2026-02-04T02:42:26.4Z,4,REGULAR,steal,,[],1629216,,,1610612747,92,117,2026-02-04T02:53:23Z,6400000,False,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,
647,PT04M20.00S,2026-02-04T02:42:31.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642355,94.1688567674113,52.94117647058824,1610612747,92,119,2026-02-04T02:42:38Z,6410000,False,15.0,2.0,1,right,B. James running alley-oop Layup (2 PTS) (D. Knecht 1 AST),"[1642355, 1642261]",1610612747.0,LAL,running alley-oop,,,James,B. James,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,D. Knecht,1642261.0,1.0,,,,,,,,,,,,
649,PT04M13.00S,2026-02-04T02:42:39.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,5.469776609724048,49.01960784313725,1610612751,94,119,2026-02-04T02:42:43Z,6430000,False,5.0,-1.0,1,left,D. Sharpe Layup (14 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.5,Made,14.0,,,,,,,,,,,,,,,
650,PT04M13.00S,2026-02-04T02:42:41.8Z,4,REGULAR,foul,personal,['1freethrow'],1642261,,,1610612751,94,119,2026-02-04T02:42:47Z,6440000,False,,,0,,D. Knecht shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1642261, 1630549]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,,1630886.0,1.0,0.0,Sharpe,1630549.0,,,,,,,
652,PT04M13.00S,2026-02-04T02:43:02.1Z,4,REGULAR,freethrow,1 of 1,[],1630549,,,1610612751,95,119,2026-02-04T02:43:02Z,6460000,False,,,0,,D. Sharpe Free Throw 1 of 1 (15 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
653,PT03M57.00S,2026-02-04T02:43:21.1Z,4,REGULAR,2pt,Jump Shot,[],1642355,75.50919842312747,67.15686274509804,1610612747,95,121,2026-02-04T02:43:26Z,6470000,False,86.0,178.0,1,right,B. James 19' pullup Jump Shot (4 PTS),[1642355],1610612747.0,LAL,pullup,,,James,B. James,,,,,Mid-Range,16-24 Right Center,19.73,Made,4.0,,,,,,,,,,,,,,,
654,PT03M42.00S,2026-02-04T02:43:36.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642849,11.514454664914586,40.19607843137255,1610612751,95,121,2026-02-04T02:43:39Z,6480000,False,49.0,56.0,1,left,MISS N. Traore 7' driving floating Shot,[1642849],1610612751.0,BKN,driving floating,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,
655,PT03M39.00S,2026-02-04T02:43:38.7Z,4,REGULAR,rebound,offensive,[],1642849,,,1610612751,95,121,2026-02-04T02:43:38Z,6490000,False,,,0,,N. Traore REBOUND (Off:2 Def:2),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,654.0,4.0,2.0,2.0,,,
656,PT03M35.00S,2026-02-04T02:43:43.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642874,28.465834428383708,71.56862745098039,1610612751,98,121,2026-02-04T02:43:47Z,6500000,False,-108.0,215.0,1,left,D. Wolf 24' 3PT  (3 PTS) (N. Traore 3 AST),"[1642874, 1642849]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,24.06,Made,3.0,N. Traore,1642849.0,3.0,,,,,,,,,,,,
658,PT03M15.00S,2026-02-04T02:44:02.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631166,86.5473061760841,48.03921568627451,1610612747,98,121,2026-02-04T03:50:38Z,6520000,False,-10.0,74.0,1,right,MISS D. Timme 7' driving floating Shot,[1631166],1610612747.0,LAL,driving floating,,,Timme,D. Timme,,,,,In The Paint (Non-RA),0-8 Center,7.46,Missed,,,,,,,,,,,,,,,,
659,PT03M12.00S,2026-02-04T02:44:05.6Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,98,121,2026-02-04T02:44:07Z,6530000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,658.0,2.0,2.0,0.0,,,
660,PT03M08.00S,2026-02-04T02:44:10.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642874,5.863994743758213,49.01960784313725,1610612751,100,121,2026-02-04T02:44:15Z,6540000,False,5.0,3.0,1,left,D. Wolf running Layup (5 PTS) (Z. Williams 2 AST),"[1642874, 1630533]",1610612751.0,BKN,running,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,0.55,Made,5.0,Z. Williams,1630533.0,2.0,,,,,,,,,,,,
661,PT03M07.00S,2026-02-04T02:44:18.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,100,121,2026-02-04T02:44:18Z,6550000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M07.00S,2026-02-04T02:44:19.3Z,4,REGULAR,substitution,out,[],1629216,,,1610612747,100,121,2026-02-04T02:47:08Z,6560000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M07.00S,2026-02-04T02:44:19.3Z,4,REGULAR,substitution,in,[],1628467,,,1610612747,100,121,2026-02-04T02:47:08Z,6570000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M50.00S,2026-02-04T02:47:44.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642261,81.02825229960578,34.068627450980394,1610612747,100,121,2026-02-04T02:47:51Z,6590000,False,-80.0,126.0,1,right,MISS D. Knecht 14' pullup Shot,[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Left,14.89,Missed,,,,,,,,,,,,,,,,
667,PT02M47.00S,2026-02-04T02:47:47.8Z,4,REGULAR,rebound,defensive,[],1642856,,,1610612751,100,121,2026-02-04T02:47:51Z,6600000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:2),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,666.0,2.0,2.0,0.0,,,
668,PT02M40.00S,2026-02-04T02:47:54.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642849,6.783837056504599,47.794117647058826,1610612751,100,121,2026-02-04T02:53:29Z,6610000,False,11.0,11.0,1,left,MISS N. Traore running Layup,[1642849],1610612751.0,BKN,running,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,,
669,PT02M38.00S,2026-02-04T02:47:56.4Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,100,121,2026-02-04T02:53:29Z,6620000,False,,,0,,D. Sharpe REBOUND (Off:9 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,668.0,12.0,3.0,9.0,,,
670,PT02M38.00S,2026-02-04T02:47:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.590000152587891,50.0,1610612751,100,121,2026-02-04T02:47:57Z,6630000,False,0.0,0.0,1,left,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,
671,PT02M36.00S,2026-02-04T02:47:58.7Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,100,121,2026-02-04T02:47:58Z,6640000,False,,,0,,D. Sharpe REBOUND (Off:10 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,670.0,13.0,3.0,10.0,,,
672,PT02M36.00S,2026-02-04T02:47:58.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,5.590000152587891,50.0,1610612751,102,121,2026-02-04T02:48:20Z,6650000,False,0.0,0.0,1,left,D. Sharpe putback Layup (17 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Made,17.0,,,,,,,,,,,,,,,
673,PT02M17.00S,2026-02-04T02:48:17.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642355,87.07293035479631,43.38235294117647,1610612747,102,121,2026-02-04T02:48:22Z,6660000,False,-33.0,69.0,1,right,MISS B. James 7' driving floating Shot,[1642355],1610612747.0,LAL,driving floating,,,James,B. James,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,
674,PT02M17.00S,2026-02-04T02:48:17.5Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,102,121,2026-02-04T02:48:22Z,6670000,False,,,0,,D. Sharpe REBOUND (Off:10 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,673.0,14.0,4.0,10.0,,,
675,PT02M11.00S,2026-02-04T02:48:24.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630549,6.521024967148489,48.03921568627451,1610612751,104,121,2026-02-04T02:48:29Z,6680000,False,10.0,9.0,1,left,D. Sharpe running Layup (19 PTS) (Z. Williams 3 AST),"[1630549, 1630533]",1610612751.0,BKN,running,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.32,Made,19.0,Z. Williams,1630533.0,3.0,,,,,,,,,,,,
677,PT01M50.00S,2026-02-04T02:48:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642261,93.11760840998686,48.28431372549019,1610612747,104,123,2026-02-04T02:48:50Z,6700000,False,-9.0,12.0,1,right,D. Knecht driving Layup (2 PTS) (B. James 1 AST),"[1642261, 1642355]",1610612747.0,LAL,driving,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,B. James,1642355.0,1.0,,,,,,,,,,,,
679,PT01M35.00S,2026-02-04T02:49:05.3Z,4,REGULAR,3pt,Jump Shot,[],1630533,26.231931668856767,18.137254901960784,1610612751,104,123,2026-02-04T02:49:10Z,6720000,False,159.0,194.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,
680,PT01M31.00S,2026-02-04T02:49:09.3Z,4,REGULAR,rebound,defensive,[],1631166,,,1610612747,104,123,2026-02-04T02:49:10Z,6730000,False,,,0,,D. Timme REBOUND (Off:0 Def:1),[1631166],1610612747.0,LAL,,,,Timme,D. Timme,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,679.0,1.0,1.0,0.0,,,
681,PT01M25.00S,2026-02-04T02:49:15.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642261,78.9257555847569,10.784313725490197,1610612747,104,123,2026-02-04T02:54:45Z,6740000,False,-196.0,146.0,1,right,MISS D. Knecht 24' running 3PT,[1642261],1610612747.0,LAL,running,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,24.42,Missed,,,,,,,,,,,,,,,,
682,PT01M22.00S,2026-02-04T02:49:18.2Z,4,REGULAR,rebound,offensive,[],1631166,,,1610612747,104,123,2026-02-04T02:49:27Z,6750000,False,,,0,,D. Timme REBOUND (Off:1 Def:1),[1631166],1610612747.0,LAL,,,,Timme,D. Timme,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,681.0,2.0,1.0,1.0,,,
683,PT01M17.00S,2026-02-04T02:49:24.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631166,67.88764783180025,60.78431372549019,1610612747,104,123,2026-02-04T02:49:29Z,6760000,False,54.0,249.0,1,right,MISS D. Timme 25' 3PT,[1631166],1610612747.0,LAL,,,,Timme,D. Timme,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,
684,PT01M14.00S,2026-02-04T02:49:27.1Z,4,REGULAR,rebound,defensive,[],1642874,,,1610612751,104,123,2026-02-04T02:49:29Z,6770000,False,,,0,,D. Wolf REBOUND (Off:0 Def:4),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,683.0,4.0,4.0,0.0,,,
685,PT01M05.00S,2026-02-04T02:49:35.7Z,4,REGULAR,3pt,Jump Shot,[],1642856,4.02431011826544,97.79411764705883,1610612751,107,123,2026-02-04T02:49:47Z,6780000,False,-239.0,-15.0,1,left,E. Dëmin 3PT  (11 PTS) (D. Wolf 3 AST),"[1642856, 1642874]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Left Corner 3,24+ Left,23.95,Made,11.0,D. Wolf,1642874.0,3.0,,,,,,,,,,,,
687,PT00M47.10S,2026-02-04T02:49:59.3Z,4,REGULAR,3pt,Jump Shot,[],1642261,69.07030223390277,26.715686274509803,1610612747,107,123,2026-02-04T02:54:59Z,6800000,False,-116.0,238.0,1,right,MISS D. Knecht 26' step back 3PT,[1642261],1610612747.0,LAL,step back,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,,,,,,,,,,,,,,,
688,PT00M43.40S,2026-02-04T02:50:03.0Z,4,REGULAR,rebound,defensive,[],1642849,,,1610612751,107,123,2026-02-04T02:50:14Z,6810000,False,,,0,,N. Traore REBOUND (Off:2 Def:3),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,687.0,5.0,3.0,2.0,,,
689,PT00M40.50S,2026-02-04T02:50:06.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642874,5.206964520367937,52.20588235294118,1610612751,109,123,2026-02-04T02:50:19Z,6820000,False,-11.0,-4.0,1,left,D. Wolf running Layup (7 PTS) (N. Traore 4 AST),"[1642874, 1642849]",1610612751.0,BKN,running,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,1.16,Made,7.0,N. Traore,1642849.0,4.0,,,,,,,,,,,,
691,PT00M25.30S,2026-02-04T02:50:27.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642261,94.03745072273325,50.98039215686274,1610612747,109,125,2026-02-04T02:50:31Z,6840000,False,5.0,4.0,1,right,D. Knecht cutting DUNK (4 PTS) (J. Vanderbilt 3 AST),"[1642261, 1629020]",1610612747.0,LAL,cutting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,0.6,Made,4.0,J. Vanderbilt,1629020.0,3.0,,,,,,,,,,,,
