actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
261,PT06M57.00S,2025-11-04T00:57:03.0Z,2,REGULAR,foul,personal,['1freethrow'],1641740,,,1610612751,40,39,2025-11-04T00:57:14Z,2540000,False,,,0,,J. Clark shooting personal FOUL (1 PF) (Wilson 1 FT),"[1641740, 1630592]",1610612750.0,MIN,shooting,,,Clark,J. Clark,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1629177.0,,,,1.0,0.0,Wilson,1630592.0,,
263,PT06M57.00S,2025-11-04T00:57:13.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,40,39,2025-11-04T00:57:13Z,2560000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M57.00S,2025-11-04T01:00:41.6Z,2,REGULAR,freethrow,1 of 1,[],1630592,,,1610612751,41,39,2025-11-04T01:00:41Z,2570000,False,,,0,,J. Wilson Free Throw 1 of 1 (5 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
265,PT06M44.00S,2025-11-04T01:00:57.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,68.80749014454665,71.07843137254902,1610612750,41,42,2025-11-04T01:01:04Z,2580000,False,105.0,241.0,1,right,D. DiVincenzo 26' 3PT  (8 PTS) (N. Reid 1 AST),"[1628978, 1629675]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,26.28,Made,,,,,8.0,,N. Reid,1629675.0,1.0,,,,,,
267,PT06M14.00S,2025-11-04T01:01:27.4Z,2,REGULAR,2pt,Jump Shot,[],1629651,21.895532194480946,71.81372549019608,1610612751,43,42,2025-11-04T01:01:31Z,2600000,False,-109.0,153.0,1,left,N. Claxton 18' Jump Shot (10 PTS) (T. Mann 3 AST),"[1629651, 1629611]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left Center,,,,18.82,Made,,,,,10.0,,T. Mann,1629611.0,3.0,,,,,,
269,PT05M59.00S,2025-11-04T01:01:42.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,64.33968462549278,49.26470588235294,1610612750,43,42,2025-11-04T01:01:46Z,2620000,False,-4.0,283.0,1,right,MISS D. DiVincenzo 28' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,28.27,Missed,,,,,,,,,,,,,,,
270,PT05M55.00S,2025-11-04T01:01:45.9Z,2,REGULAR,rebound,offensive,[],1641740,,,1610612750,43,42,2025-11-04T01:01:45Z,2630000,False,,,0,,J. Clark REBOUND (Off:1 Def:0),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Center,,,,,,269.0,1.0,0.0,1.0,,,,,,,,,,,
271,PT05M51.00S,2025-11-04T01:01:49.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,94.43166885676742,2.696078431372549,1610612750,43,45,2025-11-04T01:01:53Z,2640000,False,-237.0,0.0,1,right,M. Conley 3PT  (9 PTS) (D. DiVincenzo 2 AST),"[201144, 1628978]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,,,,23.65,Made,,,,,9.0,,D. DiVincenzo,1628978.0,2.0,,,,,,
273,PT05M33.00S,2025-11-04T01:02:10.5Z,2,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612751,43,45,2025-11-04T01:02:16Z,2660000,False,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Wilson 2 FT),"[1628978, 1630592]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,,,,2.0,0.0,Wilson,1630592.0,,
275,PT05M33.00S,2025-11-04T01:02:33.1Z,2,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,44,45,2025-11-04T01:02:33Z,2680000,False,,,0,,J. Wilson Free Throw 1 of 2 (6 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
276,PT05M33.00S,2025-11-04T01:02:33.8Z,2,REGULAR,substitution,out,[],1641730,,,1610612751,44,45,2025-11-04T01:02:45Z,2690000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M33.00S,2025-11-04T01:02:33.8Z,2,REGULAR,substitution,out,[],1628978,,,1610612751,44,45,2025-11-04T01:02:45Z,2700000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M33.00S,2025-11-04T01:02:33.8Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,44,45,2025-11-04T01:02:45Z,2710000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M33.00S,2025-11-04T01:02:33.8Z,2,REGULAR,substitution,in,[],203944,,,1610612751,44,45,2025-11-04T01:02:45Z,2720000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M33.00S,2025-11-04T01:02:56.9Z,2,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,45,45,2025-11-04T01:02:56Z,2730000,False,,,0,,J. Wilson Free Throw 2 of 2 (7 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
281,PT05M21.00S,2025-11-04T01:03:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,91.01511169513797,42.8921568627451,1610612750,45,47,2025-11-04T01:03:18Z,2740000,False,-36.0,32.0,1,right,N. Reid driving Layup (7 PTS) (M. Conley 3 AST),"[1629675, 201144]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,4.78,Made,,,,,7.0,,M. Conley,201144.0,3.0,,,,,,
282,PT05M21.00S,2025-11-04T01:03:17.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630592,,,1610612750,45,47,2025-11-04T01:03:23Z,2750000,False,,,0,,J. Wilson shooting personal FOUL (2 PF) (Reid 1 FT),"[1630592, 1629675]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629177.0,,,,2.0,0.0,Reid,1629675.0,,
284,PT05M21.00S,2025-11-04T01:03:25.9Z,2,REGULAR,substitution,out,[],201144,,,1610612750,45,47,2025-11-04T01:05:22Z,2770000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M21.00S,2025-11-04T01:03:25.9Z,2,REGULAR,substitution,in,[],1642265,,,1610612750,45,47,2025-11-04T01:05:22Z,2780000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M21.00S,2025-11-04T01:03:39.4Z,2,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,45,48,2025-11-04T01:03:39Z,2790000,False,,,0,,N. Reid Free Throw 1 of 1 (8 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
288,PT04M57.00S,2025-11-04T01:04:06.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,16.770696452036795,43.38235294117647,1610612751,47,48,2025-11-04T01:04:12Z,2800000,False,33.0,105.0,1,left,C. Thomas 11' driving floating Jump Shot (12 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,11.02,Made,,,,,12.0,,,,,,,,,,
289,PT04M36.00S,2025-11-04T01:04:25.5Z,2,REGULAR,3pt,Jump Shot,[],1630183,70.38436268068331,75.73529411764706,1610612750,47,51,2025-11-04T01:04:29Z,2810000,False,129.0,226.0,1,right,J. McDaniels 26' 3PT  (10 PTS) (N. Reid 2 AST),"[1630183, 1629675]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,26.0,Made,,,,,10.0,,N. Reid,1629675.0,2.0,,,,,,
291,PT04M17.00S,2025-11-04T01:04:48.2Z,2,REGULAR,turnover,traveling,[],1629611,,,1610612751,47,51,2025-11-04T01:04:57Z,2830000,False,,,0,,T. Mann traveling TURNOVER (1 TO),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,,2882.0,,,,,,,,,
292,PT04M17.00S,2025-11-04T01:04:51.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,47,51,2025-11-04T01:04:55Z,2840000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M17.00S,2025-11-04T01:04:51.6Z,2,REGULAR,substitution,in,[],203497,,,1610612750,47,51,2025-11-04T01:04:55Z,2850000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M03.00S,2025-11-04T01:05:18.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642265,68.9388961892247,67.15686274509804,1610612750,47,51,2025-11-04T01:05:23Z,2860000,False,86.0,239.0,1,right,MISS R. Dillingham 25' 3PT,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,,,,25.44,Missed,,,,,,,,,,,,,,,
295,PT03M59.00S,2025-11-04T01:05:22.1Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,47,51,2025-11-04T01:05:23Z,2870000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,294.0,6.0,5.0,1.0,,,,,,,,,,,
296,PT03M54.00S,2025-11-04T01:05:27.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630183,88.64980289093299,47.794117647058826,1610612750,47,53,2025-11-04T01:08:49Z,2880000,False,-11.0,54.0,1,right,J. McDaniels driving floating Jump Shot (12 PTS) (J. Randle 6 AST),"[1630183, 203944]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,5.53,Made,,,,,12.0,,J. Randle,203944.0,6.0,,,,,,
297,PT03M53.00S,2025-11-04T01:05:33.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,47,53,2025-11-04T01:05:33Z,2890000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M53.00S,2025-11-04T01:06:03.2Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,47,53,2025-11-04T01:08:36Z,2900000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M53.00S,2025-11-04T01:06:03.2Z,2,REGULAR,substitution,in,[],1641730,,,1610612751,47,53,2025-11-04T01:08:36Z,2910000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M27.00S,2025-11-04T01:09:25.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,7.835085413929041,39.46078431372549,1610612751,49,53,2025-11-04T01:09:30Z,2920000,False,53.0,21.0,1,left,C. Thomas driving Layup (14 PTS) (N. Claxton 3 AST),"[1630560, 1629651]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,5.68,Made,,,,,14.0,,N. Claxton,1629651.0,3.0,,,,,,
303,PT03M13.00S,2025-11-04T01:09:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,89.04402102496715,51.9607843137255,1610612750,49,55,2025-11-04T01:09:44Z,2940000,False,10.0,50.0,1,right,J. McDaniels turnaround Jump Shot (14 PTS) (J. Clark 1 AST),"[1630183, 1641740]",1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,5.14,Made,,,,,14.0,,J. Clark,1641740.0,1.0,,,,,,
305,PT02M52.00S,2025-11-04T01:10:00.1Z,2,REGULAR,2pt,Jump Shot,[],1630560,20.45006570302234,29.411764705882355,1610612751,51,55,2025-11-04T01:10:04Z,2960000,False,103.0,140.0,1,left,C. Thomas 17' pullup Jump Shot (16 PTS) (N. Claxton 4 AST),"[1630560, 1629651]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,,17.35,Made,,,,,16.0,,N. Claxton,1629651.0,4.0,,,,,,
306,PT02M37.00S,2025-11-04T01:10:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,89.30683311432325,47.30392156862745,1610612750,51,55,2025-11-04T01:10:20Z,2970000,False,-13.0,48.0,1,right,MISS R. Dillingham driving finger roll Layup,[1642265],1610612750.0,MIN,driving finger roll,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,4.99,Missed,,,,,,,,,,,,,,,
307,PT02M33.00S,2025-11-04T01:10:19.6Z,2,REGULAR,rebound,offensive,[],1641740,,,1610612750,51,55,2025-11-04T01:10:19Z,2980000,False,,,0,,J. Clark REBOUND (Off:2 Def:0),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),0-8 Center,,,,,,306.0,2.0,0.0,2.0,,,,,,,,,,,
308,PT02M33.00S,2025-11-04T01:10:19.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641740,94.40999984741211,50.0,1610612750,51,57,2025-11-04T01:10:23Z,2990000,False,0.0,0.0,1,right,J. Clark tip DUNK (2 PTS),[1641740],1610612750.0,MIN,tip,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,2.0,,,,,,,,,,
309,PT02M13.00S,2025-11-04T01:10:39.3Z,2,REGULAR,3pt,Jump Shot,[],1629611,16.245072273324574,4.901960784313726,1610612751,51,57,2025-11-04T01:10:46Z,3000000,False,225.0,100.0,1,left,MISS T. Mann 24' 3PT,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,24.68,Missed,,,,,,,,,,,,,,,
310,PT02M07.00S,2025-11-04T01:10:45.3Z,2,REGULAR,rebound,defensive,[],1642265,,,1610612750,51,57,2025-11-04T01:10:46Z,3010000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:1),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,,,,,,309.0,1.0,1.0,0.0,,,,,,,,,,,
311,PT02M03.00S,2025-11-04T01:10:49.1Z,2,REGULAR,3pt,Jump Shot,[],1630183,94.03745072273325,4.166666666666666,1610612750,51,57,2025-11-04T01:10:53Z,3020000,False,-229.0,4.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,22.92,Missed,,,,,,,,,,,,,,,
312,PT01M59.00S,2025-11-04T01:10:53.1Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,51,57,2025-11-04T01:10:53Z,3030000,False,,,0,,C. Thomas REBOUND (Off:1 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,,,,,,311.0,2.0,1.0,1.0,,,,,,,,,,,
313,PT01M52.00S,2025-11-04T01:11:00.4Z,2,REGULAR,3pt,Jump Shot,[],1630592,3.630091984231275,95.58823529411765,1610612751,51,57,2025-11-04T01:11:07Z,3040000,False,-228.0,-18.0,1,left,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,22.86,Missed,,,,,,,,,,,,,,,
314,PT01M46.00S,2025-11-04T01:11:06.4Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612751,51,57,2025-11-04T01:11:07Z,3050000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,313.0,2.0,1.0,1.0,,,,,,,,,,,
315,PT01M46.00S,2025-11-04T01:11:06.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629611,5.590000152587891,50.0,1610612751,53,57,2025-11-04T01:11:09Z,3060000,False,0.0,0.0,1,left,T. Mann tip Layup (5 PTS),[1629611],1610612751.0,BKN,tip,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,5.0,,,,,,,,,,
316,PT01M35.00S,2025-11-04T01:11:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.03745072273325,45.34313725490196,1610612750,53,59,2025-11-04T01:11:21Z,3070000,False,-23.0,4.0,1,right,J. Randle driving Layup (5 PTS),[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,2.36,Made,,,,,5.0,,,,,,,,,,
317,PT01M21.00S,2025-11-04T01:11:31.4Z,2,REGULAR,3pt,Jump Shot,[],1630560,26.363337713534822,9.803921568627452,1610612751,56,59,2025-11-04T01:11:38Z,3080000,False,201.0,195.0,1,left,C. Thomas 28' 3PT  (19 PTS) (T. Mann 4 AST),"[1630560, 1629611]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,28.03,Made,,,,,19.0,,T. Mann,1629611.0,4.0,,,,,,
320,PT01M07.00S,2025-11-04T01:11:47.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612750,56,59,2025-11-04T01:11:56Z,3100000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Randle 2 FT),"[1629651, 203944]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1155.0,,,,1.0,0.0,Randle,203944.0,,
322,PT01M07.00S,2025-11-04T01:12:14.5Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,56,60,2025-11-04T01:12:14Z,3120000,False,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
323,PT01M07.00S,2025-11-04T01:12:39.0Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,56,61,2025-11-04T01:12:39Z,3130000,False,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
324,PT00M48.60S,2025-11-04T01:13:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,9.280551905387648,54.90196078431373,1610612751,56,61,2025-11-04T01:13:04Z,3140000,False,-25.0,35.0,1,left,MISS J. Wilson driving floating Shot,[1630592],1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,4.25,Missed,,,,,,,,,,,,,,,
325,PT00M46.00S,2025-11-04T01:13:03.6Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,56,61,2025-11-04T01:13:04Z,3150000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,324.0,2.0,2.0,0.0,,,,,,,,,,,
326,PT00M43.60S,2025-11-04T01:13:08.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630560,,,1610612750,56,61,2025-11-04T01:13:14Z,3160000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Clark 2 FT),"[1630560, 1641740]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629177.0,,,,1.0,0.0,Clark,1641740.0,,
328,PT00M43.60S,2025-11-04T01:13:29.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641740,,,1610612750,56,61,2025-11-04T01:13:52Z,3180000,False,,,0,,MISS J. Clark Free Throw 1 of 2,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
329,PT00M43.60S,2025-11-04T01:13:29.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,56,61,2025-11-04T01:13:52Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,328.0,,,,,,,,,,,,,,
330,PT00M43.60S,2025-11-04T01:13:29.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641740,,,1610612750,56,61,2025-11-04T01:13:52Z,3200000,False,,,0,,MISS J. Clark Free Throw 2 of 2,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
331,PT00M42.80S,2025-11-04T01:13:30.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,56,61,2025-11-04T01:13:52Z,3210000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,
332,PT00M42.80S,2025-11-04T01:13:52.3Z,2,REGULAR,foul,personal,[],203497,,,1610612751,56,61,2025-11-04T01:13:58Z,3220000,False,,,0,,R. Gobert loose ball personal FOUL (2 PF),"[203497, 1629651]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,,,2.0,0.0,Claxton,1629651.0,,
334,PT00M31.60S,2025-11-04T01:14:20.8Z,2,REGULAR,3pt,Jump Shot,[],1641730,27.020367936925098,76.7156862745098,1610612751,59,61,2025-11-04T01:14:26Z,3240000,False,-134.0,201.0,1,left,N. Clowney 24' 3PT  (9 PTS) (N. Claxton 5 AST),"[1641730, 1629651]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,24.18,Made,,,,,9.0,,N. Claxton,1629651.0,5.0,,,,,,
336,PT00M25.20S,2025-11-04T01:14:30.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,94.03745072273325,51.225490196078425,1610612750,59,63,2025-11-04T01:14:34Z,3260000,False,6.0,4.0,1,right,R. Gobert alley-oop DUNK (9 PTS) (R. Dillingham 1 AST),"[203497, 1642265]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,0.7,Made,,,,,9.0,,R. Dillingham,1642265.0,1.0,,,,,,
338,PT00M01.50S,2025-11-04T01:15:01.3Z,2,REGULAR,3pt,Jump Shot,[],1629611,31.750985545335087,66.66666666666666,1610612751,59,63,2025-11-04T01:15:44Z,3280000,False,-83.0,246.0,1,left,MISS T. Mann 25' step back 3PT,[1629611],1610612751.0,BKN,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,25.97,Missed,,,,,,,,,,,,,,,
339,PT00M01.50S,2025-11-04T01:15:01.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,59,63,2025-11-04T01:15:07Z,3290000,False,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,338.0,7.0,6.0,1.0,,,,,,,,,,,
340,PT00M00.00S,2025-11-04T01:15:08.2Z,2,REGULAR,period,end,[],0,,,1610612750,59,63,2025-11-04T01:15:08Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2025-11-04T01:29:54.8Z,3,REGULAR,substitution,out,['startperiod'],1630592,,,1610612750,59,63,2025-11-04T01:30:51Z,3310000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2025-11-04T01:29:54.8Z,3,REGULAR,substitution,out,['startperiod'],1642265,,,1610612750,59,63,2025-11-04T01:30:51Z,3320000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-11-04T01:29:54.8Z,3,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,59,63,2025-11-04T01:30:51Z,3330000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2025-11-04T01:29:54.8Z,3,REGULAR,substitution,in,['startperiod'],1631213,,,1610612750,59,63,2025-11-04T01:30:51Z,3340000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2025-11-04T01:29:54.8Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,59,63,2025-11-04T01:30:51Z,3350000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2025-11-04T01:29:54.8Z,3,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,59,63,2025-11-04T01:30:51Z,3360000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-11-04T01:31:11.2Z,3,REGULAR,period,start,[],0,,,1610612751,59,63,2025-11-04T01:31:11Z,3370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M41.00S,2025-11-04T01:31:30.0Z,3,REGULAR,3pt,Jump Shot,[],1641730,66.5735873850197,43.627450980392155,1610612751,59,63,2025-11-04T01:31:35Z,3380000,False,-32.0,262.0,1,right,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,26.36,Missed,,,,,,,,,,,,,,,
