actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
432,PT07M10.00S,2026-03-21T01:10:53.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,94.30026281208936,49.50980392156863,1610612752,59,57,2026-03-21T01:10:57Z,4220000,False,-2.0,1.0,1,right,O. Anunoby driving DUNK (7 PTS) (J. Brunson 4 AST),"[1628384, 1628973]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,0.27,Made,,,,,,,,7.0,J. Brunson,1628973.0,4.0,,,,
434,PT06M46.00S,2026-03-21T01:11:16.4Z,3,REGULAR,2pt,Jump Shot,[],1642849,24.917871222076215,37.254901960784316,1610612751,59,57,2026-03-21T01:11:20Z,4240000,False,64.0,182.0,1,left,MISS N. Traore 19' pullup Shot,[1642849],1610612751.0,BKN,pullup,,,Traore,N. Traore,,,,,Mid-Range,16-24 Right Center,,,,19.25,Missed,,,,,,,,,,,,,,,
435,PT06M43.00S,2026-03-21T01:11:19.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,59,57,2026-03-21T01:11:20Z,4250000,False,,,0,,K. Towns REBOUND (Off:5 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,,,,,,434.0,12.0,7.0,5.0,,,,,,,,,,,
436,PT06M33.00S,2026-03-21T01:11:30.1Z,3,REGULAR,turnover,bad pass,[],1628384,,,1610612752,59,57,2026-03-21T01:11:33Z,4260000,False,,,0,,O. Anunoby bad pass TURNOVER (4 TO),"[1628384, 1642874]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,4.0,Wolf,1642874.0,,,,,,,,,,,,,,,,,
437,PT06M33.00S,2026-03-21T01:11:30.1Z,3,REGULAR,steal,,[],1642874,,,1610612751,59,57,2026-03-21T01:11:32Z,4270000,False,,,0,,D. Wolf STEAL (1 STL),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT06M14.00S,2026-03-21T01:11:48.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642849,10.33180026281209,44.11764705882353,1610612751,59,57,2026-03-21T01:11:52Z,4280000,False,29.0,45.0,1,left,MISS N. Traore driving finger roll Layup,[1642849],1610612751.0,BKN,driving finger roll,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,5.34,Missed,,,,,,,,,,,,,,,
439,PT06M11.00S,2026-03-21T01:11:51.8Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,59,57,2026-03-21T01:11:52Z,4290000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,438.0,3.0,3.0,0.0,,,,,,,,,,,
440,PT06M11.00S,2026-03-21T01:11:54.2Z,3,REGULAR,violation,kicked ball,[],1630533,,,1610612752,59,57,2026-03-21T01:11:59Z,4300000,False,,,0,,Z. Williams kicked ball VIOLATION,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,
441,PT06M11.00S,2026-03-21T01:12:02.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,59,57,2026-03-21T01:12:02Z,4310000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M11.00S,2026-03-21T01:12:24.1Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,59,57,2026-03-21T01:14:51Z,4320000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M11.00S,2026-03-21T01:12:24.1Z,3,REGULAR,substitution,out,[],1629013,,,1610612752,59,57,2026-03-21T01:14:51Z,4330000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M11.00S,2026-03-21T01:12:24.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612752,59,57,2026-03-21T01:14:51Z,4340000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M11.00S,2026-03-21T01:12:24.1Z,3,REGULAR,substitution,in,[],203903,,,1610612752,59,57,2026-03-21T01:14:51Z,4350000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M11.00S,2026-03-21T01:12:24.1Z,3,REGULAR,substitution,in,[],1642885,,,1610612752,59,57,2026-03-21T01:14:51Z,4360000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M11.00S,2026-03-21T01:12:24.1Z,3,REGULAR,substitution,in,[],1629011,,,1610612752,59,57,2026-03-21T01:14:51Z,4370000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M58.00S,2026-03-21T01:15:15.7Z,3,REGULAR,3pt,Jump Shot,[],1642885,94.03745072273325,97.54901960784314,1610612752,59,60,2026-03-21T01:15:21Z,4380000,False,238.0,4.0,1,right,M. Diawara 3PT  (6 PTS) (J. Brunson 5 AST),"[1642885, 1628973]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Right Corner 3,24+ Right,,,,23.77,Made,,,,,,,,6.0,J. Brunson,1628973.0,5.0,,,,
457,PT05M37.00S,2026-03-21T01:15:25.9Z,3,REGULAR,turnover,lost ball,[],1642849,,,1610612751,59,60,2026-03-21T01:16:16Z,4395000,False,,,0,,N. Traore lost ball TURNOVER (4 TO),"[1642849, 1628973]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Center,4.0,Brunson,1628973.0,,,,,,,,,,,,,,,,,
458,PT05M37.00S,2026-03-21T01:15:25.9Z,3,REGULAR,steal,,[],1628973,,,1610612752,59,60,2026-03-21T01:16:16Z,4397500,False,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
453,PT05M31.00S,2026-03-21T01:15:42.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1628969,93.51182654402102,49.754901960784316,1610612752,59,62,2026-03-21T01:16:20Z,4430000,False,-1.0,8.0,1,right,M. Bridges running Layup (9 PTS) (J. Clarkson 1 AST),"[1628969, 203903]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,0.86,Made,,,,,,,,9.0,J. Clarkson,203903.0,1.0,,,,
455,PT05M18.00S,2026-03-21T01:15:56.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,6.1268068331143235,51.225490196078425,1610612751,61,62,2026-03-21T01:16:00Z,4450000,False,-6.0,5.0,1,left,N. Claxton alley-oop DUNK (8 PTS) (N. Traore 7 AST),"[1629651, 1642849]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.8,Made,,,,,,,,8.0,N. Traore,1642849.0,7.0,,,,
459,PT04M57.00S,2026-03-21T01:16:16.4Z,3,REGULAR,3pt,Jump Shot,[],1642885,72.88107752956637,18.872549019607842,1610612752,61,62,2026-03-21T01:16:23Z,4470000,False,-156.0,202.0,1,right,MISS M. Diawara 25' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Left Center,,,,25.53,Missed,,,,,,,,,,,,,,,
460,PT04M54.00S,2026-03-21T01:16:19.9Z,3,REGULAR,rebound,defensive,[],1642962,,,1610612751,61,62,2026-03-21T01:16:19Z,4480000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,459.0,2.0,1.0,1.0,,,,,,,,,,,
461,PT04M36.00S,2026-03-21T01:16:37.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,7.30946123521682,55.14705882352941,1610612751,61,62,2026-03-21T01:16:41Z,4490000,False,-26.0,16.0,1,left,MISS D. Powell driving Layup,[1642962],1610612751.0,BKN,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,3.04,Missed,,,,,,,,,,,,,,,
462,PT04M34.00S,2026-03-21T01:16:39.1Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,61,62,2026-03-21T01:16:41Z,4500000,False,,,0,,M. Robinson REBOUND (Off:3 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,461.0,9.0,6.0,3.0,,,,,,,,,,,
463,PT04M30.00S,2026-03-21T01:16:43.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628973,87.20433639947439,39.705882352941174,1610612752,61,62,2026-03-21T01:16:48Z,4510000,False,-51.0,68.0,1,right,MISS J. Brunson 8' running pullup Shot,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,,,,8.51,Missed,,,,,,,,,,,,,,,
464,PT04M27.00S,2026-03-21T01:16:46.7Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,61,62,2026-03-21T01:16:48Z,4520000,False,,,0,,D. Wolf REBOUND (Off:0 Def:6),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),8-16 Left,,,,,,463.0,6.0,6.0,0.0,,,,,,,,,,,
465,PT04M15.00S,2026-03-21T01:16:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,7.30946123521682,52.69607843137255,1610612751,61,62,2026-03-21T01:17:01Z,4530000,False,-13.0,16.0,1,left,MISS D. Wolf driving finger roll Layup,[1642874],1610612751.0,BKN,driving finger roll,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,2.11,Missed,,,,,,,,,,,,,,,
466,PT04M13.00S,2026-03-21T01:17:00.2Z,3,REGULAR,rebound,defensive,[],1642885,,,1610612752,61,62,2026-03-21T01:17:01Z,4540000,False,,,0,,M. Diawara REBOUND (Off:0 Def:5),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,,,465.0,5.0,5.0,0.0,,,,,,,,,,,
468,PT04M11.00S,2026-03-21T01:17:13.2Z,3,REGULAR,foul,personal,['2freethrow'],1642849,,,1610612752,61,62,2026-03-21T01:17:28Z,4560000,False,,,0,,N. Traore shooting personal FOUL (4 PF) (Diawara 2 FT),"[1642849, 1642885]",1610612751.0,BKN,shooting,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628171.0,,,,,4.0,0.0,Diawara,1642885.0
470,PT04M11.00S,2026-03-21T01:17:52.1Z,3,REGULAR,freethrow,1 of 2,[],1642885,,,1610612752,61,63,2026-03-21T01:17:52Z,4580000,False,,,0,,M. Diawara Free Throw 1 of 2 (7 PTS),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,Made,,,,,,,,7.0,,,,,,,
471,PT04M11.00S,2026-03-21T01:17:52.8Z,3,REGULAR,substitution,out,[],1642962,,,1610612752,61,63,2026-03-21T01:18:04Z,4590000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M11.00S,2026-03-21T01:17:52.8Z,3,REGULAR,substitution,out,[],1629651,,,1610612752,61,63,2026-03-21T01:18:04Z,4600000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M11.00S,2026-03-21T01:17:52.8Z,3,REGULAR,substitution,out,[],1642849,,,1610612752,61,63,2026-03-21T01:18:04Z,4610000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M11.00S,2026-03-21T01:17:52.8Z,3,REGULAR,substitution,in,[],1631169,,,1610612752,61,63,2026-03-21T01:18:04Z,4620000,False,,,0,,SUB in: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M11.00S,2026-03-21T01:17:52.8Z,3,REGULAR,substitution,in,[],1642879,,,1610612752,61,63,2026-03-21T01:18:04Z,4630000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M11.00S,2026-03-21T01:17:52.8Z,3,REGULAR,substitution,in,[],1643052,,,1610612752,61,63,2026-03-21T01:18:04Z,4640000,False,,,0,,SUB in: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M11.00S,2026-03-21T01:18:22.0Z,3,REGULAR,freethrow,2 of 2,[],1642885,,,1610612752,61,64,2026-03-21T01:18:22Z,4650000,False,,,0,,M. Diawara Free Throw 2 of 2 (8 PTS),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,Made,,,,,,,,8.0,,,,,,,
478,PT03M56.00S,2026-03-21T01:18:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,5.995400788436268,47.05882352941176,1610612751,63,64,2026-03-21T01:18:46Z,4660000,False,15.0,4.0,1,left,Z. Williams driving finger roll Layup (15 PTS) (B. Saraf 2 AST),"[1630533, 1642879]",1610612751.0,BKN,driving finger roll,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,1.52,Made,,,,,,,,15.0,B. Saraf,1642879.0,2.0,,,,
480,PT03M35.00S,2026-03-21T01:19:00.8Z,3,REGULAR,3pt,Jump Shot,[],1628973,69.33311432325887,29.65686274509804,1610612752,63,64,2026-03-21T01:19:09Z,4680000,False,-102.0,236.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,25.68,Missed,,,,,,,,,,,,,,,
481,PT03M30.00S,2026-03-21T01:19:05.8Z,3,REGULAR,rebound,defensive,[],1643052,,,1610612751,63,64,2026-03-21T01:19:09Z,4690000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,480.0,2.0,2.0,0.0,,,,,,,,,,,
482,PT03M28.00S,2026-03-21T01:19:09.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630533,6.258212877792378,50.245098039215684,1610612751,65,64,2026-03-21T01:19:14Z,4700000,False,-1.0,6.0,1,left,Z. Williams running DUNK (17 PTS) (C. Johnson 3 AST),"[1630533, 1643052]",1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,0.64,Made,,,,,,,,17.0,C. Johnson,1643052.0,3.0,,,,
484,PT03M01.00S,2026-03-21T01:19:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.02825229960578,36.51960784313725,1610612752,65,64,2026-03-21T01:19:43Z,4720000,False,-67.0,126.0,1,right,MISS M. Bridges 14' fadeaway Shot - blocked,"[1628969, 1631169]",1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,14.27,Missed,,,,,Minott,1631169.0,,,,,,,,,
485,PT03M01.00S,2026-03-21T01:19:35.2Z,3,REGULAR,block,,[],1631169,,,1610612752,65,64,2026-03-21T01:19:38Z,4730000,False,,,0,,J. Minott BLOCK (2 BLK),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
486,PT03M00.00S,2026-03-21T01:19:36.2Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,65,64,2026-03-21T01:19:43Z,4740000,False,,,0,,M. Robinson REBOUND (Off:4 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,484.0,10.0,6.0,4.0,,,,,,,,,,,
487,PT03M00.00S,2026-03-21T01:19:41.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,65,64,2026-03-21T01:19:47Z,4750000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628171.0,,,,,,,,
488,PT03M00.00S,2026-03-21T01:20:01.4Z,3,REGULAR,substitution,out,[],1642874,,,1610612751,65,64,2026-03-21T01:20:04Z,4760000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M00.00S,2026-03-21T01:20:01.4Z,3,REGULAR,substitution,in,[],1641869,,,1610612751,65,64,2026-03-21T01:20:04Z,4770000,False,,,0,,SUB in: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M00.00S,2026-03-21T01:20:01.4Z,3,REGULAR,substitution,out,[],1630533,,,1610612751,65,64,2026-03-21T01:20:33Z,4775000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M00.00S,2026-03-21T01:20:01.4Z,3,REGULAR,substitution,in,[],1630534,,,1610612751,65,64,2026-03-21T01:20:33Z,4777500,False,,,0,,SUB in: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M46.00S,2026-03-21T01:20:17.4Z,3,REGULAR,turnover,out-of-bounds,[],1631169,,,1610612751,65,64,2026-03-21T01:20:45Z,4780000,False,,,0,,J. Minott bad pass out-of-bounds TURNOVER (2 TO),[1631169],1610612751.0,BKN,bad pass,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,,1628171.0,,,,,,,,
491,PT02M46.00S,2026-03-21T01:20:26.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,65,64,2026-03-21T01:20:26Z,4790000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M46.00S,2026-03-21T01:20:44.2Z,3,REGULAR,substitution,out,[],1628969,,,1610612752,65,64,2026-03-21T01:23:17Z,4800000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M46.00S,2026-03-21T01:20:44.2Z,3,REGULAR,substitution,in,[],1628384,,,1610612752,65,64,2026-03-21T01:23:17Z,4810000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M27.00S,2026-03-21T01:23:49.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203903,64.20827858081472,47.549019607843135,1610612752,65,67,2026-03-21T01:24:20Z,4820000,False,-12.0,284.0,1,right,J. Clarkson 28' 3PT  (7 PTS) (J. Brunson 6 AST),"[203903, 1628973]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,28.42,Made,,,,,,,,7.0,J. Brunson,1628973.0,6.0,,,,
498,PT02M09.00S,2026-03-21T01:24:06.1Z,3,REGULAR,2pt,Jump Shot,[],1630534,25.837713534822605,30.392156862745097,1610612751,65,67,2026-03-21T01:24:12Z,4840000,False,98.0,190.0,1,left,MISS O. Agbaji 21' pullup Shot - blocked,"[1630534, 1629011]",1610612751.0,BKN,pullup,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Right Center,,,,21.41,Missed,,,,,Robinson,1629011.0,,,,,,,,,
499,PT02M09.00S,2026-03-21T01:24:06.1Z,3,REGULAR,block,,[],1629011,,,1610612751,65,67,2026-03-21T01:24:09Z,4850000,False,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
500,PT02M06.00S,2026-03-21T01:24:09.1Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,65,67,2026-03-21T01:24:12Z,4860000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,498.0,3.0,3.0,0.0,,,,,,,,,,,
501,PT01M44.00S,2026-03-21T01:24:31.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,94.1688567674113,51.470588235294116,1610612752,65,69,2026-03-21T01:24:35Z,4870000,False,7.0,2.0,1,right,O. Anunoby cutting DUNK (9 PTS) (J. Clarkson 2 AST),"[1628384, 203903]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,0.77,Made,,,,,,,,9.0,J. Clarkson,203903.0,2.0,,,,
503,PT01M29.00S,2026-03-21T01:24:46.9Z,3,REGULAR,3pt,Jump Shot,[],1643052,31.750985545335087,50.245098039215684,1610612751,65,69,2026-03-21T01:24:51Z,4890000,False,-1.0,246.0,1,left,MISS C. Johnson 24' 3PT,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,24.6,Missed,,,,,,,,,,,,,,,
504,PT01M25.00S,2026-03-21T01:24:50.9Z,3,REGULAR,rebound,defensive,[],1642885,,,1610612752,65,69,2026-03-21T01:24:51Z,4900000,False,,,0,,M. Diawara REBOUND (Off:0 Def:6),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Center,,,,,,503.0,6.0,6.0,0.0,,,,,,,,,,,
505,PT01M19.00S,2026-03-21T01:25:03.2Z,3,REGULAR,foul,personal,[],1631169,,,1610612752,65,69,2026-03-21T01:25:22Z,4910000,False,,,0,,J. Minott personal FOUL (3 PF),"[1631169, 1628973]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,202049.0,,,,,3.0,0.0,Brunson,1628973.0
507,PT01M05.00S,2026-03-21T01:25:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.41590013140605,36.51960784313725,1610612752,65,71,2026-03-21T01:25:42Z,4930000,False,-67.0,75.0,1,right,J. Brunson 10' fadeaway Jump Shot (10 PTS),[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,,,,10.1,Made,,,,,,,,10.0,,,,,,,
508,PT01M05.00S,2026-03-21T01:25:47.5Z,3,REGULAR,foul,personal,[],1629011,,,1610612751,65,71,2026-03-21T01:26:39Z,4940000,False,,,0,,M. Robinson loose ball personal FOUL (2 PF),"[1629011, 1643052]",1610612752.0,NYK,loose ball,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1628171.0,,,,,2.0,1.0,Johnson,1643052.0
511,PT00M52.30S,2026-03-21T01:26:08.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,8.09789750328515,50.49019607843137,1610612751,65,71,2026-03-21T01:26:12Z,4970000,False,-2.0,24.0,1,left,MISS B. Saraf driving Layup,[1642879],1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,2.37,Missed,,,,,,,,,,,,,,,
512,PT00M50.30S,2026-03-21T01:26:10.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,65,71,2026-03-21T01:26:10Z,4980000,False,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,511.0,4.0,4.0,0.0,,,,,,,,,,,
513,PT00M37.40S,2026-03-21T01:26:24.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,93.11760840998686,50.49019607843137,1610612752,65,73,2026-03-21T01:26:28Z,4990000,False,2.0,12.0,1,right,O. Anunoby driving DUNK (11 PTS) (J. Brunson 7 AST),"[1628384, 1628973]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,1.25,Made,,,,,,,,11.0,J. Brunson,1628973.0,7.0,,,,
515,PT00M28.40S,2026-03-21T01:26:39.1Z,3,REGULAR,foul,offensive,[],1642879,,,1610612751,65,73,2026-03-21T01:26:59Z,5010000,False,,,0,,B. Saraf offensive FOUL (3 PF),"[1642879, 203903]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628171.0,,,,,3.0,0.0,Clarkson,203903.0
517,PT00M28.40S,2026-03-21T01:26:39.1Z,3,REGULAR,turnover,offensive foul,[],1642879,,,1610612751,65,73,2026-03-21T01:26:39Z,5030000,False,,,0,,B. Saraf offensive foul TURNOVER (3 TO),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,,,1628171.0,,,,,,,,
518,PT00M05.90S,2026-03-21T01:27:14.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,92.72339027595268,55.63725490196079,1610612752,65,75,2026-03-21T01:27:18Z,5040000,False,28.0,16.0,1,right,J. Brunson driving Layup (12 PTS) (M. Diawara 4 AST),"[1628973, 1642885]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,3.24,Made,,,,,,,,12.0,M. Diawara,1642885.0,4.0,,,,
520,PT00M00.80S,2026-03-21T01:27:20.9Z,3,REGULAR,3pt,Jump Shot,[],1631169,33.065045992115635,65.44117647058823,1610612751,65,75,2026-03-21T01:27:25Z,5060000,False,-77.0,258.0,1,left,MISS J. Minott 26' pullup 3PT,[1631169],1610612751.0,BKN,pullup,,,Minott,J. Minott,,,,,Above the Break 3,24+ Center,,,,26.96,Missed,,,,,,,,,,,,,,,
