actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
435,PT04M58.00S,2025-11-19T02:09:23.3Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,67,78,2025-11-19T02:09:23Z,4200000,False,,,0,,D. White REBOUND (Off:0 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,434.0,5.0,5.0,0.0,,,,,
436,PT04M50.00S,2025-11-19T02:09:31.1Z,3,REGULAR,turnover,bad pass,[],1630202,,,1610612738,67,78,2025-11-19T02:09:40Z,4210000,False,,,0,,P. Pritchard bad pass TURNOVER (3 TO),"[1630202, 1629008]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,,,Porter Jr.,1629008.0
437,PT04M50.00S,2025-11-19T02:09:31.1Z,3,REGULAR,steal,,[],1629008,,,1610612751,67,78,2025-11-19T02:09:33Z,4220000,False,,,0,,M. Porter Jr. STEAL (3 STL),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
440,PT04M47.00S,2025-11-19T02:09:48.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612751,67,78,2025-11-19T02:09:55Z,4250000,False,,,0,,D. White shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[1628401, 1629008]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,1627526.0,3.0,0.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,
442,PT04M47.00S,2025-11-19T02:10:09.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629008,,,1610612751,68,78,2025-11-19T02:10:09Z,4270000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (21 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
443,PT04M47.00S,2025-11-19T02:10:09.8Z,3,REGULAR,substitution,out,[],1641730,,,1610612751,68,78,2025-11-19T02:10:22Z,4280000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M47.00S,2025-11-19T02:10:09.8Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,68,78,2025-11-19T02:10:22Z,4290000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M47.00S,2025-11-19T02:10:09.8Z,3,REGULAR,substitution,out,[],1628401,,,1610612751,68,78,2025-11-19T02:10:22Z,4300000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M47.00S,2025-11-19T02:10:09.8Z,3,REGULAR,substitution,out,[],1630568,,,1610612751,68,78,2025-11-19T02:10:22Z,4310000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M47.00S,2025-11-19T02:10:09.8Z,3,REGULAR,substitution,in,[],1630549,,,1610612751,68,78,2025-11-19T02:10:22Z,4320000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M47.00S,2025-11-19T02:10:09.8Z,3,REGULAR,substitution,in,[],1630533,,,1610612751,68,78,2025-11-19T02:10:22Z,4330000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M47.00S,2025-11-19T02:10:09.8Z,3,REGULAR,substitution,in,[],1630214,,,1610612751,68,78,2025-11-19T02:10:22Z,4340000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M47.00S,2025-11-19T02:10:09.8Z,3,REGULAR,substitution,in,[],1629014,,,1610612751,68,78,2025-11-19T02:10:22Z,4350000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M47.00S,2025-11-19T02:10:09.1Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629008,,,1610612751,69,78,2025-11-19T02:10:56Z,4360000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (22 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,
452,PT04M34.00S,2025-11-19T02:10:57.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,89.30683311432325,47.30392156862745,1610612738,69,80,2025-11-19T02:11:03Z,4370000,False,-13.0,48.0,1,right,J. Brown driving floating bank Jump Shot (14 PTS),[1627759],1610612738.0,BOS,driving floating bank,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.99,Made,14.0,,,,,,,,,,,,
453,PT04M16.00S,2025-11-19T02:11:14.7Z,3,REGULAR,3pt,Jump Shot,[],1630533,32.276609724047304,51.470588235294116,1610612751,72,80,2025-11-19T02:11:19Z,4380000,False,-7.0,251.0,1,left,Z. Williams 25' 3PT  (7 PTS) (D. Sharpe 2 AST),"[1630533, 1630549]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,25.1,Made,7.0,D. Sharpe,1630549.0,2.0,,,,,,,,,
455,PT04M15.00S,2025-11-19T02:11:20.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,72,80,2025-11-19T02:11:20Z,4400000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M15.00S,2025-11-19T02:11:49.5Z,3,REGULAR,substitution,out,[],1629008,,,1610612738,72,80,2025-11-19T02:13:55Z,4410000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M15.00S,2025-11-19T02:11:49.5Z,3,REGULAR,substitution,in,[],1630592,,,1610612738,72,80,2025-11-19T02:13:55Z,4420000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M54.00S,2025-11-19T02:14:39.5Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,72,80,2025-11-19T02:15:47Z,4430000,False,,,0,,J. Brown lost ball TURNOVER (6 TO),"[1627759, 1631213]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,6.0,,,Martin,1631213.0
459,PT03M54.00S,2025-11-19T02:14:39.5Z,3,REGULAR,steal,,[],1631213,,,1610612751,72,80,2025-11-19T02:16:41Z,4440000,False,,,0,,T. Martin STEAL (2 STL),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
460,PT03M46.00S,2025-11-19T02:15:59.4Z,3,REGULAR,jumpball,recovered,[],1630549,,,1610612751,72,80,2025-11-19T02:15:59Z,4450000,False,,,0,,Jump Ball D. Powell vs. J. Brown: Tip to D. Sharpe,"[1630549, 1642962, 1627759]",1610612751.0,BKN,heldball,D. Sharpe,1630549.0,Sharpe,D. Sharpe,Powell,1642962.0,Brown,1627759.0,,,,,,,,,,,,,,,,,,,,,,
463,PT03M45.00S,2025-11-19T02:16:02.3Z,3,REGULAR,turnover,lost ball,[],1630533,,,1610612751,72,80,2025-11-19T02:16:05Z,4480000,False,,,0,,Z. Williams lost ball TURNOVER (1 TO),"[1630533, 1627759]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Brown,1627759.0
464,PT03M45.00S,2025-11-19T02:16:02.3Z,3,REGULAR,steal,,[],1627759,,,1610612738,72,80,2025-11-19T02:16:04Z,4490000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
465,PT03M37.00S,2025-11-19T02:16:09.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,66.3107752956636,25.98039215686275,1610612738,72,80,2025-11-19T02:16:34Z,4500000,False,-120.0,264.0,1,right,MISS P. Pritchard 29' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,29.02,Missed,,,,,,,,,,,,,
466,PT03M34.00S,2025-11-19T02:16:14.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,72,80,2025-11-19T02:16:14Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,465.0,,,,,,,,
468,PT03M25.00S,2025-11-19T02:16:42.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627759,82.21090670170827,59.80392156862745,1610612738,72,80,2025-11-19T02:16:48Z,4530000,False,49.0,115.0,1,right,MISS J. Brown 12' floating Shot,[1627759],1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.47,Missed,,,,,,,,,,,,,
469,PT03M19.00S,2025-11-19T02:16:48.3Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,72,80,2025-11-19T02:16:48Z,4540000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,468.0,3.0,2.0,1.0,,,,,
470,PT03M14.00S,2025-11-19T02:16:56.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612751,72,80,2025-11-19T02:17:07Z,4550000,False,,,0,,A. Simons personal FOUL (2 PF) (Martin 2 FT),"[1629014, 1631213]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,200834.0,2.0,0.0,Martin,1631213.0,,,,,,,,,,,,,,,
472,PT03M14.00S,2025-11-19T02:17:23.0Z,3,REGULAR,freethrow,1 of 2,[],1631213,,,1610612751,72,80,2025-11-19T02:17:23Z,4570000,False,,,0,,MISS T. Martin Free Throw 1 of 2,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
473,PT03M14.00S,2025-11-19T02:17:23.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,72,80,2025-11-19T02:17:23Z,4580000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,472.0,,,,,,,,
474,PT03M14.00S,2025-11-19T02:17:40.4Z,3,REGULAR,freethrow,2 of 2,[],1631213,,,1610612751,73,80,2025-11-19T02:17:40Z,4590000,False,,,0,,T. Martin Free Throw 2 of 2 (5 PTS),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
475,PT02M54.00S,2025-11-19T02:18:02.1Z,3,REGULAR,3pt,Jump Shot,[],1630202,74.98357424441524,14.460784313725492,1610612738,73,80,2025-11-19T02:18:07Z,4600000,False,-178.0,183.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,25.49,Missed,,,,,,,,,,,,,
476,PT02M50.00S,2025-11-19T02:18:06.1Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,73,80,2025-11-19T02:18:07Z,4610000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,475.0,4.0,3.0,1.0,,,,,
477,PT02M40.00S,2025-11-19T02:18:16.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630549,10.726018396846255,41.911764705882355,1610612751,75,80,2025-11-19T02:18:21Z,4620000,False,40.0,48.0,1,left,D. Sharpe 6' turnaround Hook (6 PTS) (Z. Williams 2 AST),"[1630549, 1630533]",1610612751.0,BKN,turnaround,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.3,Made,6.0,Z. Williams,1630533.0,2.0,,,,,,,,,
479,PT02M21.00S,2025-11-19T02:18:36.3Z,3,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612738,75,80,2025-11-19T02:18:44Z,4640000,False,,,0,,D. Sharpe shooting personal FOUL (2 PF) (Brown 2 FT),"[1630549, 1627759]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1627526.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
481,PT02M21.00S,2025-11-19T02:19:06.9Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,75,81,2025-11-19T02:19:06Z,4660000,False,,,0,,J. Brown Free Throw 1 of 2 (15 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
482,PT02M21.00S,2025-11-19T02:19:26.2Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,75,82,2025-11-19T02:19:26Z,4670000,False,,,0,,J. Brown Free Throw 2 of 2 (16 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
483,PT02M05.00S,2025-11-19T02:19:44.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,5.732588699080158,47.794117647058826,1610612751,77,82,2025-11-19T02:19:48Z,4680000,False,11.0,1.0,1,left,D. Sharpe alley-oop DUNK (8 PTS) (T. Martin 1 AST),"[1630549, 1631213]",1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,1.11,Made,8.0,T. Martin,1631213.0,1.0,,,,,,,,,
485,PT01M52.00S,2025-11-19T02:19:58.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612738,77,82,2025-11-19T02:20:07Z,4700000,False,,,0,,D. Sharpe shooting personal FOUL (3 PF) (Brown 2 FT),"[1630549, 1627759]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
487,PT01M52.00S,2025-11-19T02:20:27.6Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,77,83,2025-11-19T02:20:27Z,4720000,False,,,0,,J. Brown Free Throw 1 of 2 (17 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
488,PT01M52.00S,2025-11-19T02:20:47.0Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,77,84,2025-11-19T02:20:47Z,4730000,False,,,0,,J. Brown Free Throw 2 of 2 (18 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
489,PT01M37.00S,2025-11-19T02:21:05.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642962,13.61695137976347,43.627450980392155,1610612751,77,84,2025-11-19T02:21:10Z,4740000,False,32.0,75.0,1,left,MISS D. Powell 8' turnaround Shot,[1642962],1610612751.0,BKN,turnaround,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.2,Missed,,,,,,,,,,,,,
490,PT01M32.00S,2025-11-19T02:21:10.7Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,77,84,2025-11-19T02:21:10Z,4750000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,489.0,5.0,3.0,2.0,,,,,
491,PT01M32.00S,2025-11-19T02:21:09.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,5.590000152587891,50.0,1610612751,79,84,2025-11-19T02:21:12Z,4760000,False,0.0,0.0,1,left,D. Sharpe tip Layup (10 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,10.0,,,,,,,,,,,,
492,PT01M18.00S,2025-11-19T02:21:24.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612738,79,84,2025-11-19T03:52:13Z,4770000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Brown 2 FT),"[1630533, 1627759]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Center,200834.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
494,PT01M18.00S,2025-11-19T02:21:56.7Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,79,85,2025-11-19T03:52:18Z,4790000,False,,,0,,J. Brown Free Throw 1 of 2 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
495,PT01M18.00S,2025-11-19T02:21:56.7Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,79,86,2025-11-19T03:52:18Z,4800000,False,,,0,,J. Brown Free Throw 2 of 2 (20 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
496,PT01M06.00S,2025-11-19T02:22:31.9Z,3,REGULAR,3pt,Jump Shot,[],1630533,19.793035479632064,8.823529411764707,1610612751,82,86,2025-11-19T02:22:43Z,4810000,False,206.0,134.0,1,left,Z. Williams 24' 3PT  (10 PTS) (T. Martin 2 AST),"[1630533, 1631213]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,24.54,Made,10.0,T. Martin,1631213.0,2.0,,,,,,,,,
498,PT00M49.80S,2025-11-19T02:22:48.7Z,3,REGULAR,3pt,Jump Shot,[],1630202,75.90341655716163,14.705882352941178,1610612738,82,86,2025-11-19T02:22:54Z,4830000,False,-176.0,174.0,1,right,MISS P. Pritchard 24' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,24.78,Missed,,,,,,,,,,,,,
499,PT00M47.30S,2025-11-19T02:22:51.2Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612751,82,86,2025-11-19T02:22:54Z,4840000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,498.0,3.0,3.0,0.0,,,,,
500,PT00M32.80S,2025-11-19T02:23:06.6Z,3,REGULAR,3pt,Jump Shot,[],1631213,31.488173455978973,59.31372549019608,1610612751,85,86,2025-11-19T02:23:13Z,4850000,False,-47.0,243.0,1,left,T. Martin 24' 3PT  (8 PTS) (Z. Williams 3 AST),"[1631213, 1630533]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,,,,24.79,Made,8.0,Z. Williams,1630533.0,3.0,,,,,,,,,
502,PT00M16.30S,2025-11-19T02:23:30.8Z,3,REGULAR,3pt,Jump Shot,[],1627759,73.9323258869908,17.401960784313726,1610612738,85,89,2025-11-19T02:23:35Z,4870000,False,-163.0,193.0,1,right,J. Brown 25' 3PT  (23 PTS) (X. Tillman 1 AST),"[1627759, 1630214]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,25.22,Made,23.0,X. Tillman,1630214.0,1.0,,,,,,,,,
504,PT00M00.00S,2025-11-19T02:23:53.3Z,3,REGULAR,period,end,[],0,,,1610612751,85,89,2025-11-19T02:23:53Z,4890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2025-11-19T02:24:29.5Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612751,85,89,2025-11-19T02:26:24Z,4900000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-11-19T02:24:29.5Z,4,REGULAR,substitution,out,['startperiod'],1631169,,,1610612751,85,89,2025-11-19T02:26:24Z,4910000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-11-19T02:24:29.5Z,4,REGULAR,substitution,out,['startperiod'],1630202,,,1610612751,85,89,2025-11-19T02:26:24Z,4920000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-11-19T02:24:29.5Z,4,REGULAR,substitution,out,['startperiod'],1630214,,,1610612751,85,89,2025-11-19T02:26:24Z,4930000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-11-19T02:24:29.5Z,4,REGULAR,substitution,in,['startperiod'],1630573,,,1610612751,85,89,2025-11-19T02:26:24Z,4940000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-11-19T02:24:29.5Z,4,REGULAR,substitution,in,['startperiod'],1631248,,,1610612751,85,89,2025-11-19T02:26:24Z,4950000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-11-19T02:24:29.5Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612751,85,89,2025-11-19T02:26:24Z,4960000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-11-19T02:24:29.5Z,4,REGULAR,substitution,in,['startperiod'],1629674,,,1610612751,85,89,2025-11-19T02:26:24Z,4970000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-11-19T02:26:38.5Z,4,REGULAR,period,start,[],0,,,1610612751,85,89,2025-11-19T02:26:38Z,4980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M37.00S,2025-11-19T02:27:00.9Z,4,REGULAR,3pt,Jump Shot,[],1630592,35.29894875164258,38.23529411764706,1610612751,85,89,2025-11-19T02:27:06Z,4990000,False,59.0,279.0,1,left,MISS J. Wilson 28' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,28.54,Missed,,,,,,,,,,,,,
515,PT11M33.00S,2025-11-19T02:27:04.9Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,85,89,2025-11-19T02:27:06Z,5000000,False,,,0,,N. Queta REBOUND (Off:1 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,514.0,4.0,3.0,1.0,,,,,
516,PT11M14.00S,2025-11-19T02:27:23.9Z,4,REGULAR,3pt,Jump Shot,[],1628401,66.3107752956636,49.50980392156863,1610612738,85,89,2025-11-19T02:27:28Z,5010000,False,-2.0,264.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,26.42,Missed,,,,,,,,,,,,,
517,PT11M10.00S,2025-11-19T02:27:27.9Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,85,89,2025-11-19T02:27:28Z,5020000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,516.0,1.0,1.0,0.0,,,,,
518,PT10M55.00S,2025-11-19T02:27:42.1Z,4,REGULAR,3pt,Jump Shot,[],1630533,33.98488830486202,41.911764705882355,1610612751,85,89,2025-11-19T02:27:47Z,5030000,False,40.0,267.0,1,left,MISS Z. Williams 27' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,27.0,Missed,,,,,,,,,,,,,
519,PT10M51.00S,2025-11-19T02:27:46.1Z,4,REGULAR,rebound,defensive,[],1631248,,,1610612738,85,89,2025-11-19T02:27:47Z,5040000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:2),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,518.0,2.0,2.0,0.0,,,,,
520,PT10M35.00S,2025-11-19T02:28:02.1Z,4,REGULAR,2pt,Jump Shot,[],1630573,92.19776609724047,77.69607843137256,1610612738,85,89,2025-11-19T02:28:08Z,5050000,False,138.0,21.0,1,right,MISS S. Hauser 14' pullup Shot,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,,,,,,14.01,Missed,,,,,,,,,,,,,
521,PT10M30.00S,2025-11-19T02:28:07.1Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,85,89,2025-11-19T02:28:08Z,5060000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,520.0,6.0,4.0,2.0,,,,,
522,PT10M17.00S,2025-11-19T02:28:19.6Z,4,REGULAR,3pt,Jump Shot,[],1630592,11.908672798948752,4.901960784313726,1610612751,85,89,2025-11-19T02:28:23Z,5070000,False,225.0,59.0,1,left,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,,,23.32,Missed,,,,,,,,,,,,,
