actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
511,PT09M42.00S,2025-11-25T02:33:51.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,82,94,2025-11-25T02:33:59Z,4990000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,510.0,,,,,,,,,,,,,,,,,
513,PT09M31.00S,2025-11-25T02:34:09.1Z,4,REGULAR,3pt,Jump Shot,[],203903,93.11760840998686,2.696078431372549,1610612752,82,94,2025-11-25T02:34:14Z,5010000,False,-237.0,12.0,1,right,MISS J. Clarkson 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
514,PT09M28.00S,2025-11-25T02:34:12.1Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,82,94,2025-11-25T02:34:14Z,5020000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Left Corner 3,24+ Left,,,513.0,3.0,3.0,0.0,,,,,,,,,,,,,,
515,PT09M23.00S,2025-11-25T02:34:19.9Z,4,REGULAR,foul,offensive,[],1630549,,,1610612751,82,94,2025-11-25T02:34:30Z,5030000,False,,,0,,D. Sharpe offensive FOUL (2 PF),"[1630549, 1628404]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,1629178.0,2.0,0.0,,,,Hart,1628404.0,,,,,
517,PT09M23.00S,2025-11-25T02:34:19.9Z,4,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,82,94,2025-11-25T02:34:30Z,5050000,False,,,0,,D. Sharpe offensive foul TURNOVER (1 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,1629178.0,,,,,,,,,,1.0,,
518,PT09M12.00S,2025-11-25T02:34:39.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203903,93.11760840998686,97.30392156862744,1610612752,82,94,2025-11-25T02:34:44Z,5060000,False,237.0,12.0,1,right,MISS J. Clarkson 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
519,PT09M09.00S,2025-11-25T02:34:43.1Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,82,94,2025-11-25T02:34:43Z,5070000,False,,,0,,K. Towns REBOUND (Off:3 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,518.0,11.0,8.0,3.0,,,,,,,,,,,,,,
520,PT09M05.00S,2025-11-25T02:34:47.3Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203903,89.56964520367937,68.87254901960785,1610612752,82,96,2025-11-25T02:34:54Z,5080000,False,94.0,46.0,1,right,J. Clarkson 10' floating Jump Shot (10 PTS) (M. McBride 3 AST),"[203903, 1630540]",1610612752.0,NYK,floating,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,10.48,Made,,,,,10.0,,,,M. McBride,1630540.0,3.0,,,,,,,
522,PT08M49.00S,2025-11-25T02:35:03.0Z,4,REGULAR,3pt,Jump Shot,[],1630592,19.398817345597898,93.38235294117648,1610612751,85,96,2025-11-25T02:35:08Z,5100000,False,-217.0,130.0,1,left,J. Wilson 25' 3PT  (6 PTS) (D. Powell 4 AST),"[1630592, 1642962]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,25.28,Made,,,,,6.0,,,,D. Powell,1642962.0,4.0,,,,,,,
524,PT08M32.00S,2025-11-25T02:35:19.8Z,4,REGULAR,3pt,Jump Shot,[],1626157,73.9323258869908,15.931372549019606,1610612752,85,96,2025-11-25T02:35:22Z,5120000,False,-170.0,193.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
525,PT08M30.00S,2025-11-25T02:35:22.0Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,85,96,2025-11-25T02:35:22Z,5130000,False,,,0,,T. Martin REBOUND (Off:3 Def:3),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,524.0,6.0,3.0,3.0,,,,,,,,,,,,,,
526,PT08M23.00S,2025-11-25T02:35:29.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,12.434296977660972,41.911764705882355,1610612751,85,96,2025-11-25T02:36:05Z,5140000,False,40.0,64.0,1,left,MISS N. Clowney 7' driving floating Shot,[1641730],1610612751.0,BKN,driving floating,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
527,PT08M20.00S,2025-11-25T02:35:32.1Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,85,96,2025-11-25T02:35:32Z,5150000,False,,,0,,J. Hart REBOUND (Off:2 Def:8),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,526.0,10.0,8.0,2.0,,,,,,,,,,,,,,
528,PT08M12.00S,2025-11-25T02:35:39.9Z,4,REGULAR,turnover,lost ball,[],203903,,,1610612752,85,96,2025-11-25T02:35:47Z,5160000,False,,,0,,J. Clarkson lost ball TURNOVER (3 TO),"[203903, 1630549]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Sharpe,1630549.0
529,PT08M12.00S,2025-11-25T02:35:39.9Z,4,REGULAR,steal,,[],1630549,,,1610612751,85,96,2025-11-25T02:35:42Z,5170000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
530,PT08M10.00S,2025-11-25T02:35:45.8Z,4,REGULAR,foul,offensive,[],1630592,,,1610612751,85,96,2025-11-25T02:36:21Z,5180000,False,,,0,,J. Wilson offensive FOUL (1 PF),"[1630592, 1642278]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,1.0,0.0,,,,Kolek,1642278.0,,,,,
532,PT08M10.00S,2025-11-25T02:35:45.8Z,4,REGULAR,turnover,offensive foul,[],1630592,,,1610612751,85,96,2025-11-25T02:35:45Z,5200000,False,,,0,,J. Wilson offensive foul TURNOVER (1 TO),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,,,,,,,,,1.0,,
533,PT08M10.00S,2025-11-25T02:36:11.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,85,96,2025-11-25T02:36:11Z,5210000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M10.00S,2025-11-25T02:36:29.5Z,4,REGULAR,substitution,out,[],1631213,,,1610612752,85,96,2025-11-25T02:39:02Z,5220000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M10.00S,2025-11-25T02:36:29.5Z,4,REGULAR,substitution,out,[],1630549,,,1610612752,85,96,2025-11-25T02:39:02Z,5230000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M10.00S,2025-11-25T02:36:29.5Z,4,REGULAR,substitution,out,[],1641730,,,1610612752,85,96,2025-11-25T02:39:02Z,5240000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M10.00S,2025-11-25T02:36:29.5Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,85,96,2025-11-25T02:39:02Z,5250000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M10.00S,2025-11-25T02:36:29.5Z,4,REGULAR,substitution,out,[],1642278,,,1610612752,85,96,2025-11-25T02:39:02Z,5260000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M10.00S,2025-11-25T02:36:29.5Z,4,REGULAR,substitution,in,[],1629008,,,1610612752,85,96,2025-11-25T02:39:02Z,5270000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M10.00S,2025-11-25T02:36:29.5Z,4,REGULAR,substitution,in,[],1629651,,,1610612752,85,96,2025-11-25T02:39:02Z,5280000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M10.00S,2025-11-25T02:36:29.5Z,4,REGULAR,substitution,in,[],1629611,,,1610612752,85,96,2025-11-25T02:39:02Z,5290000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M10.00S,2025-11-25T02:36:29.5Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,85,96,2025-11-25T02:39:02Z,5300000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M10.00S,2025-11-25T02:36:29.5Z,4,REGULAR,substitution,in,[],1628969,,,1610612752,85,96,2025-11-25T02:39:02Z,5310000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M56.00S,2025-11-25T02:39:31.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,89.83245729303549,52.69607843137255,1610612752,85,98,2025-11-25T02:40:51Z,5320000,False,13.0,43.0,1,right,K. Towns cutting finger roll Layup (33 PTS) (J. Brunson 3 AST),"[1626157, 1628973]",1610612752.0,NYK,cutting finger roll,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,33.0,,,,J. Brunson,1628973.0,3.0,,,,,,,
545,PT07M56.00S,2025-11-25T02:39:33.9Z,4,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612752,85,98,2025-11-25T02:39:42Z,5330000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Towns 1 FT),"[1629611, 1626157]",1610612751.0,BKN,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1629178.0,2.0,0.0,,,,Towns,1626157.0,,,,,
547,PT07M56.00S,2025-11-25T02:39:56.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,85,98,2025-11-25T02:40:32Z,5350000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M56.00S,2025-11-25T02:42:04.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1626157,,,1610612752,85,99,2025-11-25T02:42:10Z,5360000,False,,,0,,K. Towns Free Throw 1 of 1 (34 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,34.0,,,,,,,,,,,,,
551,PT07M38.00S,2025-11-25T02:42:23.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,8.886333771353483,53.67647058823529,1610612751,85,99,2025-11-25T02:42:26Z,5380000,False,-18.0,31.0,1,left,MISS N. Claxton driving Hook,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
552,PT07M37.00S,2025-11-25T02:42:24.7Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,85,99,2025-11-25T02:42:24Z,5390000,False,,,0,,K. Towns REBOUND (Off:3 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,551.0,12.0,9.0,3.0,,,,,,,,,,,,,,
553,PT07M29.00S,2025-11-25T02:42:32.3Z,4,REGULAR,3pt,Jump Shot,[],1626157,69.59592641261499,18.872549019607842,1610612752,85,102,2025-11-25T02:42:37Z,5400000,False,-156.0,233.0,1,right,K. Towns 28' 3PT  (37 PTS) (M. Bridges 4 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,28.04,Made,,,,,37.0,,,,M. Bridges,1628969.0,4.0,,,,,,,
555,PT07M13.00S,2025-11-25T02:42:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,7.835085413929041,57.107843137254896,1610612751,87,102,2025-11-25T02:42:53Z,5420000,False,-36.0,21.0,1,left,D. Powell driving Layup (15 PTS),[1642962],1610612751.0,BKN,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,4.13,Made,,,,,15.0,,,,,,,,,,,,,
556,PT07M06.00S,2025-11-25T02:42:56.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.06636005256242,58.333333333333336,1610612752,87,102,2025-11-25T02:42:59Z,5430000,False,42.0,22.0,1,right,MISS J. Hart driving Layup,[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
557,PT07M02.00S,2025-11-25T02:42:59.2Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612752,87,102,2025-11-25T02:42:59Z,5440000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,556.0,4.0,3.0,1.0,,,,,,,,,,,,,,
558,PT07M02.00S,2025-11-25T02:42:59.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,94.40999984741211,50.0,1610612752,87,104,2025-11-25T02:42:59Z,5450000,False,0.0,0.0,1,right,M. Bridges tip Layup (16 PTS),[1628969],1610612752.0,NYK,tip,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,16.0,,,,,,,,,,,,,
559,PT06M41.00S,2025-11-25T02:43:20.6Z,4,REGULAR,turnover,lost ball,[],1630592,,,1610612751,87,104,2025-11-25T02:43:24Z,5460000,False,,,0,,J. Wilson lost ball TURNOVER (2 TO),"[1630592, 1628973]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Brunson,1628973.0
560,PT06M41.00S,2025-11-25T02:43:20.6Z,4,REGULAR,steal,,[],1628973,,,1610612752,87,104,2025-11-25T02:43:22Z,5470000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
561,PT06M37.00S,2025-11-25T02:43:24.1Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628973,87.07293035479631,43.627450980392155,1610612752,87,106,2025-11-25T02:44:16Z,5480000,False,-32.0,69.0,1,right,J. Brunson 7' driving floating Jump Shot (22 PTS) (J. Hart 6 AST),"[1628973, 1628404]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,,,,,22.0,,,,J. Hart,1628404.0,6.0,,,,,,,
562,PT06M37.00S,2025-11-25T02:43:28.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,87,106,2025-11-25T02:43:28Z,5490000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M37.00S,2025-11-25T02:43:31.8Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,87,106,2025-11-25T02:45:04Z,5500000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M37.00S,2025-11-25T02:43:31.8Z,4,REGULAR,substitution,out,[],1629008,,,1610612751,87,106,2025-11-25T02:45:04Z,5510000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M37.00S,2025-11-25T02:43:31.8Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,87,106,2025-11-25T02:45:04Z,5520000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M37.00S,2025-11-25T02:43:31.8Z,4,REGULAR,substitution,out,[],1629611,,,1610612751,87,106,2025-11-25T02:45:04Z,5530000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M37.00S,2025-11-25T02:43:31.8Z,4,REGULAR,substitution,out,[],1626157,,,1610612751,87,106,2025-11-25T02:45:04Z,5540000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M37.00S,2025-11-25T02:43:31.8Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,87,106,2025-11-25T02:45:04Z,5550000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M37.00S,2025-11-25T02:43:31.8Z,4,REGULAR,substitution,in,[],1641730,,,1610612751,87,106,2025-11-25T02:45:04Z,5560000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M37.00S,2025-11-25T02:43:31.8Z,4,REGULAR,substitution,in,[],1642856,,,1610612751,87,106,2025-11-25T02:45:04Z,5570000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M37.00S,2025-11-25T02:43:31.8Z,4,REGULAR,substitution,in,[],1631213,,,1610612751,87,106,2025-11-25T02:45:04Z,5580000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M37.00S,2025-11-25T02:43:31.8Z,4,REGULAR,substitution,in,[],1630574,,,1610612751,87,106,2025-11-25T02:45:04Z,5590000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M19.00S,2025-11-25T02:45:21.4Z,4,REGULAR,3pt,Jump Shot,[],1641730,4.28712220762155,97.79411764705883,1610612751,90,106,2025-11-25T02:45:27Z,5600000,False,-239.0,-12.0,1,left,N. Clowney 3PT  (28 PTS) (T. Martin 5 AST),"[1641730, 1631213]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,23.93,Made,,,,,28.0,,,,T. Martin,1631213.0,5.0,,,,,,,
576,PT05M54.00S,2025-11-25T02:45:46.6Z,4,REGULAR,2pt,Jump Shot,[],1628973,75.1149802890933,60.78431372549019,1610612752,90,108,2025-11-25T02:45:51Z,5620000,False,54.0,181.0,1,right,J. Brunson 18' pullup Jump Shot (24 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,18.92,Made,,,,,24.0,,,,,,,,,,,,,
577,PT05M36.00S,2025-11-25T02:46:04.0Z,4,REGULAR,3pt,Jump Shot,[],1642856,27.677398160315374,80.3921568627451,1610612751,90,108,2025-11-25T02:46:12Z,5630000,False,-152.0,208.0,1,left,MISS E. Dëmin 25' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
578,PT05M36.00S,2025-11-25T02:46:11.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,90,108,2025-11-25T02:46:11Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,577.0,,,,,,,,,,,,,,,,,
579,PT05M36.00S,2025-11-25T02:46:12.2Z,4,REGULAR,foul,personal,[],203903,,,1610612751,90,108,2025-11-25T02:46:17Z,5650000,False,,,0,,J. Clarkson loose ball personal FOUL (4 PF),"[203903, 1641730]",1610612752.0,NYK,loose ball,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,,,,,,,,1148.0,4.0,0.0,,,,Clowney,1641730.0,,,,,
581,PT05M27.00S,2025-11-25T02:46:38.7Z,4,REGULAR,turnover,bad pass,[],1642962,,,1610612751,90,108,2025-11-25T02:46:41Z,5670000,False,,,0,,D. Powell bad pass TURNOVER (1 TO),"[1642962, 1628969]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0
582,PT05M27.00S,2025-11-25T02:46:38.7Z,4,REGULAR,steal,,[],1628969,,,1610612752,90,108,2025-11-25T02:46:40Z,5680000,False,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
583,PT05M15.00S,2025-11-25T02:46:50.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,67.49342969776609,61.274509803921575,1610612752,90,108,2025-11-25T02:46:54Z,5690000,False,56.0,253.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
584,PT05M12.00S,2025-11-25T02:46:53.3Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,90,108,2025-11-25T02:46:54Z,5700000,False,,,0,,T. Martin REBOUND (Off:3 Def:4),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,583.0,7.0,4.0,3.0,,,,,,,,,,,,,,
585,PT05M05.00S,2025-11-25T02:47:00.7Z,4,REGULAR,3pt,Jump Shot,[],1641730,8.360709592641262,5.147058823529411,1610612751,90,108,2025-11-25T02:47:25Z,5710000,False,224.0,26.0,1,left,MISS N. Clowney 3PT - blocked,"[1641730, 1628404]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,Hart,1628404.0,,,
586,PT05M05.00S,2025-11-25T02:47:00.7Z,4,REGULAR,block,,[],1628404,,,1610612751,90,108,2025-11-25T02:47:03Z,5720000,False,,,0,,J. Hart BLOCK (2 BLK),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
587,PT05M04.00S,2025-11-25T02:47:01.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,90,108,2025-11-25T02:47:05Z,5730000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,585.0,,,,,,,,,,,,,,,,,
589,PT04M55.00S,2025-11-25T02:47:31.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642962,5.206964520367937,96.32352941176471,1610612751,90,108,2025-11-25T02:47:35Z,5750000,False,-232.0,-4.0,1,left,MISS D. Powell 3PT - blocked,"[1642962, 1628969]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,Bridges,1628969.0,,,
590,PT04M55.00S,2025-11-25T02:47:31.2Z,4,REGULAR,block,,[],1628969,,,1610612751,90,108,2025-11-25T02:47:33Z,5760000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
591,PT04M52.00S,2025-11-25T02:47:34.2Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,90,108,2025-11-25T02:47:35Z,5770000,False,,,0,,J. Hart REBOUND (Off:2 Def:9),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,589.0,11.0,9.0,2.0,,,,,,,,,,,,,,
592,PT04M50.00S,2025-11-25T02:47:37.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203903,77.4802890932983,90.68627450980392,1610612752,90,108,2025-11-25T02:48:24Z,5780000,False,203.0,159.0,1,right,MISS J. Clarkson 25' running 3PT,[203903],1610612752.0,NYK,running,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
593,PT04M47.00S,2025-11-25T02:47:40.0Z,4,REGULAR,rebound,offensive,[],1630574,,,1610612752,90,108,2025-11-25T02:48:24Z,5790000,False,,,0,,A. Hukporti REBOUND (Off:2 Def:2),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Right Center,,,592.0,4.0,2.0,2.0,,,,,,,,,,,,,,
594,PT04M47.00S,2025-11-25T02:47:41.5Z,4,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612752,90,108,2025-11-25T02:47:59Z,5800000,False,,,0,,D. Sharpe shooting personal FOUL (3 PF) (Hukporti 2 FT),"[1630549, 1630574]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,3.0,0.0,,,,Hukporti,1630574.0,,,,,
596,PT04M47.00S,2025-11-25T02:48:12.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630574,,,1610612752,90,108,2025-11-25T02:48:38Z,5820000,False,,,0,,MISS A. Hukporti Free Throw 1 of 2,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
