actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
172,PT11M03.00S,2026-04-05T20:11:02.4Z,2,REGULAR,2pt,Jump Shot,[],1630286,78.13731931668858,49.50980392156863,1610612751,35,27,2026-04-05T20:11:07Z,1710000,False,-2.0,153.0,1,right,MISS T. Scott 15' Jump Shot,[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,Mid-Range,8-16 Center,15.3,Missed,,,,,,,,,,,,,,,,,,
173,PT10M58.00S,2026-04-05T20:11:07.4Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,35,27,2026-04-05T20:11:07Z,1720000,False,,,0,,J. Watkins REBOUND (Off:0 Def:3),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,8-16 Center,,,172.0,3.0,3.0,0.0,,,,,,,,,,,,,,
174,PT10M49.00S,2026-04-05T20:11:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642364,14.4053876478318,45.588235294117645,1610612764,35,27,2026-04-05T20:11:27Z,1730000,False,22.0,83.0,1,left,MISS J. Watkins 8' pullup Shot,[1642364],1610612764.0,WAS,pullup,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Center,8.58,Missed,,,,,,,,,,,,,,,,,,
175,PT10M48.00S,2026-04-05T20:11:15.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,35,27,2026-04-05T20:11:27Z,1740000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,174.0,,,,,,,,,,,,,,,,,
178,PT10M38.00S,2026-04-05T20:12:17.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642882,5.732588699080158,54.41176470588235,1610612764,35,29,2026-04-05T20:18:28Z,1770000,False,-22.0,1.0,1,left,J. Reese Layup (6 PTS),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,6.0,,,,,,,,,,
179,PT10M16.00S,2026-04-05T20:12:38.5Z,2,REGULAR,3pt,Jump Shot,[],1631169,67.09921156373193,46.568627450980394,1610612751,35,29,2026-04-05T20:12:44Z,1780000,False,-17.0,257.0,1,right,MISS J. Minott 25' pullup 3PT,[1631169],1610612751.0,BKN,pullup,,,Minott,J. Minott,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
180,PT10M12.00S,2026-04-05T20:12:42.5Z,2,REGULAR,rebound,defensive,[],1642882,,,1610612764,35,29,2026-04-05T20:12:44Z,1790000,False,,,0,,J. Reese REBOUND (Off:4 Def:3),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Above the Break 3,24+ Center,,,179.0,7.0,3.0,4.0,,,,,,,,,,,,,,
181,PT10M03.00S,2026-04-05T20:12:54.3Z,2,REGULAR,turnover,out-of-bounds,[],1642860,,,1610612764,35,29,2026-04-05T20:13:04Z,1800000,False,,,0,,W. Riley bad pass out-of-bounds TURNOVER (1 TO),[1642860],1610612764.0,WAS,bad pass,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1155.0,,,,,,,,,1.0,,
182,PT09M49.00S,2026-04-05T20:13:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631169,91.93495400788436,53.67647058823529,1610612751,37,29,2026-04-05T20:13:20Z,1810000,False,18.0,23.0,1,right,J. Minott driving Layup (5 PTS) (T. Etienne 4 AST),"[1631169, 1630623]",1610612751.0,BKN,driving,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,5.0,T. Etienne,1630623.0,4.0,,,,,,,
184,PT09M24.00S,2026-04-05T20:13:43.3Z,2,REGULAR,turnover,lost ball,[],1642364,,,1610612764,37,29,2026-04-05T20:13:50Z,1830000,False,,,0,,J. Watkins lost ball TURNOVER (3 TO),"[1642364, 1630534]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Agbaji,1630534.0
185,PT09M24.00S,2026-04-05T20:13:43.3Z,2,REGULAR,steal,,[],1630534,,,1610612751,37,29,2026-04-05T20:13:50Z,1840000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT09M20.00S,2026-04-05T20:13:46.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630534,92.9862023653088,51.470588235294116,1610612751,39,29,2026-04-05T20:13:54Z,1850000,False,7.0,13.0,1,right,O. Agbaji running DUNK (8 PTS) (M. Smith 1 AST),"[1630534, 1641869]",1610612751.0,BKN,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,,,,8.0,M. Smith,1641869.0,1.0,,,,,,,
188,PT09M01.00S,2026-04-05T20:14:05.7Z,2,REGULAR,2pt,Jump Shot,[],1641778,20.97568988173456,74.50980392156863,1610612764,39,29,2026-04-05T20:14:09Z,1870000,False,-123.0,145.0,1,left,MISS L. Black 18' step back Shot,[1641778],1610612764.0,WAS,step back,,,Black,L. Black,,,,,Mid-Range,16-24 Left Center,18.96,Missed,,,,,,,,,,,,,,,,,,
189,PT08M56.00S,2026-04-05T20:14:10.7Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612751,39,29,2026-04-05T20:14:09Z,1880000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Left Center,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,
190,PT08M54.00S,2026-04-05T20:14:12.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631169,93.24901445466492,50.49019607843137,1610612751,41,29,2026-04-05T20:14:18Z,1890000,False,2.0,11.0,1,right,J. Minott running alley-oop DUNK (7 PTS) (O. Agbaji 1 AST),"[1631169, 1630534]",1610612751.0,BKN,running alley-oop,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,7.0,O. Agbaji,1630534.0,1.0,,,,,,,
192,PT08M41.00S,2026-04-05T20:14:24.9Z,2,REGULAR,3pt,Jump Shot,[],1642364,2.3160315374507228,95.58823529411765,1610612764,41,32,2026-04-05T20:14:29Z,1910000,False,-228.0,-31.0,1,left,J. Watkins 3PT  (6 PTS) (L. Black 1 AST),"[1642364, 1641778]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,23.0,Made,,,,,,,,6.0,L. Black,1641778.0,1.0,,,,,,,
194,PT08M27.00S,2026-04-05T20:14:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641869,94.43166885676742,52.94117647058824,1610612751,43,32,2026-04-05T20:14:43Z,1930000,False,15.0,0.0,1,right,M. Smith driving Layup (2 PTS),[1641869],1610612751.0,BKN,driving,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,2.0,,,,,,,,,,
195,PT08M18.00S,2026-04-05T20:14:55.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,43,32,2026-04-05T20:14:55Z,1940000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M18.00S,2026-04-05T20:16:23.0Z,2,REGULAR,substitution,in,[],1642267,,,1610612764,43,32,2026-04-05T20:17:32Z,1960000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M18.00S,2026-04-05T20:16:23.0Z,2,REGULAR,substitution,out,[],1630264,,,1610612764,43,32,2026-04-05T20:17:52Z,1980000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M09.00S,2026-04-05T20:18:06.9Z,2,REGULAR,turnover,bad pass,[],1641778,,,1610612764,43,32,2026-04-05T20:18:11Z,1990000,False,,,0,,L. Black bad pass TURNOVER (2 TO),"[1641778, 1631169]",1610612764.0,WAS,,,,Black,L. Black,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Minott,1631169.0
201,PT08M09.00S,2026-04-05T20:18:06.9Z,2,REGULAR,steal,,[],1631169,,,1610612751,43,32,2026-04-05T20:18:08Z,2000000,False,,,0,,J. Minott STEAL (1 STL),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
202,PT08M06.00S,2026-04-05T20:18:12.2Z,2,REGULAR,turnover,out-of-bounds,[],1630623,,,1610612751,43,32,2026-04-05T20:18:20Z,2010000,False,,,0,,T. Etienne step out-of-bounds TURNOVER (1 TO),[1630623],1610612751.0,BKN,step,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1627961.0,,,,,,,,,1.0,,
203,PT07M54.00S,2026-04-05T20:18:31.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642882,4.812746386333772,53.92156862745098,1610612764,43,34,2026-04-05T20:22:47Z,2020000,False,-20.0,-7.0,1,left,J. Reese cutting Layup (8 PTS) (W. Riley 2 AST),"[1642882, 1642860]",1610612764.0,WAS,cutting,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,8.0,W. Riley,1642860.0,2.0,,,,,,,
205,PT07M42.00S,2026-04-05T20:18:42.3Z,2,REGULAR,3pt,Jump Shot,[],1641869,68.15045992115637,65.44117647058823,1610612751,43,34,2026-04-05T20:18:46Z,2040000,False,77.0,247.0,1,right,MISS M. Smith 25' pullup 3PT,[1641869],1610612751.0,BKN,pullup,,,Smith,M. Smith,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
206,PT07M39.00S,2026-04-05T20:18:45.3Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,43,34,2026-04-05T20:18:46Z,2050000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT07M36.00S,2026-04-05T20:18:48.9Z,2,REGULAR,turnover,bad pass,[],1642267,,,1610612764,43,34,2026-04-05T20:18:58Z,2060000,False,,,0,,B. Carrington bad pass TURNOVER (1 TO),"[1642267, 1641869]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Smith,1641869.0
208,PT07M36.00S,2026-04-05T20:18:48.9Z,2,REGULAR,steal,,[],1641869,,,1610612751,43,34,2026-04-05T20:18:57Z,2070000,False,,,0,,M. Smith STEAL (1 STL),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
209,PT07M19.00S,2026-04-05T20:19:05.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631169,67.23061760840999,61.76470588235294,1610612751,43,34,2026-04-05T20:19:09Z,2080000,False,59.0,256.0,1,right,MISS J. Minott 26' 3PT,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
210,PT07M16.00S,2026-04-05T20:19:08.4Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612764,43,34,2026-04-05T20:19:09Z,2090000,False,,,0,,L. Black REBOUND (Off:0 Def:2),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Center,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,,
211,PT07M07.00S,2026-04-05T20:19:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,5.075558475689881,50.73529411764706,1610612764,43,36,2026-04-05T20:19:23Z,2100000,False,-4.0,-5.0,1,left,B. Carrington driving reverse Layup (4 PTS),[1642267],1610612764.0,WAS,driving reverse,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,4.0,,,,,,,,,,
212,PT06M49.00S,2026-04-05T20:19:35.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630623,86.81011826544021,50.73529411764706,1610612751,45,36,2026-04-05T20:19:40Z,2110000,False,4.0,71.0,1,right,T. Etienne 7' turnaround Hook (4 PTS),[1630623],1610612751.0,BKN,turnaround,,,Etienne,T. Etienne,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,,,,,,,,4.0,,,,,,,,,,
213,PT06M37.00S,2026-04-05T20:19:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642882,7.835085413929041,49.01960784313725,1610612764,45,36,2026-04-05T21:00:40Z,2120000,False,5.0,21.0,1,left,MISS J. Reese Layup - blocked,"[1642882, 1631169]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,Minott,1631169.0,,,,,,,,,,,,
214,PT06M37.00S,2026-04-05T20:19:49.2Z,2,REGULAR,block,,[],1631169,,,1610612764,45,36,2026-04-05T20:19:51Z,2130000,False,,,0,,J. Minott BLOCK (2 BLK),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
215,PT06M37.00S,2026-04-05T20:19:49.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,45,36,2026-04-05T20:19:54Z,2140000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,213.0,,,,,,,,,,,,,,,,,
217,PT06M37.00S,2026-04-05T20:19:55.8Z,2,REGULAR,substitution,out,[],1630623,,,1610612764,45,36,2026-04-05T20:20:15Z,2160000,False,,,0,,SUB out: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M37.00S,2026-04-05T20:19:55.8Z,2,REGULAR,substitution,out,[],1631169,,,1610612764,45,36,2026-04-05T20:20:15Z,2170000,False,,,0,,SUB out: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M37.00S,2026-04-05T20:19:55.8Z,2,REGULAR,substitution,out,[],1630534,,,1610612764,45,36,2026-04-05T20:20:15Z,2180000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M37.00S,2026-04-05T20:19:55.8Z,2,REGULAR,substitution,out,[],1642882,,,1610612764,45,36,2026-04-05T20:20:15Z,2190000,False,,,0,,SUB out: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M37.00S,2026-04-05T20:19:55.8Z,2,REGULAR,substitution,in,[],1630604,,,1610612764,45,36,2026-04-05T20:20:15Z,2200000,False,,,0,,SUB in: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M37.00S,2026-04-05T20:19:55.8Z,2,REGULAR,substitution,in,[],1642849,,,1610612764,45,36,2026-04-05T20:20:15Z,2210000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M37.00S,2026-04-05T20:19:55.8Z,2,REGULAR,substitution,in,[],1630592,,,1610612764,45,36,2026-04-05T20:20:15Z,2220000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M37.00S,2026-04-05T20:19:55.8Z,2,REGULAR,substitution,in,[],1630264,,,1610612764,45,36,2026-04-05T20:20:15Z,2230000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M35.00S,2026-04-05T20:20:23.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630264,7.703679369250986,43.13725490196079,1610612764,45,38,2026-04-05T20:24:35Z,2240000,False,34.0,20.0,1,left,A. Gill cutting Layup (11 PTS) (B. Carrington 2 AST),"[1630264, 1642267]",1610612764.0,WAS,cutting,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,3.97,Made,,,,,,,,11.0,B. Carrington,1642267.0,2.0,,,,,,,
227,PT06M15.00S,2026-04-05T20:20:42.0Z,2,REGULAR,3pt,Jump Shot,[],1641869,70.64717477003943,72.79411764705883,1610612751,45,38,2026-04-05T20:20:46Z,2260000,False,114.0,223.0,1,right,MISS M. Smith 25' 3PT,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
228,PT06M12.00S,2026-04-05T20:20:45.0Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,45,38,2026-04-05T20:20:46Z,2270000,False,,,0,,J. Watkins REBOUND (Off:0 Def:4),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,,,227.0,4.0,4.0,0.0,,,,,,,,,,,,,,
229,PT06M08.00S,2026-04-05T20:20:49.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642860,20.45006570302234,89.95098039215686,1610612764,45,41,2026-04-05T20:20:55Z,2280000,False,-200.0,140.0,1,left,W. Riley 24' 3PT running (9 PTS) (J. Watkins 1 AST),"[1642860, 1642364]",1610612764.0,WAS,running,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,24.38,Made,,,,,,,,9.0,J. Watkins,1642364.0,1.0,,,,,,,
231,PT06M06.00S,2026-04-05T20:20:56.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,45,41,2026-04-05T20:20:56Z,2300000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M06.00S,2026-04-05T20:21:05.6Z,2,REGULAR,substitution,out,[],1630286,,,1610612751,45,41,2026-04-05T20:23:30Z,2310000,False,,,0,,SUB out: T. Scott,[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M06.00S,2026-04-05T20:21:05.6Z,2,REGULAR,substitution,out,[],1641869,,,1610612751,45,41,2026-04-05T20:23:30Z,2320000,False,,,0,,SUB out: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M06.00S,2026-04-05T20:21:05.6Z,2,REGULAR,substitution,in,[],1643052,,,1610612751,45,41,2026-04-05T20:23:30Z,2330000,False,,,0,,SUB in: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M06.00S,2026-04-05T20:21:05.6Z,2,REGULAR,substitution,in,[],1642962,,,1610612751,45,41,2026-04-05T20:23:30Z,2340000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M49.00S,2026-04-05T20:24:16.9Z,2,REGULAR,foul,personal,[],1642364,,,1610612751,45,41,2026-04-05T20:24:28Z,2350000,False,,,0,,J. Watkins personal FOUL (2 PF),"[1642364, 1642962]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1627961.0,,,,,2.0,0.0,Powell,1642962.0,,,
238,PT05M49.00S,2026-04-05T20:24:22.8Z,2,REGULAR,substitution,out,[],1642364,,,1610612751,45,41,2026-04-05T20:24:30Z,2370000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M49.00S,2026-04-05T20:24:22.8Z,2,REGULAR,substitution,in,[],1642882,,,1610612751,45,41,2026-04-05T20:24:30Z,2380000,False,,,0,,SUB in: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M40.00S,2026-04-05T20:24:44.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1643052,93.24901445466492,62.745098039215684,1610612751,45,41,2026-04-05T20:24:47Z,2390000,False,64.0,11.0,1,right,MISS C. Johnson 6' driving Layup,[1643052],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
241,PT05M37.00S,2026-04-05T20:24:47.0Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,45,41,2026-04-05T20:24:47Z,2400000,False,,,0,,A. Gill REBOUND (Off:3 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,,,240.0,4.0,1.0,3.0,,,,,,,,,,,,,,
242,PT05M37.00S,2026-04-05T20:24:50.3Z,2,REGULAR,foul,personal,['2freethrow'],1642962,,,1610612764,45,41,2026-04-05T20:24:59Z,2410000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Riley 2 FT),"[1642962, 1642860]",1610612751.0,BKN,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,,,,,1.0,0.0,Riley,1642860.0,,,
244,PT05M37.00S,2026-04-05T20:25:19.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642860,,,1610612764,45,42,2026-04-05T20:25:19Z,2430000,False,,,0,,W. Riley Free Throw 1 of 2 (10 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
245,PT05M37.00S,2026-04-05T20:25:34.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642860,,,1610612764,45,43,2026-04-05T20:25:34Z,2440000,False,,,0,,W. Riley Free Throw 2 of 2 (11 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
246,PT05M18.00S,2026-04-05T20:25:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,81.8166885676741,52.20588235294118,1610612751,47,43,2026-04-05T20:25:57Z,2450000,False,11.0,118.0,1,right,J. Wilson 11' driving floating Jump Shot (11 PTS),[1630592],1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Center,11.89,Made,,,,,,,,11.0,,,,,,,,,,
247,PT05M04.00S,2026-04-05T20:26:10.1Z,2,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,47,43,2026-04-05T20:26:18Z,2460000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (2 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1155.0,,,,,,,,,2.0,,
248,PT04M56.00S,2026-04-05T20:26:29.1Z,2,REGULAR,foul,personal,['2freethrow'],1642860,,,1610612751,47,43,2026-04-05T20:26:35Z,2470000,False,,,0,,W. Riley shooting personal FOUL (1 PF) (Traore 2 FT),"[1642860, 1642849]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,,,,,1.0,0.0,Traore,1642849.0,,,
250,PT04M56.00S,2026-04-05T20:26:48.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1642849,,,1610612751,48,43,2026-04-05T20:26:48Z,2490000,False,,,0,,N. Traore Free Throw 1 of 2 (7 PTS),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
251,PT04M56.00S,2026-04-05T20:26:48.9Z,2,REGULAR,substitution,out,[],1641778,,,1610612751,48,43,2026-04-05T20:26:54Z,2500000,False,,,0,,SUB out: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M56.00S,2026-04-05T20:26:48.9Z,2,REGULAR,substitution,in,[],1642364,,,1610612751,48,43,2026-04-05T20:26:54Z,2510000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M56.00S,2026-04-05T20:27:07.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1642849,,,1610612751,49,43,2026-04-05T20:27:07Z,2520000,False,,,0,,N. Traore Free Throw 2 of 2 (8 PTS),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
255,PT04M32.00S,2026-04-05T20:28:00.4Z,2,REGULAR,3pt,Jump Shot,[],1642860,30.305519053876477,24.754901960784316,1610612764,49,43,2026-04-05T20:28:05Z,2540000,False,126.0,232.0,1,left,MISS W. Riley 26' 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
256,PT04M29.00S,2026-04-05T20:28:03.4Z,2,REGULAR,rebound,defensive,[],1642962,,,1610612751,49,43,2026-04-05T20:28:05Z,2550000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,255.0,1.0,1.0,0.0,,,,,,,,,,,,,,
257,PT04M15.00S,2026-04-05T20:28:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,93.24901445466492,52.94117647058824,1610612751,49,43,2026-04-05T20:28:25Z,2560000,False,15.0,11.0,1,right,MISS N. Traore driving Layup,[1642849],1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
258,PT04M09.00S,2026-04-05T20:28:24.0Z,2,REGULAR,rebound,offensive,[],1630604,,,1610612751,49,43,2026-04-05T20:34:28Z,2570000,False,,,0,,E. Liddell REBOUND (Off:1 Def:1),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,257.0,2.0,1.0,1.0,,,,,,,,,,,,,,
