actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
263,PT01M55.00S,2026-04-08T00:26:54.9Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612749,46,42,2026-04-08T00:27:04Z,2600000,False,,,0,,T. Prince REBOUND (Off:0 Def:6),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,262.0,6.0,6.0,0.0
264,PT01M46.00S,2026-04-08T00:27:04.1Z,2,REGULAR,3pt,Jump Shot,[],1631260,31.61957950065703,55.392156862745104,1610612749,46,42,2026-04-08T00:27:14Z,2610000,False,-27.0,245.0,1,left,MISS A. Green 24' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,24.62,Missed,,,,,,,,,,,,,
265,PT01M46.00S,2026-04-08T00:27:04.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,46,42,2026-04-08T00:27:14Z,2620000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,264.0,,,
267,PT01M46.00S,2026-04-08T00:27:15.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,46,42,2026-04-08T00:27:15Z,2640000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT01M31.00S,2026-04-08T00:30:36.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630604,93.38042049934296,51.470588235294116,1610612751,48,42,2026-04-08T00:30:40Z,2650000,False,7.0,10.0,1,right,E. Liddell cutting Layup (16 PTS) (T. Etienne 2 AST),"[1630604, 1630623]",1610612751.0,BKN,cutting,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,,,,1.22,Made,16.0,T. Etienne,1630623.0,2.0,,,,,,,,,
270,PT01M31.00S,2026-04-08T00:30:38.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641748,,,1610612751,48,42,2026-04-08T00:30:52Z,2670000,False,,,0,,A. Jackson Jr. shooting personal FOUL (2 PF) (Liddell 1 FT),"[1641748, 1630604]",1610612749.0,MIL,shooting,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,200834.0,2.0,0.0,Liddell,1630604.0,,,,,,,,,,,,,,,
272,PT01M31.00S,2026-04-08T00:31:06.4Z,2,REGULAR,freethrow,1 of 1,[],1630604,,,1610612751,49,42,2026-04-08T00:31:06Z,2690000,False,,,0,,E. Liddell Free Throw 1 of 1 (17 PTS),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
273,PT01M09.00S,2026-04-08T00:31:29.5Z,2,REGULAR,2pt,Jump Shot,[],1627752,13.091327201051248,29.901960784313726,1610612749,49,42,2026-04-08T00:31:36Z,2700000,False,100.0,71.0,1,left,MISS T. Prince 12' fadeaway bank Shot,[1627752],1610612749.0,MIL,fadeaway bank,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,,,,,,12.28,Missed,,,,,,,,,,,,,
274,PT01M08.00S,2026-04-08T00:31:30.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,49,42,2026-04-08T00:31:36Z,2710000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,273.0,,,
275,PT01M08.00S,2026-04-08T00:31:38.5Z,2,REGULAR,substitution,out,[],1630604,,,1610612749,49,42,2026-04-08T00:31:45Z,2720000,False,,,0,,SUB out: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT01M08.00S,2026-04-08T00:31:38.5Z,2,REGULAR,substitution,out,[],1630579,,,1610612749,49,42,2026-04-08T00:31:45Z,2730000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M08.00S,2026-04-08T00:31:38.5Z,2,REGULAR,substitution,in,[],1630286,,,1610612749,49,42,2026-04-08T00:31:45Z,2740000,False,,,0,,SUB in: T. Scott,[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M08.00S,2026-04-08T00:31:38.5Z,2,REGULAR,substitution,in,[],1631250,,,1610612749,49,42,2026-04-08T00:31:45Z,2750000,False,,,0,,SUB in: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT00M59.40S,2026-04-08T00:32:02.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631250,11.777266754270697,47.549019607843135,1610612749,49,42,2026-04-08T00:32:10Z,2760000,False,12.0,58.0,1,left,MISS P. Nance driving Hook,[1631250],1610612749.0,MIL,driving,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.95,Missed,,,,,,,,,,,,,
280,PT00M58.20S,2026-04-08T00:32:07.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,49,42,2026-04-08T00:32:07Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,279.0,,,
282,PT00M54.60S,2026-04-08T00:32:27.8Z,2,REGULAR,foul,personal,[],1630623,,,1610612749,49,42,2026-04-08T00:32:38Z,2790000,False,,,0,,T. Etienne personal FOUL (2 PF),"[1630623, 1642504]",1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Mid-Range,16-24 Center,1830.0,2.0,0.0,Ryan,1642504.0,,,,,,,,,,,,,,,
284,PT00M53.00S,2026-04-08T00:32:51.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630623,,,1610612749,49,42,2026-04-08T00:32:59Z,2810000,False,,,0,,T. Etienne personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1630623, 1641748]",1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,In The Paint (Non-RA),0-8 Center,203054.0,3.0,0.0,Jackson Jr.,1641748.0,,,,,,,,,,,,,,,
286,PT00M53.00S,2026-04-08T00:33:14.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641748,,,1610612749,49,42,2026-04-08T00:33:14Z,2830000,False,,,0,,MISS A. Jackson Jr. Free Throw 1 of 2,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
287,PT00M53.00S,2026-04-08T00:33:14.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,49,42,2026-04-08T00:33:14Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,,,
288,PT00M53.00S,2026-04-08T00:33:29.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641748,,,1610612749,49,43,2026-04-08T00:33:29Z,2850000,False,,,0,,A. Jackson Jr. Free Throw 2 of 2 (3 PTS),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
289,PT00M36.00S,2026-04-08T00:33:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,89.83245729303549,56.127450980392155,1610612751,49,43,2026-04-08T00:33:53Z,2860000,False,31.0,43.0,1,right,MISS B. Saraf driving finger roll Layup,[1642879],1610612751.0,BKN,driving finger roll,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.29,Missed,,,,,,,,,,,,,
290,PT00M33.50S,2026-04-08T00:33:52.2Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,49,43,2026-04-08T00:33:53Z,2870000,False,,,0,,A. Green REBOUND (Off:2 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,289.0,3.0,1.0,2.0
291,PT00M22.30S,2026-04-08T00:34:03.4Z,2,REGULAR,2pt,Jump Shot,[],1642504,9.674770039421814,30.14705882352941,1610612749,49,43,2026-04-08T00:34:35Z,2880000,False,99.0,38.0,1,left,MISS C. Ryan 10' driving floating Shot,[1642504],1610612749.0,MIL,driving floating,,,Ryan,C. Ryan,,,,,Mid-Range,8-16 Right,,,,,,10.65,Missed,,,,,,,,,,,,,
292,PT00M18.60S,2026-04-08T00:34:07.1Z,2,REGULAR,rebound,defensive,[],1641869,,,1610612751,49,43,2026-04-08T00:34:07Z,2890000,False,,,0,,M. Smith REBOUND (Off:0 Def:2),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,291.0,2.0,2.0,0.0
293,PT00M00.00S,2026-04-08T00:34:26.5Z,2,REGULAR,turnover,lost ball,[],1642879,,,1610612751,49,43,2026-04-08T00:34:30Z,2900000,False,,,0,,B. Saraf lost ball TURNOVER (1 TO),"[1642879, 1631250]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Nance,1631250.0,,,,,,
294,PT00M00.00S,2026-04-08T00:34:26.5Z,2,REGULAR,steal,,[],1631250,,,1610612749,49,43,2026-04-08T00:34:29Z,2910000,False,,,0,,P. Nance STEAL (1 STL),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT00M00.00S,2026-04-08T00:34:29.9Z,2,REGULAR,period,end,[],0,,,1610612749,49,43,2026-04-08T00:34:29Z,2920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2026-04-08T00:49:14.2Z,3,REGULAR,substitution,out,['startperiod'],1630623,,,1610612749,49,43,2026-04-08T00:49:45Z,2930000,False,,,0,,SUB out: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2026-04-08T00:49:14.2Z,3,REGULAR,substitution,out,['startperiod'],1642504,,,1610612749,49,43,2026-04-08T00:49:45Z,2940000,False,,,0,,SUB out: C. Ryan,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2026-04-08T00:49:14.2Z,3,REGULAR,substitution,out,['startperiod'],1641748,,,1610612749,49,43,2026-04-08T00:49:45Z,2950000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2026-04-08T00:49:14.2Z,3,REGULAR,substitution,in,['startperiod'],1630604,,,1610612749,49,43,2026-04-08T00:49:45Z,2960000,False,,,0,,SUB in: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2026-04-08T00:49:14.2Z,3,REGULAR,substitution,in,['startperiod'],1630579,,,1610612749,49,43,2026-04-08T00:49:45Z,2970000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2026-04-08T00:49:14.2Z,3,REGULAR,substitution,in,['startperiod'],1631172,,,1610612749,49,43,2026-04-08T00:49:45Z,2980000,False,,,0,,SUB in: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2026-04-08T00:49:43.0Z,3,REGULAR,period,start,[],0,,,1610612751,49,43,2026-04-08T00:49:45Z,2990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT11M43.00S,2026-04-08T00:50:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,6.652431011826544,50.245098039215684,1610612751,49,43,2026-04-08T00:50:49Z,2995000,False,-1.0,10.0,1,left,MISS B. Saraf driving Layup - blocked,"[1642879, 1627752]",1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,1.01,Missed,,,,,,,,Prince,1627752.0,,,,
305,PT11M43.00S,2026-04-08T00:50:12.9Z,3,REGULAR,block,,[],1627752,,,1610612751,49,43,2026-04-08T00:50:22Z,2997500,False,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT11M41.00S,2026-04-08T00:50:14.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,49,43,2026-04-08T00:50:49Z,2998750,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,304.0,,,
307,PT11M36.00S,2026-04-08T00:50:29.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630286,13.354139290407357,54.65686274509803,1610612751,49,43,2026-04-08T00:50:36Z,3040000,False,-23.0,73.0,1,left,MISS T. Scott 7' driving floating Shot,[1630286],1610612751.0,BKN,driving floating,,,Scott,T. Scott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.66,Missed,,,,,,,,,,,,,
308,PT11M36.00S,2026-04-08T00:50:31.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,49,43,2026-04-08T00:50:31Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,307.0,,,
309,PT11M36.00S,2026-04-08T00:50:32.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,49,43,2026-04-08T00:50:42Z,3060000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,203054.0,,,,,,,,,,,,,,,,,,,
310,PT11M20.00S,2026-04-08T00:50:52.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627752,75.24638633377135,59.068627450980394,1610612749,49,45,2026-04-08T00:50:56Z,3070000,False,45.0,180.0,1,right,T. Prince 18' pullup Jump Shot (10 PTS) (J. Sims 5 AST),"[1627752, 1630579]",1610612749.0,MIL,pullup,,,Prince,T. Prince,,,,,Mid-Range,16-24 Center,,,,,,18.58,Made,10.0,J. Sims,1630579.0,5.0,,,,,,,,,
311,PT11M04.00S,2026-04-08T00:51:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,7.440867279894875,44.36274509803921,1610612751,51,45,2026-04-08T00:52:31Z,3080000,False,28.0,17.0,1,left,D. Powell driving finger roll Layup (5 PTS),[1642962],1610612751.0,BKN,driving finger roll,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,3.31,Made,5.0,,,,,,,,,,,,
312,PT10M51.00S,2026-04-08T00:51:21.1Z,3,REGULAR,turnover,bad pass,[],1631172,,,1610612749,51,45,2026-04-08T00:51:25Z,3090000,False,,,0,,O. Dieng bad pass TURNOVER (4 TO),"[1631172, 1630286]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,4.0,Scott,1630286.0,,,,,,
313,PT10M51.00S,2026-04-08T00:51:21.1Z,3,REGULAR,steal,,[],1630286,,,1610612751,51,45,2026-04-08T00:51:24Z,3100000,False,,,0,,T. Scott STEAL (3 STL),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
314,PT10M41.00S,2026-04-08T00:51:30.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642879,31.225361366622867,60.5392156862745,1610612751,51,45,2026-04-08T00:51:36Z,3110000,False,-53.0,241.0,1,left,MISS B. Saraf 24' 3PT,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Center,,,,,,24.67,Missed,,,,,,,,,,,,,
315,PT10M37.00S,2026-04-08T00:51:34.9Z,3,REGULAR,rebound,defensive,[],1631172,,,1610612749,51,45,2026-04-08T00:51:36Z,3120000,False,,,0,,O. Dieng REBOUND (Off:0 Def:3),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,314.0,3.0,3.0,0.0
316,PT10M20.00S,2026-04-08T00:51:51.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631250,89.96386333771353,65.44117647058823,1610612749,51,47,2026-04-08T00:51:58Z,3130000,False,77.0,42.0,1,right,P. Nance 8' turnaround bank Jump Shot (6 PTS),[1631250],1610612749.0,MIL,turnaround bank,,,Nance,P. Nance,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.78,Made,6.0,,,,,,,,,,,,
318,PT10M01.00S,2026-04-08T00:52:10.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630604,14.4053876478318,46.568627450980394,1610612751,53,47,2026-04-08T00:52:17Z,3140000,False,17.0,83.0,1,left,E. Liddell 8' floating Jump Shot (19 PTS) (M. Smith 3 AST),"[1630604, 1641869]",1610612751.0,BKN,floating,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.47,Made,19.0,M. Smith,1641869.0,3.0,,,,,,,,,
320,PT09M43.00S,2026-04-08T00:52:28.3Z,3,REGULAR,3pt,Jump Shot,[],1631260,84.70762155059133,4.411764705882353,1610612749,53,47,2026-04-08T00:54:29Z,3160000,False,-228.0,91.0,1,right,MISS A. Green 24' step back 3PT,[1631260],1610612749.0,MIL,step back,,,Green,A. Green,,,,,Above the Break 3,24+ Left,,,,,,24.55,Missed,,,,,,,,,,,,,
321,PT09M40.00S,2026-04-08T00:52:31.3Z,3,REGULAR,rebound,defensive,[],1642962,,,1610612751,53,47,2026-04-08T00:52:32Z,3170000,False,,,0,,D. Powell REBOUND (Off:0 Def:3),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left,,,,,,,,,,,,,,,,,320.0,3.0,3.0,0.0
322,PT09M36.00S,2026-04-08T00:52:39.1Z,3,REGULAR,foul,personal,['2freethrow'],1631250,,,1610612751,53,47,2026-04-08T00:56:12Z,3180000,False,,,0,,P. Nance shooting personal FOUL (2 PF) (Liddell 2 FT),"[1631250, 1630604]",1610612749.0,MIL,shooting,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,203054.0,2.0,0.0,Liddell,1630604.0,,,,,,,,,,,,,,,
324,PT09M36.00S,2026-04-08T00:53:02.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,53,47,2026-04-08T00:53:02Z,3200000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT09M36.00S,2026-04-08T00:56:26.6Z,3,REGULAR,freethrow,1 of 2,[],1630604,,,1610612751,54,47,2026-04-08T00:56:26Z,3220000,False,,,0,,E. Liddell Free Throw 1 of 2 (20 PTS),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
327,PT09M36.00S,2026-04-08T00:56:43.9Z,3,REGULAR,freethrow,2 of 2,[],1630604,,,1610612751,55,47,2026-04-08T00:56:43Z,3230000,False,,,0,,E. Liddell Free Throw 2 of 2 (21 PTS),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
328,PT09M21.00S,2026-04-08T00:56:59.9Z,3,REGULAR,3pt,Jump Shot,[],1631250,95.3515111695138,95.09803921568627,1610612749,55,47,2026-04-08T00:57:05Z,3240000,False,225.0,-9.0,1,right,MISS P. Nance 3PT,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Right Corner 3,24+ Right,,,,,,22.57,Missed,,,,,,,,,,,,,
329,PT09M17.00S,2026-04-08T00:57:03.9Z,3,REGULAR,rebound,defensive,[],1630286,,,1610612751,55,47,2026-04-08T00:57:05Z,3250000,False,,,0,,T. Scott REBOUND (Off:1 Def:2),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,328.0,3.0,2.0,1.0
330,PT09M08.00S,2026-04-08T00:57:12.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641869,8.492115637319317,42.40196078431372,1610612751,57,47,2026-04-08T00:57:17Z,3260000,False,38.0,27.0,1,left,M. Smith driving floating Jump Shot (4 PTS),[1641869],1610612751.0,BKN,driving floating,,,Smith,M. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.68,Made,4.0,,,,,,,,,,,,
331,PT08M55.00S,2026-04-08T00:57:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,89.43823915900131,62.00980392156863,1610612749,57,49,2026-04-08T00:57:30Z,3270000,False,60.0,47.0,1,right,O. Dieng 7' driving floating bank Jump Shot (6 PTS),[1631172],1610612749.0,MIL,driving floating bank,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.61,Made,6.0,,,,,,,,,,,,
332,PT08M37.00S,2026-04-08T00:57:44.5Z,3,REGULAR,turnover,bad pass,[],1642879,,,1610612751,57,49,2026-04-08T00:57:48Z,3280000,False,,,0,,B. Saraf bad pass TURNOVER (2 TO),"[1642879, 1631250]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,Nance,1631250.0,,,,,,
333,PT08M37.00S,2026-04-08T00:57:44.5Z,3,REGULAR,steal,,[],1631250,,,1610612749,57,49,2026-04-08T00:57:46Z,3290000,False,,,0,,P. Nance STEAL (2 STL),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
334,PT08M30.00S,2026-04-08T00:57:50.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630579,89.96386333771353,47.794117647058826,1610612749,57,49,2026-04-08T00:58:02Z,3300000,False,-11.0,42.0,1,right,MISS J. Sims running Shot,[1630579],1610612749.0,MIL,running,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,4.32,Missed,,,,,,,,,,,,,
335,PT08M27.00S,2026-04-08T00:57:53.9Z,3,REGULAR,rebound,defensive,[],1630604,,,1610612751,57,49,2026-04-08T00:58:02Z,3310000,False,,,0,,E. Liddell REBOUND (Off:0 Def:4),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,334.0,4.0,4.0,0.0
336,PT08M17.00S,2026-04-08T00:58:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,6.652431011826544,55.392156862745104,1610612751,59,49,2026-04-08T00:58:07Z,3320000,False,-27.0,10.0,1,left,D. Powell driving Layup (7 PTS) (M. Smith 4 AST),"[1642962, 1641869]",1610612751.0,BKN,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,2.88,Made,7.0,M. Smith,1641869.0,4.0,,,,,,,,,
338,PT08M02.00S,2026-04-08T00:58:19.6Z,3,REGULAR,turnover,lost ball,[],1631172,,,1610612749,59,49,2026-04-08T00:58:23Z,3340000,False,,,0,,O. Dieng lost ball TURNOVER (5 TO),"[1631172, 1642962]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,5.0,Powell,1642962.0,,,,,,
339,PT08M02.00S,2026-04-08T00:58:19.6Z,3,REGULAR,steal,,[],1642962,,,1610612751,59,49,2026-04-08T00:58:22Z,3350000,False,,,0,,D. Powell STEAL (2 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
340,PT07M52.00S,2026-04-08T00:58:29.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642962,31.61957950065703,38.48039215686275,1610612751,59,49,2026-04-08T00:58:34Z,3360000,False,58.0,245.0,1,left,MISS D. Powell 25' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,25.14,Missed,,,,,,,,,,,,,
341,PT07M48.00S,2026-04-08T00:58:33.7Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612749,59,49,2026-04-08T00:58:34Z,3370000,False,,,0,,J. Sims REBOUND (Off:2 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,340.0,5.0,3.0,2.0
342,PT07M40.00S,2026-04-08T00:58:41.0Z,3,REGULAR,3pt,Jump Shot,[],1627752,94.95729303547962,96.81372549019608,1610612749,59,49,2026-04-08T00:58:49Z,3380000,False,234.0,-5.0,1,right,MISS T. Prince 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,,,23.42,Missed,,,,,,,,,,,,,
343,PT07M34.00S,2026-04-08T00:58:47.0Z,3,REGULAR,rebound,defensive,[],1642962,,,1610612751,59,49,2026-04-08T00:58:49Z,3390000,False,,,0,,D. Powell REBOUND (Off:0 Def:4),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,342.0,4.0,4.0,0.0
344,PT07M16.00S,2026-04-08T00:59:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,5.206964520367937,56.372549019607845,1610612751,59,49,2026-04-08T00:59:07Z,3400000,False,-32.0,-4.0,1,left,MISS B. Saraf driving Layup,[1642879],1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,3.21,Missed,,,,,,,,,,,,,
345,PT07M14.00S,2026-04-08T00:59:06.9Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612749,59,49,2026-04-08T00:59:07Z,3410000,False,,,0,,T. Prince REBOUND (Off:0 Def:7),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,344.0,7.0,7.0,0.0
