actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
515,PT10M24.00S,2026-04-01T01:29:59.5Z,4,REGULAR,rebound,offensive,[],1631217,,,1610612766,65,94,2026-04-01T01:30:03Z,5140000,False,,,0,,M. Diabaté REBOUND (Off:6 Def:6),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,,,,,,,514.0,12.0,6.0,6.0,,,,,,,,
516,PT10M23.00S,2026-04-01T01:30:00.3Z,4,REGULAR,turnover,bad pass,[],1631217,,,1610612766,65,94,2026-04-01T01:30:06Z,5150000,False,,,0,,M. Diabaté bad pass TURNOVER (2 TO),"[1631217, 1641869]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,Smith,1641869.0,,,,,,
517,PT10M23.00S,2026-04-01T01:30:00.3Z,4,REGULAR,steal,,[],1641869,,,1610612751,65,94,2026-04-01T01:30:02Z,5160000,False,,,0,,M. Smith STEAL (2 STL),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
518,PT10M19.00S,2026-04-01T01:30:03.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641869,90.88370565045992,47.794117647058826,1610612751,65,94,2026-04-01T01:30:11Z,5170000,False,-11.0,33.0,1,right,MISS M. Smith running finger roll Layup,[1641869],1610612751.0,BKN,running finger roll,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,,,3.5,Missed,,,,,,,,,,,,,,,,
519,PT10M18.00S,2026-04-01T01:30:05.5Z,4,REGULAR,rebound,offensive,[],1643052,,,1610612751,65,94,2026-04-01T01:30:05Z,5180000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,518.0,2.0,1.0,1.0,,,,,,,,
520,PT10M17.00S,2026-04-01T01:30:06.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1643052,92.59198423127464,47.549019607843135,1610612751,67,94,2026-04-01T01:31:14Z,5190000,False,-12.0,17.0,1,right,C. Johnson putback Layup (11 PTS),[1643052],1610612751.0,BKN,putback,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,2.11,Made,11.0,,,,,,,,,,,,,,,
521,PT10M13.00S,2026-04-01T01:30:12.5Z,4,REGULAR,foul,personal,['2freethrow'],1642849,,,1610612766,67,94,2026-04-01T01:30:48Z,5200000,False,,,0,,N. Traore shooting personal FOUL (3 PF) (White 2 FT),"[1642849, 1629632]",1610612751.0,BKN,shooting,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,1629178.0,,,,,,,,,,,,,,,,3.0,0.0,White,1629632.0
525,PT10M13.00S,2026-04-01T01:30:52.3Z,4,REGULAR,freethrow,1 of 2,[],1629632,,,1610612766,67,95,2026-04-01T01:31:03Z,5220000,False,,,0,,C. White Free Throw 1 of 2 (7 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
526,PT10M13.00S,2026-04-01T01:30:52.3Z,4,REGULAR,freethrow,2 of 2,[],1629632,,,1610612766,67,95,2026-04-01T01:31:03Z,5230000,False,,,0,,MISS C. White Free Throw 2 of 2,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
527,PT10M08.00S,2026-04-01T01:30:57.3Z,4,REGULAR,rebound,defensive,[],1643052,,,1610612751,67,95,2026-04-01T01:31:03Z,5240000,False,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,526.0,3.0,2.0,1.0,,,,,,,,
528,PT09M52.00S,2026-04-01T01:31:22.3Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612751,67,95,2026-04-01T01:31:30Z,5250000,False,,,0,,C. White shooting personal FOUL (3 PF) (Etienne 2 FT),"[1629632, 1630623]",1610612766.0,CHA,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,1629178.0,,,,,,,,,,,,,,,,3.0,0.0,Etienne,1630623.0
530,PT09M52.00S,2026-04-01T01:31:54.8Z,4,REGULAR,freethrow,1 of 2,[],1630623,,,1610612751,68,95,2026-04-01T01:31:54Z,5270000,False,,,0,,T. Etienne Free Throw 1 of 2 (4 PTS),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
531,PT09M52.00S,2026-04-01T01:32:14.0Z,4,REGULAR,freethrow,2 of 2,[],1630623,,,1610612751,69,95,2026-04-01T01:32:14Z,5280000,False,,,0,,T. Etienne Free Throw 2 of 2 (5 PTS),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
532,PT09M41.00S,2026-04-01T01:32:26.0Z,4,REGULAR,3pt,Jump Shot,[],1630182,30.17411300919842,29.901960784313726,1610612766,69,98,2026-04-01T01:32:31Z,5290000,False,100.0,231.0,1,left,J. Green 25' 3PT  (3 PTS) (C. White 5 AST),"[1630182, 1629632]",1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,25.2,Made,3.0,C. White,1629632.0,5.0,,,,,,,,,,,,
534,PT09M19.00S,2026-04-01T01:32:48.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631169,93.64323258869908,51.9607843137255,1610612751,71,98,2026-04-01T01:32:53Z,5310000,False,10.0,7.0,1,right,J. Minott driving Layup (12 PTS) (N. Traore 4 AST),"[1631169, 1642849]",1610612751.0,BKN,driving,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,1.22,Made,12.0,N. Traore,1642849.0,4.0,,,,,,,,,,,,
536,PT09M05.00S,2026-04-01T01:33:02.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,11.251642575558476,42.64705882352941,1610612766,71,98,2026-04-01T01:34:01Z,5330000,False,37.0,53.0,1,left,MISS K. Knueppel 6' turnaround Shot,[1642851],1610612766.0,CHA,turnaround,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,6.48,Missed,,,,,,,,,,,,,,,,
537,PT09M05.00S,2026-04-01T01:33:02.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,71,98,2026-04-01T01:33:32Z,5340000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,536.0,,,,,,,,,,,
539,PT09M05.00S,2026-04-01T01:33:12.0Z,4,REGULAR,substitution,out,[],1641869,,,1610612751,71,98,2026-04-01T01:33:24Z,5360000,False,,,0,,SUB out: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M05.00S,2026-04-01T01:33:12.0Z,4,REGULAR,substitution,out,[],1630623,,,1610612751,71,98,2026-04-01T01:33:24Z,5370000,False,,,0,,SUB out: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M05.00S,2026-04-01T01:33:12.0Z,4,REGULAR,substitution,out,[],1642851,,,1610612751,71,98,2026-04-01T01:33:24Z,5380000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M05.00S,2026-04-01T01:33:12.0Z,4,REGULAR,substitution,in,[],1630592,,,1610612751,71,98,2026-04-01T01:33:24Z,5390000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M05.00S,2026-04-01T01:33:12.0Z,4,REGULAR,substitution,in,[],1630534,,,1610612751,71,98,2026-04-01T01:33:24Z,5400000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M05.00S,2026-04-01T01:33:12.0Z,4,REGULAR,substitution,in,[],1642883,,,1610612751,71,98,2026-04-01T01:33:24Z,5410000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M51.00S,2026-04-01T01:33:42.1Z,4,REGULAR,violation,kicked ball,[],1629684,,,1610612751,71,98,2026-04-01T01:33:48Z,5420000,False,,,0,,G. Williams kicked ball VIOLATION,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,1629178.0,,,,,,,,,,,,,,,,,,,
546,PT08M43.00S,2026-04-01T01:34:04.8Z,4,REGULAR,turnover,out-of-bounds,[],1642849,,,1610612751,71,98,2026-04-01T01:34:11Z,5430000,False,,,0,,N. Traore bad pass out-of-bounds TURNOVER (4 TO),[1642849],1610612751.0,BKN,bad pass,,,Traore,N. Traore,,,,,Mid-Range,16-24 Center,201246.0,4.0,,,,,,,,,,,,,,,,,,
547,PT08M27.00S,2026-04-01T01:34:34.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629632,23.866622864651774,41.17647058823529,1610612766,71,100,2026-04-01T01:34:39Z,5440000,False,44.0,172.0,1,left,C. White 17' step back Jump Shot (9 PTS),[1629632],1610612766.0,CHA,step back,,,White,C. White,,,,,Mid-Range,16-24 Center,,,17.74,Made,9.0,,,,,,,,,,,,,,,
548,PT08M20.00S,2026-04-01T01:34:44.6Z,4,REGULAR,foul,personal,['2freethrow'],1642883,,,1610612751,71,100,2026-04-01T01:34:51Z,5450000,False,,,0,,S. James shooting personal FOUL (4 PF) (Minott 2 FT),"[1642883, 1631169]",1610612766.0,CHA,shooting,,,James,S. James,,,,,In The Paint (Non-RA),8-16 Center,202056.0,,,,,,,,,,,,,,,,4.0,0.0,Minott,1631169.0
550,PT08M20.00S,2026-04-01T01:35:09.2Z,4,REGULAR,freethrow,1 of 2,[],1631169,,,1610612751,72,100,2026-04-01T01:35:09Z,5470000,False,,,0,,J. Minott Free Throw 1 of 2 (13 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
551,PT08M20.00S,2026-04-01T01:35:12.3Z,4,REGULAR,substitution,out,[],1643052,,,1610612751,72,100,2026-04-01T01:35:18Z,5480000,False,,,0,,SUB out: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M20.00S,2026-04-01T01:35:12.3Z,4,REGULAR,substitution,out,[],1631217,,,1610612751,72,100,2026-04-01T01:35:18Z,5490000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M20.00S,2026-04-01T01:35:12.3Z,4,REGULAR,substitution,in,[],1630604,,,1610612751,72,100,2026-04-01T01:35:18Z,5500000,False,,,0,,SUB in: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M20.00S,2026-04-01T01:35:12.3Z,4,REGULAR,substitution,in,[],1641750,,,1610612751,72,100,2026-04-01T01:35:18Z,5510000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M20.00S,2026-04-01T01:35:31.2Z,4,REGULAR,freethrow,2 of 2,[],1631169,,,1610612751,73,100,2026-04-01T01:35:31Z,5520000,False,,,0,,J. Minott Free Throw 2 of 2 (14 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
556,PT08M04.00S,2026-04-01T01:35:48.1Z,4,REGULAR,3pt,Jump Shot,[],1629632,27.94021024967148,22.54901960784314,1610612766,73,103,2026-04-01T01:35:52Z,5530000,False,137.0,210.0,1,left,C. White 25' 3PT  (12 PTS) (S. James 2 AST),"[1629632, 1642883]",1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,25.1,Made,12.0,S. James,1642883.0,2.0,,,,,,,,,,,,
558,PT07M45.00S,2026-04-01T01:36:07.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642849,87.20433639947439,47.05882352941176,1610612751,75,103,2026-04-01T01:36:11Z,5550000,False,-15.0,68.0,1,right,N. Traore 6' driving Hook (10 PTS),[1642849],1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,6.94,Made,10.0,,,,,,,,,,,,,,,
559,PT07M27.00S,2026-04-01T01:36:26.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,10.85742444152431,50.0,1610612766,75,105,2026-04-01T01:36:32Z,5560000,False,0.0,50.0,1,left,C. White driving floating Jump Shot (14 PTS),[1629632],1610612766.0,CHA,driving floating,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,4.96,Made,14.0,,,,,,,,,,,,,,,
560,PT07M16.00S,2026-04-01T01:36:35.6Z,4,REGULAR,3pt,Jump Shot,[],1631169,67.7562417871222,62.5,1610612751,75,105,2026-04-01T01:37:11Z,5570000,False,62.0,251.0,1,right,MISS J. Minott 25' pullup 3PT,[1631169],1610612751.0,BKN,pullup,,,Minott,J. Minott,,,,,Above the Break 3,24+ Center,,,25.83,Missed,,,,,,,,,,,,,,,,
561,PT07M14.00S,2026-04-01T01:36:37.6Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612766,75,105,2026-04-01T01:36:39Z,5580000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,560.0,2.0,2.0,0.0,,,,,,,,
563,PT07M11.00S,2026-04-01T01:36:45.0Z,4,REGULAR,substitution,out,[],1631169,,,1610612766,75,105,2026-04-01T01:36:51Z,5600000,False,,,0,,SUB out: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M11.00S,2026-04-01T01:36:45.0Z,4,REGULAR,substitution,in,[],1642962,,,1610612766,75,105,2026-04-01T01:36:51Z,5610000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M56.00S,2026-04-01T01:37:19.6Z,4,REGULAR,3pt,Jump Shot,[],1629632,30.699737187910642,67.40196078431373,1610612766,75,105,2026-04-01T01:37:25Z,5620000,False,-87.0,236.0,1,left,MISS C. White 25' step back 3PT,[1629632],1610612766.0,CHA,step back,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,25.16,Missed,,,,,,,,,,,,,,,,
566,PT06M53.00S,2026-04-01T01:37:22.6Z,4,REGULAR,rebound,offensive,[],1641750,,,1610612766,75,105,2026-04-01T01:37:25Z,5630000,False,,,0,,R. Kalkbrenner REBOUND (Off:2 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,565.0,3.0,1.0,2.0,,,,,,,,
567,PT06M53.00S,2026-04-01T01:37:23.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641750,6.915243101182654,48.529411764705884,1610612766,75,107,2026-04-01T01:37:30Z,5640000,False,7.0,13.0,1,left,R. Kalkbrenner putback Layup (4 PTS),[1641750],1610612766.0,CHA,putback,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,1.45,Made,4.0,,,,,,,,,,,,,,,
568,PT06M43.00S,2026-04-01T01:37:35.2Z,4,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612751,75,107,2026-04-01T01:39:55Z,5650000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Wilson 2 FT),"[1630182, 1630592]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,1629178.0,,,,,,,,,,,,,,,,1.0,0.0,Wilson,1630592.0
570,PT06M43.00S,2026-04-01T01:37:47.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,75,107,2026-04-01T01:37:47Z,5670000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M43.00S,2026-04-01T01:37:50.7Z,4,REGULAR,substitution,out,[],1642849,,,1610612751,75,107,2026-04-01T01:39:49Z,5680000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M43.00S,2026-04-01T01:37:50.7Z,4,REGULAR,substitution,in,[],1643052,,,1610612751,75,107,2026-04-01T01:39:49Z,5690000,False,,,0,,SUB in: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M43.00S,2026-04-01T01:40:48.5Z,4,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,76,107,2026-04-01T01:41:15Z,5700000,False,,,0,,J. Wilson Free Throw 1 of 2 (1 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
574,PT06M43.00S,2026-04-01T01:40:48.5Z,4,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,76,107,2026-04-01T01:41:15Z,5710000,False,,,0,,MISS J. Wilson Free Throw 2 of 2,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
575,PT06M41.00S,2026-04-01T01:40:50.5Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612766,76,107,2026-04-01T01:41:15Z,5720000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,574.0,2.0,2.0,0.0,,,,,,,,
576,PT06M31.00S,2026-04-01T01:41:11.3Z,4,REGULAR,2pt,Jump Shot,[],1629632,14.011169513797633,33.82352941176471,1610612766,76,109,2026-04-01T01:41:19Z,5730000,False,81.0,79.0,1,left,C. White 11' step back Jump Shot (16 PTS) (S. James 3 AST),"[1629632, 1642883]",1610612766.0,CHA,step back,,,White,C. White,,,,,Mid-Range,8-16 Right,,,11.32,Made,16.0,S. James,1642883.0,3.0,,,,,,,,,,,,
578,PT06M09.00S,2026-04-01T01:41:34.6Z,4,REGULAR,turnover,bad pass,[],1630592,,,1610612751,76,109,2026-04-01T01:41:44Z,5750000,False,,,0,,J. Wilson bad pass TURNOVER (1 TO),"[1630592, 1630182]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,Green,1630182.0,,,,,,
579,PT06M09.00S,2026-04-01T01:41:34.6Z,4,REGULAR,steal,,[],1630182,,,1610612766,76,109,2026-04-01T01:41:36Z,5760000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
580,PT06M03.00S,2026-04-01T01:41:44.1Z,4,REGULAR,turnover,out-of-bounds,[],1630182,,,1610612766,76,109,2026-04-01T01:41:56Z,5770000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[1630182],1610612766.0,CHA,lost ball,,,Green,J. Green,,,,,Mid-Range,8-16 Right,1629178.0,1.0,,,,,,,,,,,,,,,,,,
581,PT06M03.00S,2026-04-01T01:41:49.0Z,4,REGULAR,substitution,out,[],1629632,,,1610612751,76,109,2026-04-01T01:41:52Z,5780000,False,,,0,,SUB out: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M03.00S,2026-04-01T01:41:49.0Z,4,REGULAR,substitution,in,[],1630544,,,1610612751,76,109,2026-04-01T01:41:52Z,5790000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M45.00S,2026-04-01T01:42:17.0Z,4,REGULAR,foul,personal,[],1630544,,,1610612751,76,109,2026-04-01T01:42:43Z,5800000,False,,,0,,T. Mann personal FOUL (1 PF),"[1630544, 1630592]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,1629178.0,,,,,,,,,,,,,,,,1.0,0.0,Wilson,1630592.0
585,PT05M37.00S,2026-04-01T01:42:41.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630592,88.25558475689881,51.71568627450981,1610612751,76,109,2026-04-01T01:43:42Z,5820000,False,9.0,58.0,1,right,MISS J. Wilson driving Hook,[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,5.85,Missed,,,,,,,,,,,,,,,,
586,PT05M35.00S,2026-04-01T01:42:43.3Z,4,REGULAR,rebound,defensive,[],1642883,,,1610612766,76,109,2026-04-01T01:43:42Z,5830000,False,,,0,,S. James REBOUND (Off:0 Def:5),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,585.0,5.0,5.0,0.0,,,,,,,,
587,PT05M30.00S,2026-04-01T01:42:50.4Z,4,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612766,76,109,2026-04-01T01:42:57Z,5840000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Kalkbrenner 2 FT),"[1630534, 1641750]",1610612751.0,BKN,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1629178.0,,,,,,,,,,,,,,,,1.0,0.0,Kalkbrenner,1641750.0
589,PT05M30.00S,2026-04-01T01:43:12.7Z,4,REGULAR,freethrow,1 of 2,[],1641750,,,1610612766,76,110,2026-04-01T01:43:12Z,5860000,False,,,0,,R. Kalkbrenner Free Throw 1 of 2 (5 PTS),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
590,PT05M30.00S,2026-04-01T01:43:24.9Z,4,REGULAR,freethrow,2 of 2,[],1641750,,,1610612766,76,111,2026-04-01T01:43:24Z,5870000,False,,,0,,R. Kalkbrenner Free Throw 2 of 2 (6 PTS),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
591,PT05M14.00S,2026-04-01T01:43:41.5Z,4,REGULAR,2pt,Jump Shot,[],1642962,87.07293035479631,29.411764705882355,1610612751,78,111,2026-04-01T01:43:47Z,5880000,False,-103.0,69.0,1,right,D. Powell 12' step back Jump Shot (10 PTS),[1642962],1610612751.0,BKN,step back,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,12.39,Made,10.0,,,,,,,,,,,,,,,
592,PT05M01.00S,2026-04-01T01:43:54.3Z,4,REGULAR,2pt,Jump Shot,[],1630544,23.866622864651774,66.17647058823529,1610612766,78,111,2026-04-01T01:43:59Z,5890000,False,-81.0,172.0,1,left,MISS T. Mann 18' pullup Shot,[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,18.99,Missed,,,,,,,,,,,,,,,,
593,PT04M57.00S,2026-04-01T01:43:58.3Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,78,111,2026-04-01T01:43:59Z,5900000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,592.0,1.0,1.0,0.0,,,,,,,,
594,PT04M42.00S,2026-04-01T01:44:12.7Z,4,REGULAR,3pt,Jump Shot,[],1642962,76.82325886990802,90.44117647058823,1610612751,78,111,2026-04-01T01:44:21Z,5910000,False,202.0,165.0,1,right,MISS D. Powell 26' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,26.12,Missed,,,,,,,,,,,,,,,,
595,PT04M40.00S,2026-04-01T01:44:14.7Z,4,REGULAR,rebound,offensive,[],1642962,,,1610612751,78,111,2026-04-01T01:44:21Z,5920000,False,,,0,,D. Powell REBOUND (Off:2 Def:4),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,594.0,6.0,4.0,2.0,,,,,,,,
596,PT04M39.00S,2026-04-01T01:44:17.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642962,82.34231274638634,50.245098039215684,1610612751,78,111,2026-04-01T01:46:12Z,5930000,False,1.0,113.0,1,right,MISS D. Powell 11' fadeaway Shot - blocked,"[1642962, 1641750]",1610612751.0,BKN,fadeaway,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,11.35,Missed,,,,,,,,,,,Kalkbrenner,1641750.0,,,,
597,PT04M39.00S,2026-04-01T01:44:17.0Z,4,REGULAR,block,,[],1641750,,,1610612751,78,111,2026-04-01T01:44:19Z,5940000,False,,,0,,R. Kalkbrenner BLOCK (1 BLK),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
598,PT04M36.00S,2026-04-01T01:44:20.0Z,4,REGULAR,rebound,offensive,[],1630604,,,1610612751,78,111,2026-04-01T01:44:23Z,5950000,False,,,0,,E. Liddell REBOUND (Off:1 Def:0),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,596.0,1.0,0.0,1.0,,,,,,,,
599,PT04M35.00S,2026-04-01T01:44:20.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630604,90.48948751642575,48.28431372549019,1610612751,80,111,2026-04-01T01:44:25Z,5960000,False,-9.0,37.0,1,right,E. Liddell putback Layup (2 PTS),[1630604],1610612751.0,BKN,putback,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,3.79,Made,2.0,,,,,,,,,,,,,,,
600,PT04M10.00S,2026-04-01T01:44:45.1Z,4,REGULAR,3pt,Jump Shot,[],1642883,20.581471747700395,90.19607843137256,1610612766,80,111,2026-04-01T01:44:50Z,5970000,False,-201.0,141.0,1,left,MISS S. James 24' 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,,,24.55,Missed,,,,,,,,,,,,,,,,
