actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
347,PT01M02.00S,2023-12-06T04:13:18.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,57,45,2023-12-06T04:13:49Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,342.0,,,,,,,,,,,,,,,,,
344,PT01M02.00S,2023-12-06T04:13:48.0Z,2,REGULAR,jumpball,recovered,[],2544,,,1610612747,57,45,2023-12-06T04:13:48Z,3420000,False,,,0,,Jump Ball A. Davis vs. K. Durant: Tip to L. James,"[2544, 203076, 201142]",1610612747.0,LAL,lodgedball,L. James,2544.0,James,L. James,Davis,203076.0,Durant,201142.0,,,,,,,,,,,,,,,,,,,,,,
348,PT00M48.90S,2023-12-06T04:14:01.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,66.5407358738502,73.0392156862745,1610612747,57,45,2023-12-06T04:14:14Z,3450000,False,115.0,262.0,1,right,MISS A. Reaves 28' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,28.62,Missed,,,,,,,,,,,,,,,,,,
349,PT00M46.90S,2023-12-06T04:14:03.9Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,57,45,2023-12-06T04:14:14Z,3460000,False,,,0,,A. Davis REBOUND (Off:3 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,348.0,,,,,,,6.0,3.0,3.0,,,,,,,,
350,PT00M45.90S,2023-12-06T04:14:10.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,59,45,2023-12-06T04:14:27Z,3470000,False,0.0,0.0,1,right,A. Davis putback DUNK (20 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,,20.0,,,,,,,,,,,,,,,,
351,PT00M37.40S,2023-12-06T04:14:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.8823915900131425,52.69607843137255,1610612756,59,47,2023-12-06T04:14:20Z,3480000,False,-13.0,12.0,1,left,D. Booker driving Layup (8 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.82,Made,,8.0,,,,,,,,,,,,,,,,
352,PT00M30.30S,2023-12-06T04:14:35.3Z,2,REGULAR,3pt,Jump Shot,[],1626156,92.16491458607096,5.392156862745097,1610612747,59,47,2023-12-06T04:14:39Z,3490000,False,-223.0,21.0,1,right,MISS D. Russell 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,22.4,Missed,,,,,,,,,,,,,,,,,,
353,PT00M27.40S,2023-12-06T04:14:38.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,59,47,2023-12-06T04:14:39Z,3500000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,352.0,,,,,,,4.0,4.0,0.0,,,,,,,,
354,PT00M05.30S,2023-12-06T04:15:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,16.475032851511173,35.294117647058826,1610612756,59,47,2023-12-06T04:15:04Z,3510000,False,74.0,102.0,1,left,MISS D. Booker 12' turnaround Shot,[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,12.6,Missed,,,,,,,,,,,,,,,,,,
355,PT00M02.10S,2023-12-06T04:15:03.5Z,2,REGULAR,rebound,offensive,[],1628966,,,1610612756,59,47,2023-12-06T04:15:04Z,3520000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:0),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Right,,,354.0,,,,,,,1.0,0.0,1.0,,,,,,,,
356,PT00M02.10S,2023-12-06T04:15:03.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,5.590000152587891,50.0,1610612756,59,47,2023-12-06T04:15:03Z,3530000,False,0.0,0.0,1,left,MISS K. Bates-Diop tip Layup,[1628966],1610612756.0,PHX,tip,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
357,PT00M01.50S,2023-12-06T04:15:04.1Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,59,47,2023-12-06T04:15:04Z,3540000,False,,,0,,L. James REBOUND (Off:3 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,356.0,,,,,,,4.0,1.0,3.0,,,,,,,,
359,PT00M00.00S,2023-12-06T04:15:29.3Z,2,REGULAR,period,end,[],0,,,1610612747,59,47,2023-12-06T04:15:29Z,3560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2023-12-06T04:31:35.8Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,59,47,2023-12-06T04:32:19Z,3570000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-12-06T04:31:35.8Z,3,REGULAR,substitution,out,['startperiod'],1628966,,,1610612747,59,47,2023-12-06T04:32:19Z,3580000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2023-12-06T04:31:35.8Z,3,REGULAR,substitution,in,['startperiod'],1629629,,,1610612747,59,47,2023-12-06T04:32:19Z,3590000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2023-12-06T04:31:35.8Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612747,59,47,2023-12-06T04:32:19Z,3600000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2023-12-06T04:32:33.7Z,3,REGULAR,period,start,[],0,,,1610612747,59,47,2023-12-06T04:32:33Z,3610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT11M46.00S,2023-12-06T04:32:46.5Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,59,47,2023-12-06T04:32:52Z,3620000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 203994]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,,,,Nurkic,203994.0,,,,,,
366,PT11M46.00S,2023-12-06T04:32:46.5Z,3,REGULAR,steal,,[],203994,,,1610612756,59,47,2023-12-06T04:34:26Z,3630000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
367,PT11M43.00S,2023-12-06T04:32:50.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,92.42772667542707,49.26470588235294,1610612756,59,49,2023-12-06T04:32:56Z,3640000,False,-4.0,19.0,1,right,G. Allen running DUNK (12 PTS) (D. Booker 3 AST),"[1628960, 1626164]",1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.91,Made,,12.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,
369,PT11M18.00S,2023-12-06T04:33:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,7.013797634691201,47.05882352941176,1610612747,59,49,2023-12-06T04:33:37Z,3660000,False,15.0,13.0,1,left,MISS T. Prince driving Layup,[1627752],1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
370,PT11M16.00S,2023-12-06T04:33:16.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,59,49,2023-12-06T04:33:24Z,3670000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,369.0,,,,,,,5.0,5.0,0.0,,,,,,,,
371,PT11M04.00S,2023-12-06T04:33:32.2Z,3,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612756,59,49,2023-12-06T04:33:38Z,3680000,False,,,0,,C. Reddish shooting personal FOUL (1 PF) (Booker 2 FT),"[1629629, 1626164]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,,,,,,,1.0,0.0,Booker,1626164.0,,
373,PT11M04.00S,2023-12-06T04:34:14.1Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,59,50,2023-12-06T04:34:14Z,3700000,False,,,0,,D. Booker Free Throw 1 of 2 (9 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
374,PT11M04.00S,2023-12-06T04:34:29.5Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,59,51,2023-12-06T04:34:29Z,3710000,False,,,0,,D. Booker Free Throw 2 of 2 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
375,PT10M49.00S,2023-12-06T04:34:46.5Z,3,REGULAR,2pt,Jump Shot,[],1626156,17.47700394218134,26.93780637254902,1610612747,59,51,2023-12-06T04:37:12Z,3720000,False,115.0,112.0,1,left,MISS D. Russell 16' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,16.06,Missed,,,,,,,,,,,,,,,,,,
376,PT10M44.00S,2023-12-06T04:34:51.5Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,59,51,2023-12-06T04:34:54Z,3730000,False,,,0,,D. Booker REBOUND (Off:1 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,375.0,,,,,,,8.0,7.0,1.0,,,,,,,,
377,PT10M38.00S,2023-12-06T04:34:59.7Z,3,REGULAR,foul,personal,[],1626156,,,1610612756,59,51,2023-12-06T04:35:06Z,3740000,False,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1628960]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,200833.0,,,,,,,2.0,0.0,Allen,1628960.0,,
379,PT10M32.00S,2023-12-06T04:35:23.1Z,3,REGULAR,3pt,Jump Shot,[],1628960,72.9796320630749,19.362745098039213,1610612756,59,54,2023-12-06T04:35:27Z,3760000,False,-153.0,201.0,1,right,G. Allen 25' 3PT  (15 PTS) (D. Booker 4 AST),"[1628960, 1626164]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,25.31,Made,,15.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,
381,PT10M16.00S,2023-12-06T04:35:37.8Z,3,REGULAR,3pt,Jump Shot,[],1629629,6.619579500657039,5.14705882352942,1610612747,59,54,2023-12-06T04:35:42Z,3780000,False,224.0,10.0,1,left,MISS C. Reddish 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Right Corner 3,24+ Right,22.45,Missed,,,,,,,,,,,,,,,,,,
382,PT10M13.00S,2023-12-06T04:35:40.8Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,59,54,2023-12-06T04:35:42Z,3790000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,381.0,,,,,,,1.0,1.0,0.0,,,,,,,,
383,PT10M07.00S,2023-12-06T04:35:48.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,67.01502956636006,65.20756740196079,1610612756,59,57,2023-12-06T04:35:57Z,3800000,False,76.0,258.0,1,right,G. Allen 26' 3PT running (18 PTS) (D. Booker 5 AST),"[1628960, 1626164]",1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,26.86,Made,,18.0,D. Booker,1626164.0,5.0,,,,,,,,,,,,,
385,PT10M07.00S,2023-12-06T04:35:57.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,59,57,2023-12-06T04:35:57Z,3820000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT09M56.00S,2023-12-06T04:39:29.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,18.84034165571616,38.970588235294116,1610612747,59,57,2023-12-06T04:39:34Z,3830000,False,55.0,125.0,1,left,MISS A. Davis 13' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,13.62,Missed,,,,,,,,,,,,,,,,,,
387,PT09M53.00S,2023-12-06T04:39:32.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,59,57,2023-12-06T04:39:34Z,3840000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,386.0,,,,,,,4.0,4.0,0.0,,,,,,,,
388,PT09M43.00S,2023-12-06T04:39:44.7Z,3,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,59,57,2023-12-06T04:39:50Z,3850000,False,,,0,,D. Booker bad pass out-of-bounds TURNOVER (6 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,,201639.0,6.0,,,,,,,,,,,
389,PT09M22.00S,2023-12-06T04:40:09.4Z,3,REGULAR,turnover,bad pass,[],1627752,,,1610612747,59,57,2023-12-06T04:40:12Z,3860000,False,,,0,,T. Prince bad pass TURNOVER (2 TO),"[1627752, 1628960]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,Allen,1628960.0,,,,,,
390,PT09M22.00S,2023-12-06T04:40:09.4Z,3,REGULAR,steal,,[],1628960,,,1610612756,59,57,2023-12-06T04:40:11Z,3870000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
391,PT09M16.00S,2023-12-06T04:40:15.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201142,92.55913272010513,53.67647058823529,1610612756,59,59,2023-12-06T04:40:37Z,3880000,False,18.0,17.0,1,right,K. Durant running DUNK (11 PTS) (G. Allen 2 AST),"[201142, 1628960]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.53,Made,,11.0,G. Allen,1628960.0,2.0,,,,,,,,,,,,,
393,PT08M56.00S,2023-12-06T04:40:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,6.619579500657039,46.568627450980394,1610612747,59,59,2023-12-06T04:41:08Z,3900000,False,17.0,10.0,1,left,MISS T. Prince driving Layup,[1627752],1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
394,PT08M56.00S,2023-12-06T04:40:35.6Z,3,REGULAR,rebound,offensive,[],1629629,,,1610612747,59,59,2023-12-06T04:40:39Z,3910000,False,,,0,,C. Reddish REBOUND (Off:1 Def:1),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,393.0,,,,,,,2.0,1.0,1.0,,,,,,,,
395,PT08M52.00S,2023-12-06T04:40:39.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629629,9.247700394218143,53.92156862745098,1610612747,59,59,2023-12-06T04:40:46Z,3920000,False,-20.0,34.0,1,left,MISS C. Reddish Layup - blocked,"[1629629, 1626164]",1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,Booker,1626164.0
396,PT08M52.00S,2023-12-06T04:40:39.8Z,3,REGULAR,block,,[],1626164,,,1610612747,59,59,2023-12-06T04:40:42Z,3930000,False,,,0,,D. Booker BLOCK (1 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT08M48.00S,2023-12-06T04:40:43.8Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,59,59,2023-12-06T04:40:46Z,3940000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,395.0,,,,,,,5.0,5.0,0.0,,,,,,,,
398,PT08M45.00S,2023-12-06T04:40:46.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,93.08475689881735,53.67647058823529,1610612756,59,61,2023-12-06T04:40:53Z,3950000,False,18.0,13.0,1,right,D. Booker running Layup (12 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.22,Made,,12.0,,,,,,,,,,,,,,,,
399,PT08M34.00S,2023-12-06T04:40:58.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.356767411300922,46.32352941176471,1610612747,61,61,2023-12-06T04:41:02Z,3960000,False,18.0,7.0,1,left,L. James driving Layup (16 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.98,Made,,16.0,,,,,,,,,,,,,,,,
400,PT08M19.00S,2023-12-06T04:41:12.2Z,3,REGULAR,3pt,Jump Shot,[],201569,64.1754270696452,63.48039215686275,1610612756,61,61,2023-12-06T04:41:17Z,3970000,False,67.0,284.0,1,right,MISS E. Gordon 29' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,29.22,Missed,,,,,,,,,,,,,,,,,,
401,PT08M16.00S,2023-12-06T04:41:15.2Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612747,61,61,2023-12-06T04:41:17Z,3980000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,400.0,,,,,,,3.0,3.0,0.0,,,,,,,,
402,PT08M06.00S,2023-12-06T04:41:26.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,11.432325886990796,52.14077818627451,1610612747,61,61,2023-12-06T04:41:34Z,3990000,False,-11.0,55.0,1,left,MISS A. Davis turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,,
403,PT08M05.00S,2023-12-06T04:41:27.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,61,61,2023-12-06T04:41:34Z,4000000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,402.0,,,,,,,,,,,,,,,,,
405,PT08M05.00S,2023-12-06T04:41:33.4Z,3,REGULAR,substitution,out,[],1626156,,,1610612756,61,61,2023-12-06T04:41:37Z,4020000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M05.00S,2023-12-06T04:41:33.4Z,3,REGULAR,substitution,in,[],1630559,,,1610612756,61,61,2023-12-06T04:41:37Z,4030000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M48.00S,2023-12-06T04:41:59.6Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,61,61,2023-12-06T04:42:05Z,4040000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1627752]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,3.0,,,,Prince,1627752.0,,,,,,
408,PT07M48.00S,2023-12-06T04:41:59.6Z,3,REGULAR,steal,,[],1627752,,,1610612747,61,61,2023-12-06T04:42:02Z,4050000,False,,,0,,T. Prince STEAL (3 STL),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
409,PT07M46.00S,2023-12-06T04:42:03.3Z,3,REGULAR,foul,personal,['2freethrow'],201142,,,1610612747,61,61,2023-12-06T04:42:11Z,4060000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Reddish 2 FT),"[201142, 1629629]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,,,,,,,1.0,0.0,Reddish,1629629.0,,
411,PT07M46.00S,2023-12-06T04:42:36.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629629,,,1610612747,62,61,2023-12-06T04:42:36Z,4080000,False,,,0,,C. Reddish Free Throw 1 of 2 (3 PTS),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
412,PT07M46.00S,2023-12-06T04:42:50.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629629,,,1610612747,63,61,2023-12-06T04:42:50Z,4090000,False,,,0,,C. Reddish Free Throw 2 of 2 (4 PTS),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
413,PT07M34.00S,2023-12-06T04:43:08.1Z,3,REGULAR,foul,personal,[],1629629,,,1610612756,63,61,2023-12-06T04:43:17Z,4100000,False,,,0,,C. Reddish personal FOUL (2 PF),"[1629629, 1626164]",1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Center,,,,,,,,201639.0,,,,,,,2.0,0.0,Booker,1626164.0,,
415,PT07M28.00S,2023-12-06T04:43:40.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.42772667542707,46.81372549019608,1610612756,63,63,2023-12-06T04:43:46Z,4120000,False,-16.0,19.0,1,right,K. Durant cutting Layup (13 PTS) (J. Nurkic 3 AST),"[201142, 203994]",1610612756.0,PHX,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.45,Made,,13.0,J. Nurkic,203994.0,3.0,,,,,,,,,,,,,
417,PT07M22.00S,2023-12-06T04:43:45.9Z,3,REGULAR,turnover,bad pass,[],1627752,,,1610612747,63,63,2023-12-06T04:43:50Z,4140000,False,,,0,,T. Prince bad pass TURNOVER (3 TO),"[1627752, 201569]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,,,,,,,,,3.0,,,,Gordon,201569.0,,,,,,
418,PT07M22.00S,2023-12-06T04:43:45.9Z,3,REGULAR,steal,,[],201569,,,1610612756,63,63,2023-12-06T04:43:48Z,4150000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
419,PT07M21.00S,2023-12-06T04:43:50.1Z,3,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612756,63,63,2023-12-06T04:43:57Z,4160000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1627752, 203994]",1610612747.0,LAL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,1199.0,,,,,,,1.0,0.0,Nurkic,203994.0,,
421,PT07M21.00S,2023-12-06T04:44:20.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203994,,,1610612756,63,63,2023-12-06T04:44:47Z,4180000,False,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
422,PT07M21.00S,2023-12-06T04:44:20.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,63,63,2023-12-06T04:44:47Z,4190000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,
423,PT07M21.00S,2023-12-06T04:44:21.3Z,3,REGULAR,substitution,out,[],1627752,,,1610612756,63,63,2023-12-06T04:44:27Z,4200000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M21.00S,2023-12-06T04:44:21.3Z,3,REGULAR,substitution,in,[],1629020,,,1610612756,63,63,2023-12-06T04:44:27Z,4210000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M21.00S,2023-12-06T04:44:20.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203994,,,1610612756,63,63,2023-12-06T04:44:47Z,4220000,False,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
426,PT07M20.00S,2023-12-06T04:44:21.1Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,63,63,2023-12-06T04:45:09Z,4230000,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,425.0,,,,,,,6.0,2.0,4.0,,,,,,,,
427,PT07M19.00S,2023-12-06T04:44:47.9Z,3,REGULAR,turnover,lost ball,[],1629020,,,1610612747,63,63,2023-12-06T04:44:56Z,4240000,False,,,0,,J. Vanderbilt lost ball TURNOVER (1 TO),"[1629020, 1628960]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,Allen,1628960.0,,,,,,
428,PT07M19.00S,2023-12-06T04:44:47.9Z,3,REGULAR,steal,,[],1628960,,,1610612756,63,63,2023-12-06T04:44:49Z,4250000,False,,,0,,G. Allen STEAL (2 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
