actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
509,PT00M42.10S,2024-02-14T05:14:45.8Z,3,REGULAR,block,,[],1630164,,,1610612747,97,79,2024-02-14T05:14:48Z,5070000,False,,,0,,J. Wiseman BLOCK (1 BLK),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT00M38.90S,2024-02-14T05:14:49.0Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,97,79,2024-02-14T05:14:52Z,5080000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:3),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,508.0,,,,,,6.0,3.0,3.0,,,,,
511,PT00M36.60S,2024-02-14T05:14:51.4Z,3,REGULAR,turnover,lost ball,[],1629003,,,1610612765,97,79,2024-02-14T05:14:54Z,5090000,False,,,0,,S. Milton lost ball TURNOVER (1 TO),"[1629003, 203915]",1610612765.0,DET,,,,Milton,S. Milton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Dinwiddie,203915.0
512,PT00M36.60S,2024-02-14T05:14:51.4Z,3,REGULAR,steal,,[],203915,,,1610612747,97,79,2024-02-14T05:14:53Z,5100000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
513,PT00M33.40S,2024-02-14T05:14:55.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626174,92.16491458607096,50.0,1610612747,99,79,2024-02-14T05:15:04Z,5110000,False,0.0,21.0,1,right,C. Wood running finger roll Layup (4 PTS) (S. Dinwiddie 5 AST),"[1626174, 203915]",1610612747.0,LAL,running finger roll,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,2.11,S. Dinwiddie,203915.0,5.0,,,,,,,,
603,PT00M10.40S,2024-02-14T05:15:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203095,9.379106438896187,61.76470588235294,1610612765,99,79,2024-02-14T05:30:27Z,5125000,False,-59.0,36.0,1,left,MISS E. Fournier 6' driving Layup - blocked,"[203095, 1627752]",1610612765.0,DET,driving,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.88,,,,,,,,Prince,1627752.0,,
604,PT00M10.40S,2024-02-14T05:15:11.5Z,3,REGULAR,block,,[],1627752,,,1610612765,99,79,2024-02-14T05:30:27Z,5127500,False,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
605,PT00M10.20S,2024-02-14T05:15:11.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,99,79,2024-02-14T05:30:27Z,5128750,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,603.0,,,,,,,,,,,,,
516,PT00M02.70S,2024-02-14T05:15:42.6Z,3,REGULAR,3pt,Jump Shot,[],1626156,69.1688567674113,80.14705882352942,1610612747,99,79,2024-02-14T05:30:34Z,5140000,False,151.0,237.0,1,right,MISS D. Russell 28' step back 3PT,[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,28.11,,,,,,,,,,,
517,PT00M02.50S,2024-02-14T05:15:42.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,99,79,2024-02-14T05:16:12Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,516.0,,,,,,,,,,,,,
518,PT00M00.00S,2024-02-14T05:15:47.0Z,3,REGULAR,period,end,[],0,,,1610612747,99,79,2024-02-14T05:15:47Z,5160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2024-02-14T05:18:02.0Z,4,REGULAR,substitution,out,['startperiod'],1626174,,,1610612747,99,79,2024-02-14T05:18:18Z,5170000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2024-02-14T05:18:02.0Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,99,79,2024-02-14T05:18:18Z,5180000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2024-02-14T05:18:28.6Z,4,REGULAR,period,start,[],0,,,1610612747,99,79,2024-02-14T05:18:28Z,5190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M42.00S,2024-02-14T05:18:46.8Z,4,REGULAR,turnover,bad pass,[],1629637,,,1610612747,99,79,2024-02-14T05:18:53Z,5200000,False,,,0,,J. Hayes bad pass TURNOVER (1 TO),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,,
523,PT11M42.00S,2024-02-14T05:18:54.1Z,4,REGULAR,foul,personal,[],1629637,,,1610612765,99,79,2024-02-14T05:19:05Z,5210000,False,,,0,,J. Hayes loose ball personal FOUL (1 PF),"[1629637, 1631204]",1610612747.0,LAL,loose ball,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,203054.0,1.0,0.0,Sasser,1631204.0,,,,,,,,,,,,,,,
525,PT11M27.00S,2024-02-14T05:19:20.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629003,19.760183968462556,51.22549019607843,1610612765,99,79,2024-02-14T05:19:26Z,5230000,False,-6.0,133.0,1,left,MISS S. Milton 13' driving floating Shot,[1629003],1610612765.0,DET,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,13.33,,,,,,,,,,,
526,PT11M22.00S,2024-02-14T05:19:24.7Z,4,REGULAR,rebound,offensive,[],1629003,,,1610612765,99,79,2024-02-14T05:19:24Z,5240000,False,,,0,,S. Milton REBOUND (Off:2 Def:2),[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,525.0,,,,,,4.0,2.0,2.0,,,,,
527,PT11M22.00S,2024-02-14T05:19:24.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629003,5.590000152587891,50.0,1610612765,99,81,2024-02-14T05:19:28Z,5250000,False,0.0,0.0,1,left,S. Milton tip Layup (6 PTS),[1629003],1610612765.0,DET,tip,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,0.0,,,,,,,,,,,
528,PT11M11.00S,2024-02-14T05:19:35.6Z,4,REGULAR,3pt,Jump Shot,[],203915,89.93101182654402,95.58823529411765,1610612747,99,81,2024-02-14T05:19:41Z,5260000,False,228.0,42.0,1,right,MISS S. Dinwiddie 3PT,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.18,,,,,,,,,,,
529,PT11M07.00S,2024-02-14T05:19:39.6Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,99,81,2024-02-14T05:19:41Z,5270000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:4),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Right Corner 3,24+ Right,,,,,,,528.0,,,,,,7.0,4.0,3.0,,,,,
530,PT10M55.00S,2024-02-14T05:19:52.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,6.356767411300922,44.85294117647059,1610612765,99,81,2024-02-14T05:19:58Z,5280000,False,26.0,7.0,1,left,MISS T. Brown Jr. driving Layup,[1628972],1610612765.0,DET,driving,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.67,,,,,,,,,,,
531,PT10M51.00S,2024-02-14T05:19:57.0Z,4,REGULAR,rebound,offensive,[],1630164,,,1610612765,99,81,2024-02-14T05:19:57Z,5290000,False,,,0,,J. Wiseman REBOUND (Off:4 Def:4),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,530.0,,,,,,8.0,4.0,4.0,,,,,
532,PT10M51.00S,2024-02-14T05:19:57.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630164,5.590000152587891,50.0,1610612765,99,83,2024-02-14T05:20:00Z,5300000,False,0.0,0.0,1,left,J. Wiseman tip DUNK (10 PTS),[1630164],1610612765.0,DET,tip,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,0.0,,,,,,,,,,,
533,PT10M34.00S,2024-02-14T05:20:13.6Z,4,REGULAR,3pt,Jump Shot,[],1627752,95.18725361366623,3.4313725490196134,1610612747,102,83,2024-02-14T05:20:18Z,5310000,False,-233.0,-7.0,1,right,T. Prince 3PT  (8 PTS) (S. Dinwiddie 6 AST),"[1627752, 203915]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,,,Made,,8.0,23.29,S. Dinwiddie,203915.0,6.0,,,,,,,,
535,PT10M20.00S,2024-02-14T05:20:26.6Z,4,REGULAR,3pt,Jump Shot,[],203095,30.535479632063073,27.450980392156865,1610612765,102,86,2024-02-14T05:20:31Z,5330000,False,113.0,235.0,1,left,E. Fournier 26' 3PT  (11 PTS) (J. Wiseman 2 AST),"[203095, 1630164]",1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,11.0,26.02,J. Wiseman,1630164.0,2.0,,,,,,,,
537,PT10M08.00S,2024-02-14T05:20:39.1Z,4,REGULAR,2pt,Jump Shot,[],1626156,93.74178712220763,33.33333333333334,1610612747,102,86,2024-02-14T05:20:45Z,5350000,False,-83.0,6.0,1,right,MISS D. Russell 8' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,8.35,,,,,,,,,,,
538,PT10M04.00S,2024-02-14T05:20:43.0Z,4,REGULAR,rebound,offensive,[],1627752,,,1610612747,102,86,2024-02-14T05:20:43Z,5360000,False,,,0,,T. Prince REBOUND (Off:1 Def:4),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,537.0,,,,,,5.0,4.0,1.0,,,,,
539,PT10M04.00S,2024-02-14T05:20:43.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1627752,94.40999984741211,50.0,1610612747,102,86,2024-02-14T05:20:48Z,5370000,False,0.0,0.0,1,right,MISS T. Prince tip DUNK,[1627752],1610612747.0,LAL,tip,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
540,PT10M03.00S,2024-02-14T05:20:44.0Z,4,REGULAR,rebound,defensive,[],1631204,,,1610612765,102,86,2024-02-14T05:20:44Z,5380000,False,,,0,,M. Sasser REBOUND (Off:1 Def:1),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Left,,,,,,,539.0,,,,,,2.0,1.0,1.0,,,,,
541,PT10M02.00S,2024-02-14T05:20:49.5Z,4,REGULAR,foul,personal,[],1626156,,,1610612765,102,86,2024-02-14T05:20:59Z,5390000,False,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1628972]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,203054.0,2.0,0.0,Brown Jr.,1628972.0,,,,,,,,,,,,,,,
543,PT10M02.00S,2024-02-14T05:20:56.2Z,4,REGULAR,substitution,out,[],1628972,,,1610612765,102,86,2024-02-14T05:21:05Z,5410000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M02.00S,2024-02-14T05:20:56.2Z,4,REGULAR,substitution,in,[],1641709,,,1610612765,102,86,2024-02-14T05:21:49Z,5425000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M46.00S,2024-02-14T05:21:25.0Z,4,REGULAR,2pt,Jump Shot,[],1641709,22.076215505913282,38.11274509803921,1610612765,102,86,2024-02-14T05:33:35Z,5430000,False,59.0,155.0,1,left,MISS A. Thompson 16' floating Shot,[1641709],1610612765.0,DET,floating,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,16.6,,,,,,,,,,,
546,PT09M41.00S,2024-02-14T05:21:30.0Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,102,86,2024-02-14T05:21:36Z,5440000,False,,,0,,J. Hayes REBOUND (Off:0 Def:6),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Right Center,,,,,,,545.0,,,,,,6.0,6.0,0.0,,,,,
547,PT09M39.00S,2024-02-14T05:21:42.8Z,4,REGULAR,foul,offensive,[],203915,,,1610612747,102,86,2024-02-14T05:21:52Z,5450000,False,,,0,,S. Dinwiddie offensive FOUL (2 PF),"[203915, 1641709]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Right,202035.0,2.0,0.0,Thompson,1641709.0,,,,,,,,,,,,,,,
550,PT09M39.00S,2024-02-14T05:21:42.8Z,4,REGULAR,turnover,offensive foul,[],203915,,,1610612747,102,86,2024-02-14T05:21:42Z,5470000,False,,,0,,S. Dinwiddie offensive foul TURNOVER (4 TO),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Right,202035.0,,,,,,,,,,,,,,,4.0,,,,
551,PT09M29.00S,2024-02-14T05:22:01.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631204,18.446123521681997,52.69607843137255,1610612765,102,86,2024-02-14T05:22:07Z,5480000,False,-13.0,121.0,1,left,MISS M. Sasser 12' driving floating Shot,[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,12.17,,,,,,,,,,,
552,PT09M25.00S,2024-02-14T05:22:05.2Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612747,102,86,2024-02-14T05:22:07Z,5490000,False,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,551.0,,,,,,2.0,1.0,1.0,,,,,
553,PT09M18.00S,2024-02-14T05:22:12.5Z,4,REGULAR,3pt,Jump Shot,[],2544,76.65900131406045,10.784313725490193,1610612747,105,86,2024-02-14T05:22:17Z,5500000,False,-196.0,167.0,1,right,L. James 25' 3PT  (20 PTS) (D. Russell 3 AST),"[2544, 1626156]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,20.0,25.75,D. Russell,1626156.0,3.0,,,,,,,,
555,PT09M04.00S,2024-02-14T05:22:25.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,20.02299605781866,49.26470588235294,1610612765,105,88,2024-02-14T05:22:32Z,5520000,False,4.0,136.0,1,left,S. Milton 13' turnaround fadeaway Jump Shot (8 PTS),[1629003],1610612765.0,DET,turnaround fadeaway,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,8.0,13.58,,,,,,,,,,,
557,PT08M57.00S,2024-02-14T05:22:43.5Z,4,REGULAR,substitution,out,[],1627752,,,1610612747,105,88,2024-02-14T05:22:48Z,5540000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M57.00S,2024-02-14T05:22:43.5Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,105,88,2024-02-14T05:22:48Z,5550000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M51.00S,2024-02-14T05:22:57.6Z,4,REGULAR,3pt,Jump Shot,[],2544,93.08475689881735,5.882352941176478,1610612747,108,88,2024-02-14T05:23:05Z,5560000,False,-221.0,13.0,1,right,L. James 3PT  (23 PTS) (J. Hayes 1 AST),"[2544, 1629637]",1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,,Made,,23.0,22.1,J. Hayes,1629637.0,1.0,,,,,,,,
561,PT08M35.00S,2024-02-14T05:23:14.1Z,4,REGULAR,2pt,Jump Shot,[],1641709,23.4395532194481,22.794117647058826,1610612765,108,88,2024-02-14T05:23:20Z,5580000,False,136.0,168.0,1,left,MISS A. Thompson 21' Jump Shot,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,21.6,,,,,,,,,,,
562,PT08M31.00S,2024-02-14T05:23:18.1Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,108,88,2024-02-14T05:23:20Z,5590000,False,,,0,,A. Reaves REBOUND (Off:0 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right Center,,,,,,,561.0,,,,,,5.0,5.0,0.0,,,,,
563,PT08M28.00S,2024-02-14T05:23:20.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],2544,59.181997371879106,59.55882352941176,1610612747,108,88,2024-02-14T05:23:29Z,5600000,False,48.0,331.0,1,right,MISS L. James 33' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,33.46,,,,,,,,,,,
564,PT08M25.00S,2024-02-14T05:23:23.5Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612765,108,88,2024-02-14T05:23:29Z,5610000,False,,,0,,S. Milton REBOUND (Off:2 Def:3),[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,,,,,563.0,,,,,,5.0,3.0,2.0,,,,,
565,PT08M20.00S,2024-02-14T05:23:29.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,9.116294349540084,49.754901960784316,1610612765,108,90,2024-02-14T05:23:35Z,5620000,False,1.0,33.0,1,left,J. Wiseman DUNK (12 PTS) (S. Milton 2 AST),"[1630164, 1629003]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,3.32,S. Milton,1629003.0,2.0,,,,,,,,
567,PT07M58.00S,2024-02-14T05:23:52.6Z,4,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612747,108,90,2024-02-14T05:24:00Z,5640000,False,,,0,,J. Wiseman shooting personal FOUL (4 PF) (Hayes 2 FT),"[1630164, 1629637]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,203054.0,4.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
569,PT07M58.00S,2024-02-14T05:24:20.8Z,4,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,109,90,2024-02-14T05:24:20Z,5660000,False,,,0,,J. Hayes Free Throw 1 of 2 (1 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
570,PT07M58.00S,2024-02-14T05:24:23.1Z,4,REGULAR,substitution,out,[],1626156,,,1610612747,109,90,2024-02-14T05:24:31Z,5670000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M58.00S,2024-02-14T05:24:23.1Z,4,REGULAR,substitution,in,[],1629060,,,1610612747,109,90,2024-02-14T05:24:31Z,5680000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M58.00S,2024-02-14T05:24:33.8Z,4,REGULAR,substitution,out,[],1631204,,,1610612747,109,90,2024-02-14T05:24:40Z,5690000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M58.00S,2024-02-14T05:24:33.8Z,4,REGULAR,substitution,in,[],1631093,,,1610612747,109,90,2024-02-14T05:24:40Z,5700000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M58.00S,2024-02-14T05:24:44.0Z,4,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,110,90,2024-02-14T05:24:44Z,5710000,False,,,0,,J. Hayes Free Throw 2 of 2 (2 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
575,PT07M45.00S,2024-02-14T05:24:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,7.670827858081481,50.0,1610612765,110,92,2024-02-14T05:24:56Z,5720000,False,0.0,20.0,1,left,A. Thompson Layup (15 PTS) (J. Ivey 4 AST),"[1641709, 1631093]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,1.96,J. Ivey,1631093.0,4.0,,,,,,,,
577,PT07M34.00S,2024-02-14T05:25:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.98226018396846,46.81372549019608,1610612747,112,92,2024-02-14T05:25:08Z,5740000,False,-16.0,32.0,1,right,L. James driving Layup (25 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,25.0,3.6,,,,,,,,,,,
578,PT07M20.00S,2024-02-14T05:25:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,8.065045992115643,60.78431372549019,1610612765,112,92,2024-02-14T05:25:25Z,5750000,False,-54.0,23.0,1,left,MISS J. Ivey driving Layup - blocked,"[1631093, 1629637]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.87,,,,,,,,Hayes,1629637.0,,
579,PT07M20.00S,2024-02-14T05:25:19.2Z,4,REGULAR,block,,[],1629637,,,1610612765,112,92,2024-02-14T05:25:22Z,5760000,False,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
580,PT07M20.00S,2024-02-14T05:25:19.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,112,92,2024-02-14T05:25:25Z,5770000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,578.0,,,,,,,,,,,,,
582,PT07M14.00S,2024-02-14T05:25:38.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631093,15.55519053876479,77.20588235294117,1610612765,112,92,2024-02-14T05:25:42Z,5790000,False,-136.0,94.0,1,left,MISS J. Ivey 16' Jump Shot,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,16.52,,,,,,,,,,,
583,PT07M12.00S,2024-02-14T05:25:41.0Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,112,92,2024-02-14T05:25:41Z,5800000,False,,,0,,J. Hayes REBOUND (Off:0 Def:7),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Left,,,,,,,582.0,,,,,,7.0,7.0,0.0,,,,,
584,PT07M03.00S,2024-02-14T05:25:49.3Z,4,REGULAR,3pt,Jump Shot,[],1630559,80.86399474375821,6.862745098039213,1610612747,112,92,2024-02-14T05:25:53Z,5810000,False,-216.0,127.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.05,,,,,,,,,,,
585,PT07M00.00S,2024-02-14T05:25:52.3Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612765,112,92,2024-02-14T05:26:51Z,5820000,False,,,0,,S. Milton REBOUND (Off:2 Def:4),[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,,584.0,,,,,,6.0,4.0,2.0,,,,,
586,PT06M54.00S,2024-02-14T05:25:58.6Z,4,REGULAR,2pt,Jump Shot,[],1629003,21.20565045992116,61.029411764705884,1610612765,112,92,2024-02-14T05:26:02Z,5830000,False,-55.0,147.0,1,left,MISS S. Milton 15' pullup Shot,[1629003],1610612765.0,DET,pullup,,,Milton,S. Milton,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,15.68,,,,,,,,,,,
587,PT06M52.00S,2024-02-14T05:26:00.6Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,112,92,2024-02-14T05:26:02Z,5840000,False,,,0,,A. Reaves REBOUND (Off:0 Def:6),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Center,,,,,,,586.0,,,,,,6.0,6.0,0.0,,,,,
588,PT06M49.00S,2024-02-14T05:26:09.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,112,92,2024-02-14T05:26:09Z,5850000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M49.00S,2024-02-14T05:28:43.9Z,4,REGULAR,substitution,out,[],203915,,,1610612747,112,92,2024-02-14T05:29:16Z,5860000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M49.00S,2024-02-14T05:28:43.9Z,4,REGULAR,substitution,in,[],1627752,,,1610612747,112,92,2024-02-14T05:29:16Z,5870000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
