actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
536,PT09M53.00S,2023-10-31T04:29:09.9Z,4,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612753,85,86,2023-10-31T04:29:22Z,5310000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Anthony 2 FT),"[1629637, 1630175]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1148.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,,,
538,PT09M53.00S,2023-10-31T04:29:39.9Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,85,87,2023-10-31T04:30:20Z,5330000,False,,,0,,C. Anthony Free Throw 1 of 2 (10 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
539,PT09M53.00S,2023-10-31T04:29:39.9Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,85,87,2023-10-31T04:30:20Z,5340000,False,,,0,,MISS C. Anthony Free Throw 2 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
540,PT09M53.00S,2023-10-31T04:29:39.9Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,85,87,2023-10-31T04:30:20Z,5350000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,539.0,,,,,,,,,,2.0,2.0,0.0,,,,,
541,PT09M37.00S,2023-10-31T04:30:28.6Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,85,87,2023-10-31T04:33:41Z,5360000,False,,,0,,L. James bad pass TURNOVER (4 TO),"[2544, 1630175]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,4.0,Anthony,1630175.0,,
542,PT09M37.00S,2023-10-31T04:30:28.6Z,4,REGULAR,steal,,[],1630175,,,1610612753,85,87,2023-10-31T04:30:30Z,5370000,False,,,0,,C. Anthony STEAL (2 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
543,PT09M36.00S,2023-10-31T04:30:31.3Z,4,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612753,85,87,2023-10-31T04:30:44Z,5380000,False,,,0,,D. Russell shooting personal FOUL (4 PF) (Anthony 2 FT),"[1626156, 1630175]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,202901.0,4.0,0.0,Anthony,1630175.0,,,,,,,,,,,,
546,PT09M36.00S,2023-10-31T04:33:39.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630175,,,1610612753,85,88,2023-10-31T04:33:39Z,5410000,False,,,0,,C. Anthony Free Throw 1 of 2 (11 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
547,PT09M36.00S,2023-10-31T04:33:56.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630175,,,1610612753,85,89,2023-10-31T04:33:56Z,5420000,False,,,0,,C. Anthony Free Throw 2 of 2 (12 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
548,PT09M26.00S,2023-10-31T04:34:11.7Z,4,REGULAR,foul,offensive,[],1626174,,,1610612747,85,89,2023-10-31T04:34:29Z,5430000,False,,,0,,C. Wood offensive FOUL (3 PF),"[1626174, 1628371]",1610612747.0,LAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,202901.0,3.0,0.0,Isaac,1628371.0,,,,,,,,,,,,
550,PT09M26.00S,2023-10-31T04:34:11.7Z,4,REGULAR,turnover,offensive foul,[],1626174,,,1610612747,85,89,2023-10-31T04:34:29Z,5450000,False,,,0,,C. Wood offensive foul TURNOVER (3 TO),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,202901.0,,,,,,,,,,,,3.0,,,,
551,PT09M26.00S,2023-10-31T04:34:23.0Z,4,REGULAR,substitution,out,[],204060,,,1610612753,85,89,2023-10-31T04:34:29Z,5460000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M26.00S,2023-10-31T04:34:23.0Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,85,89,2023-10-31T04:34:29Z,5470000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M26.00S,2023-10-31T04:34:23.0Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,85,89,2023-10-31T04:34:34Z,5480000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M26.00S,2023-10-31T04:34:23.0Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,85,89,2023-10-31T04:34:34Z,5490000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M26.00S,2023-10-31T04:34:37.1Z,4,REGULAR,substitution,out,[],1626156,,,1610612753,85,89,2023-10-31T04:34:43Z,5500000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M26.00S,2023-10-31T04:34:37.1Z,4,REGULAR,substitution,out,[],1629637,,,1610612753,85,89,2023-10-31T04:34:43Z,5510000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M26.00S,2023-10-31T04:34:37.1Z,4,REGULAR,substitution,in,[],203076,,,1610612753,85,89,2023-10-31T04:34:43Z,5520000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M26.00S,2023-10-31T04:34:37.1Z,4,REGULAR,substitution,in,[],1630559,,,1610612753,85,89,2023-10-31T04:34:43Z,5530000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M07.00S,2023-10-31T04:34:58.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,70.74572930354796,79.16666666666666,1610612753,85,89,2023-10-31T04:35:06Z,5540000,False,146.0,222.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
560,PT09M02.00S,2023-10-31T04:35:03.8Z,4,REGULAR,rebound,offensive,[],203914,,,1610612753,85,89,2023-10-31T04:35:03Z,5550000,False,,,0,,G. Harris REBOUND (Off:1 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,,,559.0,,,,,,,,,,2.0,1.0,1.0,,,,,
561,PT09M02.00S,2023-10-31T04:35:05.2Z,4,REGULAR,turnover,bad pass,[],203914,,,1610612753,85,89,2023-10-31T04:35:10Z,5560000,False,,,0,,G. Harris bad pass TURNOVER (3 TO),"[203914, 203076]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,3.0,Davis,203076.0,,
562,PT09M02.00S,2023-10-31T04:35:05.2Z,4,REGULAR,steal,,[],203076,,,1610612747,85,89,2023-10-31T04:35:08Z,5570000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
564,PT08M41.00S,2023-10-31T04:35:37.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,10.249671484888296,62.840839460784316,1610612747,87,89,2023-10-31T04:35:50Z,5590000,False,-64.0,44.0,1,left,L. James 7' driving floating bank Jump Shot (16 PTS),[2544],1610612747.0,LAL,driving floating bank,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,,,,,,,16.0,,,,,,,,,,,
565,PT08M24.00S,2023-10-31T04:35:53.5Z,4,REGULAR,3pt,Jump Shot,[],1628976,64.30683311432327,57.1078431372549,1610612753,87,89,2023-10-31T04:36:01Z,5600000,False,36.0,283.0,1,right,MISS W. Carter Jr. 28' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,28.52,Missed,,,,,,,,,,,,,,,,,,
566,PT08M21.00S,2023-10-31T04:35:56.5Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,87,89,2023-10-31T04:36:01Z,5610000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,565.0,,,,,,,,,,3.0,3.0,0.0,,,,,
567,PT08M01.00S,2023-10-31T04:36:16.8Z,4,REGULAR,2pt,Jump Shot,[],203076,11.563731931668855,81.10447303921569,1610612747,87,89,2023-10-31T04:36:23Z,5620000,False,-156.0,56.0,1,left,MISS A. Davis 16' step back Shot,[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left,16.53,Missed,,,,,,,,,,,,,,,,,,
568,PT07M58.00S,2023-10-31T04:36:19.8Z,4,REGULAR,rebound,defensive,[],203914,,,1610612753,87,89,2023-10-31T04:36:23Z,5630000,False,,,0,,G. Harris REBOUND (Off:1 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Left,,,567.0,,,,,,,,,,3.0,2.0,1.0,,,,,
569,PT07M52.00S,2023-10-31T04:36:26.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,88.83048620236531,54.32751225490196,1610612753,87,89,2023-10-31T04:36:34Z,5640000,False,22.0,52.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
571,PT07M47.00S,2023-10-31T04:36:31.0Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,87,89,2023-10-31T04:36:34Z,5660000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,569.0,,,,,,,,,,7.0,5.0,2.0,,,,,
572,PT07M46.00S,2023-10-31T04:36:31.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203914,66.40932982917215,59.80392156862745,1610612753,87,92,2023-10-31T04:36:37Z,5670000,False,49.0,263.0,1,right,G. Harris 26' 3PT  (17 PTS) (C. Anthony 2 AST),"[203914, 1630175]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,26.78,Made,,,,,,,17.0,C. Anthony,1630175.0,2.0,,,,,,,,
574,PT07M29.00S,2023-10-31T04:36:49.4Z,4,REGULAR,turnover,bad pass,[],1630559,,,1610612747,87,92,2023-10-31T04:37:25Z,5690000,False,,,0,,A. Reaves bad pass TURNOVER (3 TO),"[1630559, 1630175]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,3.0,Anthony,1630175.0,,
575,PT07M29.00S,2023-10-31T04:36:49.4Z,4,REGULAR,steal,,[],1630175,,,1610612753,87,92,2023-10-31T04:36:51Z,5700000,False,,,0,,C. Anthony STEAL (3 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
576,PT07M20.00S,2023-10-31T04:36:58.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630175,80.33837056504599,62.5,1610612753,87,92,2023-10-31T04:37:04Z,5710000,False,62.0,132.0,1,right,MISS C. Anthony 14' fadeaway Shot,[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,14.63,Missed,,,,,,,,,,,,,,,,,,
577,PT07M16.00S,2023-10-31T04:37:01.6Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,87,92,2023-10-31T04:37:01Z,5720000,False,,,0,,A. Davis REBOUND (Off:1 Def:13),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,576.0,,,,,,,,,,14.0,13.0,1.0,,,,,
578,PT07M07.00S,2023-10-31T04:37:11.1Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,87,92,2023-10-31T04:37:14Z,5730000,False,,,0,,L. James bad pass TURNOVER (5 TO),"[2544, 1628371]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,5.0,Isaac,1628371.0,,
579,PT07M07.00S,2023-10-31T04:37:11.1Z,4,REGULAR,steal,,[],1628371,,,1610612753,87,92,2023-10-31T04:41:09Z,5740000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
580,PT06M51.00S,2023-10-31T04:37:26.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630175,87.17148488830486,57.84313725490196,1610612753,87,92,2023-10-31T04:37:32Z,5750000,False,39.0,68.0,1,right,MISS C. Anthony 7' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,7.86,Missed,,,,,,,,,,,,,,,,,,
581,PT06M48.00S,2023-10-31T04:37:29.6Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,87,92,2023-10-31T04:37:32Z,5760000,False,,,0,,A. Davis REBOUND (Off:1 Def:14),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,580.0,,,,,,,,,,15.0,14.0,1.0,,,,,
582,PT06M27.00S,2023-10-31T04:37:51.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,12.00722733245729,45.833333333333336,1610612747,89,92,2023-10-31T04:37:55Z,5770000,False,21.0,60.0,1,left,A. Davis 6' pullup Jump Shot (24 PTS),[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,,,,,,,24.0,,,,,,,,,,,
583,PT06M27.00S,2023-10-31T04:37:56.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,89,92,2023-10-31T04:37:56Z,5780000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M27.00S,2023-10-31T04:40:46.1Z,4,REGULAR,substitution,out,[],1629216,,,1610612753,89,92,2023-10-31T04:40:59Z,5790000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M27.00S,2023-10-31T04:40:46.1Z,4,REGULAR,substitution,out,[],2544,,,1610612753,89,92,2023-10-31T04:40:59Z,5800000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M27.00S,2023-10-31T04:40:46.1Z,4,REGULAR,substitution,out,[],1628371,,,1610612753,89,92,2023-10-31T04:40:59Z,5810000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M27.00S,2023-10-31T04:40:46.1Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,89,92,2023-10-31T04:40:59Z,5820000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M27.00S,2023-10-31T04:40:46.1Z,4,REGULAR,substitution,in,[],1626156,,,1610612753,89,92,2023-10-31T04:40:59Z,5830000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M27.00S,2023-10-31T04:40:46.1Z,4,REGULAR,substitution,in,[],1627752,,,1610612753,89,92,2023-10-31T04:40:59Z,5840000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M27.00S,2023-10-31T04:40:46.1Z,4,REGULAR,substitution,in,[],1628365,,,1610612753,89,92,2023-10-31T04:40:59Z,5850000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M27.00S,2023-10-31T04:40:46.1Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,89,92,2023-10-31T04:40:59Z,5860000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M12.00S,2023-10-31T04:41:08.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,92.16491458607096,50.0,1610612753,89,94,2023-10-31T04:41:12Z,5870000,False,0.0,21.0,1,right,M. Fultz driving Layup (10 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,10.0,,,,,,,,,,,
593,PT05M49.00S,2023-10-31T04:41:31.4Z,4,REGULAR,2pt,Jump Shot,[],1626156,21.024967148488827,59.650735294117645,1610612747,91,94,2023-10-31T04:41:37Z,5880000,False,-48.0,145.0,1,left,D. Russell 15' pullup Jump Shot (18 PTS) (A. Davis 5 AST),"[1626156, 203076]",1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,15.29,Made,,,,,,,18.0,A. Davis,203076.0,5.0,,,,,,,,
594,PT05M42.00S,2023-10-31T04:41:39.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,93.61038107752957,51.470588235294116,1610612753,91,96,2023-10-31T04:41:43Z,5890000,False,7.0,8.0,1,right,W. Carter Jr. alley-oop DUNK (10 PTS) (M. Fultz 7 AST),"[1628976, 1628365]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,,,10.0,M. Fultz,1628365.0,7.0,,,,,,,,
596,PT05M23.00S,2023-10-31T04:41:57.6Z,4,REGULAR,3pt,Jump Shot,[],1626174,17.739816031537444,6.104473039215691,1610612747,91,96,2023-10-31T04:42:23Z,5910000,False,219.0,114.0,1,left,MISS C. Wood 24' 3PT,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,
597,PT05M22.00S,2023-10-31T04:41:58.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,91,96,2023-10-31T04:42:06Z,5920000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,596.0,,,,,,,,,,,,,,,,,
600,PT05M12.00S,2023-10-31T04:42:18.4Z,4,REGULAR,3pt,Jump Shot,[],1630532,69.69448094612352,27.205882352941174,1610612753,91,96,2023-10-31T04:42:26Z,5940000,False,-114.0,232.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
601,PT05M08.00S,2023-10-31T04:42:22.4Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,91,96,2023-10-31T04:42:26Z,5950000,False,,,0,,A. Davis REBOUND (Off:1 Def:15),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,600.0,,,,,,,,,,16.0,15.0,1.0,,,,,
602,PT05M04.00S,2023-10-31T04:42:26.4Z,4,REGULAR,3pt,Jump Shot,[],1626156,25.673455978975028,85.5392156862745,1610612747,94,96,2023-10-31T04:43:50Z,5960000,False,-178.0,189.0,1,left,D. Russell 25' 3PT step back (21 PTS),[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,,,21.0,,,,,,,,,,,
603,PT04M41.00S,2023-10-31T04:42:50.0Z,4,REGULAR,2pt,Hook,[],1630532,89.48751642575559,69.58486519607843,1610612753,94,96,2023-10-31T04:42:55Z,5970000,False,98.0,46.0,1,right,MISS F. Wagner 10' Hook,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,10.83,Missed,,,,,,,,,,,,,,,,,,
604,PT04M38.00S,2023-10-31T04:42:53.0Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,94,96,2023-10-31T04:42:55Z,5980000,False,,,0,,A. Davis REBOUND (Off:1 Def:16),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,603.0,,,,,,,,,,17.0,16.0,1.0,,,,,
605,PT04M19.00S,2023-10-31T04:43:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203076,8.984888304862025,46.07843137254902,1610612747,94,96,2023-10-31T04:43:18Z,5990000,False,20.0,32.0,1,left,MISS A. Davis Layup - blocked,"[203076, 1628976]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,Carter Jr.,1628976.0
606,PT04M19.00S,2023-10-31T04:43:11.9Z,4,REGULAR,block,,[],1628976,,,1610612747,94,96,2023-10-31T04:43:16Z,6000000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
607,PT04M18.00S,2023-10-31T04:43:12.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,94,96,2023-10-31T04:43:27Z,6010000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,605.0,,,,,,,,,,,,,,,,,
609,PT04M18.00S,2023-10-31T04:43:21.8Z,4,REGULAR,substitution,out,[],203914,,,1610612753,94,96,2023-10-31T04:43:33Z,6030000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M18.00S,2023-10-31T04:43:21.8Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,94,96,2023-10-31T04:43:33Z,6040000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M00.00S,2023-10-31T04:44:06.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,87.43429697766098,59.31372549019608,1610612753,94,98,2023-10-31T04:44:13Z,6050000,False,47.0,66.0,1,right,M. Fultz 8' driving floating Jump Shot (12 PTS) (F. Wagner 4 AST),"[1628365, 1630532]",1610612753.0,ORL,driving floating,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Right,8.05,Made,,,,,,,12.0,F. Wagner,1630532.0,4.0,,,,,,,,
613,PT03M47.00S,2023-10-31T04:44:20.5Z,4,REGULAR,foul,personal,['2freethrow'],1628365,,,1610612747,94,98,2023-10-31T04:44:28Z,6070000,False,,,0,,M. Fultz shooting personal FOUL (1 PF) (Russell 2 FT),"[1628365, 1626156]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Center,,,,1628951.0,1.0,0.0,Russell,1626156.0,,,,,,,,,,,,
615,PT03M47.00S,2023-10-31T04:44:42.1Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,95,98,2023-10-31T04:44:42Z,6090000,False,,,0,,D. Russell Free Throw 1 of 2 (22 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
616,PT03M47.00S,2023-10-31T04:44:43.8Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,95,98,2023-10-31T04:44:47Z,6100000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M47.00S,2023-10-31T04:44:43.8Z,4,REGULAR,substitution,in,[],2544,,,1610612747,95,98,2023-10-31T04:44:47Z,6110000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M47.00S,2023-10-31T04:45:05.8Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612747,96,98,2023-10-31T04:45:05Z,6120000,False,,,0,,D. Russell Free Throw 2 of 2 (23 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
619,PT03M27.00S,2023-10-31T04:45:29.9Z,4,REGULAR,3pt,Jump Shot,[],1631094,72.19119579500656,18.137254901960787,1610612753,96,98,2023-10-31T04:48:46Z,6130000,False,-159.0,209.0,1,right,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
620,PT03M25.00S,2023-10-31T04:45:32.0Z,4,REGULAR,rebound,offensive,[],1630591,,,1610612753,96,98,2023-10-31T04:45:32Z,6140000,False,,,0,,J. Suggs REBOUND (Off:2 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,619.0,,,,,,,,,,6.0,4.0,2.0,,,,,
621,PT03M22.00S,2023-10-31T04:45:36.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628365,92.82194480946123,49.26470588235294,1610612753,96,100,2023-10-31T04:45:40Z,6150000,False,-4.0,15.0,1,right,M. Fultz driving finger roll Layup (14 PTS),[1628365],1610612753.0,ORL,driving finger roll,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.54,Made,,,,,,,14.0,,,,,,,,,,,
