actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
516,PT11M39.00S,2023-12-03T05:24:13.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,88,72,2023-12-03T05:24:13Z,5130000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M39.00S,2023-12-03T05:27:05.1Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629629,,,1610612747,89,72,2023-12-03T05:27:05Z,5140000,False,,,0,,C. Reddish Free Throw 1 of 1 (9 PTS),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
518,PT11M28.00S,2023-12-03T05:27:18.6Z,4,REGULAR,foul,personal,[],1629629,,,1610612745,89,72,2023-12-03T05:27:40Z,5150000,False,,,0,,C. Reddish personal FOUL (2 PF),"[1629629, 1627832]",1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202037.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,
520,PT11M17.00S,2023-12-03T05:27:46.3Z,4,REGULAR,3pt,Jump Shot,[],1631095,31.45532194480947,21.813725490196077,1610612745,89,72,2023-12-03T05:30:11Z,5170000,False,141.0,243.0,1,left,MISS J. Smith Jr. 28' step back 3PT,[1631095],1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,28.11,Missed,,,,,,,,,,,,,,,,,,
521,PT11M15.00S,2023-12-03T05:27:48.3Z,4,REGULAR,rebound,defensive,[],1631108,,,1610612747,89,72,2023-12-03T05:27:50Z,5180000,False,,,0,,M. Christie REBOUND (Off:0 Def:5),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,520.0,5.0,5.0,0.0,,,,,,,,,,,,,,
522,PT11M03.00S,2023-12-03T05:28:01.4Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,89,72,2023-12-03T05:28:06Z,5190000,False,,,0,,L. James bad pass TURNOVER (5 TO),"[2544, 1631095]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,5.0,,,,,,,Smith Jr.,1631095.0
523,PT11M03.00S,2023-12-03T05:28:01.4Z,4,REGULAR,steal,,[],1631095,,,1610612745,89,72,2023-12-03T05:28:03Z,5200000,False,,,0,,J. Smith Jr. STEAL (2 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
524,PT10M59.00S,2023-12-03T05:28:04.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,7.802233902759525,46.81372549019608,1610612745,89,74,2023-12-03T05:28:11Z,5210000,False,16.0,21.0,1,left,T. Eason running DUNK (4 PTS) (F. VanVleet 6 AST),"[1631106, 1627832]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,,,4.0,F. VanVleet,1627832.0,6.0,,,,
526,PT10M50.00S,2023-12-03T05:28:13.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.2161629434954,54.411764705882355,1610612747,91,74,2023-12-03T05:28:18Z,5230000,False,22.0,11.0,1,right,L. James driving Layup (16 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,,,,,16.0,,,,,,,
527,PT10M34.00S,2023-12-03T05:28:30.1Z,4,REGULAR,turnover,lost ball,[],1631095,,,1610612745,91,74,2023-12-03T05:28:35Z,5240000,False,,,0,,J. Smith Jr. lost ball TURNOVER (2 TO),"[1631095, 2544]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,,,,,,,James,2544.0
528,PT10M34.00S,2023-12-03T05:28:30.1Z,4,REGULAR,steal,,[],2544,,,1610612747,91,74,2023-12-03T05:28:31Z,5250000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
529,PT10M31.00S,2023-12-03T05:28:33.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629637,92.95335085413929,49.26470588235294,1610612747,93,74,2023-12-03T05:28:41Z,5260000,False,-4.0,14.0,1,right,J. Hayes running alley-oop DUNK (2 PTS) (L. James 4 AST),"[1629637, 2544]",1610612747.0,LAL,running alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,,,,,,,2.0,L. James,2544.0,4.0,,,,
531,PT10M19.00S,2023-12-03T05:28:44.5Z,4,REGULAR,3pt,Jump Shot,[],1631106,21.337056504599218,7.843137254901961,1610612745,93,74,2023-12-03T05:28:48Z,5280000,False,211.0,148.0,1,left,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
532,PT10M17.00S,2023-12-03T05:28:46.5Z,4,REGULAR,rebound,defensive,[],1631108,,,1610612747,93,74,2023-12-03T05:28:48Z,5290000,False,,,0,,M. Christie REBOUND (Off:0 Def:6),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,531.0,6.0,6.0,0.0,,,,,,,,,,,,,,
534,PT10M06.00S,2023-12-03T05:29:05.9Z,4,REGULAR,substitution,out,[],1631108,,,1610612747,93,74,2023-12-03T05:29:09Z,5310000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M06.00S,2023-12-03T05:29:05.9Z,4,REGULAR,substitution,in,[],1627752,,,1610612747,93,74,2023-12-03T05:29:09Z,5320000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M54.00S,2023-12-03T05:29:29.0Z,4,REGULAR,2pt,Jump Shot,[],2544,85.20039421813404,13.480392156862735,1610612747,93,74,2023-12-03T05:29:35Z,5330000,False,-183.0,87.0,1,right,MISS L. James 20' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left,20.21,Missed,,,,,,,,,,,,,,,,,,
537,PT09M51.00S,2023-12-03T05:29:31.5Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,93,74,2023-12-03T05:29:31Z,5340000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:6),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,536.0,7.0,6.0,1.0,,,,,,,,,,,,,,
538,PT09M45.00S,2023-12-03T05:29:38.5Z,4,REGULAR,3pt,Jump Shot,[],1627832,33.6892247043364,55.63725490196079,1610612745,93,77,2023-12-03T05:29:42Z,5350000,False,-28.0,264.0,1,left,F. VanVleet 26' 3PT pullup (16 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.57,Made,,,,,,,,,,,16.0,,,,,,,
539,PT09M29.00S,2023-12-03T05:29:58.3Z,4,REGULAR,foul,personal,[],1631095,,,1610612747,93,77,2023-12-03T05:30:04Z,5360000,False,,,0,,J. Smith Jr. personal FOUL (3 PF),"[1631095, 2544]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,202027.0,3.0,0.0,James,2544.0,,,,,,,,,
541,PT09M29.00S,2023-12-03T05:30:05.2Z,4,REGULAR,substitution,out,[],1631095,,,1610612747,93,77,2023-12-03T05:30:12Z,5380000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M29.00S,2023-12-03T05:30:05.2Z,4,REGULAR,substitution,out,[],201145,,,1610612747,93,77,2023-12-03T05:30:12Z,5390000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M29.00S,2023-12-03T05:30:05.2Z,4,REGULAR,substitution,in,[],1630578,,,1610612747,93,77,2023-12-03T05:30:12Z,5400000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M29.00S,2023-12-03T05:30:05.2Z,4,REGULAR,substitution,in,[],1630224,,,1610612747,93,77,2023-12-03T05:30:12Z,5410000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M19.00S,2023-12-03T05:30:32.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,91.77069645203679,44.36274509803921,1610612747,93,77,2023-12-03T05:33:53Z,5420000,False,-28.0,25.0,1,right,MISS T. Prince driving Layup,[1627752],1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
546,PT09M17.00S,2023-12-03T05:30:34.1Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,93,77,2023-12-03T05:46:38Z,5430000,False,,,0,,T. Eason REBOUND (Off:0 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,545.0,4.0,4.0,0.0,,,,,,,,,,,,,,
547,PT09M13.00S,2023-12-03T05:30:38.2Z,4,REGULAR,3pt,Jump Shot,[],1630224,29.09001314060447,82.35294117647058,1610612745,93,77,2023-12-03T05:30:45Z,5440000,False,-162.0,221.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,27.38,Missed,,,,,,,,,,,,,,,,,,
548,PT09M08.00S,2023-12-03T05:30:43.2Z,4,REGULAR,rebound,offensive,[],1627832,,,1610612745,93,77,2023-12-03T05:46:32Z,5450000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:4),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,547.0,5.0,4.0,1.0,,,,,,,,,,,,,,
549,PT08M59.00S,2023-12-03T05:30:52.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,27.11892247043363,10.784313725490193,1610612745,93,77,2023-12-03T05:30:58Z,5460000,False,196.0,202.0,1,left,MISS D. Brooks 28' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,28.18,Missed,,,,,,,,,,,,,,,,,,
550,PT08M59.00S,2023-12-03T05:30:54.3Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,93,77,2023-12-03T05:30:54Z,5470000,False,,,0,,T. Eason REBOUND (Off:1 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,549.0,5.0,4.0,1.0,,,,,,,,,,,,,,
551,PT08M59.00S,2023-12-03T05:30:56.4Z,4,REGULAR,foul,personal,[],1629637,,,1610612745,93,77,2023-12-03T05:31:11Z,5480000,False,,,0,,J. Hayes personal FOUL (1 PF),"[1629637, 1631106]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,1.0,0.0,Eason,1631106.0,,,,,,,,,
553,PT08M59.00S,2023-12-03T05:31:08.0Z,4,REGULAR,substitution,out,[],1629637,,,1610612745,93,77,2023-12-03T05:31:15Z,5500000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M59.00S,2023-12-03T05:31:08.0Z,4,REGULAR,substitution,out,[],1630559,,,1610612745,93,77,2023-12-03T05:31:15Z,5510000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M59.00S,2023-12-03T05:31:08.0Z,4,REGULAR,substitution,in,[],1626156,,,1610612745,93,77,2023-12-03T05:31:15Z,5520000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M59.00S,2023-12-03T05:31:08.0Z,4,REGULAR,substitution,in,[],203076,,,1610612745,93,77,2023-12-03T05:31:15Z,5530000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M48.00S,2023-12-03T05:31:55.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627832,12.13863337713535,61.51960784313725,1610612745,93,77,2023-12-03T05:32:18Z,5550000,False,-58.0,62.0,1,left,MISS F. VanVleet 8' driving bank Shot,[1627832],1610612745.0,HOU,driving bank,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Left,8.43,Missed,,,,,,,,,,,,,,,,,,
559,PT08M44.00S,2023-12-03T05:31:59.3Z,4,REGULAR,rebound,offensive,[],1630224,,,1610612745,93,77,2023-12-03T05:32:18Z,5560000,False,,,0,,J. Green REBOUND (Off:1 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,558.0,6.0,5.0,1.0,,,,,,,,,,,,,,
560,PT08M44.00S,2023-12-03T05:31:59.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630224,5.590000152587891,50.0,1610612745,93,77,2023-12-03T05:31:59Z,5570000,False,0.0,0.0,1,left,MISS J. Green tip Layup,[1630224],1610612745.0,HOU,tip,,,Green,J. Green,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
561,PT08M43.00S,2023-12-03T05:32:00.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,93,77,2023-12-03T05:32:00Z,5580000,False,,,0,,A. Davis REBOUND (Off:6 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,560.0,13.0,7.0,6.0,,,,,,,,,,,,,,
562,PT08M41.00S,2023-12-03T05:32:03.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,93.47897503285151,5.392156862745097,1610612747,93,77,2023-12-03T05:37:12Z,5590000,False,-223.0,9.0,1,right,MISS T. Prince running 3PT,[1627752],1610612747.0,LAL,running,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.32,Missed,,,,,,,,,,,,,,,,,,
563,PT08M38.00S,2023-12-03T05:32:06.4Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,93,77,2023-12-03T05:32:09Z,5600000,False,,,0,,A. Sengun REBOUND (Off:1 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,562.0,10.0,9.0,1.0,,,,,,,,,,,,,,
564,PT08M35.00S,2023-12-03T05:32:11.3Z,4,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612745,93,77,2023-12-03T05:32:19Z,5610000,False,,,0,,C. Reddish shooting personal FOUL (3 PF) (Eason 2 FT),"[1629629, 1631106]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,3.0,0.0,Eason,1631106.0,,,,,,,,,
566,PT08M35.00S,2023-12-03T05:32:45.9Z,4,REGULAR,foul,technical,['1freethrow'],1629629,,,1610612745,93,77,2023-12-03T05:33:01Z,5630000,False,,,0,,C. Reddish technical FOUL (1 Tech),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,203592.0,3.0,1.0,,,,,,,,,,,
567,PT08M35.00S,2023-12-03T05:33:20.6Z,4,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,93,78,2023-12-03T05:33:20Z,5640000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (17 PTS),[1627832],1610612745.0,HOU,technical,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,,17.0,,,,,,,
568,PT08M35.00S,2023-12-03T05:33:54.1Z,4,REGULAR,foul,technical,[],203152,,,1610612745,93,78,2023-12-03T05:34:20Z,5650000,False,,,0,,TEAM foul technical,[203152],1610612745.0,HOU,double,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,,
569,PT08M35.00S,2023-12-03T05:33:54.1Z,4,REGULAR,foul,technical,[],2544,,,1610612745,93,78,2023-12-03T05:35:03Z,5660000,False,,,0,,L. James double technical FOUL (1 Tech),[2544],1610612747.0,LAL,double,,,James,L. James,,,,,,,,,,,,,202037.0,0.0,1.0,,,,,,,,,,,
570,PT08M35.00S,2023-12-03T05:34:23.3Z,4,REGULAR,ejection,other,[],203152,,,1610612745,93,78,2023-12-03T05:34:39Z,5670000,False,,,0,,Ejection,[203152],1610612745.0,HOU,,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,,
571,PT08M35.00S,2023-12-03T05:34:50.7Z,4,REGULAR,freethrow,1 of 2,[],1631106,,,1610612745,93,79,2023-12-03T05:34:50Z,5680000,False,,,0,,T. Eason Free Throw 1 of 2 (5 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
572,PT08M35.00S,2023-12-03T05:35:32.1Z,4,REGULAR,freethrow,2 of 2,[],1631106,,,1610612745,93,80,2023-12-03T05:35:32Z,5690000,False,,,0,,T. Eason Free Throw 2 of 2 (6 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
573,PT08M27.00S,2023-12-03T05:35:41.7Z,4,REGULAR,3pt,Jump Shot,[],2544,77.18462549277267,12.25490196078431,1610612747,93,80,2023-12-03T05:39:20Z,5700000,False,-189.0,162.0,1,right,MISS L. James 24' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
574,PT08M24.00S,2023-12-03T05:35:44.7Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,93,80,2023-12-03T05:35:46Z,5710000,False,,,0,,A. Sengun REBOUND (Off:1 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,573.0,11.0,10.0,1.0,,,,,,,,,,,,,,
575,PT08M14.00S,2023-12-03T05:35:53.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,9.773324572930349,51.71568627450981,1610612745,93,80,2023-12-03T05:36:00Z,5720000,False,-9.0,39.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
576,PT08M10.00S,2023-12-03T05:35:57.8Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,93,80,2023-12-03T05:36:00Z,5730000,False,,,0,,A. Sengun REBOUND (Off:2 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,575.0,12.0,10.0,2.0,,,,,,,,,,,,,,
577,PT08M10.00S,2023-12-03T05:35:57.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,5.590000152587891,50.0,1610612745,93,80,2023-12-03T05:36:03Z,5740000,False,0.0,0.0,1,left,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
578,PT08M09.00S,2023-12-03T05:35:58.4Z,4,REGULAR,rebound,defensive,[],1629629,,,1610612747,93,80,2023-12-03T05:36:03Z,5750000,False,,,0,,C. Reddish REBOUND (Off:1 Def:4),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,577.0,5.0,4.0,1.0,,,,,,,,,,,,,,
579,PT07M55.00S,2023-12-03T05:36:13.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,92.55913272010513,52.450980392156865,1610612747,95,80,2023-12-03T05:36:17Z,5760000,False,12.0,17.0,1,right,C. Reddish driving Layup (11 PTS) (L. James 5 AST),"[1629629, 2544]",1610612747.0,LAL,driving,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,2.13,Made,,,,,,,,,,,11.0,L. James,2544.0,5.0,,,,
581,PT07M37.00S,2023-12-03T05:36:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,8.590670170827863,47.79411764705882,1610612745,95,80,2023-12-03T05:40:16Z,5780000,False,11.0,28.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
582,PT07M35.00S,2023-12-03T05:36:32.7Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,95,80,2023-12-03T05:36:32Z,5790000,False,,,0,,A. Sengun REBOUND (Off:3 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,581.0,13.0,10.0,3.0,,,,,,,,,,,,,,
583,PT07M35.00S,2023-12-03T05:36:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,95,80,2023-12-03T05:36:32Z,5800000,False,0.0,0.0,1,left,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
584,PT07M34.00S,2023-12-03T05:36:33.7Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,95,80,2023-12-03T05:36:33Z,5810000,False,,,0,,A. Davis REBOUND (Off:6 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,583.0,14.0,8.0,6.0,,,,,,,,,,,,,,
585,PT07M22.00S,2023-12-03T05:36:45.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203076,88.74835742444152,52.205882352941174,1610612747,97,80,2023-12-03T05:36:51Z,5820000,False,11.0,53.0,1,right,A. Davis turnaround Hook (22 PTS) (L. James 6 AST),"[203076, 2544]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,,,,,,,,,,,22.0,L. James,2544.0,6.0,,,,
587,PT07M01.00S,2023-12-03T05:37:07.3Z,4,REGULAR,3pt,Jump Shot,[],1630578,30.404073587385014,71.81372549019608,1610612745,97,80,2023-12-03T05:37:12Z,5840000,False,-109.0,233.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
588,PT06M59.00S,2023-12-03T05:37:09.3Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,97,80,2023-12-03T05:37:12Z,5850000,False,,,0,,T. Eason REBOUND (Off:2 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,587.0,6.0,4.0,2.0,,,,,,,,,,,,,,
589,PT06M57.00S,2023-12-03T05:37:10.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,7.802233902759525,52.450980392156865,1610612745,97,80,2023-12-03T05:37:15Z,5860000,False,-12.0,21.0,1,left,MISS T. Eason putback Layup,[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.42,Missed,,,,,,,,,,,,,,,,,,
590,PT06M57.00S,2023-12-03T05:37:10.9Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612747,97,80,2023-12-03T05:37:15Z,5870000,False,,,0,,T. Prince REBOUND (Off:0 Def:5),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,589.0,5.0,5.0,0.0,,,,,,,,,,,,,,
591,PT06M40.00S,2023-12-03T05:37:28.0Z,4,REGULAR,3pt,Jump Shot,[],1626156,70.74572930354796,77.69607843137254,1610612747,97,80,2023-12-03T05:37:33Z,5880000,False,138.0,222.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
592,PT06M37.00S,2023-12-03T05:37:31.0Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,97,80,2023-12-03T05:37:33Z,5890000,False,,,0,,T. Eason REBOUND (Off:2 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,591.0,7.0,5.0,2.0,,,,,,,,,,,,,,
593,PT06M28.00S,2023-12-03T05:37:40.2Z,4,REGULAR,2pt,Jump Shot,[],1627832,23.4395532194481,39.950980392156865,1610612745,97,82,2023-12-03T05:37:45Z,5900000,False,50.0,168.0,1,left,F. VanVleet 17' turnaround Jump Shot (19 PTS),[1627832],1610612745.0,HOU,turnaround,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,17.51,Made,,,,,,,,,,,19.0,,,,,,,
594,PT06M20.00S,2023-12-03T05:37:55.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,97,82,2023-12-03T05:37:55Z,5910000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M20.00S,2023-12-03T05:40:18.7Z,4,REGULAR,substitution,out,[],1631106,,,1610612747,97,82,2023-12-03T05:40:22Z,5920000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M20.00S,2023-12-03T05:40:18.7Z,4,REGULAR,substitution,in,[],1631095,,,1610612747,97,82,2023-12-03T05:40:22Z,5930000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M20.00S,2023-12-03T05:40:28.5Z,4,REGULAR,substitution,out,[],1629629,,,1610612747,97,82,2023-12-03T05:40:34Z,5940000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
