actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
251,PT06M38.00S,2024-01-04T03:51:07.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,25,33,2024-01-04T03:51:07Z,2440000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M38.00S,2024-01-04T03:54:21.1Z,2,REGULAR,substitution,out,[],1641720,,,1610612748,25,33,2024-01-04T03:54:32Z,2450000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M38.00S,2024-01-04T03:54:21.1Z,2,REGULAR,substitution,out,[],1626196,,,1610612748,25,33,2024-01-04T03:54:32Z,2460000,False,,,0,,SUB out: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M38.00S,2024-01-04T03:54:21.1Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,25,33,2024-01-04T03:54:32Z,2470000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M38.00S,2024-01-04T03:54:21.1Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,25,33,2024-01-04T03:54:32Z,2480000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M38.00S,2024-01-04T03:54:21.1Z,2,REGULAR,substitution,in,[],1630559,,,1610612748,25,33,2024-01-04T03:54:32Z,2490000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M38.00S,2024-01-04T03:54:21.1Z,2,REGULAR,substitution,in,[],201567,,,1610612748,25,33,2024-01-04T03:54:32Z,2500000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M38.00S,2024-01-04T03:54:21.1Z,2,REGULAR,substitution,in,[],200768,,,1610612748,25,33,2024-01-04T03:54:32Z,2510000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M38.00S,2024-01-04T03:54:21.1Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,25,33,2024-01-04T03:54:32Z,2520000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M29.00S,2024-01-04T03:54:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,6.4881734559789805,48.28431372549019,1610612748,25,35,2024-01-04T03:54:50Z,2530000,False,9.0,8.0,1,left,J. Jaquez Jr. reverse Layup (6 PTS) (K. Lowry 3 AST),"[1631170, 200768]",1610612748.0,MIA,reverse,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.21,K. Lowry,200768.0,3.0,,,,,,,,,
262,PT06M10.00S,2024-01-04T03:55:03.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,90.32522996057818,51.22549019607843,1610612747,27,35,2024-01-04T03:55:08Z,2550000,False,6.0,38.0,1,right,A. Davis cutting DUNK (4 PTS) (C. Reddish 1 AST),"[203076, 1629629]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.89,C. Reddish,1629629.0,1.0,,,,,,,,,
264,PT06M02.00S,2024-01-04T03:55:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,7.145203679369246,51.96078431372549,1610612748,27,37,2024-01-04T03:55:16Z,2570000,False,-10.0,15.0,1,left,N. Jovic alley-oop Layup (7 PTS) (K. Lowry 4 AST),"[1631107, 200768]",1610612748.0,MIA,alley-oop,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.77,K. Lowry,200768.0,4.0,,,,,,,,,
266,PT05M45.00S,2024-01-04T03:55:28.3Z,2,REGULAR,3pt,Jump Shot,[],1630559,71.7969776609724,17.64705882352942,1610612747,30,37,2024-01-04T03:55:32Z,2590000,False,-162.0,213.0,1,right,A. Reaves 26' 3PT  (11 PTS) (A. Davis 3 AST),"[1630559, 203076]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Made,11.0,26.72,A. Davis,203076.0,3.0,,,,,,,,,
268,PT05M28.00S,2024-01-04T03:55:50.3Z,2,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612748,30,37,2024-01-04T03:56:03Z,2610000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Love 2 FT),"[1627752, 201567]",1610612747.0,LAL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,200832.0,1.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
270,PT05M28.00S,2024-01-04T03:56:12.0Z,2,REGULAR,freethrow,1 of 2,[],201567,,,1610612748,30,38,2024-01-04T03:56:12Z,2630000,False,,,0,,K. Love Free Throw 1 of 2 (2 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
271,PT05M28.00S,2024-01-04T03:56:29.7Z,2,REGULAR,freethrow,2 of 2,[],201567,,,1610612748,30,38,2024-01-04T03:56:29Z,2640000,False,,,0,,MISS K. Love Free Throw 2 of 2,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
272,PT05M25.00S,2024-01-04T03:56:30.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,30,38,2024-01-04T03:56:30Z,2650000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,271.0,4.0,4.0,0.0,,,,
273,PT05M14.00S,2024-01-04T03:56:45.0Z,2,REGULAR,foul,personal,['2freethrow'],1631107,,,1610612747,30,38,2024-01-04T03:56:51Z,2660000,False,,,0,,N. Jovic shooting personal FOUL (2 PF) (Davis 2 FT),"[1631107, 203076]",1610612748.0,MIA,shooting,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,202007.0,2.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
275,PT05M14.00S,2024-01-04T03:57:16.9Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,31,38,2024-01-04T03:57:16Z,2680000,False,,,0,,A. Davis Free Throw 1 of 2 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
276,PT05M14.00S,2024-01-04T03:57:17.8Z,2,REGULAR,substitution,out,[],1629629,,,1610612747,31,38,2024-01-04T03:57:21Z,2690000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M14.00S,2024-01-04T03:57:17.8Z,2,REGULAR,substitution,in,[],1631108,,,1610612747,31,38,2024-01-04T03:57:21Z,2700000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M14.00S,2024-01-04T03:57:16.9Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,31,38,2024-01-04T03:57:37Z,2710000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
279,PT05M11.00S,2024-01-04T03:57:19.9Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,31,38,2024-01-04T03:57:37Z,2720000,False,,,0,,N. Jovic REBOUND (Off:0 Def:5),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,278.0,5.0,5.0,0.0,,,,
280,PT05M06.00S,2024-01-04T03:57:45.0Z,2,REGULAR,foul,personal,[],1631108,,,1610612748,31,38,2024-01-04T03:57:53Z,2730000,False,,,0,,M. Christie personal FOUL (2 PF),"[1631108, 1631170]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Left,202007.0,2.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,,,,,,,
282,PT04M53.00S,2024-01-04T03:58:15.7Z,2,REGULAR,3pt,Jump Shot,[],1631107,26.330486202365307,16.17647058823529,1610612748,31,41,2024-01-04T03:58:20Z,2750000,False,169.0,195.0,1,left,N. Jovic 25' 3PT  (10 PTS) (T. Herro 2 AST),"[1631107, 1629639]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,25.81,T. Herro,1629639.0,2.0,,,,,,,,,
284,PT04M33.00S,2024-01-04T03:58:35.8Z,2,REGULAR,turnover,bad pass,[],1627752,,,1610612747,31,41,2024-01-04T03:58:40Z,2770000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 201567]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,Love,201567.0,,
285,PT04M33.00S,2024-01-04T03:58:35.8Z,2,REGULAR,steal,,[],201567,,,1610612748,31,41,2024-01-04T03:58:38Z,2780000,False,,,0,,K. Love STEAL (1 STL),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
286,PT04M22.00S,2024-01-04T03:58:46.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201567,7.145203679369246,48.529411764705884,1610612748,31,43,2024-01-04T03:59:12Z,2790000,False,7.0,15.0,1,left,K. Love cutting Layup (4 PTS) (J. Jaquez Jr. 3 AST),"[201567, 1631170]",1610612748.0,MIA,cutting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.65,J. Jaquez Jr.,1631170.0,3.0,,,,,,,,,
288,PT04M03.00S,2024-01-04T03:59:04.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,91.37647831800263,45.833333333333336,1610612747,33,43,2024-01-04T03:59:08Z,2810000,False,-21.0,29.0,1,right,A. Davis DUNK (7 PTS) (A. Reaves 3 AST),"[203076, 1630559]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,3.54,A. Reaves,1630559.0,3.0,,,,,,,,,
290,PT03M53.00S,2024-01-04T03:59:19.0Z,2,REGULAR,2pt,Jump Shot,[],1629639,23.702365308804204,64.70588235294117,1610612748,33,43,2024-01-04T04:00:05Z,2830000,False,-74.0,170.0,1,left,MISS T. Herro 18' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,18.55,,,,,,,,,,,,
291,PT03M53.00S,2024-01-04T03:59:21.8Z,2,REGULAR,rebound,offensive,[],201567,,,1610612748,33,43,2024-01-04T03:59:21Z,2840000,False,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,290.0,5.0,4.0,1.0,,,,
292,PT03M53.00S,2024-01-04T03:59:22.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612748,33,43,2024-01-04T03:59:36Z,2850000,False,,,0,,L. James shooting personal FOUL (2 PF) (Love 2 FT),"[2544, 201567]",1610612747.0,LAL,shooting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,200832.0,2.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
294,PT03M53.00S,2024-01-04T04:00:07.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,33,43,2024-01-04T04:00:07Z,2870000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M53.00S,2024-01-04T04:03:54.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201567,,,1610612748,33,43,2024-01-04T04:04:09Z,2890000,False,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
297,PT03M53.00S,2024-01-04T04:03:54.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,33,43,2024-01-04T04:04:09Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,296.0,,,,,,,
298,PT03M53.00S,2024-01-04T04:03:54.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201567,,,1610612748,33,43,2024-01-04T04:04:09Z,2910000,False,,,0,,MISS K. Love Free Throw 2 of 2,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
299,PT03M50.00S,2024-01-04T04:03:57.0Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612747,33,43,2024-01-04T04:04:09Z,2920000,False,,,0,,T. Prince REBOUND (Off:0 Def:4),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,298.0,4.0,4.0,0.0,,,,
300,PT03M45.00S,2024-01-04T04:04:14.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,74.55650459921156,19.362745098039213,1610612747,33,43,2024-01-04T04:04:21Z,2930000,False,-153.0,187.0,1,right,MISS M. Christie 24' running 3PT,[1631108],1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.15,,,,,,,,,,,,
301,PT03M45.00S,2024-01-04T04:04:14.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,33,43,2024-01-04T04:04:21Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,300.0,,,,,,,
302,PT03M45.00S,2024-01-04T04:04:19.0Z,2,REGULAR,foul,personal,[],201567,,,1610612747,33,43,2024-01-04T04:04:36Z,2950000,False,,,0,,K. Love loose ball personal FOUL (1 PF),"[201567, 203076]",1610612748.0,MIA,loose ball,,,Love,K. Love,,,,,Restricted Area,0-8 Center,200832.0,1.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
304,PT03M45.00S,2024-01-04T04:04:32.1Z,2,REGULAR,substitution,out,[],1631170,,,1610612747,33,43,2024-01-04T04:04:44Z,2970000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M45.00S,2024-01-04T04:04:32.1Z,2,REGULAR,substitution,out,[],201567,,,1610612747,33,43,2024-01-04T04:04:44Z,2980000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M45.00S,2024-01-04T04:04:32.1Z,2,REGULAR,substitution,in,[],1628389,,,1610612747,33,43,2024-01-04T04:04:44Z,2990000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M45.00S,2024-01-04T04:04:32.1Z,2,REGULAR,substitution,in,[],1629130,,,1610612747,33,43,2024-01-04T04:04:44Z,3000000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M36.00S,2024-01-04T04:04:54.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",2544,86.2023653088042,54.296875,1610612747,33,43,2024-01-04T04:06:34Z,3010000,False,21.0,77.0,1,right,MISS L. James 8' driving Hook,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,8.01,,,,,,,,,,,,
309,PT03M33.00S,2024-01-04T04:04:57.1Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,33,43,2024-01-04T04:04:59Z,3020000,False,,,0,,N. Jovic REBOUND (Off:0 Def:6),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,308.0,6.0,6.0,0.0,,,,
310,PT03M28.00S,2024-01-04T04:05:02.4Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,33,43,2024-01-04T04:05:05Z,3030000,False,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 203076]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Davis,203076.0,,
311,PT03M28.00S,2024-01-04T04:05:02.4Z,2,REGULAR,steal,,[],203076,,,1610612747,33,43,2024-01-04T04:05:04Z,3040000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
312,PT03M24.00S,2024-01-04T04:05:07.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203076,92.69053876478318,51.71568627450981,1610612747,35,43,2024-01-04T04:05:15Z,3050000,False,9.0,16.0,1,right,A. Davis running DUNK (9 PTS) (A. Reaves 4 AST),"[203076, 1630559]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.83,A. Reaves,1630559.0,4.0,,,,,,,,,
314,PT03M24.00S,2024-01-04T04:05:11.2Z,2,REGULAR,foul,personal,['1freethrow'],200768,,,1610612747,35,43,2024-01-04T04:05:45Z,3070000,False,,,0,,K. Lowry personal FOUL (1 PF) (Davis 1 FT),"[200768, 203076]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,2002.0,1.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
317,PT03M24.00S,2024-01-04T04:05:46.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203076,,,1610612747,36,43,2024-01-04T04:05:46Z,3100000,False,,,0,,A. Davis Free Throw 1 of 1 (10 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
318,PT03M17.00S,2024-01-04T04:05:47.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,30.27266754270697,71.32352941176471,1610612748,36,46,2024-01-04T04:09:58Z,3110000,False,-107.0,232.0,1,left,T. Herro 25' 3PT  (9 PTS) (B. Adebayo 1 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,25.54,B. Adebayo,1628389.0,1.0,,,,,,,,,
320,PT02M56.00S,2024-01-04T04:06:06.8Z,2,REGULAR,violation,kicked ball,[],1631107,,,1610612747,36,46,2024-01-04T04:06:38Z,3130000,False,,,0,,N. Jovic kicked ball VIOLATION,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
321,PT02M51.00S,2024-01-04T04:06:23.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,82.30946123521682,46.07843137254902,1610612747,38,46,2024-01-04T04:06:31Z,3140000,False,-20.0,114.0,1,right,M. Christie 11' turnaround Jump Shot (7 PTS) (T. Prince 1 AST),"[1631108, 1627752]",1610612747.0,LAL,turnaround,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,7.0,11.55,T. Prince,1627752.0,1.0,,,,,,,,,
323,PT02M31.00S,2024-01-04T04:06:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,18.446123521681997,41.91176470588235,1610612748,38,48,2024-01-04T04:06:49Z,3160000,False,40.0,121.0,1,left,T. Herro 12' driving floating Jump Shot (11 PTS) (K. Lowry 5 AST),"[1629639, 200768]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,11.0,12.75,K. Lowry,200768.0,5.0,,,,,,,,,
325,PT02M05.00S,2024-01-04T04:07:09.3Z,2,REGULAR,3pt,Jump Shot,[],1631108,87.25361366622865,3.1632965686274446,1610612747,41,48,2024-01-04T04:08:57Z,3180000,False,-234.0,67.0,1,right,M. Christie 24' 3PT  (10 PTS) (A. Reaves 5 AST),"[1631108, 1630559]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,Made,10.0,24.37,A. Reaves,1630559.0,5.0,,,,,,,,,
327,PT01M43.00S,2024-01-04T04:07:31.6Z,2,REGULAR,3pt,Jump Shot,[],200768,30.404073587385014,78.67647058823529,1610612748,41,51,2024-01-04T04:14:24Z,3200000,False,-143.0,233.0,1,left,K. Lowry 27' 3PT step back (8 PTS) (D. Robinson 2 AST),"[200768, 1629130]",1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,27.38,D. Robinson,1629130.0,2.0,,,,,,,,,
329,PT01M16.00S,2024-01-04T04:07:59.5Z,2,REGULAR,3pt,Jump Shot,[],2544,68.77463863337714,68.38235294117646,1610612747,41,51,2024-01-04T04:15:17Z,3220000,False,92.0,241.0,1,right,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.79,,,,,,,,,,,,
330,PT01M16.00S,2024-01-04T04:07:59.5Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,41,51,2024-01-04T04:08:08Z,3230000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,329.0,3.0,3.0,0.0,,,,
331,PT01M00.00S,2024-01-04T04:08:15.2Z,2,REGULAR,2pt,Jump Shot,[],1629639,14.848883048620237,26.93780637254902,1610612748,41,51,2024-01-04T04:15:53Z,3240000,False,115.0,87.0,1,left,MISS T. Herro 14' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,,,Missed,,14.45,,,,,,,,,,,,
332,PT00M57.90S,2024-01-04T04:08:17.3Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,41,51,2024-01-04T04:08:37Z,3250000,False,,,0,,A. Davis REBOUND (Off:2 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,331.0,8.0,6.0,2.0,,,,
333,PT00M55.40S,2024-01-04T04:08:24.9Z,2,REGULAR,foul,offensive,['inpenalty'],203076,,,1610612747,41,51,2024-01-04T04:08:29Z,3260000,False,,,0,,A. Davis charge offensive FOUL (1 PF),"[203076, 200768]",1610612747.0,LAL,charge,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,200832.0,1.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,
335,PT00M55.40S,2024-01-04T04:08:24.9Z,2,REGULAR,turnover,offensive foul,[],203076,,,1610612747,41,51,2024-01-04T04:08:24Z,3280000,False,,,0,,A. Davis offensive foul TURNOVER (4 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,4.0,,,,,,,,
336,PT00M55.40S,2024-01-04T04:08:35.6Z,2,REGULAR,substitution,out,[],2544,,,1610612748,41,51,2024-01-04T04:08:39Z,3290000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M55.40S,2024-01-04T04:08:35.6Z,2,REGULAR,substitution,in,[],1626174,,,1610612748,41,51,2024-01-04T04:08:39Z,3300000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M46.50S,2024-01-04T04:09:02.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,20.41721419185282,62.00980392156863,1610612748,41,51,2024-01-04T04:16:46Z,3310000,False,-60.0,139.0,1,left,MISS T. Herro 15' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.18,,,,,,,,,,,,
339,PT00M43.20S,2024-01-04T04:09:05.8Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612747,41,51,2024-01-04T04:09:07Z,3320000,False,,,0,,C. Wood REBOUND (Off:3 Def:2),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,338.0,5.0,2.0,3.0,,,,
340,PT00M35.20S,2024-01-04T04:09:14.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,90.8508541392904,52.69607843137255,1610612747,43,51,2024-01-04T04:09:18Z,3330000,False,13.0,34.0,1,right,C. Wood alley-oop DUNK (4 PTS) (A. Reaves 6 AST),"[1626174, 1630559]",1610612747.0,LAL,alley-oop,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.61,A. Reaves,1630559.0,6.0,,,,,,,,,
342,PT00M14.90S,2024-01-04T04:09:36.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,22.38830486202366,90.19607843137254,1610612748,43,51,2024-01-04T04:09:47Z,3350000,False,-201.0,158.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.57,,,,,,,,,,,,
343,PT00M12.90S,2024-01-04T04:09:38.9Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,43,51,2024-01-04T04:09:47Z,3360000,False,,,0,,A. Davis REBOUND (Off:2 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,342.0,9.0,7.0,2.0,,,,
