actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
602,PT04M25.00S,2024-03-01T05:36:57.0Z,4,REGULAR,foul,technical,['1freethrow'],203005,,,1610612747,118,117,2024-03-01T05:38:31Z,5970000,False,,,0,,TEAM foul technical,[203005],1610612747.0,LAL,,,,,,,,,,,,201638.0,,,,,,,,,,,,,,,,,,,
603,PT04M25.00S,2024-03-01T05:38:16.2Z,4,REGULAR,substitution,out,[],1629013,,,1610612747,118,117,2024-03-01T05:38:29Z,5980000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M25.00S,2024-03-01T05:38:16.2Z,4,REGULAR,substitution,in,[],1629673,,,1610612747,118,117,2024-03-01T05:38:29Z,5990000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M25.00S,2024-03-01T05:38:34.3Z,4,REGULAR,freethrow,1 of 1,[],1626145,,,1610612747,118,118,2024-03-01T05:38:34Z,6000000,False,,,0,,T. Jones technical Free Throw 1 of 1 (8 PTS),[1626145],1610612764.0,WAS,technical,,,Jones,T. Jones,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
606,PT04M08.00S,2024-03-01T05:39:01.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,9.247700394218143,52.205882352941174,1610612747,120,118,2024-03-01T05:39:07Z,6010000,False,-11.0,34.0,1,left,L. James driving Layup (27 PTS) (A. Reaves 4 AST),"[2544, 1630559]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,3.61,Made,,,,,27.0,A. Reaves,1630559.0,4.0,,,,,
608,PT03M51.00S,2024-03-01T05:39:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.16491458607096,58.33333333333333,1610612764,120,118,2024-03-01T05:39:29Z,6030000,False,42.0,21.0,1,right,MISS D. Avdija driving Layup - blocked,"[1630166, 203076]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.67,Missed,,,,,,,,,,Davis,203076.0,,
609,PT03M51.00S,2024-03-01T05:39:18.9Z,4,REGULAR,block,,[],203076,,,1610612764,120,118,2024-03-01T05:39:21Z,6040000,False,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
610,PT03M47.00S,2024-03-01T05:39:22.9Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612747,120,118,2024-03-01T05:39:29Z,6050000,False,,,0,,D. Russell REBOUND (Off:0 Def:5),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,608.0,5.0,5.0,0.0,,,,,,,,,
611,PT03M32.00S,2024-03-01T05:39:38.5Z,4,REGULAR,3pt,Jump Shot,[],2544,33.163600525624176,54.65686274509804,1610612747,120,118,2024-03-01T05:39:43Z,6060000,False,-23.0,259.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,26.02,Missed,,,,,,,,,,,,,
612,PT03M28.00S,2024-03-01T05:39:42.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,120,118,2024-03-01T05:39:43Z,6070000,False,,,0,,D. Avdija REBOUND (Off:2 Def:9),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,611.0,11.0,9.0,2.0,,,,,,,,,
613,PT03M26.00S,2024-03-01T05:39:49.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,120,118,2024-03-01T05:39:49Z,6080000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M26.00S,2024-03-01T05:41:08.9Z,4,REGULAR,substitution,out,[],2544,,,1610612764,120,118,2024-03-01T05:41:22Z,6090000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M26.00S,2024-03-01T05:41:08.9Z,4,REGULAR,substitution,in,[],203915,,,1610612764,120,118,2024-03-01T05:41:22Z,6100000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M09.00S,2024-03-01T05:41:40.3Z,4,REGULAR,3pt,Jump Shot,[],1628398,89.14257555847568,95.58823529411765,1610612764,120,121,2024-03-01T05:41:45Z,6110000,False,228.0,50.0,1,right,K. Kuzma 3PT  (13 PTS) (T. Jones 10 AST),"[1628398, 1626145]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,23.32,Made,,,,,13.0,T. Jones,1626145.0,10.0,,,,,
618,PT02M51.00S,2024-03-01T05:41:57.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,16.606438896189218,48.0392156862745,1610612747,120,121,2024-03-01T05:42:08Z,6130000,False,10.0,104.0,1,left,MISS D. Russell 10' Jump Shot,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.41,Missed,,,,,,,,,,,,,
619,PT02M49.00S,2024-03-01T05:41:59.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,120,121,2024-03-01T05:42:08Z,6140000,False,,,0,,D. Avdija REBOUND (Off:2 Def:10),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,618.0,12.0,10.0,2.0,,,,,,,,,
620,PT02M32.00S,2024-03-01T05:42:16.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,89.93101182654402,59.55882352941176,1610612764,120,123,2024-03-01T05:42:21Z,6150000,False,48.0,42.0,1,right,K. Kuzma 6' driving bank Hook (15 PTS),[1628398],1610612764.0,WAS,driving bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.37,Made,,,,,15.0,,,,,,,,
621,PT02M19.00S,2024-03-01T05:42:29.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,9.247700394218143,54.90196078431372,1610612747,122,123,2024-03-01T05:42:34Z,6160000,False,-25.0,34.0,1,left,A. Reaves driving Layup (10 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,4.22,Made,,,,,10.0,,,,,,,,
622,PT01M54.00S,2024-03-01T05:42:54.5Z,4,REGULAR,3pt,Jump Shot,[],1628398,71.27135348226018,23.774509803921575,1610612764,122,123,2024-03-01T05:42:59Z,6170000,False,-131.0,218.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,25.4,Missed,,,,,,,,,,,,,
623,PT01M52.00S,2024-03-01T05:42:56.5Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,122,123,2024-03-01T05:42:59Z,6180000,False,,,0,,A. Davis REBOUND (Off:3 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,622.0,12.0,9.0,3.0,,,,,,,,,
624,PT01M41.00S,2024-03-01T05:43:08.4Z,4,REGULAR,3pt,Jump Shot,[],1626156,32.637976346911955,50.0,1610612747,122,123,2024-03-01T05:43:13Z,6190000,False,0.0,254.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,25.43,Missed,,,,,,,,,,,,,
625,PT01M37.00S,2024-03-01T05:43:12.4Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,122,123,2024-03-01T05:43:13Z,6200000,False,,,0,,D. Avdija REBOUND (Off:2 Def:11),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,624.0,13.0,11.0,2.0,,,,,,,,,
626,PT01M19.00S,2024-03-01T05:43:30.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,84.93758212877792,40.931372549019606,1610612764,122,123,2024-03-01T05:43:35Z,6210000,False,-45.0,89.0,1,right,MISS T. Jones 10' driving floating Shot,[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.0,Missed,,,,,,,,,,,,,
627,PT01M16.00S,2024-03-01T05:43:33.7Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612747,122,123,2024-03-01T05:43:35Z,6220000,False,,,0,,D. Russell REBOUND (Off:0 Def:6),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,626.0,6.0,6.0,0.0,,,,,,,,,
628,PT01M11.00S,2024-03-01T05:43:44.0Z,4,REGULAR,foul,personal,[],1629673,,,1610612747,122,123,2024-03-01T05:43:55Z,6230000,False,,,0,,J. Poole personal FOUL (4 PF),"[1629673, 1630559]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left,1627964.0,4.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
630,PT01M11.00S,2024-03-01T05:43:50.2Z,4,REGULAR,substitution,out,[],203915,,,1610612747,122,123,2024-03-01T05:43:53Z,6250000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M11.00S,2024-03-01T05:43:50.2Z,4,REGULAR,substitution,in,[],2544,,,1610612747,122,123,2024-03-01T05:43:53Z,6260000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M03.00S,2024-03-01T05:44:17.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203076,12.00722733245729,55.14705882352941,1610612747,124,123,2024-03-01T05:44:20Z,6270000,False,-26.0,60.0,1,left,A. Davis 6' turnaround Hook (38 PTS) (L. James 8 AST),"[203076, 2544]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.56,Made,,,,,38.0,L. James,2544.0,8.0,,,,,
634,PT00M43.70S,2024-03-01T05:44:39.2Z,4,REGULAR,3pt,Jump Shot,[],1629673,66.27792378449408,33.08823529411765,1610612764,124,126,2024-03-01T05:44:47Z,6290000,False,-85.0,264.0,1,right,J. Poole 27' 3PT step back (34 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,27.77,Made,,,,,34.0,,,,,,,,
635,PT00M34.80S,2024-03-01T05:44:59.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.276609724047319,44.11764705882353,1610612747,124,126,2024-03-01T05:46:13Z,6300000,False,29.0,16.0,1,left,MISS L. James driving Layup - blocked,"[2544, 1628963]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,3.34,Missed,,,,,,,,,,Bagley III,1628963.0,,
636,PT00M34.80S,2024-03-01T05:44:59.7Z,4,REGULAR,block,,[],1628963,,,1610612747,124,126,2024-03-01T05:45:02Z,6310000,False,,,0,,M. Bagley III BLOCK (2 BLK),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
637,PT00M34.70S,2024-03-01T05:44:59.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,124,126,2024-03-01T05:46:13Z,6320000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,635.0,,,,,,,,,,,,
639,PT00M24.00S,2024-03-01T05:45:28.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630559,11.875821287779246,39.70588235294118,1610612747,126,126,2024-03-01T05:45:34Z,6340000,False,51.0,59.0,1,left,A. Reaves 7' fadeaway bank Jump Shot (12 PTS),[1630559],1610612747.0,LAL,fadeaway bank,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.84,Made,,,,,12.0,,,,,,,,
640,PT00M04.70S,2024-03-01T05:45:57.9Z,4,REGULAR,foul,personal,[],1630559,,,1610612764,126,126,2024-03-01T05:46:03Z,6350000,False,,,0,,A. Reaves personal FOUL (3 PF),"[1630559, 1629673]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,1627964.0,3.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
642,PT00M04.70S,2024-03-01T05:46:15.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,126,126,2024-03-01T05:46:15Z,6370000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M04.70S,2024-03-01T05:47:18.2Z,4,REGULAR,substitution,out,[],1626156,,,1610612764,126,126,2024-03-01T05:47:33Z,6380000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M04.70S,2024-03-01T05:47:18.2Z,4,REGULAR,substitution,out,[],1628963,,,1610612764,126,126,2024-03-01T05:47:33Z,6390000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M04.70S,2024-03-01T05:47:18.2Z,4,REGULAR,substitution,in,[],203915,,,1610612764,126,126,2024-03-01T05:47:33Z,6400000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M04.70S,2024-03-01T05:47:18.2Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,126,126,2024-03-01T05:47:33Z,6410000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M01.50S,2024-03-01T05:47:39.4Z,4,REGULAR,3pt,Jump Shot,[],1629673,64.1754270696452,77.45098039215686,1610612764,126,126,2024-03-01T05:48:34Z,6420000,False,137.0,284.0,1,right,MISS J. Poole 31' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,31.57,Missed,,,,,,,,,,,,,
648,PT00M00.10S,2024-03-01T05:47:40.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,126,126,2024-03-01T05:48:34Z,6430000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,647.0,,,,,,,,,,,,
649,PT00M00.00S,2024-03-01T05:47:54.9Z,4,REGULAR,period,end,[],0,,,1610612764,126,126,2024-03-01T05:47:54Z,6440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M00.00S,2024-03-01T05:48:23.0Z,5,OVERTIME,substitution,out,['startperiod'],203915,,,1610612764,126,126,2024-03-01T05:50:24Z,6450000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M00.00S,2024-03-01T05:48:23.0Z,5,OVERTIME,substitution,out,['startperiod'],1630557,,,1610612764,126,126,2024-03-01T05:50:24Z,6460000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT05M00.00S,2024-03-01T05:48:23.0Z,5,OVERTIME,substitution,in,['startperiod'],1626156,,,1610612764,126,126,2024-03-01T05:50:24Z,6470000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M00.00S,2024-03-01T05:48:23.0Z,5,OVERTIME,substitution,in,['startperiod'],1628963,,,1610612764,126,126,2024-03-01T05:50:24Z,6480000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT05M00.00S,2024-03-01T05:50:41.9Z,5,OVERTIME,period,start,[],0,,,0,126,126,2024-03-01T05:50:42Z,6490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT04M57.00S,2024-03-01T05:50:43.9Z,5,OVERTIME,jumpball,recovered,[],2544,,,1610612747,126,126,2024-03-01T05:50:43Z,6510000,False,,,0,,Jump Ball A. Davis vs. M. Bagley III: Tip to L. James,"[2544, 203076, 1628963]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Davis,203076.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,,,,,,,
659,PT04M38.00S,2024-03-01T05:51:03.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1626156,7.145203679369246,49.754901960784316,1610612747,128,126,2024-03-01T05:51:08Z,6540000,False,1.0,15.0,1,left,D. Russell cutting Layup (22 PTS) (A. Davis 4 AST),"[1626156, 203076]",1610612747.0,LAL,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,1.47,Made,,,,,22.0,A. Davis,203076.0,4.0,,,,,
661,PT04M17.00S,2024-03-01T05:51:23.3Z,5,OVERTIME,3pt,Jump Shot,[],1628398,66.5407358738502,39.4607843137255,1610612764,128,129,2024-03-01T05:51:28Z,6560000,False,-53.0,262.0,1,right,K. Kuzma 26' 3PT  (18 PTS) (T. Jones 11 AST),"[1628398, 1626145]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,26.72,Made,,,,,18.0,T. Jones,1626145.0,11.0,,,,,
663,PT03M57.00S,2024-03-01T05:51:43.2Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203076,13.715505913272011,62.745098039215684,1610612747,128,129,2024-03-01T05:51:47Z,6580000,False,-64.0,76.0,1,left,MISS A. Davis 9' driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,9.95,Missed,,,,,,,,,,,,,
664,PT03M55.00S,2024-03-01T05:51:45.2Z,5,OVERTIME,rebound,defensive,[],1628398,,,1610612764,128,129,2024-03-01T05:51:47Z,6590000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,663.0,9.0,8.0,1.0,,,,,,,,,
665,PT03M50.00S,2024-03-01T05:51:53.5Z,5,OVERTIME,foul,personal,['2freethrow'],1629060,,,1610612764,128,129,2024-03-01T05:51:57Z,6600000,False,,,0,,R. Hachimura shooting personal FOUL (3 PF) (Kuzma 2 FT),"[1629060, 1628398]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,201638.0,3.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
667,PT03M50.00S,2024-03-01T05:52:30.1Z,5,OVERTIME,freethrow,1 of 2,[],1628398,,,1610612764,128,130,2024-03-01T05:52:30Z,6620000,False,,,0,,K. Kuzma Free Throw 1 of 2 (19 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,Made,,,,,19.0,,,,,,,,
668,PT03M50.00S,2024-03-01T05:52:53.6Z,5,OVERTIME,freethrow,2 of 2,[],1628398,,,1610612764,128,131,2024-03-01T05:52:53Z,6630000,False,,,0,,K. Kuzma Free Throw 2 of 2 (20 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,Made,,,,,20.0,,,,,,,,
669,PT03M39.00S,2024-03-01T05:53:08.0Z,5,OVERTIME,turnover,bad pass,[],2544,,,1610612747,128,131,2024-03-01T05:53:16Z,6640000,False,,,0,,L. James bad pass TURNOVER (4 TO),"[2544, 1628398]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,4.0,,,Kuzma,1628398.0
670,PT03M39.00S,2024-03-01T05:53:08.0Z,5,OVERTIME,steal,,[],1628398,,,1610612764,128,131,2024-03-01T06:01:54Z,6650000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
671,PT03M36.00S,2024-03-01T05:53:11.6Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,93.87319316688567,47.79411764705882,1610612764,128,131,2024-03-01T05:53:20Z,6660000,False,-11.0,5.0,1,right,MISS J. Poole running DUNK - blocked,"[1629673, 2544]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,1.21,Missed,,,,,,,,,,James,2544.0,,
672,PT03M36.00S,2024-03-01T05:53:11.6Z,5,OVERTIME,block,,[],2544,,,1610612764,128,131,2024-03-01T05:53:16Z,6670000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
673,PT03M30.00S,2024-03-01T05:53:17.6Z,5,OVERTIME,rebound,offensive,[],1628398,,,1610612764,128,131,2024-03-01T05:53:17Z,6680000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,671.0,10.0,8.0,2.0,,,,,,,,,
674,PT03M23.00S,2024-03-01T05:53:24.5Z,5,OVERTIME,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628398,65.62089356110381,33.57843137254902,1610612764,128,131,2024-03-01T05:53:28Z,6690000,False,-82.0,271.0,1,right,MISS K. Kuzma 28' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,28.29,Missed,,,,,,,,,,,,,
675,PT03M21.00S,2024-03-01T05:53:26.5Z,5,OVERTIME,rebound,defensive,[],203076,,,1610612747,128,131,2024-03-01T05:53:28Z,6700000,False,,,0,,A. Davis REBOUND (Off:3 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,674.0,13.0,10.0,3.0,,,,,,,,,
676,PT03M12.00S,2024-03-01T05:53:36.5Z,5,OVERTIME,3pt,Jump Shot,[],2544,26.593298291721425,16.42156862745098,1610612747,131,131,2024-03-01T05:53:42Z,6710000,False,168.0,197.0,1,left,L. James 25' 3PT pullup (30 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,25.92,Made,,,,,30.0,,,,,,,,
677,PT02M53.00S,2024-03-01T05:53:56.5Z,5,OVERTIME,turnover,out-of-bounds,[],1629673,,,1610612764,131,131,2024-03-01T05:54:08Z,6720000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (3 TO),[1629673],1610612764.0,WAS,bad pass,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,3.0,,,,
678,PT02M30.00S,2024-03-01T05:54:22.4Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203076,6.093955321944804,50.245098039215684,1610612747,133,131,2024-03-01T05:54:28Z,6730000,False,-1.0,5.0,1,left,A. Davis cutting DUNK (40 PTS) (L. James 9 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,0.49,Made,,,,,40.0,L. James,2544.0,9.0,,,,,
680,PT02M08.00S,2024-03-01T05:54:43.7Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1629673,89.79960578186596,43.13725490196079,1610612764,133,131,2024-03-01T05:54:48Z,6750000,False,-34.0,43.0,1,right,MISS J. Poole driving floating bank Shot,[1629673],1610612764.0,WAS,driving floating bank,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.53,Missed,,,,,,,,,,,,,
681,PT02M07.00S,2024-03-01T05:54:45.5Z,5,OVERTIME,rebound,defensive,[],203076,,,1610612747,133,131,2024-03-01T05:54:45Z,6760000,False,,,0,,A. Davis REBOUND (Off:3 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,680.0,14.0,11.0,3.0,,,,,,,,,
682,PT01M54.00S,2024-03-01T05:54:58.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1626156,12.401445466491452,59.80392156862745,1610612747,133,131,2024-03-01T05:55:02Z,6770000,False,-49.0,64.0,1,left,MISS D. Russell 8' driving Layup,[1626156],1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.07,Missed,,,,,,,,,,,,,
683,PT01M50.00S,2024-03-01T05:55:02.4Z,5,OVERTIME,rebound,defensive,[],1630166,,,1610612764,133,131,2024-03-01T05:55:02Z,6780000,False,,,0,,D. Avdija REBOUND (Off:2 Def:12),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,682.0,14.0,12.0,2.0,,,,,,,,,
684,PT01M50.00S,2024-03-01T05:55:05.3Z,5,OVERTIME,foul,personal,[],1626156,,,1610612764,133,131,2024-03-01T05:55:11Z,6790000,False,,,0,,D. Russell personal FOUL (4 PF),"[1626156, 1630166]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,1626302.0,4.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
686,PT01M41.00S,2024-03-01T05:55:39.6Z,5,OVERTIME,foul,offensive,[],1630166,,,1610612764,133,131,2024-03-01T06:02:02Z,6810000,False,,,0,,D. Avdija charge offensive FOUL (3 PF),"[1630166, 2544]",1610612764.0,WAS,charge,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,1627964.0,3.0,0.0,James,2544.0,,,,,,,,,,,,,,,
