actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
426,PT03M34.00S,2023-11-23T05:06:20.5Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612747,67,83,2023-11-23T05:06:22Z,4220000,False,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,425.0,5.0,5.0,0.0,,,,,,
427,PT03M18.00S,2023-11-23T05:06:40.1Z,3,REGULAR,foul,offensive,[],1629060,,,1610612747,67,83,2023-11-23T05:06:47Z,4230000,False,,,0,,R. Hachimura charge offensive FOUL (3 PF),"[1629060, 1630182]",1610612747.0,LAL,charge,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,201245.0,3.0,0.0,Green,1630182.0,,,,,,,,,,,,,,,
429,PT03M18.00S,2023-11-23T05:06:40.1Z,3,REGULAR,turnover,offensive foul,[],1629060,,,1610612747,67,83,2023-11-23T05:06:40Z,4250000,False,,,0,,R. Hachimura offensive foul TURNOVER (1 TO),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,201245.0,,,,,1.0,,,,,,,,,,,,,,
430,PT03M18.00S,2023-11-23T05:06:50.8Z,3,REGULAR,substitution,out,[],1627752,,,1610612742,67,83,2023-11-23T05:06:59Z,4260000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M18.00S,2023-11-23T05:06:50.8Z,3,REGULAR,substitution,out,[],1626158,,,1610612742,67,83,2023-11-23T05:06:59Z,4270000,False,,,0,,SUB out: R. Holmes,[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M18.00S,2023-11-23T05:06:50.8Z,3,REGULAR,substitution,in,[],1631108,,,1610612742,67,83,2023-11-23T05:06:59Z,4280000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M18.00S,2023-11-23T05:06:50.8Z,3,REGULAR,substitution,in,[],203939,,,1610612742,67,83,2023-11-23T05:06:59Z,4290000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M05.00S,2023-11-23T05:07:10.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203957,73.11103810775296,16.42156862745098,1610612742,67,83,2023-11-23T05:07:16Z,4300000,False,-168.0,200.0,1,right,MISS D. Exum 26' 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Left Center,,,,,,,26.14,Missed,,,,,,,,,,,,
435,PT03M00.00S,2023-11-23T05:07:15.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,67,83,2023-11-23T05:07:16Z,4310000,False,,,0,,A. Davis REBOUND (Off:2 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,434.0,9.0,7.0,2.0,,,,,,
436,PT02M53.00S,2023-11-23T05:07:23.0Z,3,REGULAR,2pt,Jump Shot,[],1630559,14.109724047306173,74.01960784313725,1610612747,69,83,2023-11-23T05:07:26Z,4320000,False,-120.0,80.0,1,left,A. Reaves 14' pullup Jump Shot (8 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,,14.44,Made,,,,,,,8.0,,,,,
437,PT02M37.00S,2023-11-23T05:07:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,82.70367936925098,55.88235294117647,1610612742,69,83,2023-11-23T05:07:42Z,4330000,False,29.0,110.0,1,right,MISS K. Irving 11' Jump Shot,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.4,Missed,,,,,,,,,,,,
438,PT02M34.00S,2023-11-23T05:07:41.3Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,69,83,2023-11-23T05:07:42Z,4340000,False,,,0,,A. Reaves REBOUND (Off:1 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,437.0,5.0,4.0,1.0,,,,,,
439,PT02M27.00S,2023-11-23T05:07:49.1Z,3,REGULAR,2pt,Jump Shot,[],203076,21.862680683311424,63.72549019607843,1610612747,69,83,2023-11-23T05:08:58Z,4350000,False,-69.0,153.0,1,left,MISS A. Davis 16' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,16.77,Missed,,,,,,,,,,,,
440,PT02M25.00S,2023-11-23T05:07:51.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,69,83,2023-11-23T05:08:06Z,4360000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,439.0,,,,,,,,,
441,PT02M25.00S,2023-11-23T05:07:56.1Z,3,REGULAR,foul,personal,[],1630559,,,1610612742,69,83,2023-11-23T05:08:11Z,4370000,False,,,0,,A. Reaves loose ball personal FOUL (3 PF),"[1630559, 203939]",1610612747.0,LAL,loose ball,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2534.0,3.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,
443,PT02M25.00S,2023-11-23T05:08:02.8Z,3,REGULAR,substitution,out,[],203957,,,1610612742,69,83,2023-11-23T05:08:06Z,4390000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M25.00S,2023-11-23T05:08:02.8Z,3,REGULAR,substitution,in,[],1630702,,,1610612742,69,83,2023-11-23T05:08:06Z,4400000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M10.00S,2023-11-23T05:08:24.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,85.06898817345598,63.970588235294116,1610612742,69,85,2023-11-23T05:08:28Z,4410000,False,70.0,88.0,1,right,J. Hardy 11' driving floating Jump Shot (2 PTS),[1630702],1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,11.23,Made,,,,,,,2.0,,,,,
446,PT01M58.00S,2023-11-23T05:08:37.3Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,69,85,2023-11-23T05:08:40Z,4420000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 202681]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,2.0,,,,,,,,,,,,,Irving,202681.0
447,PT01M58.00S,2023-11-23T05:08:37.3Z,3,REGULAR,steal,,[],202681,,,1610612742,69,85,2023-11-23T05:08:39Z,4430000,False,,,0,,K. Irving STEAL (2 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
448,PT01M52.00S,2023-11-23T05:08:43.0Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202681,65.3580814717477,47.79411764705882,1610612742,69,88,2023-11-23T05:08:51Z,4440000,False,-11.0,273.0,1,right,K. Irving 27' 3PT running (21 PTS) (D. Powell 1 AST),"[202681, 203939]",1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,,27.33,Made,,,,,,,21.0,D. Powell,203939.0,1.0,,
450,PT01M35.00S,2023-11-23T05:08:59.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,13.84691195795007,48.774509803921575,1610612747,71,88,2023-11-23T05:09:03Z,4460000,False,6.0,78.0,1,left,M. Christie 7' driving floating Jump Shot (7 PTS) (A. Davis 4 AST),"[1631108, 203076]",1610612747.0,LAL,driving floating,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.79,Made,,,,,,,7.0,A. Davis,203076.0,4.0,,
452,PT01M24.00S,2023-11-23T05:09:10.7Z,3,REGULAR,3pt,Jump Shot,[],203501,67.46057818659658,72.30392156862744,1610612742,71,88,2023-11-23T05:09:14Z,4480000,False,112.0,253.0,1,right,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,27.68,Missed,,,,,,,,,,,,
453,PT01M22.00S,2023-11-23T05:09:12.7Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,71,88,2023-11-23T05:09:14Z,4490000,False,,,0,,A. Davis REBOUND (Off:2 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,452.0,10.0,8.0,2.0,,,,,,
454,PT01M15.00S,2023-11-23T05:09:22.6Z,3,REGULAR,foul,offensive,[],203076,,,1610612747,71,88,2023-11-23T05:09:30Z,4500000,False,,,0,,A. Davis offensive FOUL (3 PF),"[203076, 1630182]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,2534.0,3.0,0.0,Green,1630182.0,,,,,,,,,,,,,,,
456,PT01M15.00S,2023-11-23T05:09:22.6Z,3,REGULAR,turnover,offensive foul,[],203076,,,1610612747,71,88,2023-11-23T05:09:22Z,4520000,False,,,0,,A. Davis offensive foul TURNOVER (3 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,2534.0,,,,,3.0,,,,,,,,,,,,,,
457,PT00M59.60S,2023-11-23T05:09:49.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,86.25164257555848,94.8529411764706,1610612742,71,91,2023-11-23T05:09:53Z,4530000,False,224.0,77.0,1,right,J. Green 3PT  (15 PTS) (K. Irving 2 AST),"[1630182, 202681]",1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,,23.71,Made,,,,,,,15.0,K. Irving,202681.0,2.0,,
459,PT00M45.50S,2023-11-23T05:10:04.8Z,3,REGULAR,2pt,Jump Shot,[],1629060,9.379106438896187,29.411764705882348,1610612747,71,91,2023-11-23T05:10:51Z,4550000,False,103.0,36.0,1,left,MISS R. Hachimura 10' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,,,,,,,10.89,Missed,,,,,,,,,,,,
460,PT00M42.20S,2023-11-23T05:10:08.1Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,71,91,2023-11-23T05:10:09Z,4560000,False,,,0,,K. Irving REBOUND (Off:1 Def:4),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,,,,,,,,,,,459.0,5.0,4.0,1.0,,,,,,
461,PT00M36.40S,2023-11-23T05:10:15.8Z,3,REGULAR,foul,offensive,[],203939,,,1610612742,71,91,2023-11-23T05:10:23Z,4570000,False,,,0,,D. Powell offensive FOUL (1 PF),"[203939, 1630559]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,2534.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
463,PT00M36.40S,2023-11-23T05:10:15.8Z,3,REGULAR,turnover,offensive foul,[],203939,,,1610612742,71,91,2023-11-23T05:10:15Z,4590000,False,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,2534.0,,,,,1.0,,,,,,,,,,,,,,
464,PT00M28.60S,2023-11-23T05:10:36.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630559,21.73127463863338,30.14705882352942,1610612747,71,91,2023-11-23T05:10:41Z,4600000,False,99.0,152.0,1,left,MISS A. Reaves 18' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right Center,,,,,,,18.14,Missed,,,,,,,,,,,,
465,PT00M25.60S,2023-11-23T05:10:39.9Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,71,91,2023-11-23T05:10:41Z,4610000,False,,,0,,K. Irving REBOUND (Off:1 Def:5),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,464.0,6.0,5.0,1.0,,,,,,
466,PT00M08.90S,2023-11-23T05:10:59.3Z,3,REGULAR,3pt,Jump Shot,[],1630182,95.45006570302233,2.205882352941174,1610612742,71,91,2023-11-23T05:11:41Z,4620000,False,-239.0,-10.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,23.92,Missed,,,,,,,,,,,,
467,PT00M07.30S,2023-11-23T05:11:00.9Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,71,91,2023-11-23T05:11:41Z,4630000,False,,,0,,A. Davis REBOUND (Off:2 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,466.0,11.0,9.0,2.0,,,,,,
468,PT00M02.90S,2023-11-23T05:11:05.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,34.08344283837057,47.30392156862745,1610612747,71,91,2023-11-23T05:12:03Z,4640000,False,13.0,268.0,1,left,MISS A. Reaves 26' running pullup 3PT,[1630559],1610612747.0,LAL,running pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,26.82,Missed,,,,,,,,,,,,
469,PT00M00.50S,2023-11-23T05:11:07.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,71,91,2023-11-23T05:12:03Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,468.0,,,,,,,,,
470,PT00M00.00S,2023-11-23T05:11:09.0Z,3,REGULAR,period,end,[],0,,,1610612747,71,91,2023-11-23T05:11:09Z,4660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2023-11-23T05:13:36.9Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,71,91,2023-11-23T05:13:49Z,4670000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2023-11-23T05:13:36.9Z,4,REGULAR,substitution,out,['startperiod'],1631108,,,1610612747,71,91,2023-11-23T05:13:49Z,4680000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2023-11-23T05:13:36.9Z,4,REGULAR,substitution,out,['startperiod'],1626174,,,1610612747,71,91,2023-11-23T05:13:49Z,4690000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-11-23T05:13:36.9Z,4,REGULAR,substitution,out,['startperiod'],202681,,,1610612747,71,91,2023-11-23T05:13:49Z,4700000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-11-23T05:13:36.9Z,4,REGULAR,substitution,in,['startperiod'],1627752,,,1610612747,71,91,2023-11-23T05:13:49Z,4710000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-11-23T05:13:36.9Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612747,71,91,2023-11-23T05:13:49Z,4720000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-11-23T05:13:36.9Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,71,91,2023-11-23T05:13:49Z,4730000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2023-11-23T05:13:36.9Z,4,REGULAR,substitution,in,['startperiod'],1629029,,,1610612747,71,91,2023-11-23T05:13:49Z,4740000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2023-11-23T05:13:45.2Z,4,REGULAR,period,start,[],0,,,1610612747,71,91,2023-11-23T05:13:50Z,4750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT11M38.00S,2023-11-23T05:14:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,11.087385019710908,49.50980392156863,1610612747,71,91,2023-11-23T05:14:11Z,4760000,False,2.0,52.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.18,Missed,,,,,,,,,,,,
481,PT11M38.00S,2023-11-23T05:14:05.5Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,71,91,2023-11-23T05:14:11Z,4770000,False,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,480.0,6.0,5.0,1.0,,,,,,
482,PT11M38.00S,2023-11-23T05:14:10.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",2544,5.590000152587891,50.0,1610612747,73,91,2023-11-23T05:14:13Z,4780000,False,0.0,0.0,1,left,L. James putback Layup (12 PTS),[2544],1610612747.0,LAL,putback,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,,,,,,,12.0,,,,,
483,PT11M38.00S,2023-11-23T05:14:11.4Z,4,REGULAR,foul,personal,['1freethrow'],203939,,,1610612747,73,91,2023-11-23T05:14:16Z,4790000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (James 1 FT),"[203939, 2544]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,201245.0,2.0,0.0,James,2544.0,,,,,,,,,,,,,,,
485,PT11M38.00S,2023-11-23T05:14:34.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],2544,,,1610612747,74,91,2023-11-23T05:14:34Z,4810000,False,,,0,,L. James Free Throw 1 of 1 (13 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,Made,,,,,,,13.0,,,,,
486,PT11M23.00S,2023-11-23T05:14:52.3Z,4,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612742,74,91,2023-11-23T05:14:57Z,4820000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629637, 1629029]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,201245.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,
488,PT11M23.00S,2023-11-23T05:15:21.2Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,74,92,2023-11-23T05:15:21Z,4840000,False,,,0,,L. Doncic Free Throw 1 of 2 (25 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,,,25.0,,,,,
489,PT11M23.00S,2023-11-23T05:15:40.4Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,74,93,2023-11-23T05:15:40Z,4850000,False,,,0,,L. Doncic Free Throw 2 of 2 (26 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,,,26.0,,,,,
490,PT11M07.00S,2023-11-23T05:15:58.2Z,4,REGULAR,3pt,Jump Shot,[],2544,26.72470433639947,81.61764705882354,1610612747,74,93,2023-11-23T05:16:03Z,4860000,False,-158.0,199.0,1,left,MISS L. James 25' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,25.39,Missed,,,,,,,,,,,,
491,PT11M03.00S,2023-11-23T05:16:02.2Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,74,93,2023-11-23T05:16:03Z,4870000,False,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,490.0,6.0,6.0,0.0,,,,,,
492,PT10M59.00S,2023-11-23T05:16:08.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630702,87.0400788436268,53.92156862745098,1610612742,74,93,2023-11-23T05:16:22Z,4880000,False,20.0,69.0,1,right,MISS J. Hardy 7' running Layup,[1630702],1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.2,Missed,,,,,,,,,,,,
493,PT10M59.00S,2023-11-23T05:16:08.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,74,93,2023-11-23T05:16:13Z,4890000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,492.0,,,,,,,,,
495,PT10M45.00S,2023-11-23T05:16:25.6Z,4,REGULAR,2pt,Jump Shot,[],1627752,22.2568988173456,78.18627450980392,1610612747,74,93,2023-11-23T05:17:14Z,4910000,False,-141.0,157.0,1,left,MISS T. Prince 21' step back Shot,[1627752],1610612747.0,LAL,step back,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left Center,,,,,,,21.07,Missed,,,,,,,,,,,,
496,PT10M43.00S,2023-11-23T05:16:27.6Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,74,93,2023-11-23T05:18:16Z,4920000,False,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,495.0,7.0,7.0,0.0,,,,,,
498,PT10M43.00S,2023-11-23T05:16:40.0Z,4,REGULAR,substitution,out,[],203501,,,1610612742,74,93,2023-11-23T05:16:43Z,4940000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M43.00S,2023-11-23T05:16:40.0Z,4,REGULAR,substitution,in,[],1627884,,,1610612742,74,93,2023-11-23T05:16:43Z,4950000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M27.00S,2023-11-23T05:17:08.1Z,4,REGULAR,3pt,Jump Shot,[],1629029,72.05978975032852,22.058823529411768,1610612742,74,93,2023-11-23T05:18:00Z,4960000,False,-140.0,210.0,1,right,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,25.23,Missed,,,,,,,,,,,,
501,PT10M26.00S,2023-11-23T05:17:09.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,74,93,2023-11-23T05:17:12Z,4970000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,500.0,,,,,,,,,
503,PT10M14.00S,2023-11-23T05:17:28.7Z,4,REGULAR,3pt,Jump Shot,[],1630559,33.820630749014455,62.5,1610612747,77,93,2023-11-23T05:17:32Z,4990000,False,-62.0,265.0,1,left,A. Reaves 27' 3PT  (11 PTS) (L. James 7 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,27.27,Made,,,,,,,11.0,L. James,2544.0,7.0,,
505,PT09M57.00S,2023-11-23T05:17:45.6Z,4,REGULAR,3pt,Jump Shot,[],1630702,90.19382391590013,97.79411764705883,1610612742,77,93,2023-11-23T05:17:51Z,5010000,False,239.0,40.0,1,right,MISS J. Hardy 24' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,,,,,,,24.23,Missed,,,,,,,,,,,,
506,PT09M54.00S,2023-11-23T05:17:48.6Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,77,93,2023-11-23T05:17:51Z,5020000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,505.0,1.0,1.0,0.0,,,,,,
507,PT09M50.00S,2023-11-23T05:17:52.4Z,4,REGULAR,3pt,Jump Shot,[],2544,34.21484888304862,54.65686274509804,1610612747,80,93,2023-11-23T05:17:57Z,5030000,False,-23.0,269.0,1,left,L. James 27' 3PT  (16 PTS) (A. Reaves 4 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,27.01,Made,,,,,,,16.0,A. Reaves,1630559.0,4.0,,
509,PT09M49.00S,2023-11-23T05:18:00.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,80,93,2023-11-23T05:18:00Z,5050000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M49.00S,2023-11-23T05:20:40.8Z,4,REGULAR,substitution,out,[],1630702,,,1610612742,80,93,2023-11-23T05:21:04Z,5060000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M49.00S,2023-11-23T05:20:40.8Z,4,REGULAR,substitution,out,[],203939,,,1610612742,80,93,2023-11-23T05:21:04Z,5070000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M49.00S,2023-11-23T05:20:40.8Z,4,REGULAR,substitution,in,[],1626158,,,1610612742,80,93,2023-11-23T05:21:04Z,5080000,False,,,0,,SUB in: R. Holmes,[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
