actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
349,PT10M16.00S,2026-02-25T03:21:21.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630573,95.22010512483574,48.28431372549019,1610612738,48,57,2026-02-25T03:21:32Z,3450000,False,-9.0,-8.0,1,right,S. Hauser cutting Layup (8 PTS) (N. Queta 3 AST),"[1630573, 1629674]",1610612738.0,BOS,cutting,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,1.15,Made,8.0,N. Queta,1629674.0,3.0,,,,,,,,,,,
351,PT09M52.00S,2026-02-25T03:21:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,9.543363994743759,56.61764705882353,1610612756,48,57,2026-02-25T03:24:29Z,3470000,False,-33.0,37.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1629674]",1610612756.0,PHX,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,4.98,Missed,,,,,Queta,1629674.0,,,,,,,,,
352,PT09M52.00S,2026-02-25T03:21:45.9Z,3,REGULAR,block,,[],1629674,,,1610612756,48,57,2026-02-25T03:21:48Z,3480000,False,,,0,,N. Queta BLOCK (2 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
353,PT09M52.00S,2026-02-25T03:21:45.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,48,57,2026-02-25T03:21:55Z,3490000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,351.0,,,,,,,,
355,PT09M48.00S,2026-02-25T03:22:04.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631221,8.754927726675426,97.30392156862744,1610612756,48,57,2026-02-25T03:22:08Z,3510000,False,-237.0,30.0,1,left,MISS C. Gillespie 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,,,,23.84,Missed,,,,,,,,,,,,,,,
356,PT09M46.00S,2026-02-25T03:22:06.9Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,48,57,2026-02-25T03:22:06Z,3520000,False,,,0,,D. White REBOUND (Off:2 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,355.0,5.0,3.0,2.0,,,,,
357,PT09M38.00S,2026-02-25T03:22:17.0Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612738,48,57,2026-02-25T03:22:35Z,3530000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Queta 2 FT),"[1626220, 1629674]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Queta,1629674.0
359,PT09M38.00S,2026-02-25T03:22:44.2Z,3,REGULAR,freethrow,1 of 2,[],1629674,,,1610612738,48,58,2026-02-25T03:22:44Z,3550000,False,,,0,,N. Queta Free Throw 1 of 2 (11 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
360,PT09M38.00S,2026-02-25T03:23:00.6Z,3,REGULAR,freethrow,2 of 2,[],1629674,,,1610612738,48,59,2026-02-25T03:23:00Z,3560000,False,,,0,,N. Queta Free Throw 2 of 2 (12 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
361,PT09M26.00S,2026-02-25T03:23:14.3Z,3,REGULAR,3pt,Jump Shot,[],1631221,32.013797634691194,71.07843137254902,1610612756,48,59,2026-02-25T03:23:20Z,3570000,False,-105.0,248.0,1,left,MISS C. Gillespie 26' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,,26.98,Missed,,,,,,,,,,,,,,,
362,PT09M21.00S,2026-02-25T03:23:19.3Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,48,59,2026-02-25T03:23:20Z,3580000,False,,,0,,S. Hauser REBOUND (Off:2 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,361.0,3.0,1.0,2.0,,,,,
363,PT09M07.00S,2026-02-25T03:23:32.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,89.83245729303549,43.38235294117647,1610612738,48,61,2026-02-25T03:26:11Z,3590000,False,-33.0,43.0,1,right,N. Queta driving Hook (14 PTS),[1629674],1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,5.43,Made,14.0,,,,,,,,,,,,,,
364,PT08M52.00S,2026-02-25T03:23:47.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626220,6.389618922470433,48.529411764705884,1610612756,48,61,2026-02-25T03:26:34Z,3600000,False,7.0,8.0,1,left,MISS R. O'Neale driving Hook,[1626220],1610612756.0,PHX,driving,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,1.06,Missed,,,,,,,,,,,,,,,
365,PT08M50.00S,2026-02-25T03:23:49.6Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612756,48,61,2026-02-25T03:26:34Z,3610000,False,,,0,,M. Williams REBOUND (Off:1 Def:3),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,364.0,4.0,3.0,1.0,,,,,
366,PT08M50.00S,2026-02-25T03:23:51.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,6.1268068331143235,51.470588235294116,1610612756,50,61,2026-02-25T03:26:57Z,3620000,False,-7.0,5.0,1,left,M. Williams putback Layup (2 PTS),[1631109],1610612756.0,PHX,putback,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,0.9,Made,2.0,,,,,,,,,,,,,,
367,PT08M35.00S,2026-02-25T03:24:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,95.22010512483574,48.28431372549019,1610612738,50,61,2026-02-25T03:24:22Z,3630000,False,-9.0,-8.0,1,right,MISS N. Queta driving Layup - blocked,"[1629674, 1631109]",1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,1.15,Missed,,,,,Williams,1631109.0,,,,,,,,,
368,PT08M35.00S,2026-02-25T03:24:05.7Z,3,REGULAR,block,,[],1631109,,,1610612738,50,61,2026-02-25T03:24:07Z,3640000,False,,,0,,M. Williams BLOCK (2 BLK),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT08M34.00S,2026-02-25T03:24:06.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,50,61,2026-02-25T03:25:59Z,3650000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,367.0,,,,,,,,
371,PT08M34.00S,2026-02-25T03:24:25.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,50,61,2026-02-25T03:25:59Z,3670000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M13.00S,2026-02-25T03:27:34.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.1268068331143235,53.431372549019606,1610612756,50,61,2026-02-25T03:27:38Z,3690000,False,-17.0,5.0,1,left,MISS J. Green driving Layup,[1630224],1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.79,Missed,,,,,,,,,,,,,,,
374,PT08M11.00S,2026-02-25T03:27:36.8Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,50,61,2026-02-25T03:27:41Z,3700000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:4),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,373.0,5.0,4.0,1.0,,,,,
375,PT08M06.00S,2026-02-25T03:27:41.6Z,3,REGULAR,3pt,Jump Shot,[],1630573,95.0886990801577,4.166666666666666,1610612738,50,64,2026-02-25T03:27:56Z,3710000,False,-229.0,-6.0,1,right,S. Hauser 3PT  (11 PTS) (D. White 5 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,22.93,Made,11.0,D. White,1628401.0,5.0,,,,,,,,,,,
377,PT07M51.00S,2026-02-25T03:27:57.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.995400788436268,49.01960784313725,1610612756,52,64,2026-02-25T03:28:00Z,3730000,False,5.0,4.0,1,left,J. Green driving Layup (13 PTS),[1630224],1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,0.63,Made,13.0,,,,,,,,,,,,,,
378,PT07M41.00S,2026-02-25T03:28:07.5Z,3,REGULAR,2pt,Jump Shot,[],1630573,76.5604467805519,52.450980392156865,1610612738,52,64,2026-02-25T03:28:12Z,3740000,False,12.0,168.0,1,right,MISS S. Hauser 16' pullup Shot,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Center,,,,16.83,Missed,,,,,,,,,,,,,,,
379,PT07M37.00S,2026-02-25T03:28:11.5Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,52,64,2026-02-25T03:28:12Z,3750000,False,,,0,,M. Williams REBOUND (Off:1 Def:4),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,378.0,5.0,4.0,1.0,,,,,
380,PT07M16.00S,2026-02-25T03:28:32.1Z,3,REGULAR,turnover,lost ball,[],1631221,,,1610612756,52,64,2026-02-25T03:28:35Z,3760000,False,,,0,,C. Gillespie lost ball TURNOVER (1 TO),"[1631221, 1628401]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Right,1.0,White,1628401.0,,,,,,,,,,,,,,,,,
381,PT07M16.00S,2026-02-25T03:28:32.1Z,3,REGULAR,steal,,[],1628401,,,1610612738,52,64,2026-02-25T03:29:21Z,3770000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
382,PT07M08.00S,2026-02-25T03:28:39.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628401,85.89027595269383,37.5,1610612738,52,64,2026-02-25T03:32:20Z,3780000,False,-62.0,80.0,1,right,MISS D. White 10' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Left,,,,10.16,Missed,,,,,,,,,,,,,,,
383,PT07M06.00S,2026-02-25T03:28:41.2Z,3,REGULAR,rebound,offensive,[],1628401,,,1610612738,52,64,2026-02-25T03:32:20Z,3790000,False,,,0,,D. White REBOUND (Off:3 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,382.0,6.0,3.0,3.0,,,,,
384,PT07M06.00S,2026-02-25T03:28:45.9Z,3,REGULAR,turnover,out-of-bounds,[],1631248,,,1610612738,52,64,2026-02-25T03:28:52Z,3800000,False,,,0,,B. Scheierman step out-of-bounds TURNOVER (2 TO),[1631248],1610612738.0,BOS,step,,,Scheierman,B. Scheierman,,,,,Right Corner 3,24+ Right,2.0,,,,,,,,,,,,,,,2002.0,,,,
385,PT07M06.00S,2026-02-25T03:28:51.2Z,3,REGULAR,substitution,out,[],1626220,,,1610612756,52,64,2026-02-25T03:29:10Z,3810000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M06.00S,2026-02-25T03:28:51.2Z,3,REGULAR,substitution,out,[],1631221,,,1610612756,52,64,2026-02-25T03:29:10Z,3820000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M06.00S,2026-02-25T03:28:51.2Z,3,REGULAR,substitution,out,[],1631199,,,1610612756,52,64,2026-02-25T03:29:10Z,3830000,False,,,0,,SUB out: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M06.00S,2026-02-25T03:28:51.2Z,3,REGULAR,substitution,in,[],1631123,,,1610612756,52,64,2026-02-25T03:29:10Z,3840000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M06.00S,2026-02-25T03:28:51.2Z,3,REGULAR,substitution,in,[],1628960,,,1610612756,52,64,2026-02-25T03:29:10Z,3850000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M06.00S,2026-02-25T03:28:51.2Z,3,REGULAR,substitution,in,[],1630202,,,1610612756,52,64,2026-02-25T03:29:10Z,3860000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M54.00S,2026-02-25T03:29:12.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631123,32.40801576872536,56.86274509803921,1610612756,52,64,2026-02-25T03:29:17Z,3870000,False,-34.0,252.0,1,left,MISS J. Bouyea 25' pullup 3PT,[1631123],1610612756.0,PHX,pullup,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Center,,,,25.44,Missed,,,,,,,,,,,,,,,
392,PT06M51.00S,2026-02-25T03:29:15.6Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,52,64,2026-02-25T03:29:17Z,3880000,False,,,0,,N. Queta REBOUND (Off:5 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,391.0,9.0,4.0,5.0,,,,,
393,PT06M41.00S,2026-02-25T03:29:25.3Z,3,REGULAR,3pt,Jump Shot,[],1630573,70.51576872536137,13.23529411764706,1610612738,52,67,2026-02-25T03:29:31Z,3890000,False,-184.0,225.0,1,right,S. Hauser 29' 3PT  (14 PTS) (D. White 6 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,29.03,Made,14.0,D. White,1628401.0,6.0,,,,,,,,,,,
395,PT06M18.00S,2026-02-25T03:29:48.2Z,3,REGULAR,3pt,Jump Shot,[],1630224,20.71287779237845,7.352941176470589,1610612756,52,67,2026-02-25T03:29:52Z,3910000,False,213.0,142.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,25.63,Missed,,,,,,,,,,,,,,,
396,PT06M15.00S,2026-02-25T03:29:51.2Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,52,67,2026-02-25T03:29:52Z,3920000,False,,,0,,N. Queta REBOUND (Off:5 Def:5),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,395.0,10.0,5.0,5.0,,,,,
397,PT06M06.00S,2026-02-25T03:30:01.1Z,3,REGULAR,2pt,Jump Shot,[],1630573,95.48291721419186,25.735294117647058,1610612738,52,69,2026-02-25T03:30:06Z,3930000,False,-121.0,-10.0,1,right,S. Hauser 12' pullup Jump Shot (16 PTS) (D. White 7 AST),"[1630573, 1628401]",1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,,12.17,Made,16.0,D. White,1628401.0,7.0,,,,,,,,,,,
399,PT06M04.00S,2026-02-25T03:30:06.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,52,69,2026-02-25T03:30:06Z,3950000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M04.00S,2026-02-25T03:32:03.9Z,3,REGULAR,substitution,out,[],1642346,,,1610612756,52,69,2026-02-25T03:32:22Z,3960000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M04.00S,2026-02-25T03:32:03.9Z,3,REGULAR,substitution,out,[],1631109,,,1610612756,52,69,2026-02-25T03:32:22Z,3970000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M04.00S,2026-02-25T03:32:03.9Z,3,REGULAR,substitution,out,[],1629674,,,1610612756,52,69,2026-02-25T03:32:22Z,3980000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M04.00S,2026-02-25T03:32:03.9Z,3,REGULAR,substitution,in,[],1642345,,,1610612756,52,69,2026-02-25T03:32:22Z,3990000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M04.00S,2026-02-25T03:32:03.9Z,3,REGULAR,substitution,in,[],1642853,,,1610612756,52,69,2026-02-25T03:32:22Z,4000000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M04.00S,2026-02-25T03:32:03.9Z,3,REGULAR,substitution,in,[],202696,,,1610612756,52,69,2026-02-25T03:32:22Z,4010000,False,,,0,,SUB in: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M49.00S,2026-02-25T03:33:12.5Z,3,REGULAR,3pt,Jump Shot,[],1628960,31.488173455978973,69.6078431372549,1610612756,52,69,2026-02-25T03:33:17Z,4020000,False,-98.0,243.0,1,left,MISS G. Allen 26' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,26.25,Missed,,,,,,,,,,,,,,,
407,PT05M46.00S,2026-02-25T03:33:15.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612738,52,69,2026-02-25T03:33:17Z,4030000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,406.0,2.0,2.0,0.0,,,,,
408,PT05M41.00S,2026-02-25T03:33:21.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202696,65.39093298291722,61.029411764705884,1610612738,52,69,2026-02-25T03:35:56Z,4040000,False,55.0,273.0,1,right,MISS N. Vučević 27' running 3PT,[202696],1610612738.0,BOS,running,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,27.83,Missed,,,,,,,,,,,,,,,
409,PT05M35.00S,2026-02-25T03:33:27.1Z,3,REGULAR,rebound,defensive,[],1631123,,,1610612756,52,69,2026-02-25T03:33:28Z,4050000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:2),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,408.0,2.0,2.0,0.0,,,,,
410,PT05M25.00S,2026-02-25T03:33:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.783837056504599,51.9607843137255,1610612756,52,69,2026-02-25T03:33:43Z,4060000,False,-10.0,11.0,1,left,MISS J. Green driving reverse Layup - blocked,"[1630224, 202696]",1610612756.0,PHX,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.5,Missed,,,,,Vučević,202696.0,,,,,,,,,
411,PT05M25.00S,2026-02-25T03:33:36.6Z,3,REGULAR,block,,[],202696,,,1610612756,52,69,2026-02-25T03:33:38Z,4070000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
412,PT05M23.00S,2026-02-25T03:33:38.6Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,52,69,2026-02-25T03:33:43Z,4080000,False,,,0,,D. White REBOUND (Off:3 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,410.0,7.0,4.0,3.0,,,,,
413,PT05M20.00S,2026-02-25T03:33:42.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,71.04139290407359,82.1078431372549,1610612738,52,69,2026-02-25T03:33:50Z,4090000,False,161.0,220.0,1,right,MISS S. Hauser 27' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,27.21,Missed,,,,,,,,,,,,,,,
414,PT05M18.00S,2026-02-25T03:33:44.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,52,69,2026-02-25T03:33:50Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,413.0,,,,,,,,
415,PT05M18.00S,2026-02-25T03:33:49.7Z,3,REGULAR,foul,personal,[],1642345,,,1610612738,52,69,2026-02-25T03:33:58Z,4110000,False,,,0,,O. Ighodaro loose ball personal FOUL (3 PF),"[1642345, 202696]",1610612756.0,PHX,loose ball,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1179.0,3.0,0.0,Vučević,202696.0
417,PT05M18.00S,2026-02-25T03:33:57.8Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,52,69,2026-02-25T03:34:00Z,4130000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M18.00S,2026-02-25T03:33:57.8Z,3,REGULAR,substitution,in,[],1631199,,,1610612738,52,69,2026-02-25T03:34:00Z,4140000,False,,,0,,SUB in: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M04.00S,2026-02-25T03:34:22.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630202,90.88370565045992,28.676470588235293,1610612738,52,69,2026-02-25T03:37:57Z,4150000,False,-107.0,33.0,1,right,MISS P. Pritchard 11' floating Shot,[1630202],1610612738.0,BOS,floating,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,,,,11.17,Missed,,,,,,,,,,,,,,,
420,PT05M03.00S,2026-02-25T03:34:23.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,52,69,2026-02-25T03:34:27Z,4160000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,419.0,,,,,,,,
421,PT05M03.00S,2026-02-25T03:34:28.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612738,52,69,2026-02-25T03:37:48Z,4170000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1179.0,,,,
422,PT04M52.00S,2026-02-25T03:34:47.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642853,4.681340341655716,96.07843137254902,1610612756,52,69,2026-02-25T03:34:52Z,4180000,False,-230.0,-8.0,1,left,MISS R. Fleming 3PT,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Left Corner 3,24+ Left,,,,23.06,Missed,,,,,,,,,,,,,,,
423,PT04M49.00S,2026-02-25T03:34:50.6Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,52,69,2026-02-25T03:34:53Z,4190000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:5),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,422.0,6.0,5.0,1.0,,,,,
424,PT04M45.00S,2026-02-25T03:34:55.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,74.98357424441524,86.27450980392157,1610612738,52,69,2026-02-25T03:35:03Z,4200000,False,181.0,183.0,1,right,MISS S. Hauser 25' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,25.75,Missed,,,,,,,,,,,,,,,
425,PT04M41.00S,2026-02-25T03:34:59.3Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612756,52,69,2026-02-25T03:35:03Z,4210000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,424.0,3.0,2.0,1.0,,,,,
426,PT04M34.00S,2026-02-25T03:35:04.9Z,3,REGULAR,3pt,Jump Shot,[],1628960,20.05584756898817,96.81372549019608,1610612756,52,69,2026-02-25T03:35:09Z,4220000,False,-234.0,136.0,1,left,MISS G. Allen 27' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,27.07,Missed,,,,,,,,,,,,,,,
427,PT04M30.00S,2026-02-25T03:35:08.9Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,52,69,2026-02-25T03:35:09Z,4230000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:6),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,426.0,7.0,6.0,1.0,,,,,
428,PT04M20.00S,2026-02-25T03:35:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631248,93.9060446780552,49.754901960784316,1610612738,52,71,2026-02-25T03:35:23Z,4240000,False,-1.0,5.0,1,right,B. Scheierman cutting Layup (6 PTS) (N. Vučević 2 AST),"[1631248, 202696]",1610612738.0,BOS,cutting,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,0.49,Made,6.0,N. Vučević,202696.0,2.0,,,,,,,,,,,
431,PT04M08.00S,2026-02-25T03:35:39.1Z,3,REGULAR,substitution,out,[],1630224,,,1610612756,52,71,2026-02-25T03:35:42Z,4270000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
