actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
337,PT10M21.00S,2026-02-23T02:18:36.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631109,7.966491458607096,39.705882352941174,1610612756,40,49,2026-02-23T02:18:40Z,3250000,False,51.0,22.0,1,left,MISS M. Williams turnaround Hook,[1631109],1610612756.0,PHX,turnaround,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,,,,,,
338,PT10M20.00S,2026-02-23T02:18:37.9Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,40,49,2026-02-23T02:18:40Z,3260000,False,,,0,,D. Clingan REBOUND (Off:1 Def:6),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,337.0,7.0,6.0,1.0,,,,,,,,,,,,,,
339,PT10M07.00S,2026-02-23T02:18:51.0Z,3,REGULAR,3pt,Jump Shot,[],1631200,91.5407358738502,2.941176470588235,1610612757,40,49,2026-02-23T02:18:56Z,3270000,False,-235.0,27.0,1,right,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
340,PT10M04.00S,2026-02-23T02:18:54.0Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,40,49,2026-02-23T02:18:56Z,3280000,False,,,0,,D. Clingan REBOUND (Off:2 Def:6),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Left Corner 3,24+ Left,,,339.0,8.0,6.0,2.0,,,,,,,,,,,,,,
341,PT10M03.00S,2026-02-23T02:18:55.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,91.27792378449409,47.05882352941176,1610612757,40,51,2026-02-23T02:18:59Z,3290000,False,-15.0,29.0,1,right,D. Clingan putback Layup (13 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,,,,,,13.0,,,,,,,,
342,PT10M02.00S,2026-02-23T02:19:00.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,40,51,2026-02-23T02:19:00Z,3300000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M02.00S,2026-02-23T02:21:01.4Z,3,REGULAR,substitution,out,[],1631109,,,1610612756,40,51,2026-02-23T02:21:43Z,3310000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT10M02.00S,2026-02-23T02:21:01.4Z,3,REGULAR,substitution,in,[],1642345,,,1610612756,40,51,2026-02-23T02:21:43Z,3320000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT09M40.00S,2026-02-23T02:22:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,9.543363994743759,59.80392156862745,1610612756,42,51,2026-02-23T02:22:13Z,3330000,False,-49.0,37.0,1,left,J. Green 6' driving Layup (6 PTS),[1630224],1610612756.0,PHX,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,6.15,Made,,,,,,,,,,6.0,,,,,,,,
348,PT09M23.00S,2026-02-23T02:22:26.2Z,3,REGULAR,3pt,Jump Shot,[],1642270,67.36202365308804,64.70588235294117,1610612757,42,51,2026-02-23T02:22:39Z,3340000,False,74.0,254.0,1,right,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
349,PT09M20.00S,2026-02-23T02:22:29.2Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612756,42,51,2026-02-23T02:22:31Z,3350000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,348.0,3.0,3.0,0.0,,,,,,,,,,,,,,
350,PT09M10.00S,2026-02-23T02:22:40.3Z,3,REGULAR,3pt,Jump Shot,[],1630224,21.23850197109067,5.88235294117647,1610612756,45,51,2026-02-23T02:22:45Z,3360000,False,221.0,147.0,1,left,J. Green 26' 3PT  (9 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.51,Made,,,,,,,,,,9.0,,,,,,,,
351,PT08M57.00S,2026-02-23T02:22:52.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,87.99277266754271,44.85294117647059,1610612757,45,53,2026-02-23T02:22:58Z,3370000,False,-26.0,60.0,1,right,J. Holiday 6' cutting Layup (6 PTS),[201950],1610612757.0,POR,cutting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,6.56,Made,,,,,,,,,,6.0,,,,,,,,
353,PT08M42.00S,2026-02-23T02:23:11.0Z,3,REGULAR,foul,offensive,[],1642345,,,1610612756,45,53,2026-02-23T02:23:19Z,3390000,False,,,0,,O. Ighodaro offensive FOUL (2 PF),"[1642345, 1641739]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Left Center,,,,,,,1627541.0,2.0,0.0,Camara,1641739.0,,,,,,,,,
355,PT08M42.00S,2026-02-23T02:23:11.0Z,3,REGULAR,turnover,offensive foul,[],1642345,,,1610612756,45,53,2026-02-23T02:23:11Z,3410000,False,,,0,,O. Ighodaro offensive foul TURNOVER (3 TO),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Left Center,,,,,,,1627541.0,,,,,,,,3.0,,,,,
356,PT08M30.00S,2026-02-23T02:23:35.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203924,79.84559789750328,4.166666666666666,1610612757,45,53,2026-02-23T02:23:40Z,3420000,False,-229.0,137.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
357,PT08M28.00S,2026-02-23T02:23:37.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,45,53,2026-02-23T02:23:40Z,3430000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,356.0,,,,,,,,,,,,,,,,,
359,PT08M06.00S,2026-02-23T02:24:07.9Z,3,REGULAR,3pt,Jump Shot,[],1630224,6.1268068331143235,96.07843137254902,1610612756,45,53,2026-02-23T02:24:12Z,3450000,False,-230.0,5.0,1,left,MISS J. Green 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
360,PT08M03.00S,2026-02-23T02:24:10.9Z,3,REGULAR,rebound,defensive,[],201950,,,1610612757,45,53,2026-02-23T02:24:12Z,3460000,False,,,0,,J. Holiday REBOUND (Off:2 Def:2),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,359.0,4.0,2.0,2.0,,,,,,,,,,,,,,
361,PT07M57.00S,2026-02-23T02:24:16.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642270,91.27792378449409,51.225490196078425,1610612757,45,55,2026-02-23T02:24:21Z,3470000,False,6.0,29.0,1,right,D. Clingan running alley-oop DUNK (15 PTS) (J. Holiday 4 AST),"[1642270, 201950]",1610612757.0,POR,running alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,,,,,,15.0,,,,,,J. Holiday,201950.0,4.0
363,PT07M42.00S,2026-02-23T02:24:31.5Z,3,REGULAR,turnover,bad pass,[],1642345,,,1610612756,45,55,2026-02-23T02:24:35Z,3490000,False,,,0,,O. Ighodaro bad pass TURNOVER (4 TO),"[1642345, 1631200]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,4.0,Murray,1631200.0,,,
364,PT07M42.00S,2026-02-23T02:24:31.5Z,3,REGULAR,steal,,[],1631200,,,1610612757,45,55,2026-02-23T02:24:33Z,3500000,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
365,PT07M36.00S,2026-02-23T02:24:38.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203924,91.01511169513797,47.549019607843135,1610612757,45,57,2026-02-23T02:24:43Z,3510000,False,-12.0,32.0,1,right,J. Grant running DUNK (16 PTS) (K. Murray 1 AST),"[203924, 1631200]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,,,,,,16.0,,,,,,K. Murray,1631200.0,1.0
367,PT07M23.00S,2026-02-23T02:24:50.1Z,3,REGULAR,3pt,Jump Shot,[],1631221,32.53942181340342,69.11764705882352,1610612756,45,57,2026-02-23T02:24:55Z,3530000,False,-96.0,253.0,1,left,MISS C. Gillespie 27' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,27.08,Missed,,,,,,,,,,,,,,,,,,
368,PT07M20.00S,2026-02-23T02:24:53.1Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,45,57,2026-02-23T02:24:55Z,3540000,False,,,0,,D. Clingan REBOUND (Off:2 Def:7),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,367.0,9.0,7.0,2.0,,,,,,,,,,,,,,
369,PT07M13.00S,2026-02-23T02:25:00.9Z,3,REGULAR,3pt,Jump Shot,[],1641739,69.59592641261499,23.52941176470588,1610612757,45,60,2026-02-23T02:25:06Z,3550000,False,-132.0,233.0,1,right,T. Camara 26' 3PT  (10 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,26.83,Made,,,,,,,,,,10.0,,,,,,,,
370,PT06M54.00S,2026-02-23T02:25:19.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,13.222733245729303,53.431372549019606,1610612756,45,60,2026-02-23T02:26:47Z,3560000,False,-17.0,72.0,1,left,MISS O. Ighodaro 7' floating Shot,[1642345],1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
371,PT06M52.00S,2026-02-23T02:25:21.8Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,45,60,2026-02-23T02:26:05Z,3570000,False,,,0,,T. Camara REBOUND (Off:1 Def:6),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,370.0,7.0,6.0,1.0,,,,,,,,,,,,,,
372,PT06M42.00S,2026-02-23T02:25:31.6Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612757,45,60,2026-02-23T02:25:37Z,3580000,False,,,0,,J. Holiday bad pass TURNOVER (4 TO),"[201950, 1630224]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,4.0,Green,1630224.0,,,
373,PT06M42.00S,2026-02-23T02:25:31.6Z,3,REGULAR,steal,,[],1630224,,,1610612756,45,60,2026-02-23T02:25:33Z,3590000,False,,,0,,J. Green STEAL (2 STL),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
374,PT06M38.00S,2026-02-23T02:25:36.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,8.492115637319317,46.81372549019608,1610612756,47,60,2026-02-23T02:25:41Z,3600000,False,16.0,27.0,1,left,J. Green running Layup (11 PTS) (O. Ighodaro 3 AST),"[1630224, 1642345]",1610612756.0,PHX,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.16,Made,,,,,,,,,,11.0,,,,,,O. Ighodaro,1642345.0,3.0
375,PT06M23.00S,2026-02-23T02:25:50.9Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612757,47,60,2026-02-23T02:25:59Z,3610000,False,,,0,,J. Holiday bad pass TURNOVER (5 TO),"[201950, 1630224]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,5.0,Green,1630224.0,,,
376,PT06M23.00S,2026-02-23T02:25:50.9Z,3,REGULAR,steal,,[],1630224,,,1610612756,47,60,2026-02-23T02:25:52Z,3620000,False,,,0,,J. Green STEAL (3 STL),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT06M07.00S,2026-02-23T02:26:06.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,19.267411300919843,71.07843137254902,1610612756,49,60,2026-02-23T02:26:14Z,3630000,False,-105.0,129.0,1,left,J. Green 16' pullup Jump Shot (13 PTS),[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,16.63,Made,,,,,,,,,,13.0,,,,,,,,
378,PT06M05.00S,2026-02-23T02:26:13.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,49,60,2026-02-23T02:26:13Z,3640000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M05.00S,2026-02-23T02:27:46.5Z,3,REGULAR,substitution,out,[],1642346,,,1610612757,49,60,2026-02-23T02:28:49Z,3650000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M05.00S,2026-02-23T02:27:46.5Z,3,REGULAR,substitution,out,[],1630224,,,1610612757,49,60,2026-02-23T02:28:49Z,3660000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M05.00S,2026-02-23T02:27:46.5Z,3,REGULAR,substitution,out,[],1631221,,,1610612757,49,60,2026-02-23T02:28:49Z,3670000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M05.00S,2026-02-23T02:27:46.5Z,3,REGULAR,substitution,out,[],201950,,,1610612757,49,60,2026-02-23T02:28:49Z,3680000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M05.00S,2026-02-23T02:27:46.5Z,3,REGULAR,substitution,out,[],1631200,,,1610612757,49,60,2026-02-23T02:28:49Z,3690000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M05.00S,2026-02-23T02:27:46.5Z,3,REGULAR,substitution,in,[],1631123,,,1610612757,49,60,2026-02-23T02:28:49Z,3700000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M05.00S,2026-02-23T02:27:46.5Z,3,REGULAR,substitution,in,[],1630587,,,1610612757,49,60,2026-02-23T02:28:49Z,3710000,False,,,0,,SUB in: I. Livers,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M05.00S,2026-02-23T02:27:46.5Z,3,REGULAR,substitution,in,[],1629599,,,1610612757,49,60,2026-02-23T02:28:49Z,3720000,False,,,0,,SUB in: A. Coffey,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M05.00S,2026-02-23T02:27:46.5Z,3,REGULAR,substitution,in,[],1630249,,,1610612757,49,60,2026-02-23T02:28:49Z,3730000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M05.00S,2026-02-23T02:27:46.5Z,3,REGULAR,substitution,in,[],1630703,,,1610612757,49,60,2026-02-23T02:28:49Z,3740000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M47.00S,2026-02-23T02:29:24.1Z,3,REGULAR,3pt,Jump Shot,[],1630703,91.27792378449409,94.85294117647058,1610612757,49,60,2026-02-23T02:29:30Z,3750000,False,224.0,29.0,1,right,MISS S. Henderson 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Right Corner 3,24+ Right,22.62,Missed,,,,,,,,,,,,,,,,,,
391,PT05M46.00S,2026-02-23T02:29:25.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,49,60,2026-02-23T02:29:30Z,3760000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,390.0,,,,,,,,,,,,,,,,,
392,PT05M46.00S,2026-02-23T02:29:29.8Z,3,REGULAR,foul,personal,[],1631123,,,1610612757,49,60,2026-02-23T02:29:39Z,3770000,False,,,0,,J. Bouyea loose ball personal FOUL (1 PF),"[1631123, 1642270]",1610612756.0,PHX,loose ball,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627541.0,1.0,0.0,Clingan,1642270.0,,,,,,,,,
398,PT05M30.00S,2026-02-23T02:30:18.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630249,72.61826544021025,17.401960784313726,1610612757,49,60,2026-02-23T02:30:28Z,3830000,False,-163.0,205.0,1,right,MISS V. Krejčí 26' pullup 3PT,[1630249],1610612757.0,POR,pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
399,PT05M27.00S,2026-02-23T02:30:21.7Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,49,60,2026-02-23T02:30:21Z,3840000,False,,,0,,T. Camara REBOUND (Off:2 Def:6),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,398.0,8.0,6.0,2.0,,,,,,,,,,,,,,
400,PT05M21.00S,2026-02-23T02:30:26.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642270,92.46057818659659,95.09803921568627,1610612757,49,63,2026-02-23T02:30:31Z,3850000,False,225.0,18.0,1,right,D. Clingan 3PT  (18 PTS) (S. Henderson 5 AST),"[1642270, 1630703]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Right Corner 3,24+ Right,22.62,Made,,,,,,,,,,18.0,,,,,,S. Henderson,1630703.0,5.0
402,PT04M58.00S,2026-02-23T02:30:49.3Z,3,REGULAR,2pt,Jump Shot,[],1630587,5.469776609724048,67.40196078431373,1610612756,49,63,2026-02-23T02:30:53Z,3870000,False,-87.0,-1.0,1,left,MISS I. Livers 8' pullup Shot,[1630587],1610612756.0,PHX,pullup,,,Livers,I. Livers,,,,,Mid-Range,8-16 Left,8.7,Missed,,,,,,,,,,,,,,,,,,
403,PT04M56.00S,2026-02-23T02:30:51.3Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,49,63,2026-02-23T02:30:53Z,3880000,False,,,0,,D. Clingan REBOUND (Off:2 Def:8),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,,,402.0,10.0,8.0,2.0,,,,,,,,,,,,,,
404,PT04M54.00S,2026-02-23T02:30:57.1Z,3,REGULAR,foul,personal,['2freethrow'],1631123,,,1610612757,49,63,2026-02-23T02:31:05Z,3890000,False,,,0,,J. Bouyea shooting personal FOUL (2 PF) (Grant 2 FT),"[1631123, 203924]",1610612756.0,PHX,shooting,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,2.0,0.0,Grant,203924.0,,,,,,,,,
406,PT04M54.00S,2026-02-23T02:31:29.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203924,,,1610612757,49,63,2026-02-23T02:31:29Z,3910000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
407,PT04M54.00S,2026-02-23T02:31:29.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,49,63,2026-02-23T02:31:29Z,3920000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,406.0,,,,,,,,,,,,,,,,,
408,PT04M54.00S,2026-02-23T02:31:47.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203924,,,1610612757,49,64,2026-02-23T02:31:47Z,3930000,False,,,0,,J. Grant Free Throw 2 of 2 (17 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
409,PT04M53.00S,2026-02-23T02:31:55.6Z,3,REGULAR,turnover,out-of-bounds,[],1626220,,,1610612756,49,64,2026-02-23T02:35:58Z,3940000,False,,,0,,R. O'Neale bad pass out-of-bounds TURNOVER (1 TO),[1626220],1610612756.0,PHX,bad pass,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,202056.0,,,,,,,,1.0,,,,,
410,PT04M46.00S,2026-02-23T02:32:44.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,90.22667542706965,55.392156862745104,1610612757,49,66,2026-02-23T02:32:48Z,3950000,False,27.0,39.0,1,right,J. Grant cutting Layup (19 PTS) (V. Krejčí 1 AST),"[203924, 1630249]",1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,,,,,,,,,,19.0,,,,,,V. Krejčí,1630249.0,1.0
412,PT04M46.00S,2026-02-23T02:32:48.1Z,3,REGULAR,foul,personal,['1freethrow'],1631123,,,1610612757,49,66,2026-02-23T02:33:00Z,3970000,False,,,0,,J. Bouyea shooting personal FOUL (3 PF) (Grant 1 FT),"[1631123, 203924]",1610612756.0,PHX,shooting,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,3.0,0.0,Grant,203924.0,,,,,,,,,
414,PT04M46.00S,2026-02-23T02:33:06.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203924,,,1610612757,49,67,2026-02-23T02:33:06Z,3990000,False,,,0,,J. Grant Free Throw 1 of 1 (20 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
415,PT04M32.00S,2026-02-23T02:33:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,7.835085413929041,42.8921568627451,1610612756,49,67,2026-02-23T02:33:25Z,4000000,False,36.0,21.0,1,left,MISS J. Bouyea driving Layup,[1631123],1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
416,PT04M28.00S,2026-02-23T02:33:25.3Z,3,REGULAR,rebound,offensive,[],1642345,,,1610612756,49,67,2026-02-23T02:33:25Z,4010000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,415.0,2.0,1.0,1.0,,,,,,,,,,,,,,
417,PT04M28.00S,2026-02-23T02:33:25.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642345,7.178055190538765,49.26470588235294,1610612756,51,67,2026-02-23T02:33:31Z,4020000,False,4.0,15.0,1,left,O. Ighodaro putback DUNK (4 PTS),[1642345],1610612756.0,PHX,putback,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,1.54,Made,,,,,,,,,,4.0,,,,,,,,
418,PT04M20.00S,2026-02-23T02:33:33.4Z,3,REGULAR,turnover,bad pass,[],1630703,,,1610612757,51,67,2026-02-23T02:33:38Z,4030000,False,,,0,,S. Henderson bad pass TURNOVER (3 TO),"[1630703, 1642345]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,3.0,Ighodaro,1642345.0,,,
419,PT04M20.00S,2026-02-23T02:33:33.4Z,3,REGULAR,steal,,[],1642345,,,1610612756,51,67,2026-02-23T02:33:35Z,4040000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
420,PT04M08.00S,2026-02-23T02:33:45.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629599,9.280551905387648,52.94117647058824,1610612756,51,67,2026-02-23T02:33:48Z,4050000,False,-15.0,35.0,1,left,MISS A. Coffey driving Layup,[1629599],1610612756.0,PHX,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
421,PT04M07.00S,2026-02-23T02:33:46.4Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,51,67,2026-02-23T02:33:48Z,4060000,False,,,0,,D. Clingan REBOUND (Off:2 Def:9),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,420.0,11.0,9.0,2.0,,,,,,,,,,,,,,
422,PT03M58.00S,2026-02-23T02:33:57.1Z,3,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612757,51,67,2026-02-23T02:34:07Z,4070000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Henderson 2 FT),"[1629599, 1630703]",1610612756.0,PHX,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,1.0,0.0,Henderson,1630703.0,,,,,,,,,
424,PT03M58.00S,2026-02-23T02:34:19.6Z,3,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,51,68,2026-02-23T02:34:19Z,4090000,False,,,0,,S. Henderson Free Throw 1 of 2 (8 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
