actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
351,PT11M26.00S,2026-03-25T04:30:39.1Z,3,REGULAR,3pt,Jump Shot,[],1626220,71.17279894875165,79.65686274509804,1610612756,60,69,2026-03-25T04:30:45Z,3470000,False,148.0,218.0,1,right,R. O'Neale 26' 3PT  (9 PTS) (J. Green 4 AST),"[1626220, 1630224]",1610612756.0,PHX,,O'Neale,R. O'Neale,,Above the Break 3,24+ Right Center,26.41,Made,9.0,J. Green,1630224.0,4.0,,,,,,,,,,,,,,,,,,,
353,PT11M08.00S,2026-03-25T04:30:56.0Z,3,REGULAR,3pt,Jump Shot,[],1629661,17.427726675427067,3.431372549019608,1610612743,60,72,2026-03-25T04:31:04Z,3490000,False,233.0,111.0,1,left,C. Johnson 25' 3PT  (3 PTS) (A. Gordon 2 AST),"[1629661, 203932]",1610612743.0,DEN,,Johnson,C. Johnson,,Above the Break 3,24+ Right Center,25.8,Made,3.0,A. Gordon,203932.0,2.0,,,,,,,,,,,,,,,,,,,
355,PT10M57.00S,2026-03-25T04:31:07.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,82.7365308804205,49.50980392156863,1610612756,62,72,2026-03-25T04:31:11Z,3510000,False,-2.0,110.0,1,right,O. Ighodaro 10' driving floating Jump Shot (6 PTS) (C. Gillespie 1 AST),"[1642345, 1631221]",1610612756.0,PHX,,Ighodaro,O. Ighodaro,driving floating,In The Paint (Non-RA),8-16 Center,10.98,Made,6.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,,,,,,,,,,
357,PT10M48.00S,2026-03-25T04:31:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,7.703679369250986,46.568627450980394,1610612743,62,74,2026-03-25T04:31:21Z,3530000,False,17.0,20.0,1,left,C. Johnson driving Layup (5 PTS) (A. Gordon 3 AST),"[1629661, 203932]",1610612743.0,DEN,,Johnson,C. Johnson,driving,Restricted Area,0-8 Center,2.63,Made,5.0,A. Gordon,203932.0,3.0,,,,,,,,,,,,,,,,,,,
358,PT10M38.00S,2026-03-25T04:31:25.8Z,3,REGULAR,3pt,Jump Shot,[],1626164,67.23061760840999,62.254901960784316,1610612756,65,74,2026-03-25T04:31:37Z,3540000,False,61.0,256.0,1,right,D. Booker 26' 3PT pullup (10 PTS) (J. Green 5 AST),"[1626164, 1630224]",1610612756.0,PHX,,Booker,D. Booker,pullup,Above the Break 3,24+ Center,26.28,Made,10.0,J. Green,1630224.0,5.0,,,,,,,,,,,,,,,,,,,
361,PT10M19.00S,2026-03-25T04:31:46.0Z,3,REGULAR,turnover,lost ball,[],1627750,,,1610612743,65,74,2026-03-25T04:31:49Z,3560000,False,,,0,,J. Murray lost ball TURNOVER (1 TO),"[1627750, 1626220]",1610612743.0,DEN,,Murray,J. Murray,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0,,,,,,
362,PT10M19.00S,2026-03-25T04:31:46.0Z,3,REGULAR,steal,,[],1626220,,,1610612756,65,74,2026-03-25T04:31:47Z,3570000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT10M13.00S,2026-03-25T04:31:51.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1626164,75.50919842312747,48.28431372549019,1610612756,65,74,2026-03-25T06:05:15Z,3580000,False,-9.0,178.0,1,right,MISS D. Booker 17' running pullup Shot,[1626164],1610612756.0,PHX,,Booker,D. Booker,running pullup,Mid-Range,16-24 Center,17.79,Missed,,,,,,,,,,,,,,,,,,,,,,,
364,PT10M10.00S,2026-03-25T04:31:54.7Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,65,74,2026-03-25T06:05:15Z,3590000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,Booker,D. Booker,,Mid-Range,16-24 Center,,,,,,,363.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
365,PT10M09.00S,2026-03-25T04:31:55.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630224,81.553876478318,4.166666666666666,1610612756,65,74,2026-03-25T04:32:00Z,3600000,False,-229.0,121.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612756.0,PHX,,Green,J. Green,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,,,,,,
366,PT10M06.00S,2026-03-25T04:31:58.6Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612756,65,74,2026-03-25T04:32:00Z,3610000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,Above the Break 3,24+ Left Center,,,,,,,365.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
367,PT10M00.00S,2026-03-25T04:32:04.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630224,75.64060446780552,9.558823529411764,1610612756,68,74,2026-03-25T04:32:08Z,3620000,False,-202.0,176.0,1,right,J. Green 26' 3PT  (17 PTS) (D. Booker 5 AST),"[1630224, 1626164]",1610612756.0,PHX,,Green,J. Green,,Above the Break 3,24+ Left Center,26.84,Made,17.0,D. Booker,1626164.0,5.0,,,,,,,,,,,,,,,,,,,
369,PT09M40.00S,2026-03-25T04:32:24.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.046649145860711,51.225490196078425,1610612743,68,76,2026-03-25T04:36:06Z,3640000,False,-6.0,14.0,1,left,C. Braun Layup (11 PTS),[1631128],1610612743.0,DEN,,Braun,C. Braun,,Restricted Area,0-8 Center,1.5,Made,11.0,,,,,,,,,,,,,,,,,,,,,,
370,PT09M25.00S,2026-03-25T04:32:39.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,94.03745072273325,42.64705882352941,1610612756,70,76,2026-03-25T04:32:41Z,3650000,False,-37.0,4.0,1,right,D. Booker driving Layup (12 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,driving,Restricted Area,0-8 Center,3.7,Made,12.0,,,,,,,,,,,,,,,,,,,,,,
371,PT09M16.00S,2026-03-25T04:32:48.1Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,70,76,2026-03-25T04:32:51Z,3660000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1642345]",1610612743.0,DEN,,Jokić,N. Jokić,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,1.0,Ighodaro,1642345.0,,,,,,
372,PT09M16.00S,2026-03-25T04:32:48.1Z,3,REGULAR,steal,,[],1642345,,,1610612756,70,76,2026-03-25T04:32:49Z,3670000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M12.00S,2026-03-25T04:32:52.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,92.9862023653088,55.63725490196079,1610612756,70,76,2026-03-25T04:32:56Z,3680000,False,28.0,13.0,1,right,MISS D. Booker running Layup,[1626164],1610612756.0,PHX,,Booker,D. Booker,running,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,,,,,,
374,PT09M08.00S,2026-03-25T04:32:56.1Z,3,REGULAR,rebound,offensive,[],1642345,,,1610612756,70,76,2026-03-25T04:32:56Z,3690000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:1),[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,Restricted Area,0-8 Center,,,,,,,373.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
375,PT09M03.00S,2026-03-25T04:33:01.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630224,68.80749014454665,32.84313725490196,1610612756,70,76,2026-03-25T04:33:06Z,3700000,False,-86.0,241.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612756.0,PHX,,Green,J. Green,step back,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M00.00S,2026-03-25T04:33:04.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,70,76,2026-03-25T04:33:06Z,3710000,False,,,0,,N. Jokić REBOUND (Off:2 Def:10),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,Above the Break 3,24+ Left Center,,,,,,,375.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
377,PT08M57.00S,2026-03-25T04:33:10.6Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612743,70,76,2026-03-25T04:33:20Z,3720000,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Johnson 2 FT),"[1626220, 1629661]",1610612756.0,PHX,1628484.0,O'Neale,R. O'Neale,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,0.0,Johnson,1629661.0,,,,,,,,,,,
379,PT08M57.00S,2026-03-25T04:33:38.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629661,,,1610612743,70,77,2026-03-25T04:33:38Z,3740000,False,,,0,,C. Johnson Free Throw 1 of 2 (6 PTS),[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,,,,Made,6.0,,,,,,,,,,,,,,,,,,,,,,
380,PT08M57.00S,2026-03-25T04:33:55.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629661,,,1610612743,70,78,2026-03-25T04:33:55Z,3750000,False,,,0,,C. Johnson Free Throw 2 of 2 (7 PTS),[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,,,,Made,7.0,,,,,,,,,,,,,,,,,,,,,,
381,PT08M50.00S,2026-03-25T04:34:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,85.89027595269383,57.84313725490197,1610612756,70,78,2026-03-25T04:35:20Z,3760000,False,39.0,80.0,1,right,MISS O. Ighodaro 8' floating Shot,[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,floating,In The Paint (Non-RA),8-16 Center,8.92,Missed,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M46.00S,2026-03-25T04:34:19.8Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,70,78,2026-03-25T04:34:20Z,3770000,False,,,0,,C. Braun REBOUND (Off:0 Def:3),[1631128],1610612743.0,DEN,,Braun,C. Braun,,In The Paint (Non-RA),8-16 Center,,,,,,,381.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
383,PT08M43.00S,2026-03-25T04:34:25.8Z,3,REGULAR,foul,personal,[],1630224,,,1610612743,70,78,2026-03-25T04:34:35Z,3780000,False,,,0,,J. Green personal FOUL (2 PF),"[1630224, 1627750]",1610612756.0,PHX,1628484.0,Green,J. Green,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,0.0,Murray,1627750.0,,,,,,,,,,,
385,PT08M36.00S,2026-03-25T04:34:51.6Z,3,REGULAR,3pt,Jump Shot,[],1627750,25.04927726675427,82.59803921568627,1610612743,70,78,2026-03-25T04:34:57Z,3800000,False,-163.0,183.0,1,left,MISS J. Murray 24' pullup 3PT,[1627750],1610612743.0,DEN,,Murray,J. Murray,pullup,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M32.00S,2026-03-25T04:34:55.6Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612756,70,78,2026-03-25T04:34:57Z,3810000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612756.0,PHX,,Green,J. Green,,Above the Break 3,24+ Left Center,,,,,,,385.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
387,PT08M22.00S,2026-03-25T04:35:05.1Z,3,REGULAR,3pt,Jump Shot,[],1626220,94.95729303547962,97.30392156862744,1610612756,73,78,2026-03-25T04:35:14Z,3820000,False,237.0,-5.0,1,right,R. O'Neale 3PT step back (12 PTS),[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,step back,Right Corner 3,24+ Right,23.66,Made,12.0,,,,,,,,,,,,,,,,,,,,,,
388,PT08M09.00S,2026-03-25T04:35:21.5Z,3,REGULAR,foul,personal,['2freethrow'],1642345,,,1610612743,73,78,2026-03-25T04:35:41Z,3830000,False,,,0,,O. Ighodaro shooting personal FOUL (3 PF) (Gordon 2 FT),"[1642345, 203932]",1610612756.0,PHX,204058.0,Ighodaro,O. Ighodaro,shooting,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,0.0,Gordon,203932.0,,,,,,,,,,,
390,PT08M09.00S,2026-03-25T04:35:44.3Z,3,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,73,79,2026-03-25T04:36:01Z,3850000,False,,,0,,A. Gordon Free Throw 1 of 2 (10 PTS),[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,Made,10.0,,,,,,,,,,,,,,,,,,,,,,
391,PT08M09.00S,2026-03-25T04:35:44.3Z,3,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,73,79,2026-03-25T04:36:01Z,3860000,False,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M07.00S,2026-03-25T04:35:46.3Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,73,79,2026-03-25T04:36:01Z,3870000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:2),[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,,,,,,391.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
393,PT07M59.00S,2026-03-25T04:36:08.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.06636005256242,48.28431372549019,1610612756,73,79,2026-03-25T04:36:12Z,3880000,False,-9.0,22.0,1,right,MISS D. Booker cutting Layup,[1626164],1610612756.0,PHX,,Booker,D. Booker,cutting,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M57.00S,2026-03-25T04:36:10.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,73,79,2026-03-25T04:36:12Z,3890000,False,,,0,,N. Jokić REBOUND (Off:2 Def:11),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,Restricted Area,0-8 Center,,,,,,,393.0,13.0,11.0,2.0,,,,,,,,,,,,,,,
395,PT07M52.00S,2026-03-25T04:36:16.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629661,5.601182654402102,44.6078431372549,1610612743,73,81,2026-03-25T04:36:23Z,3900000,False,27.0,0.0,1,left,C. Johnson running Layup (9 PTS) (N. Jokić 11 AST),"[1629661, 203999]",1610612743.0,DEN,,Johnson,C. Johnson,running,Restricted Area,0-8 Center,2.7,Made,9.0,N. Jokić,203999.0,11.0,,,,,,,,,,,,,,,,,,,
397,PT07M35.00S,2026-03-25T04:36:32.3Z,3,REGULAR,3pt,Jump Shot,[],1631221,70.25295663600527,78.67647058823529,1610612756,73,81,2026-03-25T04:36:38Z,3920000,False,143.0,227.0,1,right,MISS C. Gillespie 26' 3PT,[1631221],1610612756.0,PHX,,Gillespie,C. Gillespie,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M33.00S,2026-03-25T04:36:34.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,73,81,2026-03-25T04:36:38Z,3930000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,Above the Break 3,24+ Right Center,,,,,,,397.0,,,,,,,,,,,,,,,,,,
400,PT07M21.00S,2026-03-25T04:36:56.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.915243101182654,47.794117647058826,1610612743,73,83,2026-03-25T04:37:55Z,3950000,False,11.0,13.0,1,left,A. Gordon cutting DUNK (12 PTS) (N. Jokić 12 AST),"[203932, 203999]",1610612743.0,DEN,,Gordon,A. Gordon,cutting,Restricted Area,0-8 Center,1.67,Made,12.0,N. Jokić,203999.0,12.0,,,,,,,,,,,,,,,,,,,
403,PT06M55.00S,2026-03-25T04:37:34.3Z,3,REGULAR,3pt,Jump Shot,[],1626220,80.3712220762155,7.598039215686274,1610612756,76,83,2026-03-25T04:37:39Z,3980000,False,-212.0,132.0,1,right,R. O'Neale 24' 3PT pullup (15 PTS) (J. Green 6 AST),"[1626220, 1630224]",1610612756.0,PHX,,O'Neale,R. O'Neale,pullup,Above the Break 3,24+ Left Center,24.97,Made,15.0,J. Green,1630224.0,6.0,,,,,,,,,,,,,,,,,,,
405,PT06M32.00S,2026-03-25T04:37:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.492115637319317,56.61764705882353,1610612743,76,83,2026-03-25T04:39:13Z,4000000,False,-33.0,27.0,1,left,MISS N. Jokić Layup,[203999],1610612743.0,DEN,,Jokić,N. Jokić,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M32.00S,2026-03-25T04:37:57.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,76,83,2026-03-25T04:39:13Z,4010000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,Restricted Area,0-8 Center,,,,,,,405.0,,,,,,,,,,,,,,,,,,
407,PT06M32.00S,2026-03-25T04:38:05.2Z,3,REGULAR,foul,personal,[],1626164,,,1610612743,76,83,2026-03-25T04:38:15Z,4020000,False,,,0,,D. Booker loose ball personal FOUL (2 PF),"[1626164, 203999]",1610612756.0,PHX,202007.0,Booker,D. Booker,loose ball,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Jokić,203999.0,,,,,,,,,,,
409,PT06M32.00S,2026-03-25T04:38:17.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,76,83,2026-03-25T04:38:17Z,4040000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M32.00S,2026-03-25T04:41:02.9Z,3,REGULAR,substitution,out,[],1642345,,,1610612743,76,83,2026-03-25T04:41:25Z,4050000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M32.00S,2026-03-25T04:41:02.9Z,3,REGULAR,substitution,out,[],1631221,,,1610612743,76,83,2026-03-25T04:41:25Z,4060000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M32.00S,2026-03-25T04:41:02.9Z,3,REGULAR,substitution,in,[],1630692,,,1610612743,76,83,2026-03-25T04:41:25Z,4070000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M32.00S,2026-03-25T04:41:02.9Z,3,REGULAR,substitution,in,[],1642863,,,1610612743,76,83,2026-03-25T04:41:25Z,4080000,False,,,0,,SUB in: K. Maluach,[1642863],1610612756.0,PHX,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M20.00S,2026-03-25T04:41:49.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203999,19.136005256241788,68.38235294117648,1610612743,76,85,2026-03-25T04:41:53Z,4090000,False,-92.0,127.0,1,left,N. Jokić 15' Jump Shot (17 PTS),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,Mid-Range,8-16 Left,15.71,Made,17.0,,,,,,,,,,,,,,,,,,,,,,
415,PT06M09.00S,2026-03-25T04:42:03.0Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612756,76,85,2026-03-25T04:42:16Z,4100000,False,,,0,,N. Jokić personal FOUL (1 PF) (Green 2 FT),"[203999, 1630224]",1610612743.0,DEN,202007.0,Jokić,N. Jokić,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,1.0,Green,1630224.0,,,,,,,,,,,
417,PT06M09.00S,2026-03-25T04:42:25.5Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612756,77,85,2026-03-25T04:42:25Z,4120000,False,,,0,,J. Green Free Throw 1 of 2 (18 PTS),[1630224],1610612756.0,PHX,,Green,J. Green,,,,,Made,18.0,,,,,,,,,,,,,,,,,,,,,,
418,PT06M09.00S,2026-03-25T04:42:42.4Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612756,78,85,2026-03-25T04:42:42Z,4130000,False,,,0,,J. Green Free Throw 2 of 2 (19 PTS),[1630224],1610612756.0,PHX,,Green,J. Green,,,,,Made,19.0,,,,,,,,,,,,,,,,,,,,,,
419,PT05M50.00S,2026-03-25T04:43:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,11.777266754270697,53.67647058823529,1610612743,78,85,2026-03-25T04:43:14Z,4140000,False,-18.0,58.0,1,left,MISS N. Jokić 6' Layup,[203999],1610612743.0,DEN,,Jokić,N. Jokić,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M47.00S,2026-03-25T04:43:07.7Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612756,78,85,2026-03-25T04:43:14Z,4150000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:2),[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,In The Paint (Non-RA),0-8 Center,,,,,,,419.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
421,PT05M41.00S,2026-03-25T04:43:13.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642863,93.38042049934296,45.34313725490196,1610612756,80,85,2026-03-25T04:43:24Z,4160000,False,-23.0,10.0,1,right,K. Maluach alley-oop DUNK (2 PTS) (R. O'Neale 3 AST),"[1642863, 1626220]",1610612756.0,PHX,,Maluach,K. Maluach,alley-oop,Restricted Area,0-8 Center,2.52,Made,2.0,R. O'Neale,1626220.0,3.0,,,,,,,,,,,,,,,,,,,
423,PT05M15.00S,2026-03-25T04:43:40.1Z,3,REGULAR,3pt,Jump Shot,[],1627750,32.802233902759525,47.05882352941176,1610612743,80,85,2026-03-25T04:43:47Z,4180000,False,15.0,256.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,Murray,J. Murray,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M10.00S,2026-03-25T04:43:45.1Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,80,85,2026-03-25T04:43:47Z,4190000,False,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,Booker,D. Booker,,Above the Break 3,24+ Center,,,,,,,423.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
425,PT05M05.00S,2026-03-25T04:43:52.8Z,3,REGULAR,foul,personal,[],203932,,,1610612756,80,85,2026-03-25T04:44:05Z,4200000,False,,,0,,A. Gordon personal FOUL (2 PF),"[203932, 1626164]",1610612743.0,DEN,202007.0,Gordon,A. Gordon,,Mid-Range,16-24 Right,,,,,,,,,,,2.0,0.0,Booker,1626164.0,,,,,,,,,,,
427,PT05M05.00S,2026-03-25T04:44:02.4Z,3,REGULAR,substitution,out,[],1629661,,,1610612756,80,85,2026-03-25T04:44:05Z,4220000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M05.00S,2026-03-25T04:44:02.4Z,3,REGULAR,substitution,in,[],203501,,,1610612756,80,85,2026-03-25T04:44:05Z,4230000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M52.00S,2026-03-25T04:44:27.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642863,82.86793692509855,43.872549019607845,1610612756,82,85,2026-03-25T04:44:31Z,4240000,False,-31.0,109.0,1,right,K. Maluach 11' Hook (4 PTS) (D. Booker 6 AST),"[1642863, 1626164]",1610612756.0,PHX,,Maluach,K. Maluach,,In The Paint (Non-RA),8-16 Center,11.27,Made,4.0,D. Booker,1626164.0,6.0,,,,,,,,,,,,,,,,,,,
431,PT04M52.00S,2026-03-25T04:44:33.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,82,85,2026-03-25T04:44:33Z,4260000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M52.00S,2026-03-25T04:46:50.3Z,3,REGULAR,substitution,out,[],1630224,,,1610612743,82,85,2026-03-25T04:47:21Z,4270000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M52.00S,2026-03-25T04:46:50.3Z,3,REGULAR,substitution,out,[],203932,,,1610612743,82,85,2026-03-25T04:47:21Z,4280000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M52.00S,2026-03-25T04:46:50.3Z,3,REGULAR,substitution,in,[],1628960,,,1610612743,82,85,2026-03-25T04:47:21Z,4290000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M52.00S,2026-03-25T04:46:50.3Z,3,REGULAR,substitution,in,[],1642461,,,1610612743,82,85,2026-03-25T04:47:21Z,4300000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M35.00S,2026-03-25T04:48:16.9Z,3,REGULAR,3pt,Jump Shot,[],203501,24.392247043363994,12.745098039215685,1610612743,82,88,2026-03-25T04:48:20Z,4310000,False,186.0,177.0,1,left,T. Hardaway Jr. 25' 3PT  (15 PTS) (N. Jokić 13 AST),"[203501, 203999]",1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,,Above the Break 3,24+ Right Center,25.68,Made,15.0,N. Jokić,203999.0,13.0,,,,,,,,,,,,,,,,,,,
438,PT04M15.00S,2026-03-25T04:48:36.2Z,3,REGULAR,3pt,Jump Shot,[],1630692,65.39093298291722,37.5,1610612756,82,88,2026-03-25T04:48:58Z,4330000,False,-62.0,273.0,1,right,MISS J. Goodwin 27' 3PT,[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,Above the Break 3,24+ Center,27.99,Missed,,,,,,,,,,,,,,,,,,,,,,,
