actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
496,PT01M06.00S,2026-02-21T23:44:16.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641724,,,1610612756,70,67,2026-02-21T23:44:23Z,4850000,False,,,0,,J. Howard personal FOUL (2 PF) (Allen 2 FT),"[1641724, 1628960]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,,,,2003.0,2.0,0.0,Allen,1628960.0,,,,,,,,,,,,
498,PT01M06.00S,2026-02-21T23:44:49.0Z,3,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,71,67,2026-02-21T23:44:49Z,4870000,False,,,0,,G. Allen Free Throw 1 of 2 (13 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
499,PT01M06.00S,2026-02-21T23:45:04.0Z,3,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,72,67,2026-02-21T23:45:04Z,4880000,False,,,0,,G. Allen Free Throw 2 of 2 (14 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
500,PT00M53.50S,2026-02-21T23:45:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,90.75229960578186,62.254901960784316,1610612753,72,69,2026-02-21T23:59:29Z,4890000,False,61.0,34.0,1,right,M. Wagner 7' driving floating Jump Shot (3 PTS),[1629021],1610612753.0,ORL,driving floating,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.03,Made,,,,,,,,,,3.0,,,,,,,,
501,PT00M53.50S,2026-02-21T23:45:22.9Z,3,REGULAR,foul,personal,['1freethrow'],1642345,,,1610612753,72,69,2026-02-21T23:45:29Z,4900000,False,,,0,,O. Ighodaro shooting personal FOUL (2 PF) (Wagner 1 FT),"[1642345, 1629021]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
503,PT00M53.50S,2026-02-21T23:45:49.5Z,3,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,72,70,2026-02-21T23:45:49Z,4920000,False,,,0,,M. Wagner Free Throw 1 of 1 (4 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
505,PT00M34.10S,2026-02-21T23:46:26.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,7.835085413929041,61.029411764705884,1610612756,74,70,2026-02-21T23:46:33Z,4940000,False,-55.0,21.0,1,left,O. Ighodaro driving finger roll Layup (8 PTS) (J. Goodwin 1 AST),"[1642345, 1630692]",1610612756.0,PHX,driving finger roll,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,,,,,,,,,,8.0,J. Goodwin,1630692.0,1.0,,,,,
507,PT00M13.70S,2026-02-21T23:46:50.1Z,3,REGULAR,3pt,Jump Shot,[],1629021,69.46452036793693,24.019607843137255,1610612753,74,73,2026-02-21T23:46:54Z,4960000,False,-130.0,235.0,1,right,M. Wagner 26' 3PT  (7 PTS) (D. Bane 3 AST),"[1629021, 1630217]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,26.81,Made,,,,,,,,,,7.0,D. Bane,1630217.0,3.0,,,,,
509,PT00M00.00S,2026-02-21T23:47:07.3Z,3,REGULAR,3pt,Jump Shot,[],1630692,13.748357424441524,2.450980392156863,1610612756,77,73,2026-02-21T23:47:13Z,4980000,False,238.0,77.0,1,left,J. Goodwin 24' 3PT  (14 PTS) (C. Gillespie 4 AST),"[1630692, 1631221]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,24.98,Made,,,,,,,,,,14.0,C. Gillespie,1631221.0,4.0,,,,,
512,PT00M00.00S,2026-02-21T23:47:48.2Z,3,REGULAR,period,end,[],0,,,1610612753,77,73,2026-02-21T23:47:48Z,5010000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2026-02-21T23:49:30.3Z,4,REGULAR,substitution,out,['startperiod'],1628960,,,1610612753,77,73,2026-02-21T23:49:45Z,5020000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2026-02-21T23:49:30.3Z,4,REGULAR,substitution,in,['startperiod'],1642346,,,1610612753,77,73,2026-02-21T23:49:45Z,5030000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2026-02-21T23:49:59.1Z,4,REGULAR,period,start,[],0,,,1610612756,77,73,2026-02-21T23:49:59Z,5040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M42.00S,2026-02-21T23:50:17.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,15.193823915900131,45.34313725490196,1610612756,77,73,2026-02-22T00:01:37Z,5050000,False,23.0,90.0,1,left,MISS J. Goodwin 9' floating Shot - blocked,"[1630692, 1641724]",1610612756.0,PHX,floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,9.33,Missed,,,,,,,,,,,,,,Howard,1641724.0,,,
517,PT11M42.00S,2026-02-21T23:50:17.0Z,4,REGULAR,block,,[],1641724,,,1610612756,77,73,2026-02-21T23:50:19Z,5060000,False,,,0,,J. Howard BLOCK (2 BLK),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
518,PT11M39.00S,2026-02-21T23:50:20.0Z,4,REGULAR,rebound,offensive,[],1630692,,,1610612756,77,73,2026-02-21T23:50:21Z,5070000,False,,,0,,J. Goodwin REBOUND (Off:3 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,516.0,,,,,,6.0,3.0,3.0,,,,,,,,,
519,PT11M35.00S,2026-02-21T23:50:22.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630587,6.258212877792378,59.80392156862745,1610612756,77,73,2026-02-21T23:50:27Z,5080000,False,-49.0,6.0,1,left,MISS I. Livers Layup,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
520,PT11M34.00S,2026-02-21T23:50:23.3Z,4,REGULAR,rebound,offensive,[],1630587,,,1610612756,77,73,2026-02-21T23:50:27Z,5090000,False,,,0,,I. Livers REBOUND (Off:1 Def:0),[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,,,519.0,,,,,,1.0,0.0,1.0,,,,,,,,,
521,PT11M34.00S,2026-02-21T23:50:27.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630587,7.440867279894875,55.88235294117647,1610612756,77,73,2026-02-22T00:02:47Z,5100000,False,-29.0,17.0,1,left,MISS I. Livers tip Layup,[1630587],1610612756.0,PHX,tip,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,,,,
522,PT11M34.00S,2026-02-21T23:50:27.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,77,73,2026-02-21T23:50:33Z,5110000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,521.0,,,,,,,,,,,,,,,,,
524,PT11M15.00S,2026-02-21T23:50:51.9Z,4,REGULAR,3pt,Jump Shot,[],1630217,67.62483574244416,62.00980392156863,1610612753,77,73,2026-02-21T23:50:56Z,5130000,False,60.0,252.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.88,Missed,,,,,,,,,,,,,,,,,,
525,PT11M12.00S,2026-02-21T23:50:54.9Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,77,73,2026-02-21T23:50:56Z,5140000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:5),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,524.0,,,,,,8.0,5.0,3.0,,,,,,,,,
527,PT11M04.00S,2026-02-21T23:51:03.9Z,4,REGULAR,foul,personal,['3freethrow'],1628975,,,1610612756,77,73,2026-02-21T23:51:13Z,5160000,False,,,0,,J. Carter shooting personal FOUL (2 PF) (Gillespie 3 FT),"[1628975, 1631221]",1610612753.0,ORL,shooting,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,2003.0,2.0,0.0,Gillespie,1631221.0,,,,,,,,,,,,
529,PT11M04.00S,2026-02-21T23:51:37.2Z,4,REGULAR,freethrow,1 of 3,[],1631221,,,1610612756,78,73,2026-02-21T23:51:37Z,5180000,False,,,0,,C. Gillespie Free Throw 1 of 3 (15 PTS),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
530,PT11M04.00S,2026-02-21T23:51:52.7Z,4,REGULAR,freethrow,2 of 3,[],1631221,,,1610612756,79,73,2026-02-21T23:51:52Z,5190000,False,,,0,,C. Gillespie Free Throw 2 of 3 (16 PTS),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
531,PT11M04.00S,2026-02-21T23:52:08.4Z,4,REGULAR,freethrow,3 of 3,[],1631221,,,1610612756,80,73,2026-02-21T23:52:08Z,5200000,False,,,0,,C. Gillespie Free Throw 3 of 3 (17 PTS),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
532,PT10M44.00S,2026-02-21T23:52:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641724,90.88370565045992,60.29411764705882,1610612753,80,73,2026-02-21T23:52:35Z,5210000,False,51.0,33.0,1,right,MISS J. Howard 6' driving Layup,[1641724],1610612753.0,ORL,driving,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
533,PT10M42.00S,2026-02-21T23:52:31.4Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,80,73,2026-02-21T23:52:35Z,5220000,False,,,0,,R. Dunn REBOUND (Off:2 Def:4),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,532.0,,,,,,6.0,4.0,2.0,,,,,,,,,
534,PT10M30.00S,2026-02-21T23:52:43.1Z,4,REGULAR,3pt,Jump Shot,[],1630587,26.62614980289093,16.42156862745098,1610612756,80,73,2026-02-21T23:52:47Z,5230000,False,168.0,198.0,1,left,MISS I. Livers 25' 3PT,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
535,PT10M26.00S,2026-02-21T23:52:47.1Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,80,73,2026-02-21T23:52:47Z,5240000,False,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,534.0,,,,,,2.0,1.0,1.0,,,,,,,,,
536,PT10M16.00S,2026-02-21T23:52:59.8Z,4,REGULAR,foul,personal,[],1642345,,,1610612753,80,73,2026-02-21T23:53:23Z,5250000,False,,,0,,O. Ighodaro personal FOUL (3 PF),"[1642345, 1629021]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,3.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
539,PT10M08.00S,2026-02-21T23:53:27.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,80.23981603153744,57.107843137254896,1610612753,80,75,2026-02-21T23:53:32Z,5270000,False,36.0,133.0,1,right,D. Bane 13' pullup Jump Shot (29 PTS) (N. Penda 1 AST),"[1630217, 1642869]",1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,13.78,Made,,,,,,,,,,29.0,N. Penda,1642869.0,1.0,,,,,
541,PT09M51.00S,2026-02-21T23:53:43.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631221,10.85742444152431,46.568627450980394,1610612756,80,75,2026-02-21T23:53:48Z,5290000,False,17.0,50.0,1,left,MISS C. Gillespie driving finger roll Layup,[1631221],1610612756.0,PHX,driving finger roll,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,,
543,PT09M47.00S,2026-02-21T23:53:47.5Z,4,REGULAR,rebound,defensive,[],1642869,,,1610612753,80,75,2026-02-21T23:53:48Z,5310000,False,,,0,,N. Penda REBOUND (Off:0 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,In The Paint (Non-RA),0-8 Center,,,541.0,,,,,,1.0,1.0,0.0,,,,,,,,,
544,PT09M45.00S,2026-02-21T23:53:49.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629021,70.25295663600527,21.813725490196077,1610612753,80,75,2026-02-21T23:53:55Z,5320000,False,-141.0,227.0,1,right,MISS M. Wagner 26' running 3PT,[1629021],1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
545,PT09M42.00S,2026-02-21T23:53:52.7Z,4,REGULAR,rebound,defensive,[],1630587,,,1610612756,80,75,2026-02-21T23:53:55Z,5330000,False,,,0,,I. Livers REBOUND (Off:1 Def:1),[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,,,544.0,,,,,,2.0,1.0,1.0,,,,,,,,,
546,PT09M28.00S,2026-02-21T23:54:10.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,8.492115637319317,51.71568627450981,1610612756,82,75,2026-02-21T23:54:13Z,5340000,False,-9.0,27.0,1,left,O. Ighodaro driving Layup (10 PTS),[1642345],1610612756.0,PHX,driving,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,,,10.0,,,,,,,,
547,PT09M28.00S,2026-02-21T23:54:12.2Z,4,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612756,82,75,2026-02-21T23:54:26Z,5350000,False,,,0,,D. Bane shooting personal FOUL (4 PF) (Ighodaro 1 FT),"[1630217, 1642345]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,1193.0,4.0,0.0,Ighodaro,1642345.0,,,,,,,,,,,,
549,PT09M28.00S,2026-02-21T23:54:26.8Z,4,REGULAR,substitution,out,[],1630587,,,1610612756,82,75,2026-02-21T23:54:43Z,5370000,False,,,0,,SUB out: I. Livers,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M28.00S,2026-02-21T23:54:26.8Z,4,REGULAR,substitution,out,[],1629021,,,1610612756,82,75,2026-02-21T23:54:43Z,5380000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M28.00S,2026-02-21T23:54:26.8Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,82,75,2026-02-21T23:54:43Z,5390000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M28.00S,2026-02-21T23:54:26.8Z,4,REGULAR,substitution,in,[],1628976,,,1610612756,82,75,2026-02-21T23:54:43Z,5400000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M28.00S,2026-02-21T23:54:26.8Z,4,REGULAR,substitution,out,[],1642869,,,1610612756,82,75,2026-02-21T23:55:11Z,5405000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M28.00S,2026-02-21T23:54:26.8Z,4,REGULAR,substitution,in,[],1631094,,,1610612756,82,75,2026-02-21T23:55:11Z,5407500,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M28.00S,2026-02-21T23:55:00.4Z,4,REGULAR,freethrow,1 of 1,[],1642345,,,1610612756,83,75,2026-02-21T23:55:00Z,5410000,False,,,0,,O. Ighodaro Free Throw 1 of 1 (11 PTS),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
556,PT09M14.00S,2026-02-21T23:55:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,86.15308804204993,46.32352941176471,1610612753,83,77,2026-02-22T00:07:08Z,5420000,False,-18.0,78.0,1,right,P. Banchero 7' driving Layup (16 PTS) (W. Carter Jr. 1 AST),"[1631094, 1628976]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,7.98,Made,,,,,,,,,,16.0,W. Carter Jr.,1628976.0,1.0,,,,,
558,PT08M58.00S,2026-02-21T23:55:30.9Z,4,REGULAR,3pt,Jump Shot,[],1642346,17.821944809461236,95.09803921568627,1610612756,86,77,2026-02-21T23:55:36Z,5440000,False,-225.0,115.0,1,left,R. Dunn 25' 3PT  (3 PTS) (C. Gillespie 5 AST),"[1642346, 1631221]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,25.31,Made,,,,,,,,,,3.0,C. Gillespie,1631221.0,5.0,,,,,
560,PT08M38.00S,2026-02-21T23:55:50.9Z,4,REGULAR,3pt,Jump Shot,[],1628975,78.0059132720105,90.93137254901961,1610612753,86,77,2026-02-22T00:07:55Z,5460000,False,205.0,154.0,1,right,MISS J. Carter 25' step back 3PT,[1628975],1610612753.0,ORL,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
561,PT08M35.00S,2026-02-21T23:55:53.9Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,86,77,2026-02-22T00:08:39Z,5470000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:6),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,560.0,,,,,,9.0,6.0,3.0,,,,,,,,,
562,PT08M28.00S,2026-02-21T23:56:01.2Z,4,REGULAR,turnover,lost ball,[],1642345,,,1610612756,86,77,2026-02-21T23:56:04Z,5480000,False,,,0,,O. Ighodaro lost ball TURNOVER (1 TO),"[1642345, 1641724]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Howard,1641724.0
563,PT08M28.00S,2026-02-21T23:56:01.2Z,4,REGULAR,steal,,[],1641724,,,1610612753,86,77,2026-02-21T23:56:02Z,5490000,False,,,0,,J. Howard STEAL (1 STL),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
564,PT08M24.00S,2026-02-21T23:56:05.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,72.35545335085413,17.892156862745097,1610612753,86,80,2026-02-21T23:56:12Z,5500000,False,-161.0,207.0,1,right,D. Bane 26' 3PT running (32 PTS) (P. Banchero 6 AST),"[1630217, 1631094]",1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.22,Made,,,,,,,,,,32.0,P. Banchero,1631094.0,6.0,,,,,
566,PT08M01.00S,2026-02-21T23:56:28.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631221,14.931011826544022,50.49019607843137,1610612756,88,80,2026-02-21T23:56:48Z,5520000,False,-2.0,88.0,1,left,C. Gillespie 8' step back Jump Shot (19 PTS),[1631221],1610612756.0,PHX,step back,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,8.79,Made,,,,,,,,,,19.0,,,,,,,,
567,PT07M43.00S,2026-02-21T23:56:46.0Z,4,REGULAR,3pt,Jump Shot,[],1630217,62.5,51.9607843137255,1610612753,88,80,2026-02-21T23:56:51Z,5530000,False,10.0,300.0,1,right,MISS D. Bane 30' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,30.02,Missed,,,,,,,,,,,,,,,,,,
568,PT07M43.00S,2026-02-21T23:56:46.0Z,4,REGULAR,rebound,defensive,[],1631221,,,1610612756,88,80,2026-02-21T23:56:51Z,5540000,False,,,0,,C. Gillespie REBOUND (Off:2 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,567.0,,,,,,4.0,2.0,2.0,,,,,,,,,
569,PT07M37.00S,2026-02-21T23:56:53.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630692,25.443495400788436,12.254901960784313,1610612756,91,80,2026-02-22T00:10:14Z,5550000,False,189.0,187.0,1,left,J. Goodwin 26' 3PT running (17 PTS) (C. Gillespie 6 AST),"[1630692, 1631221]",1610612756.0,PHX,running,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,26.55,Made,,,,,,,,,,17.0,C. Gillespie,1631221.0,6.0,,,,,
571,PT07M35.00S,2026-02-21T23:57:00.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,91,80,2026-02-21T23:57:00Z,5570000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M35.00S,2026-02-21T23:58:57.1Z,4,REGULAR,substitution,out,[],1628975,,,1610612753,91,80,2026-02-21T23:59:50Z,5580000,False,,,0,,SUB out: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M35.00S,2026-02-21T23:58:57.1Z,4,REGULAR,substitution,out,[],1641724,,,1610612753,91,80,2026-02-21T23:59:50Z,5590000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M35.00S,2026-02-21T23:58:57.1Z,4,REGULAR,substitution,in,[],1641710,,,1610612753,91,80,2026-02-21T23:59:50Z,5600000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M35.00S,2026-02-21T23:58:57.1Z,4,REGULAR,substitution,in,[],1641783,,,1610612753,91,80,2026-02-21T23:59:50Z,5610000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M21.00S,2026-02-22T00:00:12.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,84.83902759526939,36.76470588235294,1610612753,91,82,2026-02-22T00:00:18Z,5620000,False,-66.0,90.0,1,right,D. Bane 11' driving floating Jump Shot (34 PTS) (P. Banchero 7 AST),"[1630217, 1631094]",1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Left,11.17,Made,,,,,,,,,,34.0,P. Banchero,1631094.0,7.0,,,,,
578,PT06M56.00S,2026-02-22T00:00:39.3Z,4,REGULAR,turnover,out-of-bounds,[],1642345,,,1610612756,91,82,2026-02-22T00:00:48Z,5640000,False,,,0,,O. Ighodaro bad pass out-of-bounds TURNOVER (2 TO),[1642345],1610612756.0,PHX,bad pass,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Center,,,,2003.0,,,,,,,,,,,,,,2.0,,
579,PT06M43.00S,2026-02-22T00:00:57.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,90.22667542706965,37.745098039215684,1610612753,91,84,2026-02-22T00:01:00Z,5650000,False,-61.0,39.0,1,right,P. Banchero 7' driving Layup (18 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.29,Made,,,,,,,,,,18.0,,,,,,,,
580,PT06M17.00S,2026-02-22T00:01:22.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,11.908672798948752,56.127450980392155,1610612756,91,84,2026-02-22T00:11:25Z,5660000,False,-31.0,59.0,1,left,MISS O. Ighodaro 6' floating Shot,[1642345],1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,6.68,Missed,,,,,,,,,,,,,,,,,,
581,PT06M14.00S,2026-02-22T00:01:25.9Z,4,REGULAR,rebound,defensive,[],1641783,,,1610612753,91,84,2026-02-22T00:01:27Z,5670000,False,,,0,,T. da Silva REBOUND (Off:1 Def:4),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,580.0,,,,,,5.0,4.0,1.0,,,,,,,,,
582,PT06M07.00S,2026-02-22T00:01:32.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,88.38699080157687,56.127450980392155,1610612753,91,86,2026-02-22T00:01:36Z,5680000,False,31.0,57.0,1,right,A. Black 6' driving Layup (6 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,,,,,,,,,,6.0,,,,,,,,
583,PT05M47.00S,2026-02-22T00:01:52.0Z,4,REGULAR,2pt,Jump Shot,[],1631221,23.866622864651774,37.745098039215684,1610612756,91,86,2026-02-22T00:01:56Z,5690000,False,61.0,172.0,1,left,MISS C. Gillespie 18' pullup Shot,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Right Center,18.24,Missed,,,,,,,,,,,,,,,,,,
