actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
518,PT09M38.00S,2025-11-03T02:55:30.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,108,82,2025-11-03T02:55:36Z,5130000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,517.0,,,,,,,,,,,,,
519,PT09M38.00S,2025-11-03T02:55:34.2Z,4,REGULAR,foul,personal,[],1630208,,,1610612759,108,82,2025-11-03T02:55:42Z,5140000,False,,,0,,N. Richards loose ball personal FOUL (2 PF),"[1630208, 1641705]",1610612756.0,PHX,loose ball,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,2.0,0.0,Wembanyama,1641705.0,,,
521,PT09M38.00S,2025-11-03T02:55:42.9Z,4,REGULAR,substitution,out,[],1642345,,,1610612759,108,82,2025-11-03T02:55:48Z,5160000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M38.00S,2025-11-03T02:55:42.9Z,4,REGULAR,substitution,in,[],1626220,,,1610612759,108,82,2025-11-03T02:55:48Z,5170000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M31.00S,2025-11-03T02:56:06.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642264,82.07950065703022,59.80392156862745,1610612759,108,84,2025-11-03T02:56:10Z,5180000,False,49.0,116.0,1,right,S. Castle 12' pullup Jump Shot (21 PTS),[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,12.59,Made,,,,,,,21.0,,,,,,,
524,PT09M17.00S,2025-11-03T02:56:19.5Z,4,REGULAR,3pt,Jump Shot,[],1631221,31.09395532194481,27.450980392156865,1610612756,108,84,2025-11-03T02:56:24Z,5190000,False,113.0,240.0,1,left,MISS C. Gillespie 26' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,26.5,Missed,,,,,,,,,,,,,,
525,PT09M15.00S,2025-11-03T02:56:21.5Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,108,84,2025-11-03T02:56:24Z,5200000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,524.0,8.0,6.0,2.0,,,,,,,,,,
526,PT09M10.00S,2025-11-03T02:56:27.5Z,4,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612759,108,84,2025-11-03T02:56:37Z,5210000,False,,,0,,R. O'Neale shooting personal FOUL (4 PF) (Johnson 2 FT),"[1626220, 1629640]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,1628481.0,,,,,,,,,,4.0,0.0,Johnson,1629640.0,,,
528,PT09M10.00S,2025-11-03T02:56:56.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629640,,,1610612759,108,84,2025-11-03T02:56:56Z,5230000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
529,PT09M10.00S,2025-11-03T02:56:56.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,108,84,2025-11-03T02:56:56Z,5240000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,528.0,,,,,,,,,,,,,
530,PT09M10.00S,2025-11-03T02:56:57.0Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,108,84,2025-11-03T02:57:03Z,5250000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M10.00S,2025-11-03T02:56:57.0Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,108,84,2025-11-03T02:57:03Z,5260000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M10.00S,2025-11-03T02:57:20.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629640,,,1610612759,108,85,2025-11-03T02:57:20Z,5270000,False,,,0,,K. Johnson Free Throw 2 of 2 (17 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Made,,,,,,,17.0,,,,,,,
533,PT08M51.00S,2025-11-03T02:57:43.8Z,4,REGULAR,3pt,Jump Shot,[],1628960,29.122864651773984,76.7156862745098,1610612756,111,85,2025-11-03T02:57:48Z,5280000,False,-134.0,221.0,1,left,G. Allen 25' 3PT  (17 PTS) (C. Gillespie 4 AST),"[1628960, 1631221]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,25.85,Made,,,,,,,17.0,,,,,C. Gillespie,1631221.0,4.0
535,PT08M43.00S,2025-11-03T02:57:54.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,81.8166885676741,50.245098039215684,1610612759,111,87,2025-11-03T02:57:59Z,5300000,False,1.0,118.0,1,right,S. Castle 11' pullup Jump Shot (23 PTS),[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.84,Made,,,,,,,23.0,,,,,,,
536,PT08M43.00S,2025-11-03T02:57:57.0Z,4,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612759,111,87,2025-11-03T02:58:32Z,5310000,False,,,0,,G. Allen personal FOUL (2 PF) (Castle 1 FT),"[1628960, 1642264]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,2534.0,,,,,,,,,,2.0,0.0,Castle,1642264.0,,,
538,PT08M43.00S,2025-11-03T02:58:24.1Z,4,REGULAR,substitution,out,[],1629162,,,1610612759,111,87,2025-11-03T02:58:27Z,5330000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M43.00S,2025-11-03T02:58:24.1Z,4,REGULAR,substitution,in,[],1641705,,,1610612759,111,87,2025-11-03T02:58:27Z,5340000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M43.00S,2025-11-03T02:58:45.9Z,4,REGULAR,freethrow,1 of 1,[],1642264,,,1610612759,111,88,2025-11-03T02:58:45Z,5350000,False,,,0,,S. Castle Free Throw 1 of 1 (24 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,Made,,,,,,,24.0,,,,,,,
541,PT08M35.00S,2025-11-03T02:58:55.8Z,4,REGULAR,turnover,lost ball,[],1631221,,,1610612756,111,88,2025-11-03T02:59:03Z,5360000,False,,,0,,C. Gillespie lost ball TURNOVER (1 TO),"[1631221, 1642264]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,1.0,Castle,1642264.0,,,,,,,,,,,,,,,,,
542,PT08M35.00S,2025-11-03T02:58:55.8Z,4,REGULAR,steal,,[],1642264,,,1610612759,111,88,2025-11-03T02:58:57Z,5370000,False,,,0,,S. Castle STEAL (2 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
543,PT08M32.00S,2025-11-03T02:58:58.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642264,93.64323258869908,48.28431372549019,1610612759,111,90,2025-11-03T02:59:06Z,5380000,False,-9.0,7.0,1,right,S. Castle running DUNK (26 PTS) (K. Johnson 2 AST),"[1642264, 1629640]",1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,1.13,Made,,,,,,,26.0,,,,,K. Johnson,1629640.0,2.0
545,PT08M30.00S,2025-11-03T02:59:14.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,111,90,2025-11-03T02:59:14Z,5400000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M30.00S,2025-11-03T03:00:48.9Z,4,REGULAR,substitution,out,[],1630208,,,1610612756,111,90,2025-11-03T03:01:42Z,5410000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M30.00S,2025-11-03T03:00:48.9Z,4,REGULAR,substitution,out,[],1630692,,,1610612756,111,90,2025-11-03T03:01:42Z,5420000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M30.00S,2025-11-03T03:00:48.9Z,4,REGULAR,substitution,in,[],1631109,,,1610612756,111,90,2025-11-03T03:01:42Z,5430000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M30.00S,2025-11-03T03:00:48.9Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,111,90,2025-11-03T03:01:42Z,5440000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M15.00S,2025-11-03T03:02:11.7Z,4,REGULAR,foul,offensive,[],1628960,,,1610612756,111,90,2025-11-03T03:05:44Z,5450000,False,,,0,,G. Allen offensive FOUL (3 PF),"[1628960, 1630170]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,2534.0,,,,,,,,,,3.0,0.0,Vassell,1630170.0,,,
554,PT08M15.00S,2025-11-03T03:02:11.7Z,4,REGULAR,turnover,offensive foul,[],1628960,,,1610612756,111,90,2025-11-03T03:02:11Z,5465000,False,,,0,,G. Allen offensive foul TURNOVER (2 TO),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,2.0,,,2534.0,,,,,,,,,,,,,,,,
552,PT08M15.00S,2025-11-03T03:02:36.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,111,90,2025-11-03T03:02:11Z,5470000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M04.00S,2025-11-03T03:05:49.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,93.24901445466492,47.549019607843135,1610612759,111,90,2025-11-03T03:05:57Z,5490000,False,-12.0,11.0,1,right,MISS K. Johnson driving Layup - blocked,"[1629640, 1631221]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,1.65,Missed,,,,,Gillespie,1631221.0,,,,,,,,
556,PT08M04.00S,2025-11-03T03:05:49.0Z,4,REGULAR,block,,[],1631221,,,1610612759,111,90,2025-11-03T03:07:43Z,5500000,False,,,0,,C. Gillespie BLOCK (1 BLK),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
557,PT08M03.00S,2025-11-03T03:05:50.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,111,90,2025-11-03T03:05:57Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,555.0,,,,,,,,,,,,,
559,PT07M59.00S,2025-11-03T03:06:08.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641705,95.48291721419186,50.98039215686274,1610612759,111,92,2025-11-03T03:06:13Z,5530000,False,5.0,-10.0,1,right,V. Wembanyama alley-oop DUNK (6 PTS) (D. Vassell 2 AST),"[1641705, 1630170]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,1.11,Made,,,,,,,6.0,,,,,D. Vassell,1630170.0,2.0
561,PT07M46.00S,2025-11-03T03:06:23.1Z,4,REGULAR,foul,offensive,[],1626164,,,1610612756,111,92,2025-11-03T03:06:35Z,5550000,False,,,0,,D. Booker offensive FOUL (2 PF),"[1626164, 1642264]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,1626300.0,,,,,,,,,,2.0,0.0,Castle,1642264.0,,,
563,PT07M46.00S,2025-11-03T03:06:23.1Z,4,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,111,92,2025-11-03T03:06:23Z,5570000,False,,,0,,D. Booker offensive foul TURNOVER (5 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,5.0,,,1626300.0,,,,,,,,,,,,,,,,
564,PT07M40.00S,2025-11-03T03:06:46.7Z,4,REGULAR,foul,personal,[],1631221,,,1610612759,111,92,2025-11-03T03:06:52Z,5580000,False,,,0,,C. Gillespie personal FOUL (1 PF),"[1631221, 1642264]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,,,,2534.0,,,,,,,,,,1.0,0.0,Castle,1642264.0,,,
566,PT07M31.00S,2025-11-03T03:07:24.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629640,93.9060446780552,49.754901960784316,1610612759,111,94,2025-11-03T03:07:28Z,5600000,False,-1.0,5.0,1,right,K. Johnson driving DUNK (19 PTS) (S. Castle 4 AST),"[1629640, 1642264]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,0.49,Made,,,,,,,19.0,,,,,S. Castle,1642264.0,4.0
568,PT07M17.00S,2025-11-03T03:07:50.3Z,4,REGULAR,foul,personal,[],1630577,,,1610612756,111,94,2025-11-03T03:07:58Z,5620000,False,,,0,,J. Champagnie personal FOUL (3 PF),"[1630577, 1626164]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,2534.0,,,,,,,,,,3.0,0.0,Booker,1626164.0,,,
570,PT07M05.00S,2025-11-03T03:08:20.5Z,4,REGULAR,turnover,out-of-bounds,[],1631221,,,1610612756,111,94,2025-11-03T03:08:26Z,5640000,False,,,0,,C. Gillespie lost ball out-of-bounds TURNOVER (2 TO),[1631221],1610612756.0,PHX,lost ball,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,2.0,,,1628481.0,,,,,,,,,,,,,,,,
571,PT06M52.00S,2025-11-03T03:08:41.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642264,64.47109067017082,59.55882352941176,1610612759,111,94,2025-11-03T03:08:47Z,5650000,False,48.0,281.0,1,right,MISS S. Castle 28' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,28.55,Missed,,,,,,,,,,,,,,
572,PT06M51.00S,2025-11-03T03:08:45.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,111,94,2025-11-03T03:08:45Z,5660000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,571.0,,,,,,,,,,,,,
573,PT06M51.00S,2025-11-03T03:08:46.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612759,111,94,2025-11-03T03:09:09Z,5670000,False,,,0,,D. Booker loose ball personal FOUL (3 PF) (Johnson 2 FT),"[1626164, 1629640]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,2534.0,,,,,,,,,,3.0,0.0,Johnson,1629640.0,,,
577,PT06M51.00S,2025-11-03T03:09:16.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629640,,,1610612759,111,94,2025-11-03T03:09:43Z,5710000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
578,PT06M51.00S,2025-11-03T03:09:16.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,111,94,2025-11-03T03:09:43Z,5720000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,577.0,,,,,,,,,,,,,
579,PT06M51.00S,2025-11-03T03:09:17.5Z,4,REGULAR,substitution,out,[],1631221,,,1610612759,111,94,2025-11-03T03:09:19Z,5730000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M51.00S,2025-11-03T03:09:17.5Z,4,REGULAR,substitution,in,[],1642346,,,1610612759,111,94,2025-11-03T03:09:19Z,5740000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M51.00S,2025-11-03T03:09:16.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629640,,,1610612759,111,94,2025-11-03T03:09:43Z,5750000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
582,PT06M49.00S,2025-11-03T03:09:18.8Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,111,94,2025-11-03T03:09:43Z,5760000,False,,,0,,R. Dunn REBOUND (Off:0 Def:4),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,581.0,4.0,4.0,0.0,,,,,,,,,,
583,PT06M35.00S,2025-11-03T03:09:52.6Z,4,REGULAR,3pt,Jump Shot,[],1642346,9.806176084099869,0.9803921568627451,1610612756,111,94,2025-11-03T03:09:57Z,5770000,False,245.0,40.0,1,left,MISS R. Dunn 24' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,,,24.83,Missed,,,,,,,,,,,,,,
584,PT06M32.00S,2025-11-03T03:09:55.6Z,4,REGULAR,rebound,defensive,[],1642264,,,1610612759,111,94,2025-11-03T03:09:57Z,5780000,False,,,0,,S. Castle REBOUND (Off:2 Def:5),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,,,,,,,583.0,7.0,5.0,2.0,,,,,,,,,,
585,PT06M24.00S,2025-11-03T03:10:03.6Z,4,REGULAR,3pt,Jump Shot,[],1641705,94.69448094612353,0.9803921568627451,1610612759,111,97,2025-11-03T03:10:09Z,5790000,False,-245.0,-3.0,1,right,V. Wembanyama 24' 3PT  (9 PTS) (S. Castle 5 AST),"[1641705, 1642264]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,,24.51,Made,,,,,,,9.0,,,,,S. Castle,1642264.0,5.0
587,PT06M22.00S,2025-11-03T03:10:09.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,111,97,2025-11-03T03:10:09Z,5810000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M09.00S,2025-11-03T03:12:06.1Z,4,REGULAR,foul,personal,[],1642264,,,1610612756,111,97,2025-11-03T03:12:38Z,5820000,False,,,0,,S. Castle personal FOUL (3 PF),"[1642264, 1631109]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,1626300.0,,,,,,,,,,3.0,1.0,Williams,1631109.0,,,
590,PT06M02.00S,2025-11-03T03:12:30.8Z,4,REGULAR,foul,personal,[],1642264,,,1610612756,111,97,2025-11-03T03:12:33Z,5840000,False,,,0,,S. Castle personal FOUL (4 PF),"[1642264, 1626164]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,1628481.0,,,,,,,,,,4.0,1.0,Booker,1626164.0,,,
592,PT05M56.00S,2025-11-03T03:12:58.3Z,4,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612756,111,97,2025-11-03T03:13:16Z,5860000,False,,,0,,S. Castle shooting personal FOUL (5 PF) (Booker 2 FT),"[1642264, 1626164]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,,2534.0,,,,,,,,,,5.0,1.0,Booker,1626164.0,,,
594,PT05M56.00S,2025-11-03T03:13:23.7Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,112,97,2025-11-03T03:13:23Z,5880000,False,,,0,,D. Booker Free Throw 1 of 2 (25 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,,,25.0,,,,,,,
595,PT05M56.00S,2025-11-03T03:13:35.9Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,113,97,2025-11-03T03:13:35Z,5890000,False,,,0,,D. Booker Free Throw 2 of 2 (26 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,,,26.0,,,,,,,
596,PT05M45.00S,2025-11-03T03:13:48.5Z,4,REGULAR,3pt,Jump Shot,[],1630170,78.40013140604468,2.450980392156863,1610612759,113,97,2025-11-03T03:13:59Z,5900000,False,-238.0,151.0,1,right,MISS D. Vassell 28' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,28.13,Missed,,,,,,,,,,,,,,
597,PT05M41.00S,2025-11-03T03:13:52.1Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612756,113,97,2025-11-03T03:13:52Z,5910000,False,,,0,,M. Williams REBOUND (Off:1 Def:5),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,596.0,6.0,5.0,1.0,,,,,,,,,,
598,PT05M30.00S,2025-11-03T03:14:03.1Z,4,REGULAR,3pt,Jump Shot,[],1628960,6.652431011826544,0.24509803921568626,1610612756,113,97,2025-11-03T03:14:08Z,5920000,False,249.0,10.0,1,left,MISS G. Allen 24' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,,,24.9,Missed,,,,,,,,,,,,,,
599,PT05M27.00S,2025-11-03T03:14:06.1Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,113,97,2025-11-03T03:14:08Z,5930000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,598.0,9.0,7.0,2.0,,,,,,,,,,
600,PT05M13.00S,2025-11-03T03:14:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,92.72339027595268,44.6078431372549,1610612759,113,97,2025-11-03T03:14:25Z,5940000,False,-27.0,16.0,1,right,MISS V. Wembanyama Layup,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,3.13,Missed,,,,,,,,,,,,,,
601,PT05M09.00S,2025-11-03T03:14:23.6Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,113,97,2025-11-03T03:14:25Z,5950000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,600.0,2.0,2.0,0.0,,,,,,,,,,
602,PT05M06.00S,2025-11-03T03:14:26.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642346,3.4986859395532193,93.87254901960785,1610612756,116,97,2025-11-03T03:14:35Z,5960000,False,-219.0,-20.0,1,left,R. Dunn 3PT running (17 PTS) (D. Booker 13 AST),"[1642346, 1626164]",1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,,,,,22.03,Made,,,,,,,17.0,,,,,D. Booker,1626164.0,13.0
604,PT05M04.00S,2025-11-03T03:14:37.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,116,97,2025-11-03T03:14:37Z,5980000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M52.00S,2025-11-03T03:16:14.6Z,4,REGULAR,2pt,Jump Shot,[],1641705,82.21090670170827,27.205882352941174,1610612759,116,97,2025-11-03T03:16:19Z,5990000,False,-114.0,115.0,1,right,MISS V. Wembanyama 16' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,,,16.17,Missed,,,,,,,,,,,,,,
606,PT04M48.00S,2025-11-03T03:16:18.6Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612756,116,97,2025-11-03T03:16:19Z,6000000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:6),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,605.0,6.0,6.0,0.0,,,,,,,,,,
608,PT04M43.00S,2025-11-03T03:16:22.9Z,4,REGULAR,turnover,bad pass,[],1626220,,,1610612756,116,97,2025-11-03T03:16:35Z,6020000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1630577]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Right,1.0,Champagnie,1630577.0,,,,,,,,,,,,,,,,,
609,PT04M43.00S,2025-11-03T03:16:22.9Z,4,REGULAR,steal,,[],1630577,,,1610612759,116,97,2025-11-03T03:16:35Z,6030000,False,,,0,,J. Champagnie STEAL (2 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
610,PT04M40.00S,2025-11-03T03:16:25.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,75.68988173455979,87.47702205882354,1610612759,116,97,2025-11-03T03:19:29Z,6040000,False,187.0,176.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,25.71,Missed,,,,,,,,,,,,,,
