actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
347,PT10M21.00S,2025-11-30T03:24:30.2Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,62,66,2025-11-30T03:24:33Z,3400000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,346.0,1.0,1.0,0.0
348,PT10M12.00S,2025-11-30T03:24:39.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,14.931011826544022,46.32352941176471,1610612756,62,66,2025-11-30T03:25:02Z,3410000,False,18.0,88.0,1,left,MISS D. Brooks 8' turnaround Shot,[1628415],1610612756.0,PHX,turnaround,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,8.98,Missed,,,,,,,,,,,,,,,
349,PT10M07.00S,2025-11-30T03:24:44.8Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,62,66,2025-11-30T03:24:47Z,3420000,False,,,0,,P. Watson REBOUND (Off:1 Def:4),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,348.0,5.0,4.0,1.0
350,PT10M00.00S,2025-11-30T03:24:51.6Z,3,REGULAR,3pt,Jump Shot,[],1629661,79.97700394218134,3.9215686274509802,1610612743,62,69,2025-11-30T03:24:55Z,3430000,False,-230.0,136.0,1,right,C. Johnson 26' 3PT  (6 PTS) (N. Jokić 5 AST),"[1629661, 203999]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,26.74,Made,6.0,N. Jokić,203999.0,5.0,,,,,,,,,,,
352,PT09M51.00S,2025-11-30T03:25:02.9Z,3,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612756,62,69,2025-11-30T03:25:07Z,3450000,False,,,0,,S. Jones shooting personal FOUL (4 PF) (Booker 2 FT),"[1642461, 1626164]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,2003.0,4.0,0.0,Booker,1626164.0,,,,,,
354,PT09M51.00S,2025-11-30T03:25:30.0Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,63,69,2025-11-30T03:25:30Z,3470000,False,,,0,,D. Booker Free Throw 1 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
355,PT09M51.00S,2025-11-30T03:25:43.4Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,64,69,2025-11-30T03:25:43Z,3480000,False,,,0,,D. Booker Free Throw 2 of 2 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
356,PT09M44.00S,2025-11-30T03:25:56.2Z,3,REGULAR,foul,personal,[],1626220,,,1610612743,64,69,2025-11-30T03:26:01Z,3490000,False,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 203999]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1627963.0,2.0,0.0,Jokić,203999.0,,,,,,
358,PT09M36.00S,2025-11-30T03:26:15.4Z,3,REGULAR,3pt,Jump Shot,[],1627750,71.30420499342969,79.65686274509804,1610612743,64,72,2025-11-30T03:26:21Z,3510000,False,148.0,217.0,1,right,J. Murray 26' 3PT step back (16 PTS) (N. Jokić 6 AST),"[1627750, 203999]",1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,26.3,Made,16.0,N. Jokić,203999.0,6.0,,,,,,,,,,,
360,PT09M12.00S,2025-11-30T03:26:39.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,11.251642575558476,59.068627450980394,1610612756,64,72,2025-11-30T03:26:43Z,3530000,False,-45.0,53.0,1,left,MISS D. Brooks 6' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,6.99,Missed,,,,,,,,,,,,,,,
361,PT09M09.00S,2025-11-30T03:26:42.6Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,64,72,2025-11-30T03:26:43Z,3540000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,360.0,3.0,3.0,0.0
362,PT08M58.00S,2025-11-30T03:26:53.3Z,3,REGULAR,3pt,Jump Shot,[],1642461,94.43166885676742,2.2058823529411766,1610612743,64,72,2025-11-30T03:26:59Z,3550000,False,-239.0,0.0,1,right,MISS S. Jones 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Left Corner 3,24+ Left,,,,23.9,Missed,,,,,,,,,,,,,,,
363,PT08M53.00S,2025-11-30T03:26:58.3Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,64,72,2025-11-30T03:26:59Z,3560000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:5),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,362.0,6.0,5.0,1.0
364,PT08M46.00S,2025-11-30T03:27:05.2Z,3,REGULAR,3pt,Jump Shot,[],1628960,28.728646517739815,77.69607843137256,1610612756,64,72,2025-11-30T03:27:12Z,3570000,False,-138.0,218.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,25.79,Missed,,,,,,,,,,,,,,,
365,PT08M43.00S,2025-11-30T03:27:07.9Z,3,REGULAR,rebound,offensive,[],1642345,,,1610612756,64,72,2025-11-30T03:27:07Z,3580000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:5),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,364.0,7.0,5.0,2.0
366,PT08M40.00S,2025-11-30T03:27:10.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,5.732588699080158,1.715686274509804,1610612756,64,72,2025-11-30T03:27:14Z,3590000,False,241.0,1.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,24.14,Missed,,,,,,,,,,,,,,,
367,PT08M38.00S,2025-11-30T03:27:12.9Z,3,REGULAR,rebound,offensive,[],1628960,,,1610612756,64,72,2025-11-30T03:27:14Z,3600000,False,,,0,,G. Allen REBOUND (Off:1 Def:0),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,366.0,1.0,0.0,1.0
368,PT08M29.00S,2025-11-30T03:27:22.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,23.866622864651774,88.72549019607843,1610612756,64,72,2025-11-30T03:27:30Z,3610000,False,-194.0,172.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,25.88,Missed,,,,,,,,,,,,,,,
369,PT08M24.00S,2025-11-30T03:27:27.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,64,72,2025-11-30T03:27:30Z,3620000,False,,,0,,N. Jokić REBOUND (Off:3 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,368.0,7.0,4.0,3.0
371,PT08M24.00S,2025-11-30T03:27:32.3Z,3,REGULAR,foul,personal,[],1642345,,,1610612743,64,72,2025-11-30T03:27:54Z,3640000,False,,,0,,O. Ighodaro personal FOUL (1 PF),"[1642345, 203999]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,1.0,0.0,Jokić,203999.0,,,,,,
373,PT08M10.00S,2025-11-30T03:28:11.9Z,3,REGULAR,2pt,Jump Shot,[],1627750,76.16622864651774,42.15686274509804,1610612743,64,72,2025-11-30T03:28:16Z,3660000,False,-39.0,172.0,1,right,MISS J. Murray 17' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,17.59,Missed,,,,,,,,,,,,,,,
374,PT08M07.00S,2025-11-30T03:28:14.9Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,64,72,2025-11-30T03:28:16Z,3670000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,373.0,2.0,2.0,0.0
377,PT07M53.00S,2025-11-30T03:29:02.3Z,3,REGULAR,freethrow,1 of 3,[],1626164,,,1610612756,65,72,2025-11-30T03:35:37Z,3700000,False,,,0,,D. Booker Free Throw 1 of 3 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
378,PT07M53.00S,2025-11-30T03:29:02.3Z,3,REGULAR,freethrow,2 of 3,[],1626164,,,1610612756,66,72,2025-11-30T03:35:37Z,3710000,False,,,0,,D. Booker Free Throw 2 of 3 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
375,PT07M53.00S,2025-11-30T03:29:18.3Z,3,REGULAR,foul,personal,['3freethrow'],1631212,,,1610612756,66,72,2025-11-30T03:37:34Z,3735000,False,,,0,,P. Watson shooting personal FOUL (2 PF) (Booker 3 FT),"[1631212, 1626164]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,,,,,,,1627963.0,2.0,0.0,Booker,1626164.0,,,,,,
379,PT07M53.00S,2025-11-30T03:29:19.5Z,3,REGULAR,substitution,out,[],1628960,,,1610612756,66,72,2025-11-30T03:29:21Z,3738750,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M53.00S,2025-11-30T03:29:19.5Z,3,REGULAR,substitution,in,[],1631221,,,1610612756,66,72,2025-11-30T03:29:21Z,3739375,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M53.00S,2025-11-30T03:29:02.3Z,3,REGULAR,freethrow,3 of 3,[],1626164,,,1610612756,67,72,2025-11-30T03:35:37Z,3740000,False,,,0,,D. Booker Free Throw 3 of 3 (16 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
382,PT07M38.00S,2025-11-30T03:29:56.8Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612743,67,72,2025-11-30T03:30:16Z,3750000,False,,,0,,D. Brooks shooting personal FOUL (3 PF) (Jokić 2 FT),"[1628415, 203999]",1610612756.0,PHX,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627963.0,3.0,0.0,Jokić,203999.0,,,,,,
384,PT07M38.00S,2025-11-30T03:30:37.7Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,67,73,2025-11-30T03:30:37Z,3770000,False,,,0,,N. Jokić Free Throw 1 of 2 (19 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
385,PT07M38.00S,2025-11-30T03:30:38.6Z,3,REGULAR,substitution,out,[],1642461,,,1610612743,67,73,2025-11-30T03:30:42Z,3780000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M38.00S,2025-11-30T03:30:38.6Z,3,REGULAR,substitution,in,[],203501,,,1610612743,67,73,2025-11-30T03:30:42Z,3790000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M38.00S,2025-11-30T03:31:00.5Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,67,74,2025-11-30T03:31:00Z,3800000,False,,,0,,N. Jokić Free Throw 2 of 2 (20 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
388,PT07M23.00S,2025-11-30T03:31:18.0Z,3,REGULAR,3pt,Jump Shot,[],1628415,31.488173455978973,24.754901960784316,1610612756,67,74,2025-11-30T03:31:22Z,3810000,False,126.0,243.0,1,left,MISS D. Brooks 27' 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,27.43,Missed,,,,,,,,,,,,,,,
389,PT07M20.00S,2025-11-30T03:31:21.0Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612743,67,74,2025-11-30T03:31:22Z,3820000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,388.0,4.0,4.0,0.0
390,PT07M10.00S,2025-11-30T03:31:30.9Z,3,REGULAR,3pt,Jump Shot,[],1627750,70.64717477003943,16.911764705882355,1610612743,67,77,2025-11-30T03:31:36Z,3830000,False,-165.0,223.0,1,right,J. Murray 27' 3PT pullup (19 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,27.8,Made,19.0,,,,,,,,,,,,,,
391,PT07M08.00S,2025-11-30T03:31:35.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,67,77,2025-11-30T03:31:35Z,3840000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M08.00S,2025-11-30T03:33:17.9Z,3,REGULAR,substitution,out,[],1628415,,,1610612756,67,77,2025-11-30T03:34:22Z,3850000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M08.00S,2025-11-30T03:33:17.9Z,3,REGULAR,substitution,in,[],1630692,,,1610612756,67,77,2025-11-30T03:34:22Z,3860000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M55.00S,2025-11-30T03:34:47.1Z,3,REGULAR,foul,personal,[],203999,,,1610612756,67,77,2025-11-30T03:35:02Z,3870000,False,,,0,,N. Jokić personal FOUL (1 PF),"[203999, 1626164]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,2003.0,1.0,0.0,Booker,1626164.0,,,,,,
396,PT06M54.00S,2025-11-30T03:35:11.7Z,3,REGULAR,foul,offensive,[],1626164,,,1610612756,67,77,2025-11-30T03:35:27Z,3890000,False,,,0,,D. Booker offensive FOUL (3 PF),"[1626164, 1631212]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,2003.0,3.0,0.0,Watson,1631212.0,,,,,,
398,PT06M54.00S,2025-11-30T03:35:11.7Z,3,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,67,77,2025-11-30T03:35:11Z,3910000,False,,,0,,D. Booker offensive foul TURNOVER (1 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,1.0,,,,,,,,,2003.0,,,,,,,,,,
399,PT06M37.00S,2025-11-30T03:35:42.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,70.77858081471747,12.990196078431374,1610612743,67,77,2025-11-30T03:35:47Z,3920000,False,-185.0,222.0,1,right,MISS J. Murray 28' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,28.91,Missed,,,,,,,,,,,,,,,
400,PT06M33.00S,2025-11-30T03:35:46.9Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,67,77,2025-11-30T03:35:47Z,3930000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,399.0,3.0,3.0,0.0
401,PT06M29.00S,2025-11-30T03:35:51.5Z,3,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612756,67,77,2025-11-30T03:36:03Z,3940000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (Booker 2 FT),"[1627750, 1626164]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,2.0,0.0,Booker,1626164.0,,,,,,
403,PT06M29.00S,2025-11-30T03:36:23.6Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,68,77,2025-11-30T03:36:23Z,3960000,False,,,0,,D. Booker Free Throw 1 of 2 (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
404,PT06M29.00S,2025-11-30T03:36:58.8Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,69,77,2025-11-30T03:36:58Z,3970000,False,,,0,,D. Booker Free Throw 2 of 2 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
405,PT06M19.00S,2025-11-30T03:37:11.5Z,3,REGULAR,3pt,Jump Shot,[],203999,74.45795006570303,82.35294117647058,1610612743,69,80,2025-11-30T03:37:15Z,3980000,False,162.0,188.0,1,right,N. Jokić 24' 3PT  (23 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,24.77,Made,23.0,J. Murray,1627750.0,2.0,,,,,,,,,,,
407,PT06M01.00S,2025-11-30T03:37:29.1Z,3,REGULAR,3pt,Jump Shot,[],1626164,25.969119579500656,14.215686274509803,1610612756,69,80,2025-11-30T03:37:33Z,4000000,False,179.0,192.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,26.21,Missed,,,,,,,,,,,,,,,
408,PT05M59.00S,2025-11-30T03:37:31.1Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612756,69,80,2025-11-30T03:37:33Z,4010000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,407.0,4.0,3.0,1.0
409,PT05M58.00S,2025-11-30T03:37:33.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631221,33.722076215505915,49.754901960784316,1610612756,69,80,2025-11-30T03:37:40Z,4020000,False,1.0,264.0,1,left,MISS C. Gillespie 26' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,,26.45,Missed,,,,,,,,,,,,,,,
410,PT05M54.00S,2025-11-30T03:37:37.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,69,80,2025-11-30T03:37:49Z,4030000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,409.0,,,
412,PT05M54.00S,2025-11-30T03:37:44.4Z,3,REGULAR,substitution,out,[],1629661,,,1610612743,69,80,2025-11-30T03:37:49Z,4050000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M54.00S,2025-11-30T03:37:44.4Z,3,REGULAR,substitution,in,[],1628971,,,1610612743,69,80,2025-11-30T03:37:49Z,4060000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M35.00S,2025-11-30T03:38:16.3Z,3,REGULAR,turnover,bad pass,[],1627750,,,1610612743,69,80,2025-11-30T03:38:19Z,4070000,False,,,0,,J. Murray bad pass TURNOVER (4 TO),"[1627750, 1631221]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.0,Gillespie,1631221.0,,,,,,,,,,,,,,,,,
415,PT05M35.00S,2025-11-30T03:38:16.3Z,3,REGULAR,steal,,[],1631221,,,1610612756,69,80,2025-11-30T03:38:17Z,4080000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT05M31.00S,2025-11-30T03:38:20.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626220,5.601182654402102,46.568627450980394,1610612756,71,80,2025-11-30T03:38:27Z,4090000,False,17.0,0.0,1,left,R. O'Neale running Layup (7 PTS) (J. Goodwin 1 AST),"[1626220, 1630692]",1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,1.72,Made,7.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,,
418,PT05M18.00S,2025-11-30T03:38:33.6Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,71,80,2025-11-30T03:38:36Z,4110000,False,,,0,,N. Jokić bad pass TURNOVER (3 TO),"[203999, 1642345]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,3.0,Ighodaro,1642345.0,,,,,,,,,,,,,,,,,
419,PT05M18.00S,2025-11-30T03:38:33.6Z,3,REGULAR,steal,,[],1642345,,,1610612756,71,80,2025-11-30T03:38:34Z,4120000,False,,,0,,O. Ighodaro STEAL (2 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
420,PT05M07.00S,2025-11-30T03:38:44.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,21.369908015768726,91.91176470588235,1610612756,71,80,2025-11-30T03:38:53Z,4130000,False,-210.0,148.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,25.68,Missed,,,,,,,,,,,,,,,
421,PT05M01.00S,2025-11-30T03:38:50.9Z,3,REGULAR,rebound,defensive,[],203501,,,1610612743,71,80,2025-11-30T03:38:53Z,4140000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,420.0,2.0,2.0,0.0
422,PT05M00.00S,2025-11-30T03:38:52.6Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612743,71,80,2025-11-30T03:38:57Z,4150000,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Watson 2 FT),"[1626220, 1631212]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,3.0,0.0,Watson,1631212.0,,,,,,
424,PT05M00.00S,2025-11-30T03:39:19.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631212,,,1610612743,71,81,2025-11-30T03:39:19Z,4170000,False,,,0,,P. Watson Free Throw 1 of 2 (7 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
425,PT05M00.00S,2025-11-30T03:39:41.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631212,,,1610612743,71,82,2025-11-30T03:39:41Z,4180000,False,,,0,,P. Watson Free Throw 2 of 2 (8 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
426,PT04M50.00S,2025-11-30T03:39:53.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,10.068988173455978,66.17647058823529,1610612756,71,82,2025-11-30T03:39:59Z,4190000,False,-81.0,42.0,1,left,MISS D. Booker 9' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,9.12,Missed,,,,,,,,,,,,,,,
427,PT04M47.00S,2025-11-30T03:39:56.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,71,82,2025-11-30T03:39:59Z,4200000,False,,,0,,N. Jokić REBOUND (Off:3 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,426.0,8.0,5.0,3.0
428,PT04M35.00S,2025-11-30T03:40:08.8Z,3,REGULAR,turnover,bad pass,[],1627750,,,1610612743,71,82,2025-11-30T03:40:12Z,4210000,False,,,0,,J. Murray bad pass TURNOVER (5 TO),"[1627750, 1626164]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,5.0,Booker,1626164.0,,,,,,,,,,,,,,,,,
429,PT04M35.00S,2025-11-30T03:40:08.8Z,3,REGULAR,steal,,[],1626164,,,1610612756,71,82,2025-11-30T03:40:10Z,4220000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
430,PT04M29.00S,2025-11-30T03:40:15.2Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630692,24.704336399474375,11.542585784313726,1610612756,74,82,2025-11-30T03:43:48Z,4230000,False,192.0,180.0,1,left,J. Goodwin 26' 3PT running pullup (6 PTS) (O. Ighodaro 3 AST),"[1630692, 1642345]",1610612756.0,PHX,running pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,26.32,Made,6.0,O. Ighodaro,1642345.0,3.0,,,,,,,,,,,
432,PT04M07.00S,2025-11-30T03:40:36.9Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,74,82,2025-11-30T03:40:39Z,4250000,False,,,0,,N. Jokić lost ball TURNOVER (4 TO),"[203999, 1626220]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,4.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
