actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M51.00S,2026-04-08T03:25:47.5Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1631109,,,1610612756,26,5,2026-04-08T03:35:11Z,880000,False,,,0,,M. Williams Free Throw 1 of 1 (10 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
89,PT05M44.00S,2026-04-08T03:26:00.6Z,1,REGULAR,violation,kicked ball,[],1631109,,,1610612745,26,5,2026-04-08T03:26:21Z,890000,False,,,0,,M. Williams kicked ball VIOLATION,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,
90,PT05M44.00S,2026-04-08T03:26:03.3Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,26,5,2026-04-08T03:26:11Z,900000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M44.00S,2026-04-08T03:26:03.3Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,26,5,2026-04-08T03:26:11Z,910000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M44.00S,2026-04-08T03:26:03.3Z,1,REGULAR,substitution,in,[],1642263,,,1610612745,26,5,2026-04-08T03:26:11Z,920000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M44.00S,2026-04-08T03:26:03.3Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,26,5,2026-04-08T03:26:11Z,930000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M35.00S,2026-04-08T03:26:30.1Z,1,REGULAR,2pt,Jump Shot,[],201142,86.02168199737189,65.93137254901961,1610612745,26,7,2026-04-08T03:26:34Z,940000,False,80.0,79.0,1,right,K. Durant 11' pullup Jump Shot (2 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,11.21,Made,,2.0,,,,,,,,,,,,,,,,
95,PT05M19.00S,2026-04-08T03:26:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.783837056504599,50.0,1610612756,26,7,2026-04-08T03:26:51Z,950000,False,0.0,11.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
96,PT05M18.00S,2026-04-08T03:26:46.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612745,26,7,2026-04-08T03:26:51Z,960000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,95.0,,,,,,,1.0,1.0,0.0,,,,,,,,
97,PT05M10.00S,2026-04-08T03:26:56.2Z,1,REGULAR,foul,personal,[],1628960,,,1610612745,26,7,2026-04-08T03:27:18Z,970000,False,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 203991]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,201638.0,1.0,0.0,Capela,203991.0,,,
99,PT05M10.00S,2026-04-08T03:27:11.2Z,1,REGULAR,substitution,out,[],1631109,,,1610612745,26,7,2026-04-08T03:27:16Z,990000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M10.00S,2026-04-08T03:27:11.2Z,1,REGULAR,substitution,in,[],1642345,,,1610612745,26,7,2026-04-08T03:27:16Z,1000000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M09.00S,2026-04-08T03:27:26.1Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612745,26,7,2026-04-08T03:27:34Z,1010000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1642345]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Ighodaro,1642345.0
102,PT05M09.00S,2026-04-08T03:27:26.1Z,1,REGULAR,steal,,[],1642345,,,1610612756,26,7,2026-04-08T03:27:27Z,1020000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
103,PT05M07.00S,2026-04-08T03:27:28.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642345,6.652431011826544,49.754901960784316,1610612756,28,7,2026-04-08T03:34:36Z,1030000,False,1.0,10.0,1,left,O. Ighodaro running DUNK (2 PTS),[1642345],1610612756.0,PHX,running,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,1.01,Made,,2.0,,,,,,,,,,,,,,,,
104,PT04M47.00S,2026-04-08T03:27:47.1Z,1,REGULAR,2pt,Jump Shot,[],1642263,72.48685939553219,50.73529411764706,1610612745,28,9,2026-04-08T03:35:06Z,1040000,False,4.0,206.0,1,right,R. Sheppard 20' pullup Jump Shot (2 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Center,20.61,Made,,2.0,,,,,,,,,,,,,,,,
105,PT04M39.00S,2026-04-08T03:27:58.0Z,1,REGULAR,foul,offensive,[],1628415,,,1610612756,28,9,2026-04-08T03:36:29Z,1050000,False,,,0,,D. Brooks offensive FOUL (1 PF),"[1628415, 1629006]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628951.0,1.0,0.0,Okogie,1629006.0,,,
107,PT04M39.00S,2026-04-08T03:27:58.0Z,1,REGULAR,turnover,offensive foul,[],1628415,,,1610612756,28,9,2026-04-08T03:36:29Z,1070000,False,,,0,,D. Brooks offensive foul TURNOVER (1 TO),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202027.0,,,,,1.0,,
108,PT04M39.00S,2026-04-08T03:28:06.4Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,28,9,2026-04-08T03:28:12Z,1080000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M39.00S,2026-04-08T03:28:06.4Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,28,9,2026-04-08T03:28:12Z,1090000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M39.00S,2026-04-08T03:28:06.4Z,1,REGULAR,substitution,in,[],1631221,,,1610612745,28,9,2026-04-08T03:28:12Z,1100000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M39.00S,2026-04-08T03:28:06.4Z,1,REGULAR,substitution,in,[],1626220,,,1610612745,28,9,2026-04-08T03:28:12Z,1110000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M20.00S,2026-04-08T03:28:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203991,89.43823915900131,49.50980392156863,1610612745,28,9,2026-04-08T03:28:46Z,1120000,False,-2.0,47.0,1,right,MISS C. Capela cutting Layup - blocked,"[203991, 1628960]",1610612745.0,HOU,cutting,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,Allen,1628960.0,,,,,,,,,,,
113,PT04M20.00S,2026-04-08T03:28:38.3Z,1,REGULAR,block,,[],1628960,,,1610612745,28,9,2026-04-08T03:28:40Z,1130000,False,,,0,,G. Allen BLOCK (1 BLK),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT04M18.00S,2026-04-08T03:28:40.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,28,9,2026-04-08T03:28:46Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,112.0,,,,,,,,,,,,,,,,,
116,PT04M13.00S,2026-04-08T03:29:16.4Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203991,96.66557161629436,24.509803921568626,1610612745,28,9,2026-04-08T03:38:00Z,1160000,False,-127.0,-21.0,1,right,MISS C. Capela 12' turnaround Shot,[203991],1610612745.0,HOU,turnaround,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,12.93,Missed,,,,,,,,,,,,,,,,,,
117,PT04M13.00S,2026-04-08T03:29:16.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,28,9,2026-04-08T03:29:22Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,116.0,,,,,,,,,,,,,,,,,
118,PT04M13.00S,2026-04-08T03:29:24.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612745,28,9,2026-04-08T03:29:32Z,1180000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628951.0,,,,,,,
120,PT04M00.00S,2026-04-08T03:29:45.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,26.363337713534822,9.313725490196079,1610612756,28,9,2026-04-08T03:29:49Z,1190000,False,203.0,195.0,1,left,MISS D. Booker 28' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,28.2,Missed,,,,,,,,,,,,,,,,,,
121,PT03M58.00S,2026-04-08T03:29:47.2Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,28,9,2026-04-08T03:29:49Z,1200000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,120.0,,,,,,,1.0,1.0,0.0,,,,,,,,
122,PT03M46.00S,2026-04-08T03:29:59.8Z,1,REGULAR,turnover,bad pass,[],203991,,,1610612745,28,9,2026-04-08T03:30:02Z,1210000,False,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1628960]",1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Allen,1628960.0
123,PT03M46.00S,2026-04-08T03:29:59.8Z,1,REGULAR,steal,,[],1628960,,,1610612756,28,9,2026-04-08T03:30:01Z,1220000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
124,PT03M43.00S,2026-04-08T03:30:04.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631221,25.57490144546649,86.76470588235294,1610612756,28,9,2026-04-08T03:30:09Z,1230000,False,-184.0,188.0,1,left,MISS C. Gillespie 26' running 3PT,[1631221],1610612756.0,PHX,running,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
125,PT03M39.00S,2026-04-08T03:30:08.0Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,28,9,2026-04-08T03:30:09Z,1240000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,124.0,,,,,,,1.0,1.0,0.0,,,,,,,,
126,PT03M37.00S,2026-04-08T03:30:09.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631106,94.03745072273325,49.26470588235294,1610612745,28,11,2026-04-08T03:30:16Z,1250000,False,-4.0,4.0,1,right,T. Eason running DUNK (2 PTS) (R. Sheppard 1 AST),"[1631106, 1642263]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.51,Made,,2.0,R. Sheppard,1642263.0,1.0,,,,,,,,,,,,,
128,PT03M19.00S,2026-04-08T03:30:30.2Z,1,REGULAR,turnover,out-of-bounds,[],1628960,,,1610612756,28,11,2026-04-08T03:30:40Z,1270000,False,,,0,,G. Allen bad pass out-of-bounds TURNOVER (1 TO),[1628960],1610612756.0,PHX,bad pass,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,201638.0,,,,,1.0,,
129,PT03M19.00S,2026-04-08T03:30:33.4Z,1,REGULAR,substitution,out,[],1629006,,,1610612745,28,11,2026-04-08T03:30:53Z,1280000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M19.00S,2026-04-08T03:30:33.4Z,1,REGULAR,substitution,out,[],203991,,,1610612745,28,11,2026-04-08T03:30:53Z,1290000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M19.00S,2026-04-08T03:30:33.4Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,28,11,2026-04-08T03:30:53Z,1300000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M19.00S,2026-04-08T03:30:33.4Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,28,11,2026-04-08T03:30:53Z,1310000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M06.00S,2026-04-08T03:31:01.5Z,1,REGULAR,foul,personal,['2freethrow'],1642345,,,1610612745,28,11,2026-04-08T03:31:21Z,1320000,False,,,0,,O. Ighodaro shooting personal FOUL (1 PF) (Sengun 2 FT),"[1642345, 1630578]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628951.0,1.0,0.0,Sengun,1630578.0,,,
135,PT03M06.00S,2026-04-08T03:31:33.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,28,12,2026-04-08T03:31:33Z,1340000,False,,,0,,A. Sengun Free Throw 1 of 2 (1 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
136,PT03M06.00S,2026-04-08T03:31:51.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,28,13,2026-04-08T03:31:51Z,1350000,False,,,0,,A. Sengun Free Throw 2 of 2 (2 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
137,PT02M50.00S,2026-04-08T03:32:09.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,6.783837056504599,47.05882352941176,1610612756,30,13,2026-04-08T03:32:13Z,1360000,False,15.0,11.0,1,left,O. Ighodaro cutting DUNK (4 PTS) (D. Booker 3 AST),"[1642345, 1626164]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,1.85,Made,,4.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,
139,PT02M38.00S,2026-04-08T03:32:21.2Z,1,REGULAR,3pt,Jump Shot,[],201142,64.73390275952694,43.872549019607845,1610612745,30,13,2026-04-08T03:32:27Z,1380000,False,-31.0,279.0,1,right,MISS K. Durant 28' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,28.07,Missed,,,,,,,,,,,,,,,,,,
140,PT02M34.00S,2026-04-08T03:32:25.2Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,30,13,2026-04-08T03:32:27Z,1390000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,139.0,,,,,,,1.0,1.0,0.0,,,,,,,,
141,PT02M31.00S,2026-04-08T03:32:28.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,31.35676741130092,75.73529411764706,1610612756,30,13,2026-04-08T03:32:34Z,1400000,False,-129.0,242.0,1,left,MISS G. Allen 27' running pullup 3PT,[1628960],1610612756.0,PHX,running pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.44,Missed,,,,,,,,,,,,,,,,,,
142,PT02M27.00S,2026-04-08T03:32:32.4Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,30,13,2026-04-08T03:32:34Z,1410000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,141.0,,,,,,,2.0,1.0,1.0,,,,,,,,
143,PT02M23.00S,2026-04-08T03:32:36.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,86.15308804204993,47.05882352941176,1610612745,30,13,2026-04-08T03:42:54Z,1420000,False,-15.0,78.0,1,right,MISS A. Thompson 7' fadeaway Shot,[1641708],1610612745.0,HOU,fadeaway,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
144,PT02M20.00S,2026-04-08T03:32:39.7Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,30,13,2026-04-08T03:32:43Z,1430000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,143.0,,,,,,,1.0,1.0,0.0,,,,,,,,
145,PT02M11.00S,2026-04-08T03:32:49.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,22.815374507227332,48.03921568627451,1610612756,32,13,2026-04-08T03:32:56Z,1440000,False,10.0,162.0,1,left,D. Booker 16' driving floating Jump Shot (10 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,16.23,Made,,10.0,,,,,,,,,,,,,,,,
147,PT02M11.00S,2026-04-08T03:32:53.2Z,1,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612756,32,13,2026-04-08T03:33:06Z,1460000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Booker 1 FT),"[1631106, 1626164]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,201638.0,1.0,0.0,Booker,1626164.0,,,
149,PT02M11.00S,2026-04-08T03:33:09.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,32,13,2026-04-08T03:34:36Z,1480000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M11.00S,2026-04-08T03:36:09.9Z,1,REGULAR,substitution,out,[],201142,,,1610612756,32,13,2026-04-08T03:36:29Z,1490000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M11.00S,2026-04-08T03:36:09.9Z,1,REGULAR,substitution,in,[],1631095,,,1610612756,32,13,2026-04-08T03:36:29Z,1500000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M11.00S,2026-04-08T03:36:32.2Z,1,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,33,13,2026-04-08T03:36:32Z,1510000,False,,,0,,D. Booker Free Throw 1 of 1 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
155,PT01M52.00S,2026-04-08T03:36:52.4Z,1,REGULAR,2pt,Jump Shot,[],1630578,90.88370565045992,27.205882352941174,1610612745,33,13,2026-04-08T03:44:23Z,1520000,False,-114.0,33.0,1,right,MISS A. Sengun 11' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,11.87,Missed,,,,,,,,,,,,,,,,,,
156,PT01M49.00S,2026-04-08T03:36:55.4Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,33,13,2026-04-08T03:36:58Z,1530000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,155.0,,,,,,,2.0,1.0,1.0,,,,,,,,
157,PT01M48.00S,2026-04-08T03:36:56.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,93.77463863337714,52.20588235294118,1610612745,33,15,2026-04-08T03:37:01Z,1540000,False,11.0,6.0,1,right,T. Eason putback Layup (4 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.25,Made,,4.0,,,,,,,,,,,,,,,,
158,PT01M48.00S,2026-04-08T03:36:58.4Z,1,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612745,33,15,2026-04-08T03:37:15Z,1550000,False,,,0,,G. Allen shooting personal FOUL (2 PF) (Eason 1 FT),"[1628960, 1631106]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,2.0,0.0,Eason,1631106.0,,,
160,PT01M48.00S,2026-04-08T03:37:10.8Z,1,REGULAR,substitution,out,[],1626164,,,1610612745,33,15,2026-04-08T03:37:43Z,1570000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M48.00S,2026-04-08T03:37:10.8Z,1,REGULAR,substitution,in,[],1630692,,,1610612745,33,15,2026-04-08T03:37:43Z,1580000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT01M48.00S,2026-04-08T03:37:28.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1631106,,,1610612745,33,16,2026-04-08T03:37:28Z,1590000,False,,,0,,T. Eason Free Throw 1 of 1 (5 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
163,PT01M40.00S,2026-04-08T03:37:43.5Z,1,REGULAR,foul,offensive,[],1642345,,,1610612756,33,16,2026-04-08T03:37:55Z,1600000,False,,,0,,O. Ighodaro offensive FOUL (2 PF),"[1642345, 1630578]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628951.0,2.0,0.0,Sengun,1630578.0,,,
165,PT01M40.00S,2026-04-08T03:37:43.5Z,1,REGULAR,turnover,offensive foul,[],1642345,,,1610612756,33,16,2026-04-08T03:37:43Z,1620000,False,,,0,,O. Ighodaro offensive foul TURNOVER (1 TO),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628951.0,,,,,1.0,,
166,PT01M24.00S,2026-04-08T03:38:22.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631095,86.41590013140605,25.49019607843137,1610612745,33,16,2026-04-08T03:38:32Z,1630000,False,-123.0,75.0,1,right,MISS J. Smith Jr. 14' pullup Shot - blocked,"[1631095, 1626220]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,14.37,Missed,,,,,,O'Neale,1626220.0,,,,,,,,,,,
167,PT01M24.00S,2026-04-08T03:38:22.7Z,1,REGULAR,block,,[],1626220,,,1610612745,33,16,2026-04-08T03:38:26Z,1640000,False,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
168,PT01M24.00S,2026-04-08T03:38:22.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,33,16,2026-04-08T03:38:32Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,166.0,,,,,,,,,,,,,,,,,
170,PT01M22.00S,2026-04-08T03:38:39.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642263,84.1819973718791,2.2058823529411766,1610612745,33,19,2026-04-08T03:38:47Z,1670000,False,-239.0,96.0,1,right,R. Sheppard 25' 3PT  (5 PTS) (A. Thompson 1 AST),"[1642263, 1641708]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,25.76,Made,,5.0,A. Thompson,1641708.0,1.0,,,,,,,,,,,,,
172,PT01M03.00S,2026-04-08T03:38:58.3Z,1,REGULAR,turnover,lost ball,[],1631221,,,1610612756,33,19,2026-04-08T03:46:38Z,1690000,False,,,0,,C. Gillespie lost ball TURNOVER (1 TO),"[1631221, 1641708]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Thompson,1641708.0
173,PT01M03.00S,2026-04-08T03:38:58.3Z,1,REGULAR,steal,,[],1641708,,,1610612745,33,19,2026-04-08T03:38:59Z,1700000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
174,PT00M56.60S,2026-04-08T03:39:05.1Z,1,REGULAR,turnover,bad pass,[],1630578,,,1610612745,33,19,2026-04-08T03:39:10Z,1710000,False,,,0,,A. Sengun bad pass TURNOVER (3 TO),"[1630578, 1631221]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,3.0,Gillespie,1631221.0
