actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
427,PT05M08.00S,2025-01-15T04:07:31.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,93.38042049934296,55.392156862745104,1610612743,58,84,2025-01-15T04:07:36Z,4190000,False,27.0,10.0,1,right,MISS C. Braun running Layup,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
428,PT05M06.00S,2025-01-15T04:07:33.3Z,3,REGULAR,rebound,offensive,[],1631128,,,1610612743,58,84,2025-01-15T04:07:50Z,4200000,False,,,0,,C. Braun REBOUND (Off:1 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,427.0,,,,,4.0,3.0,1.0,,,,,,,,,,
429,PT05M05.00S,2025-01-15T04:07:35.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631128,94.40999984741211,50.0,1610612743,58,86,2025-01-15T04:09:30Z,4210000,False,0.0,0.0,1,right,C. Braun tip Layup (4 PTS),[1631128],1610612743.0,DEN,tip,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.0,Made,,4.0,,,,,,,,,,,,,,,,
430,PT04M53.00S,2025-01-15T04:07:46.8Z,3,REGULAR,2pt,Jump Shot,[],202681,7.178055190538765,88.23529411764706,1610612742,58,86,2025-01-15T04:10:07Z,4220000,False,-191.0,15.0,1,left,MISS K. Irving 19' step back Shot,[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left,19.18,Missed,,,,,,,,,,,,,,,,,,
431,PT04M51.00S,2025-01-15T04:07:48.8Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612742,58,86,2025-01-15T04:07:48Z,4230000,False,,,0,,P. Washington REBOUND (Off:3 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left,,,430.0,,,,,8.0,5.0,3.0,,,,,,,,,,
432,PT04M45.00S,2025-01-15T04:07:54.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,6.1268068331143235,49.754901960784316,1610612742,60,86,2025-01-15T04:07:58Z,4240000,False,1.0,5.0,1,left,D. Gafford Layup (8 PTS) (S. Dinwiddie 2 AST),"[1629655, 203915]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.52,Made,,8.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,
434,PT04M18.00S,2025-01-15T04:08:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.38042049934296,47.549019607843135,1610612743,60,86,2025-01-15T04:08:26Z,4260000,False,-12.0,10.0,1,right,MISS R. Westbrook cutting Layup,[201566],1610612743.0,DEN,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.57,Missed,,,,,,,,,,,,,,,,,,
435,PT04M15.00S,2025-01-15T04:08:24.4Z,3,REGULAR,rebound,offensive,[],201566,,,1610612743,60,86,2025-01-15T04:08:26Z,4270000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:3),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,434.0,,,,,5.0,3.0,2.0,,,,,,,,,,
436,PT04M15.00S,2025-01-15T04:08:24.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201566,94.40999984741211,50.0,1610612743,60,86,2025-01-15T04:10:43Z,4280000,False,0.0,0.0,1,right,MISS R. Westbrook tip Layup,[201566],1610612743.0,DEN,tip,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
437,PT04M14.00S,2025-01-15T04:08:25.1Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,60,86,2025-01-15T04:08:25Z,4290000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,436.0,,,,,2.0,1.0,1.0,,,,,,,,,,
438,PT04M11.00S,2025-01-15T04:08:31.1Z,3,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612742,60,86,2025-01-15T04:08:39Z,4300000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Gafford 2 FT),"[1631128, 1629655]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Gafford,1629655.0
440,PT04M11.00S,2025-01-15T04:09:00.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629655,,,1610612742,61,86,2025-01-15T04:09:33Z,4320000,False,,,0,,D. Gafford Free Throw 1 of 2 (9 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
441,PT04M11.00S,2025-01-15T04:09:01.1Z,3,REGULAR,substitution,out,[],203915,,,1610612742,61,86,2025-01-15T04:09:21Z,4330000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M11.00S,2025-01-15T04:09:01.1Z,3,REGULAR,substitution,out,[],202691,,,1610612742,61,86,2025-01-15T04:09:21Z,4340000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M11.00S,2025-01-15T04:09:01.1Z,3,REGULAR,substitution,out,[],1631128,,,1610612742,61,86,2025-01-15T04:09:21Z,4350000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M11.00S,2025-01-15T04:09:01.1Z,3,REGULAR,substitution,in,[],1630230,,,1610612742,61,86,2025-01-15T04:09:21Z,4360000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M11.00S,2025-01-15T04:09:01.1Z,3,REGULAR,substitution,in,[],1629656,,,1610612742,61,86,2025-01-15T04:09:21Z,4370000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M11.00S,2025-01-15T04:09:01.1Z,3,REGULAR,substitution,in,[],1631212,,,1610612742,61,86,2025-01-15T04:09:21Z,4380000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M11.00S,2025-01-15T04:09:00.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629655,,,1610612742,61,86,2025-01-15T04:09:33Z,4390000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT04M08.00S,2025-01-15T04:09:03.3Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,61,86,2025-01-15T04:09:33Z,4400000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,447.0,,,,,4.0,4.0,0.0,,,,,,,,,,
449,PT03M56.00S,2025-01-15T04:09:43.8Z,3,REGULAR,3pt,Jump Shot,[],1629008,68.15045992115637,65.19607843137256,1610612743,61,89,2025-01-15T04:09:47Z,4410000,False,76.0,247.0,1,right,M. Porter Jr. 25' 3PT  (13 PTS) (J. Murray 5 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.83,Made,,13.0,J. Murray,1627750.0,5.0,,,,,,,,,,,,,
451,PT03M47.00S,2025-01-15T04:09:54.8Z,3,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612742,61,89,2025-01-15T04:10:10Z,4430000,False,,,0,,P. Watson shooting personal FOUL (2 PF) (Washington 2 FT),"[1631212, 1629023]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Washington,1629023.0
453,PT03M47.00S,2025-01-15T04:10:26.7Z,3,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,61,89,2025-01-15T04:10:26Z,4450000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
454,PT03M47.00S,2025-01-15T04:10:26.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,61,89,2025-01-15T04:10:26Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,453.0,,,,,,,,,,,,,,,,,
455,PT03M47.00S,2025-01-15T04:10:27.7Z,3,REGULAR,substitution,out,[],1629008,,,1610612742,61,89,2025-01-15T04:10:40Z,4470000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M47.00S,2025-01-15T04:10:27.7Z,3,REGULAR,substitution,out,[],1627750,,,1610612742,61,89,2025-01-15T04:10:40Z,4480000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M47.00S,2025-01-15T04:10:27.7Z,3,REGULAR,substitution,in,[],203932,,,1610612742,61,89,2025-01-15T04:10:40Z,4490000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M47.00S,2025-01-15T04:10:27.7Z,3,REGULAR,substitution,in,[],1631124,,,1610612742,61,89,2025-01-15T04:10:40Z,4500000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M47.00S,2025-01-15T04:10:49.3Z,3,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,62,89,2025-01-15T04:10:49Z,4510000,False,,,0,,P. Washington Free Throw 2 of 2 (5 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
460,PT03M39.00S,2025-01-15T04:11:03.7Z,3,REGULAR,foul,personal,[],1629655,,,1610612743,62,89,2025-01-15T04:11:11Z,4520000,False,,,0,,D. Gafford personal FOUL (3 PF),"[1629655, 203999]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Jokić,203999.0
462,PT03M32.00S,2025-01-15T04:11:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,88.91261498028909,49.50980392156863,1610612743,62,89,2025-01-15T04:13:01Z,4540000,False,-2.0,52.0,1,right,MISS N. Jokić floating Shot,[203999],1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,,,,
463,PT03M31.00S,2025-01-15T04:11:25.1Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,62,89,2025-01-15T04:11:33Z,4550000,False,,,0,,N. Jokić REBOUND (Off:1 Def:11),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,462.0,,,,,12.0,11.0,1.0,,,,,,,,,,
464,PT03M28.00S,2025-01-15T04:11:28.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631124,69.99014454664915,24.509803921568626,1610612743,62,89,2025-01-15T04:11:35Z,4560000,False,-127.0,230.0,1,right,MISS J. Strawther 26' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
465,PT03M25.00S,2025-01-15T04:11:31.5Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,62,89,2025-01-15T04:11:35Z,4570000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,464.0,,,,,3.0,2.0,1.0,,,,,,,,,,
466,PT03M15.00S,2025-01-15T04:11:41.4Z,3,REGULAR,3pt,Jump Shot,[],1630230,19.92444152431012,91.91176470588235,1610612742,62,89,2025-01-15T04:11:46Z,4580000,False,-210.0,135.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
467,PT03M12.00S,2025-01-15T04:11:44.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,62,89,2025-01-15T04:11:46Z,4590000,False,,,0,,N. Jokić REBOUND (Off:1 Def:12),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,466.0,,,,,13.0,12.0,1.0,,,,,,,,,,
468,PT03M08.00S,2025-01-15T04:11:48.5Z,3,REGULAR,turnover,lost ball,[],1631212,,,1610612743,62,89,2025-01-15T04:11:52Z,4600000,False,,,0,,P. Watson lost ball TURNOVER (1 TO),"[1631212, 202681]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Irving,202681.0,,,,,,,
469,PT03M08.00S,2025-01-15T04:11:48.5Z,3,REGULAR,steal,,[],202681,,,1610612742,62,89,2025-01-15T04:11:50Z,4610000,False,,,0,,K. Irving STEAL (4 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
470,PT03M00.00S,2025-01-15T04:11:56.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,6.521024967148489,49.01960784313725,1610612742,62,89,2025-01-15T04:15:51Z,4620000,False,5.0,9.0,1,left,MISS D. Gafford cutting Layup - blocked,"[1629655, 203932]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,Gordon,203932.0,,,,,
471,PT03M00.00S,2025-01-15T04:11:56.5Z,3,REGULAR,block,,[],203932,,,1610612742,62,89,2025-01-15T04:11:59Z,4630000,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
472,PT02M55.00S,2025-01-15T04:12:01.5Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,62,89,2025-01-15T04:12:01Z,4640000,False,,,0,,P. Watson REBOUND (Off:0 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,470.0,,,,,3.0,3.0,0.0,,,,,,,,,,
473,PT02M50.00S,2025-01-15T04:12:06.0Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203999,87.72996057818659,48.77450980392157,1610612743,62,91,2025-01-15T04:17:11Z,4650000,False,-6.0,63.0,1,right,N. Jokić 6' floating Jump Shot (10 PTS) (R. Westbrook 3 AST),"[203999, 201566]",1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,10.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,
475,PT02M29.00S,2025-01-15T04:12:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,19.793035479632064,41.42156862745098,1610612742,62,91,2025-01-15T04:12:32Z,4670000,False,43.0,134.0,1,left,MISS K. Irving 14' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,14.03,Missed,,,,,,,,,,,,,,,,,,
476,PT02M26.00S,2025-01-15T04:12:30.6Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,62,91,2025-01-15T04:12:32Z,4680000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:4),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,475.0,,,,,6.0,4.0,2.0,,,,,,,,,,
477,PT02M16.00S,2025-01-15T04:12:43.1Z,3,REGULAR,turnover,traveling,[],201566,,,1610612743,62,91,2025-01-15T04:12:50Z,4690000,False,,,0,,R. Westbrook traveling TURNOVER (4 TO),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,,,4.0,,,,,1627961.0,,,,
478,PT02M16.00S,2025-01-15T04:12:56.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,62,91,2025-01-15T04:12:56Z,4700000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M16.00S,2025-01-15T04:14:23.5Z,3,REGULAR,substitution,out,[],1629023,,,1610612742,62,91,2025-01-15T04:15:51Z,4710000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M16.00S,2025-01-15T04:14:23.5Z,3,REGULAR,substitution,out,[],201566,,,1610612742,62,91,2025-01-15T04:15:51Z,4720000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M16.00S,2025-01-15T04:14:23.5Z,3,REGULAR,substitution,in,[],1641765,,,1610612742,62,91,2025-01-15T04:15:51Z,4730000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M16.00S,2025-01-15T04:14:23.5Z,3,REGULAR,substitution,in,[],1627750,,,1610612742,62,91,2025-01-15T04:15:51Z,4740000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M58.00S,2025-01-15T04:16:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,9.149145860709593,55.392156862745104,1610612742,64,91,2025-01-15T04:16:38Z,4750000,False,-27.0,34.0,1,left,D. Gafford driving Layup (11 PTS) (N. Marshall 3 AST),"[1629655, 1630230]",1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,4.3,Made,,11.0,N. Marshall,1630230.0,3.0,,,,,,,,,,,,,
485,PT01M28.00S,2025-01-15T04:17:04.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,91.5407358738502,42.40196078431372,1610612743,64,91,2025-01-15T04:17:44Z,4770000,False,-38.0,27.0,1,right,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
486,PT01M25.00S,2025-01-15T04:17:07.3Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,64,91,2025-01-15T04:17:44Z,4780000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,485.0,,,,,2.0,2.0,0.0,,,,,,,,,,
487,PT01M19.00S,2025-01-15T04:17:10.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,24.129434954007884,87.74509803921569,1610612742,64,91,2025-01-15T04:17:25Z,4790000,False,-189.0,174.0,1,left,MISS Q. Grimes 25' running 3PT,[1629656],1610612742.0,DAL,running,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
488,PT01M18.00S,2025-01-15T04:17:11.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,64,91,2025-01-15T04:17:25Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,487.0,,,,,,,,,,,,,,,,,
489,PT01M18.00S,2025-01-15T04:17:17.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612742,64,91,2025-01-15T04:17:42Z,4810000,False,,,0,,A. Gordon loose ball personal FOUL (2 PF) (Prosper 2 FT),"[203932, 1641765]",1610612743.0,DEN,loose ball,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Prosper,1641765.0
491,PT01M18.00S,2025-01-15T04:17:48.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641765,,,1610612742,64,91,2025-01-15T04:17:48Z,4830000,False,,,0,,MISS O. Prosper Free Throw 1 of 2,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
492,PT01M18.00S,2025-01-15T04:17:48.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,64,91,2025-01-15T04:17:48Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,
493,PT01M18.00S,2025-01-15T04:18:04.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641765,,,1610612742,65,91,2025-01-15T04:18:04Z,4850000,False,,,0,,O. Prosper Free Throw 2 of 2 (1 PTS),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
494,PT01M00.00S,2025-01-15T04:18:24.2Z,3,REGULAR,3pt,Jump Shot,[],203932,91.27792378449409,3.1862745098039214,1610612743,65,91,2025-01-15T04:18:29Z,4860000,False,-234.0,29.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
495,PT00M58.40S,2025-01-15T04:18:26.5Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,65,91,2025-01-15T04:18:26Z,4870000,False,,,0,,N. Jokić REBOUND (Off:2 Def:12),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,494.0,,,,,14.0,12.0,2.0,,,,,,,,,,
496,PT00M55.30S,2025-01-15T04:18:29.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,66.48119250985546,57.13082107843137,1610612743,65,91,2025-01-15T04:18:36Z,4880000,False,36.0,263.0,1,right,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.5,Missed,,,,,,,,,,,,,,,,,,
497,PT00M53.80S,2025-01-15T04:18:31.0Z,3,REGULAR,rebound,defensive,[],1641765,,,1610612742,65,91,2025-01-15T04:18:36Z,4890000,False,,,0,,O. Prosper REBOUND (Off:0 Def:1),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Center,,,496.0,,,,,1.0,1.0,0.0,,,,,,,,,,
498,PT00M47.80S,2025-01-15T04:18:39.8Z,3,REGULAR,turnover,out-of-bounds,[],1641765,,,1610612742,65,91,2025-01-15T04:18:50Z,4900000,False,,,0,,O. Prosper lost ball out-of-bounds TURNOVER (1 TO),[1641765],1610612742.0,DAL,lost ball,,,Prosper,O. Prosper,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1.0,,,,,204059.0,,,,
499,PT00M33.00S,2025-01-15T04:19:05.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203932,88.78120893561103,96.81372549019608,1610612743,65,91,2025-01-15T04:19:09Z,4910000,False,234.0,53.0,1,right,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,24.0,Missed,,,,,,,,,,,,,,,,,,
500,PT00M30.00S,2025-01-15T04:19:08.6Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,65,91,2025-01-15T04:19:09Z,4920000,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Right Corner 3,24+ Right,,,499.0,,,,,4.0,3.0,1.0,,,,,,,,,,
501,PT00M24.20S,2025-01-15T04:19:15.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.703679369250986,49.01960784313725,1610612742,67,91,2025-01-15T04:19:45Z,4930000,False,5.0,20.0,1,left,D. Gafford finger roll Layup (13 PTS) (Q. Grimes 1 AST),"[1629655, 1629656]",1610612742.0,DAL,finger roll,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.05,Made,,13.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,,
503,PT00M00.50S,2025-01-15T04:19:44.7Z,3,REGULAR,3pt,Jump Shot,[],203999,62.36859395532195,61.029411764705884,1610612743,67,91,2025-01-15T04:20:09Z,4950000,False,55.0,301.0,1,right,MISS N. Jokić 30' pullup 3PT,[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,30.62,Missed,,,,,,,,,,,,,,,,,,
504,PT00M00.20S,2025-01-15T04:19:45.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,67,91,2025-01-15T04:20:01Z,4960000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,503.0,,,,,,,,,,,,,,,,,
505,PT00M00.20S,2025-01-15T04:19:53.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612743,67,91,2025-01-15T04:20:09Z,4970000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
506,PT00M00.00S,2025-01-15T04:20:11.8Z,3,REGULAR,period,end,[],0,,,1610612742,67,91,2025-01-15T04:20:11Z,4980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-01-15T04:22:17.9Z,4,REGULAR,substitution,out,['startperiod'],202681,,,1610612742,67,91,2025-01-15T04:24:47Z,4990000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
