actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
249,PT07M04.00S,2025-04-03T01:21:43.3Z,2,REGULAR,substitution,out,[],1629611,,,1610612737,45,51,2025-04-03T01:23:47Z,2470000,False,,,0,,SUB out: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M04.00S,2025-04-03T01:21:43.3Z,2,REGULAR,substitution,in,[],1629655,,,1610612737,45,51,2025-04-03T01:23:47Z,2480000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M04.00S,2025-04-03T01:21:43.3Z,2,REGULAR,substitution,in,[],1630700,,,1610612737,45,51,2025-04-03T01:23:47Z,2490000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M04.00S,2025-04-03T01:23:53.9Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,45,52,2025-04-03T01:23:53Z,2500000,False,,,0,,T. Young Free Throw 1 of 2 (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
253,PT07M04.00S,2025-04-03T01:24:09.6Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,45,53,2025-04-03T01:24:09Z,2510000,False,,,0,,T. Young Free Throw 2 of 2 (16 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
254,PT06M44.00S,2025-04-03T01:24:33.3Z,2,REGULAR,3pt,Jump Shot,[],1631108,68.9388961892247,68.38235294117648,1610612742,48,53,2025-04-03T01:24:37Z,2520000,False,92.0,239.0,1,right,M. Christie 25' 3PT  (8 PTS) (N. Marshall 3 AST),"[1631108, 1630230]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,25.65,Made,,8.0,N. Marshall,1630230.0,3.0,,,,,,,,,,,,,
256,PT06M27.00S,2025-04-03T01:24:50.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,26.49474375821288,16.666666666666664,1610612737,48,53,2025-04-03T01:24:54Z,2540000,False,167.0,197.0,1,left,MISS G. Niang 25' bank 3PT,[1627777],1610612737.0,ATL,bank,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
257,PT06M24.00S,2025-04-03T01:24:53.7Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,48,53,2025-04-03T01:24:54Z,2550000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,256.0,,,,,,,,2.0,2.0,0.0,,,,,,,
258,PT06M19.00S,2025-04-03T01:25:01.6Z,2,REGULAR,foul,personal,[],1642258,,,1610612742,48,53,2025-04-03T01:25:12Z,2560000,False,,,0,,Z. Risacher personal FOUL (2 PF),"[1642258, 203915]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Dinwiddie,203915.0
260,PT06M19.00S,2025-04-03T01:25:14.5Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,48,53,2025-04-03T01:25:30Z,2580000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M19.00S,2025-04-03T01:25:14.5Z,2,REGULAR,substitution,out,[],202691,,,1610612742,48,53,2025-04-03T01:25:30Z,2590000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M19.00S,2025-04-03T01:25:14.5Z,2,REGULAR,substitution,out,[],1629027,,,1610612742,48,53,2025-04-03T01:25:30Z,2600000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M19.00S,2025-04-03T01:25:14.5Z,2,REGULAR,substitution,in,[],1628997,,,1610612742,48,53,2025-04-03T01:25:30Z,2610000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M19.00S,2025-04-03T01:25:14.5Z,2,REGULAR,substitution,in,[],1630702,,,1610612742,48,53,2025-04-03T01:25:30Z,2620000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M19.00S,2025-04-03T01:25:14.5Z,2,REGULAR,substitution,in,[],1630249,,,1610612742,48,53,2025-04-03T01:25:30Z,2630000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M06.00S,2025-04-03T01:25:44.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,92.9862023653088,34.80392156862745,1610612742,48,53,2025-04-03T01:25:48Z,2640000,False,-76.0,13.0,1,right,MISS D. Gafford 7' turnaround Hook,[1629655],1610612742.0,DAL,turnaround,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,7.72,Missed,,,,,,,,,,,,,,,,,,
267,PT06M05.00S,2025-04-03T01:25:45.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,48,53,2025-04-03T01:25:48Z,2650000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,266.0,,,,,,,,,,,,,,,,,
269,PT05M46.00S,2025-04-03T01:26:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642258,8.623521681997373,43.872549019607845,1610612737,48,55,2025-04-03T01:26:18Z,2670000,False,31.0,29.0,1,left,Z. Risacher driving floating bank Jump Shot (6 PTS),[1642258],1610612737.0,ATL,driving floating bank,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,4.19,Made,,6.0,,,,,,,,,,,,,,,,
270,PT05M36.00S,2025-04-03T01:26:21.4Z,2,REGULAR,3pt,Jump Shot,[],1630702,74.45795006570303,15.931372549019606,1610612742,51,55,2025-04-03T01:26:24Z,2680000,False,-170.0,188.0,1,right,J. Hardy 25' 3PT  (3 PTS) (S. Dinwiddie 5 AST),"[1630702, 203915]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,25.34,Made,,3.0,S. Dinwiddie,203915.0,5.0,,,,,,,,,,,,,
272,PT05M25.00S,2025-04-03T01:26:32.5Z,2,REGULAR,2pt,Jump Shot,[],1642258,4.681340341655716,80.63725490196079,1610612737,51,55,2025-04-03T01:26:35Z,2700000,False,-153.0,-8.0,1,left,MISS Z. Risacher 15' step back Shot,[1642258],1610612737.0,ATL,step back,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,15.34,Missed,,,,,,,,,,,,,,,,,,
273,PT05M22.00S,2025-04-03T01:26:35.5Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,51,55,2025-04-03T01:26:35Z,2710000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,272.0,,,,,,,,2.0,2.0,0.0,,,,,,,
274,PT05M10.00S,2025-04-03T01:26:47.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,89.83245729303549,48.28431372549019,1610612742,53,55,2025-04-03T01:26:50Z,2720000,False,-9.0,43.0,1,right,D. Gafford Hook (7 PTS) (S. Dinwiddie 6 AST),"[1629655, 203915]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,4.39,Made,,7.0,S. Dinwiddie,203915.0,6.0,,,,,,,,,,,,,
276,PT04M49.00S,2025-04-03T01:27:09.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630700,9.543363994743759,54.90196078431373,1610612737,53,57,2025-04-03T01:27:12Z,2740000,False,-25.0,37.0,1,left,D. Daniels turnaround Hook (6 PTS),[1630700],1610612737.0,ATL,turnaround,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,6.0,,,,,,,,,,,,,,,,
277,PT04M23.00S,2025-04-03T01:27:36.0Z,2,REGULAR,2pt,Jump Shot,[],203915,86.81011826544021,27.941176470588236,1610612742,53,57,2025-04-03T01:27:52Z,2750000,False,-110.0,71.0,1,right,MISS S. Dinwiddie 13' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,13.14,Missed,,,,,,,,,,,,,,,,,,
278,PT04M22.00S,2025-04-03T01:27:37.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,53,57,2025-04-03T01:27:52Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Left,,,277.0,,,,,,,,,,,,,,,,,
279,PT04M22.00S,2025-04-03T01:27:39.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612742,53,57,2025-04-03T01:27:45Z,2770000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627541.0,,,,
280,PT04M22.00S,2025-04-03T01:27:41.5Z,2,REGULAR,substitution,out,[],1627777,,,1610612737,53,57,2025-04-03T01:27:50Z,2780000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M22.00S,2025-04-03T01:27:41.5Z,2,REGULAR,substitution,in,[],1627747,,,1610612737,53,57,2025-04-03T01:27:50Z,2790000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M08.00S,2025-04-03T01:28:10.4Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612737,53,57,2025-04-03T01:28:29Z,2800000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1629655, 1630168]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Okongwu,1630168.0
284,PT04M08.00S,2025-04-03T01:28:37.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630168,,,1610612737,53,58,2025-04-03T01:28:37Z,2820000,False,,,0,,O. Okongwu Free Throw 1 of 2 (10 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
285,PT04M08.00S,2025-04-03T01:28:52.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630168,,,1610612737,53,59,2025-04-03T01:28:52Z,2830000,False,,,0,,O. Okongwu Free Throw 2 of 2 (11 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
286,PT03M52.00S,2025-04-03T01:29:10.4Z,2,REGULAR,2pt,Jump Shot,[],1631108,90.40735873850197,68.65042892156863,1610612742,53,59,2025-04-03T01:29:16Z,2840000,False,93.0,38.0,1,right,MISS M. Christie 10' turnaround fadeaway bank Shot,[1631108],1610612742.0,DAL,turnaround fadeaway bank,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,10.06,Missed,,,,,,,,,,,,,,,,,,
287,PT03M50.00S,2025-04-03T01:29:12.4Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,53,59,2025-04-03T01:29:43Z,2850000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,286.0,,,,,,,,2.0,1.0,1.0,,,,,,,
288,PT03M50.00S,2025-04-03T01:29:14.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629655,94.40999984741211,50.0,1610612742,55,59,2025-04-03T01:29:48Z,2860000,False,0.0,0.0,1,right,D. Gafford tip Layup (9 PTS),[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.0,Made,,9.0,,,,,,,,,,,,,,,,
289,PT03M38.00S,2025-04-03T01:29:24.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,7.490144546649145,58.49800857843137,1610612737,55,61,2025-04-03T01:29:29Z,2870000,False,-42.0,18.0,1,left,V. Krejčí driving floating bank Jump Shot (5 PTS) (O. Okongwu 2 AST),"[1630249, 1630168]",1610612737.0,ATL,driving floating bank,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,,5.0,O. Okongwu,1630168.0,2.0,,,,,,,,,,,,,
291,PT03M27.00S,2025-04-03T01:29:37.0Z,2,REGULAR,2pt,Jump Shot,[],1630702,93.64323258869908,30.88235294117647,1610612742,55,61,2025-04-03T01:29:49Z,2890000,False,-96.0,7.0,1,right,MISS J. Hardy 9' fadeaway Shot,[1630702],1610612742.0,DAL,fadeaway,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Left,9.59,Missed,,,,,,,,,,,,,,,,,,
292,PT03M25.00S,2025-04-03T01:29:39.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,55,61,2025-04-03T01:29:49Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Left,,,291.0,,,,,,,,,,,,,,,,,
294,PT03M25.00S,2025-04-03T01:29:45.7Z,2,REGULAR,substitution,out,[],1631108,,,1610612742,55,61,2025-04-03T01:30:05Z,2920000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M25.00S,2025-04-03T01:29:45.7Z,2,REGULAR,substitution,out,[],1628997,,,1610612742,55,61,2025-04-03T01:30:05Z,2930000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M25.00S,2025-04-03T01:29:45.7Z,2,REGULAR,substitution,out,[],1642258,,,1610612742,55,61,2025-04-03T01:30:05Z,2940000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M25.00S,2025-04-03T01:29:45.7Z,2,REGULAR,substitution,out,[],1630249,,,1610612742,55,61,2025-04-03T01:30:05Z,2950000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M25.00S,2025-04-03T01:29:45.7Z,2,REGULAR,substitution,in,[],1630230,,,1610612742,55,61,2025-04-03T01:30:05Z,2960000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M25.00S,2025-04-03T01:29:45.7Z,2,REGULAR,substitution,in,[],202691,,,1610612742,55,61,2025-04-03T01:30:05Z,2970000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M25.00S,2025-04-03T01:29:45.7Z,2,REGULAR,substitution,in,[],1629027,,,1610612742,55,61,2025-04-03T01:30:05Z,2980000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M25.00S,2025-04-03T01:29:45.7Z,2,REGULAR,substitution,in,[],1627777,,,1610612742,55,61,2025-04-03T01:30:05Z,2990000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M19.00S,2025-04-03T01:30:12.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202691,75.3777923784494,41.66666666666667,1610612742,55,61,2025-04-03T01:30:15Z,3000000,False,-42.0,179.0,1,right,MISS K. Thompson 18' pullup Shot,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,18.37,Missed,,,,,,,,,,,,,,,,,,
303,PT03M16.00S,2025-04-03T01:30:15.0Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,55,61,2025-04-03T01:30:15Z,3010000,False,,,0,,D. Daniels REBOUND (Off:2 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Center,,,302.0,,,,,,,,3.0,1.0,2.0,,,,,,,
304,PT03M12.00S,2025-04-03T01:30:19.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,16.770696452036795,92.64705882352942,1610612737,55,61,2025-04-03T01:30:58Z,3020000,False,-213.0,105.0,1,left,MISS G. Niang running 3PT,[1627777],1610612737.0,ATL,running,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,23.77,Missed,,,,,,,,,,,,,,,,,,
305,PT03M09.00S,2025-04-03T01:30:22.0Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,55,61,2025-04-03T01:30:23Z,3030000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,304.0,,,,,,,,3.0,2.0,1.0,,,,,,,
306,PT03M06.00S,2025-04-03T01:30:25.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630702,93.64323258869908,50.98039215686274,1610612742,57,61,2025-04-03T01:30:29Z,3040000,False,5.0,7.0,1,right,J. Hardy running Layup (5 PTS) (S. Dinwiddie 7 AST),"[1630702, 203915]",1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,0.88,Made,,5.0,S. Dinwiddie,203915.0,7.0,,,,,,,,,,,,,
308,PT02M52.00S,2025-04-03T01:30:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,5.995400788436268,53.67647058823529,1610612737,57,61,2025-04-03T01:30:44Z,3060000,False,-18.0,4.0,1,left,MISS G. Niang driving reverse Layup,[1627777],1610612737.0,ATL,driving reverse,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
309,PT02M51.00S,2025-04-03T01:30:41.2Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,57,61,2025-04-03T01:31:36Z,3070000,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,308.0,,,,,,,,4.0,3.0,1.0,,,,,,,
310,PT02M33.00S,2025-04-03T01:30:59.1Z,2,REGULAR,3pt,Jump Shot,[],1630230,87.07293035479631,95.34313725490196,1610612742,57,61,2025-04-03T01:31:02Z,3080000,False,227.0,69.0,1,right,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
311,PT02M30.00S,2025-04-03T01:31:02.1Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,57,61,2025-04-03T01:31:02Z,3090000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,310.0,,,,,,,,6.0,5.0,1.0,,,,,,,
312,PT02M25.00S,2025-04-03T01:31:10.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.982260183968464,40.44117647058824,1610612737,57,63,2025-04-03T01:31:14Z,3100000,False,48.0,98.0,1,left,T. Young 10' driving floating Jump Shot (18 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.88,Made,,18.0,,,,,,,,,,,,,,,,
313,PT02M25.00S,2025-04-03T01:31:13.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629655,,,1610612737,57,63,2025-04-03T01:31:17Z,3110000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Young 1 FT),"[1629655, 1629027]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Young,1629027.0
315,PT02M25.00S,2025-04-03T01:31:18.0Z,2,REGULAR,substitution,out,[],1629655,,,1610612737,57,63,2025-04-03T01:31:33Z,3130000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M25.00S,2025-04-03T01:31:18.0Z,2,REGULAR,substitution,in,[],1630539,,,1610612737,57,63,2025-04-03T01:31:33Z,3140000,False,,,0,,SUB in: K. Jones,[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M25.00S,2025-04-03T01:31:39.3Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,57,64,2025-04-03T01:31:39Z,3150000,False,,,0,,T. Young Free Throw 1 of 1 (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,19.0,,,,,,,,,,,,,,,,
318,PT02M10.00S,2025-04-03T01:32:01.5Z,2,REGULAR,3pt,Jump Shot,[],202691,71.04139290407359,72.30392156862744,1610612742,60,64,2025-04-03T01:32:04Z,3160000,False,112.0,220.0,1,right,K. Thompson 24' 3PT  (9 PTS) (S. Dinwiddie 8 AST),"[202691, 203915]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.64,Made,,9.0,S. Dinwiddie,203915.0,8.0,,,,,,,,,,,,,
320,PT02M00.00S,2025-04-03T01:32:18.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202691,,,1610612737,60,64,2025-04-03T01:32:27Z,3180000,False,,,0,,K. Thompson personal FOUL (1 PF) (Okongwu 2 FT),"[202691, 1630168]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Okongwu,1630168.0
322,PT02M00.00S,2025-04-03T01:32:38.0Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,60,64,2025-04-03T01:32:38Z,3200000,False,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT02M00.00S,2025-04-03T01:32:38.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,60,64,2025-04-03T01:32:38Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,322.0,,,,,,,,,,,,,,,,,
324,PT02M00.00S,2025-04-03T01:32:39.6Z,2,REGULAR,substitution,out,[],1630702,,,1610612737,60,64,2025-04-03T01:32:54Z,3220000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M00.00S,2025-04-03T01:32:39.6Z,2,REGULAR,substitution,in,[],203076,,,1610612737,60,64,2025-04-03T01:32:54Z,3230000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M00.00S,2025-04-03T01:33:01.7Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,60,65,2025-04-03T01:33:01Z,3240000,False,,,0,,O. Okongwu Free Throw 2 of 2 (12 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
327,PT01M48.00S,2025-04-03T01:33:19.9Z,2,REGULAR,3pt,Jump Shot,[],203915,94.69448094612353,95.58823529411765,1610612742,63,65,2025-04-03T01:33:23Z,3250000,False,228.0,-3.0,1,right,S. Dinwiddie 3PT  (9 PTS) (N. Marshall 4 AST),"[203915, 1630230]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,22.79,Made,,9.0,N. Marshall,1630230.0,4.0,,,,,,,,,,,,,
329,PT01M39.00S,2025-04-03T01:33:29.2Z,2,REGULAR,3pt,Jump Shot,[],1627747,21.50131406044678,88.48039215686273,1610612737,63,65,2025-04-03T01:33:32Z,3270000,False,-192.0,150.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
330,PT01M36.00S,2025-04-03T01:33:32.2Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,63,65,2025-04-03T01:33:32Z,3280000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,329.0,,,,,,,,3.0,3.0,0.0,,,,,,,
331,PT01M33.00S,2025-04-03T01:33:38.0Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,63,65,2025-04-03T01:33:42Z,3290000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,1627541.0,,,,
332,PT01M26.00S,2025-04-03T01:33:56.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,11.251642575558476,68.62745098039215,1610612737,63,67,2025-04-03T01:33:59Z,3300000,False,-93.0,53.0,1,left,T. Young 10' driving floating Jump Shot (21 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Left,10.73,Made,,21.0,,,,,,,,,,,,,,,,
