actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
518,PT09M26.00S,2024-11-28T02:34:59.9Z,4,REGULAR,3pt,Jump Shot,[],202681,10.988830486202366,94.11764705882352,1610612742,99,76,2024-11-28T02:35:11Z,5120000,False,-221.0,51.0,1,left,MISS K. Irving 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,22.64,Missed,,,,,,,,,,,,,,,,,,
519,PT09M23.00S,2024-11-28T02:35:02.9Z,4,REGULAR,rebound,offensive,[],1629656,,,1610612742,99,76,2024-11-28T02:53:59Z,5130000,False,,,0,,Q. Grimes REBOUND (Off:3 Def:4),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,518.0,7.0,4.0,3.0,,,,,,,,,,,,,,
520,PT09M18.00S,2024-11-28T02:35:08.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,10.200394218134035,3.431372549019608,1610612742,99,76,2024-11-28T02:35:13Z,5140000,False,233.0,43.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
521,PT09M18.00S,2024-11-28T02:35:08.5Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,99,76,2024-11-28T02:35:13Z,5150000,False,,,0,,M. McBride REBOUND (Off:0 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,520.0,2.0,2.0,0.0,,,,,,,,,,,,,,
522,PT09M11.00S,2024-11-28T02:35:15.2Z,4,REGULAR,foul,personal,['3freethrow'],203915,,,1610612752,99,76,2024-11-28T02:35:25Z,5160000,False,,,0,,S. Dinwiddie shooting personal FOUL (3 PF) (McBride 3 FT),"[203915, 1630540]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,203591.0,,,3.0,0.0,McBride,1630540.0
524,PT09M11.00S,2024-11-28T02:35:45.7Z,4,REGULAR,freethrow,1 of 3,['fastbreak'],1630540,,,1610612752,99,77,2024-11-28T02:35:45Z,5180000,False,,,0,,M. McBride Free Throw 1 of 3 (3 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
525,PT09M11.00S,2024-11-28T02:36:01.9Z,4,REGULAR,freethrow,2 of 3,['fastbreak'],1630540,,,1610612752,99,78,2024-11-28T02:36:01Z,5190000,False,,,0,,M. McBride Free Throw 2 of 3 (4 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
526,PT09M11.00S,2024-11-28T02:36:02.6Z,4,REGULAR,substitution,out,[],1628467,,,1610612752,99,78,2024-11-28T02:36:07Z,5200000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M11.00S,2024-11-28T02:36:02.6Z,4,REGULAR,substitution,in,[],1629023,,,1610612752,99,78,2024-11-28T02:36:07Z,5210000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M11.00S,2024-11-28T02:36:21.6Z,4,REGULAR,freethrow,3 of 3,['fastbreak'],1630540,,,1610612752,99,79,2024-11-28T02:36:21Z,5220000,False,,,0,,M. McBride Free Throw 3 of 3 (5 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
529,PT08M54.00S,2024-11-28T02:36:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,8.754927726675426,45.83333333333333,1610612742,99,79,2024-11-28T02:36:46Z,5230000,False,21.0,30.0,1,left,MISS P. Washington driving Layup,[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
530,PT08M49.00S,2024-11-28T02:36:44.5Z,4,REGULAR,rebound,offensive,[],1641726,,,1610612742,99,79,2024-11-28T02:36:46Z,5240000,False,,,0,,D. Lively II REBOUND (Off:1 Def:6),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,529.0,7.0,6.0,1.0,,,,,,,,,,,,,,
531,PT08M49.00S,2024-11-28T02:36:43.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641726,5.590000152587891,50.0,1610612742,101,79,2024-11-28T02:36:43Z,5250000,False,0.0,0.0,1,left,D. Lively II tip DUNK (6 PTS),[1641726],1610612742.0,DAL,tip,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,6.0,,,,,,,,,,,,,
532,PT08M45.00S,2024-11-28T02:36:48.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,92.72339027595268,50.245098039215684,1610612752,101,81,2024-11-28T02:45:31Z,5260000,False,1.0,16.0,1,right,K. Towns cutting DUNK (21 PTS) (J. Hart 2 AST),"[1626157, 1628404]",1610612752.0,NYK,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,21.0,,,,J. Hart,1628404.0,2.0,,,,,,,
534,PT08M24.00S,2024-11-28T02:37:09.0Z,4,REGULAR,turnover,lost ball,[],1629023,,,1610612742,101,81,2024-11-28T02:37:17Z,5280000,False,,,0,,P. Washington lost ball TURNOVER (4 TO),"[1629023, 1628404]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,Hart,1628404.0,,,,,,,,,,
535,PT08M24.00S,2024-11-28T02:37:09.0Z,4,REGULAR,steal,,[],1628404,,,1610612752,101,81,2024-11-28T02:37:11Z,5290000,False,,,0,,J. Hart STEAL (3 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT08M18.00S,2024-11-28T02:37:17.0Z,4,REGULAR,foul,personal,[],202681,,,1610612752,101,81,2024-11-28T02:37:31Z,5300000,False,,,0,,K. Irving personal FOUL (3 PF),"[202681, 1626157]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2534.0,,,3.0,0.0,Towns,1626157.0
538,PT08M18.00S,2024-11-28T02:37:23.4Z,4,REGULAR,substitution,out,[],1628969,,,1610612752,101,81,2024-11-28T02:37:30Z,5320000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M18.00S,2024-11-28T02:37:23.4Z,4,REGULAR,substitution,in,[],1628384,,,1610612752,101,81,2024-11-28T02:37:30Z,5330000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M10.00S,2024-11-28T02:37:49.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,92.59198423127464,47.05882352941176,1610612752,101,83,2024-11-28T02:38:01Z,5340000,False,-15.0,17.0,1,right,K. Towns driving Layup (23 PTS) (M. McBride 2 AST),"[1626157, 1630540]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,23.0,,,,M. McBride,1630540.0,2.0,,,,,,,
542,PT07M46.00S,2024-11-28T02:38:13.6Z,4,REGULAR,3pt,Jump Shot,[],202681,18.347568988173457,91.42156862745098,1610612742,101,83,2024-11-28T02:47:37Z,5360000,False,-207.0,120.0,1,left,MISS K. Irving step back 3PT,[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,23.94,Missed,,,,,,,,,,,,,,,,,,
543,PT07M41.00S,2024-11-28T02:38:18.6Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,101,83,2024-11-28T02:38:19Z,5370000,False,,,0,,K. Towns REBOUND (Off:1 Def:12),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,542.0,13.0,12.0,1.0,,,,,,,,,,,,,,
544,PT07M36.00S,2024-11-28T02:38:23.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,92.9862023653088,53.67647058823529,1610612752,101,85,2024-11-28T02:38:28Z,5380000,False,18.0,13.0,1,right,O. Anunoby cutting Layup (4 PTS) (K. Towns 3 AST),"[1628384, 1626157]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,4.0,,,,K. Towns,1626157.0,3.0,,,,,,,
546,PT07M20.00S,2024-11-28T02:38:39.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,17.16491458607096,53.431372549019606,1610612742,103,85,2024-11-28T02:38:45Z,5400000,False,-17.0,109.0,1,left,Q. Grimes 11' turnaround Jump Shot (18 PTS),[1629656],1610612742.0,DAL,turnaround,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,11.02,Made,,,,,18.0,,,,,,,,,,,,,
547,PT07M09.00S,2024-11-28T02:38:50.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,93.9060446780552,51.9607843137255,1610612752,103,87,2024-11-28T02:38:54Z,5410000,False,10.0,5.0,1,right,C. Payne driving Layup (4 PTS),[1626166],1610612752.0,NYK,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,4.0,,,,,,,,,,,,,
548,PT06M59.00S,2024-11-28T02:39:02.2Z,4,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612742,103,87,2024-11-28T02:39:15Z,5420000,False,,,0,,J. Hart shooting personal FOUL (3 PF) (Lively II 2 FT),"[1628404, 1641726]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,,,3.0,0.0,Lively II,1641726.0
550,PT06M59.00S,2024-11-28T02:39:11.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,103,87,2024-11-28T02:39:11Z,5440000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M59.00S,2024-11-28T02:39:17.7Z,4,REGULAR,substitution,out,[],1629656,,,1610612742,103,87,2024-11-28T02:42:18Z,5450000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M59.00S,2024-11-28T02:39:17.7Z,4,REGULAR,substitution,out,[],1630540,,,1610612742,103,87,2024-11-28T02:42:18Z,5460000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M59.00S,2024-11-28T02:39:17.7Z,4,REGULAR,substitution,in,[],1630230,,,1610612742,103,87,2024-11-28T02:42:18Z,5470000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M59.00S,2024-11-28T02:39:17.7Z,4,REGULAR,substitution,in,[],1628973,,,1610612742,103,87,2024-11-28T02:42:18Z,5480000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M59.00S,2024-11-28T02:42:41.0Z,4,REGULAR,freethrow,1 of 2,[],1641726,,,1610612742,104,87,2024-11-28T02:42:41Z,5490000,False,,,0,,D. Lively II Free Throw 1 of 2 (7 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
556,PT06M59.00S,2024-11-28T02:42:53.8Z,4,REGULAR,freethrow,2 of 2,[],1641726,,,1610612742,105,87,2024-11-28T02:42:53Z,5500000,False,,,0,,D. Lively II Free Throw 2 of 2 (8 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
557,PT06M48.00S,2024-11-28T02:43:06.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,88.64980289093299,51.225490196078425,1610612752,105,89,2024-11-28T02:43:17Z,5510000,False,6.0,54.0,1,right,C. Payne driving finger roll Layup (6 PTS) (J. Brunson 6 AST),"[1626166, 1628973]",1610612752.0,NYK,driving finger roll,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,,,,,6.0,,,,J. Brunson,1628973.0,6.0,,,,,,,
559,PT06M26.00S,2024-11-28T02:43:27.1Z,4,REGULAR,turnover,bad pass,[],1630230,,,1610612742,105,89,2024-11-28T02:43:30Z,5530000,False,,,0,,N. Marshall bad pass TURNOVER (2 TO),"[1630230, 1628404]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Hart,1628404.0,,,,,,,,,,
560,PT06M26.00S,2024-11-28T02:43:27.1Z,4,REGULAR,steal,,[],1628404,,,1610612752,105,89,2024-11-28T02:43:28Z,5540000,False,,,0,,J. Hart STEAL (4 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
561,PT06M24.00S,2024-11-28T02:43:29.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,93.24901445466492,50.0,1610612752,105,91,2024-11-28T02:43:35Z,5550000,False,0.0,11.0,1,right,J. Hart running DUNK (12 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,12.0,,,,,,,,,,,,,
562,PT05M53.00S,2024-11-28T02:44:00.8Z,4,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612742,105,91,2024-11-28T02:44:09Z,5560000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Lively II 2 FT),"[1628384, 1641726]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2002.0,,,2.0,0.0,Lively II,1641726.0
564,PT05M53.00S,2024-11-28T02:44:26.9Z,4,REGULAR,freethrow,1 of 2,[],1641726,,,1610612742,106,91,2024-11-28T02:44:26Z,5580000,False,,,0,,D. Lively II Free Throw 1 of 2 (9 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
565,PT05M53.00S,2024-11-28T02:44:41.6Z,4,REGULAR,freethrow,2 of 2,[],1641726,,,1610612742,107,91,2024-11-28T02:44:41Z,5590000,False,,,0,,D. Lively II Free Throw 2 of 2 (10 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
566,PT05M40.00S,2024-11-28T02:44:58.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,90.75229960578186,46.32352941176471,1610612752,107,93,2024-11-28T02:45:11Z,5600000,False,-18.0,34.0,1,right,J. Brunson driving floating bank Jump Shot (25 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.9,Made,,,,,25.0,,,,,,,,,,,,,
567,PT05M24.00S,2024-11-28T02:45:14.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,8.886333771353483,45.83333333333333,1610612742,107,93,2024-11-28T02:53:28Z,5610000,False,21.0,31.0,1,left,MISS N. Marshall driving Layup - blocked,"[1630230, 1626157]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,Towns,1626157.0,,,,
568,PT05M24.00S,2024-11-28T02:45:14.9Z,4,REGULAR,block,,[],1626157,,,1610612742,107,93,2024-11-28T02:45:16Z,5620000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
569,PT05M22.00S,2024-11-28T02:45:16.9Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612742,107,93,2024-11-28T02:45:20Z,5630000,False,,,0,,N. Marshall REBOUND (Off:3 Def:0),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,567.0,3.0,0.0,3.0,,,,,,,,,,,,,,
570,PT05M22.00S,2024-11-28T02:45:17.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202681,17.95335085413929,2.696078431372549,1610612742,107,93,2024-11-28T02:45:22Z,5640000,False,237.0,116.0,1,left,MISS K. Irving 26' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
571,PT05M19.00S,2024-11-28T02:45:19.5Z,4,REGULAR,rebound,offensive,[],203915,,,1610612742,107,93,2024-11-28T02:45:19Z,5650000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,570.0,3.0,2.0,1.0,,,,,,,,,,,,,,
572,PT05M13.00S,2024-11-28T02:45:26.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202681,20.318659658344284,91.17647058823529,1610612742,110,93,2024-11-28T04:37:57Z,5660000,False,-206.0,138.0,1,left,K. Irving 24' 3PT pullup (21 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,24.81,Made,,,,,21.0,,,,,,,,,,,,,
573,PT05M02.00S,2024-11-28T02:45:38.6Z,4,REGULAR,foul,personal,[],203915,,,1610612752,110,93,2024-11-28T02:46:14Z,5670000,False,,,0,,S. Dinwiddie personal FOUL (4 PF),"[203915, 1628384]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2002.0,,,4.0,0.0,Anunoby,1628384.0
575,PT05M02.00S,2024-11-28T02:45:52.6Z,4,REGULAR,substitution,out,[],1626166,,,1610612752,110,93,2024-11-28T02:45:55Z,5690000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M02.00S,2024-11-28T02:45:52.6Z,4,REGULAR,substitution,in,[],1628969,,,1610612752,110,93,2024-11-28T02:45:55Z,5700000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M55.00S,2024-11-28T02:46:10.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,92.32917214191852,52.69607843137255,1610612752,110,95,2024-11-28T02:52:02Z,5710000,False,13.0,20.0,1,right,O. Anunoby driving Layup (6 PTS) (K. Towns 4 AST),"[1628384, 1626157]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,6.0,,,,K. Towns,1626157.0,4.0,,,,,,,
579,PT04M29.00S,2024-11-28T02:46:35.3Z,4,REGULAR,3pt,Jump Shot,[],1629023,4.812746386333772,93.87254901960785,1610612742,113,95,2024-11-28T02:46:41Z,5730000,False,-219.0,-7.0,1,left,P. Washington 3PT  (17 PTS) (S. Dinwiddie 9 AST),"[1629023, 203915]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,21.95,Made,,,,,17.0,,,,S. Dinwiddie,203915.0,9.0,,,,,,,
581,PT04M12.00S,2024-11-28T02:46:55.5Z,4,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612752,113,95,2024-11-28T02:47:04Z,5750000,False,,,0,,D. Lively II shooting personal FOUL (4 PF) (Towns 2 FT),"[1641726, 1626157]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,,,4.0,0.0,Towns,1626157.0
583,PT04M12.00S,2024-11-28T02:47:28.1Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,113,96,2024-11-28T02:47:28Z,5770000,False,,,0,,K. Towns Free Throw 1 of 2 (24 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
584,PT04M12.00S,2024-11-28T02:47:51.2Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,113,97,2024-11-28T02:47:51Z,5780000,False,,,0,,K. Towns Free Throw 2 of 2 (25 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
585,PT03M58.00S,2024-11-28T02:48:08.2Z,4,REGULAR,3pt,Jump Shot,[],203915,19.004599211563733,91.91176470588235,1610612742,113,97,2024-11-28T02:48:14Z,5790000,False,-210.0,126.0,1,left,MISS S. Dinwiddie 24' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
586,PT03M54.00S,2024-11-28T02:48:12.2Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,113,97,2024-11-28T02:48:14Z,5800000,False,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,585.0,5.0,3.0,2.0,,,,,,,,,,,,,,
587,PT03M49.00S,2024-11-28T02:48:16.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,68.01905387647832,38.970588235294116,1610612752,113,97,2024-11-28T04:37:11Z,5810000,False,-55.0,248.0,1,right,MISS O. Anunoby 25' running 3PT,[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
588,PT03M47.00S,2024-11-28T02:48:18.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,113,97,2024-11-28T02:48:23Z,5820000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,587.0,,,,,,,,,,,,,,,,,
590,PT03M37.00S,2024-11-28T02:48:45.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,85.23324572930355,30.14705882352941,1610612752,113,99,2024-11-28T02:55:11Z,5840000,False,-99.0,86.0,1,right,J. Brunson 13' pullup Jump Shot (27 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,13.16,Made,,,,,27.0,,,,,,,,,,,,,
591,PT03M10.00S,2024-11-28T02:49:12.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,12.697109067017081,52.69607843137255,1610612742,115,99,2024-11-28T02:49:17Z,5850000,False,-13.0,67.0,1,left,N. Marshall 6' driving floating Jump Shot (22 PTS) (P. Washington 5 AST),"[1630230, 1629023]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,,,,,22.0,,,,P. Washington,1629023.0,5.0,,,,,,,
593,PT03M00.00S,2024-11-28T02:49:23.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.35611038107753,55.90533088235294,1610612752,115,101,2024-11-28T02:49:31Z,5870000,False,30.0,48.0,1,right,J. Brunson driving floating Jump Shot (29 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.6,Made,,,,,29.0,,,,,,,,,,,,,
594,PT02M45.00S,2024-11-28T02:49:37.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,14.931011826544022,49.01960784313725,1610612742,115,101,2024-11-28T02:49:43Z,5880000,False,5.0,88.0,1,left,MISS N. Marshall 8' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,8.8,Missed,,,,,,,,,,,,,,,,,,
595,PT02M43.00S,2024-11-28T02:49:39.1Z,4,REGULAR,rebound,offensive,[],1641726,,,1610612742,115,101,2024-11-28T02:49:47Z,5890000,False,,,0,,D. Lively II REBOUND (Off:2 Def:6),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Center,,,594.0,8.0,6.0,2.0,,,,,,,,,,,,,,
596,PT02M42.00S,2024-11-28T02:49:40.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641726,5.590000152587891,50.0,1610612742,115,101,2024-11-28T02:49:52Z,5900000,False,0.0,0.0,1,left,MISS D. Lively II tip Layup,[1641726],1610612742.0,DAL,tip,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
597,PT02M41.00S,2024-11-28T02:49:41.8Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,115,101,2024-11-28T02:49:52Z,5910000,False,,,0,,K. Towns REBOUND (Off:1 Def:13),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,596.0,14.0,13.0,1.0,,,,,,,,,,,,,,
598,PT02M35.00S,2024-11-28T02:49:47.2Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628973,91.27792378449409,46.32352941176471,1610612752,115,103,2024-11-28T02:57:19Z,5920000,False,-18.0,29.0,1,right,J. Brunson driving floating Jump Shot (31 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,31.0,,,,,,,,,,,,,
599,PT02M25.00S,2024-11-28T02:49:57.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,6.652431011826544,50.73529411764706,1610612742,117,103,2024-11-28T02:50:01Z,5930000,False,-4.0,10.0,1,left,D. Lively II alley-oop DUNK (12 PTS) (K. Irving 5 AST),"[1641726, 202681]",1610612742.0,DAL,alley-oop,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,12.0,,,,K. Irving,202681.0,5.0,,,,,,,
