actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
432,PT05M50.00S,2024-11-04T02:09:38.5Z,3,REGULAR,3pt,Jump Shot,[],203484,67.23061760840999,32.59803921568628,1610612753,82,52,2024-11-04T02:10:08Z,4270000,False,-87.0,256.0,1,right,MISS K. Caldwell-Pope 26' pullup 3PT,[203484],1610612753.0,ORL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.99,Missed,,,,,,,,,,,,,,,,,,
433,PT05M47.00S,2024-11-04T02:09:41.5Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,82,52,2024-11-04T02:09:43Z,4280000,False,,,0,,D. Lively II REBOUND (Off:3 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,432.0,,,,6.0,3.0,3.0,,,,,
434,PT05M41.00S,2024-11-04T02:09:50.6Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,82,52,2024-11-04T02:09:56Z,4290000,False,,,0,,L. Dončić bad pass out-of-bounds TURNOVER (4 TO),[1629029],1610612742.0,DAL,bad pass,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,,,,4.0,,,,,,1626302.0,,,,
435,PT05M14.00S,2024-11-04T02:10:26.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641783,92.19776609724047,54.65686274509803,1610612753,82,52,2024-11-04T02:10:30Z,4300000,False,23.0,21.0,1,right,MISS T. da Silva driving finger roll Layup,[1641783],1610612753.0,ORL,driving finger roll,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
436,PT05M12.00S,2024-11-04T02:10:28.0Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,82,52,2024-11-04T02:10:28Z,4310000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,435.0,,,,3.0,2.0,1.0,,,,,
438,PT05M00.00S,2024-11-04T02:10:39.7Z,3,REGULAR,2pt,Jump Shot,[],1629029,20.97568988173456,37.745098039215684,1610612742,82,52,2024-11-04T02:10:44Z,4320000,False,61.0,145.0,1,left,MISS L. Dončić 15' step back Shot,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,15.71,Missed,,,,,,,,,,,,,,,,,,
439,PT04M57.00S,2024-11-04T02:10:42.7Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,82,52,2024-11-04T02:10:44Z,4330000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Center,,,,,,,,,438.0,,,,5.0,4.0,1.0,,,,,
440,PT04M54.00S,2024-11-04T02:10:46.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,93.51182654402102,50.98039215686274,1610612753,82,52,2024-11-04T02:10:51Z,4340000,False,5.0,8.0,1,right,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
441,PT04M52.00S,2024-11-04T02:10:48.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,82,52,2024-11-04T02:10:51Z,4350000,False,,,0,,L. Dončić REBOUND (Off:1 Def:8),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,440.0,,,,9.0,8.0,1.0,,,,,
442,PT04M47.00S,2024-11-04T02:10:53.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,15.850854139290407,4.166666666666666,1610612742,82,52,2024-11-04T02:11:50Z,4360000,False,229.0,96.0,1,left,MISS K. Thompson 24' running 3PT,[202691],1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
443,PT04M43.00S,2024-11-04T02:10:57.7Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,82,52,2024-11-04T02:10:58Z,4370000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,442.0,,,,6.0,5.0,1.0,,,,,
444,PT04M38.00S,2024-11-04T02:11:02.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,77.4802890932983,87.00980392156863,1610612753,82,52,2024-11-04T02:12:10Z,4380000,False,185.0,159.0,1,right,MISS T. da Silva 24' running 3PT,[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,24.41,Missed,,,,,,,,,,,,,,,,,,
445,PT04M35.00S,2024-11-04T02:11:05.2Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,82,52,2024-11-04T02:11:06Z,4390000,False,,,0,,D. Lively II REBOUND (Off:3 Def:4),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,444.0,,,,7.0,4.0,3.0,,,,,
446,PT04M18.00S,2024-11-04T02:11:22.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,21.419185282522996,94.87591911764706,1610612742,82,52,2024-11-04T02:11:27Z,4400000,False,-224.0,149.0,1,left,MISS L. Dončić 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,26.93,Missed,,,,,,,,,,,,,,,,,,
447,PT04M13.00S,2024-11-04T02:11:27.6Z,3,REGULAR,rebound,defensive,[],203484,,,1610612753,82,52,2024-11-04T02:11:27Z,4410000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:2),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,,446.0,,,,3.0,2.0,1.0,,,,,
448,PT04M10.00S,2024-11-04T02:11:30.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641724,92.59198423127464,4.166666666666666,1610612753,82,55,2024-11-04T02:12:56Z,4420000,False,-229.0,17.0,1,right,J. Howard 3PT running (8 PTS) (F. Wagner 6 AST),"[1641724, 1630532]",1610612753.0,ORL,running,,,Howard,J. Howard,,,,,Left Corner 3,24+ Left,22.98,Made,8.0,F. Wagner,1630532.0,6.0,,,,,,,,,,,,,,
450,PT03M54.00S,2024-11-04T02:11:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,7.30946123521682,62.99019607843137,1610612742,82,55,2024-11-04T02:12:35Z,4440000,False,-65.0,16.0,1,left,MISS K. Thompson 6' driving floating Shot,[202691],1610612742.0,DAL,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,,
451,PT03M52.00S,2024-11-04T02:11:48.7Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,82,55,2024-11-04T02:12:35Z,4450000,False,,,0,,D. Lively II REBOUND (Off:4 Def:4),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,450.0,,,,8.0,4.0,4.0,,,,,
452,PT03M52.00S,2024-11-04T02:11:51.7Z,3,REGULAR,turnover,out-of-bounds,[],1641726,,,1610612742,82,55,2024-11-04T02:12:38Z,4460000,False,,,0,,D. Lively II bad pass out-of-bounds TURNOVER (1 TO),[1641726],1610612742.0,DAL,bad pass,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,,,,,,202049.0,,,,
453,PT03M52.00S,2024-11-04T02:11:54.8Z,3,REGULAR,substitution,out,[],1629023,,,1610612753,82,55,2024-11-04T02:12:08Z,4470000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M52.00S,2024-11-04T02:11:54.8Z,3,REGULAR,substitution,out,[],1629029,,,1610612753,82,55,2024-11-04T02:12:08Z,4480000,False,,,0,,SUB out: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M52.00S,2024-11-04T02:11:54.8Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,82,55,2024-11-04T02:12:08Z,4490000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M52.00S,2024-11-04T02:11:54.8Z,3,REGULAR,substitution,in,[],202681,,,1610612753,82,55,2024-11-04T02:12:08Z,4500000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M52.00S,2024-11-04T02:11:54.8Z,3,REGULAR,substitution,in,[],203915,,,1610612753,82,55,2024-11-04T02:12:08Z,4510000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M52.00S,2024-11-04T02:11:54.8Z,3,REGULAR,substitution,in,[],1641710,,,1610612753,82,55,2024-11-04T02:12:08Z,4520000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M43.00S,2024-11-04T02:12:20.8Z,3,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,82,55,2024-11-04T02:12:56Z,4530000,False,,,0,,A. Black bad pass out-of-bounds TURNOVER (5 TO),[1641710],1610612753.0,ORL,bad pass,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,5.0,,,,,,1626302.0,,,,
460,PT03M27.00S,2024-11-04T02:12:41.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202681,17.0335085413929,28.921568627450984,1610612742,82,55,2024-11-04T02:12:59Z,4540000,False,105.0,108.0,1,left,MISS K. Irving 15' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,15.06,Missed,,,,,,,,,,,,,,,,,,
461,PT03M23.00S,2024-11-04T02:12:44.0Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,82,55,2024-11-04T02:12:44Z,4550000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Right,,,,,,,,,460.0,,,,3.0,2.0,1.0,,,,,
462,PT03M18.00S,2024-11-04T02:12:49.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203484,77.4802890932983,87.74509803921569,1610612753,82,58,2024-11-04T02:14:05Z,4560000,False,189.0,159.0,1,right,K. Caldwell-Pope 24' 3PT running (7 PTS) (A. Black 1 AST),"[203484, 1641710]",1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,24.69,Made,7.0,A. Black,1641710.0,1.0,,,,,,,,,,,,,,
464,PT02M56.00S,2024-11-04T02:13:11.9Z,3,REGULAR,3pt,Jump Shot,[],202691,27.94021024967148,15.196078431372548,1610612742,82,58,2024-11-04T02:13:20Z,4580000,False,174.0,210.0,1,left,MISS K. Thompson 27' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,27.28,Missed,,,,,,,,,,,,,,,,,,
465,PT02M52.00S,2024-11-04T02:13:15.9Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,82,58,2024-11-04T02:13:20Z,4590000,False,,,0,,T. da Silva REBOUND (Off:1 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,,,,,,464.0,,,,3.0,2.0,1.0,,,,,
466,PT02M37.00S,2024-11-04T02:13:29.9Z,3,REGULAR,3pt,Jump Shot,[],1641724,71.56701708278581,76.47058823529412,1610612753,82,58,2024-11-04T02:14:30Z,4600000,False,132.0,215.0,1,right,MISS J. Howard 25' pullup 3PT,[1641724],1610612753.0,ORL,pullup,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
467,PT02M35.00S,2024-11-04T02:13:31.9Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,82,58,2024-11-04T02:13:37Z,4610000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,466.0,,,,5.0,5.0,0.0,,,,,
468,PT02M22.00S,2024-11-04T02:13:47.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612742,82,58,2024-11-04T02:13:55Z,4620000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (3 PF) (Lively II 2 FT),"[203484, 1641726]",1610612753.0,ORL,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Lively II,1641726.0
470,PT02M22.00S,2024-11-04T02:14:01.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,82,58,2024-11-04T02:14:01Z,4640000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M22.00S,2024-11-04T02:14:06.3Z,3,REGULAR,substitution,out,[],202691,,,1610612742,82,58,2024-11-04T02:16:54Z,4650000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M22.00S,2024-11-04T02:14:06.3Z,3,REGULAR,substitution,out,[],203484,,,1610612742,82,58,2024-11-04T02:16:54Z,4660000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M22.00S,2024-11-04T02:14:06.3Z,3,REGULAR,substitution,out,[],1641783,,,1610612742,82,58,2024-11-04T02:16:54Z,4670000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M22.00S,2024-11-04T02:14:06.3Z,3,REGULAR,substitution,out,[],1641710,,,1610612742,82,58,2024-11-04T02:16:54Z,4680000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M22.00S,2024-11-04T02:14:06.3Z,3,REGULAR,substitution,in,[],1629656,,,1610612742,82,58,2024-11-04T02:16:54Z,4690000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M22.00S,2024-11-04T02:14:06.3Z,3,REGULAR,substitution,in,[],1630175,,,1610612742,82,58,2024-11-04T02:16:54Z,4700000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M22.00S,2024-11-04T02:14:06.3Z,3,REGULAR,substitution,in,[],1630591,,,1610612742,82,58,2024-11-04T02:16:54Z,4710000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M22.00S,2024-11-04T02:14:06.3Z,3,REGULAR,substitution,in,[],203914,,,1610612742,82,58,2024-11-04T02:16:54Z,4720000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M22.00S,2024-11-04T02:16:57.8Z,3,REGULAR,freethrow,1 of 2,[],1641726,,,1610612742,82,58,2024-11-04T02:16:57Z,4730000,False,,,0,,MISS D. Lively II Free Throw 1 of 2,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
480,PT02M22.00S,2024-11-04T02:16:57.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,82,58,2024-11-04T02:16:57Z,4740000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,479.0,,,,,,,,,,,
481,PT02M22.00S,2024-11-04T02:17:12.6Z,3,REGULAR,freethrow,2 of 2,[],1641726,,,1610612742,83,58,2024-11-04T02:17:12Z,4750000,False,,,0,,D. Lively II Free Throw 2 of 2 (9 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
482,PT02M09.00S,2024-11-04T02:17:26.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,89.17542706964521,50.73529411764706,1610612753,83,60,2024-11-04T02:17:30Z,4760000,False,4.0,49.0,1,right,C. Anthony driving floating Jump Shot (2 PTS) (J. Isaac 1 AST),"[1630175, 1628371]",1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,2.0,J. Isaac,1628371.0,1.0,,,,,,,,,,,,,,
484,PT01M51.00S,2024-11-04T02:17:49.7Z,3,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612742,83,60,2024-11-04T02:17:57Z,4780000,False,,,0,,N. Marshall bad pass out-of-bounds TURNOVER (1 TO),[1630230],1610612742.0,DAL,bad pass,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,,,,,,1626302.0,,,,
485,PT01M51.00S,2024-11-04T02:18:01.2Z,3,REGULAR,substitution,out,[],1641724,,,1610612753,83,60,2024-11-04T02:18:05Z,4790000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M51.00S,2024-11-04T02:18:01.2Z,3,REGULAR,substitution,in,[],1641710,,,1610612753,83,60,2024-11-04T02:18:05Z,4800000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M51.00S,2024-11-04T02:18:06.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,83,60,2024-11-04T02:18:12Z,4810000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,
488,PT01M43.00S,2024-11-04T02:18:24.5Z,3,REGULAR,foul,personal,[],1629656,,,1610612753,83,60,2024-11-04T02:18:44Z,4820000,False,,,0,,Q. Grimes personal FOUL (2 PF),"[1629656, 1630175]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1629183.0,2.0,0.0,Anthony,1630175.0
490,PT01M35.00S,2024-11-04T02:18:49.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628371,67.09921156373193,48.28431372549019,1610612753,83,60,2024-11-04T02:18:56Z,4840000,False,-9.0,257.0,1,right,MISS J. Isaac 25' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
491,PT01M29.00S,2024-11-04T02:18:55.6Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,83,60,2024-11-04T02:18:56Z,4850000,False,,,0,,D. Lively II REBOUND (Off:4 Def:5),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,,,,,,,490.0,,,,9.0,5.0,4.0,,,,,
492,PT01M29.00S,2024-11-04T02:18:56.5Z,3,REGULAR,turnover,out-of-bounds,[],1641726,,,1610612742,83,60,2024-11-04T02:19:04Z,4860000,False,,,0,,D. Lively II bad pass out-of-bounds TURNOVER (2 TO),[1641726],1610612742.0,DAL,bad pass,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2.0,,,,,,,,,,
493,PT01M28.00S,2024-11-04T02:19:22.2Z,3,REGULAR,turnover,out-of-bounds,[],203914,,,1610612753,83,60,2024-11-04T02:27:29Z,4870000,False,,,0,,G. Harris lost ball out-of-bounds TURNOVER (1 TO),[203914],1610612753.0,ORL,lost ball,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,,,,,,202049.0,,,,
494,PT01M13.00S,2024-11-04T02:19:41.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202681,7.703679369250986,62.99019607843137,1610612742,85,60,2024-11-04T02:19:46Z,4880000,False,-65.0,20.0,1,left,K. Irving 6' driving floating Jump Shot (14 PTS),[202681],1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.8,Made,14.0,,,,,,,,,,,,,,,,,
495,PT00M57.00S,2024-11-04T02:19:58.0Z,3,REGULAR,3pt,Jump Shot,[],203914,92.85479632063075,3.6764705882352944,1610612753,85,60,2024-11-04T02:20:01Z,4890000,False,-232.0,15.0,1,right,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
496,PT00M55.20S,2024-11-04T02:19:59.8Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,85,60,2024-11-04T02:20:01Z,4900000,False,,,0,,D. Lively II REBOUND (Off:4 Def:6),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Left Corner 3,24+ Left,,,,,,,,,495.0,,,,10.0,6.0,4.0,,,,,
497,PT00M46.70S,2024-11-04T02:20:09.5Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628371,,,1610612742,85,60,2024-11-04T02:20:27Z,4910000,False,,,0,,J. Isaac shooting personal FOUL (3 PF) (Irving 3 FT),"[1628371, 202681]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Irving,202681.0
500,PT00M46.70S,2024-11-04T02:22:27.7Z,3,REGULAR,freethrow,1 of 3,[],202681,,,1610612742,86,60,2024-11-04T02:22:27Z,4940000,False,,,0,,K. Irving Free Throw 1 of 3 (15 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
501,PT00M46.70S,2024-11-04T02:22:47.2Z,3,REGULAR,freethrow,2 of 3,[],202681,,,1610612742,87,60,2024-11-04T02:22:47Z,4950000,False,,,0,,K. Irving Free Throw 2 of 3 (16 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
502,PT00M46.70S,2024-11-04T02:23:10.2Z,3,REGULAR,freethrow,3 of 3,[],202681,,,1610612742,88,60,2024-11-04T02:23:10Z,4960000,False,,,0,,K. Irving Free Throw 3 of 3 (17 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
503,PT00M34.00S,2024-11-04T02:23:24.3Z,3,REGULAR,3pt,Jump Shot,[],1630591,64.86530880420499,25.245098039215684,1610612753,88,60,2024-11-04T02:23:31Z,4970000,False,-124.0,278.0,1,right,MISS J. Suggs 30' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,30.41,Missed,,,,,,,,,,,,,,,,,,
504,PT00M31.50S,2024-11-04T02:23:26.8Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,88,60,2024-11-04T02:23:31Z,4980000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,503.0,,,,3.0,2.0,1.0,,,,,
505,PT00M30.50S,2024-11-04T02:23:34.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612753,88,60,2024-11-04T02:23:55Z,4990000,False,,,0,,S. Dinwiddie loose ball personal FOUL (1 PF) (Suggs 2 FT),"[203915, 1630591]",1610612742.0,DAL,loose ball,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Suggs,1630591.0
507,PT00M30.50S,2024-11-04T02:24:07.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630591,,,1610612753,88,60,2024-11-04T02:24:07Z,5010000,False,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
508,PT00M30.50S,2024-11-04T02:24:07.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,88,60,2024-11-04T02:24:07Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,507.0,,,,,,,,,,,
509,PT00M30.50S,2024-11-04T02:24:30.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630591,,,1610612753,88,61,2024-11-04T02:24:30Z,5030000,False,,,0,,J. Suggs Free Throw 2 of 2 (10 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
510,PT00M09.30S,2024-11-04T02:24:53.9Z,3,REGULAR,3pt,Jump Shot,[],202681,25.18068331143233,82.84313725490196,1610612742,88,61,2024-11-04T02:24:59Z,5040000,False,-164.0,184.0,1,left,MISS K. Irving 24' step back 3PT,[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,24.68,Missed,,,,,,,,,,,,,,,,,,
511,PT00M06.80S,2024-11-04T02:24:56.3Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,88,61,2024-11-04T02:24:56Z,5050000,False,,,0,,J. Suggs REBOUND (Off:1 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,510.0,,,,4.0,3.0,1.0,,,,,
