actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
424,PT02M21.00S,2024-02-10T22:05:27.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,70,77,2024-02-10T22:05:43Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,422.0,,,,,,,,,,,,,,,
426,PT02M21.00S,2024-02-10T22:05:38.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,70,77,2024-02-10T22:05:38Z,4200000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M21.00S,2024-02-10T22:08:10.1Z,3,REGULAR,substitution,out,[],201935,,,1610612746,70,77,2024-02-10T22:08:27Z,4210000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M21.00S,2024-02-10T22:08:10.1Z,3,REGULAR,substitution,in,[],1629611,,,1610612746,70,77,2024-02-10T22:08:27Z,4220000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M12.00S,2024-02-10T22:08:46.3Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1631105,,,1610612746,70,77,2024-02-10T22:09:05Z,4230000,False,,,0,,J. Duren defensive-3-second technical FOUL (2 Tech),[1631105],1610612765.0,DET,defensive-3-second,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2002.0,,,,2.0,2.0,,
430,PT02M12.00S,2024-02-10T22:09:06.8Z,3,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,71,77,2024-02-10T22:09:06Z,4240000,False,,,0,,K. Leonard technical Free Throw 1 of 1 (19 PTS),[202695],1610612746.0,LAC,technical,,,Leonard,K. Leonard,,,,,,,,Made,,,,19.0,,,,,,,,,,,,,,
431,PT02M02.00S,2024-02-10T22:09:31.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201566,14.799605781865965,63.970588235294116,1610612746,71,77,2024-02-10T22:09:56Z,4250000,False,-70.0,87.0,1,left,MISS R. Westbrook 11' fadeaway bank Shot,[201566],1610612746.0,LAC,fadeaway bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,11.13,Missed,,,,,,,,,,,,,,,,,,
432,PT01M59.00S,2024-02-10T22:09:34.5Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612765,71,77,2024-02-10T22:09:37Z,4260000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,431.0,,,,,2.0,2.0,0.0,,,,,,,,
433,PT01M41.00S,2024-02-10T22:09:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,91.80354796320631,52.450980392156865,1610612765,71,79,2024-02-10T22:09:56Z,4270000,False,12.0,25.0,1,right,S. Fontecchio driving Layup (15 PTS) (M. Sasser 3 AST),"[1631323, 1631204]",1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,2.74,Made,,,,15.0,M. Sasser,1631204.0,3.0,,,,,,,,,,,
435,PT01M28.00S,2024-02-10T22:10:07.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,6.521024967148489,51.9607843137255,1610612746,73,79,2024-02-10T22:10:15Z,4290000,False,-10.0,9.0,1,left,K. Leonard fadeaway Jump Shot (21 PTS),[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.32,Made,,,,21.0,,,,,,,,,,,,,,
436,PT01M28.00S,2024-02-10T22:10:12.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628972,,,1610612746,73,79,2024-02-10T22:10:32Z,4300000,False,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Leonard 1 FT),"[1628972, 202695]",1610612765.0,DET,shooting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2002.0,,,,1.0,0.0,Leonard,202695.0
438,PT01M28.00S,2024-02-10T22:10:20.7Z,3,REGULAR,substitution,out,[],1631093,,,1610612746,73,79,2024-02-10T22:10:26Z,4320000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M28.00S,2024-02-10T22:10:20.7Z,3,REGULAR,substitution,in,[],1630164,,,1610612746,73,79,2024-02-10T22:10:26Z,4330000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M28.00S,2024-02-10T22:10:20.7Z,3,REGULAR,substitution,out,[],1631105,,,1610612746,73,79,2024-02-10T22:10:43Z,4340000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M28.00S,2024-02-10T22:10:20.7Z,3,REGULAR,substitution,in,[],1629003,,,1610612746,73,79,2024-02-10T22:10:43Z,4350000,False,,,0,,SUB in: S. Milton,[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M28.00S,2024-02-10T22:10:47.0Z,3,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,74,79,2024-02-10T22:10:47Z,4360000,False,,,0,,K. Leonard Free Throw 1 of 1 (22 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,22.0,,,,,,,,,,,,,,
443,PT01M14.00S,2024-02-10T22:11:00.3Z,3,REGULAR,3pt,Jump Shot,[],1628972,64.60249671484888,66.42156862745098,1610612765,74,79,2024-02-10T22:11:04Z,4370000,False,82.0,280.0,1,right,MISS T. Brown Jr. 29' 3PT,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Center,29.2,Missed,,,,,,,,,,,,,,,,,,
444,PT01M11.00S,2024-02-10T22:11:03.3Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,74,79,2024-02-10T22:11:04Z,4380000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,443.0,,,,,2.0,2.0,0.0,,,,,,,,
445,PT01M05.00S,2024-02-10T22:11:08.5Z,3,REGULAR,3pt,Jump Shot,[],202695,31.35676741130092,68.87254901960785,1610612746,74,79,2024-02-10T22:11:14Z,4390000,False,-94.0,242.0,1,left,MISS K. Leonard 26' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
446,PT01M02.00S,2024-02-10T22:11:11.5Z,3,REGULAR,rebound,defensive,[],1631204,,,1610612765,74,79,2024-02-10T22:11:14Z,4400000,False,,,0,,M. Sasser REBOUND (Off:0 Def:2),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,,,,445.0,,,,,2.0,2.0,0.0,,,,,,,,
448,PT00M53.30S,2024-02-10T22:11:20.6Z,3,REGULAR,2pt,Jump Shot,[],1631204,75.24638633377135,35.049019607843135,1610612765,74,79,2024-02-10T22:11:26Z,4420000,False,-75.0,180.0,1,right,MISS M. Sasser 19' pullup Shot,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Left Center,19.51,Missed,,,,,,,,,,,,,,,,,,
449,PT00M50.40S,2024-02-10T22:11:23.5Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,74,79,2024-02-10T22:11:26Z,4430000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,,,448.0,,,,,3.0,3.0,0.0,,,,,,,,
450,PT00M45.30S,2024-02-10T22:11:30.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,7.178055190538765,55.14705882352941,1610612746,76,79,2024-02-10T22:12:54Z,4440000,False,-26.0,15.0,1,left,R. Westbrook running finger roll Layup (12 PTS),[201566],1610612746.0,LAC,running finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.98,Made,,,,12.0,,,,,,,,,,,,,,
451,PT00M19.00S,2024-02-10T22:11:59.5Z,3,REGULAR,3pt,Jump Shot,[],1629003,88.78120893561103,4.411764705882353,1610612765,76,79,2024-02-10T22:12:04Z,4450000,False,-228.0,53.0,1,right,MISS S. Milton step back 3PT,[1629003],1610612765.0,DET,step back,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,23.4,Missed,,,,,,,,,,,,,,,,,,
452,PT00M16.10S,2024-02-10T22:12:02.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,76,79,2024-02-10T22:12:02Z,4460000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,451.0,,,,,2.0,2.0,0.0,,,,,,,,
453,PT00M04.00S,2024-02-10T22:12:14.5Z,3,REGULAR,2pt,Jump Shot,[],202695,24.392247043363994,36.76470588235294,1610612746,76,79,2024-02-10T22:12:17Z,4470000,False,66.0,177.0,1,left,MISS K. Leonard 18' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,18.88,Missed,,,,,,,,,,,,,,,,,,
454,PT00M01.70S,2024-02-10T22:12:16.8Z,3,REGULAR,rebound,defensive,[],1631323,,,1610612765,76,79,2024-02-10T22:12:16Z,4480000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:3),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right Center,,,,,453.0,,,,,5.0,3.0,2.0,,,,,,,,
455,PT00M00.00S,2024-02-10T22:12:20.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,92.59198423127464,53.92156862745098,1610612765,76,81,2024-02-10T22:14:53Z,4490000,False,20.0,17.0,1,right,S. Milton cutting Layup (4 PTS) (S. Fontecchio 1 AST),"[1629003, 1631323]",1610612765.0,DET,cutting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,2.6,Made,,,,4.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,,
457,PT00M00.00S,2024-02-10T22:12:23.8Z,3,REGULAR,period,end,[],0,,,1610612746,76,81,2024-02-10T22:12:23Z,4510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2024-02-10T22:14:13.5Z,4,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,76,81,2024-02-10T22:15:09Z,4520000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2024-02-10T22:14:13.5Z,4,REGULAR,substitution,out,['startperiod'],1629611,,,1610612746,76,81,2024-02-10T22:15:09Z,4530000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2024-02-10T22:14:13.5Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612746,76,81,2024-02-10T22:15:09Z,4540000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-02-10T22:14:13.5Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,76,81,2024-02-10T22:15:09Z,4550000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2024-02-10T22:15:18.8Z,4,REGULAR,period,start,[],0,,,1610612765,76,81,2024-02-10T22:15:18Z,4560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT11M46.00S,2024-02-10T22:15:31.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630164,88.64980289093299,37.745098039215684,1610612765,76,81,2024-02-10T22:15:36Z,4570000,False,-61.0,54.0,1,right,MISS J. Wiseman 8' turnaround Hook,[1630164],1610612765.0,DET,turnaround,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Left,8.18,Missed,,,,,,,,,,,,,,,,,,
465,PT11M42.00S,2024-02-10T22:15:35.4Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,76,81,2024-02-10T22:15:35Z,4580000,False,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,,,,,464.0,,,,,6.0,6.0,0.0,,,,,,,,
466,PT11M32.00S,2024-02-10T22:15:45.2Z,4,REGULAR,3pt,Jump Shot,[],1629599,3.4986859395532193,97.79411764705883,1610612746,76,81,2024-02-10T22:15:48Z,4590000,False,-239.0,-20.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,23.98,Missed,,,,,,,,,,,,,,,,,,
467,PT11M29.00S,2024-02-10T22:15:48.2Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612765,76,81,2024-02-10T22:15:48Z,4600000,False,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,,,,,466.0,,,,,3.0,2.0,1.0,,,,,,,,
468,PT11M27.00S,2024-02-10T22:15:52.3Z,4,REGULAR,foul,personal,['2freethrow'],201935,,,1610612765,76,81,2024-02-10T22:16:43Z,4610000,False,,,0,,J. Harden shooting personal FOUL (1 PF) (Brown Jr. 2 FT),"[201935, 1628972]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202901.0,,,,1.0,0.0,Brown Jr.,1628972.0
470,PT11M27.00S,2024-02-10T22:16:20.5Z,4,REGULAR,freethrow,1 of 2,[],1628972,,,1610612765,76,82,2024-02-10T22:16:40Z,4630000,False,,,0,,T. Brown Jr. Free Throw 1 of 2 (7 PTS),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
471,PT11M27.00S,2024-02-10T22:16:20.5Z,4,REGULAR,freethrow,2 of 2,[],1628972,,,1610612765,76,83,2024-02-10T22:16:40Z,4640000,False,,,0,,T. Brown Jr. Free Throw 2 of 2 (8 PTS),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
473,PT11M07.00S,2024-02-10T22:16:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,6.652431011826544,56.372549019607845,1610612746,78,83,2024-02-10T22:17:08Z,4660000,False,-32.0,10.0,1,left,P. George driving Layup (20 PTS) (R. Westbrook 2 AST),"[202331, 201566]",1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,3.34,Made,,,,20.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,
475,PT10M54.00S,2024-02-10T22:17:08.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,90.75229960578186,49.754901960784316,1610612765,78,85,2024-02-10T22:17:39Z,4680000,False,-1.0,34.0,1,right,J. Wiseman cutting DUNK (4 PTS) (M. Sasser 4 AST),"[1630164, 1631204]",1610612765.0,DET,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.44,Made,,,,4.0,M. Sasser,1631204.0,4.0,,,,,,,,,,,
477,PT10M32.00S,2024-02-10T22:17:29.7Z,4,REGULAR,3pt,Jump Shot,[],1629599,8.623521681997373,95.83333333333334,1610612746,81,85,2024-02-10T22:17:34Z,4700000,False,-229.0,29.0,1,left,A. Coffey 3PT  (5 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,23.1,Made,,,,5.0,,,,,,,,,,,,,,
478,PT10M19.00S,2024-02-10T22:17:46.7Z,4,REGULAR,foul,personal,[],1626181,,,1610612765,81,85,2024-02-10T22:17:53Z,4710000,False,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 1628972]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202901.0,,,,2.0,0.0,Brown Jr.,1628972.0
480,PT10M07.00S,2024-02-10T22:18:12.4Z,4,REGULAR,3pt,Jump Shot,[],1631204,66.17936925098554,48.77450980392157,1610612765,81,85,2024-02-10T22:18:44Z,4730000,False,-6.0,265.0,1,right,MISS M. Sasser 26' pullup 3PT,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
481,PT10M04.00S,2024-02-10T22:18:15.4Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,81,85,2024-02-10T22:18:16Z,4740000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,480.0,,,,,3.0,3.0,0.0,,,,,,,,
482,PT09M59.00S,2024-02-10T22:18:20.0Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],202331,17.559132720105126,65.93137254901961,1610612746,83,85,2024-02-10T22:18:31Z,4750000,False,-80.0,113.0,1,left,P. George 13' running pullup Jump Shot (22 PTS),[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Mid-Range,8-16 Left,13.8,Made,,,,22.0,,,,,,,,,,,,,,
483,PT09M43.00S,2024-02-10T22:18:36.1Z,4,REGULAR,3pt,Jump Shot,[],1631323,83.44283837056504,3.699448529411765,1610612765,83,88,2024-02-10T22:18:42Z,4760000,False,-232.0,103.0,1,right,S. Fontecchio 25' 3PT  (18 PTS) (T. Brown Jr. 2 AST),"[1631323, 1628972]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.34,Made,,,,18.0,T. Brown Jr.,1628972.0,2.0,,,,,,,,,,,
485,PT09M34.00S,2024-02-10T22:18:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,7.095926412614981,46.4077818627451,1610612746,85,88,2024-02-10T22:19:30Z,4780000,False,18.0,14.0,1,left,J. Harden driving Layup (10 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.29,Made,,,,10.0,,,,,,,,,,,,,,
486,PT09M34.00S,2024-02-10T22:19:01.8Z,4,REGULAR,foul,personal,['1freethrow'],1631204,,,1610612746,85,88,2024-02-10T22:19:34Z,4790000,False,,,0,,M. Sasser shooting personal FOUL (4 PF) (Harden 1 FT),"[1631204, 201935]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,,,,4.0,0.0,Harden,201935.0
488,PT09M34.00S,2024-02-10T22:19:14.4Z,4,REGULAR,substitution,out,[],1628972,,,1610612746,85,88,2024-02-10T22:19:18Z,4810000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M34.00S,2024-02-10T22:19:14.4Z,4,REGULAR,substitution,in,[],1630595,,,1610612746,85,88,2024-02-10T22:19:18Z,4820000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M34.00S,2024-02-10T22:19:42.9Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,86,88,2024-02-11T00:14:00Z,4830000,False,,,0,,J. Harden Free Throw 1 of 1 (11 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,11.0,,,,,,,,,,,,,,
491,PT09M14.00S,2024-02-10T22:20:01.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,89.30683311432325,49.01960784313725,1610612765,86,88,2024-02-10T22:20:23Z,4840000,False,-5.0,48.0,1,right,MISS C. Cunningham driving floating bank Shot,[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,,,,,,,,
492,PT09M12.00S,2024-02-10T22:20:03.3Z,4,REGULAR,rebound,defensive,[],201566,,,1610612746,86,88,2024-02-10T22:20:06Z,4850000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,491.0,,,,,3.0,3.0,0.0,,,,,,,,
493,PT09M09.00S,2024-02-10T22:20:05.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,7.30946123521682,53.18627450980392,1610612746,86,88,2024-02-10T22:20:14Z,4860000,False,-16.0,16.0,1,left,MISS R. Westbrook running finger roll Layup,[201566],1610612746.0,LAC,running finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,
494,PT09M07.00S,2024-02-10T22:20:07.9Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612765,86,88,2024-02-10T22:20:14Z,4870000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:4),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,493.0,,,,,6.0,4.0,2.0,,,,,,,,
496,PT09M01.00S,2024-02-10T22:20:18.8Z,4,REGULAR,3pt,Jump Shot,[],1631323,71.04139290407359,84.06862745098039,1610612765,86,88,2024-02-10T22:21:13Z,4890000,False,170.0,220.0,1,right,MISS S. Fontecchio 27' 3PT - blocked,"[1631323, 1626181]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,27.8,Missed,Powell,1626181.0,,,,,,,,,,,,,,,,
497,PT09M01.00S,2024-02-10T22:20:18.8Z,4,REGULAR,block,,[],1626181,,,1610612765,86,88,2024-02-10T22:20:21Z,4900000,False,,,0,,N. Powell BLOCK (1 BLK),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
498,PT09M01.00S,2024-02-10T22:20:18.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,86,88,2024-02-10T22:20:31Z,4910000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,496.0,,,,,,,,,,,,,,,
500,PT08M50.00S,2024-02-10T22:20:46.3Z,4,REGULAR,foul,personal,['3freethrow'],1629003,,,1610612746,86,88,2024-02-10T22:20:55Z,4930000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Harden 3 FT),"[1629003, 201935]",1610612765.0,DET,shooting,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2003.0,,,,1.0,0.0,Harden,201935.0
502,PT08M50.00S,2024-02-10T22:21:16.6Z,4,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,87,88,2024-02-10T22:21:16Z,4950000,False,,,0,,J. Harden Free Throw 1 of 3 (12 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,12.0,,,,,,,,,,,,,,
503,PT08M50.00S,2024-02-10T22:21:35.4Z,4,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,88,88,2024-02-10T22:21:35Z,4960000,False,,,0,,J. Harden Free Throw 2 of 3 (13 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,13.0,,,,,,,,,,,,,,
504,PT08M50.00S,2024-02-10T22:21:36.5Z,4,REGULAR,substitution,out,[],1630164,,,1610612746,88,88,2024-02-10T22:21:44Z,4970000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M50.00S,2024-02-10T22:21:36.5Z,4,REGULAR,substitution,in,[],1631105,,,1610612746,88,88,2024-02-10T22:21:44Z,4980000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M50.00S,2024-02-10T22:21:58.2Z,4,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,89,88,2024-02-10T22:21:58Z,4990000,False,,,0,,J. Harden Free Throw 3 of 3 (14 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,14.0,,,,,,,,,,,,,,
507,PT08M31.00S,2024-02-10T22:22:23.7Z,4,REGULAR,foul,personal,['2freethrow'],202331,,,1610612765,89,88,2024-02-10T22:22:30Z,5000000,False,,,0,,P. George shooting personal FOUL (3 PF) (Cunningham 2 FT),"[202331, 1630595]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202901.0,,,,3.0,1.0,Cunningham,1630595.0
509,PT08M31.00S,2024-02-10T22:22:58.2Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,89,89,2024-02-10T22:22:58Z,5020000,False,,,0,,C. Cunningham Free Throw 1 of 2 (11 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,11.0,,,,,,,,,,,,,,
510,PT08M31.00S,2024-02-10T22:23:00.6Z,4,REGULAR,substitution,out,[],1629003,,,1610612765,89,89,2024-02-10T22:23:07Z,5030000,False,,,0,,SUB out: S. Milton,[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M31.00S,2024-02-10T22:23:00.6Z,4,REGULAR,substitution,out,[],1631204,,,1610612765,89,89,2024-02-10T22:23:07Z,5040000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
