actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
341,PT12M00.00S,2023-10-30T02:23:01.0Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612759,56,37,2023-10-30T02:23:29Z,3400000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-10-30T02:23:01.0Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612759,56,37,2023-10-30T02:23:29Z,3410000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-10-30T02:23:01.0Z,3,REGULAR,substitution,out,['startperiod'],1629646,,,1610612759,56,37,2023-10-30T02:23:29Z,3420000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-10-30T02:23:01.0Z,3,REGULAR,substitution,out,['startperiod'],1630200,,,1610612759,56,37,2023-10-30T02:23:29Z,3430000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-10-30T02:23:01.0Z,3,REGULAR,substitution,in,['startperiod'],203496,,,1610612759,56,37,2023-10-30T02:23:29Z,3440000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2023-10-30T02:23:01.0Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612759,56,37,2023-10-30T02:23:29Z,3450000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-10-30T02:23:01.0Z,3,REGULAR,substitution,in,['startperiod'],1628380,,,1610612759,56,37,2023-10-30T02:23:29Z,3460000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-10-30T02:23:01.0Z,3,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,56,37,2023-10-30T02:23:29Z,3470000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-10-30T02:23:01.0Z,3,REGULAR,substitution,in,['startperiod'],1641705,,,1610612759,56,37,2023-10-30T02:23:29Z,3480000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-10-30T02:23:27.6Z,3,REGULAR,period,start,[],0,,,1610612746,56,37,2023-10-30T02:23:30Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M46.00S,2023-10-30T02:23:41.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,12.401445466491452,49.01960784313726,1610612746,58,37,2023-10-30T02:23:46Z,3500000,False,5.0,64.0,1,left,I. Zubac 6' turnaround Hook (10 PTS) (R. Westbrook 3 AST),"[1627826, 201566]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,6.43,Made,,10.0,R. Westbrook,201566.0,3.0,,,,,,,,,,
353,PT11M27.00S,2023-10-30T02:23:59.6Z,3,REGULAR,3pt,Jump Shot,[],1641705,95.18725361366623,3.67647058823529,1610612759,58,37,2023-10-30T02:24:05Z,3520000,False,-232.0,-7.0,1,right,MISS V. Wembanyama 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,23.17,Missed,,,,,,,,,,,,,,,
354,PT11M25.00S,2023-10-30T02:24:01.6Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,58,37,2023-10-30T02:24:05Z,3530000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,353.0,,,,,,,5.0,5.0,0.0,,,,,
355,PT11M20.00S,2023-10-30T02:24:08.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,9.116294349540084,46.07843137254902,1610612746,60,37,2023-10-30T02:24:16Z,3540000,False,20.0,33.0,1,left,R. Westbrook running Layup (12 PTS),[201566],1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,3.86,Made,,12.0,,,,,,,,,,,,,
356,PT11M20.00S,2023-10-30T02:24:11.8Z,3,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612746,60,37,2023-10-30T02:24:18Z,3550000,False,,,0,,K. Johnson shooting personal FOUL (3 PF) (Westbrook 1 FT),"[1629640, 201566]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Westbrook,201566.0
358,PT11M20.00S,2023-10-30T02:24:35.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],201566,,,1610612746,60,37,2023-10-30T02:24:35Z,3570000,False,,,0,,MISS R. Westbrook Free Throw 1 of 1,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
359,PT11M17.00S,2023-10-30T02:24:36.0Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,60,37,2023-10-30T02:24:36Z,3580000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,358.0,,,,,,,2.0,2.0,0.0,,,,,
360,PT11M09.00S,2023-10-30T02:24:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,86.64586070959264,51.470588235294116,1610612759,60,37,2023-10-30T02:24:48Z,3590000,False,7.0,73.0,1,right,MISS Z. Collins 7' floating Shot,[1628380],1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,7.34,Missed,,,,,,,,,,,,,,,
361,PT11M07.00S,2023-10-30T02:24:46.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,60,37,2023-10-30T02:24:48Z,3600000,False,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,360.0,,,,,,,6.0,4.0,2.0,,,,,
362,PT10M59.00S,2023-10-30T02:24:54.1Z,3,REGULAR,3pt,Jump Shot,[],202695,8.327858081471746,4.411764705882348,1610612746,63,37,2023-10-30T02:25:00Z,3610000,False,228.0,26.0,1,left,K. Leonard 3PT  (16 PTS) (P. George 3 AST),"[202695, 202331]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,,,,22.94,Made,,16.0,P. George,202331.0,3.0,,,,,,,,,,
364,PT10M41.00S,2023-10-30T02:25:12.1Z,3,REGULAR,3pt,Jump Shot,[],1641705,66.40932982917215,69.11764705882354,1610612759,63,37,2023-10-30T02:25:17Z,3630000,False,96.0,263.0,1,right,MISS V. Wembanyama 28' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,28.01,Missed,,,,,,,,,,,,,,,
365,PT10M37.00S,2023-10-30T02:25:16.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,37,2023-10-30T02:25:17Z,3640000,False,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,364.0,,,,,,,7.0,5.0,2.0,,,,,
366,PT10M29.00S,2023-10-30T02:25:24.6Z,3,REGULAR,2pt,Jump Shot,[],201566,22.519710906701704,38.48039215686274,1610612746,63,37,2023-10-30T02:25:28Z,3650000,False,58.0,159.0,1,left,MISS R. Westbrook 16' pullup Shot,[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,16.93,Missed,,,,,,,,,,,,,,,
367,PT10M27.00S,2023-10-30T02:25:26.6Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,63,37,2023-10-30T02:25:28Z,3660000,False,,,0,,Z. Collins REBOUND (Off:0 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Right Center,,,,,,366.0,,,,,,,5.0,5.0,0.0,,,,,
368,PT10M22.00S,2023-10-30T02:25:30.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,70.61432325886992,21.32352941176471,1610612759,63,37,2023-10-30T02:25:39Z,3670000,False,-143.0,224.0,1,right,MISS K. Johnson 26' running pullup 3PT,[1629640],1610612759.0,SAS,running pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,26.57,Missed,,,,,,,,,,,,,,,
369,PT10M19.00S,2023-10-30T02:25:33.6Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,37,2023-10-30T02:25:39Z,3680000,False,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,368.0,,,,,,,8.0,6.0,2.0,,,,,
370,PT10M09.00S,2023-10-30T02:25:43.9Z,3,REGULAR,2pt,Jump Shot,[],202331,22.125492772667542,68.62745098039215,1610612746,65,37,2023-10-30T02:25:50Z,3690000,False,-93.0,155.0,1,left,P. George 18' step back Jump Shot (14 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,,18.12,Made,,14.0,,,,,,,,,,,,,
371,PT09M42.00S,2023-10-30T02:26:10.4Z,3,REGULAR,3pt,Jump Shot,[],1631110,86.90867279894876,3.1862745098039227,1610612759,65,37,2023-10-30T02:26:16Z,3700000,False,-234.0,71.0,1,right,MISS J. Sochan 24' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,24.45,Missed,,,,,,,,,,,,,,,
372,PT09M38.00S,2023-10-30T02:26:14.4Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,65,37,2023-10-30T02:26:16Z,3710000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,,371.0,,,,,,,3.0,3.0,0.0,,,,,
373,PT09M33.00S,2023-10-30T02:26:23.3Z,3,REGULAR,foul,personal,[],1641705,,,1610612746,65,37,2023-10-30T02:26:28Z,3720000,False,,,0,,V. Wembanyama personal FOUL (1 PF),"[1641705, 202331]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,George,202331.0
375,PT09M26.00S,2023-10-30T02:26:44.7Z,3,REGULAR,3pt,Jump Shot,[],202695,33.03219448094612,44.85294117647059,1610612746,65,37,2023-10-30T02:26:50Z,3740000,False,26.0,258.0,1,left,MISS K. Leonard 25' step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,25.93,Missed,,,,,,,,,,,,,,,
376,PT09M23.00S,2023-10-30T02:26:47.7Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,65,37,2023-10-30T02:26:50Z,3750000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,375.0,,,,,,,3.0,3.0,0.0,,,,,
377,PT09M13.00S,2023-10-30T02:26:57.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,88.48554533508542,54.90196078431372,1610612759,65,37,2023-10-30T02:27:00Z,3760000,False,25.0,56.0,1,right,MISS K. Johnson 6' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.09,Missed,,,,,,,,,,,,,,,
378,PT09M11.00S,2023-10-30T02:26:59.1Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,65,37,2023-10-30T02:27:00Z,3770000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,377.0,,,,,,,6.0,6.0,0.0,,,,,
379,PT09M05.00S,2023-10-30T02:27:05.1Z,3,REGULAR,3pt,Jump Shot,[],202695,32.50657030223391,66.17647058823529,1610612746,65,37,2023-10-30T02:27:31Z,3780000,False,-81.0,253.0,1,left,MISS K. Leonard 26' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,26.57,Missed,,,,,,,,,,,,,,,
380,PT09M03.00S,2023-10-30T02:27:07.1Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,65,37,2023-10-30T02:27:10Z,3790000,False,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,379.0,,,,,,,4.0,4.0,0.0,,,,,
381,PT08M51.00S,2023-10-30T02:27:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,87.9599211563732,49.754901960784316,1610612759,65,39,2023-10-30T02:28:32Z,3800000,False,-1.0,61.0,1,right,Z. Collins 6' turnaround fadeaway Jump Shot (6 PTS),[1628380],1610612759.0,SAS,turnaround fadeaway,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,6.07,Made,,6.0,,,,,,,,,,,,,
382,PT08M32.00S,2023-10-30T02:27:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.670827858081481,53.18627450980392,1610612746,67,39,2023-10-30T02:27:43Z,3810000,False,-16.0,20.0,1,left,R. Westbrook reverse Layup (14 PTS) (P. George 4 AST),"[201566, 202331]",1610612746.0,LAC,reverse,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,2.52,Made,,14.0,P. George,202331.0,4.0,,,,,,,,,,
384,PT08M21.00S,2023-10-30T02:27:50.7Z,3,REGULAR,foul,personal,['2freethrow'],201566,,,1610612759,67,39,2023-10-30T02:27:57Z,3830000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Johnson 2 FT),"[201566, 1629640]",1610612746.0,LAC,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Johnson,1629640.0
386,PT08M21.00S,2023-10-30T02:28:14.9Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,67,40,2023-10-30T02:28:14Z,3850000,False,,,0,,K. Johnson Free Throw 1 of 2 (4 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
387,PT08M21.00S,2023-10-30T02:28:28.1Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,67,41,2023-10-30T02:28:28Z,3860000,False,,,0,,K. Johnson Free Throw 2 of 2 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
388,PT08M09.00S,2023-10-30T02:28:44.8Z,3,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612746,67,41,2023-10-30T02:28:49Z,3870000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Zubac 2 FT),"[1630170, 1627826]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Zubac,1627826.0
390,PT08M09.00S,2023-10-30T02:29:09.5Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,68,41,2023-10-30T02:29:09Z,3890000,False,,,0,,I. Zubac Free Throw 1 of 2 (11 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
391,PT08M09.00S,2023-10-30T02:29:24.1Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,69,41,2023-10-30T02:29:24Z,3900000,False,,,0,,I. Zubac Free Throw 2 of 2 (12 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,,
392,PT07M51.00S,2023-10-30T02:29:43.3Z,3,REGULAR,3pt,Jump Shot,[],1628380,70.61432325886992,74.26470588235294,1610612759,69,41,2023-10-30T02:29:46Z,3910000,False,121.0,224.0,1,right,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,25.45,Missed,,,,,,,,,,,,,,,
393,PT07M49.00S,2023-10-30T02:29:45.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,69,41,2023-10-30T02:29:46Z,3920000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:7),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,392.0,,,,,,,7.0,7.0,0.0,,,,,
394,PT07M44.00S,2023-10-30T02:29:52.5Z,3,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612746,69,41,2023-10-30T02:30:00Z,3930000,False,,,0,,J. Sochan shooting personal FOUL (2 PF) (Leonard 2 FT),"[1631110, 202695]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,203054.0,2.0,0.0,Leonard,202695.0
396,PT07M44.00S,2023-10-30T02:30:19.5Z,3,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,70,41,2023-10-30T02:30:19Z,3950000,False,,,0,,K. Leonard Free Throw 1 of 2 (17 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,,
397,PT07M44.00S,2023-10-30T02:30:41.6Z,3,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,71,41,2023-10-30T02:30:41Z,3960000,False,,,0,,K. Leonard Free Throw 2 of 2 (18 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,,
398,PT07M29.00S,2023-10-30T02:30:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,89.53679369250986,47.79411764705882,1610612759,71,41,2023-10-30T02:31:08Z,3970000,False,-11.0,46.0,1,right,MISS V. Wembanyama reverse Layup - blocked,"[1641705, 203496]",1610612759.0,SAS,reverse,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,4.72,Missed,,,,,,Covington,203496.0,,,,,,,,
399,PT07M29.00S,2023-10-30T02:30:57.5Z,3,REGULAR,block,,[],203496,,,1610612759,71,41,2023-10-30T02:30:59Z,3980000,False,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT07M28.00S,2023-10-30T02:30:58.5Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,71,41,2023-10-30T02:31:08Z,3990000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,398.0,,,,,,,3.0,2.0,1.0,,,,,
401,PT07M28.00S,2023-10-30T02:31:01.2Z,3,REGULAR,turnover,out-of-bounds,[],1631110,,,1610612759,71,41,2023-10-30T02:31:14Z,4000000,False,,,0,,J. Sochan bad pass out-of-bounds TURNOVER (4 TO),[1631110],1610612759.0,SAS,bad pass,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Left,4.0,,,,,,,,,,,,,,,203593.0,,,,
402,PT07M15.00S,2023-10-30T02:31:30.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612746,71,41,2023-10-30T02:31:35Z,4010000,False,,,0,,K. Johnson personal FOUL (4 PF) (Zubac 2 FT),"[1629640, 1627826]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,4.0,0.0,Zubac,1627826.0
404,PT07M15.00S,2023-10-30T02:31:52.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627826,,,1610612746,71,41,2023-10-30T02:31:52Z,4030000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
405,PT07M15.00S,2023-10-30T02:31:52.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,71,41,2023-10-30T02:31:52Z,4040000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,404.0,,,,,,,,,,,,,,
406,PT07M15.00S,2023-10-30T02:32:03.7Z,3,REGULAR,substitution,out,[],1628380,,,1610612746,71,41,2023-10-30T02:32:10Z,4050000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M15.00S,2023-10-30T02:32:03.7Z,3,REGULAR,substitution,in,[],1629646,,,1610612746,71,41,2023-10-30T02:32:10Z,4060000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M15.00S,2023-10-30T02:32:20.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627826,,,1610612746,72,41,2023-10-30T02:32:20Z,4070000,False,,,0,,I. Zubac Free Throw 2 of 2 (13 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,,
409,PT07M00.00S,2023-10-30T02:32:36.7Z,3,REGULAR,2pt,Jump Shot,[],1629646,75.607752956636,43.13725490196079,1610612759,72,41,2023-10-30T02:32:45Z,4080000,False,-34.0,177.0,1,right,MISS C. Bassey 18' Jump Shot,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Mid-Range,16-24 Center,,,,18.01,Missed,,,,,,,,,,,,,,,
410,PT06M58.00S,2023-10-30T02:32:38.7Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,72,41,2023-10-30T02:32:45Z,4090000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,409.0,,,,,,,2.0,1.0,1.0,,,,,
411,PT06M58.00S,2023-10-30T02:32:42.2Z,3,REGULAR,foul,personal,['2freethrow'],202695,,,1610612759,72,41,2023-10-30T02:32:50Z,4100000,False,,,0,,K. Leonard shooting personal FOUL (2 PF) (Wembanyama 2 FT),"[202695, 1641705]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203054.0,2.0,0.0,Wembanyama,1641705.0
413,PT06M58.00S,2023-10-30T02:32:53.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,72,41,2023-10-30T02:32:53Z,4120000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M58.00S,2023-10-30T02:35:24.8Z,3,REGULAR,substitution,out,[],1629646,,,1610612759,72,41,2023-10-30T02:35:40Z,4130000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M58.00S,2023-10-30T02:35:24.8Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,72,41,2023-10-30T02:35:40Z,4140000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M58.00S,2023-10-30T02:35:53.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641705,,,1610612759,72,42,2023-10-30T02:35:53Z,4150000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (5 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
417,PT06M58.00S,2023-10-30T02:36:05.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641705,,,1610612759,72,43,2023-10-30T02:36:05Z,4160000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (6 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
418,PT06M38.00S,2023-10-30T02:36:26.5Z,3,REGULAR,3pt,Jump Shot,[],202331,30.535479632063073,24.019607843137265,1610612746,72,43,2023-10-30T02:36:30Z,4170000,False,130.0,235.0,1,left,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,26.81,Missed,,,,,,,,,,,,,,,
419,PT06M36.00S,2023-10-30T02:36:28.5Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,72,43,2023-10-30T02:36:30Z,4180000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,418.0,,,,,,,3.0,2.0,1.0,,,,,
420,PT06M31.00S,2023-10-30T02:36:33.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,92.69053876478318,95.34313725490196,1610612759,72,43,2023-10-30T02:36:42Z,4190000,False,227.0,16.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,22.73,Missed,,,,,,,,,,,,,,,
421,PT06M29.00S,2023-10-30T02:36:35.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,72,43,2023-10-30T02:36:42Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,420.0,,,,,,,,,,,,,,
