actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
418,PT06M01.00S,2023-11-01T04:07:04.4Z,3,REGULAR,2pt,Jump Shot,[],1628365,78.58081471747701,36.66130514705882,1610612753,63,59,2023-11-01T04:07:08Z,4100000,False,-67.0,149.0,1,right,MISS M. Fultz 16' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Left Center,,,,16.31,Missed,,,,,,,,,,,,,,,
419,PT05M59.00S,2023-11-01T04:07:06.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,59,2023-11-01T04:07:08Z,4110000,False,,,0,,I. Zubac REBOUND (Off:2 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left Center,,,,,,418.0,9.0,7.0,2.0,,,,,,,,,,,
421,PT05M50.00S,2023-11-01T04:07:27.6Z,3,REGULAR,3pt,Jump Shot,[],202331,30.798291721419176,26.960784313725497,1610612746,66,59,2023-11-01T04:07:35Z,4130000,False,115.0,237.0,1,left,P. George 26' 3PT  (15 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,26.35,Made,,,,,,,,,,,,15.0,,,
422,PT05M28.00S,2023-11-01T04:07:50.6Z,3,REGULAR,turnover,bad pass,[],1630175,,,1610612753,66,59,2023-11-01T04:07:58Z,4140000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 201566]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,1.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,
423,PT05M28.00S,2023-11-01T04:07:50.6Z,3,REGULAR,steal,,[],201566,,,1610612746,66,59,2023-11-01T04:07:52Z,4150000,False,,,0,,R. Westbrook STEAL (5 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
424,PT05M23.00S,2023-11-01T04:07:55.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202331,11.744415243101187,3.67647058823529,1610612746,69,59,2023-11-01T04:08:07Z,4160000,False,232.0,58.0,1,left,P. George 3PT running (18 PTS) (R. Westbrook 5 AST),"[202331, 201566]",1610612746.0,LAC,running,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,23.87,Made,,,,,,,,,,,,18.0,R. Westbrook,201566.0,5.0
426,PT05M20.00S,2023-11-01T04:08:03.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,69,59,2023-11-01T04:08:03Z,4180000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M07.00S,2023-11-01T04:11:22.6Z,3,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612753,69,59,2023-11-01T04:11:30Z,4190000,False,,,0,,B. Hyland shooting personal FOUL (3 PF) (Banchero 2 FT),"[1630538, 1631094]",1610612746.0,LAC,shooting,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628954.0,3.0,0.0,Banchero,1631094.0,,,,
429,PT05M07.00S,2023-11-01T04:11:56.3Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,69,60,2023-11-01T04:12:13Z,4210000,False,,,0,,P. Banchero Free Throw 1 of 2 (9 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,,,,,,9.0,,,
430,PT05M07.00S,2023-11-01T04:11:56.3Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,69,60,2023-11-01T04:12:13Z,4220000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
431,PT05M02.00S,2023-11-01T04:12:01.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,69,60,2023-11-01T04:12:13Z,4230000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,430.0,5.0,5.0,0.0,,,,,,,,,,,
432,PT04M50.00S,2023-11-01T04:12:22.6Z,3,REGULAR,2pt,Jump Shot,[],202695,22.2568988173456,53.67647058823529,1610612746,71,60,2023-11-01T04:12:29Z,4240000,False,-18.0,157.0,1,left,K. Leonard 15' Jump Shot (4 PTS) (R. Westbrook 6 AST),"[202695, 201566]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,,,,15.78,Made,,,,,,,,,,,,4.0,R. Westbrook,201566.0,6.0
434,PT04M33.00S,2023-11-01T04:12:39.7Z,3,REGULAR,3pt,Jump Shot,[],1630175,68.9060446780552,26.715686274509807,1610612753,71,60,2023-11-01T04:12:43Z,4260000,False,-116.0,240.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,26.66,Missed,,,,,,,,,,,,,,,
435,PT04M30.00S,2023-11-01T04:12:42.7Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,71,60,2023-11-01T04:12:43Z,4270000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,434.0,4.0,4.0,0.0,,,,,,,,,,,
436,PT04M25.00S,2023-11-01T04:12:47.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,14.898160315374511,42.64705882352941,1610612746,73,60,2023-11-01T04:12:57Z,4280000,False,37.0,88.0,1,left,R. Westbrook 9' fadeaway Jump Shot (12 PTS),[201566],1610612746.0,LAC,fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,9.49,Made,,,,,,,,,,,,12.0,,,
438,PT04M10.00S,2023-11-01T04:13:05.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612753,73,60,2023-11-01T04:13:11Z,4300000,False,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[201566, 1628976]",1610612746.0,LAC,shooting,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202053.0,3.0,0.0,Carter Jr.,1628976.0,,,,
440,PT04M10.00S,2023-11-01T04:13:37.7Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,73,60,2023-11-01T04:13:37Z,4320000,False,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
441,PT04M10.00S,2023-11-01T04:13:37.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,73,60,2023-11-01T04:13:37Z,4330000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,440.0,,,,,,,,,,,,,,
442,PT04M10.00S,2023-11-01T04:13:44.7Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,73,60,2023-11-01T04:13:48Z,4340000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M10.00S,2023-11-01T04:13:44.7Z,3,REGULAR,substitution,in,[],203914,,,1610612753,73,60,2023-11-01T04:13:48Z,4350000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M10.00S,2023-11-01T04:13:50.8Z,3,REGULAR,substitution,out,[],1630538,,,1610612753,73,60,2023-11-01T04:13:58Z,4360000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M10.00S,2023-11-01T04:13:50.8Z,3,REGULAR,substitution,in,[],1626181,,,1610612753,73,60,2023-11-01T04:13:58Z,4370000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M10.00S,2023-11-01T04:14:17.8Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,73,61,2023-11-01T04:14:17Z,4380000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Made,,,,,,,,,,,,5.0,,,
447,PT03M55.00S,2023-11-01T04:14:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,10.167542706964511,50.245098039215684,1610612746,75,61,2023-11-01T04:14:38Z,4390000,False,-1.0,43.0,1,left,R. Westbrook driving finger roll Layup (14 PTS),[201566],1610612746.0,LAC,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,4.31,Made,,,,,,,,,,,,14.0,,,
448,PT03M48.00S,2023-11-01T04:14:43.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612753,75,61,2023-11-01T04:14:49Z,4400000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Anthony 2 FT),"[1627826, 1630175]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628954.0,1.0,0.0,Anthony,1630175.0,,,,
450,PT03M48.00S,2023-11-01T04:15:14.3Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,75,61,2023-11-01T04:15:14Z,4420000,False,,,0,,MISS C. Anthony Free Throw 1 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
451,PT03M48.00S,2023-11-01T04:15:14.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,75,61,2023-11-01T04:15:14Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,
452,PT03M48.00S,2023-11-01T04:15:18.0Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,75,61,2023-11-01T04:15:24Z,4440000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M48.00S,2023-11-01T04:15:18.0Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,75,61,2023-11-01T04:15:24Z,4450000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M48.00S,2023-11-01T04:15:26.7Z,3,REGULAR,substitution,out,[],1627826,,,1610612753,75,61,2023-11-01T04:15:34Z,4460000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M48.00S,2023-11-01T04:15:26.7Z,3,REGULAR,substitution,in,[],203486,,,1610612753,75,61,2023-11-01T04:15:34Z,4470000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M48.00S,2023-11-01T04:15:36.9Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,75,62,2023-11-01T04:15:36Z,4480000,False,,,0,,C. Anthony Free Throw 2 of 2 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Made,,,,,,,,,,,,5.0,,,
457,PT03M36.00S,2023-11-01T04:15:56.2Z,3,REGULAR,turnover,traveling,[],201566,,,1610612746,75,62,2023-11-01T04:16:03Z,4490000,False,,,0,,R. Westbrook traveling TURNOVER (3 TO),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,,,,,,202053.0,,,,,,,,
458,PT03M20.00S,2023-11-01T04:16:24.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,67.46057818659658,62.254901960784316,1610612753,75,62,2023-11-01T04:16:28Z,4500000,False,61.0,253.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,26.07,Missed,,,,,,,,,,,,,,,
459,PT03M17.00S,2023-11-01T04:16:27.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612746,75,62,2023-11-01T04:16:28Z,4510000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,458.0,6.0,5.0,1.0,,,,,,,,,,,
460,PT03M11.00S,2023-11-01T04:16:32.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.773324572930349,47.05882352941176,1610612746,77,62,2023-11-01T04:18:46Z,4520000,False,15.0,39.0,1,left,R. Westbrook driving finger roll Layup (16 PTS) (P. George 5 AST),"[201566, 202331]",1610612746.0,LAC,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,4.21,Made,,,,,,,,,,,,16.0,P. George,202331.0,5.0
462,PT02M59.00S,2023-11-01T04:16:44.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.08475689881735,42.40196078431373,1610612753,77,64,2023-11-01T04:16:49Z,4540000,False,-38.0,13.0,1,right,P. Banchero Layup (11 PTS) (M. Fultz 1 AST),"[1631094, 1628365]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,4.0,Made,,,,,,,,,,,,11.0,M. Fultz,1628365.0,1.0
465,PT02M39.00S,2023-11-01T04:18:45.2Z,3,REGULAR,jumpball,recovered,[],203486,,,1610612746,77,64,2023-11-01T04:18:45Z,4570000,False,,,0,,Jump Ball K. Leonard vs. P. Banchero: Tip to M. Plumlee,"[203486, 202695, 1631094]",1610612746.0,LAC,heldball,M. Plumlee,203486.0,Plumlee,M. Plumlee,Leonard,202695.0,Banchero,1631094.0,,,,,,,,,,,,,,,,,,,,,,
468,PT02M38.00S,2023-11-01T04:18:46.2Z,3,REGULAR,turnover,bad pass,[],203486,,,1610612746,77,64,2023-11-01T04:18:55Z,4600000,False,,,0,,M. Plumlee bad pass TURNOVER (2 TO),"[203486, 203914]",1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,2.0,Harris,203914.0,,,,,,,,,,,,,,,,,
469,PT02M38.00S,2023-11-01T04:18:46.2Z,3,REGULAR,steal,,[],203914,,,1610612753,77,64,2023-11-01T04:18:48Z,4610000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
470,PT02M34.00S,2023-11-01T04:18:50.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630175,74.68791064388962,84.06862745098039,1610612753,77,64,2023-11-01T04:19:03Z,4620000,False,170.0,185.0,1,right,MISS C. Anthony 25' running 3PT,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,25.17,Missed,,,,,,,,,,,,,,,
471,PT02M34.00S,2023-11-01T04:18:50.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,77,64,2023-11-01T04:19:03Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,470.0,,,,,,,,,,,,,,
473,PT02M34.00S,2023-11-01T04:18:56.0Z,3,REGULAR,substitution,out,[],202695,,,1610612753,77,64,2023-11-01T04:19:15Z,4650000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M34.00S,2023-11-01T04:18:56.0Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,77,64,2023-11-01T04:19:15Z,4660000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M34.00S,2023-11-01T04:18:56.0Z,3,REGULAR,substitution,out,[],1628365,,,1610612753,77,64,2023-11-01T04:19:15Z,4670000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M34.00S,2023-11-01T04:18:56.0Z,3,REGULAR,substitution,in,[],1641738,,,1610612753,77,64,2023-11-01T04:19:15Z,4680000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M34.00S,2023-11-01T04:18:56.0Z,3,REGULAR,substitution,in,[],204060,,,1610612753,77,64,2023-11-01T04:19:15Z,4690000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M34.00S,2023-11-01T04:18:56.0Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,77,64,2023-11-01T04:19:15Z,4700000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M28.00S,2023-11-01T04:19:29.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630532,90.98226018396846,4.411764705882348,1610612753,77,64,2023-11-01T04:19:34Z,4710000,False,-228.0,32.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,23.02,Missed,,,,,,,,,,,,,,,
480,PT02M25.00S,2023-11-01T04:19:32.1Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,77,64,2023-11-01T04:19:32Z,4720000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,479.0,1.0,1.0,0.0,,,,,,,,,,,
481,PT02M18.00S,2023-11-01T04:19:39.7Z,3,REGULAR,2pt,Jump Shot,[],201566,12.795663600525614,66.91176470588235,1610612746,79,64,2023-11-01T04:19:49Z,4730000,False,-85.0,68.0,1,left,R. Westbrook 10' pullup bank Jump Shot (18 PTS) (P. George 6 AST),"[201566, 202331]",1610612746.0,LAC,pullup bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,10.84,Made,,,,,,,,,,,,18.0,P. George,202331.0,6.0
483,PT01M51.00S,2023-11-01T04:20:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,88.09132720105124,50.98039215686275,1610612753,79,66,2023-11-01T04:24:38Z,4750000,False,5.0,59.0,1,right,C. Anthony driving finger roll Layup (7 PTS),[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,5.96,Made,,,,,,,,,,,,7.0,,,
484,PT01M34.00S,2023-11-01T04:20:26.0Z,3,REGULAR,foul,offensive,['inpenalty'],202331,,,1610612746,79,66,2023-11-01T04:20:35Z,4760000,False,,,0,,P. George charge offensive FOUL (2 PF),"[202331, 1629021]",1610612746.0,LAC,charge,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202053.0,2.0,0.0,Wagner,1629021.0,,,,
486,PT01M34.00S,2023-11-01T04:20:26.0Z,3,REGULAR,turnover,offensive foul,[],202331,,,1610612746,79,66,2023-11-01T04:20:26Z,4780000,False,,,0,,P. George offensive foul TURNOVER (2 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,202053.0,,,,,,,,
487,PT01M34.00S,2023-11-01T04:20:32.1Z,3,REGULAR,substitution,out,[],201566,,,1610612753,79,66,2023-11-01T04:20:39Z,4790000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M34.00S,2023-11-01T04:20:32.1Z,3,REGULAR,substitution,in,[],1630538,,,1610612753,79,66,2023-11-01T04:20:39Z,4800000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M21.00S,2023-11-01T04:20:57.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203914,90.98226018396846,53.92156862745098,1610612753,79,68,2023-11-01T04:23:48Z,4810000,False,20.0,32.0,1,right,G. Harris driving finger roll Layup (9 PTS) (J. Ingles 1 AST),"[203914, 204060]",1610612753.0,ORL,driving finger roll,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,3.78,Made,,,,,,,,,,,,9.0,J. Ingles,204060.0,1.0
491,PT00M59.80S,2023-11-01T04:21:19.0Z,3,REGULAR,3pt,Jump Shot,[],1630538,31.718134034165573,70.58823529411765,1610612746,82,68,2023-11-01T04:21:24Z,4830000,False,-103.0,246.0,1,left,B. Hyland 26' 3PT  (14 PTS) (M. Plumlee 2 AST),"[1630538, 203486]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,26.64,Made,,,,,,,,,,,,14.0,M. Plumlee,203486.0,2.0
493,PT00M48.20S,2023-11-01T04:21:36.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641738,,,1610612753,82,68,2023-11-01T04:21:41Z,4850000,False,,,0,,K. Brown personal FOUL (3 PF) (Harris 2 FT),"[1641738, 203914]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,202053.0,3.0,0.0,Harris,203914.0,,,,
495,PT00M48.20S,2023-11-01T04:22:05.5Z,3,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,82,68,2023-11-01T04:22:05Z,4870000,False,,,0,,MISS G. Harris Free Throw 1 of 2,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
496,PT00M48.20S,2023-11-01T04:22:05.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,82,68,2023-11-01T04:22:05Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,
497,PT00M48.20S,2023-11-01T04:22:05.5Z,3,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,82,68,2023-11-01T04:22:26Z,4890000,False,,,0,,MISS G. Harris Free Throw 2 of 2,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
498,PT00M45.00S,2023-11-01T04:22:08.7Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,82,68,2023-11-01T04:22:26Z,4900000,False,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,497.0,5.0,5.0,0.0,,,,,,,,,,,
499,PT00M33.40S,2023-11-01T04:22:38.0Z,3,REGULAR,3pt,Jump Shot,[],202331,35.528909329829176,55.3921568627451,1610612746,85,68,2023-11-01T04:22:41Z,4910000,False,-27.0,281.0,1,left,P. George 28' 3PT  (21 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,28.28,Made,,,,,,,,,,,,21.0,,,
500,PT00M29.30S,2023-11-01T04:22:52.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612753,85,68,2023-11-01T04:22:57Z,4920000,False,,,0,,B. Hyland personal FOUL (4 PF) (Anthony 2 FT),"[1630538, 1630175]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1628954.0,4.0,0.0,Anthony,1630175.0,,,,
502,PT00M29.30S,2023-11-01T04:23:16.4Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,85,68,2023-11-01T04:23:16Z,4940000,False,,,0,,MISS C. Anthony Free Throw 1 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
503,PT00M29.30S,2023-11-01T04:23:16.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,85,68,2023-11-01T04:23:16Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,502.0,,,,,,,,,,,,,,
504,PT00M29.30S,2023-11-01T04:23:33.5Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,85,69,2023-11-01T04:23:33Z,4960000,False,,,0,,C. Anthony Free Throw 2 of 2 (8 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Made,,,,,,,,,,,,8.0,,,
505,PT00M09.30S,2023-11-01T04:23:56.5Z,3,REGULAR,3pt,Jump Shot,[],202331,27.644546649145866,80.63725490196079,1610612746,88,69,2023-11-01T04:24:04Z,4970000,False,-153.0,207.0,1,left,P. George 25' 3PT step back (24 PTS) (B. Hyland 2 AST),"[202331, 1630538]",1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,25.78,Made,,,,,,,,,,,,24.0,B. Hyland,1630538.0,2.0
506,PT00M04.80S,2023-11-01T04:24:19.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612753,88,69,2023-11-01T04:24:45Z,4980000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Anthony 2 FT),"[203486, 1630175]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1179.0,1.0,0.0,Anthony,1630175.0,,,,
508,PT00M04.80S,2023-11-01T04:24:45.8Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,88,70,2023-11-01T04:24:45Z,5000000,False,,,0,,C. Anthony Free Throw 1 of 2 (9 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Made,,,,,,,,,,,,9.0,,,
509,PT00M04.80S,2023-11-01T04:24:46.4Z,3,REGULAR,substitution,out,[],203486,,,1610612753,88,70,2023-11-01T04:24:50Z,5010000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
