actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
497,PT10M13.00S,2024-04-13T04:24:54.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629599,83.62352168199737,95.83333333333333,1610612746,90,92,2024-04-13T04:25:04Z,4950000,False,229.0,101.0,1,right,A. Coffey 25' 3PT  (14 PTS) (K. Brown 1 AST),"[1629599, 1641738]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,25.06,Made,14.0,K. Brown,1641738.0,1.0,,,,,,,,,,,,,,
499,PT09M55.00S,2024-04-13T04:25:12.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,10.167542706964511,58.33333333333333,1610612762,90,94,2024-04-13T04:25:19Z,4970000,False,-42.0,43.0,1,left,B. Sensabaugh 6' driving bank Jump Shot (7 PTS) (K. Lofton Jr. 6 AST),"[1641729, 1631254]",1610612762.0,UTA,driving bank,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,7.0,K. Lofton Jr.,1631254.0,6.0,,,,,,,,,,,,,,
501,PT09M46.00S,2024-04-13T04:25:25.1Z,4,REGULAR,foul,offensive,[],1630527,,,1610612746,90,94,2024-04-13T04:25:31Z,4990000,False,,,0,,B. Boston Jr. offensive FOUL (3 PF),"[1630527, 1641729]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,203593.0,,3.0,0.0,,,,,,Sensabaugh,1641729.0,,
503,PT09M46.00S,2024-04-13T04:25:25.1Z,4,REGULAR,turnover,offensive foul,[],1630527,,,1610612746,90,94,2024-04-13T04:25:25Z,5010000,False,,,0,,B. Boston Jr. offensive foul TURNOVER (2 TO),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,203593.0,2.0,,,,,,,,,,,
504,PT09M29.00S,2024-04-13T04:26:08.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630554,8.590670170827863,96.07843137254902,1610612762,90,94,2024-04-13T04:27:16Z,5020000,False,-230.0,28.0,1,left,MISS J. Preston 3PT,[1630554],1610612762.0,UTA,,,,Preston,J. Preston,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
505,PT09M28.00S,2024-04-13T04:26:09.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,90,94,2024-04-13T04:27:16Z,5030000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,504.0,,,,,,,,,,,,,
507,PT09M14.00S,2024-04-13T04:26:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,92.82194480946123,47.79411764705882,1610612746,92,94,2024-04-13T04:26:48Z,5050000,False,-11.0,15.0,1,right,D. Theis Layup (8 PTS) (B. Boston Jr. 1 AST),"[1628464, 1630527]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,1.86,Made,8.0,B. Boston Jr.,1630527.0,1.0,,,,,,,,,,,,,,
509,PT09M03.00S,2024-04-13T04:26:42.9Z,4,REGULAR,foul,personal,[],1629875,,,1610612762,92,94,2024-04-13T04:27:02Z,5070000,False,,,0,,X. Moon personal FOUL (1 PF),"[1629875, 1629647]",1610612746.0,LAC,,,,Moon,X. Moon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1629178.0,,1.0,0.0,,,,,,Bazley,1629647.0,,
511,PT08M46.00S,2024-04-13T04:27:22.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,7.276609724047319,48.529411764705884,1610612762,92,96,2024-04-13T04:27:26Z,5090000,False,7.0,16.0,1,left,D. Bazley cutting DUNK (12 PTS) (K. Lofton Jr. 7 AST),"[1629647, 1631254]",1610612762.0,UTA,cutting,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,1.75,Made,12.0,K. Lofton Jr.,1631254.0,7.0,,,,,,,,,,,,,,
513,PT08M31.00S,2024-04-13T04:27:37.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,83.62352168199737,43.13725490196079,1610612746,94,96,2024-04-13T04:27:41Z,5110000,False,-34.0,101.0,1,right,A. Coffey 10' pullup Jump Shot (16 PTS),[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,10.7,Made,16.0,,,,,,,,,,,,,,,,,
514,PT08M18.00S,2024-04-13T04:27:50.7Z,4,REGULAR,turnover,lost ball,[],1629659,,,1610612762,94,96,2024-04-13T04:27:59Z,5120000,False,,,0,,T. Horton-Tucker lost ball TURNOVER (1 TO),"[1629659, 1641738]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,Brown,1641738.0,,,,
515,PT08M18.00S,2024-04-13T04:27:50.7Z,4,REGULAR,steal,,[],1641738,,,1610612746,94,96,2024-04-13T04:27:53Z,5130000,False,,,0,,K. Brown STEAL (2 STL),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
516,PT08M11.00S,2024-04-13T04:27:57.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629599,91.77069645203679,3.1862745098039227,1610612746,94,96,2024-04-13T04:28:06Z,5140000,False,-234.0,25.0,1,right,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
517,PT08M08.00S,2024-04-13T04:28:00.5Z,4,REGULAR,rebound,defensive,[],1631254,,,1610612762,94,96,2024-04-13T04:28:06Z,5150000,False,,,0,,K. Lofton Jr. REBOUND (Off:4 Def:5),[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,Left Corner 3,24+ Left,,,,,,,516.0,,,,,9.0,5.0,4.0,,,,,,
518,PT08M04.00S,2024-04-13T04:28:04.8Z,4,REGULAR,turnover,lost ball,[],1629647,,,1610612762,94,96,2024-04-13T04:28:11Z,5160000,False,,,0,,D. Bazley lost ball TURNOVER (2 TO),"[1629647, 1641738]",1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,Brown,1641738.0,,,,
519,PT08M04.00S,2024-04-13T04:28:04.8Z,4,REGULAR,steal,,[],1641738,,,1610612746,94,96,2024-04-13T04:28:06Z,5170000,False,,,0,,K. Brown STEAL (3 STL),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
520,PT08M01.00S,2024-04-13T04:28:08.6Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1630527,83.49211563731932,33.82352941176471,1610612746,94,96,2024-04-13T04:28:27Z,5180000,False,-81.0,103.0,1,right,MISS B. Boston Jr. 13' running pullup Shot,[1630527],1610612746.0,LAC,running pullup,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,13.07,Missed,,,,,,,,,,,,,,,,,,
521,PT07M56.00S,2024-04-13T04:28:12.4Z,4,REGULAR,rebound,offensive,[],1629599,,,1610612746,94,96,2024-04-13T04:28:12Z,5190000,False,,,0,,A. Coffey REBOUND (Off:1 Def:5),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Left,,,,,,,520.0,,,,,6.0,5.0,1.0,,,,,,
522,PT07M54.00S,2024-04-13T04:28:14.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629599,72.32260183968462,20.833333333333343,1610612746,94,96,2024-04-13T04:28:21Z,5200000,False,-146.0,208.0,1,right,MISS A. Coffey 25' 3PT - blocked,"[1629599, 1641729]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,Sensabaugh,1641729.0
523,PT07M54.00S,2024-04-13T04:28:14.7Z,4,REGULAR,block,,[],1641729,,,1610612746,94,96,2024-04-13T04:28:16Z,5210000,False,,,0,,B. Sensabaugh BLOCK (2 BLK),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
524,PT07M52.00S,2024-04-13T04:28:16.7Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612762,94,96,2024-04-13T04:28:21Z,5220000,False,,,0,,D. Bazley REBOUND (Off:2 Def:3),[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Left Center,,,,,,,522.0,,,,,5.0,3.0,2.0,,,,,,
525,PT07M42.00S,2024-04-13T04:28:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,11.087385019710908,55.3921568627451,1610612762,94,96,2024-04-13T04:28:36Z,5230000,False,-27.0,52.0,1,left,MISS D. Bazley driving Layup - blocked,"[1629647, 1628464]",1610612762.0,UTA,driving,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0
526,PT07M42.00S,2024-04-13T04:28:27.1Z,4,REGULAR,block,,[],1628464,,,1610612762,94,96,2024-04-13T04:28:31Z,5240000,False,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
527,PT07M33.00S,2024-04-13T04:28:36.1Z,4,REGULAR,rebound,offensive,[],1630554,,,1610612762,94,96,2024-04-13T04:28:36Z,5250000,False,,,0,,J. Preston REBOUND (Off:2 Def:3),[1630554],1610612762.0,UTA,,,,Preston,J. Preston,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,525.0,,,,,5.0,3.0,2.0,,,,,,
528,PT07M33.00S,2024-04-13T04:28:35.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630554,5.590000152587891,50.0,1610612762,94,96,2024-04-13T04:28:35Z,5260000,False,0.0,0.0,1,left,MISS J. Preston tip Layup,[1630554],1610612762.0,UTA,tip,,,Preston,J. Preston,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
529,PT07M32.00S,2024-04-13T04:28:36.5Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612746,94,96,2024-04-13T04:28:36Z,5270000,False,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,,,,,,,528.0,,,,,5.0,3.0,2.0,,,,,,
530,PT07M32.00S,2024-04-13T04:28:37.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641738,89.27398160315374,54.16666666666667,1610612746,94,96,2024-04-13T04:28:48Z,5280000,False,21.0,48.0,1,right,MISS K. Brown running Layup,[1641738],1610612746.0,LAC,running,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
531,PT07M32.00S,2024-04-13T04:28:37.4Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612746,94,96,2024-04-13T04:28:48Z,5290000,False,,,0,,D. Theis REBOUND (Off:3 Def:3),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,530.0,,,,,6.0,3.0,3.0,,,,,,
532,PT07M32.00S,2024-04-13T04:28:41.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628464,94.40999984741211,50.0,1610612746,96,96,2024-04-13T04:28:53Z,5300000,False,0.0,0.0,1,right,D. Theis putback Layup (10 PTS),[1628464],1610612746.0,LAC,putback,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
533,PT07M32.00S,2024-04-13T04:28:58.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,96,96,2024-04-13T04:28:58Z,5310000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M32.00S,2024-04-13T04:31:04.0Z,4,REGULAR,substitution,out,[],1629599,,,1610612762,96,96,2024-04-13T04:31:19Z,5320000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M32.00S,2024-04-13T04:31:04.0Z,4,REGULAR,substitution,out,[],1629647,,,1610612762,96,96,2024-04-13T04:31:19Z,5330000,False,,,0,,SUB out: D. Bazley,[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M32.00S,2024-04-13T04:31:04.0Z,4,REGULAR,substitution,in,[],1630538,,,1610612762,96,96,2024-04-13T04:31:19Z,5340000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M32.00S,2024-04-13T04:31:04.0Z,4,REGULAR,substitution,in,[],1629677,,,1610612762,96,96,2024-04-13T04:31:19Z,5350000,False,,,0,,SUB in: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M19.00S,2024-04-13T04:31:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,7.145203679369246,50.73529411764706,1610612762,96,98,2024-04-13T04:31:55Z,5360000,False,-4.0,15.0,1,left,T. Horton-Tucker driving finger roll Layup (10 PTS),[1629659],1610612762.0,UTA,driving finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.52,Made,10.0,,,,,,,,,,,,,,,,,
539,PT06M59.00S,2024-04-13T04:32:08.6Z,4,REGULAR,3pt,Jump Shot,[],1630538,77.44743758212877,88.48039215686275,1610612746,96,98,2024-04-13T04:32:14Z,5370000,False,192.0,159.0,1,right,MISS B. Hyland 24' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
540,PT06M54.00S,2024-04-13T04:32:13.6Z,4,REGULAR,rebound,offensive,[],1629875,,,1610612746,96,98,2024-04-13T04:37:02Z,5380000,False,,,0,,X. Moon REBOUND (Off:2 Def:1),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Above the Break 3,24+ Right Center,,,,,,,539.0,,,,,3.0,1.0,2.0,,,,,,
541,PT06M47.00S,2024-04-13T04:32:20.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629875,67.19776609724047,74.01960784313725,1610612746,96,98,2024-04-13T04:32:29Z,5390000,False,120.0,256.0,1,right,MISS X. Moon 28' 3PT,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Above the Break 3,24+ Right Center,28.26,Missed,,,,,,,,,,,,,,,,,,
542,PT06M43.00S,2024-04-13T04:32:24.3Z,4,REGULAR,rebound,offensive,[],1641738,,,1610612746,96,98,2024-04-13T04:32:29Z,5400000,False,,,0,,K. Brown REBOUND (Off:4 Def:0),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,541.0,,,,,4.0,0.0,4.0,,,,,,
543,PT06M41.00S,2024-04-13T04:32:27.1Z,4,REGULAR,turnover,bad pass,[],1641738,,,1610612746,96,98,2024-04-13T04:32:31Z,5410000,False,,,0,,K. Brown bad pass TURNOVER (1 TO),"[1641738, 1641729]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,,,,,,Sensabaugh,1641729.0,,,,
544,PT06M41.00S,2024-04-13T04:32:27.1Z,4,REGULAR,steal,,[],1641729,,,1610612762,96,98,2024-04-13T04:32:29Z,5420000,False,,,0,,B. Sensabaugh STEAL (1 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
545,PT06M29.00S,2024-04-13T04:32:39.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629659,9.510512483574246,2.941176470588232,1610612762,96,98,2024-04-13T04:32:44Z,5430000,False,235.0,37.0,1,left,MISS T. Horton-Tucker 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,23.82,Missed,,,,,,,,,,,,,,,,,,
546,PT06M27.00S,2024-04-13T04:32:41.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,96,98,2024-04-13T04:32:44Z,5440000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,545.0,,,,,,,,,,,,,
548,PT06M13.00S,2024-04-13T04:33:03.1Z,4,REGULAR,3pt,Jump Shot,[],1630527,66.80354796320631,35.5392156862745,1610612746,96,98,2024-04-13T04:34:49Z,5460000,False,-72.0,260.0,1,right,MISS B. Boston Jr. 26' pullup 3PT,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
549,PT06M07.00S,2024-04-13T04:33:09.1Z,4,REGULAR,rebound,defensive,[],1630554,,,1610612762,96,98,2024-04-13T04:33:09Z,5470000,False,,,0,,J. Preston REBOUND (Off:2 Def:4),[1630554],1610612762.0,UTA,,,,Preston,J. Preston,,,,,Above the Break 3,24+ Center,,,,,,,548.0,,,,,6.0,4.0,2.0,,,,,,
550,PT06M06.00S,2024-04-13T04:33:10.9Z,4,REGULAR,foul,personal,['2freethrow'],1629875,,,1610612762,96,98,2024-04-13T04:33:16Z,5480000,False,,,0,,X. Moon shooting personal FOUL (2 PF) (Sensabaugh 2 FT),"[1629875, 1641729]",1610612746.0,LAC,shooting,,,Moon,X. Moon,,,,,Restricted Area,0-8 Center,,,,,,,,203593.0,,2.0,0.0,,,,,,Sensabaugh,1641729.0,,
552,PT06M06.00S,2024-04-13T04:33:41.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641729,,,1610612762,96,99,2024-04-13T04:33:41Z,5500000,False,,,0,,B. Sensabaugh Free Throw 1 of 2 (8 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
553,PT06M06.00S,2024-04-13T04:33:56.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641729,,,1610612762,96,100,2024-04-13T04:33:56Z,5510000,False,,,0,,B. Sensabaugh Free Throw 2 of 2 (9 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
554,PT05M55.00S,2024-04-13T04:34:10.9Z,4,REGULAR,3pt,Jump Shot,[],1630538,67.06636005256242,74.75490196078431,1610612746,96,100,2024-04-13T04:34:16Z,5520000,False,124.0,257.0,1,right,MISS B. Hyland 28' step back 3PT,[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,28.54,Missed,,,,,,,,,,,,,,,,,,
555,PT05M52.00S,2024-04-13T04:34:13.9Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,96,100,2024-04-13T04:34:16Z,5530000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,,,,554.0,,,,,3.0,2.0,1.0,,,,,,
556,PT05M48.00S,2024-04-13T04:34:20.9Z,4,REGULAR,foul,offensive,[],1631254,,,1610612762,96,100,2024-04-13T04:36:16Z,5540000,False,,,0,,K. Lofton Jr. offensive FOUL (4 PF),"[1631254, 1628464]",1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,,4.0,0.0,,,,,,Theis,1628464.0,,
558,PT05M48.00S,2024-04-13T04:34:20.9Z,4,REGULAR,turnover,offensive foul,[],1631254,,,1610612762,96,100,2024-04-13T04:34:20Z,5560000,False,,,0,,K. Lofton Jr. offensive foul TURNOVER (2 TO),[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,2.0,,,,,,,,,,,
559,PT05M35.00S,2024-04-13T04:34:49.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628464,94.00459921156373,49.50980392156863,1610612746,98,100,2024-04-13T04:34:56Z,5570000,False,-2.0,4.0,1,right,D. Theis driving DUNK (12 PTS) (B. Hyland 4 AST),"[1628464, 1630538]",1610612746.0,LAC,driving,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,0.46,Made,12.0,B. Hyland,1630538.0,4.0,,,,,,,,,,,,,,
561,PT05M28.00S,2024-04-13T04:34:57.8Z,4,REGULAR,foul,personal,['2freethrow'],1630527,,,1610612762,98,100,2024-04-13T04:35:03Z,5590000,False,,,0,,B. Boston Jr. shooting personal FOUL (4 PF) (Horton-Tucker 2 FT),"[1630527, 1629659]",1610612746.0,LAC,shooting,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,,4.0,0.0,,,,,,Horton-Tucker,1629659.0,,
563,PT05M28.00S,2024-04-13T04:35:24.7Z,4,REGULAR,freethrow,1 of 2,[],1629659,,,1610612762,98,101,2024-04-13T04:35:24Z,5610000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (11 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
564,PT05M28.00S,2024-04-13T04:35:25.4Z,4,REGULAR,substitution,out,[],1641729,,,1610612762,98,101,2024-04-13T04:35:30Z,5620000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M28.00S,2024-04-13T04:35:25.4Z,4,REGULAR,substitution,out,[],1630554,,,1610612762,98,101,2024-04-13T04:35:30Z,5630000,False,,,0,,SUB out: J. Preston,[1630554],1610612762.0,UTA,,,,Preston,J. Preston,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M28.00S,2024-04-13T04:35:25.4Z,4,REGULAR,substitution,in,[],1641707,,,1610612762,98,101,2024-04-13T04:35:30Z,5640000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M28.00S,2024-04-13T04:35:25.4Z,4,REGULAR,substitution,in,[],1641718,,,1610612762,98,101,2024-04-13T04:35:30Z,5650000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M28.00S,2024-04-13T04:35:46.4Z,4,REGULAR,freethrow,2 of 2,[],1629659,,,1610612762,98,102,2024-04-13T04:35:46Z,5660000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (12 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
569,PT05M15.00S,2024-04-13T04:36:00.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630527,94.26741130091985,49.26470588235294,1610612746,100,102,2024-04-13T04:36:07Z,5670000,False,-4.0,1.0,1,right,B. Boston Jr. cutting DUNK (8 PTS) (B. Hyland 5 AST),"[1630527, 1630538]",1610612746.0,LAC,cutting,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,0.4,Made,8.0,B. Hyland,1630538.0,5.0,,,,,,,,,,,,,,
571,PT04M53.00S,2024-04-13T04:36:22.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631254,18.577529566360056,64.95098039215686,1610612762,100,104,2024-04-13T04:36:27Z,5690000,False,-75.0,122.0,1,left,K. Lofton Jr. 14' Jump Shot (24 PTS) (L. Samanic 2 AST),"[1631254, 1629677]",1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),8-16 Left,14.32,Made,24.0,L. Samanic,1629677.0,2.0,,,,,,,,,,,,,,
573,PT04M40.00S,2024-04-13T04:36:34.7Z,4,REGULAR,3pt,Jump Shot,[],1630538,71.40275952693824,86.02941176470588,1610612746,103,104,2024-04-13T04:36:40Z,5710000,False,180.0,216.0,1,right,B. Hyland 28' 3PT step back (18 PTS) (X. Moon 4 AST),"[1630538, 1629875]",1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,28.15,Made,18.0,X. Moon,1629875.0,4.0,,,,,,,,,,,,,,
575,PT04M21.00S,2024-04-13T04:36:54.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,12.13863337713535,58.57843137254902,1610612762,103,104,2024-04-13T04:37:04Z,5730000,False,-43.0,62.0,1,left,MISS K. George 7' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,7.51,Missed,,,,,,,,,,,,,,,,,,
576,PT04M17.00S,2024-04-13T04:36:58.7Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,103,104,2024-04-13T04:37:04Z,5740000,False,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,575.0,,,,,3.0,3.0,0.0,,,,,,
577,PT04M15.00S,2024-04-13T04:37:00.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,65.48948751642575,80.63725490196079,1610612746,103,104,2024-04-13T04:37:12Z,5750000,False,153.0,272.0,1,right,MISS B. Hyland 31' running pullup 3PT,[1630538],1610612746.0,LAC,running pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,31.21,Missed,,,,,,,,,,,,,,,,,,
578,PT04M11.00S,2024-04-13T04:37:04.2Z,4,REGULAR,rebound,defensive,[],1641707,,,1610612762,103,104,2024-04-13T04:37:12Z,5760000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:4),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,,,577.0,,,,,5.0,4.0,1.0,,,,,,
