actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
530,PT08M05.00S,2024-03-26T04:31:07.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,18.446123521681997,2.941176470588232,1610612754,95,115,2024-03-26T04:32:01Z,5180000,False,235.0,121.0,1,left,B. Sheppard 26' 3PT running (7 PTS) (P. Siakam 2 AST),"[1641767, 1627783]",1610612754.0,IND,running,,,,,,Above the Break 3,24+ Right Center,,26.45,Made,7.0,Sheppard,B. Sheppard,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,
532,PT08M04.00S,2024-03-26T04:31:15.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,95,115,2024-03-26T04:31:15Z,5200000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M04.00S,2024-03-26T04:33:32.7Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,95,115,2024-03-26T04:34:13Z,5210000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,
534,PT08M04.00S,2024-03-26T04:33:32.7Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,95,115,2024-03-26T04:34:13Z,5220000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,
535,PT07M54.00S,2024-03-26T04:34:21.2Z,4,REGULAR,2pt,Jump Shot,[],1626181,88.74835742444152,81.12745098039215,1610612746,97,115,2024-03-26T04:34:25Z,5230000,False,156.0,53.0,1,right,N. Powell 16' step back Jump Shot (16 PTS) (A. Coffey 1 AST),"[1626181, 1629599]",1610612746.0,LAC,step back,,,,,,Mid-Range,16-24 Right,,16.45,Made,16.0,Powell,N. Powell,A. Coffey,1629599.0,1.0,,,,,,,,,,,,,
538,PT07M28.00S,2024-03-26T04:34:47.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,7.227332457293031,54.87898284313725,1610612754,97,117,2024-03-26T04:35:32Z,5250000,False,-24.0,15.0,1,left,J. Smith DUNK (9 PTS) (J. Walker 6 AST),"[1630188, 1641716]",1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,2.89,Made,9.0,Smith,J. Smith,J. Walker,1641716.0,6.0,,,,,,,,,,,,,
540,PT07M08.00S,2024-03-26T04:35:07.0Z,4,REGULAR,turnover,lost ball,[],202331,,,1610612746,97,117,2024-03-26T04:35:11Z,5270000,False,,,0,,P. George lost ball TURNOVER (1 TO),"[202331, 1641716]",1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right Center,,,,,George,P. George,,,,,,,,,,,,1.0,Walker,1641716.0,,
541,PT07M08.00S,2024-03-26T04:35:07.0Z,4,REGULAR,steal,,[],1641716,,,1610612754,97,117,2024-03-26T04:35:09Z,5280000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,,,,Mid-Range,16-24 Right Center,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,
542,PT07M04.00S,2024-03-26T04:35:10.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627783,8.196452036793687,47.79411764705882,1610612754,97,119,2024-03-26T04:36:57Z,5290000,False,11.0,25.0,1,left,P. Siakam running Layup (28 PTS) (T. McConnell 5 AST),"[1627783, 204456]",1610612754.0,IND,running,,,,,,Restricted Area,0-8 Center,,2.69,Made,28.0,Siakam,P. Siakam,T. McConnell,204456.0,5.0,,,,,,,,,,,,,
544,PT06M42.00S,2024-03-26T04:35:33.2Z,4,REGULAR,2pt,Jump Shot,[],201935,76.7904073587385,41.42156862745098,1610612746,99,119,2024-03-26T04:35:37Z,5310000,False,-43.0,166.0,1,right,J. Harden 17' pullup Jump Shot (11 PTS),[201935],1610612746.0,LAC,pullup,,,,,,Mid-Range,16-24 Center,,17.12,Made,11.0,Harden,J. Harden,,,,,,,,,,,,,,,,
545,PT06M18.00S,2024-03-26T04:35:57.0Z,4,REGULAR,3pt,Jump Shot,[],1627783,25.673455978975028,15.686274509803923,1610612754,99,122,2024-03-26T04:36:02Z,5320000,False,172.0,189.0,1,left,P. Siakam 25' 3PT  (31 PTS) (T. McConnell 6 AST),"[1627783, 204456]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,25.51,Made,31.0,Siakam,P. Siakam,T. McConnell,204456.0,6.0,,,,,,,,,,,,,
547,PT05M58.00S,2024-03-26T04:36:20.4Z,4,REGULAR,foul,personal,['2freethrow'],1641716,,,1610612746,99,122,2024-03-26T04:36:33Z,5340000,False,,,0,,J. Walker shooting personal FOUL (2 PF) (Powell 2 FT),"[1641716, 1626181]",1610612754.0,IND,shooting,,,,,,In The Paint (Non-RA),8-16 Center,202037.0,,,,Walker,J. Walker,,,,,,,,2.0,0.0,Powell,1626181.0,,,,,
549,PT05M58.00S,2024-03-26T04:36:45.5Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,100,122,2024-03-26T04:36:45Z,5360000,False,,,0,,N. Powell Free Throw 1 of 2 (17 PTS),[1626181],1610612746.0,LAC,,,,,,,,,,,Made,17.0,Powell,N. Powell,,,,,,,,,,,,,,,,
550,PT05M58.00S,2024-03-26T04:36:59.3Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,101,122,2024-03-26T04:36:59Z,5370000,False,,,0,,N. Powell Free Throw 2 of 2 (18 PTS),[1626181],1610612746.0,LAC,,,,,,,,,,,Made,18.0,Powell,N. Powell,,,,,,,,,,,,,,,,
551,PT05M35.00S,2024-03-26T04:37:22.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,16.343626806833115,55.63725490196079,1610612754,101,122,2024-03-26T04:38:17Z,5380000,False,-28.0,101.0,1,left,MISS T. McConnell 10' pullup Shot - blocked,"[204456, 202695]",1610612754.0,IND,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,10.5,Missed,,McConnell,T. McConnell,,,,,,,,,,,,,,,Leonard,202695.0
552,PT05M35.00S,2024-03-26T04:37:22.9Z,4,REGULAR,block,,[],202695,,,1610612754,101,122,2024-03-26T04:37:26Z,5390000,False,,,0,,K. Leonard BLOCK (2 BLK),[202695],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,
553,PT05M31.00S,2024-03-26T04:37:26.9Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,101,122,2024-03-26T04:37:30Z,5400000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,Powell,N. Powell,,,,551.0,3.0,3.0,0.0,,,,,,,,,
554,PT05M30.00S,2024-03-26T04:37:28.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202695,92.95335085413929,48.774509803921575,1610612746,101,122,2024-03-26T04:37:37Z,5410000,False,-6.0,14.0,1,right,MISS K. Leonard running DUNK - blocked,"[202695, 1630188]",1610612746.0,LAC,running,,,,,,Restricted Area,0-8 Center,,1.5,Missed,,Leonard,K. Leonard,,,,,,,,,,,,,,,Smith,1630188.0
555,PT05M30.00S,2024-03-26T04:37:28.6Z,4,REGULAR,block,,[],1630188,,,1610612746,101,122,2024-03-26T04:37:31Z,5420000,False,,,0,,J. Smith BLOCK (2 BLK),[1630188],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,,,Smith,J. Smith,,,,,,,,,,,,,,,,
556,PT05M30.00S,2024-03-26T04:37:28.6Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,101,122,2024-03-26T04:37:37Z,5430000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,,,Walker,J. Walker,,,,554.0,3.0,3.0,0.0,,,,,,,,,
557,PT05M21.00S,2024-03-26T04:37:37.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,10.693166885676746,49.01960784313726,1610612754,101,122,2024-03-26T04:41:49Z,5440000,False,5.0,48.0,1,left,MISS P. Siakam running Layup,[1627783],1610612754.0,IND,running,,,,,,In The Paint (Non-RA),0-8 Center,,4.82,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,
558,PT05M20.00S,2024-03-26T04:37:38.2Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612754,101,122,2024-03-26T04:38:14Z,5450000,False,,,0,,J. Smith REBOUND (Off:2 Def:3),[1630188],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,Smith,J. Smith,,,,557.0,5.0,3.0,2.0,,,,,,,,,
559,PT05M20.00S,2024-03-26T04:37:44.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630188,5.590000152587891,50.0,1610612754,101,122,2024-03-26T04:38:34Z,5460000,False,0.0,0.0,1,left,MISS J. Smith tip Layup,[1630188],1610612754.0,IND,tip,,,,,,Restricted Area,0-8 Center,,0.0,Missed,,Smith,J. Smith,,,,,,,,,,,,,,,,
560,PT05M15.00S,2024-03-26T04:37:49.1Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,101,122,2024-03-26T04:38:34Z,5470000,False,,,0,,A. Coffey REBOUND (Off:1 Def:2),[1629599],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,,Coffey,A. Coffey,,,,559.0,3.0,2.0,1.0,,,,,,,,,
561,PT05M14.00S,2024-03-26T04:37:46.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202331,92.95335085413929,49.26470588235294,1610612746,103,122,2024-03-26T04:38:21Z,5480000,False,-4.0,14.0,1,right,P. George running DUNK (19 PTS) (A. Coffey 2 AST),"[202331, 1629599]",1610612746.0,LAC,running,,,,,,Restricted Area,0-8 Center,,1.42,Made,19.0,George,P. George,A. Coffey,1629599.0,2.0,,,,,,,,,,,,,
562,PT05M14.00S,2024-03-26T04:37:59.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,103,122,2024-03-26T04:37:59Z,5490000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M14.00S,2024-03-26T04:38:49.1Z,4,REGULAR,substitution,out,[],204456,,,1610612754,103,122,2024-03-26T04:39:16Z,5500000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,,,,,,,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,
565,PT05M14.00S,2024-03-26T04:38:49.1Z,4,REGULAR,substitution,out,[],1630188,,,1610612754,103,122,2024-03-26T04:39:16Z,5510000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,,,,,,,,,,Smith,J. Smith,,,,,,,,,,,,,,,,
566,PT05M14.00S,2024-03-26T04:38:49.1Z,4,REGULAR,substitution,out,[],1641767,,,1610612754,103,122,2024-03-26T04:39:16Z,5520000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,
567,PT05M14.00S,2024-03-26T04:38:49.1Z,4,REGULAR,substitution,out,[],1627783,,,1610612754,103,122,2024-03-26T04:39:16Z,5530000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,
568,PT05M14.00S,2024-03-26T04:38:49.1Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,103,122,2024-03-26T04:39:16Z,5540000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,
569,PT05M14.00S,2024-03-26T04:38:49.1Z,4,REGULAR,substitution,in,[],1630167,,,1610612754,103,122,2024-03-26T04:39:16Z,5550000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,
570,PT05M14.00S,2024-03-26T04:38:49.1Z,4,REGULAR,substitution,in,[],1629614,,,1610612754,103,122,2024-03-26T04:39:16Z,5560000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,
571,PT05M14.00S,2024-03-26T04:38:49.1Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,103,122,2024-03-26T04:39:16Z,5570000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,
572,PT04M50.00S,2024-03-26T04:39:38.8Z,4,REGULAR,2pt,Jump Shot,[],1626167,28.038764783180028,56.127450980392155,1610612754,103,122,2024-03-26T04:39:43Z,5580000,False,-31.0,211.0,1,left,MISS M. Turner 21' Jump Shot,[1626167],1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,,21.33,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,
573,PT04M47.00S,2024-03-26T04:39:41.8Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,103,122,2024-03-26T04:39:43Z,5590000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Center,,,,,Harden,J. Harden,,,,572.0,3.0,3.0,0.0,,,,,,,,,
574,PT04M31.00S,2024-03-26T04:39:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202695,93.08475689881735,54.16666666666667,1610612746,105,122,2024-03-26T04:40:01Z,5600000,False,21.0,13.0,1,right,K. Leonard driving Layup (26 PTS) (J. Harden 6 AST),"[202695, 201935]",1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,,2.43,Made,26.0,Leonard,K. Leonard,J. Harden,201935.0,6.0,,,,,,,,,,,,,
576,PT04M16.00S,2024-03-26T04:40:11.9Z,4,REGULAR,3pt,Jump Shot,[],1630169,30.535479632063073,22.058823529411768,1610612754,105,125,2024-03-26T04:40:17Z,5620000,False,140.0,235.0,1,left,T. Haliburton 27' 3PT step back (19 PTS),[1630169],1610612754.0,IND,step back,,,,,,Above the Break 3,24+ Right Center,,27.3,Made,19.0,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,
577,PT03M55.00S,2024-03-26T04:40:32.9Z,4,REGULAR,2pt,Jump Shot,[],202331,75.73915900131406,72.54901960784314,1610612746,107,125,2024-03-26T04:40:38Z,5630000,False,113.0,176.0,1,right,P. George 20' pullup Jump Shot (21 PTS),[202331],1610612746.0,LAC,pullup,,,,,,Mid-Range,16-24 Right Center,,20.87,Made,21.0,George,P. George,,,,,,,,,,,,,,,,
578,PT03M34.00S,2024-03-26T04:40:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,8.722076215505908,51.22549019607843,1610612754,107,127,2024-03-26T04:40:57Z,5640000,False,-6.0,29.0,1,left,T. Haliburton driving Layup (21 PTS),[1630169],1610612754.0,IND,driving,,,,,,Restricted Area,0-8 Center,,3.01,Made,21.0,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,
579,PT03M23.00S,2024-03-26T04:41:05.2Z,4,REGULAR,2pt,Jump Shot,[],202331,86.64586070959264,84.31372549019608,1610612746,109,127,2024-03-26T04:41:09Z,5650000,False,172.0,73.0,1,right,P. George 18' pullup Jump Shot (23 PTS),[202331],1610612746.0,LAC,pullup,,,,,,Mid-Range,16-24 Right,,18.65,Made,23.0,George,P. George,,,,,,,,,,,,,,,,
580,PT03M02.00S,2024-03-26T04:41:26.3Z,4,REGULAR,3pt,Jump Shot,[],1626167,17.789093298291732,3.9215686274509807,1610612754,109,127,2024-03-26T04:41:30Z,5660000,False,230.0,115.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,25.74,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,
581,PT02M59.00S,2024-03-26T04:41:29.3Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,109,127,2024-03-26T04:41:30Z,5670000,False,,,0,,K. Leonard REBOUND (Off:2 Def:2),[202695],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,,Leonard,K. Leonard,,,,580.0,4.0,2.0,2.0,,,,,,,,,
582,PT02M54.00S,2024-03-26T04:41:34.9Z,4,REGULAR,3pt,Jump Shot,[],202331,80.46977660972405,95.83333333333333,1610612746,112,127,2024-03-26T04:41:45Z,5680000,False,229.0,131.0,1,right,P. George 26' 3PT step back (26 PTS) (J. Harden 7 AST),"[202331, 201935]",1610612746.0,LAC,step back,,,,,,Above the Break 3,24+ Right Center,,26.4,Made,26.0,George,P. George,J. Harden,201935.0,7.0,,,,,,,,,,,,,
584,PT02M26.00S,2024-03-26T04:42:02.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,10.82457293035479,46.07843137254902,1610612754,112,129,2024-03-26T04:46:18Z,5700000,False,20.0,49.0,1,left,M. Turner turnaround bank Hook (24 PTS) (J. Walker 7 AST),"[1626167, 1641716]",1610612754.0,IND,turnaround bank,,,,,,In The Paint (Non-RA),0-8 Center,,5.31,Made,24.0,Turner,M. Turner,J. Walker,1641716.0,7.0,,,,,,,,,,,,,
586,PT02M13.00S,2024-03-26T04:42:15.7Z,4,REGULAR,3pt,Jump Shot,[],1626181,95.71287779237845,0.735294117647058,1610612746,112,129,2024-03-26T04:42:19Z,5720000,False,-246.0,-12.0,1,right,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,24.66,Missed,,Powell,N. Powell,,,,,,,,,,,,,,,,
587,PT02M10.00S,2024-03-26T04:42:18.6Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,112,129,2024-03-26T04:42:18Z,5730000,False,,,0,,J. Walker REBOUND (Off:0 Def:4),[1641716],1610612754.0,IND,,,,,,,Left Corner 3,24+ Left,,,,,Walker,J. Walker,,,,586.0,4.0,4.0,0.0,,,,,,,,,
588,PT01M52.00S,2024-03-26T04:42:38.0Z,4,REGULAR,2pt,Jump Shot,[],1629614,28.038764783180028,42.892156862745104,1610612754,112,131,2024-03-26T04:42:41Z,5740000,False,36.0,211.0,1,left,A. Nembhard 21' pullup Jump Shot (9 PTS),[1629614],1610612754.0,IND,pullup,,,,,,Mid-Range,16-24 Center,,21.41,Made,9.0,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,
589,PT01M52.00S,2024-03-26T04:42:44.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,112,131,2024-03-26T04:42:44Z,5750000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,out,[],201935,,,1610612746,112,131,2024-03-26T04:44:10Z,5760000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,
591,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,out,[],202695,,,1610612746,112,131,2024-03-26T04:44:10Z,5770000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,
592,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,out,[],202331,,,1610612746,112,131,2024-03-26T04:44:10Z,5780000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,
594,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,out,[],1641716,,,1610612746,112,131,2024-03-26T04:44:10Z,5800000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,
595,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,out,[],1630169,,,1610612746,112,131,2024-03-26T04:44:10Z,5810000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,
596,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,out,[],1630167,,,1610612746,112,131,2024-03-26T04:44:10Z,5820000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,
597,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,out,[],1626167,,,1610612746,112,131,2024-03-26T04:44:10Z,5830000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,
598,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,in,[],1629875,,,1610612746,112,131,2024-03-26T04:44:10Z,5840000,False,,,0,,SUB in: X. Moon,[1629875],1610612746.0,LAC,,,,,,,,,,,,,Moon,X. Moon,,,,,,,,,,,,,,,,
599,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,in,[],1630538,,,1610612746,112,131,2024-03-26T04:44:10Z,5850000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,
600,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,in,[],1641738,,,1610612746,112,131,2024-03-26T04:44:10Z,5860000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,,,,,,,,,,Brown,K. Brown,,,,,,,,,,,,,,,,
602,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,in,[],1631112,,,1610612746,112,131,2024-03-26T04:44:10Z,5880000,False,,,0,,SUB in: K. Brown,[1631112],1610612754.0,IND,,,,,,,,,,,,,Brown,K. Brown,,,,,,,,,,,,,,,,
603,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,in,[],203926,,,1610612746,112,131,2024-03-26T04:44:10Z,5890000,False,,,0,,SUB in: D. McDermott,[203926],1610612754.0,IND,,,,,,,,,,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,
604,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,in,[],1641767,,,1610612746,112,131,2024-03-26T04:44:10Z,5900000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,
605,PT01M52.00S,2024-03-26T04:43:50.7Z,4,REGULAR,substitution,in,[],1630543,,,1610612746,112,131,2024-03-26T04:44:10Z,5910000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,,,,,,,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,
606,PT01M41.00S,2024-03-26T04:44:27.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,94.13600525624179,50.98039215686275,1610612746,114,131,2024-03-26T04:44:36Z,5920000,False,5.0,3.0,1,right,N. Powell driving Layup (20 PTS) (X. Moon 1 AST),"[1626181, 1629875]",1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,,0.55,Made,20.0,Powell,N. Powell,X. Moon,1629875.0,1.0,,,,,,,,,,,,,
608,PT01M28.00S,2024-03-26T04:44:49.1Z,4,REGULAR,foul,offensive,[],1630543,,,1610612754,114,131,2024-03-26T04:45:01Z,5940000,False,,,0,,I. Jackson offensive FOUL (1 PF),"[1630543, 1626181]",1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,1148.0,,,,Jackson,I. Jackson,,,,,,,,1.0,0.0,Powell,1626181.0,,,,,
610,PT01M28.00S,2024-03-26T04:44:49.1Z,4,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,114,131,2024-03-26T04:44:49Z,5960000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,1148.0,,,,Jackson,I. Jackson,,,,,,,,,,,,1.0,,,,
611,PT01M12.00S,2024-03-26T04:45:13.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629599,79.15571616294349,95.09803921568627,1610612746,114,131,2024-03-26T04:45:18Z,5970000,False,225.0,143.0,1,right,MISS A. Coffey 26' 3PT,[1629599],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,26.72,Missed,,Coffey,A. Coffey,,,,,,,,,,,,,,,,
612,PT01M07.00S,2024-03-26T04:45:18.4Z,4,REGULAR,rebound,defensive,[],1641767,,,1610612754,114,131,2024-03-26T04:45:18Z,5980000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:5),[1641767],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,,,Sheppard,B. Sheppard,,,,611.0,5.0,5.0,0.0,,,,,,,,,
613,PT00M55.50S,2024-03-26T04:45:31.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,10.167542706964511,50.98039215686275,1610612754,114,133,2024-03-26T04:45:35Z,5990000,False,-5.0,43.0,1,left,I. Jackson Layup (2 PTS) (A. Nembhard 2 AST),"[1630543, 1629614]",1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,4.34,Made,2.0,Jackson,I. Jackson,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,
615,PT00M55.50S,2024-03-26T04:45:36.9Z,4,REGULAR,foul,personal,['1freethrow'],1629599,,,1610612754,114,133,2024-03-26T04:45:47Z,6010000,False,,,0,,A. Coffey shooting personal FOUL (3 PF) (Jackson 1 FT),"[1629599, 1630543]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,202037.0,,,,Coffey,A. Coffey,,,,,,,,3.0,0.0,Jackson,1630543.0,,,,,
617,PT00M55.50S,2024-03-26T04:45:54.4Z,4,REGULAR,freethrow,1 of 1,[],1630543,,,1610612754,114,133,2024-03-26T04:45:54Z,6030000,False,,,0,,MISS I. Jackson Free Throw 1 of 1,[1630543],1610612754.0,IND,,,,,,,,,,,Missed,,Jackson,I. Jackson,,,,,,,,,,,,,,,,
618,PT00M53.50S,2024-03-26T04:45:55.5Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,114,133,2024-03-26T04:45:55Z,6040000,False,,,0,,A. Coffey REBOUND (Off:1 Def:3),[1629599],1610612746.0,LAC,,,,,,,,,,,,,Coffey,A. Coffey,,,,617.0,4.0,3.0,1.0,,,,,,,,,
