actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
344,PT09M28.00S,2024-03-18T02:50:30.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,50,64,2024-03-18T02:50:32Z,3420000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,343.0,3.0,3.0,0.0,,,,,,,,,,,
345,PT09M17.00S,2024-03-18T02:50:40.9Z,3,REGULAR,2pt,Jump Shot,[],202695,20.54862023653088,40.44117647058824,1610612746,50,64,2024-03-18T02:50:46Z,3430000,False,48.0,141.0,1,left,MISS K. Leonard 14' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,14.86,Missed,,,,,,,,,,,,,,,,,,
346,PT09M14.00S,2024-03-18T02:50:43.9Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,50,64,2024-03-18T02:50:46Z,3440000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Center,,,,,,345.0,3.0,2.0,1.0,,,,,,,,,,,
347,PT09M07.00S,2024-03-18T02:50:50.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,92.95335085413929,52.450980392156865,1610612737,50,66,2024-03-18T02:51:01Z,3450000,False,12.0,14.0,1,right,C. Capela alley-oop DUNK (12 PTS) (B. Bogdanovic 3 AST),"[203991, 203992]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.84,Made,12.0,,,,,,,,,,,,B. Bogdanovic,203992.0,3.0,,,
349,PT08M56.00S,2024-03-18T02:51:03.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,7.539421813403408,50.49019607843137,1610612746,52,66,2024-03-18T02:51:07Z,3470000,False,-2.0,18.0,1,left,K. Leonard Layup (21 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.86,Made,21.0,,,,,,,,,,,,,,,,,
351,PT08M56.00S,2024-03-18T02:51:06.3Z,3,REGULAR,foul,personal,['1freethrow'],1630552,,,1610612746,52,66,2024-03-18T02:51:18Z,3490000,False,,,0,,J. Johnson shooting personal FOUL (2 PF) (Leonard 1 FT),"[1630552, 202695]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,201639.0,2.0,0.0,Leonard,202695.0,,,,,,
353,PT08M56.00S,2024-03-18T02:51:35.6Z,3,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,53,66,2024-03-18T02:51:35Z,3510000,False,,,0,,K. Leonard Free Throw 1 of 1 (22 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
354,PT08M42.00S,2024-03-18T02:51:49.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203991,93.74178712220763,51.71568627450981,1610612737,53,66,2024-03-18T02:52:47Z,3520000,False,9.0,6.0,1,right,MISS C. Capela turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
355,PT08M39.00S,2024-03-18T02:51:52.5Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,53,66,2024-03-18T02:51:53Z,3530000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,354.0,3.0,3.0,0.0,,,,,,,,,,,
356,PT08M23.00S,2024-03-18T02:52:08.0Z,3,REGULAR,3pt,Jump Shot,[],202331,12.13863337713535,3.4313725490196134,1610612746,53,66,2024-03-18T02:52:12Z,3540000,False,233.0,62.0,1,left,MISS P. George 24' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,24.08,Missed,,,,,,,,,,,,,,,,,,
357,PT08M20.00S,2024-03-18T02:52:11.0Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,53,66,2024-03-18T02:52:12Z,3550000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,356.0,4.0,3.0,1.0,,,,,,,,,,,
358,PT08M11.00S,2024-03-18T02:52:20.8Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612737,53,66,2024-03-18T02:52:29Z,3560000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Capela 2 FT),"[1627826, 203991]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,201639.0,2.0,0.0,Capela,203991.0,,,,,,
360,PT08M11.00S,2024-03-18T02:52:45.8Z,3,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,53,67,2024-03-18T02:52:45Z,3580000,False,,,0,,C. Capela Free Throw 1 of 2 (13 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
361,PT08M11.00S,2024-03-18T02:53:01.1Z,3,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,53,67,2024-03-18T02:53:01Z,3590000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
362,PT08M09.00S,2024-03-18T02:53:02.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,53,67,2024-03-18T02:53:02Z,3600000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,361.0,4.0,4.0,0.0,,,,,,,,,,,
363,PT07M56.00S,2024-03-18T02:53:14.1Z,3,REGULAR,3pt,Jump Shot,[],202695,10.561760840998687,96.32352941176471,1610612746,53,67,2024-03-18T02:53:18Z,3610000,False,-232.0,47.0,1,left,MISS K. Leonard 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
364,PT07M54.00S,2024-03-18T02:53:16.1Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,53,67,2024-03-18T02:53:18Z,3620000,False,,,0,,I. Zubac REBOUND (Off:4 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,363.0,6.0,2.0,4.0,,,,,,,,,,,
365,PT07M51.00S,2024-03-18T02:53:19.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202331,29.61563731931669,20.09803921568627,1610612746,53,67,2024-03-18T02:53:23Z,3630000,False,150.0,226.0,1,left,MISS P. George 27' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,27.09,Missed,,,,,,,,,,,,,,,,,,
366,PT07M48.00S,2024-03-18T02:53:22.6Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,53,67,2024-03-18T02:53:23Z,3640000,False,,,0,,J. Johnson REBOUND (Off:1 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,365.0,9.0,8.0,1.0,,,,,,,,,,,
367,PT07M45.00S,2024-03-18T02:53:31.7Z,3,REGULAR,foul,personal,[],1629611,,,1610612737,53,67,2024-03-18T02:53:39Z,3650000,False,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 1630552]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201639.0,2.0,0.0,Johnson,1630552.0,,,,,,
369,PT07M33.00S,2024-03-18T02:53:57.9Z,3,REGULAR,3pt,Jump Shot,[],203992,70.22010512483574,22.058823529411768,1610612737,53,67,2024-03-18T02:54:04Z,3670000,False,-140.0,227.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
370,PT07M27.00S,2024-03-18T02:54:03.9Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,53,67,2024-03-18T02:54:04Z,3680000,False,,,0,,T. Mann REBOUND (Off:0 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,369.0,4.0,4.0,0.0,,,,,,,,,,,
371,PT07M05.00S,2024-03-18T02:54:25.2Z,3,REGULAR,3pt,Jump Shot,[],202695,16.737844940867276,95.34313725490196,1610612746,53,67,2024-03-18T02:54:45Z,3690000,False,-227.0,105.0,1,left,MISS K. Leonard 24' 3PT - blocked,"[202695, 1630552]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,Johnson,1630552.0,,,,,,,,,,,,,,,
372,PT07M05.00S,2024-03-18T02:54:25.2Z,3,REGULAR,block,,[],1630552,,,1610612746,53,67,2024-03-18T02:54:28Z,3700000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
373,PT07M02.00S,2024-03-18T02:54:28.2Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612737,53,67,2024-03-18T02:54:45Z,3710000,False,,,0,,V. Krejci REBOUND (Off:0 Def:2),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Left Center,,,,,,371.0,2.0,2.0,0.0,,,,,,,,,,,
374,PT06M43.00S,2024-03-18T02:54:47.6Z,3,REGULAR,3pt,Jump Shot,[],1627749,85.3318002628121,94.8529411764706,1610612737,53,70,2024-03-18T02:54:52Z,3720000,False,224.0,85.0,1,right,D. Murray 24' 3PT  (10 PTS) (V. Krejci 2 AST),"[1627749, 1630249]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,24.0,Made,10.0,,,,,,,,,,,,V. Krejci,1630249.0,2.0,,,
376,PT06M30.00S,2024-03-18T02:55:00.7Z,3,REGULAR,2pt,Jump Shot,[],1629611,21.73127463863338,71.56862745098039,1610612746,53,70,2024-03-18T02:55:28Z,3740000,False,-108.0,152.0,1,left,MISS T. Mann 18' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,18.62,Missed,,,,,,,,,,,,,,,,,,
377,PT06M27.00S,2024-03-18T02:55:03.7Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,53,70,2024-03-18T02:55:05Z,3750000,False,,,0,,J. Johnson REBOUND (Off:1 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,376.0,10.0,9.0,1.0,,,,,,,,,,,
378,PT06M20.00S,2024-03-18T02:55:11.0Z,3,REGULAR,3pt,Jump Shot,[],1627749,71.13994743758212,25.980392156862735,1610612737,53,73,2024-03-18T02:55:17Z,3760000,False,-120.0,219.0,1,right,D. Murray 24' 3PT pullup (13 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,24.96,Made,13.0,,,,,,,,,,,,,,,,,
379,PT06M05.00S,2024-03-18T02:55:32.2Z,3,REGULAR,turnover,out-of-bounds,[],202695,,,1610612746,53,73,2024-03-18T02:55:36Z,3770000,False,,,0,,K. Leonard bad pass out-of-bounds TURNOVER (3 TO),[202695],1610612746.0,LAC,bad pass,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,203591.0,,,,,,,,3.0,,
380,PT06M05.00S,2024-03-18T02:55:37.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,53,73,2024-03-18T02:55:37Z,3780000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M05.00S,2024-03-18T02:58:14.2Z,3,REGULAR,substitution,out,[],1630249,,,1610612737,53,73,2024-03-18T02:58:57Z,3790000,False,,,0,,SUB out: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M05.00S,2024-03-18T02:58:14.2Z,3,REGULAR,substitution,in,[],1629631,,,1610612737,53,73,2024-03-18T02:58:57Z,3800000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M50.00S,2024-03-18T02:59:00.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630552,86.7772667542707,51.71568627450981,1610612737,53,75,2024-03-18T02:59:05Z,3810000,False,9.0,72.0,1,right,J. Johnson 7' fadeaway Jump Shot (13 PTS) (D. Murray 8 AST),"[1630552, 1627749]",1610612737.0,ATL,fadeaway,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.23,Made,13.0,,,,,,,,,,,,D. Murray,1627749.0,8.0,,,
385,PT05M28.00S,2024-03-18T02:59:21.9Z,3,REGULAR,3pt,Jump Shot,[],202331,21.20565045992116,8.088235294117652,1610612746,53,75,2024-03-18T02:59:54Z,3830000,False,210.0,147.0,1,left,MISS P. George 25' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
386,PT05M26.00S,2024-03-18T02:59:23.9Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,53,75,2024-03-18T02:59:27Z,3840000,False,,,0,,J. Johnson REBOUND (Off:1 Def:10),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,385.0,11.0,10.0,1.0,,,,,,,,,,,
387,PT05M19.00S,2024-03-18T02:59:31.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,94.3988173455979,2.6960784313725554,1610612737,53,78,2024-03-18T03:09:09Z,3850000,False,-237.0,0.0,1,right,D. Murray 3PT running (16 PTS) (D. Hunter 2 AST),"[1627749, 1629631]",1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,23.65,Made,16.0,,,,,,,,,,,,D. Hunter,1629631.0,2.0,,,
389,PT05M03.00S,2024-03-18T02:59:48.5Z,3,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612746,53,78,2024-03-18T02:59:54Z,3870000,False,,,0,,D. Murray shooting personal FOUL (1 PF) (Zubac 2 FT),"[1627749, 1627826]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201639.0,1.0,0.0,Zubac,1627826.0,,,,,,
391,PT05M03.00S,2024-03-18T03:00:13.8Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,54,78,2024-03-18T03:00:13Z,3890000,False,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
392,PT05M03.00S,2024-03-18T03:00:28.5Z,3,REGULAR,substitution,out,[],203992,,,1610612746,54,78,2024-03-18T03:00:35Z,3900000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M03.00S,2024-03-18T03:00:28.5Z,3,REGULAR,substitution,out,[],203991,,,1610612746,54,78,2024-03-18T03:00:35Z,3910000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M03.00S,2024-03-18T03:00:28.5Z,3,REGULAR,substitution,in,[],1629726,,,1610612746,54,78,2024-03-18T03:00:35Z,3920000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M03.00S,2024-03-18T03:00:28.5Z,3,REGULAR,substitution,in,[],1628981,,,1610612746,54,78,2024-03-18T03:00:35Z,3930000,False,,,0,,SUB in: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M03.00S,2024-03-18T03:00:36.5Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,55,78,2024-03-18T03:00:36Z,3940000,False,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
397,PT04M51.00S,2024-03-18T03:00:49.5Z,3,REGULAR,turnover,traveling,[],1630552,,,1610612737,55,78,2024-03-18T03:00:53Z,3950000,False,,,0,,J. Johnson traveling TURNOVER (1 TO),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,203591.0,,,,,,,,1.0,,
398,PT04M51.00S,2024-03-18T03:00:52.5Z,3,REGULAR,substitution,out,[],1629611,,,1610612746,55,78,2024-03-18T03:00:56Z,3960000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M51.00S,2024-03-18T03:00:52.5Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,55,78,2024-03-18T03:00:56Z,3970000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M51.00S,2024-03-18T03:00:52.5Z,3,REGULAR,substitution,in,[],203486,,,1610612746,55,78,2024-03-18T03:00:56Z,3980000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M51.00S,2024-03-18T03:00:52.5Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,55,78,2024-03-18T03:00:56Z,3990000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M40.00S,2024-03-18T03:01:15.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629599,29.221419185282528,20.09803921568627,1610612746,55,78,2024-03-18T03:01:19Z,4000000,False,150.0,222.0,1,left,MISS A. Coffey 26' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
403,PT04M38.00S,2024-03-18T03:01:17.0Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,55,78,2024-03-18T03:01:19Z,4010000,False,,,0,,J. Johnson REBOUND (Off:1 Def:11),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,402.0,12.0,11.0,1.0,,,,,,,,,,,
404,PT04M28.00S,2024-03-18T03:01:27.6Z,3,REGULAR,3pt,Jump Shot,[],1629726,94.00459921156373,1.2254901960784252,1610612737,55,81,2024-03-18T03:01:54Z,4020000,False,-244.0,4.0,1,right,G. Mathews 24' 3PT pullup (6 PTS) (J. Johnson 5 AST),"[1629726, 1630552]",1610612737.0,ATL,pullup,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,24.39,Made,6.0,,,,,,,,,,,,J. Johnson,1630552.0,5.0,,,
406,PT04M19.00S,2024-03-18T03:01:38.9Z,3,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612746,55,81,2024-03-18T03:01:53Z,4040000,False,,,0,,J. Johnson shooting personal FOUL (3 PF) (Plumlee 2 FT),"[1630552, 203486]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,203591.0,3.0,0.0,Plumlee,203486.0,,,,,,
408,PT04M19.00S,2024-03-18T03:02:04.6Z,3,REGULAR,freethrow,1 of 2,[],203486,,,1610612746,56,81,2024-03-18T03:02:39Z,4060000,False,,,0,,M. Plumlee Free Throw 1 of 2 (1 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
409,PT04M19.00S,2024-03-18T03:02:06.5Z,3,REGULAR,substitution,out,[],201935,,,1610612746,56,81,2024-03-18T03:02:10Z,4070000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M19.00S,2024-03-18T03:02:06.5Z,3,REGULAR,substitution,in,[],1630538,,,1610612746,56,81,2024-03-18T03:02:10Z,4080000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M19.00S,2024-03-18T03:02:04.6Z,3,REGULAR,freethrow,2 of 2,[],203486,,,1610612746,56,81,2024-03-18T03:02:39Z,4090000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
412,PT04M17.00S,2024-03-18T03:02:06.6Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,56,81,2024-03-18T03:02:39Z,4100000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,411.0,1.0,1.0,0.0,,,,,,,,,,,
413,PT04M01.00S,2024-03-18T03:02:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,90.8508541392904,47.05882352941176,1610612737,56,81,2024-03-18T03:02:43Z,4110000,False,-15.0,34.0,1,right,MISS B. Fernando Layup - blocked,"[1628981, 202331]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,3.66,Missed,,George,202331.0,,,,,,,,,,,,,,,
414,PT04M01.00S,2024-03-18T03:02:38.3Z,3,REGULAR,block,,[],202331,,,1610612737,56,81,2024-03-18T03:02:40Z,4120000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
415,PT03M59.00S,2024-03-18T03:02:40.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,56,81,2024-03-18T03:02:43Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,413.0,,,,,,,,,,,,,,
417,PT03M56.00S,2024-03-18T03:02:57.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,73.37385019710908,18.872549019607845,1610612737,56,81,2024-03-18T03:03:46Z,4150000,False,-156.0,198.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
418,PT03M55.00S,2024-03-18T03:02:58.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,56,81,2024-03-18T03:03:46Z,4160000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,417.0,,,,,,,,,,,,,,
420,PT03M55.00S,2024-03-18T03:03:10.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612737,56,81,2024-03-18T03:03:50Z,4180000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,201639.0,,,,,,,,,,
421,PT03M38.00S,2024-03-18T03:03:26.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628981,,,1610612746,56,81,2024-03-18T03:03:33Z,4190000,False,,,0,,B. Fernando shooting personal FOUL (3 PF) (Plumlee 2 FT),"[1628981, 203486]",1610612737.0,ATL,shooting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,201639.0,3.0,0.0,Plumlee,203486.0,,,,,,
423,PT03M38.00S,2024-03-18T03:03:51.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203486,,,1610612746,57,81,2024-03-18T03:03:51Z,4210000,False,,,0,,M. Plumlee Free Throw 1 of 2 (2 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
424,PT03M38.00S,2024-03-18T03:04:04.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203486,,,1610612746,58,81,2024-03-18T03:04:04Z,4220000,False,,,0,,M. Plumlee Free Throw 2 of 2 (3 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
425,PT03M15.00S,2024-03-18T03:04:34.5Z,3,REGULAR,3pt,Jump Shot,[],1629631,71.00854139290408,80.14705882352942,1610612737,58,81,2024-03-18T03:04:57Z,4230000,False,151.0,220.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
426,PT03M14.00S,2024-03-18T03:04:35.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,58,81,2024-03-18T03:04:57Z,4240000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,425.0,,,,,,,,,,,,,,
427,PT03M14.00S,2024-03-18T03:04:37.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612737,58,81,2024-03-18T03:04:43Z,4250000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,201639.0,,,,,,,,,,
428,PT03M14.00S,2024-03-18T03:04:47.6Z,3,REGULAR,substitution,out,[],202331,,,1610612746,58,81,2024-03-18T03:04:50Z,4260000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M14.00S,2024-03-18T03:04:47.6Z,3,REGULAR,substitution,in,[],200782,,,1610612746,58,81,2024-03-18T03:04:50Z,4270000,False,,,0,,SUB in: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
