actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
449,PT00M29.40S,2023-12-12T05:16:03.5Z,3,REGULAR,3pt,Jump Shot,[],201566,17.920499342969777,4.166666666666657,1610612746,102,96,2023-12-12T05:16:08Z,4420000,False,229.0,116.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
450,PT00M26.40S,2023-12-12T05:16:06.5Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,102,96,2023-12-12T05:16:06Z,4430000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,449.0,1.0,1.0,0.0,,,,,,,,,,,,,
451,PT00M06.00S,2023-12-12T05:16:27.0Z,3,REGULAR,3pt,Jump Shot,[],1631101,77.44743758212877,11.764705882352942,1610612757,102,99,2023-12-12T05:16:33Z,4440000,False,-191.0,159.0,1,right,S. Sharpe 24' 3PT step back (22 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,24.9,Made,22.0,,,,,,,,,,,,,,,,,
452,PT00M01.30S,2023-12-12T05:16:35.9Z,3,REGULAR,3pt,Jump Shot,[],202695,34.08344283837057,37.5,1610612746,105,99,2023-12-12T05:16:43Z,4450000,False,62.0,268.0,1,left,K. Leonard 27' 3PT step back (24 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,27.51,Made,24.0,,,,,,,,,,,,,,,,,
466,PT00M00.10S,2023-12-12T05:16:41.2Z,3,REGULAR,3pt,Jump Shot,[],1631101,38.48554533508541,17.133884803921575,1610612757,105,99,2023-12-12T05:20:27Z,4455000,False,-164.0,526.0,1,right,MISS S. Sharpe 55' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,55.08,Missed,,,,,,,,,,,,,,,,,,
467,PT00M00.10S,2023-12-12T05:16:41.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,105,99,2023-12-12T05:20:27Z,4457500,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,466.0,,,,,,,,,,,,,,,,
453,PT00M00.00S,2023-12-12T05:16:46.5Z,3,REGULAR,period,end,[],0,,,1610612757,105,99,2023-12-12T05:16:46Z,4460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2023-12-12T05:19:06.3Z,4,REGULAR,substitution,out,['startperiod'],202695,,,1610612757,105,99,2023-12-12T05:19:22Z,4470000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2023-12-12T05:19:06.3Z,4,REGULAR,substitution,out,['startperiod'],1629680,,,1610612757,105,99,2023-12-12T05:19:22Z,4480000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2023-12-12T05:19:06.3Z,4,REGULAR,substitution,out,['startperiod'],1631101,,,1610612757,105,99,2023-12-12T05:19:22Z,4490000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2023-12-12T05:19:06.3Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612757,105,99,2023-12-12T05:19:22Z,4500000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2023-12-12T05:19:06.3Z,4,REGULAR,substitution,in,['startperiod'],1629650,,,1610612757,105,99,2023-12-12T05:19:22Z,4510000,False,,,0,,SUB in: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2023-12-12T05:19:06.3Z,4,REGULAR,substitution,in,['startperiod'],1641739,,,1610612757,105,99,2023-12-12T05:19:22Z,4520000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2023-12-12T05:19:23.7Z,4,REGULAR,period,start,[],0,,,1610612746,105,99,2023-12-12T05:19:23Z,4530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT11M45.00S,2023-12-12T05:19:37.7Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612746,105,99,2023-12-12T05:19:59Z,4540000,False,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 1641739]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,3.0,Camara,1641739.0,,,,
463,PT11M45.00S,2023-12-12T05:19:37.7Z,4,REGULAR,steal,,[],1641739,,,1610612757,105,99,2023-12-12T05:19:39Z,4550000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
464,PT11M41.00S,2023-12-12T05:19:41.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631133,91.90210249671485,55.63725490196079,1610612757,105,101,2023-12-12T05:20:19Z,4560000,False,28.0,24.0,1,right,J. Walker running reverse Layup (9 PTS) (S. Henderson 5 AST),"[1631133, 1630703]",1610612757.0,POR,running reverse,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.68,Made,9.0,,,,,S. Henderson,1630703.0,5.0,,,,,,,,,,
468,PT11M22.00S,2023-12-12T05:19:59.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,17.394875164257556,62.99019607843137,1610612746,105,101,2023-12-12T05:20:12Z,4580000,False,-65.0,111.0,1,left,MISS J. Harden 12' pullup Shot,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,12.86,Missed,,,,,,,,,,,,,,,,,,
469,PT11M22.00S,2023-12-12T05:19:59.9Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,105,101,2023-12-12T05:20:12Z,4590000,False,,,0,,J. Walker REBOUND (Off:3 Def:5),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Left,,,,468.0,8.0,5.0,3.0,,,,,,,,,,,,,
470,PT10M58.00S,2023-12-12T05:20:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,93.74178712220763,51.22549019607843,1610612757,105,103,2023-12-12T05:20:30Z,4600000,False,6.0,6.0,1,right,T. Camara cutting Layup (2 PTS) (A. Simons 4 AST),"[1641739, 1629014]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,,,,,A. Simons,1629014.0,4.0,,,,,,,,,,
472,PT10M37.00S,2023-12-12T05:20:48.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,15.818002628120894,50.0,1610612746,105,103,2023-12-12T05:21:07Z,4620000,False,0.0,96.0,1,left,MISS P. George 9' driving floating Shot,[202331],1610612746.0,LAC,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,9.62,Missed,,,,,,,,,,,,,,,,,,
473,PT10M37.00S,2023-12-12T05:20:48.0Z,4,REGULAR,rebound,defensive,[],1629650,,,1610612757,105,103,2023-12-12T05:20:59Z,4630000,False,,,0,,M. Brown REBOUND (Off:2 Def:6),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,472.0,8.0,6.0,2.0,,,,,,,,,,,,,
474,PT10M37.00S,2023-12-12T05:20:56.9Z,4,REGULAR,foul,personal,[],202331,,,1610612757,105,103,2023-12-12T05:21:04Z,4640000,False,,,0,,P. George personal FOUL (3 PF),"[202331, 1629650]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628951.0,,,,3.0,0.0,Brown,1629650.0
476,PT10M28.00S,2023-12-12T05:21:25.7Z,4,REGULAR,foul,personal,[],201935,,,1610612757,105,103,2023-12-12T05:21:34Z,4660000,False,,,0,,J. Harden loose ball personal FOUL (2 PF),"[201935, 1629650]",1610612746.0,LAC,loose ball,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,,,,2.0,0.0,Brown,1629650.0
478,PT10M13.00S,2023-12-12T05:21:59.7Z,4,REGULAR,3pt,Jump Shot,[],1629014,73.63666228646518,83.57843137254902,1610612757,105,103,2023-12-12T05:24:08Z,4680000,False,168.0,195.0,1,right,MISS A. Simons 25' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
479,PT10M13.00S,2023-12-12T05:21:59.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,105,103,2023-12-12T05:22:14Z,4690000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,478.0,,,,,,,,,,,,,,,,
480,PT10M13.00S,2023-12-12T05:22:06.4Z,4,REGULAR,foul,personal,[],1629650,,,1610612746,105,103,2023-12-12T05:24:27Z,4700000,False,,,0,,M. Brown loose ball personal FOUL (1 PF),"[1629650, 1628464]",1610612757.0,POR,loose ball,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,,,,1.0,1.0,Theis,1628464.0
484,PT10M02.00S,2023-12-12T05:25:06.4Z,4,REGULAR,turnover,out-of-bounds,[],201566,,,1610612746,105,103,2023-12-12T05:25:11Z,4730000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (4 TO),[201566],1610612746.0,LAC,bad pass,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627962.0,4.0,,,,,,
485,PT09M51.00S,2023-12-12T05:25:32.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629014,87.69710906701708,25.0,1610612757,105,103,2023-12-12T05:25:49Z,4740000,False,-125.0,63.0,1,right,MISS A. Simons 14' step back Shot,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,14.0,Missed,,,,,,,,,,,,,,,,,,
486,PT09M48.00S,2023-12-12T05:25:35.6Z,4,REGULAR,rebound,offensive,[],1629650,,,1610612757,105,103,2023-12-12T05:25:42Z,4750000,False,,,0,,M. Brown REBOUND (Off:3 Def:6),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Mid-Range,8-16 Left,,,,485.0,9.0,6.0,3.0,,,,,,,,,,,,,
487,PT09M48.00S,2023-12-12T05:25:37.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629650,94.40999984741211,50.0,1610612757,105,103,2023-12-12T05:25:48Z,4760000,False,0.0,0.0,1,right,MISS M. Brown tip Layup,[1629650],1610612757.0,POR,tip,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
488,PT09M48.00S,2023-12-12T05:25:37.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,105,103,2023-12-12T05:25:48Z,4770000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,487.0,,,,,,,,,,,,,,,,
490,PT09M39.00S,2023-12-12T05:25:56.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,16.737844940867276,51.71568627450981,1610612746,107,103,2023-12-12T05:26:04Z,4790000,False,-9.0,105.0,1,left,J. Harden 10' Jump Shot (19 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,10.52,Made,19.0,,,,,,,,,,,,,,,,,
491,PT09M39.00S,2023-12-12T05:26:03.0Z,4,REGULAR,foul,personal,['1freethrow'],1630703,,,1610612746,107,103,2023-12-12T05:26:08Z,4800000,False,,,0,,S. Henderson shooting personal FOUL (4 PF) (Harden 1 FT),"[1630703, 201935]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627962.0,,,,4.0,0.0,Harden,201935.0
493,PT09M39.00S,2023-12-12T05:26:20.6Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,108,103,2023-12-12T05:26:20Z,4820000,False,,,0,,J. Harden Free Throw 1 of 1 (20 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
494,PT09M29.00S,2023-12-12T05:26:35.2Z,4,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612757,108,103,2023-12-12T05:26:59Z,4830000,False,,,0,,D. Theis shooting personal FOUL (2 PF) (Simons 2 FT),"[1628464, 1629014]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1627962.0,,,,2.0,0.0,Simons,1629014.0
496,PT09M29.00S,2023-12-12T05:27:01.6Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,108,104,2023-12-12T05:27:01Z,4850000,False,,,0,,A. Simons Free Throw 1 of 2 (25 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
497,PT09M29.00S,2023-12-12T05:27:04.4Z,4,REGULAR,substitution,out,[],1631133,,,1610612757,108,104,2023-12-12T05:27:09Z,4860000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M29.00S,2023-12-12T05:27:04.4Z,4,REGULAR,substitution,in,[],1631101,,,1610612757,108,104,2023-12-12T05:27:09Z,4870000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M29.00S,2023-12-12T05:27:20.7Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,108,105,2023-12-12T05:27:20Z,4880000,False,,,0,,A. Simons Free Throw 2 of 2 (26 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
500,PT09M16.00S,2023-12-12T05:27:39.0Z,4,REGULAR,3pt,Jump Shot,[],202331,30.929697766097235,76.9607843137255,1610612746,108,105,2023-12-12T05:27:45Z,4890000,False,-135.0,238.0,1,left,MISS P. George 27' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
501,PT09M13.00S,2023-12-12T05:27:42.0Z,4,REGULAR,rebound,defensive,[],1629650,,,1610612757,108,105,2023-12-12T05:27:45Z,4900000,False,,,0,,M. Brown REBOUND (Off:3 Def:7),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Above the Break 3,24+ Left Center,,,,500.0,10.0,7.0,3.0,,,,,,,,,,,,,
502,PT09M06.00S,2023-12-12T05:27:48.5Z,4,REGULAR,3pt,Jump Shot,[],1631101,89.53679369250986,4.656862745098039,1610612757,108,108,2023-12-12T05:27:54Z,4910000,False,-227.0,46.0,1,right,S. Sharpe 3PT  (25 PTS) (S. Henderson 6 AST),"[1631101, 1630703]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,23.13,Made,25.0,,,,,S. Henderson,1630703.0,6.0,,,,,,,,,,
504,PT09M05.00S,2023-12-12T05:27:56.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,108,108,2023-12-12T05:27:56Z,4930000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M47.00S,2023-12-12T05:31:00.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,18.971747700394218,37.5,1610612746,110,108,2023-12-12T05:31:04Z,4940000,False,62.0,126.0,1,left,P. George 14' pullup Jump Shot (14 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,14.05,Made,14.0,,,,,,,,,,,,,,,,,
506,PT08M33.00S,2023-12-12T05:31:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,92.16491458607096,44.11764705882353,1610612757,110,108,2023-12-12T05:31:32Z,4950000,False,-29.0,21.0,1,right,MISS S. Sharpe pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
507,PT08M31.00S,2023-12-12T05:31:15.7Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,110,108,2023-12-12T05:31:32Z,4960000,False,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,506.0,7.0,7.0,0.0,,,,,,,,,,,,,
508,PT08M15.00S,2023-12-12T05:31:31.8Z,4,REGULAR,3pt,Jump Shot,[],201935,30.27266754270697,17.64705882352942,1610612746,110,108,2023-12-12T05:31:39Z,4970000,False,162.0,232.0,1,left,MISS J. Harden 28' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,28.29,Missed,,,,,,,,,,,,,,,,,,
509,PT08M15.00S,2023-12-12T05:31:31.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,110,108,2023-12-12T05:31:39Z,4980000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,508.0,,,,,,,,,,,,,,,,
511,PT08M15.00S,2023-12-12T05:31:39.4Z,4,REGULAR,substitution,out,[],201566,,,1610612757,110,108,2023-12-12T05:31:43Z,5000000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M15.00S,2023-12-12T05:31:39.4Z,4,REGULAR,substitution,in,[],202695,,,1610612757,110,108,2023-12-12T05:31:43Z,5010000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M01.00S,2023-12-12T05:32:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629650,91.37647831800263,45.833333333333336,1610612757,110,108,2023-12-12T05:32:07Z,5020000,False,-21.0,29.0,1,right,MISS M. Brown driving Layup - blocked,"[1629650, 201935]",1610612757.0,POR,driving,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,Harden,201935.0,,,,,,,,
514,PT08M01.00S,2023-12-12T05:32:02.5Z,4,REGULAR,block,,[],201935,,,1610612757,110,108,2023-12-12T05:32:05Z,5030000,False,,,0,,J. Harden BLOCK (2 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT07M57.00S,2023-12-12T05:32:06.5Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,110,108,2023-12-12T05:32:07Z,5040000,False,,,0,,K. Leonard REBOUND (Off:0 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,513.0,5.0,5.0,0.0,,,,,,,,,,,,,
516,PT07M55.00S,2023-12-12T05:32:08.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202331,29.352825229960573,16.911764705882348,1610612746,110,108,2023-12-12T05:32:14Z,5050000,False,165.0,223.0,1,left,MISS P. George 27' running 3PT,[202331],1610612746.0,LAC,running,,,George,P. George,,,,,Above the Break 3,24+ Right Center,27.8,Missed,,,,,,,,,,,,,,,,,,
517,PT07M52.00S,2023-12-12T05:32:11.5Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,110,108,2023-12-12T05:32:14Z,5060000,False,,,0,,T. Camara REBOUND (Off:0 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,516.0,4.0,4.0,0.0,,,,,,,,,,,,,
518,PT07M45.00S,2023-12-12T05:32:18.7Z,4,REGULAR,3pt,Jump Shot,[],1629014,91.24507227332458,2.6960784313725554,1610612757,110,108,2023-12-12T05:32:23Z,5070000,False,-237.0,30.0,1,right,MISS A. Simons 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.84,Missed,,,,,,,,,,,,,,,,,,
519,PT07M43.00S,2023-12-12T05:32:20.8Z,4,REGULAR,rebound,offensive,[],1629650,,,1610612757,110,108,2023-12-12T05:32:20Z,5080000,False,,,0,,M. Brown REBOUND (Off:4 Def:7),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Left Corner 3,24+ Left,,,,518.0,11.0,7.0,4.0,,,,,,,,,,,,,
520,PT07M41.00S,2023-12-12T05:32:22.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629650,92.69053876478318,48.0392156862745,1610612757,110,108,2023-12-12T05:32:26Z,5090000,False,-10.0,16.0,1,right,MISS M. Brown putback Layup,[1629650],1610612757.0,POR,putback,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
521,PT07M39.00S,2023-12-12T05:32:24.6Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,110,108,2023-12-12T05:32:26Z,5100000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,520.0,3.0,3.0,0.0,,,,,,,,,,,,,
522,PT07M35.00S,2023-12-12T05:32:31.8Z,4,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612746,110,108,2023-12-12T05:32:38Z,5110000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Leonard 2 FT),"[1629014, 202695]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2534.0,,,,1.0,0.0,Leonard,202695.0
524,PT07M35.00S,2023-12-12T05:33:08.6Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,111,108,2023-12-12T05:33:08Z,5130000,False,,,0,,K. Leonard Free Throw 1 of 2 (25 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
525,PT07M35.00S,2023-12-12T05:33:11.8Z,4,REGULAR,substitution,out,[],1628464,,,1610612746,111,108,2023-12-12T05:33:16Z,5140000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M35.00S,2023-12-12T05:33:11.8Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,111,108,2023-12-12T05:33:16Z,5150000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M35.00S,2023-12-12T05:33:32.4Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,112,108,2023-12-12T05:33:32Z,5160000,False,,,0,,K. Leonard Free Throw 2 of 2 (26 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
528,PT07M23.00S,2023-12-12T05:33:46.0Z,4,REGULAR,turnover,lost ball,[],1629014,,,1610612757,112,108,2023-12-12T05:33:50Z,5170000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 202331]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,George,202331.0,,,,
529,PT07M23.00S,2023-12-12T05:33:46.0Z,4,REGULAR,steal,,[],202331,,,1610612746,112,108,2023-12-12T05:33:48Z,5180000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
531,PT07M08.00S,2023-12-12T05:34:13.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202695,26.461892247043366,87.5,1610612746,112,108,2023-12-12T05:34:43Z,5200000,False,-188.0,196.0,1,left,MISS K. Leonard 27' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,27.14,Missed,,,,,,,,,,,,,,,,,,
532,PT07M05.00S,2023-12-12T05:34:16.1Z,4,REGULAR,rebound,defensive,[],1629650,,,1610612757,112,108,2023-12-12T05:34:17Z,5210000,False,,,0,,M. Brown REBOUND (Off:4 Def:8),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Above the Break 3,24+ Left Center,,,,531.0,12.0,8.0,4.0,,,,,,,,,,,,,
533,PT06M44.00S,2023-12-12T05:34:36.0Z,4,REGULAR,turnover,lost ball,[],1629650,,,1610612757,112,108,2023-12-12T05:34:40Z,5220000,False,,,0,,M. Brown lost ball TURNOVER (1 TO),"[1629650, 1626181]",1610612757.0,POR,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,Powell,1626181.0,,,,
534,PT06M44.00S,2023-12-12T05:34:36.0Z,4,REGULAR,steal,,[],1626181,,,1610612746,112,108,2023-12-12T05:36:17Z,5230000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT06M30.00S,2023-12-12T05:34:51.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202695,19.103153745072277,44.85294117647059,1610612746,114,108,2023-12-12T05:35:05Z,5240000,False,26.0,127.0,1,left,K. Leonard 12' pullup Jump Shot (28 PTS) (I. Zubac 1 AST),"[202695, 1627826]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,12.97,Made,28.0,,,,,I. Zubac,1627826.0,1.0,,,,,,,,,,
