actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
416,PT01M55.00S,2024-04-11T04:07:31.6Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,88,88,2024-04-11T04:07:31Z,4120000,False,,,0,,D. Booker technical Free Throw 1 of 1 (23 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,,,,,,,,,,Made,23.0,,,,,,,,,,
417,PT01M55.00S,2024-04-11T04:07:37.9Z,3,REGULAR,substitution,out,[],201142,,,1610612756,88,88,2024-04-11T04:07:40Z,4130000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT01M55.00S,2024-04-11T04:07:37.9Z,3,REGULAR,substitution,in,[],203078,,,1610612756,88,88,2024-04-11T04:07:40Z,4140000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT01M44.00S,2024-04-11T04:08:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,91.50788436268068,49.754901960784316,1610612756,88,90,2024-04-11T04:08:06Z,4150000,False,-1.0,27.0,1,right,B. Beal driving Layup (22 PTS),[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,22.0,2.73,,,,,,,,,
420,PT01M26.00S,2024-04-11T04:08:21.0Z,3,REGULAR,3pt,Jump Shot,[],1629599,33.03219448094612,27.205882352941174,1610612746,91,90,2024-04-11T04:08:27Z,4160000,False,114.0,258.0,1,left,A. Coffey 28' 3PT  (6 PTS) (K. Brown 2 AST),"[1629599, 1641738]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,6.0,28.21,K. Brown,1641738.0,2.0,,,,,,
422,PT01M17.00S,2024-04-11T04:08:30.8Z,3,REGULAR,3pt,Jump Shot,[],1628960,89.01116951379764,2.941176470588232,1610612756,91,90,2024-04-11T04:08:36Z,4180000,False,-235.0,51.0,1,right,MISS G. Allen 24' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,24.07,,,,,,,,,
423,PT01M14.00S,2024-04-11T04:08:33.8Z,3,REGULAR,rebound,defensive,[],200782,,,1610612746,91,90,2024-04-11T04:08:36Z,4190000,False,,,0,,P. Tucker REBOUND (Off:1 Def:4),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,422.0,5.0,4.0,1.0,,
424,PT01M08.00S,2024-04-11T04:08:42.3Z,3,REGULAR,foul,personal,[],1628960,,,1610612746,91,90,2024-04-11T04:08:48Z,4200000,False,,,0,,G. Allen personal FOUL (4 PF),"[1628960, 1630538]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,202007.0,,,,4.0,0.0,Hyland,1630538.0,,,,,,,,,,,,
426,PT01M08.00S,2024-04-11T04:08:58.5Z,3,REGULAR,substitution,out,[],1628960,,,1610612746,91,90,2024-04-11T04:09:07Z,4220000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT01M08.00S,2024-04-11T04:08:58.5Z,3,REGULAR,substitution,in,[],201152,,,1610612746,91,90,2024-04-11T04:09:07Z,4230000,False,,,0,,SUB in: T. Young,[201152],1610612756.0,PHX,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT00M59.30S,2024-04-11T04:09:25.1Z,3,REGULAR,2pt,Jump Shot,[],1629599,9.309296977660978,21.055453431372555,1610612746,93,90,2024-04-11T04:09:32Z,4240000,False,145.0,35.0,1,left,A. Coffey 14' turnaround Jump Shot (8 PTS),[1629599],1610612746.0,LAC,turnaround,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,8.0,14.89,,,,,,,,,
429,PT00M43.00S,2024-04-11T04:09:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,81.7838370565046,36.76470588235294,1610612756,93,92,2024-04-11T04:09:48Z,4250000,False,-66.0,119.0,1,right,D. Booker 13' pullup Jump Shot (25 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,25.0,13.59,,,,,,,,,
430,PT00M32.30S,2024-04-11T04:09:56.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,9.379106438896187,46.81372549019608,1610612746,93,92,2024-04-11T04:10:02Z,4260000,False,16.0,36.0,1,left,MISS B. Hyland driving Layup,[1630538],1610612746.0,LAC,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.91,,,,,,,,,
431,PT00M29.20S,2024-04-11T04:09:59.9Z,3,REGULAR,rebound,defensive,[],203078,,,1610612756,93,92,2024-04-11T04:10:02Z,4270000,False,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,430.0,3.0,3.0,0.0,,
432,PT00M25.70S,2024-04-11T04:10:04.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203078,91.11366622864652,45.34313725490197,1610612756,93,92,2024-04-11T04:10:13Z,4280000,False,-23.0,31.0,1,right,MISS B. Beal running Layup - blocked,"[203078, 1641738]",1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.88,,,,,,,,Brown,1641738.0
433,PT00M25.70S,2024-04-11T04:10:04.0Z,3,REGULAR,block,,[],1641738,,,1610612756,93,92,2024-04-11T04:10:08Z,4290000,False,,,0,,K. Brown BLOCK (1 BLK),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
434,PT00M25.70S,2024-04-11T04:10:04.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,93,92,2024-04-11T04:10:13Z,4300000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,432.0,,,,,
436,PT00M06.10S,2024-04-11T04:10:33.7Z,3,REGULAR,turnover,traveling,[],1630527,,,1610612746,93,92,2024-04-11T04:10:38Z,4320000,False,,,0,,B. Boston Jr. traveling TURNOVER (2 TO),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,202007.0,2.0,,,,,,,,,,,,,,,,,,
437,PT00M01.50S,2024-04-11T04:10:58.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,94.00459921156373,42.64705882352941,1610612756,93,92,2024-04-11T04:11:37Z,4330000,False,-37.0,4.0,1,right,MISS D. Booker fadeaway bank Shot,[1626164],1610612756.0,PHX,fadeaway bank,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.7,,,,,,,,,
438,PT00M01.00S,2024-04-11T04:10:58.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,93,92,2024-04-11T04:11:37Z,4340000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,437.0,,,,,
439,PT00M00.00S,2024-04-11T04:11:02.2Z,3,REGULAR,period,end,[],0,,,1610612756,93,92,2024-04-11T04:11:02Z,4350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT12M00.00S,2024-04-11T04:12:39.7Z,4,REGULAR,substitution,out,['startperiod'],200782,,,1610612756,93,92,2024-04-11T04:13:48Z,4360000,False,,,0,,SUB out: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT12M00.00S,2024-04-11T04:12:39.7Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,93,92,2024-04-11T04:13:48Z,4370000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2024-04-11T04:12:39.7Z,4,REGULAR,substitution,in,['startperiod'],203486,,,1610612756,93,92,2024-04-11T04:13:48Z,4380000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2024-04-11T04:12:39.7Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612756,93,92,2024-04-11T04:13:48Z,4390000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT12M00.00S,2024-04-11T04:13:52.4Z,4,REGULAR,period,start,[],0,,,1610612756,93,92,2024-04-11T04:13:52Z,4400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT11M48.00S,2024-04-11T04:14:04.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,91.63929040735874,47.79411764705882,1610612756,93,92,2024-04-11T04:14:12Z,4410000,False,-11.0,26.0,1,right,MISS B. Beal driving floating Shot - blocked,"[203078, 1629599]",1610612756.0,PHX,driving floating,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.83,,,,,,,,Coffey,1629599.0
446,PT11M48.00S,2024-04-11T04:14:04.6Z,4,REGULAR,block,,[],1629599,,,1610612756,93,92,2024-04-11T04:14:07Z,4420000,False,,,0,,A. Coffey BLOCK (1 BLK),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
447,PT11M48.00S,2024-04-11T04:14:04.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,93,92,2024-04-11T04:14:12Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,445.0,,,,,
449,PT11M41.00S,2024-04-11T04:14:25.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201569,86.72798948751642,44.584865196078425,1610612756,93,92,2024-04-11T04:14:31Z,4450000,False,-27.0,72.0,1,right,MISS E. Gordon 7' floating Shot,[201569],1610612756.0,PHX,floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,7.72,,,,,,,,,
450,PT11M38.00S,2024-04-11T04:14:28.8Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,93,92,2024-04-11T04:14:31Z,4460000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,449.0,6.0,5.0,1.0,,
451,PT11M30.00S,2024-04-11T04:14:35.6Z,4,REGULAR,3pt,Jump Shot,[],1630527,10.036136662286467,95.83333333333333,1610612746,93,92,2024-04-11T04:14:40Z,4470000,False,-229.0,42.0,1,left,MISS B. Boston Jr. 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,23.3,,,,,,,,,
452,PT11M27.00S,2024-04-11T04:14:38.6Z,4,REGULAR,rebound,defensive,[],203078,,,1610612756,93,92,2024-04-11T04:14:40Z,4480000,False,,,0,,B. Beal REBOUND (Off:0 Def:4),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,451.0,4.0,4.0,0.0,,
453,PT11M18.00S,2024-04-11T04:14:48.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,92.69053876478318,48.774509803921575,1610612756,93,94,2024-04-11T04:14:53Z,4490000,False,-6.0,16.0,1,right,B. Beal fadeaway bank Jump Shot (24 PTS),[203078],1610612756.0,PHX,fadeaway bank,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,24.0,1.73,,,,,,,,,
454,PT10M57.00S,2024-04-11T04:15:09.0Z,4,REGULAR,2pt,Jump Shot,[],1630527,21.468462549277262,44.85294117647059,1610612746,95,94,2024-04-11T04:15:13Z,4500000,False,26.0,149.0,1,left,B. Boston Jr. 15' Jump Shot (19 PTS) (M. Plumlee 3 AST),"[1630527, 203486]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,Made,19.0,15.15,M. Plumlee,203486.0,3.0,,,,,,
456,PT10M46.00S,2024-04-11T04:15:20.4Z,4,REGULAR,3pt,Jump Shot,[],201569,65.88370565045992,48.28431372549019,1610612756,95,94,2024-04-11T04:16:56Z,4520000,False,-9.0,268.0,1,right,MISS E. Gordon 26' step back 3PT,[201569],1610612756.0,PHX,step back,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,26.83,,,,,,,,,
457,PT10M43.00S,2024-04-11T04:15:23.4Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,95,94,2024-04-11T04:15:25Z,4530000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,456.0,7.0,6.0,1.0,,
458,PT10M34.00S,2024-04-11T04:15:32.6Z,4,REGULAR,3pt,Jump Shot,[],1629599,16.737844940867276,96.56862745098039,1610612746,98,94,2024-04-11T04:15:38Z,4540000,False,-233.0,105.0,1,left,A. Coffey 25' 3PT  (11 PTS) (B. Hyland 7 AST),"[1629599, 1630538]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,11.0,25.53,B. Hyland,1630538.0,7.0,,,,,,
460,PT10M07.00S,2024-04-11T04:16:00.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,90.32522996057818,53.18627450980392,1610612756,98,96,2024-04-11T04:16:04Z,4560000,False,16.0,38.0,1,right,R. O'Neale driving floating Jump Shot (15 PTS) (B. Beal 4 AST),"[1626220, 203078]",1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,15.0,4.16,B. Beal,203078.0,4.0,,,,,,
463,PT09M57.00S,2024-04-11T04:16:09.5Z,4,REGULAR,3pt,Jump Shot,[],1629599,8.984888304862025,96.56862745098039,1610612746,98,96,2024-04-11T04:16:15Z,4590000,False,-233.0,32.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,23.5,,,,,,,,,
464,PT09M52.00S,2024-04-11T04:16:14.5Z,4,REGULAR,rebound,defensive,[],203078,,,1610612756,98,96,2024-04-11T04:16:15Z,4600000,False,,,0,,B. Beal REBOUND (Off:0 Def:5),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,463.0,5.0,5.0,0.0,,
465,PT09M41.00S,2024-04-11T04:16:25.6Z,4,REGULAR,turnover,bad pass,[],1626220,,,1610612756,98,96,2024-04-11T04:16:29Z,4610000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1630538]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,1.0,Hyland,1630538.0,,,,,,,,,,,,,,,,
466,PT09M41.00S,2024-04-11T04:16:25.6Z,4,REGULAR,steal,,[],1630538,,,1610612746,98,96,2024-04-11T04:16:28Z,4620000,False,,,0,,B. Hyland STEAL (3 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
467,PT09M38.00S,2024-04-11T04:16:30.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630538,5.699737187910642,50.245098039215684,1610612746,100,96,2024-04-11T04:16:37Z,4630000,False,-1.0,1.0,1,left,B. Hyland running Layup (37 PTS),[1630538],1610612746.0,LAC,running,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,37.0,0.16,,,,,,,,,
468,PT09M38.00S,2024-04-11T04:16:36.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,100,96,2024-04-11T04:16:36Z,4640000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT09M38.00S,2024-04-11T04:19:07.4Z,4,REGULAR,substitution,out,[],1630527,,,1610612756,100,96,2024-04-11T04:19:22Z,4650000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT09M38.00S,2024-04-11T04:19:07.4Z,4,REGULAR,substitution,out,[],1626220,,,1610612756,100,96,2024-04-11T04:19:22Z,4660000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT09M38.00S,2024-04-11T04:19:07.4Z,4,REGULAR,substitution,out,[],201569,,,1610612756,100,96,2024-04-11T04:19:22Z,4670000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT09M38.00S,2024-04-11T04:19:07.4Z,4,REGULAR,substitution,in,[],1629875,,,1610612756,100,96,2024-04-11T04:19:22Z,4680000,False,,,0,,SUB in: X. Moon,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT09M38.00S,2024-04-11T04:19:07.4Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,100,96,2024-04-11T04:19:22Z,4690000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT09M38.00S,2024-04-11T04:19:07.4Z,4,REGULAR,substitution,in,[],201142,,,1610612756,100,96,2024-04-11T04:19:22Z,4700000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT09M18.00S,2024-04-11T04:19:40.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,84.28055190538765,61.76470588235294,1610612756,100,96,2024-04-11T04:19:46Z,4710000,False,59.0,95.0,1,right,MISS B. Beal 11' turnaround Shot,[203078],1610612756.0,PHX,turnaround,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,Missed,,11.2,,,,,,,,,
476,PT09M15.00S,2024-04-11T04:19:43.6Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,100,96,2024-04-11T04:19:46Z,4720000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:7),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,475.0,8.0,7.0,1.0,,
477,PT09M06.00S,2024-04-11T04:19:54.5Z,4,REGULAR,foul,personal,[],201152,,,1610612746,100,96,2024-04-11T04:20:02Z,4730000,False,,,0,,T. Young personal FOUL (2 PF),"[201152, 1629599]",1610612756.0,PHX,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,202007.0,,,,2.0,0.0,Coffey,1629599.0,,,,,,,,,,,,
479,PT08M54.00S,2024-04-11T04:20:18.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,7.933639947437584,51.96078431372549,1610612746,102,96,2024-04-11T04:20:25Z,4750000,False,-10.0,22.0,1,left,M. Plumlee alley-oop DUNK (12 PTS) (B. Hyland 8 AST),"[203486, 1630538]",1610612746.0,LAC,alley-oop,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,12.0,2.42,B. Hyland,1630538.0,8.0,,,,,,
482,PT08M46.00S,2024-04-11T04:20:58.4Z,4,REGULAR,2pt,Jump Shot,[],201142,90.19382391590013,77.94117647058823,1610612756,102,98,2024-04-11T04:21:02Z,4780000,False,140.0,40.0,1,right,K. Durant 14' Jump Shot (19 PTS) (D. Booker 3 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,19.0,14.52,D. Booker,1626164.0,3.0,,,,,,
484,PT08M18.00S,2024-04-11T04:21:25.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629875,17.526281208935615,40.44117647058824,1610612746,104,98,2024-04-11T04:21:30Z,4800000,False,48.0,112.0,1,left,X. Moon 12' floating Jump Shot (6 PTS) (M. Plumlee 4 AST),"[1629875, 203486]",1610612746.0,LAC,floating,,,Moon,X. Moon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,6.0,12.2,M. Plumlee,203486.0,4.0,,,,,,
486,PT08M06.00S,2024-04-11T04:21:39.7Z,4,REGULAR,foul,personal,[],203486,,,1610612756,104,98,2024-04-11T04:21:47Z,4820000,False,,,0,,M. Plumlee personal FOUL (2 PF),"[203486, 1626164]",1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,
488,PT08M06.00S,2024-04-11T04:21:49.0Z,4,REGULAR,substitution,out,[],1629599,,,1610612756,104,98,2024-04-11T04:21:56Z,4840000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT08M06.00S,2024-04-11T04:21:49.0Z,4,REGULAR,substitution,out,[],201152,,,1610612756,104,98,2024-04-11T04:21:56Z,4850000,False,,,0,,SUB out: T. Young,[201152],1610612756.0,PHX,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT08M06.00S,2024-04-11T04:21:49.0Z,4,REGULAR,substitution,in,[],1630527,,,1610612756,104,98,2024-04-11T04:21:56Z,4860000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT08M06.00S,2024-04-11T04:21:49.0Z,4,REGULAR,substitution,in,[],203994,,,1610612756,104,98,2024-04-11T04:21:56Z,4870000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT07M59.00S,2024-04-11T04:22:34.7Z,4,REGULAR,foul,personal,['3freethrow'],1630527,,,1610612756,104,98,2024-04-11T04:22:43Z,4890000,False,,,0,,B. Boston Jr. shooting personal FOUL (1 PF) (Booker 3 FT),"[1630527, 1626164]",1610612746.0,LAC,shooting,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,2714.0,,,,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,
495,PT07M59.00S,2024-04-11T04:23:07.0Z,4,REGULAR,freethrow,1 of 3,[],1626164,,,1610612756,104,99,2024-04-11T04:23:07Z,4910000,False,,,0,,D. Booker Free Throw 1 of 3 (26 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,Made,26.0,,,,,,,,,,
496,PT07M59.00S,2024-04-11T04:23:18.7Z,4,REGULAR,freethrow,2 of 3,[],1626164,,,1610612756,104,100,2024-04-11T04:23:18Z,4920000,False,,,0,,D. Booker Free Throw 2 of 3 (27 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,Made,27.0,,,,,,,,,,
497,PT07M59.00S,2024-04-11T04:23:30.1Z,4,REGULAR,freethrow,3 of 3,[],1626164,,,1610612756,104,101,2024-04-11T04:23:30Z,4930000,False,,,0,,D. Booker Free Throw 3 of 3 (28 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,Made,28.0,,,,,,,,,,
498,PT07M48.00S,2024-04-11T04:23:42.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,18.31471747700394,56.61764705882353,1610612746,106,101,2024-04-11T04:23:48Z,4940000,False,-33.0,120.0,1,left,B. Boston Jr. 12' pullup Jump Shot (21 PTS) (B. Hyland 9 AST),"[1630527, 1630538]",1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,21.0,12.42,B. Hyland,1630538.0,9.0,,,,,,
500,PT07M37.00S,2024-04-11T04:23:53.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,80.46977660972405,49.754901960784316,1610612756,106,103,2024-04-11T04:23:59Z,4960000,False,-1.0,131.0,1,right,D. Booker 13' pullup Jump Shot (30 PTS) (J. Nurkic 8 AST),"[1626164, 203994]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,30.0,13.11,J. Nurkic,203994.0,8.0,,,,,,
502,PT07M26.00S,2024-04-11T04:24:11.3Z,4,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612746,106,103,2024-04-11T04:24:50Z,4980000,False,,,0,,B. Hyland lost ball out-of-bounds TURNOVER (3 TO),[1630538],1610612746.0,LAC,lost ball,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Left,2714.0,3.0,,,,,,,,,,,,,,,,,,
503,PT07M15.00S,2024-04-11T04:24:27.5Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612756,106,103,2024-04-11T04:24:36Z,4990000,False,,,0,,B. Hyland shooting personal FOUL (4 PF) (Beal 2 FT),"[1630538, 203078]",1610612746.0,LAC,shooting,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,202053.0,,,,4.0,1.0,Beal,203078.0,,,,,,,,,,,,
505,PT07M15.00S,2024-04-11T04:25:02.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203078,,,1610612756,106,104,2024-04-11T04:25:02Z,5010000,False,,,0,,B. Beal Free Throw 1 of 2 (25 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,Made,25.0,,,,,,,,,,
