actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
513,PT08M48.00S,2023-03-11T02:57:19.5Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,90,91,2023-03-11T03:01:24Z,5020000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,512.0,,,,,4.0,4.0,0.0,,
514,PT08M44.00S,2023-03-11T02:57:23.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,75.1149802890933,83.57843137254902,1610612748,93,91,2023-03-11T02:57:29Z,5030000,False,168.0,181.0,1,right,T. Herro 24' 3PT running pullup (22 PTS),[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,24.72,Made,22.0,,,,,,,,,,,,,,
515,PT08M44.00S,2023-03-11T02:57:32.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,93,91,2023-03-11T02:57:32Z,5040000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M44.00S,2023-03-11T02:58:14.6Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,93,91,2023-03-11T03:00:07Z,5050000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M44.00S,2023-03-11T02:58:14.6Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,93,91,2023-03-11T03:00:07Z,5060000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M30.00S,2023-03-11T03:00:36.3Z,4,REGULAR,turnover,bad pass,[],1628378,,,1610612739,93,91,2023-03-11T03:00:41Z,5070000,False,,,0,,D. Mitchell bad pass TURNOVER (4 TO),"[1628378, 203506]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,4.0,Oladipo,203506.0,,,,,,,,,,,,,,,,,
519,PT08M30.00S,2023-03-11T03:00:36.3Z,4,REGULAR,steal,,[],203506,,,1610612748,93,91,2023-03-11T03:00:38Z,5080000,False,,,0,,V. Oladipo STEAL (3 STL),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
520,PT08M27.00S,2023-03-11T03:00:41.5Z,4,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612748,93,91,2023-03-11T03:00:50Z,5090000,False,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1628378, 1628389]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,,,,,3.0,0.0,Adebayo,1628389.0,,,,,
522,PT08M27.00S,2023-03-11T03:01:19.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628389,,,1610612748,94,91,2023-03-11T03:01:19Z,5110000,False,,,0,,B. Adebayo Free Throw 1 of 2 (16 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
523,PT08M27.00S,2023-03-11T03:01:40.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628389,,,1610612748,95,91,2023-03-11T03:01:40Z,5120000,False,,,0,,B. Adebayo Free Throw 2 of 2 (17 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
524,PT08M14.00S,2023-03-11T03:02:00.6Z,4,REGULAR,3pt,Jump Shot,[],1628378,33.98488830486202,52.20588235294118,1610612739,95,91,2023-03-11T03:02:17Z,5130000,False,-11.0,267.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,26.72,Missed,,,,,,,,,,,,,,,
525,PT08M11.00S,2023-03-11T03:02:03.1Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,95,91,2023-03-11T03:02:03Z,5140000,False,,,0,,C. Martin REBOUND (Off:0 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,524.0,,,,,5.0,5.0,0.0,,
526,PT08M10.00S,2023-03-11T03:02:09.0Z,4,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,95,91,2023-03-11T03:02:20Z,5150000,False,,,0,,M. Strus lost ball out-of-bounds TURNOVER (1 TO),[1629622],1610612748.0,MIA,lost ball,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,201639.0,,,,,,,,,,,,,
527,PT07M52.00S,2023-03-11T03:02:33.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,17.16491458607096,4.6568627450980395,1610612739,95,94,2023-03-11T03:02:40Z,5160000,False,227.0,109.0,1,left,I. Okoro 25' 3PT  (16 PTS) (R. Rubio 5 AST),"[1630171, 201937]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,25.15,Made,16.0,,R. Rubio,201937.0,5.0,,,,,,,,,,
529,PT07M32.00S,2023-03-11T03:02:53.4Z,4,REGULAR,3pt,Jump Shot,[],1629622,69.59592641261499,18.137254901960784,1610612748,95,94,2023-03-11T03:03:32Z,5180000,False,-159.0,233.0,1,right,MISS M. Strus 28' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,28.25,Missed,,,,,,,,,,,,,,,
530,PT07M26.00S,2023-03-11T03:02:59.4Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,95,94,2023-03-11T03:03:00Z,5190000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,529.0,,,,,3.0,3.0,0.0,,
532,PT07M19.00S,2023-03-11T03:03:33.9Z,4,REGULAR,turnover,bad pass,[],1627747,,,1610612739,95,94,2023-03-11T03:03:43Z,5210000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 1628389]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,2.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
533,PT07M19.00S,2023-03-11T03:03:33.9Z,4,REGULAR,steal,,[],1628389,,,1610612748,95,94,2023-03-11T03:06:53Z,5220000,False,,,0,,B. Adebayo STEAL (3 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
534,PT07M14.00S,2023-03-11T03:03:39.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,93.38042049934296,53.92156862745098,1610612748,97,94,2023-03-11T03:03:54Z,5230000,False,20.0,10.0,1,right,B. Adebayo running DUNK (19 PTS) (M. Strus 3 AST),"[1628389, 1629622]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,2.19,Made,19.0,,M. Strus,1629622.0,3.0,,,,,,,,,,
536,PT06M56.00S,2023-03-11T03:03:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,8.492115637319317,49.754901960784316,1610612739,97,94,2023-03-11T03:04:21Z,5250000,False,1.0,27.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,2.73,Missed,,,,,,,,,,,,,,,
537,PT06M56.00S,2023-03-11T03:03:58.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,97,94,2023-03-11T03:04:21Z,5260000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,536.0,,,,,,,,,
538,PT06M56.00S,2023-03-11T03:04:09.7Z,4,REGULAR,foul,personal,[],1629622,,,1610612739,97,94,2023-03-11T03:05:02Z,5270000,False,,,0,,M. Strus loose ball personal FOUL (4 PF),"[1629622, 1628386]",1610612748.0,MIA,loose ball,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,4.0,0.0,Allen,1628386.0,,,,,
540,PT06M56.00S,2023-03-11T03:04:22.0Z,4,REGULAR,substitution,out,[],203506,,,1610612739,97,94,2023-03-11T03:04:29Z,5290000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M56.00S,2023-03-11T03:04:22.0Z,4,REGULAR,substitution,out,[],201937,,,1610612739,97,94,2023-03-11T03:04:29Z,5300000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M56.00S,2023-03-11T03:04:22.0Z,4,REGULAR,substitution,in,[],202710,,,1610612739,97,94,2023-03-11T03:04:29Z,5310000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M56.00S,2023-03-11T03:04:22.0Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,97,94,2023-03-11T03:04:29Z,5320000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M42.00S,2023-03-11T03:04:56.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,26.49474375821288,16.176470588235293,1610612739,97,94,2023-03-11T03:05:05Z,5330000,False,169.0,197.0,1,left,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,25.93,Missed,,,,,,,,,,,,,,,
545,PT06M39.00S,2023-03-11T03:04:59.2Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,97,94,2023-03-11T03:04:59Z,5340000,False,,,0,,J. Allen REBOUND (Off:4 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,544.0,,,,,13.0,9.0,4.0,,
546,PT06M36.00S,2023-03-11T03:05:00.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,7.5722733245729295,51.225490196078425,1610612739,97,96,2023-03-11T03:05:08Z,5350000,False,-6.0,19.0,1,left,J. Allen putback Layup (6 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,1.97,Made,6.0,,,,,,,,,,,,,,
547,PT06M11.00S,2023-03-11T03:05:26.1Z,4,REGULAR,2pt,Jump Shot,[],1629622,95.0886990801577,78.18627450980392,1610612748,99,96,2023-03-11T03:05:33Z,5360000,False,141.0,-6.0,1,right,M. Strus 14' pullup Jump Shot (11 PTS),[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,,14.1,Made,11.0,,,,,,,,,,,,,,
548,PT05M48.00S,2023-03-11T03:05:53.2Z,4,REGULAR,2pt,Jump Shot,[],1628378,4.5499342969776615,32.84313725490196,1610612739,99,96,2023-03-11T03:07:02Z,5370000,False,86.0,-10.0,1,left,MISS D. Mitchell 8' floating Shot - blocked,"[1628378, 202710]",1610612739.0,CLE,floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,8.63,Missed,,,,,,,,,,,,,,Butler,202710.0
549,PT05M48.00S,2023-03-11T03:05:53.2Z,4,REGULAR,block,,[],202710,,,1610612739,99,96,2023-03-11T03:05:56Z,5380000,False,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
553,PT05M48.00S,2023-03-11T03:05:53.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,99,96,2023-03-11T03:09:01Z,5390000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,548.0,,,,,,,,,
550,PT05M48.00S,2023-03-11T03:06:22.3Z,4,REGULAR,jumpball,recovered,[],1629622,,,1610612748,99,96,2023-03-11T03:08:53Z,5400000,False,,,0,,Jump Ball J. Butler vs. D. Mitchell: Tip to M. Strus,"[1629622, 202710, 1628378]",1610612748.0,MIA,heldball,M. Strus,1629622.0,Strus,M. Strus,Butler,202710.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,,,,,,,
554,PT05M42.00S,2023-03-11T03:06:24.7Z,4,REGULAR,turnover,bad pass,[],1629622,,,1610612748,99,96,2023-03-11T03:06:29Z,5430000,False,,,0,,M. Strus bad pass TURNOVER (2 TO),"[1629622, 1627747]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,2.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,
555,PT05M42.00S,2023-03-11T03:06:24.7Z,4,REGULAR,steal,,[],1627747,,,1610612739,99,96,2023-03-11T03:06:26Z,5440000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT05M37.00S,2023-03-11T03:06:35.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,99,96,2023-03-11T03:06:35Z,5450000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M37.00S,2023-03-11T03:06:59.8Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,99,96,2023-03-11T03:09:15Z,5460000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M37.00S,2023-03-11T03:06:59.8Z,4,REGULAR,substitution,in,[],201937,,,1610612739,99,96,2023-03-11T03:09:15Z,5470000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M27.00S,2023-03-11T03:09:44.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628378,15.456636005256241,38.72549019607843,1610612739,99,98,2023-03-11T03:10:00Z,5480000,False,56.0,93.0,1,left,D. Mitchell 10' turnaround Jump Shot (35 PTS) (I. Okoro 3 AST),"[1628378, 1630171]",1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,10.86,Made,35.0,,I. Okoro,1630171.0,3.0,,,,,,,,,,
561,PT05M11.00S,2023-03-11T03:10:00.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,91.72141918528253,62.47702205882353,1610612748,101,98,2023-03-11T03:10:18Z,5500000,False,62.0,25.0,1,right,J. Butler 6' driving bank Jump Shot (23 PTS),[202710],1610612748.0,MIA,driving bank,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,6.73,Made,23.0,,,,,,,,,,,,,,
562,PT04M53.00S,2023-03-11T03:10:19.8Z,4,REGULAR,3pt,Jump Shot,[],1630596,9.017739816031538,96.56862745098039,1610612739,101,98,2023-03-11T03:10:25Z,5510000,False,-233.0,32.0,1,left,MISS E. Mobley 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,,23.5,Missed,,,,,,,,,,,,,,,
563,PT04M49.00S,2023-03-11T03:10:22.1Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,101,98,2023-03-11T03:10:22Z,5520000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,,,,,,562.0,,,,,2.0,2.0,0.0,,
564,PT04M40.00S,2023-03-11T03:10:32.1Z,4,REGULAR,2pt,Jump Shot,[],202710,91.72141918528253,32.26102941176471,1610612748,103,98,2023-03-11T03:10:50Z,5530000,False,-89.0,25.0,1,right,J. Butler 9' driving bank Jump Shot (25 PTS),[202710],1610612748.0,MIA,driving bank,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,9.22,Made,25.0,,,,,,,,,,,,,,
565,PT04M18.00S,2023-03-11T03:10:54.2Z,4,REGULAR,2pt,Jump Shot,[],1628378,24.047306176084106,76.93780637254902,1610612739,103,98,2023-03-11T03:12:33Z,5540000,False,-135.0,174.0,1,left,MISS D. Mitchell 21' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,21.97,Missed,,,,,,,,,,,,,,,
567,PT04M14.00S,2023-03-11T03:10:58.2Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,103,98,2023-03-11T03:11:00Z,5560000,False,,,0,,T. Herro REBOUND (Off:0 Def:9),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,565.0,,,,,9.0,9.0,0.0,,
568,PT04M05.00S,2023-03-11T03:11:06.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,93.64323258869908,52.94117647058824,1610612748,105,98,2023-03-11T03:11:12Z,5570000,False,15.0,7.0,1,right,J. Butler driving DUNK (27 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,1.64,Made,27.0,,,,,,,,,,,,,,
569,PT04M05.00S,2023-03-11T03:11:13.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,105,98,2023-03-11T03:11:13Z,5580000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M05.00S,2023-03-11T03:12:28.6Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,105,98,2023-03-11T03:12:42Z,5590000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M05.00S,2023-03-11T03:12:28.6Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,105,98,2023-03-11T03:12:42Z,5600000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M05.00S,2023-03-11T03:12:28.6Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,105,98,2023-03-11T03:12:42Z,5610000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M05.00S,2023-03-11T03:12:28.6Z,4,REGULAR,substitution,in,[],1630205,,,1610612739,105,98,2023-03-11T03:12:42Z,5620000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M53.00S,2023-03-11T03:13:01.3Z,4,REGULAR,3pt,Jump Shot,[],201937,18.659658344283837,93.40533088235294,1610612739,105,98,2023-03-11T03:13:18Z,5630000,False,-217.0,123.0,1,left,MISS R. Rubio 24' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Above the Break 3,24+ Left Center,,,,24.94,Missed,,,,,,,,,,,,,,,
576,PT03M53.00S,2023-03-11T03:13:01.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,105,98,2023-03-11T03:13:18Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,575.0,,,,,,,,,
577,PT03M53.00S,2023-03-11T03:13:14.8Z,4,REGULAR,foul,personal,[],1628389,,,1610612739,105,98,2023-03-11T03:14:16Z,5650000,False,,,0,,B. Adebayo loose ball personal FOUL (3 PF),"[1628389, 1628386]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,3.0,0.0,Allen,1628386.0,,,,,
580,PT03M53.00S,2023-03-11T03:15:29.6Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,105,98,2023-03-11T03:15:45Z,5680000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M53.00S,2023-03-11T03:15:29.6Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,105,98,2023-03-11T03:15:45Z,5690000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M44.00S,2023-03-11T03:15:56.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,4.993429697766097,97.32689950980392,1610612739,105,101,2023-03-11T03:16:02Z,5700000,False,-237.0,-6.0,1,left,C. LeVert 3PT  (16 PTS) (R. Rubio 6 AST),"[1627747, 201937]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,23.67,Made,16.0,,R. Rubio,201937.0,6.0,,,,,,,,,,
584,PT03M24.00S,2023-03-11T03:16:21.4Z,4,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612748,105,101,2023-03-11T03:17:14Z,5720000,False,,,0,,L. Stevens shooting personal FOUL (2 PF) (Butler 2 FT),"[1630205, 202710]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,2.0,0.0,Butler,202710.0,,,,,
586,PT03M24.00S,2023-03-11T03:16:47.6Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,106,101,2023-03-11T03:16:47Z,5740000,False,,,0,,J. Butler Free Throw 1 of 2 (28 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
587,PT03M24.00S,2023-03-11T03:17:02.3Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,107,101,2023-03-11T03:17:02Z,5750000,False,,,0,,J. Butler Free Throw 2 of 2 (29 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
588,PT03M03.00S,2023-03-11T03:17:26.2Z,4,REGULAR,3pt,Jump Shot,[],201937,8.886333771353483,97.79411764705883,1610612739,107,104,2023-03-11T03:17:30Z,5760000,False,-239.0,31.0,1,left,R. Rubio 24' 3PT  (8 PTS) (C. LeVert 4 AST),"[201937, 1627747]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Left Corner 3,24+ Left,,,,24.1,Made,8.0,,C. LeVert,1627747.0,4.0,,,,,,,,,,
590,PT03M03.00S,2023-03-11T03:17:32.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,107,104,2023-03-11T03:17:32Z,5780000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M48.00S,2023-03-11T03:19:37.6Z,4,REGULAR,3pt,Jump Shot,[],1629622,76.82325886990802,87.99019607843137,1610612748,110,104,2023-03-11T03:19:42Z,5800000,False,190.0,165.0,1,right,M. Strus 25' 3PT  (14 PTS) (B. Adebayo 4 AST),"[1629622, 1628389]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,25.19,Made,14.0,,B. Adebayo,1628389.0,4.0,,,,,,,,,,
595,PT02M24.00S,2023-03-11T03:20:01.6Z,4,REGULAR,3pt,Jump Shot,[],1628378,22.158344283837057,11.27450980392157,1610612739,110,104,2023-03-11T03:20:05Z,5830000,False,194.0,156.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,24.85,Missed,,,,,,,,,,,,,,,
596,PT02M21.00S,2023-03-11T03:20:04.6Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,110,104,2023-03-11T03:20:05Z,5840000,False,,,0,,C. Martin REBOUND (Off:0 Def:6),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,595.0,,,,,6.0,6.0,0.0,,
597,PT02M13.00S,2023-03-11T03:20:17.1Z,4,REGULAR,turnover,traveling,[],1628389,,,1610612748,110,104,2023-03-11T03:20:24Z,5850000,False,,,0,,B. Adebayo traveling TURNOVER (3 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,3.0,,,,,,201639.0,,,,,,,,,,,,,
598,PT01M54.00S,2023-03-11T03:20:53.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,15.900131406044679,53.98667279411765,1610612739,110,104,2023-03-11T03:21:12Z,5860000,False,-20.0,97.0,1,left,MISS C. LeVert 9' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,9.9,Missed,,,,,,,,,,,,,,,
599,PT01M54.00S,2023-03-11T03:20:53.6Z,4,REGULAR,rebound,offensive,[],1630205,,,1610612739,110,104,2023-03-11T03:21:00Z,5870000,False,,,0,,L. Stevens REBOUND (Off:2 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Center,,,,,,,,,,,598.0,,,,,5.0,3.0,2.0,,
600,PT01M54.00S,2023-03-11T03:20:56.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630205,5.590000152587891,50.0,1610612739,110,106,2023-03-11T03:21:09Z,5880000,False,0.0,0.0,1,left,L. Stevens tip Layup (8 PTS),[1630205],1610612739.0,CLE,tip,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,0.0,Made,8.0,,,,,,,,,,,,,,
601,PT01M35.00S,2023-03-11T03:21:21.5Z,4,REGULAR,3pt,Jump Shot,[],1629639,87.46714848883047,3.1862745098039214,1610612748,113,106,2023-03-11T03:21:28Z,5890000,False,-234.0,65.0,1,right,T. Herro 24' 3PT step back (25 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,,,,24.3,Made,25.0,,,,,,,,,,,,,,
