actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
257,PT04M09.00S,2023-03-02T01:31:27.3Z,2,REGULAR,2pt,Jump Shot,[],201935,87.46714848883047,69.85294117647058,1610612755,49,60,2023-03-02T01:31:36Z,2570000,False,99.0,65.0,1,right,MISS J. Harden 11' floating Shot,[201935],1610612755.0,PHI,floating,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,11.88,Missed,,,,,,,,,,,,,
258,PT04M09.00S,2023-03-02T01:31:30.3Z,2,REGULAR,rebound,offensive,[],201935,,,1610612755,49,60,2023-03-02T01:31:30Z,2580000,False,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,257.0,3.0,2.0,1.0,,
259,PT04M09.00S,2023-03-02T01:31:33.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612755,49,60,2023-03-02T01:31:55Z,2590000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (Harden 2 FT),"[202710, 201935]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,1155.0,1.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
261,PT04M09.00S,2023-03-02T01:31:57.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201935,,,1610612755,49,61,2023-03-02T01:31:57Z,2610000,False,,,0,,J. Harden Free Throw 1 of 2 (13 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
262,PT04M09.00S,2023-03-02T01:31:58.2Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,49,61,2023-03-02T01:32:02Z,2620000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M09.00S,2023-03-02T01:31:58.2Z,2,REGULAR,substitution,in,[],200782,,,1610612755,49,61,2023-03-02T01:32:02Z,2630000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M09.00S,2023-03-02T01:32:23.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201935,,,1610612755,49,62,2023-03-02T01:32:23Z,2640000,False,,,0,,J. Harden Free Throw 2 of 2 (14 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
265,PT03M48.00S,2023-03-02T01:32:47.2Z,2,REGULAR,3pt,Jump Shot,[],1629216,6.521024967148489,97.05882352941177,1610612748,49,62,2023-03-02T01:32:53Z,2650000,False,-235.0,9.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,,,,23.55,Missed,,,,,,,,,,,,,
266,PT03M44.00S,2023-03-02T01:32:51.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,49,62,2023-03-02T01:32:53Z,2660000,False,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,265.0,4.0,3.0,1.0,,
267,PT03M35.00S,2023-03-02T01:32:59.5Z,2,REGULAR,3pt,Jump Shot,[],201935,87.20433639947439,95.83333333333334,1610612755,49,62,2023-03-02T01:33:06Z,2670000,False,229.0,68.0,1,right,MISS J. Harden 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,23.9,Missed,,,,,,,,,,,,,
268,PT03M31.00S,2023-03-02T01:33:02.8Z,2,REGULAR,rebound,offensive,[],200782,,,1610612755,49,62,2023-03-02T01:33:02Z,2680000,False,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,267.0,2.0,1.0,1.0,,
269,PT03M30.00S,2023-03-02T01:33:04.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,77.21747700394218,9.313725490196079,1610612755,49,65,2023-03-02T01:33:14Z,2690000,False,-203.0,162.0,1,right,D. Melton 25' 3PT  (6 PTS) (T. Maxey 4 AST),"[1629001, 1630178]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,25.98,Made,6.0,T. Maxey,1630178.0,4.0,,,,,,,,,
271,PT03M28.00S,2023-03-02T01:33:11.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612748,49,65,2023-03-02T01:33:11Z,2710000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M28.00S,2023-03-02T01:34:17.6Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,49,65,2023-03-02T01:34:38Z,2720000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M28.00S,2023-03-02T01:34:17.6Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,49,65,2023-03-02T01:34:38Z,2730000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M01.00S,2023-03-02T01:35:11.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,12.040078843626807,59.80392156862745,1610612748,51,65,2023-03-02T01:35:17Z,2740000,False,-49.0,61.0,1,left,K. Love 7' turnaround fadeaway Jump Shot (7 PTS),[201567],1610612748.0,MIA,turnaround fadeaway,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.8,Made,7.0,,,,,,,,,,,,
275,PT02M42.00S,2023-03-02T01:35:29.9Z,2,REGULAR,2pt,Jump Shot,[],202699,92.9862023653088,30.392156862745097,1610612755,51,65,2023-03-02T01:35:35Z,2750000,False,-98.0,13.0,1,right,MISS T. Harris 9' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,9.89,Missed,,,,,,,,,,,,,
276,PT02M39.00S,2023-03-02T01:35:32.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,51,65,2023-03-02T01:35:35Z,2760000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,275.0,4.0,3.0,1.0,,
277,PT02M36.00S,2023-03-02T01:35:39.4Z,2,REGULAR,foul,personal,[],1630178,,,1610612748,51,65,2023-03-02T01:35:51Z,2770000,False,,,0,,T. Maxey personal FOUL (2 PF),"[1630178, 202710]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,202049.0,2.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
279,PT02M33.00S,2023-03-02T01:36:02.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.850854139290407,48.77450980392157,1610612748,51,65,2023-03-02T01:36:09Z,2790000,False,6.0,96.0,1,left,MISS B. Adebayo 9' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.67,Missed,,,,,,,,,,,,,
280,PT02M29.00S,2023-03-02T01:36:05.1Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,51,65,2023-03-02T01:36:05Z,2800000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,279.0,5.0,3.0,2.0,,
281,PT02M23.00S,2023-03-02T01:36:11.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629639,6.1268068331143235,54.166666666666664,1610612748,51,65,2023-03-02T01:36:57Z,2810000,False,-21.0,5.0,1,left,MISS T. Herro driving finger roll Layup,[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,2.14,Missed,,,,,,,,,,,,,
282,PT02M20.00S,2023-03-02T01:36:14.4Z,2,REGULAR,rebound,defensive,[],200782,,,1610612755,51,65,2023-03-02T01:36:21Z,2820000,False,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,281.0,3.0,2.0,1.0,,
283,PT02M12.00S,2023-03-02T01:36:22.2Z,2,REGULAR,3pt,Jump Shot,[],201935,70.77858081471747,78.67647058823529,1610612755,51,68,2023-03-02T01:37:15Z,2830000,False,143.0,222.0,1,right,J. Harden 26' 3PT step back (17 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,26.45,Made,17.0,,,,,,,,,,,,
284,PT02M08.00S,2023-03-02T01:36:29.7Z,2,REGULAR,foul,personal,[],201935,,,1610612748,51,68,2023-03-02T01:36:40Z,2840000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1628389]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,1155.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
293,PT01M58.00S,2023-03-02T01:36:45.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.719448094612352,39.21568627450981,1610612748,51,68,2023-03-02T01:38:33Z,2855000,False,54.0,95.0,1,left,MISS B. Adebayo 10' turnaround Shot - blocked,"[1628389, 202699]",1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.95,Missed,,,,,,,,,,,,Harris,202699.0
294,PT01M58.00S,2023-03-02T01:36:45.1Z,2,REGULAR,block,,[],202699,,,1610612748,51,68,2023-03-02T01:38:00Z,2857500,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
295,PT01M58.00S,2023-03-02T01:36:45.1Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,51,68,2023-03-02T01:38:00Z,2858750,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,293.0,4.0,4.0,0.0,,
288,PT01M48.00S,2023-03-02T01:37:10.1Z,2,REGULAR,3pt,Jump Shot,[],202699,69.46452036793693,74.26470588235294,1610612755,51,71,2023-03-02T01:38:06Z,2880000,False,121.0,235.0,1,right,T. Harris 26' 3PT  (10 PTS) (J. Harden 3 AST),"[202699, 201935]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,26.4,Made,10.0,J. Harden,201935.0,3.0,,,,,,,,,
290,PT01M27.00S,2023-03-02T01:37:30.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,19.004599211563733,50.245098039215684,1610612748,53,71,2023-03-02T01:37:37Z,2900000,False,-1.0,126.0,1,left,B. Adebayo 12' Jump Shot (14 PTS) (T. Herro 4 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.61,Made,14.0,T. Herro,1629639.0,4.0,,,,,,,,,
296,PT01M04.00S,2023-03-02T01:37:58.0Z,2,REGULAR,substitution,out,[],201567,,,1610612755,53,71,2023-03-02T01:38:07Z,2930000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M04.00S,2023-03-02T01:37:58.0Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,53,71,2023-03-02T01:38:07Z,2940000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M04.00S,2023-03-02T01:37:58.0Z,2,REGULAR,substitution,in,[],203506,,,1610612755,53,71,2023-03-02T01:38:07Z,2950000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M04.00S,2023-03-02T01:37:58.0Z,2,REGULAR,substitution,in,[],1629003,,,1610612755,53,71,2023-03-02T01:38:07Z,2960000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M57.90S,2023-03-02T01:38:25.0Z,2,REGULAR,3pt,Jump Shot,[],1629001,94.82588699080158,96.32352941176471,1610612755,53,71,2023-03-02T01:38:31Z,2970000,False,232.0,-4.0,1,right,MISS D. Melton step back 3PT,[1629001],1610612755.0,PHI,step back,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,,,,,,23.16,Missed,,,,,,,,,,,,,
301,PT00M54.80S,2023-03-02T01:38:28.7Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,53,71,2023-03-02T01:38:28Z,2980000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:2),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,300.0,2.0,2.0,0.0,,
302,PT00M53.40S,2023-03-02T01:38:34.8Z,2,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,53,71,2023-03-02T01:38:43Z,2990000,False,,,0,,J. Butler lost ball out-of-bounds TURNOVER (1 TO),[202710],1610612748.0,MIA,lost ball,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,202049.0,,,,,,,,,,,1.0,,,,,,,,
305,PT00M29.90S,2023-03-02T01:39:17.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201935,93.38042049934296,96.07843137254902,1610612755,53,71,2023-03-02T01:40:31Z,3010000,False,230.0,10.0,1,right,MISS J. Harden step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,23.06,Missed,,,,,,,,,,,,,
306,PT00M26.70S,2023-03-02T01:39:20.6Z,2,REGULAR,rebound,offensive,[],201935,,,1610612755,53,71,2023-03-02T01:39:26Z,3020000,False,,,0,,J. Harden REBOUND (Off:2 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,305.0,5.0,3.0,2.0,,
307,PT00M25.30S,2023-03-02T01:39:22.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629003,91.40932982917214,45.83333333333333,1610612755,53,71,2023-03-02T01:39:30Z,3030000,False,-21.0,28.0,1,right,MISS S. Milton Layup,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,3.51,Missed,,,,,,,,,,,,,
308,PT00M21.40S,2023-03-02T01:39:26.0Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,53,71,2023-03-02T01:39:26Z,3040000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:3),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,307.0,3.0,3.0,0.0,,
309,PT00M01.60S,2023-03-02T01:39:46.4Z,2,REGULAR,3pt,Jump Shot,[],1629639,26.363337713534822,13.480392156862745,1610612748,53,71,2023-03-02T01:40:15Z,3050000,False,183.0,195.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,26.74,Missed,,,,,,,,,,,,,
310,PT00M00.10S,2023-03-02T01:39:47.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,53,71,2023-03-02T01:40:15Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,309.0,,,,,
311,PT00M00.00S,2023-03-02T01:39:54.0Z,2,REGULAR,period,end,[],0,,,1610612748,53,71,2023-03-02T01:39:54Z,3070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2023-03-02T01:54:39.2Z,3,REGULAR,substitution,out,['startperiod'],203506,,,1610612748,53,71,2023-03-02T01:55:16Z,3080000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2023-03-02T01:54:39.2Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612748,53,71,2023-03-02T01:55:16Z,3090000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2023-03-02T01:54:39.2Z,3,REGULAR,substitution,in,['startperiod'],201567,,,1610612748,53,71,2023-03-02T01:55:16Z,3100000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-03-02T01:54:39.2Z,3,REGULAR,substitution,in,['startperiod'],1630178,,,1610612748,53,71,2023-03-02T01:55:16Z,3110000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2023-03-02T01:55:16.0Z,3,REGULAR,period,start,[],0,,,1610612755,53,71,2023-03-02T01:55:17Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M49.00S,2023-03-02T01:55:26.5Z,3,REGULAR,3pt,Jump Shot,[],1629001,28.597240473061763,23.284313725490197,1610612755,53,71,2023-03-02T01:55:31Z,3130000,False,134.0,216.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,25.42,Missed,,,,,,,,,,,,,
318,PT11M46.00S,2023-03-02T01:55:29.5Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,53,71,2023-03-02T01:55:31Z,3140000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,317.0,6.0,4.0,2.0,,
319,PT11M37.00S,2023-03-02T01:55:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.34231274638634,58.333333333333336,1610612748,55,71,2023-03-02T01:55:42Z,3150000,False,42.0,113.0,1,right,B. Adebayo 12' pullup Jump Shot (16 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.09,Made,16.0,,,,,,,,,,,,
322,PT11M11.00S,2023-03-02T01:56:36.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,11.645860709592641,44.85294117647059,1610612755,55,73,2023-03-02T01:56:42Z,3180000,False,26.0,57.0,1,left,P. Tucker 6' floating Jump Shot (5 PTS) (J. Harden 4 AST),"[200782, 201935]",1610612755.0,PHI,floating,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.25,Made,5.0,J. Harden,201935.0,4.0,,,,,,,,,
324,PT10M57.00S,2023-03-02T01:56:56.4Z,3,REGULAR,foul,personal,[],1630178,,,1610612748,55,73,2023-03-02T01:57:08Z,3200000,False,,,0,,T. Maxey personal FOUL (3 PF),"[1630178, 1629216]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,202049.0,3.0,0.0,Vincent,1629216.0,,,,,,,,,,,,,,,
326,PT10M42.00S,2023-03-02T01:57:23.0Z,3,REGULAR,3pt,Jump Shot,[],1629216,75.77201051248358,84.55882352941177,1610612748,55,73,2023-03-02T01:57:29Z,3220000,False,173.0,175.0,1,right,MISS G. Vincent 24' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,24.61,Missed,,,,,,,,,,,,,
327,PT10M37.00S,2023-03-02T01:57:28.5Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,55,73,2023-03-02T01:57:28Z,3230000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,326.0,5.0,5.0,0.0,,
328,PT10M32.00S,2023-03-02T01:57:33.4Z,3,REGULAR,3pt,Jump Shot,[],200782,7.178055190538765,3.1862745098039214,1610612755,55,73,2023-03-02T01:57:46Z,3240000,False,234.0,15.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,,,,,,23.46,Missed,,,,,,,,,,,,,
329,PT10M29.00S,2023-03-02T01:57:36.4Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,55,73,2023-03-02T01:57:46Z,3250000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,328.0,4.0,4.0,0.0,,
330,PT10M18.00S,2023-03-02T01:57:48.5Z,3,REGULAR,foul,personal,['2freethrow'],200782,,,1610612748,55,73,2023-03-02T01:58:13Z,3260000,False,,,0,,P. Tucker shooting personal FOUL (2 PF) (Herro 2 FT),"[200782, 1629639]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,1155.0,2.0,0.0,Herro,1629639.0,,,,,,,,,,,,,,,
332,PT10M18.00S,2023-03-02T01:58:19.6Z,3,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,56,73,2023-03-02T01:58:19Z,3280000,False,,,0,,T. Herro Free Throw 1 of 2 (8 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
333,PT10M18.00S,2023-03-02T01:58:36.6Z,3,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,57,73,2023-03-02T01:58:36Z,3290000,False,,,0,,T. Herro Free Throw 2 of 2 (9 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
334,PT10M08.00S,2023-03-02T01:58:49.9Z,3,REGULAR,3pt,Jump Shot,[],201935,29.25427069645204,16.666666666666664,1610612755,57,76,2023-03-02T01:58:56Z,3300000,False,167.0,222.0,1,left,J. Harden 27' 3PT  (20 PTS) (T. Harris 4 AST),"[201935, 202699]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,27.8,Made,20.0,T. Harris,202699.0,4.0,,,,,,,,,
336,PT09M50.00S,2023-03-02T01:59:16.5Z,3,REGULAR,turnover,lost ball,[],1629639,,,1610612748,57,76,2023-03-02T02:24:11Z,3320000,False,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 1629001]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Melton,1629001.0,,,,,,
337,PT09M50.00S,2023-03-02T01:59:16.5Z,3,REGULAR,steal,,[],1629001,,,1610612755,57,76,2023-03-02T02:02:40Z,3330000,False,,,0,,D. Melton STEAL (2 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
338,PT09M45.00S,2023-03-02T01:59:20.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202699,6.1268068331143235,47.549019607843135,1610612755,57,78,2023-03-02T01:59:33Z,3340000,False,12.0,5.0,1,left,T. Harris running alley-oop DUNK (12 PTS) (J. Harden 5 AST),"[202699, 201935]",1610612755.0,PHI,running alley-oop,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,1.33,Made,12.0,J. Harden,201935.0,5.0,,,,,,,,,
340,PT09M23.00S,2023-03-02T01:59:44.4Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612748,57,78,2023-03-02T02:00:08Z,3360000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Butler 2 FT),"[202699, 202710]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,202049.0,2.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
342,PT09M23.00S,2023-03-02T02:00:08.9Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,58,78,2023-03-02T02:00:08Z,3380000,False,,,0,,J. Butler Free Throw 1 of 2 (11 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
343,PT09M23.00S,2023-03-02T02:00:25.2Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,59,78,2023-03-02T02:00:25Z,3390000,False,,,0,,J. Butler Free Throw 2 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
344,PT09M05.00S,2023-03-02T02:00:43.6Z,3,REGULAR,foul,offensive,[],1629001,,,1610612755,59,78,2023-03-02T02:01:08Z,3400000,False,,,0,,D. Melton charge offensive FOUL (3 PF),"[1629001, 201567]",1610612755.0,PHI,charge,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,202049.0,3.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
346,PT09M05.00S,2023-03-02T02:00:43.6Z,3,REGULAR,turnover,offensive foul,[],1629001,,,1610612755,59,78,2023-03-02T02:01:08Z,3420000,False,,,0,,D. Melton offensive foul TURNOVER (2 TO),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,202049.0,,,,,,,,,,,2.0,,,,,,,,
347,PT08M44.00S,2023-03-02T02:01:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629216,88.91261498028909,50.0,1610612748,59,78,2023-03-02T02:01:25Z,3430000,False,0.0,52.0,1,right,MISS G. Vincent driving Layup,[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.17,Missed,,,,,,,,,,,,,
