actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
508,PT12M00.00S,2022-11-24T02:25:59.9Z,4,REGULAR,substitution,in,['startperiod'],1629639,,,1610612748,83,80,2022-11-24T02:27:47Z,4960000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-11-24T02:25:59.9Z,4,REGULAR,substitution,in,['startperiod'],1630166,,,1610612748,83,80,2022-11-24T02:27:47Z,4970000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-11-24T02:27:50.9Z,4,REGULAR,period,start,[],0,,,1610612764,83,80,2022-11-24T02:27:50Z,4980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M39.00S,2022-11-24T02:28:10.9Z,4,REGULAR,2pt,Jump Shot,[],201959,80.89684625492772,67.15686274509804,1610612764,83,82,2022-11-24T02:28:23Z,4990000,False,86.0,127.0,1,right,T. Gibson 15' pullup Jump Shot (4 PTS),[201959],1610612764.0,WAS,pullup,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Right,15.33,Made,4.0,,,,,,,,,,,,,,,,,
512,PT11M27.00S,2022-11-24T02:28:29.4Z,4,REGULAR,foul,personal,[],1628398,,,1610612748,83,82,2022-11-24T02:28:43Z,5000000,False,,,0,,K. Kuzma personal FOUL (1 PF),"[1628398, 1629639]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2005.0,1.0,0.0,Herro,1629639.0,,
514,PT11M18.00S,2022-11-24T02:28:47.3Z,4,REGULAR,turnover,bad pass,[],1631288,,,1610612748,83,82,2022-11-24T02:28:51Z,5020000,False,,,0,,J. Cain bad pass TURNOVER (1 TO),"[1631288, 1630264]",1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,,,,1.0,Gill,1630264.0,,,,,,,,,,,,,,
515,PT11M18.00S,2022-11-24T02:28:47.3Z,4,REGULAR,steal,,[],1630264,,,1610612764,83,82,2022-11-24T02:28:49Z,5030000,False,,,0,,A. Gill STEAL (1 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
516,PT11M13.00S,2022-11-24T02:28:54.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203115,93.77463863337714,52.69607843137255,1610612764,83,82,2022-11-24T02:29:00Z,5040000,False,13.0,6.0,1,right,MISS W. Barton driving Layup,[203115],1610612764.0,WAS,driving,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,,,,
517,PT11M13.00S,2022-11-24T02:28:54.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,83,82,2022-11-24T02:29:00Z,5050000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,516.0,,,,,,,,,,
518,PT11M13.00S,2022-11-24T02:29:00.8Z,4,REGULAR,foul,personal,[],1630264,,,1610612748,83,82,2022-11-24T02:29:23Z,5060000,False,,,0,,A. Gill loose ball personal FOUL (2 PF),"[1630264, 1628997]",1610612764.0,WAS,loose ball,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1198.0,2.0,0.0,Martin,1628997.0,,
520,PT10M51.00S,2022-11-24T02:29:34.9Z,4,REGULAR,3pt,Jump Shot,[],1628997,20.97568988173456,89.70588235294117,1610612748,86,82,2022-11-24T02:29:42Z,5080000,False,-199.0,145.0,1,left,C. Martin 24' 3PT bank (18 PTS),[1628997],1610612748.0,MIA,bank,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,24.56,Made,18.0,,,,,,,,,,,,,,,,,
521,PT10M35.00S,2022-11-24T02:29:50.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.51182654402102,54.90196078431373,1610612764,86,84,2022-11-24T02:29:55Z,5090000,False,25.0,8.0,1,right,K. Kuzma driving Layup (19 PTS) (D. Avdija 7 AST),"[1628398, 1630166]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.59,Made,19.0,,,,D. Avdija,1630166.0,7.0,,,,,,,,,,,
522,PT10M25.00S,2022-11-24T02:30:00.9Z,4,REGULAR,3pt,Jump Shot,[],1629639,30.699737187910642,18.627450980392158,1610612748,89,84,2022-11-24T02:30:04Z,5100000,False,157.0,236.0,1,left,T. Herro 28' 3PT pullup (8 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,28.35,Made,8.0,,,,,,,,,,,,,,,,,
524,PT10M07.00S,2022-11-24T02:30:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.64323258869908,49.754901960784316,1610612764,89,86,2022-11-24T02:30:23Z,5110000,False,-1.0,7.0,1,right,K. Kuzma driving Layup (21 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.74,Made,21.0,,,,,,,,,,,,,,,,,
525,PT10M00.00S,2022-11-24T02:30:25.4Z,4,REGULAR,3pt,Jump Shot,[],1629639,24.52365308804205,11.27450980392157,1610612748,89,86,2022-11-24T02:30:30Z,5120000,False,194.0,178.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
526,PT10M00.00S,2022-11-24T02:30:25.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,89,86,2022-11-24T02:30:30Z,5130000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,525.0,,,,,,,,,,
528,PT10M00.00S,2022-11-24T02:30:40.2Z,4,REGULAR,foul,personal,[],1631288,,,1610612764,89,86,2022-11-24T02:30:50Z,5150000,False,,,0,,J. Cain loose ball personal FOUL (2 PF),"[1631288, 1628398]",1610612748.0,MIA,loose ball,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1198.0,2.0,0.0,Kuzma,1628398.0,,
530,PT09M48.00S,2022-11-24T02:30:51.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,82.60512483574244,40.19607843137255,1610612764,89,86,2022-11-24T02:30:58Z,5170000,False,-49.0,111.0,1,right,MISS T. Gibson 12' Jump Shot,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
531,PT09M47.00S,2022-11-24T02:30:52.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,89,86,2022-11-24T02:30:58Z,5180000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,530.0,,,,,,,,,,
533,PT09M32.00S,2022-11-24T02:31:15.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,9.806176084099869,53.18627450980392,1610612748,89,86,2022-11-24T02:31:20Z,5200000,False,-16.0,40.0,1,left,MISS T. Herro driving Layup - blocked,"[1629639, 1630264]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,Gill,1630264.0
534,PT09M32.00S,2022-11-24T02:31:15.6Z,4,REGULAR,block,,[],1630264,,,1610612748,89,86,2022-11-24T02:31:18Z,5210000,False,,,0,,A. Gill BLOCK (2 BLK),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT09M29.00S,2022-11-24T02:31:18.6Z,4,REGULAR,rebound,defensive,[],203115,,,1610612764,89,86,2022-11-24T02:31:20Z,5220000,False,,,0,,W. Barton REBOUND (Off:0 Def:6),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,,,,,,,,,,533.0,6.0,6.0,0.0,,,,,,,
536,PT09M27.00S,2022-11-24T02:31:20.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203115,93.64323258869908,53.431372549019606,1610612764,89,86,2022-11-24T02:31:31Z,5230000,False,17.0,7.0,1,right,MISS W. Barton running Layup,[203115],1610612764.0,WAS,running,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
537,PT09M23.00S,2022-11-24T02:31:24.9Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612764,89,86,2022-11-24T02:31:24Z,5240000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,536.0,4.0,3.0,1.0,,,,,,,
538,PT09M23.00S,2022-11-24T02:31:24.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,94.40999984741211,50.0,1610612764,89,86,2022-11-24T02:31:24Z,5250000,False,0.0,0.0,1,right,MISS D. Avdija tip Layup,[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
539,PT09M22.00S,2022-11-24T02:31:25.5Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612764,89,86,2022-11-24T02:31:25Z,5260000,False,,,0,,D. Avdija REBOUND (Off:2 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,,,,,,538.0,5.0,3.0,2.0,,,,,,,
540,PT09M19.00S,2022-11-24T02:31:28.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630264,91.80354796320631,54.166666666666664,1610612764,89,88,2022-11-24T03:05:24Z,5270000,False,21.0,25.0,1,right,A. Gill cutting Layup (2 PTS) (D. Avdija 8 AST),"[1630264, 1630166]",1610612764.0,WAS,cutting,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,3.21,Made,2.0,,,,D. Avdija,1630166.0,8.0,,,,,,,,,,,
541,PT09M06.00S,2022-11-24T02:31:40.9Z,4,REGULAR,3pt,Jump Shot,[],1629312,14.011169513797633,96.56862745098039,1610612748,92,88,2022-11-24T02:31:48Z,5280000,False,-233.0,79.0,1,left,H. Highsmith 24' 3PT  (5 PTS) (C. Martin 4 AST),"[1629312, 1628997]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,24.59,Made,5.0,,,,C. Martin,1628997.0,4.0,,,,,,,,,,,
544,PT08M44.00S,2022-11-24T02:32:03.6Z,4,REGULAR,2pt,Jump Shot,[],1628398,95.0886990801577,68.62745098039215,1610612764,92,90,2022-11-24T02:32:10Z,5300000,False,93.0,-6.0,1,right,K. Kuzma 9' driving floating Jump Shot (23 PTS) (W. Barton 6 AST),"[1628398, 203115]",1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,9.33,Made,23.0,,,,W. Barton,203115.0,6.0,,,,,,,,,,,
546,PT08M28.00S,2022-11-24T02:32:25.4Z,4,REGULAR,turnover,traveling,[],1629639,,,1610612748,92,90,2022-11-24T02:32:33Z,5320000,False,,,0,,T. Herro traveling TURNOVER (3 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,3.0,,,,,,,,,,1198.0,,,,,,
547,PT08M28.00S,2022-11-24T02:32:33.8Z,4,REGULAR,substitution,out,[],201959,,,1610612764,92,90,2022-11-24T02:32:41Z,5330000,False,,,0,,SUB out: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M28.00S,2022-11-24T02:32:33.8Z,4,REGULAR,substitution,in,[],204001,,,1610612764,92,90,2022-11-24T02:32:41Z,5340000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M18.00S,2022-11-24T02:32:55.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203115,73.66951379763469,82.35294117647058,1610612764,92,93,2022-11-24T02:33:00Z,5350000,False,162.0,195.0,1,right,W. Barton 25' 3PT  (13 PTS) (K. Porzingis 3 AST),"[203115, 204001]",1610612764.0,WAS,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,25.34,Made,13.0,,,,K. Porzingis,204001.0,3.0,,,,,,,,,,,
551,PT07M55.00S,2022-11-24T02:33:17.3Z,4,REGULAR,2pt,Jump Shot,[],1628997,21.944809461235216,25.75827205882353,1610612748,94,93,2022-11-24T02:35:46Z,5370000,False,121.0,154.0,1,left,C. Martin 19' Jump Shot (20 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,19.58,Made,20.0,,,,,,,,,,,,,,,,,
552,PT07M38.00S,2022-11-24T02:33:34.4Z,4,REGULAR,3pt,Jump Shot,[],1628398,84.31340341655716,3.1862745098039214,1610612764,94,96,2022-11-24T02:33:39Z,5380000,False,-234.0,95.0,1,right,K. Kuzma 25' 3PT  (26 PTS) (K. Porzingis 4 AST),"[1628398, 204001]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,25.26,Made,26.0,,,,K. Porzingis,204001.0,4.0,,,,,,,,,,,
554,PT07M24.00S,2022-11-24T02:33:48.6Z,4,REGULAR,3pt,Jump Shot,[],1629639,26.10052562417871,11.029411764705882,1610612748,97,96,2022-11-24T02:39:19Z,5400000,False,195.0,193.0,1,left,T. Herro 27' 3PT  (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,27.41,Made,11.0,,,,,,,,,,,,,,,,,
555,PT07M17.00S,2022-11-24T02:34:01.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.24901445466492,48.28431372549019,1610612764,97,98,2022-11-24T02:34:06Z,5410000,False,-9.0,11.0,1,right,K. Kuzma driving Layup (28 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.4,Made,28.0,,,,,,,,,,,,,,,,,
556,PT07M17.00S,2022-11-24T02:34:05.7Z,4,REGULAR,foul,personal,['1freethrow'],1631288,,,1610612764,97,98,2022-11-24T02:34:13Z,5420000,False,,,0,,J. Cain shooting personal FOUL (3 PF) (Kuzma 1 FT),"[1631288, 1628398]",1610612748.0,MIA,shooting,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,3.0,0.0,Kuzma,1628398.0,,
558,PT07M17.00S,2022-11-24T02:34:16.8Z,4,REGULAR,substitution,out,[],203473,,,1610612764,97,98,2022-11-24T02:34:30Z,5440000,False,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M17.00S,2022-11-24T02:34:16.8Z,4,REGULAR,substitution,in,[],1628389,,,1610612764,97,98,2022-11-24T02:34:30Z,5450000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M17.00S,2022-11-24T02:34:28.2Z,4,REGULAR,substitution,out,[],1628997,,,1610612764,97,98,2022-11-24T02:34:36Z,5460000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M17.00S,2022-11-24T02:34:28.2Z,4,REGULAR,substitution,in,[],200768,,,1610612764,97,98,2022-11-24T02:34:36Z,5470000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M17.00S,2022-11-24T02:34:51.9Z,4,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,97,98,2022-11-24T02:34:55Z,5480000,False,,,0,,MISS K. Kuzma Free Throw 1 of 1,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
563,PT07M14.00S,2022-11-24T02:34:54.9Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,97,98,2022-11-24T02:34:55Z,5490000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,562.0,2.0,2.0,0.0,,,,,,,
564,PT07M02.00S,2022-11-24T02:35:07.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,7.178055190538765,51.470588235294116,1610612748,99,98,2022-11-24T02:35:13Z,5500000,False,-7.0,15.0,1,left,B. Adebayo driving DUNK (15 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.67,Made,15.0,,,,,,,,,,,,,,,,,
565,PT07M02.00S,2022-11-24T02:35:12.9Z,4,REGULAR,foul,personal,['1freethrow'],203115,,,1610612748,99,98,2022-11-24T02:35:19Z,5510000,False,,,0,,W. Barton shooting personal FOUL (2 PF) (Adebayo 1 FT),"[203115, 1628389]",1610612764.0,WAS,shooting,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,2.0,0.0,Adebayo,1628389.0,,
567,PT07M02.00S,2022-11-24T02:35:46.7Z,4,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,99,98,2022-11-24T02:35:49Z,5530000,False,,,0,,MISS B. Adebayo Free Throw 1 of 1,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
568,PT06M59.00S,2022-11-24T02:35:49.7Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,99,98,2022-11-24T02:35:49Z,5540000,False,,,0,,D. Avdija REBOUND (Off:2 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,567.0,6.0,4.0,2.0,,,,,,,
569,PT06M44.00S,2022-11-24T02:36:06.2Z,4,REGULAR,turnover,out-of-bounds,[],1630264,,,1610612764,99,98,2022-11-24T02:36:13Z,5550000,False,,,0,,A. Gill bad pass out-of-bounds TURNOVER (2 TO),[1630264],1610612764.0,WAS,bad pass,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,,,,,202049.0,,,,,,
572,PT06M44.00S,2022-11-24T02:36:17.9Z,4,REGULAR,substitution,in,[],1630557,,,1610612748,99,98,2022-11-24T02:38:38Z,5580000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M44.00S,2022-11-24T02:36:17.9Z,4,REGULAR,substitution,out,[],1630264,,,1610612748,99,98,2022-11-24T02:44:42Z,5585000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M20.00S,2022-11-24T02:39:23.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631288,11.908672798948752,2.450980392156863,1610612748,99,98,2022-11-24T02:39:33Z,5590000,False,238.0,59.0,1,left,MISS J. Cain 24' 3PT,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Right Corner 3,24+ Right,24.5,Missed,,,,,,,,,,,,,,,,,,
574,PT06M17.00S,2022-11-24T02:39:26.0Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,99,98,2022-11-24T02:39:33Z,5600000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,,,,,573.0,7.0,7.0,0.0,,,,,,,
575,PT06M11.00S,2022-11-24T02:39:37.2Z,4,REGULAR,turnover,discontinued dribble,[],1630166,,,1610612764,99,98,2022-11-24T02:39:49Z,5610000,False,,,0,,D. Avdija discontinued dribble TURNOVER (3 TO),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,,,,3.0,,,,,,,,,,1198.0,,,,,,
576,PT06M11.00S,2022-11-24T02:39:41.3Z,4,REGULAR,substitution,out,[],1631288,,,1610612748,99,98,2022-11-24T02:39:48Z,5620000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M11.00S,2022-11-24T02:39:41.3Z,4,REGULAR,substitution,in,[],1628997,,,1610612748,99,98,2022-11-24T02:39:48Z,5630000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M53.00S,2022-11-24T02:40:09.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200768,6.915243101182654,53.67647058823529,1610612748,99,98,2022-11-24T02:40:15Z,5640000,False,-18.0,13.0,1,left,MISS K. Lowry driving Layup,[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
579,PT05M52.00S,2022-11-24T02:40:10.7Z,4,REGULAR,rebound,offensive,[],200768,,,1610612748,99,98,2022-11-24T02:40:10Z,5650000,False,,,0,,K. Lowry REBOUND (Off:2 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,578.0,5.0,3.0,2.0,,,,,,,
580,PT05M42.00S,2022-11-24T02:40:20.0Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628389,5.206964520367937,68.62745098039215,1610612748,99,98,2022-11-24T02:40:24Z,5660000,False,-93.0,-4.0,1,left,MISS B. Adebayo 9' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,9.32,Missed,,,,,,,,,,,,,,,,,,
581,PT05M39.00S,2022-11-24T02:40:23.0Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,99,98,2022-11-24T02:40:24Z,5670000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:8),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,,,,,,,,,,580.0,9.0,8.0,1.0,,,,,,,
582,PT05M32.00S,2022-11-24T02:40:29.5Z,4,REGULAR,turnover,bad pass,[],1630166,,,1610612764,99,98,2022-11-24T02:40:34Z,5680000,False,,,0,,D. Avdija bad pass TURNOVER (4 TO),"[1630166, 1629312]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right,,,,4.0,Highsmith,1629312.0,,,,,,,,,,,,,,
583,PT05M32.00S,2022-11-24T02:40:29.5Z,4,REGULAR,steal,,[],1629312,,,1610612748,99,98,2022-11-24T02:40:32Z,5690000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
584,PT05M25.00S,2022-11-24T02:40:42.3Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612748,99,98,2022-11-24T02:41:02Z,5700000,False,,,0,,D. Avdija shooting personal FOUL (4 PF) (Lowry 2 FT),"[1630166, 200768]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1198.0,4.0,0.0,Lowry,200768.0,,
586,PT05M25.00S,2022-11-24T02:41:12.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],200768,,,1610612748,100,98,2022-11-24T02:41:12Z,5720000,False,,,0,,K. Lowry Free Throw 1 of 2 (25 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
587,PT05M25.00S,2022-11-24T02:41:24.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,100,98,2022-11-24T02:41:24Z,5730000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M25.00S,2022-11-24T02:44:28.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],200768,,,1610612748,101,98,2022-11-24T02:44:28Z,5760000,False,,,0,,K. Lowry Free Throw 2 of 2 (26 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
592,PT05M09.00S,2022-11-24T02:44:46.8Z,4,REGULAR,3pt,Jump Shot,[],1628398,69.33311432325887,29.901960784313726,1610612764,101,98,2022-11-24T02:44:52Z,5770000,False,-100.0,236.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
593,PT05M07.00S,2022-11-24T02:44:48.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,101,98,2022-11-24T02:44:52Z,5780000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,592.0,11.0,7.0,4.0,,,,,,,
594,PT05M02.00S,2022-11-24T02:44:53.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,7.046649145860711,54.65686274509803,1610612748,101,98,2022-11-24T02:45:01Z,5790000,False,-23.0,14.0,1,left,MISS K. Lowry running Layup - blocked,"[200768, 1630166]",1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0
595,PT05M02.00S,2022-11-24T02:44:53.7Z,4,REGULAR,block,,[],1630166,,,1610612748,101,98,2022-11-24T02:44:56Z,5800000,False,,,0,,D. Avdija BLOCK (2 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
