actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
435,PT04M22.00S,2022-10-20T01:15:08.1Z,3,REGULAR,foul,offensive,[],1628389,,,1610612748,72,83,2022-10-20T01:15:16Z,4290000,,,0,,B. Adebayo off-the-ball offensive FOUL (4 PF),"[1628389, 1629632]",1610612748.0,MIA,off-the-ball,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627519.0,4.0,0.0,White,1629632.0
437,PT04M22.00S,2022-10-20T01:15:08.1Z,3,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,72,83,2022-10-20T01:15:08Z,4310000,,,0,,B. Adebayo offensive foul TURNOVER (5 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,5.0,,,,,,,1627519.0,,,,
438,PT04M22.00S,2022-10-20T01:15:24.1Z,3,REGULAR,substitution,out,[],1628389,,,1610612741,72,83,2022-10-20T01:15:29Z,4320000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M22.00S,2022-10-20T01:15:24.1Z,3,REGULAR,substitution,in,[],203473,,,1610612741,72,83,2022-10-20T01:15:29Z,4330000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M08.00S,2022-10-20T01:15:51.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201942,79.05716162943496,49.754901960784316,1610612741,72,83,2022-10-20T01:15:57Z,4340000,-1.0,144.0,1,right,MISS D. DeRozan 14' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,14.44,Missed,,,,,,,,,,,,,,,,,,
441,PT04M06.00S,2022-10-20T01:15:53.4Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,72,83,2022-10-20T01:15:53Z,4350000,,,0,,N. Vucevic REBOUND (Off:3 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Center,,,,,440.0,13.0,10.0,3.0,,,,,,,,,,,,
442,PT04M05.00S,2022-10-20T01:15:54.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629632,69.07030223390277,68.38235294117648,1610612741,72,83,2022-10-20T01:16:00Z,4360000,92.0,238.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
443,PT04M05.00S,2022-10-20T01:15:54.7Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,72,83,2022-10-20T01:16:00Z,4370000,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,442.0,3.0,3.0,0.0,,,,,,,,,,,,
444,PT03M54.00S,2022-10-20T01:16:06.2Z,3,REGULAR,turnover,bad pass,[],200768,,,1610612748,72,83,2022-10-20T01:16:25Z,4380000,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 201942]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,DeRozan,201942.0,,,,,,,,,
445,PT03M54.00S,2022-10-20T01:16:06.2Z,3,REGULAR,steal,,[],201942,,,1610612741,72,83,2022-10-20T01:16:08Z,4390000,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
446,PT03M48.00S,2022-10-20T01:16:12.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201942,93.64323258869908,50.98039215686274,1610612741,72,85,2022-10-20T01:16:18Z,4400000,5.0,7.0,1,right,D. DeRozan cutting DUNK (23 PTS) (A. Dosunmu 4 AST),"[201942, 1630245]",1610612741.0,CHI,cutting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,,23.0,A. Dosunmu,1630245.0,4.0,,,,,
448,PT03M27.00S,2022-10-20T01:16:32.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.783837056504599,55.63725490196079,1610612748,74,85,2022-10-20T01:16:36Z,4420000,-28.0,11.0,1,left,T. Herro driving Layup (23 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,,,,,,23.0,,,,,,,,
449,PT03M13.00S,2022-10-20T01:16:45.9Z,3,REGULAR,2pt,Jump Shot,[],1630245,81.42247043363994,29.65686274509804,1610612741,74,87,2022-10-20T01:16:51Z,4430000,-102.0,122.0,1,right,A. Dosunmu 15' pullup Jump Shot (17 PTS),[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,15.89,Made,,,,,,,,,,17.0,,,,,,,,
450,PT03M02.00S,2022-10-20T01:16:57.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203473,16.376478318002626,50.98039215686274,1610612748,76,87,2022-10-20T01:17:06Z,4440000,-5.0,101.0,1,left,D. Dedmon 10' floating Jump Shot (7 PTS) (K. Lowry 3 AST),"[203473, 200768]",1610612748.0,MIA,floating,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),8-16 Center,10.15,Made,,,,,,,,,,7.0,K. Lowry,200768.0,3.0,,,,,
452,PT02M47.00S,2022-10-20T01:17:12.3Z,3,REGULAR,3pt,Jump Shot,[],1629750,93.38042049934296,3.6764705882352944,1610612741,76,87,2022-10-20T01:17:17Z,4460000,-232.0,10.0,1,right,MISS J. Green 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
453,PT02M45.00S,2022-10-20T01:17:14.3Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,76,87,2022-10-20T01:17:17Z,4470000,,,0,,K. Lowry REBOUND (Off:0 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,,,452.0,4.0,4.0,0.0,,,,,,,,,,,,
454,PT02M39.00S,2022-10-20T01:17:21.2Z,3,REGULAR,3pt,Jump Shot,[],200768,32.53942181340342,40.44117647058824,1610612748,76,87,2022-10-20T01:17:27Z,4480000,48.0,253.0,1,left,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
455,PT02M34.00S,2022-10-20T01:17:26.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,76,87,2022-10-20T01:17:27Z,4490000,,,0,,N. Vucevic REBOUND (Off:3 Def:11),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,454.0,14.0,11.0,3.0,,,,,,,,,,,,
456,PT02M25.00S,2022-10-20T01:17:40.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612741,76,87,2022-10-20T01:17:59Z,4500000,,,0,,D. Dedmon shooting personal FOUL (4 PF) (Green 2 FT),"[203473, 1629750]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627519.0,4.0,0.0,Green,1629750.0
458,PT02M25.00S,2022-10-20T01:18:02.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,76,87,2022-10-20T01:18:02Z,4520000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M25.00S,2022-10-20T01:20:19.0Z,3,REGULAR,substitution,out,[],200768,,,1610612741,76,87,2022-10-20T01:20:40Z,4530000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M25.00S,2022-10-20T01:20:19.0Z,3,REGULAR,substitution,out,[],202696,,,1610612741,76,87,2022-10-20T01:20:40Z,4540000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M25.00S,2022-10-20T01:20:19.0Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,76,87,2022-10-20T01:20:40Z,4550000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M25.00S,2022-10-20T01:20:19.0Z,3,REGULAR,substitution,in,[],1629216,,,1610612741,76,87,2022-10-20T01:20:40Z,4560000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M25.00S,2022-10-20T01:20:19.0Z,3,REGULAR,substitution,in,[],201609,,,1610612741,76,87,2022-10-20T01:20:40Z,4570000,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M25.00S,2022-10-20T01:20:19.0Z,3,REGULAR,substitution,in,[],203083,,,1610612741,76,87,2022-10-20T01:20:40Z,4580000,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M25.00S,2022-10-20T01:20:49.6Z,3,REGULAR,freethrow,1 of 2,[],1629750,,,1610612741,76,88,2022-10-20T01:20:49Z,4590000,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
466,PT02M25.00S,2022-10-20T01:21:05.7Z,3,REGULAR,freethrow,2 of 2,[],1629750,,,1610612741,76,89,2022-10-20T01:21:05Z,4600000,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
467,PT02M16.00S,2022-10-20T01:21:25.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612748,76,89,2022-10-20T01:21:44Z,4610000,,,0,,J. Green personal FOUL (3 PF) (Butler 2 FT),"[1629750, 202710]",1610612741.0,CHI,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Butler,202710.0
469,PT02M16.00S,2022-10-20T01:21:46.4Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,77,89,2022-10-20T01:21:46Z,4630000,,,0,,J. Butler Free Throw 1 of 2 (20 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
470,PT02M16.00S,2022-10-20T01:22:03.0Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,78,89,2022-10-20T01:22:03Z,4640000,,,0,,J. Butler Free Throw 2 of 2 (21 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,21.0,,,,,,,,
471,PT02M04.00S,2022-10-20T01:22:17.2Z,3,REGULAR,2pt,Jump Shot,[],201942,83.52496714848883,68.13725490196079,1610612741,78,91,2022-10-20T01:22:23Z,4650000,91.0,102.0,1,right,D. DeRozan 13' pullup Jump Shot (25 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,13.68,Made,,,,,,,,,,25.0,,,,,,,,
472,PT01M53.00S,2022-10-20T01:22:28.7Z,3,REGULAR,2pt,Jump Shot,[],203473,11.383048620236531,31.61764705882353,1610612748,78,91,2022-10-20T01:23:06Z,4660000,92.0,55.0,1,left,MISS D. Dedmon 10' bank Shot,[203473],1610612748.0,MIA,bank,,,Dedmon,D. Dedmon,,,,,Mid-Range,8-16 Right,10.68,Missed,,,,,,,,,,,,,,,,,,
473,PT01M46.00S,2022-10-20T01:22:35.7Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,78,91,2022-10-20T01:22:38Z,4670000,,,0,,J. Butler REBOUND (Off:2 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,472.0,7.0,5.0,2.0,,,,,,,,,,,,
474,PT01M46.00S,2022-10-20T01:22:35.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,5.590000152587891,50.0,1610612748,78,91,2022-10-20T01:22:35Z,4680000,0.0,0.0,1,left,MISS J. Butler tip Layup,[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
475,PT01M44.00S,2022-10-20T01:22:36.8Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,78,91,2022-10-20T01:22:36Z,4690000,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,474.0,1.0,1.0,0.0,,,,,,,,,,,,
476,PT01M41.00S,2022-10-20T01:22:39.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629632,75.77201051248358,23.284313725490197,1610612741,78,93,2022-10-20T01:24:54Z,4700000,-134.0,175.0,1,right,C. White 22' pullup Jump Shot (10 PTS) (D. DeRozan 8 AST),"[1629632, 201942]",1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Left Center,22.03,Made,,,,,,,,,,10.0,D. DeRozan,201942.0,8.0,,,,,
478,PT01M27.00S,2022-10-20T01:22:54.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,5.863994743758213,53.92156862745098,1610612748,78,93,2022-10-20T01:23:29Z,4720000,-20.0,3.0,1,left,MISS J. Butler Layup,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
479,PT01M27.00S,2022-10-20T01:22:54.1Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,78,93,2022-10-20T01:23:08Z,4730000,,,0,,J. Butler REBOUND (Off:3 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,478.0,8.0,5.0,3.0,,,,,,,,,,,,
480,PT01M22.00S,2022-10-20T01:22:58.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202710,5.590000152587891,50.0,1610612748,80,93,2022-10-20T01:25:25Z,4740000,0.0,0.0,1,left,J. Butler putback Layup (23 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,23.0,,,,,,,,
482,PT01M05.00S,2022-10-20T01:23:21.6Z,3,REGULAR,substitution,out,[],1629639,,,1610612741,80,93,2022-10-20T01:23:25Z,4760000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M05.00S,2022-10-20T01:23:21.6Z,3,REGULAR,substitution,in,[],1629130,,,1610612741,80,93,2022-10-20T01:23:25Z,4770000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M00.00S,2022-10-20T01:24:39.4Z,3,REGULAR,3pt,Jump Shot,[],201609,68.01905387647832,12.254901960784313,1610612741,80,93,2022-10-20T01:24:48Z,4790000,-189.0,248.0,1,right,MISS G. Dragic 31' 3PT,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,31.17,Missed,,,,,,,,,,,,,,,,,,
486,PT00M57.90S,2022-10-20T01:24:41.5Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,80,93,2022-10-20T01:24:48Z,4800000,,,0,,M. Strus REBOUND (Off:0 Def:4),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,485.0,4.0,4.0,0.0,,,,,,,,,,,,
487,PT00M57.90S,2022-10-20T01:24:46.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612748,80,93,2022-10-20T01:24:57Z,4810000,,,0,,J. Green personal FOUL (4 PF) (Strus 2 FT),"[1629750, 1629622]",1610612741.0,CHI,,,,Green,J. Green,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,101284.0,4.0,0.0,Strus,1629622.0
489,PT00M57.90S,2022-10-20T01:25:15.4Z,3,REGULAR,freethrow,1 of 2,[],1629622,,,1610612748,81,93,2022-10-20T01:25:15Z,4830000,,,0,,M. Strus Free Throw 1 of 2 (10 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
490,PT00M57.90S,2022-10-20T01:25:27.7Z,3,REGULAR,freethrow,2 of 2,[],1629622,,,1610612748,82,93,2022-10-20T01:25:27Z,4840000,,,0,,M. Strus Free Throw 2 of 2 (11 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
491,PT00M44.20S,2022-10-20T01:25:42.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612741,82,93,2022-10-20T01:26:08Z,4850000,,,0,,J. Butler shooting personal FOUL (2 PF) (DeRozan 2 FT),"[202710, 201942]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,101284.0,2.0,0.0,DeRozan,201942.0
493,PT00M44.20S,2022-10-20T01:26:13.3Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,82,93,2022-10-20T01:26:13Z,4870000,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
494,PT00M44.20S,2022-10-20T01:26:13.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,82,93,2022-10-20T01:26:13Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,493.0,,,,,,,,,,,,,,,
495,PT00M44.20S,2022-10-20T01:26:16.9Z,3,REGULAR,substitution,out,[],1629750,,,1610612741,82,93,2022-10-20T01:26:19Z,4890000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M44.20S,2022-10-20T01:26:16.9Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,82,93,2022-10-20T01:26:19Z,4900000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M44.20S,2022-10-20T01:26:35.3Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,82,94,2022-10-20T01:26:35Z,4910000,,,0,,D. DeRozan Free Throw 2 of 2 (26 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,26.0,,,,,,,,
498,PT00M31.50S,2022-10-20T01:26:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,15.193823915900131,43.13725490196079,1610612748,84,94,2022-10-20T01:26:56Z,4920000,34.0,90.0,1,left,G. Vincent 9' floating Jump Shot (2 PTS) (D. Robinson 2 AST),"[1629216, 1629130]",1610612748.0,MIA,floating,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,9.66,Made,,,,,,,,,,2.0,D. Robinson,1629130.0,2.0,,,,,
500,PT00M10.30S,2022-10-20T01:27:17.0Z,3,REGULAR,2pt,Jump Shot,[],201942,92.85479632063075,80.14705882352942,1610612741,84,96,2022-10-20T01:27:21Z,4940000,151.0,15.0,1,right,D. DeRozan 15' pullup Jump Shot (28 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,15.14,Made,,,,,,,,,,28.0,,,,,,,,
501,PT00M05.50S,2022-10-20T01:27:24.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,5.995400788436268,45.83333333333333,1610612748,86,96,2022-10-20T01:28:13Z,4950000,21.0,4.0,1,left,M. Strus running Layup (13 PTS),[1629622],1610612748.0,MIA,running,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,2.12,Made,,,,,,,,,,13.0,,,,,,,,
502,PT00M01.80S,2022-10-20T01:27:31.7Z,3,REGULAR,2pt,Jump Shot,[],201942,75.3777923784494,34.068627450980394,1610612741,86,96,2022-10-20T01:27:52Z,4960000,-80.0,179.0,1,right,MISS D. DeRozan 19' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,19.59,Missed,,,,,,,,,,,,,,,,,,
503,PT00M00.10S,2022-10-20T01:27:33.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,86,96,2022-10-20T01:28:04Z,4970000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,502.0,,,,,,,,,,,,,,,
504,PT00M00.00S,2022-10-20T01:27:45.5Z,3,REGULAR,period,end,[],0,,,1610612741,86,96,2022-10-20T01:27:45Z,4980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-10-20T01:29:43.1Z,4,REGULAR,substitution,out,['startperiod'],202710,,,1610612741,86,96,2022-10-20T01:30:18Z,4990000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-10-20T01:29:43.1Z,4,REGULAR,substitution,out,['startperiod'],201942,,,1610612741,86,96,2022-10-20T01:30:18Z,5000000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-10-20T01:29:43.1Z,4,REGULAR,substitution,in,['startperiod'],1628997,,,1610612741,86,96,2022-10-20T01:30:18Z,5010000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-10-20T01:29:43.1Z,4,REGULAR,substitution,in,['startperiod'],1627936,,,1610612741,86,96,2022-10-20T01:30:18Z,5020000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-10-20T01:30:18.9Z,4,REGULAR,period,start,[],0,,,1610612748,86,96,2022-10-20T01:30:19Z,5030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M50.00S,2022-10-20T01:30:27.6Z,4,REGULAR,turnover,bad pass,[],1629622,,,1610612748,86,96,2022-10-20T01:30:32Z,5040000,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 1630172]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Williams,1630172.0,,,,,,,,,
511,PT11M50.00S,2022-10-20T01:30:27.6Z,4,REGULAR,steal,,[],1630172,,,1610612741,86,96,2022-10-20T01:30:29Z,5050000,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT11M46.00S,2022-10-20T01:30:32.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201609,92.9862023653088,45.09803921568628,1610612741,86,96,2022-10-20T01:32:02Z,5060000,-25.0,13.0,1,right,MISS G. Dragic running Layup,[201609],1610612741.0,CHI,running,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
513,PT11M44.00S,2022-10-20T01:30:34.2Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,86,96,2022-10-20T01:32:02Z,5070000,,,0,,D. Dedmon REBOUND (Off:1 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,512.0,2.0,1.0,1.0,,,,,,,,,,,,
514,PT11M41.00S,2022-10-20T01:30:37.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,24.392247043363994,14.705882352941178,1610612748,86,96,2022-10-20T01:33:31Z,5080000,176.0,177.0,1,left,MISS M. Strus 24' pullup 3PT - blocked,"[1629622, 203083]",1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,24.98,Missed,Drummond,203083.0,,,,,,,,,,,,,,,,
540,PT11M41.00S,2022-10-20T01:30:37.4Z,4,REGULAR,block,,[],203083,,,1610612748,86,96,2022-10-20T01:34:25Z,5085000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
515,PT11M37.00S,2022-10-20T01:30:41.4Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,86,96,2022-10-20T01:30:45Z,5090000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,514.0,2.0,2.0,0.0,,,,,,,,,,,,
516,PT11M33.00S,2022-10-20T01:30:49.4Z,4,REGULAR,foul,personal,[],1629622,,,1610612741,86,96,2022-10-20T01:31:10Z,5100000,,,0,,M. Strus personal FOUL (2 PF),"[1629622, 203083]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Drummond,203083.0
519,PT11M25.00S,2022-10-20T01:31:18.0Z,4,REGULAR,3pt,Jump Shot,[],1627936,70.77858081471747,77.45098039215686,1610612741,86,96,2022-10-20T01:33:42Z,5120000,137.0,222.0,1,right,MISS A. Caruso 26' pullup 3PT,[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
