actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT09M01.00S,2023-02-14T01:12:11.7Z,2,REGULAR,foul,personal,[],1629216,,,1610612743,40,34,2023-02-14T01:12:19Z,1710000,False,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 203484]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626300.0,,,,,,2.0,0.0,Caldwell-Pope,203484.0
173,PT08M53.00S,2023-02-14T01:12:37.4Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612743,40,34,2023-02-14T01:12:45Z,1730000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Green 2 FT),"[1628389, 201145]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,,,,,,1.0,0.0,Green,201145.0
175,PT08M53.00S,2023-02-14T01:13:04.4Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,40,35,2023-02-14T01:13:04Z,1750000,False,,,0,,J. Green Free Throw 1 of 2 (7 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
176,PT08M53.00S,2023-02-14T01:13:26.6Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,40,36,2023-02-14T01:13:26Z,1760000,False,,,0,,J. Green Free Throw 2 of 2 (8 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
177,PT08M36.00S,2023-02-14T01:13:44.7Z,2,REGULAR,2pt,Jump Shot,[],1629216,23.078186596583443,74.01960784313727,1610612748,40,36,2023-02-14T01:13:51Z,1770000,False,-120.0,164.0,1,left,MISS G. Vincent 20' step back Shot,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,20.36,Missed,,,,,,,,,,,,,,,,,,
178,PT08M32.00S,2023-02-14T01:13:48.7Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,40,36,2023-02-14T01:13:51Z,1780000,False,,,0,,C. Braun REBOUND (Off:1 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,,,,,,,177.0,2.0,1.0,1.0,,,,,,,,,,
179,PT08M28.00S,2023-02-14T01:13:52.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628418,91.14651773981603,50.0,1610612743,40,38,2023-02-14T01:16:04Z,1790000,False,0.0,31.0,1,right,T. Bryant running Layup (8 PTS) (I. Smith 4 AST),"[1628418, 202397]",1610612743.0,DEN,running,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.07,Made,8.0,I. Smith,202397.0,4.0,,,,,,,,,,,,,,
181,PT08M27.00S,2023-02-14T01:13:58.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,40,38,2023-02-14T01:13:58Z,1810000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M27.00S,2023-02-14T01:15:24.7Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,40,38,2023-02-14T01:16:36Z,1820000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M27.00S,2023-02-14T01:15:24.7Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,40,38,2023-02-14T01:16:36Z,1830000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M07.00S,2023-02-14T01:17:11.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,13.222733245729303,37.254901960784316,1610612748,40,38,2023-02-14T01:17:18Z,1840000,False,64.0,72.0,1,left,MISS C. Martin 9' driving floating bank Shot,[1628997],1610612748.0,MIA,driving floating bank,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Right,9.6,Missed,,,,,,,,,,,,,,,,,,
185,PT08M05.00S,2023-02-14T01:17:13.1Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,40,38,2023-02-14T01:17:18Z,1850000,False,,,0,,C. Martin REBOUND (Off:2 Def:0),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,184.0,2.0,0.0,2.0,,,,,,,,,,
186,PT08M02.00S,2023-02-14T01:17:16.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,6.521024967148489,94.85294117647058,1610612748,40,38,2023-02-14T01:17:23Z,1860000,False,-224.0,9.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,22.45,Missed,,,,,,,,,,,,,,,,,,
187,PT07M58.00S,2023-02-14T01:17:20.8Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,40,38,2023-02-14T01:17:23Z,1870000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,
188,PT07M50.00S,2023-02-14T01:17:28.5Z,2,REGULAR,3pt,Jump Shot,[],203484,75.64060446780552,9.558823529411764,1610612743,40,41,2023-02-14T01:17:34Z,1880000,False,-202.0,176.0,1,right,K. Caldwell-Pope 26' 3PT  (8 PTS) (J. Green 1 AST),"[203484, 201145]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.84,Made,8.0,J. Green,201145.0,1.0,,,,,,,,,,,,,,
190,PT07M34.00S,2023-02-14T01:17:44.8Z,2,REGULAR,3pt,Jump Shot,[],1629312,12.434296977660972,3.431372549019608,1610612748,43,41,2023-02-14T01:17:51Z,1900000,False,233.0,64.0,1,left,H. Highsmith 24' 3PT  (3 PTS) (M. Strus 1 AST),"[1629312, 1629622]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,24.15,Made,3.0,M. Strus,1629622.0,1.0,,,,,,,,,,,,,,
192,PT07M08.00S,2023-02-14T01:18:10.3Z,2,REGULAR,turnover,bad pass,[],202397,,,1610612743,43,41,2023-02-14T01:18:15Z,1920000,False,,,0,,I. Smith bad pass TURNOVER (2 TO),"[202397, 1629622]",1610612743.0,DEN,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,Strus,1629622.0,,,,
193,PT07M08.00S,2023-02-14T01:18:10.3Z,2,REGULAR,steal,,[],1629622,,,1610612748,43,41,2023-02-14T01:18:12Z,1930000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
194,PT07M06.00S,2023-02-14T01:18:14.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629622,8.804204993429698,38.7905943627451,1610612748,43,41,2023-02-14T01:18:53Z,1940000,False,56.0,30.0,1,left,MISS M. Strus 6' running Layup - blocked,"[1629622, 203484]",1610612748.0,MIA,running,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,6.37,Missed,,,,,,,,,,,Caldwell-Pope,203484.0,,,,,,
195,PT07M06.00S,2023-02-14T01:18:14.9Z,2,REGULAR,block,,[],203484,,,1610612748,43,41,2023-02-14T01:18:17Z,1950000,False,,,0,,K. Caldwell-Pope BLOCK (2 BLK),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT07M06.00S,2023-02-14T01:18:14.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,43,41,2023-02-14T01:18:22Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,194.0,,,,,,,,,,,,,
198,PT07M06.00S,2023-02-14T01:18:20.5Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,43,41,2023-02-14T01:18:40Z,1980000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M06.00S,2023-02-14T01:18:20.5Z,2,REGULAR,substitution,out,[],203484,,,1610612748,43,41,2023-02-14T01:18:40Z,1990000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M06.00S,2023-02-14T01:18:20.5Z,2,REGULAR,substitution,out,[],1628418,,,1610612748,43,41,2023-02-14T01:18:40Z,2000000,False,,,0,,SUB out: T. Bryant,[1628418],1610612743.0,DEN,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M06.00S,2023-02-14T01:18:20.5Z,2,REGULAR,substitution,out,[],202397,,,1610612748,43,41,2023-02-14T01:18:40Z,2010000,False,,,0,,SUB out: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M06.00S,2023-02-14T01:18:20.5Z,2,REGULAR,substitution,in,[],202710,,,1610612748,43,41,2023-02-14T01:18:40Z,2020000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M06.00S,2023-02-14T01:18:20.5Z,2,REGULAR,substitution,in,[],1628971,,,1610612748,43,41,2023-02-14T01:18:40Z,2030000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M06.00S,2023-02-14T01:18:20.5Z,2,REGULAR,substitution,in,[],203999,,,1610612748,43,41,2023-02-14T01:18:40Z,2040000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M06.00S,2023-02-14T01:18:20.5Z,2,REGULAR,substitution,in,[],1629008,,,1610612748,43,41,2023-02-14T01:18:40Z,2050000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M01.00S,2023-02-14T01:18:46.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629622,18.084756898817346,5.147058823529411,1610612748,43,41,2023-02-14T01:18:55Z,2060000,False,224.0,117.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
207,PT06M58.00S,2023-02-14T01:18:49.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,43,41,2023-02-14T01:18:55Z,2070000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,
208,PT06M44.00S,2023-02-14T01:19:03.1Z,2,REGULAR,3pt,Jump Shot,[],1628971,95.22010512483574,96.56862745098039,1610612743,43,44,2023-02-14T01:19:24Z,2080000,False,233.0,-8.0,1,right,B. Brown 3PT  (3 PTS) (N. Jokic 4 AST),"[1628971, 203999]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.29,Made,3.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,
210,PT06M25.00S,2023-02-14T01:19:26.9Z,2,REGULAR,foul,personal,[],1631128,,,1610612748,43,44,2023-02-14T01:19:42Z,2100000,False,,,0,,C. Braun personal FOUL (2 PF),"[1631128, 202710]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626300.0,,,,,,2.0,0.0,Butler,202710.0
212,PT06M25.00S,2023-02-14T01:19:32.3Z,2,REGULAR,substitution,out,[],201145,,,1610612748,43,44,2023-02-14T01:19:36Z,2120000,False,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M25.00S,2023-02-14T01:19:32.3Z,2,REGULAR,substitution,in,[],1628427,,,1610612748,43,44,2023-02-14T01:19:36Z,2130000,False,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M13.00S,2023-02-14T01:19:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,5.913272010512484,44.10998774509804,1610612748,43,44,2023-02-14T01:20:15Z,2140000,False,29.0,3.0,1,left,MISS H. Highsmith Layup,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
215,PT06M10.00S,2023-02-14T01:20:00.0Z,2,REGULAR,rebound,offensive,[],1631123,,,1610612748,43,44,2023-02-14T01:20:15Z,2150000,False,,,0,,J. Bouyea REBOUND (Off:1 Def:0),[1631123],1610612748.0,MIA,,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,,,,,,,214.0,1.0,0.0,1.0,,,,,,,,,,
216,PT06M03.00S,2023-02-14T01:20:06.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631123,19.267411300919843,6.61764705882353,1610612748,46,44,2023-02-14T01:24:10Z,2160000,False,217.0,129.0,1,left,J. Bouyea 25' 3PT pullup (6 PTS),[1631123],1610612748.0,MIA,pullup,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Right Center,25.22,Made,6.0,,,,,,,,,,,,,,,,,
217,PT05M49.00S,2023-02-14T01:20:27.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,46,44,2023-02-14T01:20:27Z,2170000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M49.00S,2023-02-14T01:20:40.5Z,2,REGULAR,substitution,out,[],1628389,,,1610612743,46,44,2023-02-14T01:23:07Z,2180000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M49.00S,2023-02-14T01:20:40.5Z,2,REGULAR,substitution,in,[],1631115,,,1610612743,46,44,2023-02-14T01:23:07Z,2190000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M44.00S,2023-02-14T01:23:26.2Z,2,REGULAR,3pt,Jump Shot,[],1629008,95.22010512483574,2.941176470588235,1610612743,46,47,2023-02-14T01:23:31Z,2200000,False,-235.0,-8.0,1,right,M. Porter Jr. 3PT  (9 PTS) (C. Braun 2 AST),"[1629008, 1631128]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.54,Made,9.0,C. Braun,1631128.0,2.0,,,,,,,,,,,,,,
222,PT05M19.00S,2023-02-14T01:23:51.2Z,2,REGULAR,2pt,Jump Shot,[],202710,7.178055190538765,16.666666666666664,1610612748,46,47,2023-02-14T01:23:59Z,2220000,False,167.0,15.0,1,left,MISS J. Butler 16' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right,16.74,Missed,,,,,,,,,,,,,,,,,,
223,PT05M15.00S,2023-02-14T01:23:55.2Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,46,47,2023-02-14T01:23:59Z,2230000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right,,,,,,,222.0,1.0,1.0,0.0,,,,,,,,,,
224,PT05M04.00S,2023-02-14T01:24:06.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.85282522996057,48.75919117647059,1610612743,46,49,2023-02-14T01:24:29Z,2240000,False,-6.0,24.0,1,right,N. Jokic Layup (6 PTS) (V. Cancar 2 AST),"[203999, 1628427]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.49,Made,6.0,V. Cancar,1628427.0,2.0,,,,,,,,,,,,,,
226,PT04M47.00S,2023-02-14T01:24:22.3Z,2,REGULAR,3pt,Jump Shot,[],1629622,10.85742444152431,95.58823529411765,1610612748,49,49,2023-02-14T01:24:28Z,2260000,False,-228.0,50.0,1,left,M. Strus 3PT  (9 PTS) (J. Butler 6 AST),"[1629622, 202710]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,23.32,Made,9.0,J. Butler,202710.0,6.0,,,,,,,,,,,,,,
228,PT04M35.00S,2023-02-14T01:24:34.0Z,2,REGULAR,3pt,Jump Shot,[],1628971,71.61629434954008,21.59160539215686,1610612743,49,49,2023-02-14T01:24:42Z,2280000,False,-142.0,214.0,1,right,MISS B. Brown 25' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
229,PT04M32.00S,2023-02-14T01:24:37.0Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,49,49,2023-02-14T01:24:39Z,2290000,False,,,0,,J. Butler REBOUND (Off:3 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,228.0,5.0,2.0,3.0,,,,,,,,,,
230,PT04M14.00S,2023-02-14T01:24:57.8Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612748,49,49,2023-02-14T01:25:05Z,2300000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Butler 2 FT),"[1628971, 202710]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628954.0,,,,,,1.0,0.0,Butler,202710.0
232,PT04M14.00S,2023-02-14T01:25:19.2Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,50,49,2023-02-14T01:25:19Z,2320000,False,,,0,,J. Butler Free Throw 1 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
233,PT04M14.00S,2023-02-14T01:25:20.2Z,2,REGULAR,substitution,out,[],1631128,,,1610612748,50,49,2023-02-14T01:25:24Z,2330000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT04M14.00S,2023-02-14T01:25:20.2Z,2,REGULAR,substitution,in,[],203484,,,1610612748,50,49,2023-02-14T01:25:24Z,2340000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT04M14.00S,2023-02-14T01:25:33.4Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,51,49,2023-02-14T01:25:33Z,2350000,False,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
236,PT04M01.00S,2023-02-14T01:25:50.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.46057818659659,46.81372549019608,1610612743,51,51,2023-02-14T01:25:54Z,2360000,False,-16.0,18.0,1,right,N. Jokic Layup (8 PTS) (B. Brown 1 AST),"[203999, 1628971]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.43,Made,8.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
238,PT04M01.00S,2023-02-14T01:25:53.2Z,2,REGULAR,foul,personal,['1freethrow'],1631115,,,1610612743,51,51,2023-02-14T01:26:16Z,2380000,False,,,0,,O. Robinson shooting personal FOUL (1 PF) (Jokic 1 FT),"[1631115, 203999]",1610612748.0,MIA,shooting,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,,,,,,1.0,0.0,Jokic,203999.0
240,PT04M01.00S,2023-02-14T01:26:20.1Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,51,52,2023-02-14T01:26:20Z,2400000,False,,,0,,N. Jokic Free Throw 1 of 1 (9 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
241,PT03M39.00S,2023-02-14T01:26:46.5Z,2,REGULAR,turnover,out-of-bounds,[],1629312,,,1610612748,51,52,2023-02-14T01:26:53Z,2410000,False,,,0,,H. Highsmith step out-of-bounds TURNOVER (1 TO),[1629312],1610612748.0,MIA,step,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628954.0,1.0,,,,,,,,
242,PT03M39.00S,2023-02-14T01:26:51.0Z,2,REGULAR,substitution,out,[],1631123,,,1610612743,51,52,2023-02-14T01:26:54Z,2420000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612748.0,MIA,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT03M39.00S,2023-02-14T01:26:51.0Z,2,REGULAR,substitution,in,[],1629216,,,1610612743,51,52,2023-02-14T01:26:54Z,2430000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT03M27.00S,2023-02-14T01:27:09.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,81.2089356110381,52.49693627450981,1610612743,51,54,2023-02-14T01:27:21Z,2440000,False,12.0,124.0,1,right,N. Jokic 12' Jump Shot (11 PTS) (B. Brown 2 AST),"[203999, 1628971]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,12.47,Made,11.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,,,
246,PT03M12.00S,2023-02-14T01:27:23.5Z,2,REGULAR,2pt,Jump Shot,[],202710,11.169513797634691,28.99816176470588,1610612748,51,54,2023-02-14T01:27:41Z,2460000,False,105.0,52.0,1,left,MISS J. Butler 11' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,11.74,Missed,,,,,,,,,,,,,,,,,,
247,PT03M10.00S,2023-02-14T01:27:25.5Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612748,51,54,2023-02-14T01:27:41Z,2470000,False,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,,,,,246.0,3.0,2.0,1.0,,,,,,,,,,
248,PT03M04.00S,2023-02-14T01:27:31.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,28.728646517739815,76.7156862745098,1610612748,54,54,2023-02-14T01:27:36Z,2480000,False,-134.0,218.0,1,left,G. Vincent 25' 3PT  (9 PTS) (J. Butler 7 AST),"[1629216, 202710]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,25.53,Made,9.0,J. Butler,202710.0,7.0,,,,,,,,,,,,,,
250,PT02M42.00S,2023-02-14T01:27:53.4Z,2,REGULAR,3pt,Jump Shot,[],1628971,71.43561103810775,76.7156862745098,1610612743,54,54,2023-02-14T01:27:59Z,2500000,False,134.0,216.0,1,right,MISS B. Brown 25' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
251,PT02M39.00S,2023-02-14T01:27:56.4Z,2,REGULAR,rebound,offensive,[],1628427,,,1610612743,54,54,2023-02-14T01:27:59Z,2510000,False,,,0,,V. Cancar REBOUND (Off:1 Def:1),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Above the Break 3,24+ Right Center,,,,,,,250.0,2.0,1.0,1.0,,,,,,,,,,
252,PT02M39.00S,2023-02-14T01:27:58.4Z,2,REGULAR,foul,personal,['2freethrow'],1631115,,,1610612743,54,54,2023-02-14T01:28:53Z,2520000,False,,,0,,O. Robinson shooting personal FOUL (2 PF) (Cancar 2 FT),"[1631115, 1628427]",1610612748.0,MIA,shooting,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626300.0,,,,,,2.0,0.0,Cancar,1628427.0
254,PT02M39.00S,2023-02-14T01:28:23.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628427,,,1610612743,54,55,2023-02-14T01:28:23Z,2540000,False,,,0,,V. Cancar Free Throw 1 of 2 (5 PTS),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
255,PT02M39.00S,2023-02-14T01:28:23.9Z,2,REGULAR,substitution,out,[],1631115,,,1610612743,54,55,2023-02-14T01:28:26Z,2550000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT02M39.00S,2023-02-14T01:28:23.9Z,2,REGULAR,substitution,in,[],1628389,,,1610612743,54,55,2023-02-14T01:28:26Z,2560000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT02M39.00S,2023-02-14T01:28:44.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628427,,,1610612743,54,56,2023-02-14T01:28:44Z,2570000,False,,,0,,V. Cancar Free Throw 2 of 2 (6 PTS),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
258,PT02M18.00S,2023-02-14T01:29:07.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,14.14257555847569,53.431372549019606,1610612748,54,56,2023-02-14T01:29:13Z,2580000,False,-17.0,80.0,1,left,MISS J. Butler 8' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,8.22,Missed,,,,,,,,,,,,,,,,,,
