actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
432,PT00M00.00S,2022-12-21T02:14:22.5Z,3,REGULAR,period,end,[],0,,,1610612741,77,88,2022-12-21T02:14:22Z,4260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2022-12-21T02:16:01.4Z,4,REGULAR,substitution,out,['startperiod'],1629312,,,1610612741,77,88,2022-12-21T02:16:56Z,4270000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2022-12-21T02:16:01.4Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612741,77,88,2022-12-21T02:16:56Z,4280000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2022-12-21T02:16:01.4Z,4,REGULAR,substitution,out,['startperiod'],1630172,,,1610612741,77,88,2022-12-21T02:16:56Z,4290000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2022-12-21T02:16:01.4Z,4,REGULAR,substitution,in,['startperiod'],1629639,,,1610612741,77,88,2022-12-21T02:16:56Z,4300000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2022-12-21T02:16:01.4Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612741,77,88,2022-12-21T02:16:56Z,4310000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2022-12-21T02:16:01.4Z,4,REGULAR,substitution,in,['startperiod'],1627936,,,1610612741,77,88,2022-12-21T02:16:56Z,4320000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2022-12-21T02:17:03.6Z,4,REGULAR,period,start,[],0,,,1610612741,77,88,2022-12-21T02:17:03Z,4330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT11M42.00S,2022-12-21T02:17:21.0Z,4,REGULAR,3pt,Jump Shot,[],201942,28.038764783180028,20.833333333333343,1610612741,77,88,2022-12-21T02:17:24Z,4340000,False,146.0,211.0,1,left,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,
441,PT11M39.00S,2022-12-21T02:17:24.0Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,77,88,2022-12-21T02:17:24Z,4350000,False,,,0,,D. Dedmon REBOUND (Off:1 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Right Center,,,440.0,3.0,2.0,1.0,,,,,,,,,,,,
442,PT11M24.00S,2022-12-21T02:17:38.9Z,4,REGULAR,3pt,Jump Shot,[],1629130,66.80354796320631,53.431372549019606,1610612748,77,88,2022-12-21T02:17:43Z,4360000,False,17.0,260.0,1,right,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,
443,PT11M21.00S,2022-12-21T02:17:41.9Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,77,88,2022-12-21T02:17:43Z,4370000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,442.0,3.0,2.0,1.0,,,,,,,,,,,,
444,PT11M01.00S,2022-12-21T02:18:01.0Z,4,REGULAR,2pt,Jump Shot,[],201942,23.04533508541394,69.6078431372549,1610612741,77,88,2022-12-21T02:18:05Z,4380000,False,-98.0,164.0,1,left,MISS D. DeRozan 19' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,19.11,Missed,,,,,,,,,,,,,,,,
445,PT10M59.00S,2022-12-21T02:18:03.0Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,77,88,2022-12-21T02:18:05Z,4390000,False,,,0,,D. Dedmon REBOUND (Off:1 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Mid-Range,16-24 Left Center,,,444.0,4.0,3.0,1.0,,,,,,,,,,,,
446,PT10M46.00S,2022-12-21T02:18:16.2Z,4,REGULAR,3pt,Jump Shot,[],1629130,93.2161629434954,2.6960784313725554,1610612748,77,88,2022-12-21T02:18:22Z,4400000,False,-237.0,11.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,
447,PT10M43.00S,2022-12-21T02:18:19.2Z,4,REGULAR,rebound,defensive,[],201609,,,1610612741,77,88,2022-12-21T02:18:22Z,4410000,False,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Left Corner 3,24+ Left,,,446.0,2.0,2.0,0.0,,,,,,,,,,,,
448,PT10M39.00S,2022-12-21T02:18:26.3Z,4,REGULAR,turnover,traveling,[],1629632,,,1610612741,77,88,2022-12-21T02:18:47Z,4420000,False,,,0,,C. White traveling TURNOVER (1 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,,,
449,PT10M20.00S,2022-12-21T02:19:01.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203506,66.27792378449408,50.98039215686275,1610612748,77,88,2022-12-21T02:19:05Z,4430000,False,5.0,264.0,1,right,MISS V. Oladipo 26' 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,
450,PT10M18.00S,2022-12-21T02:19:03.3Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,77,88,2022-12-21T02:19:05Z,4440000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,449.0,1.0,1.0,0.0,,,,,,,,,,,,
451,PT10M11.00S,2022-12-21T02:19:12.7Z,4,REGULAR,foul,personal,['2freethrow'],203473,,,1610612741,77,88,2022-12-21T02:19:21Z,4450000,False,,,0,,D. Dedmon shooting personal FOUL (2 PF) (Drummond 2 FT),"[203473, 203083]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,2.0,0.0,Drummond,203083.0
453,PT10M11.00S,2022-12-21T02:19:50.6Z,4,REGULAR,freethrow,1 of 2,[],203083,,,1610612741,77,88,2022-12-21T02:19:50Z,4470000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Missed,,,,,,,,,,,,,,,,
454,PT10M11.00S,2022-12-21T02:19:50.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,77,88,2022-12-21T02:19:50Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,453.0,,,,,,,,,,,,,,,
455,PT10M11.00S,2022-12-21T02:20:09.3Z,4,REGULAR,freethrow,2 of 2,[],203083,,,1610612741,77,89,2022-12-21T02:20:09Z,4490000,False,,,0,,A. Drummond Free Throw 2 of 2 (1 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
456,PT09M47.00S,2022-12-21T02:20:39.6Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612748,77,89,2022-12-21T02:20:49Z,4500000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Cain 2 FT),"[203083, 1631288]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,1.0,0.0,Cain,1631288.0
458,PT09M47.00S,2022-12-21T02:21:07.0Z,4,REGULAR,freethrow,1 of 2,[],1631288,,,1610612748,77,89,2022-12-21T02:21:07Z,4520000,False,,,0,,MISS J. Cain Free Throw 1 of 2,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,Missed,,,,,,,,,,,,,,,,
459,PT09M47.00S,2022-12-21T02:21:07.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,77,89,2022-12-21T02:21:07Z,4530000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,
460,PT09M47.00S,2022-12-21T02:21:09.9Z,4,REGULAR,substitution,out,[],203473,,,1610612748,77,89,2022-12-21T02:21:18Z,4540000,False,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
461,PT09M47.00S,2022-12-21T02:21:09.9Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,77,89,2022-12-21T02:21:18Z,4550000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
462,PT09M47.00S,2022-12-21T02:21:31.5Z,4,REGULAR,freethrow,2 of 2,[],1631288,,,1610612748,78,89,2022-12-21T02:21:31Z,4560000,False,,,0,,J. Cain Free Throw 2 of 2 (1 PTS),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
463,PT09M31.00S,2022-12-21T02:21:47.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.446123521681997,50.73529411764706,1610612741,78,91,2022-12-21T02:21:52Z,4570000,False,-4.0,121.0,1,left,D. DeRozan 12' turnaround Jump Shot (20 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.1,Made,,,,,20.0,,,,,,,,,,,
464,PT09M19.00S,2022-12-21T02:21:59.3Z,4,REGULAR,3pt,Jump Shot,[],1629639,66.27792378449408,55.14705882352941,1610612748,78,91,2022-12-21T02:22:03Z,4580000,False,26.0,264.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,
465,PT09M17.00S,2022-12-21T02:22:01.9Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,78,91,2022-12-21T02:22:01Z,4590000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,464.0,4.0,3.0,1.0,,,,,,,,,,,,
466,PT09M06.00S,2022-12-21T02:22:14.3Z,4,REGULAR,2pt,Jump Shot,[],201609,6.750985545335084,76.47058823529412,1610612741,78,91,2022-12-21T02:22:33Z,4600000,False,-132.0,11.0,1,left,MISS G. Dragic 13' Jump Shot,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Mid-Range,8-16 Left,13.29,Missed,,,,,,,,,,,,,,,,
467,PT09M06.00S,2022-12-21T02:22:14.3Z,4,REGULAR,rebound,defensive,[],203506,,,1610612748,78,91,2022-12-21T02:22:33Z,4610000,False,,,0,,V. Oladipo REBOUND (Off:2 Def:2),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,8-16 Left,,,466.0,4.0,2.0,2.0,,,,,,,,,,,,
468,PT09M06.00S,2022-12-21T02:22:27.0Z,4,REGULAR,foul,personal,[],1627936,,,1610612748,78,91,2022-12-21T02:22:41Z,4620000,False,,,0,,A. Caruso personal FOUL (2 PF),"[1627936, 203506]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1628480.0,2.0,0.0,Oladipo,203506.0
470,PT09M06.00S,2022-12-21T02:22:40.1Z,4,REGULAR,substitution,out,[],1629632,,,1610612748,78,91,2022-12-21T02:22:56Z,4640000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
471,PT09M06.00S,2022-12-21T02:22:40.1Z,4,REGULAR,substitution,in,[],1630245,,,1610612748,78,91,2022-12-21T02:22:56Z,4650000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
476,PT09M06.00S,2022-12-21T02:22:40.1Z,4,REGULAR,substitution,out,[],1631288,,,1610612748,78,91,2022-12-21T02:23:21Z,4655000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,
477,PT09M06.00S,2022-12-21T02:22:40.1Z,4,REGULAR,substitution,in,[],1629312,,,1610612748,78,91,2022-12-21T02:23:21Z,4657500,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
472,PT08M51.00S,2022-12-21T02:23:00.0Z,4,REGULAR,2pt,Jump Shot,[],1629312,94.7437582128778,69.68060661764706,1610612748,78,91,2022-12-21T02:23:08Z,4660000,False,98.0,-3.0,1,right,MISS H. Highsmith 9' Jump Shot,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,9.84,Missed,,,,,,,,,,,,,,,,
473,PT08M51.00S,2022-12-21T02:23:00.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,78,91,2022-12-21T02:23:08Z,4670000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Right,,,472.0,,,,,,,,,,,,,,,
474,PT08M51.00S,2022-12-21T02:23:07.1Z,4,REGULAR,foul,personal,[],1628389,,,1610612741,78,91,2022-12-21T02:24:51Z,4680000,False,,,0,,B. Adebayo loose ball personal FOUL (1 PF),"[1628389, 201942]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628480.0,1.0,0.0,DeRozan,201942.0
478,PT08M36.00S,2022-12-21T02:23:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.84034165571616,47.30392156862745,1610612741,78,93,2022-12-21T02:32:30Z,4700000,False,13.0,125.0,1,left,D. DeRozan 12' turnaround Jump Shot (22 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.53,Made,,,,,22.0,,,,,,,,,,,
479,PT08M18.00S,2022-12-21T02:23:42.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.61038107752957,52.205882352941174,1610612748,80,93,2022-12-21T02:33:17Z,4710000,False,11.0,8.0,1,right,B. Adebayo cutting DUNK (22 PTS) (T. Herro 6 AST),"[1628389, 1629639]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,22.0,T. Herro,1629639.0,6.0,,,,,,,,
481,PT07M59.00S,2022-12-21T02:24:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,6.4881734559789805,48.0392156862745,1610612741,80,95,2022-12-21T02:24:07Z,4730000,False,10.0,8.0,1,left,A. Caruso Layup (7 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,7.0,,,,,,,,,,,
482,PT07M59.00S,2022-12-21T02:24:10.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,80,95,2022-12-21T02:24:10Z,4740000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT07M48.00S,2022-12-21T02:27:32.6Z,4,REGULAR,foul,personal,[],1630245,,,1610612748,80,95,2022-12-21T02:27:49Z,4750000,False,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1629130]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,203591.0,1.0,0.0,Robinson,1629130.0
485,PT07M40.00S,2022-12-21T02:27:51.5Z,4,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612748,80,95,2022-12-21T02:28:00Z,4770000,False,,,0,,A. Caruso shooting personal FOUL (3 PF) (Oladipo 2 FT),"[1627936, 203506]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,3.0,0.0,Oladipo,203506.0
487,PT07M40.00S,2022-12-21T02:28:18.2Z,4,REGULAR,freethrow,1 of 2,[],203506,,,1610612748,81,95,2022-12-21T02:28:18Z,4790000,False,,,0,,V. Oladipo Free Throw 1 of 2 (10 PTS),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
488,PT07M40.00S,2022-12-21T02:28:37.7Z,4,REGULAR,freethrow,2 of 2,[],203506,,,1610612748,82,95,2022-12-21T02:28:37Z,4800000,False,,,0,,V. Oladipo Free Throw 2 of 2 (11 PTS),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
515,PT07M40.00S,2022-12-21T02:28:36.4Z,4,REGULAR,turnover,bad pass,[],1627936,,,1610612741,82,95,2022-12-21T02:33:41Z,4805000,False,,,0,,A. Caruso bad pass TURNOVER (2 TO),"[1627936, 1629312]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Highsmith,1629312.0,,,,,
516,PT07M40.00S,2022-12-21T02:28:36.4Z,4,REGULAR,steal,,[],1629312,,,1610612748,82,95,2022-12-21T02:33:41Z,4807500,False,,,0,,H. Highsmith STEAL (4 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,
517,PT07M38.00S,2022-12-21T02:28:45.5Z,4,REGULAR,turnover,bad pass,[],1629312,,,1610612748,82,95,2022-12-21T02:34:06Z,4808750,False,,,0,,H. Highsmith bad pass TURNOVER (2 TO),"[1629312, 1627936]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Caruso,1627936.0,,,,,
518,PT07M38.00S,2022-12-21T02:28:45.5Z,4,REGULAR,steal,,[],1627936,,,1610612741,82,95,2022-12-21T02:34:06Z,4809375,False,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,
489,PT07M33.00S,2022-12-21T02:28:54.7Z,4,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612741,82,95,2022-12-21T02:29:08Z,4810000,False,,,0,,D. Robinson shooting personal FOUL (3 PF) (Dosunmu 2 FT),"[1629130, 1630245]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202027.0,3.0,0.0,Dosunmu,1630245.0
491,PT07M33.00S,2022-12-21T02:29:14.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630245,,,1610612741,82,95,2022-12-21T02:34:06Z,4830000,False,,,0,,MISS A. Dosunmu Free Throw 1 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Missed,,,,,,,,,,,,,,,,
492,PT07M33.00S,2022-12-21T02:29:14.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,82,95,2022-12-21T02:29:14Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,
493,PT07M33.00S,2022-12-21T02:29:21.6Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,82,95,2022-12-21T02:29:24Z,4850000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
494,PT07M33.00S,2022-12-21T02:29:21.6Z,4,REGULAR,substitution,in,[],1630172,,,1610612741,82,95,2022-12-21T02:29:24Z,4860000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
495,PT07M33.00S,2022-12-21T02:29:31.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630245,,,1610612741,82,96,2022-12-21T02:34:06Z,4870000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (1 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
496,PT07M22.00S,2022-12-21T02:29:56.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612748,82,96,2022-12-21T02:30:07Z,4880000,False,,,0,,G. Dragic personal FOUL (3 PF) (Adebayo 2 FT),"[201609, 1628389]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,3.0,0.0,Adebayo,1628389.0
498,PT07M22.00S,2022-12-21T02:30:21.3Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,82,96,2022-12-21T02:30:21Z,4900000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,
499,PT07M22.00S,2022-12-21T02:30:21.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,82,96,2022-12-21T02:30:21Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,498.0,,,,,,,,,,,,,,,
500,PT07M22.00S,2022-12-21T02:30:42.0Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,83,96,2022-12-21T02:30:42Z,4920000,False,,,0,,B. Adebayo Free Throw 2 of 2 (23 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,23.0,,,,,,,,,,,
502,PT07M05.00S,2022-12-21T02:31:31.5Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,83,96,2022-12-21T02:31:34Z,4940000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
503,PT07M05.00S,2022-12-21T02:31:31.5Z,4,REGULAR,substitution,in,[],203897,,,1610612741,83,96,2022-12-21T02:31:34Z,4950000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
504,PT07M01.00S,2022-12-21T02:31:43.3Z,4,REGULAR,jumpball,recovered,[],203897,,,1610612741,83,96,2022-12-21T02:31:43Z,4960000,False,,,0,,Jump Ball D. DeRozan vs. H. Highsmith: Tip to Z. LaVine,"[203897, 201942, 1629312]",1610612741.0,CHI,heldball,Z. LaVine,203897.0,LaVine,Z. LaVine,DeRozan,201942.0,Highsmith,1629312.0,,,,,,,,,,,,,,,,,,,,
507,PT06M57.00S,2022-12-21T02:31:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.225361366622863,48.0392156862745,1610612741,83,98,2022-12-21T02:31:54Z,4990000,False,10.0,6.0,1,left,Z. LaVine driving finger roll Layup (19 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,19.0,,,,,,,,,,,
508,PT06M31.00S,2022-12-21T02:32:13.6Z,4,REGULAR,3pt,Jump Shot,[],1629312,94.92444152431011,97.05882352941177,1610612748,86,98,2022-12-21T02:32:18Z,5000000,False,235.0,-5.0,1,right,H. Highsmith 3PT  (13 PTS) (T. Herro 7 AST),"[1629312, 1629639]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,23.53,Made,,,,,13.0,T. Herro,1629639.0,7.0,,,,,,,,
510,PT06M19.00S,2022-12-21T02:32:26.1Z,4,REGULAR,3pt,Jump Shot,[],203897,5.436925098554539,2.941176470588232,1610612741,86,98,2022-12-21T02:32:32Z,5020000,False,235.0,-1.0,1,left,MISS Z. LaVine step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,
511,PT06M16.00S,2022-12-21T02:32:29.0Z,4,REGULAR,rebound,offensive,[],203897,,,1610612741,86,98,2022-12-21T02:32:29Z,5030000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,510.0,5.0,4.0,1.0,,,,,,,,,,,,
512,PT06M14.00S,2022-12-21T02:32:30.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,7.276609724047319,53.18627450980392,1610612741,86,100,2022-12-21T02:32:38Z,5040000,False,-16.0,16.0,1,left,Z. LaVine finger roll Layup (21 PTS),[203897],1610612741.0,CHI,finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,21.0,,,,,,,,,,,
513,PT05M57.00S,2022-12-21T02:32:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.95335085413929,52.69607843137255,1610612748,88,100,2022-12-21T02:32:51Z,5050000,False,13.0,14.0,1,right,B. Adebayo driving Layup (25 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,25.0,,,,,,,,,,,
514,PT05M39.00S,2022-12-21T02:33:12.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,88,100,2022-12-21T02:33:12Z,5060000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
