shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
07:55,493,PT07M55.00S,2022-12-09T02:24:01.3Z,4,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612746,93,93,2022-12-09T02:24:10Z,4900000,False,,,0,,M. Strus shooting personal FOUL (3 PF) (Jackson 2 FT),"[1629622, 202704]",31,1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627519.0,3.0,0.0,Jackson,202704.0
07:55,495,PT07M55.00S,2022-12-09T02:24:40.9Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,93,94,2022-12-09T02:24:40Z,4920000,False,,,0,,R. Jackson Free Throw 1 of 2 (11 PTS),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
07:55,496,PT07M55.00S,2022-12-09T02:25:09.0Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,93,95,2022-12-09T02:25:09Z,4930000,False,,,0,,R. Jackson Free Throw 2 of 2 (12 PTS),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
07:43,497,PT07M43.00S,2022-12-09T02:25:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203473,9.198423127463863,45.44653799019608,1610612748,95,95,2022-12-09T02:26:00Z,4940000,False,23.0,34.0,1,left,D. Dedmon cutting Layup (6 PTS) (V. Oladipo 2 AST),"[203473, 203506]",21,1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,4.09,Made,,,,,6.0,V. Oladipo,203506.0,2.0,,,,,,,,,,
07:43,499,PT07M43.00S,2022-12-09T02:25:27.8Z,4,REGULAR,foul,personal,['1freethrow'],1629650,,,1610612748,95,95,2022-12-09T02:26:13Z,4960000,False,,,0,,M. Brown shooting personal FOUL (1 PF) (Dedmon 1 FT),"[1629650, 203473]",9,1610612746.0,LAC,shooting,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Dedmon,203473.0
07:43,502,PT07M43.00S,2022-12-09T02:25:40.6Z,4,REGULAR,substitution,in,[],202710,,,1610612748,95,95,2022-12-09T02:26:03Z,4990000,False,,,0,,SUB in: J. Butler,[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
07:43,518,PT07M43.00S,2022-12-09T02:25:40.6Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,95,95,2022-12-09T02:28:20Z,4995000,False,,,0,,SUB out: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
07:43,503,PT07M43.00S,2022-12-09T02:26:08.4Z,4,REGULAR,freethrow,1 of 1,[],203473,,,1610612748,95,95,2022-12-09T02:26:16Z,5000000,False,,,0,,MISS D. Dedmon Free Throw 1 of 1,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
07:40,504,PT07M40.00S,2022-12-09T02:26:11.4Z,4,REGULAR,rebound,defensive,[],1629650,,,1610612746,95,95,2022-12-09T02:26:16Z,5010000,False,,,0,,M. Brown REBOUND (Off:0 Def:3),[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,503.0,3.0,3.0,0.0,,,,,,,,,,,,,,
07:27,505,PT07M27.00S,2022-12-09T02:26:24.3Z,4,REGULAR,3pt,Jump Shot,[],1628379,71.30420499342969,77.20588235294117,1610612746,95,95,2022-12-09T02:26:32Z,5020000,False,136.0,217.0,1,right,MISS L. Kennard 25' step back 3PT,[1628379],5,1610612746.0,LAC,step back,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
07:27,506,PT07M27.00S,2022-12-09T02:26:24.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,95,95,2022-12-09T02:26:32Z,5030000,False,,,0,,TEAM offensive REBOUND,[],,1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,505.0,,,,,,,,,,,,,,,,,
07:27,507,PT07M27.00S,2022-12-09T02:26:30.1Z,4,REGULAR,foul,personal,[],203473,,,1610612746,95,95,2022-12-09T02:26:47Z,5040000,False,,,0,,D. Dedmon loose ball personal FOUL (3 PF),"[203473, 1629650]",21,1610612748.0,MIA,loose ball,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Brown,1629650.0
07:27,509,PT07M27.00S,2022-12-09T02:26:44.8Z,4,REGULAR,substitution,out,[],203473,,,1610612746,95,95,2022-12-09T02:27:18Z,5060000,False,,,0,,SUB out: D. Dedmon,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
07:27,510,PT07M27.00S,2022-12-09T02:26:44.8Z,4,REGULAR,substitution,out,[],201587,,,1610612746,95,95,2022-12-09T02:27:18Z,5070000,False,,,0,,SUB out: N. Batum,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
07:27,511,PT07M27.00S,2022-12-09T02:26:44.8Z,4,REGULAR,substitution,in,[],1628389,,,1610612746,95,95,2022-12-09T02:27:18Z,5080000,False,,,0,,SUB in: B. Adebayo,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
07:27,512,PT07M27.00S,2022-12-09T02:26:44.8Z,4,REGULAR,substitution,in,[],202694,,,1610612746,95,95,2022-12-09T02:27:18Z,5090000,False,,,0,,SUB in: M. Morris Sr.,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
07:18,513,PT07M18.00S,2022-12-09T02:27:23.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630527,64.99671484888306,48.03921568627451,1610612746,95,95,2022-12-09T02:27:40Z,5100000,False,-10.0,277.0,1,right,MISS B. Boston Jr. 27' 3PT,[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,27.67,Missed,,,,,,,,,,,,,,,,,,
07:14,514,PT07M14.00S,2022-12-09T02:27:27.0Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,95,95,2022-12-09T02:27:27Z,5110000,False,,,0,,C. Martin REBOUND (Off:1 Def:6),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,513.0,7.0,6.0,1.0,,,,,,,,,,,,,,
07:05,515,PT07M05.00S,2022-12-09T02:27:36.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,11.169513797634691,51.654411764705884,1610612748,97,95,2022-12-09T02:28:01Z,5120000,False,-8.0,52.0,1,left,M. Strus driving Layup (5 PTS) (J. Butler 7 AST),"[1629622, 202710]",31,1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,,,,,5.0,J. Butler,202710.0,7.0,,,,,,,,,,
07:05,517,PT07M05.00S,2022-12-09T02:27:49.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,97,95,2022-12-09T02:27:49Z,5140000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:05,519,PT07M05.00S,2022-12-09T02:29:55.2Z,4,REGULAR,substitution,out,[],203506,,,1610612746,97,95,2022-12-09T02:30:31Z,5150000,False,,,0,,SUB out: V. Oladipo,[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
07:05,520,PT07M05.00S,2022-12-09T02:29:55.2Z,4,REGULAR,substitution,out,[],1630527,,,1610612746,97,95,2022-12-09T02:30:31Z,5160000,False,,,0,,SUB out: B. Boston Jr.,[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
07:05,521,PT07M05.00S,2022-12-09T02:29:55.2Z,4,REGULAR,substitution,out,[],1629650,,,1610612746,97,95,2022-12-09T02:30:31Z,5170000,False,,,0,,SUB out: M. Brown,[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
07:05,522,PT07M05.00S,2022-12-09T02:29:55.2Z,4,REGULAR,substitution,in,[],1629639,,,1610612746,97,95,2022-12-09T02:30:31Z,5180000,False,,,0,,SUB in: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
07:05,523,PT07M05.00S,2022-12-09T02:29:55.2Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,97,95,2022-12-09T02:30:31Z,5190000,False,,,0,,SUB in: I. Zubac,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
07:05,524,PT07M05.00S,2022-12-09T02:29:55.2Z,4,REGULAR,substitution,in,[],202331,,,1610612746,97,95,2022-12-09T02:30:31Z,5200000,False,,,0,,SUB in: P. George,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
06:47,525,PT06M47.00S,2022-12-09T02:31:03.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,92.19776609724047,48.529411764705884,1610612746,97,95,2022-12-09T02:31:31Z,5210000,False,-7.0,21.0,1,right,MISS I. Zubac Layup,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
06:41,526,PT06M41.00S,2022-12-09T02:31:09.7Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,97,95,2022-12-09T02:31:31Z,5220000,False,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,525.0,3.0,2.0,1.0,,,,,,,,,,,,,,
06:29,527,PT06M29.00S,2022-12-09T02:31:23.4Z,4,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612748,97,95,2022-12-09T02:31:33Z,5230000,False,,,0,,I. Zubac shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1627826, 1628389]",40,1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,3.0,1.0,Adebayo,1628389.0
06:29,529,PT06M29.00S,2022-12-09T02:31:57.4Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,98,95,2022-12-09T02:31:57Z,5250000,False,,,0,,B. Adebayo Free Throw 1 of 2 (28 PTS),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
06:29,530,PT06M29.00S,2022-12-09T02:32:18.9Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,99,95,2022-12-09T02:32:18Z,5260000,False,,,0,,B. Adebayo Free Throw 2 of 2 (29 PTS),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
06:16,531,PT06M16.00S,2022-12-09T02:32:37.5Z,4,REGULAR,3pt,Jump Shot,[],202704,67.42772667542707,25.268075980392158,1610612746,99,98,2022-12-09T02:32:47Z,5270000,False,-124.0,254.0,1,right,R. Jackson 28' 3PT  (15 PTS) (L. Kennard 2 AST),"[202704, 1628379]",1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,28.23,Made,,,,,15.0,L. Kennard,1628379.0,2.0,,,,,,,,,,
05:55,533,PT05M55.00S,2022-12-09T02:32:58.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.799605781865965,39.950980392156865,1610612748,101,98,2022-12-09T02:33:03Z,5290000,False,50.0,87.0,1,left,B. Adebayo 10' floating Jump Shot (31 PTS) (M. Strus 2 AST),"[1628389, 1629622]",13,1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.01,Made,,,,,31.0,M. Strus,1629622.0,2.0,,,,,,,,,,
05:36,535,PT05M36.00S,2022-12-09T02:33:19.6Z,4,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,101,98,2022-12-09T02:33:25Z,5310000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (3 TO),[202331],13,1610612746.0,LAC,bad pass,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,3.0,,,,,200832.0,,,,
05:18,536,PT05M18.00S,2022-12-09T02:33:41.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,6.176084099868594,96.83670343137256,1610612748,104,98,2022-12-09T02:34:04Z,5320000,False,-234.0,6.0,1,left,M. Strus 3PT  (8 PTS) (J. Butler 8 AST),"[1629622, 202710]",31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,23.43,Made,,,,,8.0,J. Butler,202710.0,8.0,,,,,,,,,,
04:55,538,PT04M55.00S,2022-12-09T02:34:04.4Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612746,104,98,2022-12-09T02:34:10Z,5340000,False,,,0,,P. George bad pass TURNOVER (4 TO),"[202331, 202710]",13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,4.0,Butler,202710.0,,,,,,,
04:55,539,PT04M55.00S,2022-12-09T02:34:04.4Z,4,REGULAR,steal,,[],202710,,,1610612748,104,98,2022-12-09T02:34:06Z,5350000,False,,,0,,J. Butler STEAL (4 STL),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
04:51,540,PT04M51.00S,2022-12-09T02:34:08.8Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629622,35.03613666228647,51.71568627450981,1610612748,104,98,2022-12-09T02:34:22Z,5360000,False,-9.0,277.0,1,left,MISS M. Strus 27' running pullup 3PT,[1629622],31,1610612748.0,MIA,running pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,27.69,Missed,,,,,,,,,,,,,,,,,,
04:47,541,PT04M47.00S,2022-12-09T02:34:12.8Z,4,REGULAR,rebound,defensive,[],202694,,,1610612746,104,98,2022-12-09T02:34:14Z,5370000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:4),[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,540.0,4.0,4.0,0.0,,,,,,,,,,,,,,
04:36,542,PT04M36.00S,2022-12-09T02:34:26.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612746,104,98,2022-12-09T02:34:34Z,5380000,False,,,0,,M. Strus personal FOUL (4 PF) (George 2 FT),"[1629622, 202331]",31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,200832.0,4.0,0.0,George,202331.0
04:36,544,PT04M36.00S,2022-12-09T02:34:57.2Z,4,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,104,99,2022-12-09T02:34:57Z,5400000,False,,,0,,P. George Free Throw 1 of 2 (23 PTS),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
04:36,545,PT04M36.00S,2022-12-09T02:35:23.5Z,4,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,104,100,2022-12-09T02:35:23Z,5410000,False,,,0,,P. George Free Throw 2 of 2 (24 PTS),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
04:20,546,PT04M20.00S,2022-12-09T02:35:42.1Z,4,REGULAR,3pt,Jump Shot,[],1629639,32.802233902759525,73.77450980392157,1610612748,107,100,2022-12-09T02:35:45Z,5420000,False,-119.0,256.0,1,left,T. Herro 28' 3PT step back (19 PTS),[1629639],14,1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,28.21,Made,,,,,19.0,,,,,,,,,,,,,
04:00,547,PT04M00.00S,2022-12-09T02:36:01.6Z,4,REGULAR,3pt,Jump Shot,[],202331,70.90998685939553,80.88235294117648,1610612746,107,100,2022-12-09T02:36:06Z,5430000,False,154.0,221.0,1,right,MISS P. George 26' 3PT,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.95,Missed,,,,,,,,,,,,,,,,,,
03:57,548,PT03M57.00S,2022-12-09T02:36:04.6Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,107,100,2022-12-09T02:36:06Z,5440000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:6),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,547.0,10.0,6.0,4.0,,,,,,,,,,,,,,
03:44,549,PT03M44.00S,2022-12-09T02:36:18.2Z,4,REGULAR,3pt,Jump Shot,[],1629622,25.969119579500656,88.72549019607843,1610612748,107,100,2022-12-09T02:36:32Z,5450000,False,-194.0,192.0,1,left,MISS M. Strus 27' 3PT,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,27.24,Missed,,,,,,,,,,,,,,,,,,
03:42,550,PT03M42.00S,2022-12-09T02:36:20.2Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,107,100,2022-12-09T02:36:44Z,5460000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,549.0,3.0,3.0,0.0,,,,,,,,,,,,,,
03:29,551,PT03M29.00S,2022-12-09T02:36:32.3Z,4,REGULAR,3pt,Jump Shot,[],202704,96.13994743758212,97.54901960784314,1610612746,107,103,2022-12-09T02:36:39Z,5470000,False,238.0,-16.0,1,right,R. Jackson 3PT  (18 PTS) (M. Morris Sr. 1 AST),"[202704, 202694]",1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Right Corner 3,24+ Right,23.83,Made,,,,,18.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,
03:28,553,PT03M28.00S,2022-12-09T02:36:39.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,107,103,2022-12-09T02:36:39Z,5490000,False,,,0,,MIA Timeout,[],,1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:04,554,PT03M04.00S,2022-12-09T02:40:02.0Z,4,REGULAR,3pt,Jump Shot,[],1629639,6.83311432325887,1.9837622549019607,1610612748,107,103,2022-12-09T02:42:16Z,5500000,False,240.0,12.0,1,left,MISS T. Herro 24' step back 3PT,[1629639],14,1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,24.04,Missed,,,,,,,,,,,,,,,,,,
03:01,555,PT03M01.00S,2022-12-09T02:40:05.0Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,107,103,2022-12-09T02:40:06Z,5510000,False,,,0,,R. Jackson REBOUND (Off:1 Def:3),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Right Corner 3,24+ Right,,,554.0,4.0,3.0,1.0,,,,,,,,,,,,,,
02:57,556,PT02M57.00S,2022-12-09T02:40:08.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202704,92.06636005256242,45.83333333333333,1610612746,107,103,2022-12-09T02:40:31Z,5520000,False,-21.0,22.0,1,right,MISS R. Jackson running Layup,[202704],1,1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
02:54,557,PT02M54.00S,2022-12-09T02:40:11.3Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,107,103,2022-12-09T02:40:19Z,5530000,False,,,0,,C. Martin REBOUND (Off:1 Def:7),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,556.0,8.0,7.0,1.0,,,,,,,,,,,,,,
02:43,558,PT02M43.00S,2022-12-09T02:40:22.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,14.98028909329829,39.966299019607845,1610612748,109,103,2022-12-09T02:40:40Z,5540000,False,50.0,88.0,1,left,J. Butler 10' turnaround fadeaway Jump Shot (20 PTS),[202710],22,1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,10.16,Made,,,,,20.0,,,,,,,,,,,,,
02:21,559,PT02M21.00S,2022-12-09T02:40:44.3Z,4,REGULAR,turnover,bad pass,[],1628379,,,1610612746,109,103,2022-12-09T02:40:48Z,5550000,False,,,0,,L. Kennard bad pass TURNOVER (1 TO),"[1628379, 1628997]",5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Martin,1628997.0,,,,,,,
02:21,560,PT02M21.00S,2022-12-09T02:40:44.3Z,4,REGULAR,steal,,[],1628997,,,1610612748,109,103,2022-12-09T02:40:46Z,5560000,False,,,0,,C. Martin STEAL (2 STL),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
02:05,561,PT02M05.00S,2022-12-09T02:41:01.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202710,6.258212877792378,70.34313725490196,1610612748,111,103,2022-12-09T02:41:19Z,5570000,False,-102.0,6.0,1,left,J. Butler 10' fadeaway Jump Shot (22 PTS),[202710],22,1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,10.19,Made,,,,,22.0,,,,,,,,,,,,,
02:04,562,PT02M04.00S,2022-12-09T02:41:09.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,111,103,2022-12-09T02:41:09Z,5580000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:04,563,PT02M04.00S,2022-12-09T02:42:10.2Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,111,103,2022-12-09T02:42:33Z,5590000,False,,,0,,SUB out: L. Kennard,[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
02:04,564,PT02M04.00S,2022-12-09T02:42:10.2Z,4,REGULAR,substitution,in,[],201587,,,1610612746,111,103,2022-12-09T02:42:33Z,5600000,False,,,0,,SUB in: N. Batum,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
01:47,565,PT01M47.00S,2022-12-09T02:42:56.7Z,4,REGULAR,3pt,Jump Shot,[],202331,67.09921156373193,34.31372549019608,1610612746,111,106,2022-12-09T02:43:38Z,5610000,False,-78.0,257.0,1,right,P. George 26' 3PT pullup (27 PTS),[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,26.85,Made,,,,,27.0,,,,,,,,,,,,,
01:29,566,PT01M29.00S,2022-12-09T02:43:16.1Z,4,REGULAR,3pt,Jump Shot,[],1629639,32.276609724047304,63.970588235294116,1610612748,111,106,2022-12-09T02:43:22Z,5620000,False,-70.0,251.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],14,1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
01:23,567,PT01M23.00S,2022-12-09T02:43:22.1Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,111,106,2022-12-09T02:43:22Z,5630000,False,,,0,,I. Zubac REBOUND (Off:0 Def:8),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,566.0,8.0,8.0,0.0,,,,,,,,,,,,,,
01:17,568,PT01M17.00S,2022-12-09T02:43:29.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,90.75229960578186,52.69607843137255,1610612746,111,108,2022-12-09T02:43:33Z,5640000,False,13.0,34.0,1,right,P. George driving Layup (29 PTS),[202331],13,1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,29.0,,,,,,,,,,,,,
01:16,570,PT01M16.00S,2022-12-09T02:43:48.0Z,4,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,111,108,2022-12-09T02:44:05Z,5660000,False,,,0,,T. Herro lost ball out-of-bounds TURNOVER (3 TO),[1629639],14,1610612748.0,MIA,lost ball,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,3.0,,,,,,,,,
01:12,571,PT01M12.00S,2022-12-09T02:44:09.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202331,70.90998685939553,82.59803921568627,1610612746,111,108,2022-12-09T02:44:13Z,5670000,False,163.0,221.0,1,right,MISS P. George 27' 3PT,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,27.45,Missed,,,,,,,,,,,,,,,,,,
01:10,572,PT01M10.00S,2022-12-09T02:44:11.9Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,111,108,2022-12-09T02:44:11Z,5680000,False,,,0,,T. Herro REBOUND (Off:0 Def:9),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,571.0,9.0,9.0,0.0,,,,,,,,,,,,,,
00:57,573,PT00M57.10S,2022-12-09T02:44:26.6Z,4,REGULAR,2pt,Jump Shot,[],202710,5.519053876478318,79.43474264705883,1610612748,113,108,2022-12-09T02:44:34Z,5690000,False,-147.0,-1.0,1,left,J. Butler 14' fadeaway Jump Shot (24 PTS),[202710],22,1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,14.72,Made,,,,,24.0,,,,,,,,,,,,,
00:46,574,PT00M46.20S,2022-12-09T02:44:43.5Z,4,REGULAR,3pt,Jump Shot,[],201587,94.82588699080158,2.2058823529411766,1610612746,113,108,2022-12-09T02:44:50Z,5700000,False,-239.0,-4.0,1,right,MISS N. Batum 3PT,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
