actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
270,PT04M36.00S,2022-11-02T00:27:09.7Z,2,REGULAR,foul,offensive,[],202710,,,1610612748,44,43,2022-11-02T00:27:20Z,2590000,,,0,,J. Butler charge offensive FOUL (1 PF),"[202710, 1630541]",1610612748.0,MIA,charge,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,203177.0,1.0,0.0,Moody,1630541.0,,,,,,
272,PT04M36.00S,2022-11-02T00:27:09.7Z,2,REGULAR,turnover,offensive foul,[],202710,,,1610612748,44,43,2022-11-02T00:27:09Z,2610000,,,0,,J. Butler offensive foul TURNOVER (1 TO),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,203177.0,,,,,,,,,,
273,PT04M36.00S,2022-11-02T00:27:22.9Z,2,REGULAR,substitution,out,[],1629130,,,1610612744,44,43,2022-11-02T00:27:39Z,2620000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M36.00S,2022-11-02T00:27:22.9Z,2,REGULAR,substitution,out,[],203473,,,1610612744,44,43,2022-11-02T00:27:39Z,2630000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M36.00S,2022-11-02T00:27:22.9Z,2,REGULAR,substitution,out,[],203952,,,1610612744,44,43,2022-11-02T00:27:39Z,2640000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M36.00S,2022-11-02T00:27:22.9Z,2,REGULAR,substitution,in,[],1628389,,,1610612744,44,43,2022-11-02T00:27:39Z,2650000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M36.00S,2022-11-02T00:27:22.9Z,2,REGULAR,substitution,in,[],1629216,,,1610612744,44,43,2022-11-02T00:27:39Z,2660000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M36.00S,2022-11-02T00:27:22.9Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,44,43,2022-11-02T00:27:39Z,2670000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M23.00S,2022-11-02T00:27:43.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,94.1688567674113,48.03921568627451,1610612744,44,45,2022-11-02T00:27:49Z,2680000,-10.0,2.0,1,right,J. Poole cutting Layup (2 PTS) (M. Moody 1 AST),"[1629673, 1630541]",1610612744.0,GSW,cutting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,1.01,Made,2.0,M. Moody,1630541.0,1.0,,,,,,,,,,,
281,PT04M23.00S,2022-11-02T00:27:47.1Z,2,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612744,44,45,2022-11-02T00:27:55Z,2700000,,,0,,G. Vincent shooting personal FOUL (2 PF) (Poole 1 FT),"[1629216, 1629673]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,203177.0,2.0,0.0,Poole,1629673.0,,,,,,
283,PT04M23.00S,2022-11-02T00:28:17.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629673,,,1610612744,44,45,2022-11-02T00:28:22Z,2720000,,,0,,MISS J. Poole Free Throw 1 of 1,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
284,PT04M21.00S,2022-11-02T00:28:19.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,44,45,2022-11-02T00:28:22Z,2730000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,283.0,1.0,1.0,0.0,,
285,PT04M15.00S,2022-11-02T00:28:31.2Z,2,REGULAR,foul,personal,[],203110,,,1610612748,44,45,2022-11-02T00:36:22Z,2740000,,,0,,D. Green personal FOUL (2 PF),"[203110, 1628389]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,203177.0,2.0,0.0,Adebayo,1628389.0,,,,,,
287,PT04M13.00S,2022-11-02T00:28:52.8Z,2,REGULAR,foul,personal,[],201939,,,1610612748,44,45,2022-11-02T00:36:58Z,2760000,,,0,,S. Curry personal FOUL (1 PF),"[201939, 1629622]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,,,,,,,,,,201638.0,1.0,0.0,Strus,1629622.0,,,,,,
289,PT04M05.00S,2022-11-02T00:29:12.5Z,2,REGULAR,turnover,bad pass,[],1628389,,,1610612748,44,45,2022-11-02T00:29:17Z,2780000,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1630541]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,1.0,Moody,1630541.0,,,,,,,,,,,,,,,,,
290,PT04M05.00S,2022-11-02T00:29:12.5Z,2,REGULAR,steal,,[],1630541,,,1610612744,44,45,2022-11-02T00:29:14Z,2790000,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
291,PT03M59.00S,2022-11-02T00:29:18.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,67.36202365308804,44.6078431372549,1610612744,44,45,2022-11-02T00:29:26Z,2800000,-27.0,254.0,1,right,MISS J. Poole 25' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,25.57,Missed,,,,,,,,,,,,,,,
292,PT03M54.00S,2022-11-02T00:29:23.7Z,2,REGULAR,rebound,offensive,[],201939,,,1610612744,44,45,2022-11-02T00:29:23Z,2810000,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,291.0,4.0,3.0,1.0,,
293,PT03M50.00S,2022-11-02T00:29:34.0Z,2,REGULAR,foul,offensive,[],1629673,,,1610612744,44,45,2022-11-02T00:46:01Z,2820000,,,0,,J. Poole offensive FOUL (1 PF),"[1629673, 1629216]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,203177.0,1.0,0.0,Vincent,1629216.0,,,,,,
295,PT03M50.00S,2022-11-02T00:29:34.0Z,2,REGULAR,turnover,offensive foul,[],1629673,,,1610612744,44,45,2022-11-02T00:29:34Z,2840000,,,0,,J. Poole offensive foul TURNOVER (2 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,203177.0,,,,,,,,,,
296,PT03M31.00S,2022-11-02T00:30:03.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202710,6.652431011826544,27.205882352941174,1610612748,44,45,2022-11-02T00:30:12Z,2850000,114.0,10.0,1,left,MISS J. Butler 11' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,11.44,Missed,,,,,,,,,,,,,,,
297,PT03M30.00S,2022-11-02T00:30:04.2Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,44,45,2022-11-02T00:33:40Z,2860000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,296.0,2.0,2.0,0.0,,
298,PT03M29.00S,2022-11-02T00:30:11.7Z,2,REGULAR,turnover,bad pass,[],202691,,,1610612744,44,45,2022-11-02T00:33:53Z,2870000,,,0,,K. Thompson bad pass TURNOVER (2 TO),"[202691, 1628389]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,2.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
299,PT03M29.00S,2022-11-02T00:30:11.7Z,2,REGULAR,steal,,[],1628389,,,1610612748,44,45,2022-11-02T00:58:57Z,2880000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
300,PT03M27.00S,2022-11-02T00:30:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,6.783837056504599,54.166666666666664,1610612748,46,45,2022-11-02T00:34:02Z,2890000,-21.0,11.0,1,left,B. Adebayo Layup (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,2.37,Made,10.0,,,,,,,,,,,,,,
301,PT03M21.00S,2022-11-02T00:30:24.8Z,2,REGULAR,turnover,discontinued dribble,[],1629673,,,1610612744,46,45,2022-11-02T00:30:37Z,2900000,,,0,,J. Poole discontinued dribble TURNOVER (3 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,3.0,,,,,,,,,1662.0,,,,,,,,,,
302,PT03M07.00S,2022-11-02T00:30:41.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,6.783837056504599,47.05882352941176,1610612748,46,45,2022-11-02T00:30:55Z,2910000,15.0,11.0,1,left,MISS J. Butler finger roll Layup,[202710],1610612748.0,MIA,finger roll,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,1.85,Missed,,,,,,,,,,,,,,,
303,PT03M07.00S,2022-11-02T00:30:45.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,46,45,2022-11-02T00:30:45Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,302.0,,,,,
305,PT03M07.00S,2022-11-02T00:30:51.5Z,2,REGULAR,substitution,out,[],1630541,,,1610612748,46,45,2022-11-02T00:30:57Z,2940000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M07.00S,2022-11-02T00:30:51.5Z,2,REGULAR,substitution,in,[],203952,,,1610612748,46,45,2022-11-02T00:30:57Z,2950000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M04.00S,2022-11-02T00:31:09.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202710,10.5946123521682,96.32352941176471,1610612748,49,45,2022-11-02T00:31:16Z,2960000,-232.0,47.0,1,left,J. Butler 3PT  (9 PTS) (K. Lowry 4 AST),"[202710, 200768]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,,23.63,Made,9.0,K. Lowry,200768.0,4.0,,,,,,,,,,,
309,PT02M49.00S,2022-11-02T00:31:29.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612744,49,45,2022-11-02T00:32:45Z,2980000,,,0,,M. Strus shooting personal FOUL (2 PF) (Curry 2 FT),"[1629622, 201939]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,Mid-Range,8-16 Center,,,,,,,,,,1662.0,2.0,0.0,Curry,201939.0,,,,,,
311,PT02M49.00S,2022-11-02T00:32:01.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,49,45,2022-11-02T00:32:01Z,3000000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M49.00S,2022-11-02T00:34:38.4Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,49,46,2022-11-02T00:34:38Z,3010000,,,0,,S. Curry Free Throw 1 of 2 (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
313,PT02M49.00S,2022-11-02T00:34:52.3Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,49,47,2022-11-02T00:34:52Z,3020000,,,0,,S. Curry Free Throw 2 of 2 (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
314,PT02M27.00S,2022-11-02T00:35:17.6Z,2,REGULAR,3pt,Jump Shot,[],202710,9.806176084099869,96.56862745098039,1610612748,52,47,2022-11-02T00:42:19Z,3030000,-233.0,40.0,1,left,J. Butler 3PT  (12 PTS) (B. Adebayo 2 AST),"[202710, 1628389]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,,23.62,Made,12.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,
316,PT02M08.00S,2022-11-02T00:35:36.2Z,2,REGULAR,3pt,Jump Shot,[],201939,71.35348226018397,17.424938725490197,1610612744,52,47,2022-11-02T00:35:47Z,3050000,-163.0,217.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,27.12,Missed,,,,,,,,,,,,,,,
317,PT02M03.00S,2022-11-02T00:35:41.2Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,52,47,2022-11-02T00:35:47Z,3060000,,,0,,G. Vincent REBOUND (Off:0 Def:3),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,316.0,3.0,3.0,0.0,,
318,PT01M46.00S,2022-11-02T00:35:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,7.30946123521682,55.63725490196079,1610612748,54,47,2022-11-02T00:36:16Z,3070000,-28.0,16.0,1,left,M. Strus running Jump Shot (13 PTS) (J. Butler 4 AST),"[1629622, 202710]",1610612748.0,MIA,running,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,3.25,Made,13.0,J. Butler,202710.0,4.0,,,,,,,,,,,
319,PT01M44.00S,2022-11-02T00:36:14.0Z,2,REGULAR,foul,technical,['1freethrow'],203110,,,1610612744,54,47,2022-11-02T00:36:27Z,3080000,,,0,,D. Green technical FOUL (1 Tech),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1662.0,2.0,1.0,,,,,,,,
321,PT01M44.00S,2022-11-02T00:36:28.6Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612744,55,47,2022-11-02T00:36:28Z,3090000,,,0,,J. Butler technical Free Throw 1 of 1 (13 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
322,PT01M32.00S,2022-11-02T00:36:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.72339027595268,50.0,1610612744,55,49,2022-11-02T00:36:58Z,3100000,0.0,16.0,1,right,J. Poole driving Layup (4 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,1.59,Made,4.0,,,,,,,,,,,,,,
323,PT01M10.00S,2022-11-02T00:37:17.1Z,2,REGULAR,turnover,traveling,[],200768,,,1610612748,55,49,2022-11-02T00:37:24Z,3110000,,,0,,K. Lowry traveling TURNOVER (2 TO),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,2.0,,,,,,,,,1662.0,,,,,,,,,,
324,PT00M58.90S,2022-11-02T00:37:41.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,94.82588699080158,96.32352941176471,1610612744,55,52,2022-11-02T00:37:48Z,3120000,232.0,-4.0,1,right,K. Thompson 3PT  (6 PTS) (A. Wiggins 5 AST),"[202691, 203952]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,23.16,Made,6.0,A. Wiggins,203952.0,5.0,,,,,,,,,,,
326,PT00M40.30S,2022-11-02T00:38:06.2Z,2,REGULAR,3pt,Jump Shot,[],1629216,14.011169513797633,96.81372549019608,1610612748,55,52,2022-11-02T00:38:10Z,3140000,-234.0,79.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,,24.71,Missed,,,,,,,,,,,,,,,
327,PT00M36.90S,2022-11-02T00:38:09.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,55,52,2022-11-02T00:38:10Z,3150000,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,326.0,4.0,4.0,0.0,,
328,PT00M33.20S,2022-11-02T00:38:19.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612744,55,52,2022-11-02T00:38:52Z,3160000,,,0,,G. Vincent personal FOUL (3 PF) (Poole 2 FT),"[1629216, 1629673]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Right,,,,,,,,,,203177.0,3.0,0.0,Poole,1629673.0,,,,,,
330,PT00M33.20S,2022-11-02T00:39:00.7Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,55,53,2022-11-02T00:39:00Z,3180000,,,0,,J. Poole Free Throw 1 of 2 (5 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
331,PT00M33.20S,2022-11-02T00:39:01.4Z,2,REGULAR,substitution,out,[],1629216,,,1610612744,55,53,2022-11-02T00:39:06Z,3190000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M33.20S,2022-11-02T00:39:01.4Z,2,REGULAR,substitution,in,[],1629130,,,1610612744,55,53,2022-11-02T00:39:06Z,3200000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M33.20S,2022-11-02T00:39:27.5Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,55,54,2022-11-02T00:39:27Z,3210000,,,0,,J. Poole Free Throw 2 of 2 (6 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
334,PT00M30.50S,2022-11-02T00:39:41.1Z,2,REGULAR,3pt,Jump Shot,[],200768,27.677398160315374,11.27450980392157,1610612748,58,54,2022-11-02T00:47:26Z,3220000,194.0,208.0,1,left,K. Lowry 28' 3PT pullup (3 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,28.39,Made,3.0,,,,,,,,,,,,,,
336,PT00M13.00S,2022-11-02T00:40:18.1Z,2,REGULAR,substitution,out,[],1629130,,,1610612744,58,54,2022-11-02T00:40:24Z,3240000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M13.00S,2022-11-02T00:40:18.1Z,2,REGULAR,substitution,in,[],1628997,,,1610612744,58,54,2022-11-02T00:40:24Z,3250000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M12.30S,2022-11-02T00:40:32.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,93.24901445466492,47.794117647058826,1610612744,58,56,2022-11-02T00:40:39Z,3260000,-11.0,11.0,1,right,A. Wiggins cutting DUNK (14 PTS) (S. Curry 4 AST),"[203952, 201939]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,1.56,Made,14.0,S. Curry,201939.0,4.0,,,,,,,,,,,
345,PT00M05.00S,2022-11-02T00:40:40.3Z,2,REGULAR,2pt,Jump Shot,[],1629622,19.267411300919843,78.18627450980392,1610612748,58,56,2022-11-02T00:55:32Z,3275000,-141.0,129.0,1,left,MISS M. Strus 19' Jump Shot - blocked,"[1629622, 202691]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Left Center,,,,19.08,Missed,,,,,,,,,,,,,,Thompson,202691.0
346,PT00M05.00S,2022-11-02T00:40:40.3Z,2,REGULAR,block,,[],202691,,,1610612748,58,56,2022-11-02T00:55:03Z,3277500,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
347,PT00M04.00S,2022-11-02T00:40:41.3Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,58,56,2022-11-02T00:55:32Z,3278750,,,0,,J. Butler REBOUND (Off:3 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,345.0,3.0,0.0,3.0,,
340,PT00M03.00S,2022-11-02T00:40:48.5Z,2,REGULAR,turnover,lost ball,[],202710,,,1610612748,58,56,2022-11-02T00:49:10Z,3280000,,,0,,J. Butler lost ball TURNOVER (2 TO),"[202710, 203110]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,2.0,Green,203110.0,,,,,,,,,,,,,,,,,
341,PT00M03.00S,2022-11-02T00:40:48.5Z,2,REGULAR,steal,,[],203110,,,1610612744,58,56,2022-11-02T00:49:10Z,3290000,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
342,PT00M01.20S,2022-11-02T00:41:29.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,38.97831800262812,80.63725490196079,1610612744,58,56,2022-11-02T00:42:19Z,3300000,153.0,521.0,1,right,MISS J. Poole 54' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,54.32,Missed,,,,,,,,,,,,,,,
343,PT00M01.00S,2022-11-02T00:41:29.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,58,56,2022-11-02T00:42:19Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,342.0,,,,,
344,PT00M00.00S,2022-11-02T00:41:39.3Z,2,REGULAR,period,end,[],0,,,1610612744,58,56,2022-11-02T00:41:39Z,3320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-11-02T00:42:54.1Z,3,REGULAR,substitution,out,['startperiod'],1629673,,,1610612744,58,56,2022-11-02T00:55:59Z,3330000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-11-02T00:42:54.1Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,58,56,2022-11-02T00:55:59Z,3340000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-11-02T00:56:14.0Z,3,REGULAR,period,start,[],0,,,1610612744,58,56,2022-11-02T00:56:14Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M47.00S,2022-11-02T00:56:26.0Z,3,REGULAR,3pt,Jump Shot,[],202691,29.38567674113009,13.480392156862745,1610612744,58,56,2022-11-02T00:56:31Z,3360000,183.0,224.0,1,left,MISS K. Thompson 28' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,28.88,Missed,,,,,,,,,,,,,,,
352,PT11M43.00S,2022-11-02T00:56:30.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,58,56,2022-11-02T00:56:31Z,3370000,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,351.0,2.0,2.0,0.0,,
353,PT11M37.00S,2022-11-02T00:56:35.7Z,3,REGULAR,3pt,Jump Shot,[],200768,70.90998685939553,78.18627450980392,1610612748,58,56,2022-11-02T00:56:39Z,3380000,141.0,221.0,1,right,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,26.2,Missed,,,,,,,,,,,,,,,
354,PT11M35.00S,2022-11-02T00:56:37.7Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,58,56,2022-11-02T00:56:39Z,3390000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,353.0,5.0,5.0,0.0,,
355,PT11M22.00S,2022-11-02T00:56:50.7Z,3,REGULAR,3pt,Jump Shot,[],202691,14.273981603153747,2.450980392156863,1610612744,58,59,2022-11-02T00:56:54Z,3400000,238.0,82.0,1,left,K. Thompson 25' 3PT  (9 PTS) (S. Curry 5 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,25.13,Made,9.0,S. Curry,201939.0,5.0,,,,,,,,,,,
357,PT11M07.00S,2022-11-02T00:57:13.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,92.46057818659659,55.392156862745104,1610612748,60,59,2022-11-02T00:57:19Z,3420000,27.0,18.0,1,right,M. Strus cutting Layup (15 PTS) (B. Adebayo 3 AST),"[1629622, 1628389]",1610612748.0,MIA,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,3.27,Made,15.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,
359,PT11M07.00S,2022-11-02T00:57:16.7Z,3,REGULAR,foul,personal,['1freethrow'],203952,,,1610612748,60,59,2022-11-02T00:57:31Z,3440000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Strus 1 FT),"[203952, 1629622]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,201638.0,2.0,0.0,Strus,1629622.0,,,,,,
