actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
333,PT08M16.00S,2022-11-08T02:44:06.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,94.30026281208936,36.27450980392157,1610612748,71,60,2022-11-08T02:44:43Z,3270000,-69.0,1.0,1,right,B. Adebayo 6' floating Jump Shot (12 PTS) (G. Vincent 3 AST),"[1628389, 1629216]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,6.86,Made,12.0,G. Vincent,1629216.0,3.0,,,,,,,,,,,
336,PT07M57.00S,2022-11-08T02:44:42.2Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,71,60,2022-11-08T02:44:46Z,3300000,,,0,,A. Simons bad pass TURNOVER (3 TO),"[1629014, 202710]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,3.0,Butler,202710.0,,,,,,,,,,,,,,,,,
337,PT07M57.00S,2022-11-08T02:44:42.2Z,3,REGULAR,steal,,[],202710,,,1610612748,71,60,2022-11-08T02:44:44Z,3310000,,,0,,J. Butler STEAL (3 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
338,PT07M37.00S,2022-11-08T02:45:03.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200768,82.86793692509855,36.51960784313725,1610612748,71,60,2022-11-08T02:45:08Z,3320000,-67.0,109.0,1,right,MISS K. Lowry 12' turnaround fadeaway Shot,[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Left,,,,12.77,Missed,,,,,,,,,,,,,,,
339,PT07M33.00S,2022-11-08T02:45:07.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,71,60,2022-11-08T02:45:08Z,3330000,,,0,,J. Nurkic REBOUND (Off:0 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,338.0,7.0,7.0,0.0,,,,,,,
340,PT07M29.00S,2022-11-08T02:45:17.2Z,3,REGULAR,foul,personal,[],200768,,,1610612757,71,60,2022-11-08T02:45:28Z,3340000,,,0,,K. Lowry personal FOUL (2 PF),"[200768, 203924]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202058.0,2.0,1.0,Grant,203924.0,,
342,PT07M21.00S,2022-11-08T02:45:39.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,7.046649145860711,55.14705882352941,1610612757,71,60,2022-11-08T02:45:44Z,3360000,-26.0,14.0,1,left,MISS D. Lillard driving Layup - blocked,"[203081, 1628389]",1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,2.91,Missed,,,,,,,,,,,,,,Adebayo,1628389.0
343,PT07M21.00S,2022-11-08T02:45:39.2Z,3,REGULAR,block,,[],1628389,,,1610612757,71,60,2022-11-08T02:45:42Z,3370000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT07M18.00S,2022-11-08T02:45:42.2Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,71,60,2022-11-08T02:45:44Z,3380000,,,0,,B. Adebayo REBOUND (Off:2 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,342.0,4.0,2.0,2.0,,,,,,,
345,PT07M18.00S,2022-11-08T02:45:48.3Z,3,REGULAR,foul,personal,[],203994,,,1610612748,71,60,2022-11-08T02:46:06Z,3390000,,,0,,J. Nurkic personal FOUL (2 PF),"[203994, 1628389]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,202058.0,2.0,0.0,Adebayo,1628389.0,,
347,PT07M02.00S,2022-11-08T02:46:25.3Z,3,REGULAR,2pt,Jump Shot,[],1629216,92.24704336399473,29.277726715686274,1610612748,73,60,2022-11-08T02:47:42Z,3410000,-104.0,20.0,1,right,G. Vincent 10' driving floating Jump Shot (13 PTS) (K. Lowry 5 AST),"[1629216, 200768]",1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Left,,,,10.56,Made,13.0,K. Lowry,200768.0,5.0,,,,,,,,,,,
348,PT06M52.00S,2022-11-08T02:46:35.1Z,3,REGULAR,turnover,bad pass,[],203924,,,1610612757,73,60,2022-11-08T02:46:41Z,3420000,,,0,,J. Grant bad pass TURNOVER (2 TO),"[203924, 202710]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,2.0,Butler,202710.0,,,,,,,,,,,,,,,,,
349,PT06M52.00S,2022-11-08T02:46:35.1Z,3,REGULAR,steal,,[],202710,,,1610612748,73,60,2022-11-08T02:46:37Z,3430000,,,0,,J. Butler STEAL (4 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
350,PT06M48.00S,2022-11-08T02:46:39.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628997,93.11760840998686,51.470588235294116,1610612748,75,60,2022-11-08T02:46:47Z,3440000,7.0,12.0,1,right,C. Martin running Layup (10 PTS) (J. Butler 7 AST),"[1628997, 202710]",1610612748.0,MIA,running,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,1.43,Made,10.0,J. Butler,202710.0,7.0,,,,,,,,,,,
352,PT06M30.00S,2022-11-08T02:46:57.1Z,3,REGULAR,turnover,bad pass,[],1628404,,,1610612757,75,60,2022-11-08T02:47:01Z,3460000,,,0,,J. Hart bad pass TURNOVER (5 TO),"[1628404, 202710]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,5.0,Butler,202710.0,,,,,,,,,,,,,,,,,
353,PT06M30.00S,2022-11-08T02:46:57.1Z,3,REGULAR,steal,,[],202710,,,1610612748,75,60,2022-11-08T02:46:59Z,3470000,,,0,,J. Butler STEAL (5 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
354,PT06M24.00S,2022-11-08T02:47:03.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628997,96.5341655716163,97.54901960784314,1610612748,75,60,2022-11-08T02:48:35Z,3480000,238.0,-20.0,1,right,MISS C. Martin running 3PT,[1628997],1610612748.0,MIA,running,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,23.85,Missed,,,,,,,,,,,,,,,
355,PT06M21.00S,2022-11-08T02:47:06.6Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,75,60,2022-11-08T02:47:08Z,3490000,,,0,,J. Nurkic REBOUND (Off:0 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,,,,,,,,,,354.0,8.0,8.0,0.0,,,,,,,
356,PT06M09.00S,2022-11-08T02:47:24.2Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612757,75,60,2022-11-08T02:47:33Z,3500000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Hart 2 FT),"[1629216, 1628404]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1201.0,1.0,0.0,Hart,1628404.0,,
358,PT06M09.00S,2022-11-08T02:47:51.8Z,3,REGULAR,freethrow,1 of 2,[],1628404,,,1610612757,75,60,2022-11-08T02:47:51Z,3520000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
359,PT06M09.00S,2022-11-08T02:47:51.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,75,60,2022-11-08T02:47:51Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,358.0,,,,,,,,,,
360,PT06M09.00S,2022-11-08T02:47:53.2Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,75,60,2022-11-08T02:48:07Z,3540000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT06M09.00S,2022-11-08T02:47:53.2Z,3,REGULAR,substitution,out,[],203994,,,1610612757,75,60,2022-11-08T02:48:07Z,3550000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M09.00S,2022-11-08T02:47:53.2Z,3,REGULAR,substitution,in,[],1629234,,,1610612757,75,60,2022-11-08T02:48:07Z,3560000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT06M09.00S,2022-11-08T02:47:53.2Z,3,REGULAR,substitution,in,[],1626159,,,1610612757,75,60,2022-11-08T02:48:07Z,3570000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M09.00S,2022-11-08T02:48:21.2Z,3,REGULAR,freethrow,2 of 2,[],1628404,,,1610612757,75,61,2022-11-08T02:48:21Z,3580000,,,0,,J. Hart Free Throw 2 of 2 (5 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
365,PT05M53.00S,2022-11-08T02:48:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.93495400788436,48.28431372549019,1610612748,75,61,2022-11-08T02:48:53Z,3590000,-9.0,23.0,1,right,MISS B. Adebayo finger roll Layup - blocked,"[1628389, 1629234]",1610612748.0,MIA,finger roll,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,2.48,Missed,,,,,,,,,,,,,,Eubanks,1629234.0
366,PT05M53.00S,2022-11-08T02:48:40.1Z,3,REGULAR,block,,[],1629234,,,1610612748,75,61,2022-11-08T02:48:43Z,3600000,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
367,PT05M53.00S,2022-11-08T02:48:40.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,75,61,2022-11-08T02:48:53Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,365.0,,,,,,,,,,
369,PT05M46.00S,2022-11-08T02:49:09.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200768,76.5604467805519,9.558823529411764,1610612748,75,61,2022-11-08T02:49:39Z,3630000,-202.0,168.0,1,right,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,26.28,Missed,,,,,,,,,,,,,,,
370,PT05M45.00S,2022-11-08T02:49:10.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,75,61,2022-11-08T02:49:39Z,3640000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,369.0,,,,,,,,,,
371,PT05M45.00S,2022-11-08T02:49:18.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612748,75,61,2022-11-08T02:49:23Z,3650000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,202058.0,,,,,,
372,PT05M45.00S,2022-11-08T02:49:20.6Z,3,REGULAR,substitution,out,[],1628389,,,1610612757,75,61,2022-11-08T02:49:25Z,3660000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M45.00S,2022-11-08T02:49:20.6Z,3,REGULAR,substitution,in,[],203473,,,1610612757,75,61,2022-11-08T02:49:25Z,3670000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M28.00S,2022-11-08T02:49:49.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626159,15.982260183968464,51.9607843137255,1610612757,75,63,2022-11-08T02:49:55Z,3680000,-10.0,98.0,1,left,J. Winslow 9' driving floating Jump Shot (4 PTS),[1626159],1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Center,,,,9.82,Made,4.0,,,,,,,,,,,,,,
375,PT05M15.00S,2022-11-08T02:50:07.1Z,3,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612748,75,63,2022-11-08T02:50:18Z,3690000,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Dedmon 2 FT),"[1629234, 203473]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,Dedmon,203473.0,,
377,PT05M15.00S,2022-11-08T02:50:39.0Z,3,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,76,63,2022-11-08T02:50:39Z,3710000,,,0,,D. Dedmon Free Throw 1 of 2 (5 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
378,PT05M15.00S,2022-11-08T02:50:39.9Z,3,REGULAR,substitution,out,[],200768,,,1610612748,76,63,2022-11-08T02:50:44Z,3720000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M15.00S,2022-11-08T02:50:39.9Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,76,63,2022-11-08T02:50:44Z,3730000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M15.00S,2022-11-08T02:50:57.0Z,3,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,77,63,2022-11-08T02:50:57Z,3740000,,,0,,D. Dedmon Free Throw 2 of 2 (6 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
381,PT04M56.00S,2022-11-08T02:51:15.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,15.637319316688567,51.00337009803921,1610612757,77,65,2022-11-08T02:51:25Z,3750000,-5.0,94.0,1,left,D. Eubanks 9' floating Jump Shot (2 PTS) (J. Winslow 1 AST),"[1629234, 1626159]",1610612757.0,POR,floating,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,9.46,Made,2.0,J. Winslow,1626159.0,1.0,,,,,,,,,,,
383,PT04M33.00S,2022-11-08T02:51:39.7Z,3,REGULAR,3pt,Jump Shot,[],1628997,73.80091984231275,81.12745098039215,1610612748,77,65,2022-11-08T02:51:46Z,3770000,156.0,194.0,1,right,MISS C. Martin 24' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,24.85,Missed,,,,,,,,,,,,,,,
384,PT04M32.00S,2022-11-08T02:51:40.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,77,65,2022-11-08T02:51:46Z,3780000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,383.0,,,,,,,,,,
386,PT04M18.00S,2022-11-08T02:52:00.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,15.505913272010513,52.53523284313726,1610612757,77,67,2022-11-08T02:52:11Z,3800000,-13.0,93.0,1,left,J. Winslow 9' driving floating Jump Shot (6 PTS) (D. Lillard 4 AST),"[1626159, 203081]",1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Center,,,,9.42,Made,6.0,D. Lillard,203081.0,4.0,,,,,,,,,,,
389,PT03M53.00S,2022-11-08T02:52:48.1Z,3,REGULAR,3pt,Jump Shot,[],1629130,88.51839684625493,94.6078431372549,1610612748,77,67,2022-11-08T02:52:52Z,3830000,223.0,55.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,22.98,Missed,,,,,,,,,,,,,,,
390,PT03M51.00S,2022-11-08T02:52:50.1Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,77,67,2022-11-08T02:52:52Z,3840000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Right Corner 3,24+ Right,,,,,,,,,,389.0,1.0,1.0,0.0,,,,,,,
391,PT03M42.00S,2022-11-08T02:52:59.3Z,3,REGULAR,3pt,Jump Shot,[],203081,31.750985545335087,29.901960784313726,1610612757,77,67,2022-11-08T02:53:40Z,3850000,100.0,246.0,1,left,MISS D. Lillard 26' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,26.57,Missed,,,,,,,,,,,,,,,
392,PT03M40.00S,2022-11-08T02:53:01.3Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,77,67,2022-11-08T02:53:03Z,3860000,,,0,,D. Dedmon REBOUND (Off:0 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,391.0,4.0,4.0,0.0,,,,,,,
393,PT03M33.00S,2022-11-08T02:53:13.2Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612748,77,67,2022-11-08T02:53:20Z,3870000,,,0,,J. Grant shooting personal FOUL (2 PF) (Dedmon 2 FT),"[203924, 203473]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,2.0,0.0,Dedmon,203473.0,,
395,PT03M33.00S,2022-11-08T02:53:37.9Z,3,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,78,67,2022-11-08T02:53:37Z,3890000,,,0,,D. Dedmon Free Throw 1 of 2 (7 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
396,PT03M33.00S,2022-11-08T02:53:54.2Z,3,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,79,67,2022-11-08T02:53:54Z,3900000,,,0,,D. Dedmon Free Throw 2 of 2 (8 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
397,PT03M21.00S,2022-11-08T02:54:21.0Z,3,REGULAR,foul,personal,[],202710,,,1610612757,79,67,2022-11-08T02:54:43Z,3910000,,,0,,J. Butler personal FOUL (3 PF),"[202710, 1626159]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1201.0,3.0,0.0,Winslow,1626159.0,,
399,PT03M13.00S,2022-11-08T02:54:45.1Z,3,REGULAR,foul,offensive,[],203924,,,1610612757,79,67,2022-11-08T02:54:55Z,3930000,,,0,,J. Grant charge offensive FOUL (3 PF),"[203924, 203473]",1610612757.0,POR,charge,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202058.0,3.0,0.0,Dedmon,203473.0,,
401,PT03M13.00S,2022-11-08T02:54:45.1Z,3,REGULAR,turnover,offensive foul,[],203924,,,1610612757,79,67,2022-11-08T02:54:45Z,3950000,,,0,,J. Grant offensive foul TURNOVER (3 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,,,,,202058.0,,,,,,
404,PT03M00.00S,2022-11-08T02:55:18.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,92.85479632063075,95.09803921568627,1610612748,79,67,2022-11-08T02:55:24Z,3970000,225.0,15.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,22.6,Missed,,,,,,,,,,,,,,,
405,PT02M54.00S,2022-11-08T02:55:24.2Z,3,REGULAR,rebound,defensive,[],1626159,,,1610612757,79,67,2022-11-08T02:55:24Z,3980000,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Right Corner 3,24+ Right,,,,,,,,,,404.0,1.0,1.0,0.0,,,,,,,
406,PT02M48.00S,2022-11-08T02:55:29.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.783837056504599,48.03921568627451,1610612757,79,67,2022-11-08T02:55:36Z,3990000,10.0,11.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,1.5,Missed,,,,,,,,,,,,,,,
407,PT02M45.00S,2022-11-08T02:55:32.7Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,79,67,2022-11-08T02:55:36Z,4000000,,,0,,D. Robinson REBOUND (Off:0 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,406.0,4.0,4.0,0.0,,,,,,,
408,PT02M36.00S,2022-11-08T02:55:45.8Z,3,REGULAR,turnover,traveling,[],1629130,,,1610612748,79,67,2022-11-08T02:55:51Z,4010000,,,0,,D. Robinson traveling TURNOVER (1 TO),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,202058.0,,,,,,
409,PT02M36.00S,2022-11-08T02:55:53.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,79,67,2022-11-08T02:55:53Z,4020000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M36.00S,2022-11-08T02:55:56.4Z,3,REGULAR,substitution,out,[],203081,,,1610612757,79,67,2022-11-08T02:58:32Z,4030000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M36.00S,2022-11-08T02:55:56.4Z,3,REGULAR,substitution,out,[],203924,,,1610612757,79,67,2022-11-08T02:58:32Z,4040000,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M36.00S,2022-11-08T02:55:56.4Z,3,REGULAR,substitution,in,[],1629014,,,1610612757,79,67,2022-11-08T02:58:32Z,4050000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M36.00S,2022-11-08T02:55:56.4Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,79,67,2022-11-08T02:58:32Z,4060000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M24.00S,2022-11-08T02:59:02.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629014,21.369908015768726,68.62745098039215,1610612757,79,69,2022-11-08T02:59:07Z,4070000,-93.0,148.0,1,left,A. Simons 17' Jump Shot (13 PTS) (J. Winslow 2 AST),"[1629014, 1626159]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,,,,17.52,Made,13.0,J. Winslow,1626159.0,2.0,,,,,,,,,,,
416,PT02M09.00S,2022-11-08T02:59:17.3Z,3,REGULAR,3pt,Jump Shot,[],1629216,95.3515111695138,96.32352941176471,1610612748,79,69,2022-11-08T02:59:26Z,4090000,232.0,-9.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,23.18,Missed,,,,,,,,,,,,,,,
417,PT02M07.00S,2022-11-08T02:59:19.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,79,69,2022-11-08T02:59:26Z,4100000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,416.0,,,,,,,,,,
419,PT02M07.00S,2022-11-08T02:59:47.4Z,3,REGULAR,substitution,out,[],202710,,,1610612757,79,69,2022-11-08T03:00:00Z,4120000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M07.00S,2022-11-08T02:59:47.4Z,3,REGULAR,substitution,in,[],200768,,,1610612757,79,69,2022-11-08T03:00:00Z,4130000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT01M55.00S,2022-11-08T03:00:05.4Z,3,REGULAR,3pt,Jump Shot,[],1629014,13.485545335085414,98.2843137254902,1610612757,79,69,2022-11-08T03:00:09Z,4140000,-241.0,74.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,,25.26,Missed,,,,,,,,,,,,,,,
422,PT01M52.00S,2022-11-08T03:00:07.7Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,79,69,2022-11-08T03:00:07Z,4150000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,,,,,,,,421.0,1.0,1.0,0.0,,,,,,,
423,PT01M36.00S,2022-11-08T03:00:23.9Z,3,REGULAR,3pt,Jump Shot,[],1629130,72.09264126149803,10.049019607843137,1610612748,79,69,2022-11-08T03:00:30Z,4160000,-200.0,210.0,1,right,MISS D. Robinson 28' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,28.97,Missed,,,,,,,,,,,,,,,
