actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
349,PT11M31.00S,2023-01-25T01:48:59.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,6.389618922470433,53.18627450980392,1610612738,50,60,2023-01-25T01:49:11Z,3390000,False,-16.0,8.0,1,left,R. Williams III cutting DUNK (4 PTS) (G. Williams 1 AST),"[1629057, 1629684]",1610612738.0,BOS,,Williams III,R. Williams III,cutting,Restricted Area,0-8 Center,1.76,Made,,,,,4.0,G. Williams,1629684.0,1.0,,,,,,,,,
351,PT11M31.00S,2023-01-25T01:49:03.2Z,3,REGULAR,foul,personal,['1freethrow'],200768,,,1610612738,50,60,2023-01-25T01:49:13Z,3410000,False,,,0,,K. Lowry shooting personal FOUL (2 PF) (Williams III 1 FT),"[200768, 1629057]",1610612748.0,MIA,2003.0,Lowry,K. Lowry,shooting,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Williams III,1629057.0,,,,,
354,PT11M31.00S,2023-01-25T01:51:36.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629057,,,1610612738,50,61,2023-01-25T01:51:36Z,3440000,False,,,0,,R. Williams III Free Throw 1 of 1 (5 PTS),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,,Made,,,,,5.0,,,,,,,,,,,,
355,PT11M15.00S,2023-01-25T01:51:55.0Z,3,REGULAR,2pt,Jump Shot,[],1629639,91.01511169513797,68.13725490196079,1610612748,50,61,2023-01-25T01:51:59Z,3450000,False,91.0,32.0,1,right,MISS T. Herro 9' driving floating Shot,[1629639],1610612748.0,MIA,,Herro,T. Herro,driving floating,Mid-Range,8-16 Right,9.62,Missed,,,,,,,,,,,,,,,,,
356,PT11M12.00S,2023-01-25T01:51:58.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,50,61,2023-01-25T01:51:59Z,3460000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Mid-Range,8-16 Right,,,355.0,6.0,6.0,0.0,,,,,,,,,,,,,
357,PT10M57.00S,2023-01-25T01:52:20.9Z,3,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612738,50,61,2023-01-25T01:52:28Z,3470000,False,,,0,,C. Martin shooting personal FOUL (4 PF) (Tatum 2 FT),"[1628997, 1628369]",1610612748.0,MIA,202901.0,Martin,C. Martin,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,0.0,Tatum,1628369.0,,,,,
359,PT10M57.00S,2023-01-25T01:52:48.5Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,50,62,2023-01-25T01:52:48Z,3490000,False,,,0,,J. Tatum Free Throw 1 of 2 (22 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Made,,,,,22.0,,,,,,,,,,,,
360,PT10M57.00S,2023-01-25T01:53:06.6Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,50,63,2023-01-25T01:53:06Z,3500000,False,,,0,,J. Tatum Free Throw 2 of 2 (23 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Made,,,,,23.0,,,,,,,,,,,,
361,PT10M37.00S,2023-01-25T01:53:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,87.59855453350855,48.03921568627451,1610612748,50,63,2023-01-25T01:54:37Z,3510000,False,-10.0,64.0,1,right,MISS C. Martin 6' floating Shot,[1628997],1610612748.0,MIA,,Martin,C. Martin,floating,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,
362,PT10M35.00S,2023-01-25T01:53:34.8Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,50,63,2023-01-25T01:57:35Z,3520000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,In The Paint (Non-RA),0-8 Center,,,361.0,4.0,3.0,1.0,,,,,,,,,,,,,
363,PT10M35.00S,2023-01-25T01:53:38.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,94.40999984741211,50.0,1610612748,50,63,2023-01-25T01:57:03Z,3530000,False,0.0,0.0,1,right,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,tip,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
364,PT10M34.00S,2023-01-25T01:53:39.2Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,50,63,2023-01-25T01:57:03Z,3540000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Restricted Area,0-8 Center,,,363.0,5.0,3.0,2.0,,,,,,,,,,,,,
365,PT10M34.00S,2023-01-25T01:53:42.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,94.40999984741211,50.0,1610612748,50,63,2023-01-25T01:57:57Z,3550000,False,0.0,0.0,1,right,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,tip,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
366,PT10M33.00S,2023-01-25T01:53:43.2Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,50,63,2023-01-25T01:57:57Z,3560000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:5),[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Restricted Area,0-8 Center,,,365.0,6.0,5.0,1.0,,,,,,,,,,,,,
367,PT10M19.00S,2023-01-25T01:53:53.9Z,3,REGULAR,foul,offensive,[],1628369,,,1610612738,50,63,2023-01-25T01:54:06Z,3570000,False,,,0,,J. Tatum charge offensive FOUL (3 PF),"[1628369, 1628997]",1610612738.0,BOS,2003.0,Tatum,J. Tatum,charge,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,0.0,Martin,1628997.0,,,,,
369,PT10M19.00S,2023-01-25T01:53:53.9Z,3,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,50,63,2023-01-25T01:53:53Z,3590000,False,,,0,,J. Tatum offensive foul TURNOVER (3 TO),[1628369],1610612738.0,BOS,2003.0,Tatum,J. Tatum,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,3.0,,,,
370,PT10M03.00S,2023-01-25T01:54:21.5Z,3,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612748,50,63,2023-01-25T01:54:28Z,3600000,False,,,0,,P. Pritchard shooting personal FOUL (2 PF) (Martin 2 FT),"[1630202, 1628997]",1610612738.0,BOS,202026.0,Pritchard,P. Pritchard,shooting,Mid-Range,8-16 Left,,,,,,,,,,,2.0,0.0,Martin,1628997.0,,,,,
372,PT10M03.00S,2023-01-25T01:54:47.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628997,,,1610612748,51,63,2023-01-25T01:54:47Z,3620000,False,,,0,,C. Martin Free Throw 1 of 2 (4 PTS),[1628997],1610612748.0,MIA,,Martin,C. Martin,,,,,Made,,,,,4.0,,,,,,,,,,,,
373,PT10M03.00S,2023-01-25T01:55:05.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628997,,,1610612748,52,63,2023-01-25T01:55:05Z,3630000,False,,,0,,C. Martin Free Throw 2 of 2 (5 PTS),[1628997],1610612748.0,MIA,,Martin,C. Martin,,,,,Made,,,,,5.0,,,,,,,,,,,,
374,PT09M46.00S,2023-01-25T01:55:32.4Z,3,REGULAR,foul,offensive,[],1629684,,,1610612738,52,63,2023-01-25T01:55:44Z,3640000,False,,,0,,G. Williams offensive FOUL (1 PF),"[1629684, 1628997]",1610612738.0,BOS,202026.0,Williams,G. Williams,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,0.0,Martin,1628997.0,,,,,
376,PT09M46.00S,2023-01-25T01:55:32.4Z,3,REGULAR,turnover,offensive foul,[],1629684,,,1610612738,52,63,2023-01-25T01:55:32Z,3660000,False,,,0,,G. Williams offensive foul TURNOVER (3 TO),[1629684],1610612738.0,BOS,202026.0,Williams,G. Williams,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,3.0,,,,
377,PT09M32.00S,2023-01-25T01:55:50.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,74.72076215505913,27.696078431372552,1610612748,52,63,2023-01-25T01:56:04Z,3670000,False,-112.0,185.0,1,right,MISS T. Herro 21' pullup Shot,[1629639],1610612748.0,MIA,,Herro,T. Herro,pullup,Mid-Range,16-24 Left Center,21.61,Missed,,,,,,,,,,,,,,,,,
378,PT09M29.00S,2023-01-25T01:55:53.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,52,63,2023-01-25T01:55:54Z,3680000,False,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Above the Break 3,24+ Left Center,,,377.0,7.0,7.0,0.0,,,,,,,,,,,,,
379,PT09M12.00S,2023-01-25T01:56:09.8Z,3,REGULAR,3pt,Jump Shot,[],1628401,13.354139290407357,97.05882352941177,1610612738,52,66,2023-01-25T01:56:15Z,3690000,False,-235.0,73.0,1,left,D. White 24' 3PT  (16 PTS) (J. Tatum 5 AST),"[1628401, 1628369]",1610612738.0,BOS,,White,D. White,,Left Corner 3,24+ Left,24.64,Made,,,,,16.0,J. Tatum,1628369.0,5.0,,,,,,,,,
381,PT09M03.00S,2023-01-25T01:56:20.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,86.94152431011827,55.14705882352941,1610612748,54,66,2023-01-25T01:56:26Z,3710000,False,26.0,70.0,1,right,B. Adebayo 7' driving Hook (11 PTS),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,driving,In The Paint (Non-RA),0-8 Center,7.48,Made,,,,,11.0,,,,,,,,,,,,
382,PT08M42.00S,2023-01-25T01:56:45.2Z,3,REGULAR,turnover,out-of-bounds,[],1629057,,,1610612738,54,66,2023-01-25T01:56:51Z,3720000,False,,,0,,R. Williams III lost ball out-of-bounds TURNOVER (2 TO),[1629057],1610612738.0,BOS,202026.0,Williams III,R. Williams III,lost ball,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,2.0,,,,
383,PT08M31.00S,2023-01-25T01:56:58.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,87.86136662286465,4.166666666666666,1610612748,54,66,2023-01-25T01:57:02Z,3730000,False,-229.0,62.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,Martin,C. Martin,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,
384,PT08M29.00S,2023-01-25T01:57:00.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,54,66,2023-01-25T01:57:02Z,3740000,False,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Left Corner 3,24+ Left,,,383.0,8.0,8.0,0.0,,,,,,,,,,,,,
385,PT08M19.00S,2023-01-25T01:57:17.0Z,3,REGULAR,foul,personal,['3freethrow'],1628389,,,1610612738,54,66,2023-01-25T01:57:28Z,3750000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Tatum 3 FT),"[1628389, 1628369]",1610612748.0,MIA,2003.0,Adebayo,B. Adebayo,shooting,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,0.0,Tatum,1628369.0,,,,,
387,PT08M19.00S,2023-01-25T01:57:39.6Z,3,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,54,67,2023-01-25T01:57:39Z,3770000,False,,,0,,J. Tatum Free Throw 1 of 3 (24 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Made,,,,,24.0,,,,,,,,,,,,
388,PT08M19.00S,2023-01-25T01:57:39.6Z,3,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,54,67,2023-01-25T01:58:14Z,3780000,False,,,0,,MISS J. Tatum Free Throw 2 of 3,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Missed,,,,,,,,,,,,,,,,,
389,PT08M19.00S,2023-01-25T01:57:39.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,54,67,2023-01-25T01:58:14Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,388.0,,,,,,,,,,,,,,,,
390,PT08M19.00S,2023-01-25T01:57:39.6Z,3,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,54,67,2023-01-25T01:58:14Z,3800000,False,,,0,,MISS J. Tatum Free Throw 3 of 3,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Missed,,,,,,,,,,,,,,,,,
391,PT08M16.00S,2023-01-25T01:57:42.6Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,54,67,2023-01-25T01:58:14Z,3810000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,,390.0,6.0,4.0,2.0,,,,,,,,,,,,,
392,PT08M12.00S,2023-01-25T01:58:22.5Z,3,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612748,54,67,2023-01-25T01:58:29Z,3820000,False,,,0,,R. Williams III shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1629057, 1628389]",1610612738.0,BOS,202026.0,Williams III,R. Williams III,shooting,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,3.0,0.0,Adebayo,1628389.0,,,,,
394,PT08M12.00S,2023-01-25T01:58:49.8Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,55,67,2023-01-25T01:58:49Z,3840000,False,,,0,,B. Adebayo Free Throw 1 of 2 (12 PTS),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,Made,,,,,12.0,,,,,,,,,,,,
395,PT08M12.00S,2023-01-25T01:59:08.8Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,56,67,2023-01-25T01:59:08Z,3850000,False,,,0,,B. Adebayo Free Throw 2 of 2 (13 PTS),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,Made,,,,,13.0,,,,,,,,,,,,
396,PT07M51.00S,2023-01-25T01:59:30.2Z,3,REGULAR,3pt,Jump Shot,[],1628401,9.411957950065702,2.450980392156863,1610612738,56,67,2023-01-25T01:59:43Z,3860000,False,238.0,36.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,White,D. White,,Right Corner 3,24+ Right,24.04,Missed,,,,,,,,,,,,,,,,,
397,PT07M51.00S,2023-01-25T01:59:30.2Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,56,67,2023-01-25T02:05:43Z,3870000,False,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,Right Corner 3,24+ Right,,,396.0,4.0,3.0,1.0,,,,,,,,,,,,,
398,PT07M50.00S,2023-01-25T01:59:35.3Z,3,REGULAR,turnover,bad pass,[],1629057,,,1610612738,56,67,2023-01-25T02:05:53Z,3880000,False,,,0,,R. Williams III bad pass TURNOVER (3 TO),"[1629057, 1629639]",1610612738.0,BOS,,Williams III,R. Williams III,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,3.0,,,Herro,1629639.0
400,PT07M50.00S,2023-01-25T01:59:35.3Z,3,REGULAR,steal,,[],1629639,,,1610612748,56,67,2023-01-25T01:59:52Z,3885000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,Herro,T. Herro,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
399,PT07M40.00S,2023-01-25T01:59:46.8Z,3,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,56,67,2023-01-25T02:08:21Z,3890000,False,,,0,,K. Lowry step out-of-bounds TURNOVER (1 TO),[200768],1610612748.0,MIA,2003.0,Lowry,K. Lowry,step,Left Corner 3,24+ Left,,,,,,,,,,,,,,,1.0,,,,
403,PT07M23.00S,2023-01-25T02:01:19.1Z,3,REGULAR,foul,personal,[],1628997,,,1610612738,56,67,2023-01-25T02:01:29Z,3920000,False,,,0,,C. Martin personal FOUL (5 PF),"[1628997, 1628369]",1610612748.0,MIA,2003.0,Martin,C. Martin,,Mid-Range,16-24 Right,,,,,,,,,,,5.0,0.0,Tatum,1628369.0,,,,,
405,PT07M23.00S,2023-01-25T02:01:27.3Z,3,REGULAR,substitution,out,[],1628997,,,1610612738,56,67,2023-01-25T02:01:31Z,3940000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,
406,PT07M23.00S,2023-01-25T02:01:27.3Z,3,REGULAR,substitution,in,[],1629312,,,1610612738,56,67,2023-01-25T02:01:31Z,3950000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,
407,PT07M16.00S,2023-01-25T02:01:40.4Z,3,REGULAR,turnover,traveling,[],1630202,,,1610612738,56,67,2023-01-25T02:01:46Z,3960000,False,,,0,,P. Pritchard traveling TURNOVER (2 TO),[1630202],1610612738.0,BOS,2003.0,Pritchard,P. Pritchard,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,,,,
408,PT06M57.00S,2023-01-25T02:02:06.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628389,93.51182654402102,51.9607843137255,1610612748,58,67,2023-01-25T02:02:10Z,3970000,False,10.0,8.0,1,right,B. Adebayo cutting DUNK (15 PTS) (H. Highsmith 1 AST),"[1628389, 1629312]",1610612748.0,MIA,,Adebayo,B. Adebayo,cutting,Restricted Area,0-8 Center,1.3,Made,,,,,15.0,H. Highsmith,1629312.0,1.0,,,,,,,,,
410,PT06M40.00S,2023-01-25T02:02:22.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,7.440867279894875,53.18627450980392,1610612738,58,69,2023-01-25T02:02:28Z,3990000,False,-16.0,17.0,1,left,R. Williams III alley-oop DUNK (7 PTS) (D. White 2 AST),"[1629057, 1628401]",1610612738.0,BOS,,Williams III,R. Williams III,alley-oop,Restricted Area,0-8 Center,2.36,Made,,,,,7.0,D. White,1628401.0,2.0,,,,,,,,,
412,PT06M29.00S,2023-01-25T02:02:34.1Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,58,69,2023-01-25T02:02:54Z,4010000,False,,,0,,B. Adebayo lost ball TURNOVER (2 TO),"[1628389, 1628401]",1610612748.0,MIA,,Adebayo,B. Adebayo,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,,,White,1628401.0
413,PT06M29.00S,2023-01-25T02:02:34.1Z,3,REGULAR,steal,,[],1628401,,,1610612738,58,69,2023-01-25T02:02:54Z,4020000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,White,D. White,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
414,PT06M22.00S,2023-01-25T02:02:48.8Z,3,REGULAR,turnover,backcourt,[],1628369,,,1610612738,58,69,2023-01-25T02:03:27Z,4030000,False,,,0,,J. Tatum backcourt TURNOVER (4 TO),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,4.0,,,,
415,PT06M22.00S,2023-01-25T02:03:04.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,58,69,2023-01-25T02:03:04Z,4040000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M22.00S,2023-01-25T02:03:32.5Z,3,REGULAR,substitution,out,[],1629057,,,1610612748,58,69,2023-01-25T02:05:51Z,4050000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,
418,PT06M22.00S,2023-01-25T02:03:32.5Z,3,REGULAR,substitution,in,[],1628436,,,1610612748,58,69,2023-01-25T02:05:51Z,4060000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,
419,PT06M05.00S,2023-01-25T02:06:27.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,80.1084099868594,50.245098039215684,1610612748,60,69,2023-01-25T02:06:32Z,4070000,False,1.0,134.0,1,right,B. Adebayo 13' floating Jump Shot (17 PTS) (K. Lowry 4 AST),"[1628389, 200768]",1610612748.0,MIA,,Adebayo,B. Adebayo,floating,In The Paint (Non-RA),8-16 Center,13.45,Made,,,,,17.0,K. Lowry,200768.0,4.0,,,,,,,,,
421,PT05M43.00S,2023-01-25T02:06:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,7.440867279894875,45.588235294117645,1610612738,60,69,2023-01-25T02:06:52Z,4090000,False,22.0,17.0,1,left,MISS G. Williams Layup,[1629684],1610612738.0,BOS,,Williams,G. Williams,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,,,,
422,PT05M41.00S,2023-01-25T02:06:50.7Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,60,69,2023-01-25T02:06:52Z,4100000,False,,,0,,M. Strus REBOUND (Off:2 Def:4),[1629622],1610612748.0,MIA,,Strus,M. Strus,,Restricted Area,0-8 Center,,,421.0,6.0,4.0,2.0,,,,,,,,,,,,,
423,PT05M29.00S,2023-01-25T02:07:02.1Z,3,REGULAR,2pt,Jump Shot,[],1628389,77.39816031537451,50.16467524509803,1610612748,62,69,2023-01-25T02:07:18Z,4110000,False,1.0,160.0,1,right,B. Adebayo 16' pullup Jump Shot (19 PTS) (K. Lowry 5 AST),"[1628389, 200768]",1610612748.0,MIA,,Adebayo,B. Adebayo,pullup,Mid-Range,8-16 Center,16.0,Made,,,,,19.0,K. Lowry,200768.0,5.0,,,,,,,,,
425,PT05M17.00S,2023-01-25T02:07:21.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629312,,,1610612738,62,69,2023-01-25T02:07:28Z,4130000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (White 2 FT),"[1629312, 1628401]",1610612748.0,MIA,2003.0,Highsmith,H. Highsmith,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,0.0,White,1628401.0,,,,,
428,PT05M17.00S,2023-01-25T02:07:49.4Z,3,REGULAR,substitution,out,[],1629622,,,1610612738,62,69,2023-01-25T02:08:10Z,4160000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,
429,PT05M17.00S,2023-01-25T02:07:49.4Z,3,REGULAR,substitution,in,[],203506,,,1610612738,62,69,2023-01-25T02:08:10Z,4170000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,
427,PT05M17.00S,2023-01-25T02:07:49.8Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,62,70,2023-01-25T02:58:42Z,4172500,False,,,0,,D. White Free Throw 1 of 2 (17 PTS),[1628401],1610612738.0,BOS,,White,D. White,,,,,Made,,,,,17.0,,,,,,,,,,,,
430,PT05M17.00S,2023-01-25T02:07:49.8Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,62,71,2023-01-25T02:58:42Z,4173750,False,,,0,,D. White Free Throw 2 of 2 (18 PTS),[1628401],1610612738.0,BOS,,White,D. White,,,,,Made,,,,,18.0,,,,,,,,,,,,
431,PT05M11.00S,2023-01-25T02:08:19.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.9993429697766,60.29411764705882,1610612748,62,71,2023-01-25T02:44:36Z,4175000,False,51.0,107.0,1,right,MISS B. Adebayo 11' pullup Shot,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,pullup,In The Paint (Non-RA),8-16 Center,11.9,Missed,,,,,,,,,,,,,,,,,
432,PT05M09.00S,2023-01-25T02:08:21.3Z,3,REGULAR,rebound,offensive,[],1629312,,,1610612748,62,71,2023-01-25T02:44:36Z,4177500,False,,,0,,H. Highsmith REBOUND (Off:2 Def:3),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,In The Paint (Non-RA),8-16 Center,,,431.0,5.0,3.0,2.0,,,,,,,,,,,,,
433,PT05M03.00S,2023-01-25T02:08:23.6Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,62,71,2023-01-25T02:08:31Z,4210000,False,,,0,,B. Adebayo bad pass TURNOVER (3 TO),"[1628389, 1628369]",1610612748.0,MIA,,Adebayo,B. Adebayo,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,3.0,,,Tatum,1628369.0
434,PT05M03.00S,2023-01-25T02:08:23.6Z,3,REGULAR,steal,,[],1628369,,,1610612738,62,71,2023-01-25T02:17:54Z,4220000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
435,PT04M57.00S,2023-01-25T02:08:34.7Z,3,REGULAR,foul,offensive,[],1628369,,,1610612738,62,71,2023-01-25T02:19:20Z,4230000,False,,,0,,J. Tatum charge offensive FOUL (4 PF),"[1628369, 203506]",1610612738.0,BOS,2003.0,Tatum,J. Tatum,charge,Mid-Range,16-24 Right Center,,,,,,,,,,,4.0,0.0,Oladipo,203506.0,,,,,
437,PT04M57.00S,2023-01-25T02:08:34.7Z,3,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,62,71,2023-01-25T02:08:34Z,4250000,False,,,0,,J. Tatum offensive foul TURNOVER (5 TO),[1628369],1610612738.0,BOS,2003.0,Tatum,J. Tatum,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,5.0,,,,
438,PT04M32.00S,2023-01-25T02:09:16.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203506,79.05716162943496,31.127450980392158,1610612748,62,71,2023-01-25T02:09:22Z,4260000,False,-94.0,144.0,1,right,MISS V. Oladipo 17' step back Shot,[203506],1610612748.0,MIA,,Oladipo,V. Oladipo,step back,Mid-Range,16-24 Left Center,17.25,Missed,,,,,,,,,,,,,,,,,
439,PT04M28.00S,2023-01-25T02:09:20.9Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,62,71,2023-01-25T02:09:22Z,4270000,False,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,Williams,G. Williams,,Mid-Range,16-24 Left Center,,,438.0,3.0,2.0,1.0,,,,,,,,,,,,,
