actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
272,PT03M58.00S,2022-04-10T01:27:34.9Z,2,REGULAR,substitution,in,[],1629022,,,1610612759,34,43,2022-04-10T01:27:48Z,2690000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M58.00S,2022-04-10T01:27:34.9Z,2,REGULAR,substitution,in,[],1629641,,,1610612759,34,43,2022-04-10T01:27:48Z,2700000,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M58.00S,2022-04-10T01:27:58.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630580,,,1610612759,35,43,2022-04-10T01:27:58Z,2710000,,,0,,J. Wieskamp Free Throw 2 of 2 (1 PTS),[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
275,PT03M46.00S,2022-04-10T01:28:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,6.1268068331143235,48.03921568627451,1610612744,35,45,2022-04-10T01:28:17Z,2720000,10.0,5.0,1,left,D. Green cutting Layup (6 PTS) (J. Poole 4 AST),"[203110, 1629673]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,1.1,Made,,,,,6.0,,J. Poole,1629673.0,4.0,,,,,,,,,,
277,PT03M36.00S,2022-04-10T01:28:23.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627814,,,1610612759,35,45,2022-04-10T01:28:30Z,2740000,,,0,,D. Lee shooting personal FOUL (1 PF) (Langford 2 FT),"[1627814, 1629641]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,1627529.0,,,,,,,1.0,0.0,Langford,1629641.0,,,
279,PT03M36.00S,2022-04-10T01:28:49.0Z,2,REGULAR,freethrow,1 of 2,[],1629641,,,1610612759,36,45,2022-04-10T01:29:10Z,2760000,,,0,,R. Langford Free Throw 1 of 2 (1 PTS),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
280,PT03M36.00S,2022-04-10T01:28:50.0Z,2,REGULAR,substitution,out,[],1630580,,,1610612759,36,45,2022-04-10T01:28:55Z,2770000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M36.00S,2022-04-10T01:28:50.0Z,2,REGULAR,substitution,out,[],1627814,,,1610612759,36,45,2022-04-10T01:28:55Z,2780000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M36.00S,2022-04-10T01:28:50.0Z,2,REGULAR,substitution,in,[],1629719,,,1610612759,36,45,2022-04-10T01:28:55Z,2790000,,,0,,SUB in: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M36.00S,2022-04-10T01:28:50.0Z,2,REGULAR,substitution,in,[],203952,,,1610612759,36,45,2022-04-10T01:28:55Z,2800000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M36.00S,2022-04-10T01:28:49.0Z,2,REGULAR,freethrow,2 of 2,[],1629641,,,1610612759,36,45,2022-04-10T01:29:10Z,2810000,,,0,,MISS R. Langford Free Throw 2 of 2,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,Missed,,,,,,,,,,,,,,,,,,,
285,PT03M34.00S,2022-04-10T01:28:51.0Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,36,45,2022-04-10T01:29:10Z,2820000,,,0,,J. Kuminga REBOUND (Off:1 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,284.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
286,PT03M16.00S,2022-04-10T01:29:26.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,32.53942181340342,60.29411764705882,1610612744,36,45,2022-04-10T01:29:33Z,2830000,-51.0,253.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M12.00S,2022-04-10T01:29:30.0Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,36,45,2022-04-10T01:29:33Z,2840000,,,0,,Z. Collins REBOUND (Off:0 Def:6),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,286.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
288,PT03M11.00S,2022-04-10T01:29:30.9Z,2,REGULAR,turnover,bad pass,[],1628380,,,1610612759,36,45,2022-04-10T01:29:37Z,2850000,,,0,,Z. Collins bad pass TURNOVER (1 TO),"[1628380, 1630228]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,1.0,Kuminga,1630228.0,,,,,,,
289,PT03M11.00S,2022-04-10T01:29:30.9Z,2,REGULAR,steal,,[],1630228,,,1610612744,36,45,2022-04-10T01:29:33Z,2860000,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M04.00S,2022-04-10T01:29:40.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612744,36,45,2022-04-10T01:29:49Z,2870000,,,0,,Z. Collins shooting personal FOUL (3 PF) (Kuminga 2 FT),"[1628380, 1630228]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,,,,,,,,1627529.0,,,,,,,3.0,0.0,Kuminga,1630228.0,,,
292,PT03M04.00S,2022-04-10T01:30:00.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630228,,,1610612744,36,46,2022-04-10T01:30:00Z,2890000,,,0,,J. Kuminga Free Throw 1 of 2 (12 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
293,PT03M04.00S,2022-04-10T01:30:02.2Z,2,REGULAR,substitution,out,[],1628380,,,1610612744,36,46,2022-04-10T01:30:06Z,2900000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M04.00S,2022-04-10T01:30:02.2Z,2,REGULAR,substitution,in,[],1629111,,,1610612744,36,46,2022-04-10T01:30:06Z,2910000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M04.00S,2022-04-10T01:30:19.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630228,,,1610612744,36,47,2022-04-10T01:30:19Z,2920000,,,0,,J. Kuminga Free Throw 2 of 2 (13 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
296,PT03M00.00S,2022-04-10T01:30:27.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612759,36,47,2022-04-10T01:30:32Z,2930000,,,0,,J. Kuminga personal FOUL (1 PF) (Walker IV 2 FT),"[1630228, 1629022]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,1148.0,,,,,,,1.0,0.0,Walker IV,1629022.0,,,
298,PT03M00.00S,2022-04-10T01:30:48.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,36,47,2022-04-10T01:30:59Z,2950000,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,1627529.0,,,,,,,,,,,,,
299,PT03M00.00S,2022-04-10T01:31:01.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629022,,,1610612759,37,47,2022-04-10T01:31:01Z,2960000,,,0,,L. Walker IV Free Throw 1 of 2 (9 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
300,PT03M00.00S,2022-04-10T01:31:11.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629022,,,1610612759,38,47,2022-04-10T01:31:11Z,2970000,,,0,,L. Walker IV Free Throw 2 of 2 (10 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
301,PT02M43.00S,2022-04-10T01:31:30.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,6.389618922470433,53.18627450980392,1610612744,38,49,2022-04-10T01:31:39Z,2980000,-16.0,8.0,1,left,G. Payton II cutting Layup (6 PTS) (J. Poole 5 AST),"[1627780, 1629673]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,1.76,Made,,,,,6.0,,J. Poole,1629673.0,5.0,,,,,,,,,,
303,PT02M31.00S,2022-04-10T01:31:44.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,92.46057818659659,44.6078431372549,1610612759,38,49,2022-04-10T01:38:12Z,3000000,-27.0,18.0,1,right,MISS J. Primo driving Layup - blocked,"[1630563, 203110]",1610612759.0,SAS,driving,,,Primo,J. Primo,,,,,3.27,Missed,,,,,,,,,,,,,,,,,Green,203110.0,
304,PT02M31.00S,2022-04-10T01:31:44.0Z,2,REGULAR,block,,[],203110,,,1610612759,38,49,2022-04-10T01:31:47Z,3010000,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M29.00S,2022-04-10T01:31:46.0Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,38,49,2022-04-10T01:38:12Z,3020000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,303.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
306,PT02M26.00S,2022-04-10T01:31:51.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,38,49,2022-04-10T01:31:51Z,3030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M26.00S,2022-04-10T01:31:53.6Z,2,REGULAR,substitution,out,[],1629719,,,1610612744,38,49,2022-04-10T01:31:58Z,3040000,,,0,,SUB out: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M26.00S,2022-04-10T01:31:53.6Z,2,REGULAR,substitution,in,[],1630200,,,1610612744,38,49,2022-04-10T01:31:58Z,3050000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M15.00S,2022-04-10T01:32:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,6.915243101182654,46.81372549019608,1610612744,38,51,2022-04-10T01:38:48Z,3060000,16.0,13.0,1,left,D. Green Layup (8 PTS) (J. Poole 6 AST),"[203110, 1629673]",1610612744.0,GSW,,,,Green,D. Green,,,,,2.02,Made,,,,,8.0,,J. Poole,1629673.0,6.0,,,,,,,,,,
311,PT02M04.00S,2022-04-10T01:32:27.4Z,2,REGULAR,3pt,Jump Shot,[],1629111,68.15045992115637,70.09803921568627,1610612759,38,51,2022-04-10T01:33:28Z,3080000,100.0,247.0,1,right,MISS J. Landale 26' 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
312,PT02M00.00S,2022-04-10T01:32:31.4Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,38,51,2022-04-10T01:33:28Z,3090000,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,311.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
313,PT01M48.00S,2022-04-10T01:32:42.8Z,2,REGULAR,3pt,Jump Shot,[],1629673,31.488173455978973,65.68627450980392,1610612744,38,51,2022-04-10T01:39:33Z,3100000,-78.0,243.0,1,left,MISS J. Poole 25' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
314,PT01M44.00S,2022-04-10T01:32:46.8Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612759,38,51,2022-04-10T01:33:14Z,3110000,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,313.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
315,PT01M35.00S,2022-04-10T01:32:59.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612759,38,51,2022-04-10T01:33:16Z,3120000,,,0,,J. Poole shooting personal FOUL (2 PF) (Jones 2 FT),"[1629673, 1630200]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,1627529.0,,,,,,,2.0,0.0,Jones,1630200.0,,,
317,PT01M35.00S,2022-04-10T01:33:23.8Z,2,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,39,51,2022-04-10T01:33:53Z,3140000,,,0,,T. Jones Free Throw 1 of 2 (4 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
318,PT01M35.00S,2022-04-10T01:33:23.8Z,2,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,39,51,2022-04-10T01:33:53Z,3150000,,,0,,MISS T. Jones Free Throw 2 of 2,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
319,PT01M32.00S,2022-04-10T01:33:26.8Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,39,51,2022-04-10T01:33:53Z,3160000,,,0,,D. Green REBOUND (Off:0 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,318.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
320,PT01M19.00S,2022-04-10T01:33:51.2Z,2,REGULAR,3pt,Jump Shot,[],203952,30.699737187910642,18.137254901960784,1610612744,39,54,2022-04-10T01:34:10Z,3170000,159.0,236.0,1,left,A. Wiggins 28' 3PT  (6 PTS) (J. Poole 7 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,28.48,Made,,,,,6.0,,J. Poole,1629673.0,7.0,,,,,,,,,,
322,PT01M11.00S,2022-04-10T01:33:59.0Z,2,REGULAR,3pt,Jump Shot,[],1629022,67.09921156373193,66.91176470588235,1610612759,42,54,2022-04-10T01:34:19Z,3190000,85.0,257.0,1,right,L. Walker IV 27' 3PT  (13 PTS) (T. Jones 4 AST),"[1629022, 1630200]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,27.04,Made,,,,,13.0,,T. Jones,1630200.0,4.0,,,,,,,,,,
324,PT00M50.80S,2022-04-10T01:34:22.1Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,42,54,2022-04-10T01:34:30Z,3210000,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,,,,,,,,1148.0,,,,2.0,,,,,,,,,
325,PT00M34.10S,2022-04-10T01:34:45.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630563,77.08607095926413,67.40196078431373,1610612759,42,54,2022-04-10T01:34:55Z,3220000,87.0,163.0,1,right,MISS J. Primo 18' pullup Shot,[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,18.47,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M33.50S,2022-04-10T01:34:46.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,42,54,2022-04-10T01:34:55Z,3230000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,,
327,PT00M33.50S,2022-04-10T01:34:54.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612759,42,54,2022-04-10T01:35:02Z,3240000,,,0,,A. Wiggins loose ball personal FOUL (2 PF) (Landale 2 FT),"[203952, 1629111]",1610612744.0,GSW,loose ball,,,Wiggins,A. Wiggins,,,,,,,,,,,,1148.0,,,,,,,2.0,0.0,Landale,1629111.0,,,
329,PT00M33.50S,2022-04-10T01:35:12.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629111,,,1610612759,43,54,2022-04-10T01:35:12Z,3260000,,,0,,J. Landale Free Throw 1 of 2 (5 PTS),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
330,PT00M33.50S,2022-04-10T01:35:27.7Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629111,,,1610612759,44,54,2022-04-10T01:35:27Z,3270000,,,0,,J. Landale Free Throw 2 of 2 (6 PTS),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
331,PT00M08.60S,2022-04-10T01:35:55.2Z,2,REGULAR,2pt,Jump Shot,[],203110,15.325229960578188,71.07843137254902,1610612744,44,54,2022-04-10T01:36:00Z,3280000,-105.0,92.0,1,left,MISS D. Green 13' fadeaway Shot,[203110],1610612744.0,GSW,fadeaway,,,Green,D. Green,,,,,13.96,Missed,,,,,,,,,,,,,,,,,,,
332,PT00M05.80S,2022-04-10T01:35:58.0Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612759,44,54,2022-04-10T01:35:58Z,3290000,,,0,,J. Landale REBOUND (Off:2 Def:3),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,331.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
333,PT00M00.80S,2022-04-10T01:36:03.0Z,2,REGULAR,3pt,Jump Shot,[],1629022,71.43561103810775,78.92156862745098,1610612759,44,54,2022-04-10T01:36:10Z,3300000,145.0,216.0,1,right,MISS L. Walker IV 25' pullup 3PT,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
334,PT00M00.80S,2022-04-10T01:36:03.0Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612759,44,54,2022-04-10T01:36:10Z,3310000,,,0,,J. Landale REBOUND (Off:3 Def:3),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,333.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
335,PT00M00.00S,2022-04-10T01:36:08.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,94.40999984741211,50.0,1610612759,44,54,2022-04-10T01:36:08Z,3320000,0.0,0.0,1,right,MISS J. Landale tip Layup,[1629111],1610612759.0,SAS,tip,,,Landale,J. Landale,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
336,PT00M00.00S,2022-04-10T01:36:10.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,44,54,2022-04-10T01:36:10Z,3330000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,,
337,PT00M00.00S,2022-04-10T01:36:14.1Z,2,REGULAR,period,end,[],0,,,1610612759,44,54,2022-04-10T01:36:14Z,3340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-04-10T01:51:11.9Z,3,REGULAR,substitution,out,['startperiod'],1629022,,,1610612759,44,54,2022-04-10T01:51:30Z,3350000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-04-10T01:51:11.9Z,3,REGULAR,substitution,out,['startperiod'],1629111,,,1610612759,44,54,2022-04-10T01:51:30Z,3360000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-04-10T01:51:11.9Z,3,REGULAR,substitution,out,['startperiod'],1629641,,,1610612759,44,54,2022-04-10T01:51:30Z,3370000,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-04-10T01:51:11.9Z,3,REGULAR,substitution,out,['startperiod'],1627780,,,1610612759,44,54,2022-04-10T01:51:30Z,3380000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-04-10T01:51:11.9Z,3,REGULAR,substitution,out,['startperiod'],1630228,,,1610612759,44,54,2022-04-10T01:51:30Z,3390000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-04-10T01:51:11.9Z,3,REGULAR,substitution,in,['startperiod'],1628380,,,1610612759,44,54,2022-04-10T01:51:30Z,3400000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-04-10T01:51:11.9Z,3,REGULAR,substitution,in,['startperiod'],1628966,,,1610612759,44,54,2022-04-10T01:51:30Z,3410000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-04-10T01:51:11.9Z,3,REGULAR,substitution,in,['startperiod'],1626196,,,1610612759,44,54,2022-04-10T01:51:30Z,3420000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-04-10T01:51:11.9Z,3,REGULAR,substitution,in,['startperiod'],1627814,,,1610612759,44,54,2022-04-10T01:51:30Z,3430000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-04-10T01:51:11.9Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612759,44,54,2022-04-10T01:51:30Z,3440000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-04-10T01:51:25.1Z,3,REGULAR,period,start,[],0,,,1610612759,44,54,2022-04-10T01:51:31Z,3450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M44.00S,2022-04-10T01:51:40.8Z,3,REGULAR,2pt,Jump Shot,[],1630563,22.28975032851511,37.254901960784316,1610612759,44,54,2022-04-10T01:54:41Z,3460000,64.0,157.0,1,left,MISS J. Primo 16' driving floating Shot,[1630563],1610612759.0,SAS,driving floating,,,Primo,J. Primo,,,,,16.94,Missed,,,,,,,,,,,,,,,,,,,
350,PT11M41.00S,2022-04-10T01:51:43.8Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612744,44,54,2022-04-10T01:52:04Z,3470000,,,0,,D. Lee REBOUND (Off:1 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,349.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
351,PT11M25.00S,2022-04-10T01:51:59.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,91.80354796320631,51.470588235294116,1610612744,44,56,2022-04-10T01:52:15Z,3480000,7.0,25.0,1,right,K. Looney cutting finger roll Layup (6 PTS) (D. Green 3 AST),"[1626172, 203110]",1610612744.0,GSW,cutting finger roll,,,Looney,K. Looney,,,,,2.56,Made,,,,,6.0,,D. Green,203110.0,3.0,,,,,,,,,,
353,PT11M25.00S,2022-04-10T01:52:05.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,44,56,2022-04-10T01:52:05Z,3500000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M25.00S,2022-04-10T01:53:54.5Z,3,REGULAR,substitution,out,[],1630563,,,1610612759,44,56,2022-04-10T01:54:14Z,3510000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M25.00S,2022-04-10T01:53:54.5Z,3,REGULAR,substitution,out,[],1628380,,,1610612759,44,56,2022-04-10T01:54:14Z,3520000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M25.00S,2022-04-10T01:53:54.5Z,3,REGULAR,substitution,out,[],1628966,,,1610612759,44,56,2022-04-10T01:54:14Z,3530000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M25.00S,2022-04-10T01:53:54.5Z,3,REGULAR,substitution,out,[],1626196,,,1610612759,44,56,2022-04-10T01:54:14Z,3540000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M25.00S,2022-04-10T01:53:54.5Z,3,REGULAR,substitution,in,[],1629022,,,1610612759,44,56,2022-04-10T01:54:14Z,3550000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M25.00S,2022-04-10T01:53:54.5Z,3,REGULAR,substitution,in,[],1629111,,,1610612759,44,56,2022-04-10T01:54:14Z,3560000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M25.00S,2022-04-10T01:53:54.5Z,3,REGULAR,substitution,in,[],1630580,,,1610612759,44,56,2022-04-10T01:54:14Z,3570000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M25.00S,2022-04-10T01:53:54.5Z,3,REGULAR,substitution,in,[],1629719,,,1610612759,44,56,2022-04-10T01:54:14Z,3580000,,,0,,SUB in: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
